tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,pitch,program,note,velocity
1041960,note_off,360,0,5,,,,,,,,,5,,,57,0
1041960,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1042080,note_on,0,0,5,,,,,,,,,5,,,59,40
1042080,control_change,240,0,2,,,,,,,64,127,2,,,,
1042080,note_on,0,0,2,,,,,,,,,2,,,90,40
1042080,note_on,120,0,5,,,,,,,,,5,,,47,40
1042200,set_tempo,240,1,0,,,,,,322580,,,,,,,
1042320,note_off,240,0,2,,,,,,,,,2,,,90,0
1042320,note_on,0,0,2,,,,,,,,,2,,,86,41
1042560,note_on,0,0,2,,,,,,,,,2,,,83,41
1042560,note_off,240,0,2,,,,,,,,,2,,,86,0
1042800,note_on,0,0,2,,,,,,,,,2,,,78,41
1042800,note_off,240,0,2,,,,,,,,,2,,,83,0
1043040,note_off,240,0,2,,,,,,,,,2,,,78,0
1043040,note_on,0,0,2,,,,,,,,,2,,,74,41
1043040,note_on,0,0,5,,,,,,,,,5,,,62,41
1043040,note_on,0,0,5,,,,,,,,,5,,,50,41
1043040,note_off,0,0,5,,,,,,,,,5,,,47,0
1043040,note_off,960,0,5,,,,,,,,,5,,,59,0
1043280,control_change,240,0,2,,,,,,,64,0,2,,,,
1043280,note_off,0,0,2,,,,,,,,,2,,,74,0
1043400,note_off,0,0,5,,,,,,,,,5,,,50,0
1043400,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1043400,note_off,360,0,5,,,,,,,,,5,,,62,0
1043520,note_on,120,0,5,,,,,,,,,5,,,43,45
1043520,note_on,0,0,5,,,,,,,,,5,,,55,45
1043520,control_change,240,0,2,,,,,,,64,127,2,,,,
1043520,note_on,0,0,2,,,,,,,,,2,,,95,45
1043640,set_tempo,240,1,0,,,,,,322580,,,,,,,
1043760,note_on,0,0,2,,,,,,,,,2,,,89,46
1043760,note_off,240,0,2,,,,,,,,,2,,,95,0
1044000,note_on,0,0,2,,,,,,,,,2,,,86,48
1044000,note_off,240,0,2,,,,,,,,,2,,,89,0
1044240,note_off,240,0,2,,,,,,,,,2,,,86,0
1044240,note_on,0,0,2,,,,,,,,,2,,,83,50
1044480,note_on,0,0,5,,,,,,,,,5,,,47,52
1044480,note_off,960,0,5,,,,,,,,,5,,,55,0
1044480,note_on,0,0,2,,,,,,,,,2,,,77,52
1044480,note_on,0,0,5,,,,,,,,,5,,,59,52
1044480,note_off,0,0,5,,,,,,,,,5,,,43,0
1044480,note_off,240,0,2,,,,,,,,,2,,,83,0
1044720,note_off,0,0,2,,,,,,,,,2,,,77,0
1044720,control_change,240,0,2,,,,,,,64,0,2,,,,
1044840,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1044840,note_off,360,0,5,,,,,,,,,5,,,59,0
1044840,note_off,0,0,5,,,,,,,,,5,,,47,0
1044960,note_on,120,0,5,,,,,,,,,5,,,55,56
1044960,note_on,0,0,5,,,,,,,,,5,,,43,56
1044960,note_on,0,0,2,,,,,,,,,2,,,96,56
1044960,control_change,240,0,2,,,,,,,64,127,2,,,,
1045080,set_tempo,240,1,0,,,,,,322580,,,,,,,
1045200,note_off,240,0,2,,,,,,,,,2,,,96,0
1045200,note_on,0,0,2,,,,,,,,,2,,,91,58
1045440,note_off,240,0,2,,,,,,,,,2,,,91,0
1045440,note_on,0,0,2,,,,,,,,,2,,,88,59
1045680,note_on,0,0,2,,,,,,,,,2,,,84,61
1045680,note_off,240,0,2,,,,,,,,,2,,,88,0
1045920,note_off,240,0,2,,,,,,,,,2,,,84,0
1045920,note_on,0,0,2,,,,,,,,,2,,,76,63
1045920,note_on,0,0,5,,,,,,,,,5,,,60,63
1045920,note_on,0,0,5,,,,,,,,,5,,,48,63
1045920,note_off,0,0,5,,,,,,,,,5,,,55,0
1045920,note_off,960,0,5,,,,,,,,,5,,,43,0
1046160,note_off,0,0,2,,,,,,,,,2,,,76,0
1046160,control_change,240,0,2,,,,,,,64,0,2,,,,
1046280,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1046280,note_off,0,0,5,,,,,,,,,5,,,48,0
1046280,note_off,360,0,5,,,,,,,,,5,,,60,0
1046400,note_on,0,0,5,,,,,,,,,5,,,55,67
1046400,note_on,120,0,5,,,,,,,,,5,,,43,67
1046400,note_on,0,0,2,,,,,,,,,2,,,97,67
1046400,control_change,240,0,2,,,,,,,64,127,2,,,,
1046520,set_tempo,240,1,0,,,,,,322580,,,,,,,
1046640,note_off,240,0,2,,,,,,,,,2,,,97,0
1046640,note_on,0,0,2,,,,,,,,,2,,,94,69
1046880,note_off,240,0,2,,,,,,,,,2,,,94,0
1046880,note_on,0,0,2,,,,,,,,,2,,,87,70
1047120,note_off,240,0,2,,,,,,,,,2,,,87,0
1047120,note_on,0,0,2,,,,,,,,,2,,,85,72
1047360,note_on,0,0,2,,,,,,,,,2,,,75,74
1047360,note_off,960,0,5,,,,,,,,,5,,,55,0
1047360,note_on,0,0,5,,,,,,,,,5,,,61,74
1047360,note_off,240,0,2,,,,,,,,,2,,,85,0
1047360,note_off,0,0,5,,,,,,,,,5,,,43,0
1047360,note_on,0,0,5,,,,,,,,,5,,,49,74
1047600,note_off,0,0,2,,,,,,,,,2,,,75,0
1047600,control_change,240,0,2,,,,,,,64,0,2,,,,
1047720,note_off,360,0,5,,,,,,,,,5,,,61,0
1047720,note_off,0,0,5,,,,,,,,,5,,,49,0
1047720,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1047840,control_change,240,0,2,,,,,,,64,127,2,,,,
1047840,note_on,0,0,2,,,,,,,,,2,,,98,78
1047840,note_on,120,0,5,,,,,,,,,5,,,43,78
1047840,note_on,0,0,5,,,,,,,,,5,,,55,78
1047960,set_tempo,240,1,0,,,,,,322580,,,,,,,
1048080,note_off,240,0,2,,,,,,,,,2,,,98,0
1048080,note_on,0,0,2,,,,,,,,,2,,,95,80
1048320,note_on,0,0,2,,,,,,,,,2,,,89,82
1048320,note_off,240,0,2,,,,,,,,,2,,,95,0
1048560,note_off,240,0,2,,,,,,,,,2,,,89,0
1048560,note_on,0,0,2,,,,,,,,,2,,,86,83
1048800,note_on,0,0,2,,,,,,,,,2,,,74,85
1048800,note_off,960,0,5,,,,,,,,,5,,,55,0
1048800,note_off,0,0,5,,,,,,,,,5,,,43,0
1048800,note_on,0,0,5,,,,,,,,,5,,,50,85
1048800,note_on,0,0,5,,,,,,,,,5,,,62,85
1048800,note_off,240,0,2,,,,,,,,,2,,,86,0
1048820,set_tempo,860,1,0,,,,,,326086,,,,,,,
1049040,control_change,240,0,2,,,,,,,64,0,2,,,,
1049040,note_off,0,0,2,,,,,,,,,2,,,74,0
1049160,note_off,0,0,5,,,,,,,,,5,,,50,0
1049160,note_off,360,0,5,,,,,,,,,5,,,62,0
1049280,note_on,0,0,5,,,,,,,,,5,,,55,89
1049280,note_on,120,0,5,,,,,,,,,5,,,43,89
1049280,note_on,0,0,2,,,,,,,,,2,,,101,89
1049280,control_change,240,0,2,,,,,,,64,127,2,,,,
1049400,set_tempo,580,1,0,,,,,,322580,,,,,,,
1049520,note_off,240,0,2,,,,,,,,,2,,,101,0
1049520,note_on,0,0,2,,,,,,,,,2,,,95,88
1049640,note_off,0,0,5,,,,,,,,,5,,,43,0
1049640,note_off,360,0,5,,,,,,,,,5,,,55,0
1049760,note_off,240,0,2,,,,,,,,,2,,,95,0
1049760,note_on,0,0,2,,,,,,,,,2,,,92,87
1050000,note_off,240,0,2,,,,,,,,,2,,,92,0
1050000,note_on,0,0,2,,,,,,,,,2,,,89,86
1050240,note_off,240,0,2,,,,,,,,,2,,,89,0
1050240,note_on,0,0,2,,,,,,,,,2,,,83,85
1050240,note_on,0,0,5,,,,,,,,,5,,,68,85
1050240,note_on,600,0,5,,,,,,,,,5,,,56,85
1050480,note_off,0,0,2,,,,,,,,,2,,,83,0
1050480,control_change,240,0,2,,,,,,,64,0,2,,,,
1050600,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1050720,control_change,240,0,2,,,,,,,64,127,2,,,,
1050720,note_on,0,0,2,,,,,,,,,2,,,100,84
1050840,set_tempo,240,1,0,,,,,,322580,,,,,,,
1050960,note_off,240,0,2,,,,,,,,,2,,,100,0
1050960,note_on,0,0,2,,,,,,,,,2,,,96,83
1051200,note_on,0,0,2,,,,,,,,,2,,,91,82
1051200,note_off,240,0,2,,,,,,,,,2,,,96,0
1051440,note_on,0,0,2,,,,,,,,,2,,,88,81
1051440,note_off,240,0,2,,,,,,,,,2,,,91,0
1051680,note_off,240,0,2,,,,,,,,,2,,,88,0
1051680,note_off,1440,0,5,,,,,,,,,5,,,68,0
1051680,note_on,0,0,2,,,,,,,,,2,,,84,81
1051680,note_on,0,0,5,,,,,,,,,5,,,55,81
1051680,note_on,0,0,5,,,,,,,,,5,,,67,81
1051680,note_off,0,0,5,,,,,,,,,5,,,56,0
1051920,note_off,0,0,2,,,,,,,,,2,,,84,0
1051920,control_change,240,0,2,,,,,,,64,0,2,,,,
1052040,note_off,0,0,5,,,,,,,,,5,,,55,0
1052040,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1052040,note_off,360,0,5,,,,,,,,,5,,,67,0
1052160,note_on,0,0,5,,,,,,,,,5,,,55,79
1052160,note_on,120,0,5,,,,,,,,,5,,,43,79
1052160,note_on,0,0,2,,,,,,,,,2,,,99,79
1052160,control_change,240,0,2,,,,,,,64,127,2,,,,
1052280,set_tempo,240,1,0,,,,,,322580,,,,,,,
1052400,note_off,240,0,2,,,,,,,,,2,,,99,0
1052400,note_on,0,0,2,,,,,,,,,2,,,96,78
1052520,note_off,0,0,5,,,,,,,,,5,,,43,0
1052520,note_off,360,0,5,,,,,,,,,5,,,55,0
1052640,note_off,240,0,2,,,,,,,,,2,,,96,0
1052640,note_on,0,0,2,,,,,,,,,2,,,93,77
1052880,note_off,240,0,2,,,,,,,,,2,,,93,0
1052880,note_on,0,0,2,,,,,,,,,2,,,87,77
1053120,note_off,240,0,2,,,,,,,,,2,,,87,0
1053120,note_on,0,0,5,,,,,,,,,5,,,66,76
1053120,note_on,0,0,2,,,,,,,,,2,,,81,76
1053120,note_on,600,0,5,,,,,,,,,5,,,54,76
1053360,note_off,0,0,2,,,,,,,,,2,,,81,0
1053360,control_change,240,0,2,,,,,,,64,0,2,,,,
1053480,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1053600,note_on,0,0,2,,,,,,,,,2,,,98,74
1053600,control_change,240,0,2,,,,,,,64,127,2,,,,
1053720,set_tempo,240,1,0,,,,,,322580,,,,,,,
1053840,note_on,0,0,2,,,,,,,,,2,,,95,74
1053840,note_off,240,0,2,,,,,,,,,2,,,98,0
1054080,note_on,0,0,2,,,,,,,,,2,,,92,73
1054080,note_off,240,0,2,,,,,,,,,2,,,95,0
1054320,note_off,240,0,2,,,,,,,,,2,,,92,0
1054320,note_on,0,0,2,,,,,,,,,2,,,86,72
1054560,note_on,0,0,5,,,,,,,,,5,,,65,71
1054560,note_on,0,0,5,,,,,,,,,5,,,53,71
1054560,note_off,1440,0,5,,,,,,,,,5,,,66,0
1054560,note_off,240,0,2,,,,,,,,,2,,,86,0
1054560,note_on,0,0,2,,,,,,,,,2,,,83,71
1054560,note_off,0,0,5,,,,,,,,,5,,,54,0
1054800,control_change,240,0,2,,,,,,,64,0,2,,,,
1054800,note_off,0,0,2,,,,,,,,,2,,,83,0
1054920,note_off,0,0,5,,,,,,,,,5,,,53,0
1054920,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1054920,note_off,360,0,5,,,,,,,,,5,,,65,0
1055040,control_change,240,0,2,,,,,,,64,127,2,,,,
1055040,note_on,0,0,2,,,,,,,,,2,,,96,70
1055040,note_on,120,0,5,,,,,,,,,5,,,43,70
1055040,note_on,0,0,5,,,,,,,,,5,,,55,70
1055160,set_tempo,240,1,0,,,,,,322580,,,,,,,
1055280,note_on,0,0,2,,,,,,,,,2,,,91,69
1055280,note_off,240,0,2,,,,,,,,,2,,,96,0
1055400,note_off,360,0,5,,,,,,,,,5,,,55,0
1055400,note_off,0,0,5,,,,,,,,,5,,,43,0
1055520,note_on,0,0,2,,,,,,,,,2,,,88,68
1055520,note_off,240,0,2,,,,,,,,,2,,,91,0
1055760,note_off,240,0,2,,,,,,,,,2,,,88,0
1055760,note_on,0,0,2,,,,,,,,,2,,,84,67
1056000,note_on,0,0,2,,,,,,,,,2,,,79,66
1056000,note_off,240,0,2,,,,,,,,,2,,,84,0
1056000,note_on,0,0,5,,,,,,,,,5,,,64,66
1056000,note_on,600,0,5,,,,,,,,,5,,,52,66
1056240,control_change,240,0,2,,,,,,,64,0,2,,,,
1056240,note_off,0,0,2,,,,,,,,,2,,,79,0
1056360,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1056480,control_change,240,0,2,,,,,,,64,127,2,,,,
1056480,note_on,0,0,2,,,,,,,,,2,,,93,65
1056600,set_tempo,240,1,0,,,,,,322580,,,,,,,
1056720,note_off,240,0,2,,,,,,,,,2,,,93,0
1056720,note_on,0,0,2,,,,,,,,,2,,,90,64
1056960,note_on,0,0,2,,,,,,,,,2,,,84,63
1056960,note_off,240,0,2,,,,,,,,,2,,,90,0
1057200,note_on,0,0,2,,,,,,,,,2,,,81,62
1057200,note_off,240,0,2,,,,,,,,,2,,,84,0
1057440,note_off,240,0,2,,,,,,,,,2,,,81,0
1057440,note_off,1440,0,5,,,,,,,,,5,,,64,0
1057440,note_off,0,0,5,,,,,,,,,5,,,52,0
1057440,note_on,0,0,5,,,,,,,,,5,,,51,62
1057440,note_on,0,0,5,,,,,,,,,5,,,63,62
1057440,note_on,0,0,2,,,,,,,,,2,,,78,62
1057680,note_off,0,0,2,,,,,,,,,2,,,78,0
1057680,control_change,240,0,2,,,,,,,64,0,2,,,,
1057800,note_off,360,0,5,,,,,,,,,5,,,63,0
1057800,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1057800,note_off,0,0,5,,,,,,,,,5,,,51,0
1057920,note_on,0,0,5,,,,,,,,,5,,,55,60
1057920,note_on,120,0,5,,,,,,,,,5,,,43,60
1057920,note_on,0,0,2,,,,,,,,,2,,,90,60
1057920,control_change,240,0,2,,,,,,,64,127,2,,,,
1058040,set_tempo,240,1,0,,,,,,322580,,,,,,,
1058160,note_off,240,0,2,,,,,,,,,2,,,90,0
1058160,note_on,0,0,2,,,,,,,,,2,,,87,59
1058280,note_off,0,0,5,,,,,,,,,5,,,43,0
1058280,note_off,360,0,5,,,,,,,,,5,,,55,0
1058400,note_off,240,0,2,,,,,,,,,2,,,87,0
1058400,note_on,0,0,2,,,,,,,,,2,,,81,58
1058640,note_off,240,0,2,,,,,,,,,2,,,81,0
1058640,note_on,0,0,2,,,,,,,,,2,,,78,58
1058880,note_on,600,0,5,,,,,,,,,5,,,60,57
1058880,note_on,0,0,5,,,,,,,,,5,,,48,57
1058880,note_on,0,0,2,,,,,,,,,2,,,75,57
1058880,note_off,240,0,2,,,,,,,,,2,,,78,0
1059120,note_off,0,0,2,,,,,,,,,2,,,75,0
1059120,control_change,240,0,2,,,,,,,64,0,2,,,,
1059240,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1059360,control_change,240,0,2,,,,,,,64,127,2,,,,
1059360,note_on,0,0,2,,,,,,,,,2,,,87,55
1059480,set_tempo,240,1,0,,,,,,322580,,,,,,,
1059600,note_on,0,0,2,,,,,,,,,2,,,84,54
1059600,note_off,240,0,2,,,,,,,,,2,,,87,0
1059840,note_on,0,0,2,,,,,,,,,2,,,78,53
1059840,note_off,240,0,2,,,,,,,,,2,,,84,0
1060080,note_off,240,0,2,,,,,,,,,2,,,78,0
1060080,note_on,0,0,2,,,,,,,,,2,,,75,52
1060320,note_off,240,0,2,,,,,,,,,2,,,75,0
1060320,note_on,0,0,2,,,,,,,,,2,,,72,51
1060320,note_off,0,0,5,,,,,,,,,5,,,60,0
1060320,note_off,1440,0,5,,,,,,,,,5,,,48,0
1060320,note_on,0,0,5,,,,,,,,,5,,,57,51
1060320,note_on,0,0,5,,,,,,,,,5,,,45,51
1060560,note_off,0,0,2,,,,,,,,,2,,,72,0
1060560,control_change,240,0,2,,,,,,,64,0,2,,,,
1060680,note_off,0,0,5,,,,,,,,,5,,,45,0
1060680,note_off,360,0,5,,,,,,,,,5,,,57,0
1060680,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1060800,note_on,120,0,5,,,,,,,,,5,,,43,49
1060800,note_on,0,0,2,,,,,,,,,2,,,83,49
1060800,control_change,240,0,2,,,,,,,64,127,2,,,,
1060800,note_on,0,0,5,,,,,,,,,5,,,55,49
1060920,set_tempo,240,1,0,,,,,,322580,,,,,,,
1061040,note_on,0,0,2,,,,,,,,,2,,,79,48
1061040,note_off,240,0,2,,,,,,,,,2,,,83,0
1061160,note_off,0,0,5,,,,,,,,,5,,,43,0
1061160,note_off,360,0,5,,,,,,,,,5,,,55,0
1061280,note_off,240,0,2,,,,,,,,,2,,,79,0
1061280,note_on,0,0,2,,,,,,,,,2,,,74,47
1061520,note_on,0,0,2,,,,,,,,,2,,,71,46
1061520,note_off,240,0,2,,,,,,,,,2,,,74,0
1061760,note_off,240,0,2,,,,,,,,,2,,,71,0
1061760,note_on,0,0,2,,,,,,,,,2,,,67,44
1062000,control_change,240,0,2,,,,,,,64,0,2,,,,
1062000,note_off,0,0,2,,,,,,,,,2,,,67,0
1062120,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1062240,note_on,1080,0,5,,,,,,,,,5,,,43,46
1062360,set_tempo,240,1,0,,,,,,322580,,,,,,,
1062480,note_off,240,0,5,,,,,,,,,5,,,43,0
1062960,note_on,480,0,5,,,,,,,,,5,,,44,43
1063080,note_off,120,0,5,,,,,,,,,5,,,44,0
1063200,note_on,120,0,5,,,,,,,,,5,,,43,43
1063440,note_off,240,0,5,,,,,,,,,5,,,43,0
1063560,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1063680,note_on,0,0,2,,,,,,,,,2,,,71,41
1063680,control_change,1680,0,2,,,,,,,64,127,2,,,,
1063800,set_tempo,240,1,0,,,,,,322580,,,,,,,
1063920,note_off,240,0,2,,,,,,,,,2,,,71,0
1063920,note_on,0,0,2,,,,,,,,,2,,,67,40
1064160,note_off,240,0,2,,,,,,,,,2,,,67,0
1064160,note_on,0,0,2,,,,,,,,,2,,,62,39
1064400,note_on,0,0,2,,,,,,,,,2,,,59,39
1064400,note_off,240,0,2,,,,,,,,,2,,,62,0
1064640,note_on,0,0,2,,,,,,,,,2,,,55,38
1064640,note_off,240,0,2,,,,,,,,,2,,,59,0
1064880,note_off,0,0,2,,,,,,,,,2,,,55,0
1064880,control_change,240,0,2,,,,,,,64,0,2,,,,
1065000,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1065120,note_on,1680,0,5,,,,,,,,,5,,,43,36
1065240,set_tempo,240,1,0,,,,,,322580,,,,,,,
1065360,note_off,240,0,5,,,,,,,,,5,,,43,0
1065840,note_on,480,0,5,,,,,,,,,5,,,44,34
1065960,note_off,120,0,5,,,,,,,,,5,,,44,0
1066080,note_on,120,0,5,,,,,,,,,5,,,43,33
1066320,note_off,240,0,5,,,,,,,,,5,,,43,0
1066440,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1067280,note_on,960,0,5,,,,,,,,,5,,,44,29
1067280,note_on,0,0,5,,,,,,,,,5,,,56,29
1067400,note_off,120,0,5,,,,,,,,,5,,,56,0
1067400,note_off,0,0,5,,,,,,,,,5,,,44,0
1067520,note_on,0,0,5,,,,,,,,,5,,,55,28
1067520,note_on,120,0,5,,,,,,,,,5,,,43,28
1067760,note_off,240,0,5,,,,,,,,,5,,,55,0
1067760,note_off,0,0,5,,,,,,,,,5,,,43,0
1067880,set_tempo,1440,1,0,,,,,,331491,,,,,,,
1068720,note_on,960,0,5,,,,,,,,,5,,,56,27
1068720,note_on,0,0,5,,,,,,,,,5,,,44,27
1068840,note_off,120,0,5,,,,,,,,,5,,,44,0
1068840,note_off,0,0,5,,,,,,,,,5,,,56,0
1068960,note_on,0,0,5,,,,,,,,,5,,,43,26
1068960,note_on,120,0,5,,,,,,,,,5,,,55,26
1069200,note_off,240,0,5,,,,,,,,,5,,,43,0
1069200,note_off,0,0,5,,,,,,,,,5,,,55,0
1069320,set_tempo,1440,1,0,,,,,,326086,,,,,,,
1069560,set_tempo,240,1,0,,,,,,322580,,,,,,,
1070160,note_on,960,0,5,,,,,,,,,5,,,56,36
1070160,note_on,0,0,5,,,,,,,,,5,,,44,36
1070280,note_off,120,0,5,,,,,,,,,5,,,44,0
1070280,note_off,0,0,5,,,,,,,,,5,,,56,0
1070400,note_on,120,0,5,,,,,,,,,5,,,55,41
1070400,note_on,0,0,5,,,,,,,,,5,,,43,41
1070640,note_off,240,0,5,,,,,,,,,5,,,43,0
1070640,note_off,0,0,5,,,,,,,,,5,,,55,0
1070760,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1070880,note_on,240,0,5,,,,,,,,,5,,,44,50
1071000,set_tempo,240,1,0,,,,,,322580,,,,,,,
1071120,note_off,240,0,5,,,,,,,,,5,,,44,0
1071120,note_on,46560,0,1,,,,,,,,,1,,,68,55
1071120,note_on,0,0,1,,,,,,,,,1,,,56,55
1071240,note_off,120,0,1,,,,,,,,,1,,,56,0
1071240,note_off,0,0,1,,,,,,,,,1,,,68,0
1071360,note_on,240,0,5,,,,,,,,,5,,,43,59
1071600,note_off,240,0,5,,,,,,,,,5,,,43,0
1071600,note_on,360,0,1,,,,,,,,,1,,,67,64
1071600,note_on,0,0,1,,,,,,,,,1,,,55,64
1071720,note_off,0,0,1,,,,,,,,,1,,,67,0
1071720,note_off,120,0,1,,,,,,,,,1,,,55,0
1071840,note_on,240,0,5,,,,,,,,,5,,,41,69
1071960,set_tempo,960,1,0,,,,,,324324,,,,,,,
1072080,note_on,360,0,1,,,,,,,,,1,,,65,73
1072080,note_on,0,0,1,,,,,,,,,1,,,53,73
1072080,note_off,240,0,5,,,,,,,,,5,,,41,0
1072200,note_off,120,0,1,,,,,,,,,1,,,53,0
1072200,note_off,0,0,1,,,,,,,,,1,,,65,0
1072200,set_tempo,240,1,0,,,,,,359281,,,,,,,
1072320,set_tempo,120,1,0,,,,,,331491,,,,,,,
1072320,note_on,240,0,5,,,,,,,,,5,,,28,78
1072320,note_on,0,0,5,,,,,,,,,5,,,40,78
1072320,note_on,0,0,1,,,,,,,,,1,,,85,78
1072320,note_on,120,0,1,,,,,,,,,1,,,73,78
1072440,set_tempo,120,1,0,,,,,,322580,,,,,,,
1072560,note_off,0,0,1,,,,,,,,,1,,,73,0
1072560,note_off,240,0,1,,,,,,,,,1,,,85,0
1072680,note_off,0,0,5,,,,,,,,,5,,,28,0
1072680,control_change,7800,0,2,,,,,,,64,0,2,,,,
1072680,note_off,0,0,5,,,,,,,,,5,,,40,0
1072680,control_change,49320,0,3,,,,,,,64,0,3,,,,
1072680,control_change,78360,0,4,,,,,,,64,0,4,,,,
1072680,control_change,360,0,5,,,,,,,64,0,5,,,,
1072680,control_change,120,0,1,,,,,,,64,0,1,,,,
1072800,note_on,120,0,3,,,,,,,,,3,,,52,79
1072800,note_on,0,0,3,,,,,,,,,3,,,61,79
1072800,note_on,0,0,3,,,,,,,,,3,,,58,79
1073040,note_off,0,0,3,,,,,,,,,3,,,61,0
1073040,note_on,0,0,1,,,,,,,,,1,,,84,79
1073040,note_off,240,0,3,,,,,,,,,3,,,58,0
1073040,note_on,360,0,1,,,,,,,,,1,,,72,79
1073040,note_off,0,0,3,,,,,,,,,3,,,52,0
1073160,note_off,120,0,1,,,,,,,,,1,,,84,0
1073160,note_off,0,0,1,,,,,,,,,1,,,72,0
1073280,note_on,0,0,3,,,,,,,,,3,,,61,80
1073280,note_on,0,0,3,,,,,,,,,3,,,67,80
1073280,note_on,0,0,1,,,,,,,,,1,,,70,80
1073280,note_on,240,0,3,,,,,,,,,3,,,58,80
1073280,note_on,120,0,1,,,,,,,,,1,,,82,80
1073520,note_off,0,0,1,,,,,,,,,1,,,82,0
1073520,note_off,240,0,1,,,,,,,,,1,,,70,0
1073520,note_off,0,0,3,,,,,,,,,3,,,58,0
1073520,note_off,0,0,3,,,,,,,,,3,,,61,0
1073520,note_off,240,0,3,,,,,,,,,3,,,67,0
1073640,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1073760,note_on,0,0,5,,,,,,,,,5,,,29,81
1073760,note_on,1080,0,5,,,,,,,,,5,,,41,81
1073880,set_tempo,240,1,0,,,,,,322580,,,,,,,
1074000,note_on,480,0,1,,,,,,,,,1,,,68,81
1074000,note_on,0,0,1,,,,,,,,,1,,,80,81
1074120,note_off,0,0,5,,,,,,,,,5,,,41,0
1074120,note_off,360,0,5,,,,,,,,,5,,,29,0
1074120,note_off,120,0,1,,,,,,,,,1,,,80,0
1074120,note_off,0,0,1,,,,,,,,,1,,,68,0
1074240,note_on,120,0,1,,,,,,,,,1,,,79,82
1074240,note_on,0,0,3,,,,,,,,,3,,,56,82
1074240,note_on,0,0,3,,,,,,,,,3,,,61,82
1074240,note_on,720,0,3,,,,,,,,,3,,,53,82
1074240,note_on,0,0,1,,,,,,,,,1,,,67,82
1074480,note_off,0,0,3,,,,,,,,,3,,,53,0
1074480,note_off,0,0,3,,,,,,,,,3,,,61,0
1074480,note_off,240,0,3,,,,,,,,,3,,,56,0
1074480,note_off,240,0,1,,,,,,,,,1,,,67,0
1074480,note_off,0,0,1,,,,,,,,,1,,,79,0
1074720,note_on,240,0,1,,,,,,,,,1,,,65,83
1074720,note_on,0,0,1,,,,,,,,,1,,,77,83
1074720,note_on,0,0,3,,,,,,,,,3,,,61,83
1074720,note_on,240,0,3,,,,,,,,,3,,,56,83
1074960,note_off,240,0,3,,,,,,,,,3,,,61,0
1074960,note_off,0,0,3,,,,,,,,,3,,,56,0
1074960,note_off,0,0,1,,,,,,,,,1,,,65,0
1074960,note_off,240,0,1,,,,,,,,,1,,,77,0
1075080,set_tempo,1200,1,0,,,,,,326086,,,,,,,
1075200,note_on,2520,0,2,,,,,,,,,2,,,70,84
1075200,note_on,0,0,2,,,,,,,,,2,,,73,84
1075200,note_on,1080,0,5,,,,,,,,,5,,,49,84
1075200,note_on,240,0,1,,,,,,,,,1,,,76,84
1075200,note_on,0,0,5,,,,,,,,,5,,,61,84
1075200,note_on,0,0,1,,,,,,,,,1,,,64,84
1075320,set_tempo,240,1,0,,,,,,322580,,,,,,,
1075440,note_off,0,0,2,,,,,,,,,2,,,70,0
1075440,note_off,240,0,2,,,,,,,,,2,,,73,0
1075440,note_off,240,0,5,,,,,,,,,5,,,61,0
1075440,note_off,0,0,5,,,,,,,,,5,,,49,0
1075440,note_off,240,0,1,,,,,,,,,1,,,64,0
1075440,note_off,0,0,1,,,,,,,,,1,,,76,0
1075680,note_on,0,0,1,,,,,,,,,1,,,65,85
1075680,note_on,240,0,1,,,,,,,,,1,,,77,85
1075920,note_on,0,0,5,,,,,,,,,5,,,60,85
1075920,note_off,0,0,1,,,,,,,,,1,,,77,0
1075920,note_off,240,0,1,,,,,,,,,1,,,65,0
1075920,note_on,480,0,5,,,,,,,,,5,,,48,85
1076040,note_off,0,0,5,,,,,,,,,5,,,48,0
1076040,note_off,120,0,5,,,,,,,,,5,,,60,0
1076150,set_tempo,830,1,0,,,,,,326086,,,,,,,
1076160,note_on,120,0,5,,,,,,,,,5,,,58,86
1076160,note_on,0,0,1,,,,,,,,,1,,,67,86
1076160,note_on,240,0,1,,,,,,,,,1,,,79,86
1076160,note_on,0,0,5,,,,,,,,,5,,,46,86
1076400,note_off,0,0,1,,,,,,,,,1,,,79,0
1076400,note_off,240,0,1,,,,,,,,,1,,,67,0
