tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,note,velocity
5759,note_on,39,0,2,,,,,,,,,1,63,0
5759,note_on,119,0,3,,,,,,,,,2,30,0
5759,note_on,59,0,1,,,,,,,,,0,70,0
5760,note_on,1,0,1,,,,,,,,,0,78,85
5760,note_on,1,0,3,,,,,,,,,2,33,75
5760,note_on,1,0,2,,,,,,,,,1,66,73
5760,note_on,0,0,2,,,,,,,,,1,63,66
5760,note_on,0,0,2,,,,,,,,,1,58,78
5799,note_on,0,0,2,,,,,,,,,1,66,0
5799,note_on,39,0,2,,,,,,,,,1,58,0
5799,note_on,0,0,2,,,,,,,,,1,63,0
5800,note_on,0,0,2,,,,,,,,,1,63,72
5800,note_on,0,0,2,,,,,,,,,1,66,73
5800,note_on,1,0,2,,,,,,,,,1,58,67
5819,note_on,59,0,3,,,,,,,,,2,33,0
5820,note_on,1,0,3,,,,,,,,,2,34,95
5839,note_on,39,0,2,,,,,,,,,1,63,0
5839,note_on,0,0,2,,,,,,,,,1,66,0
5839,note_on,0,0,2,,,,,,,,,1,58,0
5840,note_on,1,0,2,,,,,,,,,1,58,72
5840,note_on,0,0,2,,,,,,,,,1,66,72
5840,note_on,0,0,2,,,,,,,,,1,63,70
5879,note_on,119,0,1,,,,,,,,,0,78,0
5879,note_on,0,0,2,,,,,,,,,1,58,0
5879,note_on,59,0,3,,,,,,,,,2,34,0
5879,note_on,0,0,2,,,,,,,,,1,66,0
5879,note_on,39,0,2,,,,,,,,,1,63,0
5880,note_on,0,0,2,,,,,,,,,1,66,68
5880,note_on,0,0,2,,,,,,,,,1,63,68
5880,note_on,1,0,1,,,,,,,,,0,77,100
5880,note_on,1,0,2,,,,,,,,,1,58,72
5880,note_on,1,0,3,,,,,,,,,2,46,102
5919,note_on,39,0,2,,,,,,,,,1,63,0
5919,note_on,0,0,2,,,,,,,,,1,58,0
5919,note_on,0,0,2,,,,,,,,,1,66,0
5920,note_on,0,0,2,,,,,,,,,1,63,68
5920,note_on,0,0,2,,,,,,,,,1,66,66
5920,note_on,1,0,2,,,,,,,,,1,58,71
5939,note_on,59,0,1,,,,,,,,,0,77,0
5940,note_on,1,0,1,,,,,,,,,0,75,90
5959,note_on,39,0,2,,,,,,,,,1,63,0
5959,note_on,0,0,2,,,,,,,,,1,58,0
5959,note_on,0,0,2,,,,,,,,,1,66,0
5960,note_on,1,0,2,,,,,,,,,1,58,72
5960,note_on,0,0,2,,,,,,,,,1,66,66
5960,note_on,0,0,2,,,,,,,,,1,63,71
5999,note_on,39,0,2,,,,,,,,,1,63,0
5999,note_on,0,0,2,,,,,,,,,1,66,0
5999,note_on,0,0,2,,,,,,,,,1,58,0
5999,note_on,59,0,1,,,,,,,,,0,75,0
5999,note_on,119,0,3,,,,,,,,,2,46,0
6000,note_on,1,0,3,,,,,,,,,2,31,100
6000,note_on,1,0,2,,,,,,,,,1,59,97
6000,note_on,0,0,2,,,,,,,,,1,65,85
6000,note_on,0,0,2,,,,,,,,,1,63,73
6000,note_on,1,0,1,,,,,,,,,0,71,102
6039,note_on,0,0,2,,,,,,,,,1,65,0
6039,note_on,0,0,2,,,,,,,,,1,59,0
6039,note_on,39,0,2,,,,,,,,,1,63,0
6040,note_on,0,0,2,,,,,,,,,1,63,67
6040,note_on,0,0,2,,,,,,,,,1,65,78
6040,note_on,1,0,2,,,,,,,,,1,59,85
6059,note_on,59,0,3,,,,,,,,,2,31,0
6060,note_on,1,0,3,,,,,,,,,2,32,97
6079,note_on,39,0,2,,,,,,,,,1,65,0
6079,note_on,0,0,2,,,,,,,,,1,63,0
6079,note_on,0,0,2,,,,,,,,,1,59,0
6080,note_on,1,0,2,,,,,,,,,1,59,80
6080,note_on,0,0,2,,,,,,,,,1,63,66
6080,note_on,0,0,2,,,,,,,,,1,65,71
6119,note_on,0,0,2,,,,,,,,,1,59,0
6119,note_on,39,0,2,,,,,,,,,1,63,0
6119,note_on,59,0,3,,,,,,,,,2,32,0
6119,note_on,119,0,1,,,,,,,,,0,71,0
6119,note_on,0,0,2,,,,,,,,,1,65,0
6120,note_on,1,0,2,,,,,,,,,1,59,80
6120,note_on,0,0,2,,,,,,,,,1,65,75
6120,note_on,0,0,2,,,,,,,,,1,63,75
6120,note_on,1,0,3,,,,,,,,,2,44,106
6120,note_on,1,0,1,,,,,,,,,0,70,90
6159,note_on,39,0,2,,,,,,,,,1,63,0
6159,note_on,0,0,2,,,,,,,,,1,65,0
6159,note_on,0,0,2,,,,,,,,,1,59,0
6160,note_on,1,0,2,,,,,,,,,1,59,85
6160,note_on,0,0,2,,,,,,,,,1,65,75
6160,note_on,0,0,2,,,,,,,,,1,63,73
6179,note_on,59,0,1,,,,,,,,,0,70,0
6180,note_on,1,0,1,,,,,,,,,0,71,97
6199,note_on,0,0,2,,,,,,,,,1,63,0
6199,note_on,39,0,2,,,,,,,,,1,65,0
6199,note_on,0,0,2,,,,,,,,,1,59,0
6200,note_on,1,0,2,,,,,,,,,1,59,85
6200,note_on,0,0,2,,,,,,,,,1,63,72
6200,note_on,0,0,2,,,,,,,,,1,65,73
6239,note_on,0,0,2,,,,,,,,,1,63,0
6239,note_on,39,0,2,,,,,,,,,1,65,0
6239,note_on,0,0,2,,,,,,,,,1,59,0
6239,note_on,119,0,3,,,,,,,,,2,44,0
6239,note_on,59,0,1,,,,,,,,,0,71,0
6240,note_on,1,0,1,,,,,,,,,0,75,95
6240,note_on,1,0,3,,,,,,,,,2,31,95
6240,note_on,1,0,2,,,,,,,,,1,65,66
6240,note_on,0,0,2,,,,,,,,,1,63,73
6240,note_on,0,0,2,,,,,,,,,1,59,87
6279,note_on,39,0,2,,,,,,,,,1,59,0
6279,note_on,0,0,2,,,,,,,,,1,63,0
6279,note_on,0,0,2,,,,,,,,,1,65,0
6280,note_on,0,0,2,,,,,,,,,1,63,73
6280,note_on,1,0,2,,,,,,,,,1,59,82
6280,note_on,0,0,2,,,,,,,,,1,65,71
6299,note_on,59,0,3,,,,,,,,,2,31,0
6300,note_on,1,0,3,,,,,,,,,2,32,97
6319,note_on,39,0,2,,,,,,,,,1,63,0
6319,note_on,0,0,2,,,,,,,,,1,65,0
6319,note_on,0,0,2,,,,,,,,,1,59,0
6320,note_on,1,0,2,,,,,,,,,1,59,85
6320,note_on,0,0,2,,,,,,,,,1,65,72
6320,note_on,0,0,2,,,,,,,,,1,63,68
6359,note_on,0,0,2,,,,,,,,,1,59,0
6359,note_on,0,0,2,,,,,,,,,1,65,0
6359,note_on,59,0,3,,,,,,,,,2,32,0
6359,note_on,119,0,1,,,,,,,,,0,75,0
6359,note_on,39,0,2,,,,,,,,,1,63,0
6360,note_on,1,0,2,,,,,,,,,1,59,85
6360,note_on,0,0,2,,,,,,,,,1,65,72
6360,note_on,0,0,2,,,,,,,,,1,63,72
6360,note_on,1,0,3,,,,,,,,,2,44,97
6360,note_on,1,0,1,,,,,,,,,0,73,85
6399,note_on,39,0,2,,,,,,,,,1,63,0
6399,note_on,0,0,2,,,,,,,,,1,59,0
6399,note_on,0,0,2,,,,,,,,,1,65,0
6400,note_on,1,0,2,,,,,,,,,1,65,65
6400,note_on,0,0,2,,,,,,,,,1,59,82
6400,note_on,0,0,2,,,,,,,,,1,63,65
6419,note_on,59,0,1,,,,,,,,,0,73,0
6420,note_on,1,0,1,,,,,,,,,0,71,97
6439,note_on,0,0,2,,,,,,,,,1,65,0
6439,note_on,39,0,2,,,,,,,,,1,63,0
6439,note_on,0,0,2,,,,,,,,,1,59,0
6440,note_on,0,0,2,,,,,,,,,1,63,71
6440,note_on,0,0,2,,,,,,,,,1,59,85
6440,note_on,1,0,2,,,,,,,,,1,65,76
6479,note_on,0,0,2,,,,,,,,,1,63,0
6479,note_on,119,0,3,,,,,,,,,2,44,0
6479,note_on,59,0,1,,,,,,,,,0,71,0
6479,note_on,0,0,2,,,,,,,,,1,65,0
6479,note_on,39,0,2,,,,,,,,,1,59,0
6480,note_on,1,0,3,,,,,,,,,2,32,100
6480,note_on,1,0,1,,,,,,,,,0,68,85
6480,note_on,1,0,2,,,,,,,,,1,60,100
6480,note_on,0,0,2,,,,,,,,,1,63,72
6519,note_on,0,0,2,,,,,,,,,1,60,0
6519,note_on,39,0,2,,,,,,,,,1,63,0
6520,note_on,0,0,2,,,,,,,,,1,60,92
6520,note_on,1,0,2,,,,,,,,,1,63,70
6539,note_on,59,0,3,,,,,,,,,2,32,0
6540,note_on,1,0,3,,,,,,,,,2,33,85
6559,note_on,39,0,2,,,,,,,,,1,60,0
6559,note_on,0,0,2,,,,,,,,,1,63,0
6560,note_on,1,0,2,,,,,,,,,1,60,85
6560,note_on,0,0,2,,,,,,,,,1,63,66
6599,note_on,119,0,1,,,,,,,,,0,68,0
6599,note_on,0,0,2,,,,,,,,,1,60,0
6599,note_on,59,0,3,,,,,,,,,2,33,0
6599,note_on,39,0,2,,,,,,,,,1,63,0
6600,note_on,1,0,3,,,,,,,,,2,45,100
6600,note_on,1,0,2,,,,,,,,,1,60,87
6600,note_on,0,0,2,,,,,,,,,1,63,71
6600,note_on,1,0,1,,,,,,,,,0,66,78
6639,note_on,0,0,2,,,,,,,,,1,60,0
6639,note_on,39,0,2,,,,,,,,,1,63,0
6640,note_on,0,0,2,,,,,,,,,1,63,67
6640,note_on,1,0,2,,,,,,,,,1,60,87
6679,note_on,39,0,2,,,,,,,,,1,63,0
6679,note_on,0,0,2,,,,,,,,,1,60,0
6680,note_on,0,0,2,,,,,,,,,1,63,67
6680,note_on,1,0,2,,,,,,,,,1,60,82
6719,note_on,119,0,1,,,,,,,,,0,66,0
6719,note_on,39,0,2,,,,,,,,,1,63,0
6719,note_on,0,0,2,,,,,,,,,1,60,0
6719,note_on,119,0,3,,,,,,,,,2,45,0
6720,note_on,1,0,2,,,,,,,,,1,62,90
6720,note_on,0,0,2,,,,,,,,,1,65,90
6720,set_tempo,1920,1,0,,,,,,731707,,,,,
6720,note_on,1,0,1,,,,,,,,,0,65,85
6720,note_on,1,0,3,,,,,,,,,2,33,100
6759,note_on,39,0,2,,,,,,,,,1,65,0
6759,note_on,0,0,2,,,,,,,,,1,62,0
6760,note_on,1,0,2,,,,,,,,,1,65,92
6760,note_on,0,0,2,,,,,,,,,1,62,87
6779,note_on,59,0,3,,,,,,,,,2,33,0
6780,note_on,1,0,3,,,,,,,,,2,34,95
6799,note_on,39,0,2,,,,,,,,,1,62,0
6799,note_on,0,0,2,,,,,,,,,1,65,0
6800,note_on,1,0,2,,,,,,,,,1,65,92
6800,note_on,0,0,2,,,,,,,,,1,62,90
6839,note_on,39,0,2,,,,,,,,,1,62,0
6839,note_on,0,0,2,,,,,,,,,1,65,0
6839,note_on,59,0,3,,,,,,,,,2,34,0
6840,note_on,0,0,2,,,,,,,,,1,62,92
6840,note_on,1,0,3,,,,,,,,,2,46,97
6840,note_on,1,0,2,,,,,,,,,1,70,80
6840,note_on,0,0,2,,,,,,,,,1,65,87
6879,note_on,39,0,2,,,,,,,,,1,62,0
6879,note_on,0,0,2,,,,,,,,,1,65,0
6879,note_on,0,0,2,,,,,,,,,1,70,0
6880,note_on,0,0,2,,,,,,,,,1,62,87
6880,note_on,1,0,2,,,,,,,,,1,70,73
6880,note_on,0,0,2,,,,,,,,,1,65,75
6919,note_on,0,0,2,,,,,,,,,1,70,0
6919,note_on,0,0,2,,,,,,,,,1,65,0
6919,note_on,39,0,2,,,,,,,,,1,62,0
6920,note_on,0,0,2,,,,,,,,,1,65,77
6920,note_on,0,0,2,,,,,,,,,1,70,80
6920,note_on,1,0,2,,,,,,,,,1,62,82
6959,note_on,119,0,3,,,,,,,,,2,46,0
6959,note_on,39,0,2,,,,,,,,,1,70,0
6959,note_on,0,0,2,,,,,,,,,1,65,0
6959,note_on,0,0,2,,,,,,,,,1,62,0
6959,note_on,239,0,1,,,,,,,,,0,65,0
6960,note_on,1,0,2,,,,,,,,,1,74,95
6960,note_on,0,0,2,,,,,,,,,1,70,72
6960,note_on,0,0,2,,,,,,,,,1,65,82
6999,note_on,39,0,2,,,,,,,,,1,65,0
6999,note_on,0,0,2,,,,,,,,,1,74,0
6999,note_on,0,0,2,,,,,,,,,1,70,0
7000,note_on,0,0,2,,,,,,,,,1,74,80
7000,note_on,0,0,2,,,,,,,,,1,65,66
7000,note_on,1,0,2,,,,,,,,,1,70,75
7039,note_on,0,0,2,,,,,,,,,1,74,0
7039,note_on,39,0,2,,,,,,,,,1,65,0
7039,note_on,0,0,2,,,,,,,,,1,70,0
7040,note_on,1,0,2,,,,,,,,,1,70,72
7040,note_on,0,0,2,,,,,,,,,1,74,75
7040,note_on,0,0,2,,,,,,,,,1,65,70
7079,note_on,39,0,2,,,,,,,,,1,65,0
7079,note_on,0,0,2,,,,,,,,,1,70,0
7079,note_on,0,0,2,,,,,,,,,1,74,0
7080,note_on,0,0,2,,,,,,,,,1,74,97
7080,note_on,121,0,1,,,,,,,,,0,70,85
7080,set_tempo,360,1,0,,,,,,666667,,,,,
7080,note_on,0,0,2,,,,,,,,,1,77,77
7080,note_on,1,0,2,,,,,,,,,1,70,87
7119,note_on,39,0,2,,,,,,,,,1,74,0
7119,note_on,0,0,2,,,,,,,,,1,77,0
7119,note_on,0,0,2,,,,,,,,,1,70,0
7120,note_on,0,0,2,,,,,,,,,1,74,82
7120,note_on,1,0,2,,,,,,,,,1,70,63
7120,note_on,0,0,2,,,,,,,,,1,77,78
7139,note_on,59,0,1,,,,,,,,,0,70,0
7140,note_on,1,0,1,,,,,,,,,0,70,92
7159,note_on,0,0,2,,,,,,,,,1,70,0
7159,note_on,39,0,2,,,,,,,,,1,74,0
7159,note_on,0,0,2,,,,,,,,,1,77,0
7160,note_on,1,0,2,,,,,,,,,1,77,87
7160,note_on,0,0,2,,,,,,,,,1,70,70
7160,note_on,0,0,2,,,,,,,,,1,74,87
7199,note_on,0,0,2,,,,,,,,,1,70,0
7199,note_on,0,0,2,,,,,,,,,1,77,0
7199,note_on,59,0,1,,,,,,,,,0,70,0
7199,note_on,39,0,2,,,,,,,,,1,74,0
7200,note_on,241,0,3,,,,,,,,,2,71,102
7200,note_on,1,0,1,,,,,,,,,0,71,90
7200,note_on,1,0,2,,,,,,,,,1,75,78
7200,note_on,0,0,2,,,,,,,,,1,80,90
7239,note_on,39,0,2,,,,,,,,,1,80,0
7239,note_on,0,0,2,,,,,,,,,1,75,0
7240,note_on,0,0,2,,,,,,,,,1,75,71
7240,note_on,1,0,2,,,,,,,,,1,80,76
7279,note_on,0,0,2,,,,,,,,,1,80,0
7279,note_on,39,0,2,,,,,,,,,1,75,0
7280,note_on,1,0,2,,,,,,,,,1,80,78
7280,note_on,0,0,2,,,,,,,,,1,75,67
7319,note_on,39,0,2,,,,,,,,,1,75,0
7319,note_on,0,0,2,,,,,,,,,1,80,0
7320,note_on,1,0,2,,,,,,,,,1,78,72
7320,note_on,0,0,2,,,,,,,,,1,75,75
7359,note_on,0,0,2,,,,,,,,,1,78,0
7359,note_on,39,0,2,,,,,,,,,1,75,0
7360,note_on,0,0,2,,,,,,,,,1,75,72
7360,note_on,1,0,2,,,,,,,,,1,78,72
7379,note_on,179,0,3,,,,,,,,,2,71,0
7379,note_on,179,0,1,,,,,,,,,0,71,0
7380,note_on,1,0,3,,,,,,,,,2,70,92
7380,note_on,1,0,1,,,,,,,,,0,70,82
7399,note_on,0,0,2,,,,,,,,,1,78,0
7399,note_on,39,0,2,,,,,,,,,1,75,0
7400,note_on,0,0,2,,,,,,,,,1,75,72
7400,note_on,1,0,2,,,,,,,,,1,78,75
7439,note_on,59,0,3,,,,,,,,,2,70,0
7439,note_on,0,0,2,,,,,,,,,1,78,0
7439,note_on,39,0,2,,,,,,,,,1,75,0
7439,note_on,59,0,1,,,,,,,,,0,70,0
7440,note_on,1,0,1,,,,,,,,,0,68,82
7440,note_on,0,0,2,,,,,,,,,1,77,97
7440,note_on,1,0,2,,,,,,,,,1,75,71
7440,note_on,1,0,3,,,,,,,,,2,68,75
7479,note_on,39,0,2,,,,,,,,,1,77,0
7479,note_on,0,0,2,,,,,,,,,1,75,0
7480,note_on,0,0,2,,,,,,,,,1,75,71
7480,note_on,1,0,2,,,,,,,,,1,77,85
7519,note_on,0,0,2,,,,,,,,,1,77,0
7519,note_on,39,0,2,,,,,,,,,1,75,0
7520,note_on,0,0,2,,,,,,,,,1,77,87
7520,note_on,1,0,2,,,,,,,,,1,75,68
7559,note_on,39,0,2,,,,,,,,,1,77,0
7559,note_on,119,0,1,,,,,,,,,0,68,0
7559,note_on,119,0,3,,,,,,,,,2,68,0
7559,note_on,0,0,2,,,,,,,,,1,75,0
7560,note_on,1,0,3,,,,,,,,,2,71,102
7560,note_on,0,0,2,,,,,,,,,1,75,78
7560,note_on,1,0,2,,,,,,,,,1,80,75
7560,note_on,1,0,1,,,,,,,,,0,71,92
7599,note_on,39,0,2,,,,,,,,,1,75,0
7599,note_on,0,0,2,,,,,,,,,1,80,0
7600,note_on,1,0,2,,,,,,,,,1,75,71
7600,note_on,0,0,2,,,,,,,,,1,80,75
7619,note_on,59,0,3,,,,,,,,,2,71,0
7619,note_on,59,0,1,,,,,,,,,0,71,0
7620,note_on,1,0,3,,,,,,,,,2,75,87
7620,note_on,1,0,1,,,,,,,,,0,75,108
7639,note_on,0,0,2,,,,,,,,,1,75,0
7639,note_on,39,0,2,,,,,,,,,1,80,0
7640,note_on,0,0,2,,,,,,,,,1,80,77
7640,note_on,1,0,2,,,,,,,,,1,75,71
7679,note_on,39,0,2,,,,,,,,,1,80,0
7679,note_on,59,0,1,,,,,,,,,0,75,0
7679,note_on,0,0,2,,,,,,,,,1,75,0
7679,note_on,59,0,3,,,,,,,,,2,75,0
7680,note_on,0,0,2,,,,,,,,,1,77,100
7680,note_on,1,0,3,,,,,,,,,2,73,102
7680,note_on,1,0,1,,,,,,,,,0,73,100
7680,note_on,1,0,2,,,,,,,,,1,80,92
7719,note_on,0,0,2,,,,,,,,,1,80,0
7719,note_on,39,0,2,,,,,,,,,1,77,0
7720,note_on,0,0,2,,,,,,,,,1,80,78
7720,note_on,1,0,2,,,,,,,,,1,77,97
7759,note_on,0,0,2,,,,,,,,,1,77,0
7759,note_on,39,0,2,,,,,,,,,1,80,0
7760,note_on,0,0,2,,,,,,,,,1,80,78
7760,note_on,1,0,2,,,,,,,,,1,77,87
7799,note_on,0,0,2,,,,,,,,,1,77,0
7799,note_on,39,0,2,,,,,,,,,1,80,0
7800,note_on,1,0,2,,,,,,,,,1,80,77
7800,note_on,0,0,2,,,,,,,,,1,77,92
7839,note_on,39,0,2,,,,,,,,,1,77,0
7839,note_on,0,0,2,,,,,,,,,1,80,0
7840,note_on,1,0,2,,,,,,,,,1,80,73
7840,note_on,0,0,2,,,,,,,,,1,77,87
7859,note_on,179,0,3,,,,,,,,,2,73,0
7859,note_on,179,0,1,,,,,,,,,0,73,0
7860,note_on,1,0,1,,,,,,,,,0,71,102
7860,note_on,1,0,3,,,,,,,,,2,71,106
7879,note_on,0,0,2,,,,,,,,,1,80,0
7879,note_on,39,0,2,,,,,,,,,1,77,0
7880,note_on,0,0,2,,,,,,,,,1,77,90
7880,note_on,1,0,2,,,,,,,,,1,80,72
7919,note_on,59,0,1,,,,,,,,,0,71,0
7919,note_on,39,0,2,,,,,,,,,1,77,0
7919,note_on,0,0,2,,,,,,,,,1,80,0
7919,note_on,59,0,3,,,,,,,,,2,71,0
7920,note_on,0,0,2,,,,,,,,,1,78,90
7920,note_on,0,0,2,,,,,,,,,1,73,82
7920,note_on,1,0,2,,,,,,,,,1,82,80
7920,note_on,1,0,1,,,,,,,,,0,70,100
7920,note_on,1,0,3,,,,,,,,,2,70,92
7959,note_on,39,0,2,,,,,,,,,1,78,0
7959,note_on,0,0,2,,,,,,,,,1,73,0
7959,note_on,0,0,2,,,,,,,,,1,82,0
7960,note_on,0,0,2,,,,,,,,,1,82,78
7960,note_on,1,0,2,,,,,,,,,1,73,78
7960,note_on,0,0,2,,,,,,,,,1,78,78
7999,note_on,0,0,2,,,,,,,,,1,73,0
7999,note_on,0,0,2,,,,,,,,,1,82,0
7999,note_on,39,0,2,,,,,,,,,1,78,0
8000,note_on,1,0,2,,,,,,,,,1,82,85
8000,note_on,0,0,2,,,,,,,,,1,78,78
8000,note_on,0,0,2,,,,,,,,,1,73,76
8039,note_on,119,0,1,,,,,,,,,0,70,0
8039,note_on,39,0,2,,,,,,,,,1,73,0
8039,note_on,0,0,2,,,,,,,,,1,78,0
8039,note_on,0,0,2,,,,,,,,,1,82,0
8039,note_on,119,0,3,,,,,,,,,2,70,0
8040,note_on,1,0,3,,,,,,,,,2,73,106
8040,note_on,0,0,2,,,,,,,,,1,78,85
8040,note_on,1,0,2,,,,,,,,,1,82,80
8040,note_on,1,0,1,,,,,,,,,0,73,92
8079,note_on,39,0,2,,,,,,,,,1,78,0
8079,note_on,0,0,2,,,,,,,,,1,82,0
8080,note_on,1,0,2,,,,,,,,,1,78,75
8080,note_on,0,0,2,,,,,,,,,1,82,75
8099,note_on,59,0,1,,,,,,,,,0,73,0
8100,note_on,1,0,1,,,,,,,,,0,73,87
8119,note_on,39,0,2,,,,,,,,,1,82,0
8119,note_on,0,0,2,,,,,,,,,1,78,0
8120,note_on,0,0,2,,,,,,,,,1,78,71
8120,note_on,1,0,2,,,,,,,,,1,82,78
8159,note_on,0,0,2,,,,,,,,,1,82,0
8159,note_on,39,0,2,,,,,,,,,1,78,0
8159,note_on,59,0,1,,,,,,,,,0,73,0
8159,note_on,119,0,3,,,,,,,,,2,73,0
8160,note_on,0,0,2,,,,,,,,,1,78,78
8160,note_on,0,0,2,,,,,,,,,1,82,73
8160,note_on,1,0,3,,,,,,,,,2,76,100
8160,note_on,1,0,1,,,,,,,,,0,78,92
8160,note_on,0,0,3,,,,,,,,,2,66,95
8160,note_on,1,0,2,,,,,,,,,1,85,95
8199,note_on,0,0,2,,,,,,,,,1,78,0
8199,note_on,0,0,2,,,,,,,,,1,85,0
8199,note_on,39,0,2,,,,,,,,,1,82,0
8200,note_on,0,0,2,,,,,,,,,1,78,78
8200,note_on,0,0,2,,,,,,,,,1,82,72
8200,note_on,1,0,2,,,,,,,,,1,85,78
8239,note_on,0,0,2,,,,,,,,,1,78,0
8239,note_on,0,0,2,,,,,,,,,1,85,0
8239,note_on,39,0,2,,,,,,,,,1,82,0
8240,note_on,0,0,2,,,,,,,,,1,82,71
8240,note_on,0,0,2,,,,,,,,,1,78,71
8240,note_on,1,0,2,,,,,,,,,1,85,82
8279,note_on,0,0,2,,,,,,,,,1,85,0
8279,note_on,0,0,2,,,,,,,,,1,78,0
8279,note_on,39,0,2,,,,,,,,,1,82,0
8279,note_on,119,0,3,,,,,,,,,2,76,0
8280,note_on,1,0,3,,,,,,,,,2,75,90
8280,note_on,0,0,2,,,,,,,,,1,78,82
8280,note_on,1,0,2,,,,,,,,,1,84,90
8280,note_on,0,0,2,,,,,,,,,1,81,102
8319,note_on,39,0,2,,,,,,,,,1,81,0
8319,note_on,0,0,2,,,,,,,,,1,78,0
8319,note_on,0,0,2,,,,,,,,,1,84,0
8320,note_on,1,0,2,,,,,,,,,1,78,78
8320,note_on,0,0,2,,,,,,,,,1,81,100
8320,note_on,0,0,2,,,,,,,,,1,84,85
8359,note_on,0,0,2,,,,,,,,,1,78,0
8359,note_on,0,0,2,,,,,,,,,1,84,0
8359,note_on,39,0,2,,,,,,,,,1,81,0
8360,note_on,0,0,2,,,,,,,,,1,78,73
8360,note_on,0,0,2,,,,,,,,,1,81,100
8360,note_on,1,0,2,,,,,,,,,1,84,97
8399,note_on,0,0,2,,,,,,,,,1,84,0
8399,note_on,0,0,2,,,,,,,,,1,78,0
8399,note_on,39,0,2,,,,,,,,,1,81,0
8399,note_on,119,0,3,,,,,,,,,2,75,0
8399,note_on,0,0,3,,,,,,,,,2,66,0
8400,note_on,1,0,3,,,,,,,,,2,76,95
8400,note_on,0,0,3,,,,,,,,,2,66,92
8400,note_on,1,0,2,,,,,,,,,1,78,82
8400,note_on,0,0,2,,,,,,,,,1,82,71
8400,note_on,0,0,2,,,,,,,,,1,85,75
8439,note_on,39,0,2,,,,,,,,,1,85,0
8439,note_on,0,0,2,,,,,,,,,1,82,0
8439,note_on,0,0,2,,,,,,,,,1,78,0
8440,note_on,0,0,2,,,,,,,,,1,82,76
8440,note_on,1,0,2,,,,,,,,,1,78,75
8440,note_on,0,0,2,,,,,,,,,1,85,78
8479,note_on,39,0,2,,,,,,,,,1,85,0
8479,note_on,0,0,2,,,,,,,,,1,82,0
8479,note_on,0,0,2,,,,,,,,,1,78,0
8480,note_on,0,0,2,,,,,,,,,1,82,75
8480,note_on,0,0,2,,,,,,,,,1,85,82
8480,note_on,1,0,2,,,,,,,,,1,78,66
8519,note_on,0,0,2,,,,,,,,,1,78,0
8519,note_on,359,0,1,,,,,,,,,0,78,0
8519,note_on,0,0,2,,,,,,,,,1,82,0
8519,note_on,119,0,3,,,,,,,,,2,76,0
8519,note_on,39,0,2,,,,,,,,,1,85,0
8520,note_on,1,0,1,,,,,,,,,0,72,90
8520,note_on,1,0,2,,,,,,,,,1,81,85
8520,note_on,0,0,2,,,,,,,,,1,84,90
8520,note_on,0,0,2,,,,,,,,,1,78,72
8520,note_on,1,0,3,,,,,,,,,2,75,80
8559,note_on,39,0,2,,,,,,,,,1,78,0
8559,note_on,0,0,2,,,,,,,,,1,84,0
8559,note_on,0,0,2,,,,,,,,,1,81,0
8560,note_on,1,0,2,,,,,,,,,1,81,85
8560,note_on,0,0,2,,,,,,,,,1,84,73
8560,note_on,0,0,2,,,,,,,,,1,78,67
8599,note_on,39,0,2,,,,,,,,,1,84,0
8599,note_on,0,0,2,,,,,,,,,1,78,0
8599,note_on,0,0,2,,,,,,,,,1,81,0
8600,note_on,1,0,2,,,,,,,,,1,78,71
8600,note_on,0,0,2,,,,,,,,,1,84,85
8600,note_on,0,0,2,,,,,,,,,1,81,87
8639,note_on,0,0,3,,,,,,,,,2,66,0
8639,note_on,119,0,3,,,,,,,,,2,75,0
8639,note_on,119,0,1,,,,,,,,,0,72,0
8639,note_on,39,0,2,,,,,,,,,1,81,0
8639,note_on,0,0,2,,,,,,,,,1,84,0
8639,note_on,0,0,2,,,,,,,,,1,78,0
8640,note_on,1,0,3,,,,,,,,,2,66,95
8640,note_on,1,0,1,,,,,,,,,0,73,92
8640,note_on,1,0,2,,,,,,,,,1,85,85
8640,note_on,0,0,2,,,,,,,,,1,78,85
8640,note_on,0,0,2,,,,,,,,,1,82,76
8640,note_on,0,0,3,,,,,,,,,2,76,102
8679,note_on,39,0,2,,,,,,,,,1,82,0
8679,note_on,0,0,2,,,,,,,,,1,78,0
8679,note_on,0,0,2,,,,,,,,,1,85,0
8680,note_on,1,0,2,,,,,,,,,1,78,82
8680,note_on,0,0,2,,,,,,,,,1,85,82
8680,note_on,0,0,2,,,,,,,,,1,82,75
8719,note_on,39,0,2,,,,,,,,,1,82,0
8719,note_on,0,0,2,,,,,,,,,1,85,0
8719,note_on,0,0,2,,,,,,,,,1,78,0
8720,note_on,1,0,2,,,,,,,,,1,78,71
8720,note_on,0,0,2,,,,,,,,,1,85,75
8720,note_on,0,0,2,,,,,,,,,1,82,71
8759,note_on,119,0,3,,,,,,,,,2,76,0
8759,note_on,39,0,2,,,,,,,,,1,82,0
8759,note_on,0,0,2,,,,,,,,,1,85,0
8759,note_on,0,0,2,,,,,,,,,1,78,0
8760,note_on,1,0,3,,,,,,,,,2,73,100
8760,note_on,1,0,2,,,,,,,,,1,78,71
8760,note_on,0,0,2,,,,,,,,,1,85,78
8760,note_on,0,0,2,,,,,,,,,1,82,73
8799,note_on,0,0,2,,,,,,,,,1,78,0
