tick,type,port,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
6552,note_on,,3,0,1,,,,,,,,,,0,,66,0
6558,note_on,,6,0,1,,,,,,,,,,0,,87,0
6579,note_on,,21,0,1,,,,,,,,,,0,,51,48
6585,note_on,,6,0,1,,,,,,,,,,0,,71,46
6587,control_change,,2,0,1,,,,,,,,64,0,0,,,
6588,set_tempo,,52,1,0,,,,,,,909091,,,,,,
6589,note_on,,2,0,1,,,,,,,,,,0,,59,50
6591,note_on,,2,0,1,,,,,,,,,,0,,78,48
6595,note_on,,4,0,1,,,,,,,,,,0,,71,0
6596,note_on,,1,0,1,,,,,,,,,,0,,51,0
6597,control_change,,1,0,1,,,,,,,,64,127,0,,,
6598,note_on,,1,0,1,,,,,,,,,,0,,66,53
6602,note_on,,4,0,1,,,,,,,,,,0,,66,0
6604,note_on,,2,0,1,,,,,,,,,,0,,59,0
6605,note_on,,1,0,1,,,,,,,,,,0,,87,63
6606,set_tempo,,18,1,0,,,,,,,923077,,,,,,
6606,note_on,,1,0,1,,,,,,,,,,0,,78,0
6624,set_tempo,,18,1,0,,,,,,,937500,,,,,,
6624,note_on,,18,0,1,,,,,,,,,,0,,87,0
6640,set_tempo,,16,1,0,,,,,,,952381,,,,,,
6641,note_on,,17,0,1,,,,,,,,,,0,,52,47
6643,note_on,,2,0,1,,,,,,,,,,0,,68,46
6651,note_on,,8,0,1,,,,,,,,,,0,,76,51
6651,note_on,,0,0,1,,,,,,,,,,0,,61,51
6652,control_change,,1,0,1,,,,,,,,64,0,0,,,
6654,note_on,,2,0,1,,,,,,,,,,0,,68,0
6658,set_tempo,,18,1,0,,,,,,,967742,,,,,,
6659,note_on,,5,0,1,,,,,,,,,,0,,64,52
6660,note_on,,1,0,1,,,,,,,,,,0,,52,0
6661,control_change,,1,0,1,,,,,,,,64,127,0,,,
6662,note_on,,1,0,1,,,,,,,,,,0,,85,64
6666,note_on,,4,0,1,,,,,,,,,,0,,61,0
6667,note_on,,1,0,1,,,,,,,,,,0,,76,0
6668,set_tempo,,10,1,0,,,,,,,952381,,,,,,
6673,note_on,,6,0,1,,,,,,,,,,0,,64,0
6678,set_tempo,,10,1,0,,,,,,,937500,,,,,,
6680,note_on,,7,0,1,,,,,,,,,,0,,85,0
6686,set_tempo,,8,1,0,,,,,,,923077,,,,,,
6696,set_tempo,,10,1,0,,,,,,,909091,,,,,,
6704,set_tempo,,8,1,0,,,,,,,895522,,,,,,
6706,note_on,,26,0,1,,,,,,,,,,0,,54,52
6707,control_change,,0,0,1,,,,,,,,64,0,0,,,
6707,note_on,,1,0,1,,,,,,,,,,0,,66,50
6708,set_tempo,,4,1,0,,,,,,,1016949,,,,,,
6710,set_tempo,,2,1,0,,,,,,,882353,,,,,,
6712,note_on,,5,0,1,,,,,,,,,,0,,59,56
6716,note_on,,4,0,1,,,,,,,,,,0,,75,55
6716,control_change,,0,0,1,,,,,,,,64,127,0,,,
6716,note_on,,0,0,1,,,,,,,,,,0,,63,56
6723,note_on,,7,0,1,,,,,,,,,,0,,66,0
6723,note_on,,0,0,1,,,,,,,,,,0,,78,58
6724,set_tempo,,14,1,0,,,,,,,895522,,,,,,
6724,note_on,,1,0,1,,,,,,,,,,0,,54,0
6725,note_on,,1,0,1,,,,,,,,,,0,,59,0
6729,note_on,,4,0,1,,,,,,,,,,0,,75,0
6736,note_on,,7,0,1,,,,,,,,,,0,,63,0
6738,set_tempo,,14,1,0,,,,,,,909091,,,,,,
6739,note_on,,3,0,1,,,,,,,,,,0,,78,0
6752,set_tempo,,14,1,0,,,,,,,923077,,,,,,
6763,note_on,,24,0,1,,,,,,,,,,0,,66,45
6766,set_tempo,,14,1,0,,,,,,,937500,,,,,,
6767,note_on,,4,0,1,,,,,,,,,,0,,54,52
6769,note_on,,2,0,1,,,,,,,,,,0,,73,47
6769,control_change,,0,0,1,,,,,,,,64,0,0,,,
6773,note_on,,4,0,1,,,,,,,,,,0,,66,0
6775,note_on,,2,0,1,,,,,,,,,,0,,61,56
6778,set_tempo,,12,1,0,,,,,,,952381,,,,,,
6779,control_change,,4,0,1,,,,,,,,64,127,0,,,
6780,note_on,,1,0,1,,,,,,,,,,0,,82,61
6781,note_on,,1,0,1,,,,,,,,,,0,,73,0
6782,note_on,,1,0,1,,,,,,,,,,0,,64,57
6789,note_on,,7,0,1,,,,,,,,,,0,,54,0
6789,note_on,,0,0,1,,,,,,,,,,0,,61,0
6792,set_tempo,,14,1,0,,,,,,,967742,,,,,,
6793,note_on,,4,0,1,,,,,,,,,,0,,64,0
6797,note_on,,4,0,1,,,,,,,,,,0,,82,0
6806,set_tempo,,14,1,0,,,,,,,983607,,,,,,
6820,set_tempo,,14,1,0,,,,,,,1000000,,,,,,
6821,note_on,,24,0,1,,,,,,,,,,0,,66,43
6824,note_on,,3,0,1,,,,,,,,,,0,,47,51
6831,control_change,,7,0,1,,,,,,,,64,0,0,,,
6832,note_on,,0,0,1,,,,,,,,,,0,,75,50
6832,note_on,,1,0,1,,,,,,,,,,0,,66,0
6833,note_on,,1,0,1,,,,,,,,,,0,,54,53
6834,set_tempo,,14,1,0,,,,,,,1016949,,,,,,
6834,note_on,,1,0,1,,,,,,,,,,0,,47,0
6840,control_change,,6,0,1,,,,,,,,64,127,0,,,
6843,note_on,,3,0,1,,,,,,,,,,0,,83,58
6845,note_on,,2,0,1,,,,,,,,,,0,,75,0
6846,set_tempo,,12,1,0,,,,,,,1250000,,,,,,
6847,note_on,,2,0,1,,,,,,,,,,0,,63,58
6853,note_on,,6,0,1,,,,,,,,,,0,,54,0
6854,note_on,,1,0,1,,,,,,,,,,0,,63,0
6859,note_on,,5,0,1,,,,,,,,,,0,,83,0
6868,set_tempo,,22,1,0,,,,,,,952381,,,,,,
6885,note_on,,26,0,1,,,,,,,,,,0,,66,41
6886,note_on,,1,0,1,,,,,,,,,,0,,47,53
6891,note_on,,5,0,1,,,,,,,,,,0,,75,46
6894,note_on,,3,0,1,,,,,,,,,,0,,54,53
6896,note_on,,0,0,1,,,,,,,,,,0,,78,59
6896,note_on,,2,0,1,,,,,,,,,,0,,47,0
6906,set_tempo,,38,1,0,,,,,,,895522,,,,,,
6907,note_on,,11,0,1,,,,,,,,,,0,,63,55
6910,note_on,,3,0,1,,,,,,,,,,0,,54,0
6913,note_on,,3,0,1,,,,,,,,,,0,,63,0
6920,note_on,,7,0,1,,,,,,,,,,0,,75,0
6922,note_on,,2,0,1,,,,,,,,,,0,,78,0
6924,note_on,,2,0,1,,,,,,,,,,0,,66,0
6942,note_on,,18,0,1,,,,,,,,,,0,,47,53
6944,note_on,,2,0,1,,,,,,,,,,0,,65,43
6950,note_on,,6,0,1,,,,,,,,,,0,,75,46
6951,note_on,,1,0,1,,,,,,,,,,0,,47,0
6952,note_on,,1,0,1,,,,,,,,,,0,,54,56
6959,note_on,,7,0,1,,,,,,,,,,0,,77,63
6963,set_tempo,,57,1,0,,,,,,,886263,,,,,,
6963,note_on,,4,0,1,,,,,,,,,,0,,63,57
6970,note_on,,7,0,1,,,,,,,,,,0,,63,0
6971,note_on,,1,0,1,,,,,,,,,,0,,54,0
6972,note_on,,1,0,1,,,,,,,,,,0,,65,0
6979,note_on,,7,0,1,,,,,,,,,,0,,77,0
6982,note_on,,3,0,1,,,,,,,,,,0,,75,0
6998,note_on,,16,0,1,,,,,,,,,,0,,47,52
7005,note_on,,7,0,1,,,,,,,,,,0,,66,46
7008,note_on,,0,0,1,,,,,,,,,,0,,54,56
7008,note_on,,3,0,1,,,,,,,,,,0,,47,0
7010,note_on,,2,0,1,,,,,,,,,,0,,75,50
7021,note_on,,11,0,1,,,,,,,,,,0,,63,57
7022,note_on,,1,0,1,,,,,,,,,,0,,78,62
7029,note_on,,7,0,1,,,,,,,,,,0,,63,0
7030,note_on,,1,0,1,,,,,,,,,,0,,54,0
7033,set_tempo,,70,1,0,,,,,,,870827,,,,,,
7040,note_on,,10,0,1,,,,,,,,,,0,,75,0
7043,note_on,,3,0,1,,,,,,,,,,0,,78,0
7046,note_on,,3,0,1,,,,,,,,,,0,,66,0
7055,note_on,,9,0,1,,,,,,,,,,0,,45,56
7064,control_change,,9,0,1,,,,,,,,64,0,0,,,
7066,note_on,,2,0,1,,,,,,,,,,0,,66,46
7067,note_on,,1,0,1,,,,,,,,,,0,,45,0
7067,note_on,,0,0,1,,,,,,,,,,0,,54,58
7071,control_change,,4,0,1,,,,,,,,64,127,0,,,
7076,note_on,,5,0,1,,,,,,,,,,0,,75,51
7080,note_on,,4,0,1,,,,,,,,,,0,,63,61
7083,note_on,,3,0,1,,,,,,,,,,0,,80,59
7089,note_on,,6,0,1,,,,,,,,,,0,,54,0
7090,note_on,,1,0,1,,,,,,,,,,0,,63,0
7093,note_on,,3,0,1,,,,,,,,,,0,,66,0
7095,note_on,,2,0,1,,,,,,,,,,0,,75,0
7111,note_on,,16,0,1,,,,,,,,,,0,,80,0
7120,note_on,,9,0,1,,,,,,,,,,0,,45,55
7128,note_on,,8,0,1,,,,,,,,,,0,,66,45
7130,set_tempo,,97,1,0,,,,,,,853485,,,,,,
7131,note_on,,3,0,1,,,,,,,,,,0,,45,0
7132,note_on,,1,0,1,,,,,,,,,,0,,54,55
7135,note_on,,3,0,1,,,,,,,,,,0,,73,50
7141,note_on,,6,0,1,,,,,,,,,,0,,61,56
7144,note_on,,3,0,1,,,,,,,,,,0,,81,61
7146,note_on,,2,0,1,,,,,,,,,,0,,54,0
7147,note_on,,1,0,1,,,,,,,,,,0,,61,0
7153,note_on,,6,0,1,,,,,,,,,,0,,66,0
7156,note_on,,3,0,1,,,,,,,,,,0,,73,0
7167,note_on,,11,0,1,,,,,,,,,,0,,81,0
7181,note_on,,14,0,1,,,,,,,,,,0,,44,56
7184,note_on,,3,0,1,,,,,,,,,,0,,66,45
7190,control_change,,6,0,1,,,,,,,,64,0,0,,,
7191,note_on,,1,0,1,,,,,,,,,,0,,54,56
7193,note_on,,2,0,1,,,,,,,,,,0,,44,0
7195,note_on,,2,0,1,,,,,,,,,,0,,72,48
7198,control_change,,3,0,1,,,,,,,,64,127,0,,,
7202,note_on,,4,0,1,,,,,,,,,,0,,60,56
7206,note_on,,4,0,1,,,,,,,,,,0,,81,63
7213,note_on,,7,0,1,,,,,,,,,,0,,60,0
7213,note_on,,0,0,1,,,,,,,,,,0,,54,0
7216,note_on,,3,0,1,,,,,,,,,,0,,66,0
7217,note_on,,1,0,1,,,,,,,,,,0,,72,0
7222,note_on,,5,0,1,,,,,,,,,,0,,81,0
7243,note_on,,21,0,1,,,,,,,,,,0,,44,47
7246,note_on,,3,0,1,,,,,,,,,,0,,66,37
7252,note_on,,6,0,1,,,,,,,,,,0,,54,50
7253,note_on,,1,0,1,,,,,,,,,,0,,44,0
7253,note_on,,0,0,1,,,,,,,,,,0,,72,46
7260,note_on,,7,0,1,,,,,,,,,,0,,80,61
7266,note_on,,6,0,1,,,,,,,,,,0,,60,62
7273,note_on,,7,0,1,,,,,,,,,,0,,66,0
7275,note_on,,2,0,1,,,,,,,,,,0,,72,0
7277,note_on,,2,0,1,,,,,,,,,,0,,54,0
7278,note_on,,1,0,1,,,,,,,,,,0,,60,0
7284,note_on,,6,0,1,,,,,,,,,,0,,80,0
7298,note_on,,14,0,1,,,,,,,,,,0,,66,46
7302,note_on,,4,0,1,,,,,,,,,,0,,44,53
7306,note_on,,4,0,1,,,,,,,,,,0,,72,48
7308,note_on,,2,0,1,,,,,,,,,,0,,54,55
7310,note_on,,2,0,1,,,,,,,,,,0,,44,0
7314,note_on,,4,0,1,,,,,,,,,,0,,79,59
7318,note_on,,4,0,1,,,,,,,,,,0,,60,62
7326,set_tempo,,196,1,0,,,,,,,843882,,,,,,
7329,note_on,,0,0,1,,,,,,,,,,0,,72,0
7329,note_on,,0,0,1,,,,,,,,,,0,,66,0
7329,note_on,,11,0,1,,,,,,,,,,0,,60,0
7330,note_on,,1,0,1,,,,,,,,,,0,,54,0
7333,note_on,,3,0,1,,,,,,,,,,0,,79,0
7357,note_on,,24,0,1,,,,,,,,,,0,,44,53
7358,note_on,,1,0,1,,,,,,,,,,0,,66,50
7362,note_on,,4,0,1,,,,,,,,,,0,,54,55
7364,note_on,,2,0,1,,,,,,,,,,0,,44,0
7367,note_on,,3,0,1,,,,,,,,,,0,,72,55
7371,note_on,,4,0,1,,,,,,,,,,0,,60,64
7376,note_on,,5,0,1,,,,,,,,,,0,,80,59
7378,note_on,,2,0,1,,,,,,,,,,0,,54,0
7380,note_on,,2,0,1,,,,,,,,,,0,,60,0
7385,note_on,,5,0,1,,,,,,,,,,0,,72,0
7386,note_on,,1,0,1,,,,,,,,,,0,,66,0
7395,note_on,,9,0,1,,,,,,,,,,0,,80,0
7415,note_on,,20,0,1,,,,,,,,,,0,,68,56
7415,note_on,,0,0,1,,,,,,,,,,0,,48,56
7418,control_change,,3,0,1,,,,,,,,64,0,0,,,
7423,note_on,,5,0,1,,,,,,,,,,0,,56,56
7425,note_on,,2,0,1,,,,,,,,,,0,,48,0
7426,note_on,,1,0,1,,,,,,,,,,0,,78,61
7428,control_change,,2,0,1,,,,,,,,64,127,0,,,
7430,note_on,,2,0,1,,,,,,,,,,0,,68,0
7436,note_on,,6,0,1,,,,,,,,,,0,,66,65
7438,note_on,,2,0,1,,,,,,,,,,0,,78,0
7439,note_on,,1,0,1,,,,,,,,,,0,,85,71
7444,note_on,,5,0,1,,,,,,,,,,0,,66,0
7447,note_on,,0,0,1,,,,,,,,,,0,,56,0
7447,note_on,,3,0,1,,,,,,,,,,0,,85,0
7474,note_on,,27,0,1,,,,,,,,,,0,,48,59
7479,note_on,,5,0,1,,,,,,,,,,0,,68,59
7481,note_on,,2,0,1,,,,,,,,,,0,,56,61
7482,note_on,,1,0,1,,,,,,,,,,0,,48,0
7486,note_on,,4,0,1,,,,,,,,,,0,,78,64
7488,note_on,,2,0,1,,,,,,,,,,0,,68,0
7494,note_on,,6,0,1,,,,,,,,,,0,,78,0
7497,note_on,,3,0,1,,,,,,,,,,0,,66,64
7501,note_on,,4,0,1,,,,,,,,,,0,,87,73
7505,note_on,,4,0,1,,,,,,,,,,0,,66,0
7507,note_on,,2,0,1,,,,,,,,,,0,,87,0
7508,note_on,,1,0,1,,,,,,,,,,0,,56,0
7536,control_change,,28,0,1,,,,,,,,64,0,0,,,
7538,note_on,,2,0,1,,,,,,,,,,0,,68,61
7539,note_on,,1,0,1,,,,,,,,,,0,,49,57
7540,set_tempo,,214,1,0,,,,,,,831025,,,,,,
7544,note_on,,5,0,1,,,,,,,,,,0,,56,59
7546,control_change,,2,0,1,,,,,,,,64,127,0,,,
7548,note_on,,2,0,1,,,,,,,,,,0,,49,0
7549,note_on,,1,0,1,,,,,,,,,,0,,68,0
7551,note_on,,2,0,1,,,,,,,,,,0,,76,64
7554,note_on,,3,0,1,,,,,,,,,,0,,76,0
7555,note_on,,1,0,1,,,,,,,,,,0,,64,64
7560,note_on,,5,0,1,,,,,,,,,,0,,88,74
7563,note_on,,3,0,1,,,,,,,,,,0,,56,0
7566,note_on,,3,0,1,,,,,,,,,,0,,88,0
7566,note_on,,0,0,1,,,,,,,,,,0,,64,0
7598,note_on,,32,0,1,,,,,,,,,,0,,49,50
7605,note_on,,7,0,1,,,,,,,,,,0,,68,42
7609,note_on,,4,0,1,,,,,,,,,,0,,56,52
7612,note_on,,3,0,1,,,,,,,,,,0,,49,0
7614,note_on,,2,0,1,,,,,,,,,,0,,76,51
7619,note_on,,5,0,1,,,,,,,,,,0,,64,58
7622,note_on,,3,0,1,,,,,,,,,,0,,80,62
7632,note_on,,0,0,1,,,,,,,,,,0,,56,0
7632,note_on,,10,0,1,,,,,,,,,,0,,64,0
7635,note_on,,3,0,1,,,,,,,,,,0,,68,0
7637,note_on,,2,0,1,,,,,,,,,,0,,76,0
7641,note_on,,4,0,1,,,,,,,,,,0,,80,0
7657,note_on,,16,0,1,,,,,,,,,,0,,49,51
7660,note_on,,3,0,1,,,,,,,,,,0,,67,45
7667,note_on,,7,0,1,,,,,,,,,,0,,56,53
7671,note_on,,4,0,1,,,,,,,,,,0,,49,0
7671,note_on,,0,0,1,,,,,,,,,,0,,76,50
7678,note_on,,7,0,1,,,,,,,,,,0,,64,57
7682,note_on,,4,0,1,,,,,,,,,,0,,79,62
7686,note_on,,4,0,1,,,,,,,,,,0,,56,0
7687,note_on,,1,0,1,,,,,,,,,,0,,67,0
7690,note_on,,3,0,1,,,,,,,,,,0,,64,0
7691,note_on,,1,0,1,,,,,,,,,,0,,76,0
7697,note_on,,6,0,1,,,,,,,,,,0,,79,0
7717,note_on,,20,0,1,,,,,,,,,,0,,49,56
7724,note_on,,7,0,1,,,,,,,,,,0,,68,42
7728,note_on,,4,0,1,,,,,,,,,,0,,56,57
7730,note_on,,2,0,1,,,,,,,,,,0,,76,50
7732,note_on,,2,0,1,,,,,,,,,,0,,49,0
7738,note_on,,6,0,1,,,,,,,,,,0,,64,57
7743,note_on,,5,0,1,,,,,,,,,,0,,80,59
7744,note_on,,1,0,1,,,,,,,,,,0,,56,0
7747,note_on,,3,0,1,,,,,,,,,,0,,64,0
7751,note_on,,4,0,1,,,,,,,,,,0,,68,0
7753,note_on,,2,0,1,,,,,,,,,,0,,76,0
7753,set_tempo,,213,1,0,,,,,,,823045,,,,,,
7760,note_on,,7,0,1,,,,,,,,,,0,,80,0
7777,note_on,,17,0,1,,,,,,,,,,0,,47,52
7779,note_on,,2,0,1,,,,,,,,,,0,,68,45
7781,control_change,,2,0,1,,,,,,,,64,0,0,,,
7788,note_on,,7,0,1,,,,,,,,,,0,,47,0
7788,control_change,,0,0,1,,,,,,,,64,127,0,,,
7789,note_on,,1,0,1,,,,,,,,,,0,,56,53
7792,note_on,,3,0,1,,,,,,,,,,0,,76,51
7800,note_on,,8,0,1,,,,,,,,,,0,,64,54
7801,note_on,,1,0,1,,,,,,,,,,0,,82,59
7809,note_on,,0,0,1,,,,,,,,,,0,,56,0
7809,note_on,,8,0,1,,,,,,,,,,0,,76,0
7810,note_on,,1,0,1,,,,,,,,,,0,,68,0
7811,note_on,,1,0,1,,,,,,,,,,0,,64,0
7821,note_on,,10,0,1,,,,,,,,,,0,,82,0
7837,note_on,,16,0,1,,,,,,,,,,0,,47,48
7840,note_on,,3,0,1,,,,,,,,,,0,,68,47
7849,note_on,,9,0,1,,,,,,,,,,0,,56,50
7850,note_on,,1,0,1,,,,,,,,,,0,,47,0
7850,note_on,,0,0,1,,,,,,,,,,0,,75,51
7860,note_on,,10,0,1,,,,,,,,,,0,,83,61
7860,note_on,,0,0,1,,,,,,,,,,0,,63,58
7866,note_on,,6,0,1,,,,,,,,,,0,,56,0
7867,note_on,,1,0,1,,,,,,,,,,0,,68,0
7867,note_on,,0,0,1,,,,,,,,,,0,,75,0
7868,note_on,,1,0,1,,,,,,,,,,0,,63,0
7879,note_on,,11,0,1,,,,,,,,,,0,,83,0
7896,note_on,,17,0,1,,,,,,,,,,0,,46,53
7899,note_on,,3,0,1,,,,,,,,,,0,,68,45
7906,control_change,,7,0,1,,,,,,,,64,0,0,,,
7909,note_on,,0,0,1,,,,,,,,,,0,,56,55
7909,note_on,,3,0,1,,,,,,,,,,0,,46,0
7911,note_on,,2,0,1,,,,,,,,,,0,,74,51
7915,control_change,,4,0,1,,,,,,,,64,127,0,,,
7919,note_on,,4,0,1,,,,,,,,,,0,,62,59
7920,note_on,,1,0,1,,,,,,,,,,0,,83,61
7927,note_on,,7,0,1,,,,,,,,,,0,,56,0
7928,note_on,,1,0,1,,,,,,,,,,0,,68,0
7931,note_on,,3,0,1,,,,,,,,,,0,,62,0
7931,note_on,,0,0,1,,,,,,,,,,0,,74,0
7942,note_on,,11,0,1,,,,,,,,,,0,,83,0
7956,note_on,,14,0,1,,,,,,,,,,0,,46,55
7967,note_on,,11,0,1,,,,,,,,,,0,,68,51
7968,note_on,,1,0,1,,,,,,,,,,0,,46,0
7968,note_on,,0,0,1,,,,,,,,,,0,,56,56
7975,note_on,,7,0,1,,,,,,,,,,0,,74,56
7978,note_on,,3,0,1,,,,,,,,,,0,,62,51
7984,note_on,,6,0,1,,,,,,,,,,0,,82,63
7987,note_on,,3,0,1,,,,,,,,,,0,,56,0
7989,note_on,,2,0,1,,,,,,,,,,0,,62,0
7995,note_on,,6,0,1,,,,,,,,,,0,,74,0
7999,note_on,,4,0,1,,,,,,,,,,0,,68,0
8007,note_on,,8,0,1,,,,,,,,,,0,,82,0
8015,note_on,,8,0,1,,,,,,,,,,0,,46,47
8025,note_on,,10,0,1,,,,,,,,,,0,,68,48
8028,note_on,,3,0,1,,,,,,,,,,0,,56,50
8029,note_on,,1,0,1,,,,,,,,,,0,,46,0
8033,note_on,,4,0,1,,,,,,,,,,0,,74,53
8038,note_on,,5,0,1,,,,,,,,,,0,,62,54
8041,note_on,,3,0,1,,,,,,,,,,0,,81,62
8048,note_on,,7,0,1,,,,,,,,,,0,,56,0
8051,note_on,,3,0,1,,,,,,,,,,0,,62,0
8053,note_on,,2,0,1,,,,,,,,,,0,,68,0
8056,note_on,,3,0,1,,,,,,,,,,0,,74,0
8064,note_on,,8,0,1,,,,,,,,,,0,,81,0
8076,note_on,,12,0,1,,,,,,,,,,0,,46,53
8085,note_on,,9,0,1,,,,,,,,,,0,,68,52
8087,note_on,,2,0,1,,,,,,,,,,0,,56,55
8089,note_on,,2,0,1,,,,,,,,,,0,,46,0
8094,note_on,,5,0,1,,,,,,,,,,0,,74,59
8098,note_on,,4,0,1,,,,,,,,,,0,,62,57
8103,note_on,,5,0,1,,,,,,,,,,0,,82,64
8104,note_on,,1,0,1,,,,,,,,,,0,,56,0
8107,note_on,,3,0,1,,,,,,,,,,0,,62,0
8111,note_on,,4,0,1,,,,,,,,,,0,,74,0
8112,note_on,,1,0,1,,,,,,,,,,0,,68,0
8125,note_on,,13,0,1,,,,,,,,,,0,,82,0
8135,note_on,,10,0,1,,,,,,,,,,0,,50,52
8141,note_on,,6,0,1,,,,,,,,,,0,,70,52
8143,note_on,,2,0,1,,,,,,,,,,0,,58,53
8144,control_change,,1,0,1,,,,,,,,64,0,0,,,
8145,note_on,,1,0,1,,,,,,,,,,0,,50,0
8154,note_on,,9,0,1,,,,,,,,,,0,,70,0
8154,note_on,,0,0,1,,,,,,,,,,0,,80,57
8154,control_change,,0,0,1,,,,,,,,64,127,0,,,
8157,note_on,,3,0,1,,,,,,,,,,0,,68,64
8162,note_on,,5,0,1,,,,,,,,,,0,,80,0
8163,note_on,,1,0,1,,,,,,,,,,0,,58,0
8163,note_on,,0,0,1,,,,,,,,,,0,,87,63
8164,note_on,,1,0,1,,,,,,,,,,0,,68,0
8170,note_on,,6,0,1,,,,,,,,,,0,,87,0
8195,note_on,,25,0,1,,,,,,,,,,0,,50,50
8202,note_on,,7,0,1,,,,,,,,,,0,,58,51
8203,note_on,,1,0,1,,,,,,,,,,0,,50,0
8207,note_on,,4,0,1,,,,,,,,,,0,,70,50
8211,note_on,,4,0,1,,,,,,,,,,0,,80,52
8213,note_on,,2,0,1,,,,,,,,,,0,,70,0
8214,note_on,,1,0,1,,,,,,,,,,0,,68,67
8220,note_on,,6,0,1,,,,,,,,,,0,,80,0
8224,note_on,,4,0,1,,,,,,,,,,0,,68,0
8227,note_on,,3,0,1,,,,,,,,,,0,,58,0
8227,note_on,,0,0,1,,,,,,,,,,0,,89,67
8237,note_on,,10,0,1,,,,,,,,,,0,,89,0
8262,note_on,,25,0,1,,,,,,,,,,0,,51,52
8263,control_change,,1,0,1,,,,,,,,64,0,0,,,
8267,note_on,,4,0,1,,,,,,,,,,0,,70,59
8273,control_change,,6,0,1,,,,,,,,64,127,0,,,
8273,note_on,,0,0,1,,,,,,,,,,0,,58,55
8274,note_on,,1,0,1,,,,,,,,,,0,,51,0
8275,note_on,,1,0,1,,,,,,,,,,0,,78,61
8276,note_on,,1,0,1,,,,,,,,,,0,,70,0
8280,note_on,,4,0,1,,,,,,,,,,0,,78,0
8282,note_on,,2,0,1,,,,,,,,,,0,,66,59
8288,note_on,,6,0,1,,,,,,,,,,0,,90,74
8290,note_on,,2,0,1,,,,,,,,,,0,,58,0
8291,note_on,,1,0,1,,,,,,,,,,0,,66,0
8293,note_on,,2,0,1,,,,,,,,,,0,,90,0
8324,note_on,,31,0,1,,,,,,,,,,0,,51,55
8329,note_on,,5,0,1,,,,,,,,,,0,,70,39
8335,note_on,,6,0,1,,,,,,,,,,0,,58,56
8336,note_on,,1,0,1,,,,,,,,,,0,,78,48
8337,note_on,,1,0,1,,,,,,,,,,0,,51,0
8342,note_on,,5,0,1,,,,,,,,,,0,,66,57
8343,note_on,,1,0,1,,,,,,,,,,0,,82,53
8351,note_on,,8,0,1,,,,,,,,,,0,,58,0
8354,note_on,,3,0,1,,,,,,,,,,0,,66,0
8357,note_on,,3,0,1,,,,,,,,,,0,,70,0
8361,note_on,,4,0,1,,,,,,,,,,0,,78,0
8361,note_on,,0,0,1,,,,,,,,,,0,,82,0
8381,note_on,,20,0,1,,,,,,,,,,0,,51,53
8389,note_on,,8,0,1,,,,,,,,,,0,,69,41
8389,note_on,,0,0,1,,,,,,,,,,0,,58,55
8394,note_on,,5,0,1,,,,,,,,,,0,,51,0
8395,note_on,,1,0,1,,,,,,,,,,0,,78,50
8400,note_on,,5,0,1,,,,,,,,,,0,,66,53
8402,note_on,,2,0,1,,,,,,,,,,0,,81,57
8410,note_on,,0,0,1,,,,,,,,,,0,,58,0
8410,note_on,,0,0,1,,,,,,,,,,0,,69,0
8410,note_on,,8,0,1,,,,,,,,,,0,,66,0
8418,note_on,,8,0,1,,,,,,,,,,0,,78,0
8420,note_on,,2,0,1,,,,,,,,,,0,,81,0
8438,note_on,,18,0,1,,,,,,,,,,0,,51,55
8448,note_on,,10,0,1,,,,,,,,,,0,,58,55
8451,note_on,,3,0,1,,,,,,,,,,0,,70,42
8452,note_on,,1,0,1,,,,,,,,,,0,,51,0
8455,note_on,,3,0,1,,,,,,,,,,0,,78,45
8457,note_on,,2,0,1,,,,,,,,,,0,,66,64
8462,note_on,,5,0,1,,,,,,,,,,0,,58,0
8464,note_on,,2,0,1,,,,,,,,,,0,,82,56
8466,note_on,,2,0,1,,,,,,,,,,0,,66,0
8474,note_on,,8,0,1,,,,,,,,,,0,,70,0
8479,note_on,,5,0,1,,,,,,,,,,0,,78,0
8481,note_on,,2,0,1,,,,,,,,,,0,,82,0
8499,note_on,,18,0,1,,,,,,,,,,0,,49,53
8501,control_change,,2,0,1,,,,,,,,64,0,0,,,
8508,note_on,,7,0,1,,,,,,,,,,0,,58,55
8509,note_on,,1,0,1,,,,,,,,,,0,,49,0
8510,note_on,,1,0,1,,,,,,,,,,0,,71,41
8510,control_change,,0,0,1,,,,,,,,64,127,0,,,
8517,note_on,,7,0,1,,,,,,,,,,0,,77,47
8519,note_on,,2,0,1,,,,,,,,,,0,,65,59
8525,note_on,,6,0,1,,,,,,,,,,0,,83,62
8531,note_on,,6,0,1,,,,,,,,,,0,,65,0
8532,note_on,,1,0,1,,,,,,,,,,0,,58,0
8533,note_on,,1,0,1,,,,,,,,,,0,,71,0
8537,note_on,,4,0,1,,,,,,,,,,0,,77,0
8542,note_on,,5,0,1,,,,,,,,,,0,,83,0
8557,note_on,,15,0,1,,,,,,,,,,0,,49,57
8567,note_on,,10,0,1,,,,,,,,,,0,,70,41
8568,note_on,,1,0,1,,,,,,,,,,0,,49,0
8569,note_on,,1,0,1,,,,,,,,,,0,,58,59
8575,note_on,,6,0,1,,,,,,,,,,0,,77,41
8578,note_on,,3,0,1,,,,,,,,,,0,,65,56
8580,note_on,,2,0,1,,,,,,,,,,0,,70,0
