tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,data,note,velocity
99833,note_off,,0,0,1,,,,,,,0,,82,0
99995,note_on,,182,0,3,,,,,,,0,,72,88
99995,note_on,,0,0,3,,,,,,,0,,75,70
100001,note_on,,168,0,1,,,,,,,0,,78,53
100002,note_on,,1,0,1,,,,,,,0,,81,82
100012,note_off,,17,0,3,,,,,,,0,,69,0
100018,note_off,,16,0,1,,,,,,,0,,87,0
100019,note_off,,1,0,1,,,,,,,0,,84,0
100022,note_off,,10,0,3,,,,,,,0,,66,0
100172,note_on,,150,0,3,,,,,,,0,,68,76
100175,note_on,,3,0,3,,,,,,,0,,65,72
100189,note_off,,14,0,3,,,,,,,0,,72,0
100190,note_off,,1,0,3,,,,,,,0,,75,0
100192,note_on,,173,0,1,,,,,,,0,,83,84
100195,note_on,,3,0,1,,,,,,,0,,86,86
100209,note_off,,14,0,1,,,,,,,0,,81,0
100224,note_off,,15,0,1,,,,,,,0,,78,0
100366,note_on,,0,0,3,,,,,,,0,,71,84
100366,note_on,,176,0,3,,,,,,,0,,74,86
100372,note_on,,0,0,1,,,,,,,0,,80,78
100372,note_on,,148,0,1,,,,,,,0,,77,72
100381,note_off,,9,0,1,,,,,,,0,,86,0
100385,note_off,,19,0,3,,,,,,,0,,65,0
100387,note_off,,6,0,1,,,,,,,0,,83,0
100391,note_off,,6,0,3,,,,,,,0,,68,0
100559,note_on,,168,0,3,,,,,,,0,,67,82
100560,note_off,,1,0,3,,,,,,,0,,74,0
100561,note_on,,1,0,3,,,,,,,0,,64,66
100570,note_on,,183,0,1,,,,,,,0,,82,88
100574,note_on,,4,0,1,,,,,,,0,,85,86
100574,note_off,,13,0,3,,,,,,,0,,71,0
100598,note_off,,24,0,1,,,,,,,0,,77,0
100599,note_off,,1,0,1,,,,,,,0,,80,0
100751,note_on,,0,0,3,,,,,,,0,,70,66
100751,note_on,,177,0,3,,,,,,,0,,73,70
100765,note_on,,166,0,1,,,,,,,0,,79,84
100768,note_on,,3,0,1,,,,,,,0,,76,72
100770,note_off,,19,0,3,,,,,,,0,,64,0
100772,note_off,,2,0,3,,,,,,,0,,67,0
100783,note_off,,15,0,1,,,,,,,0,,85,0
100788,note_off,,5,0,1,,,,,,,0,,82,0
100944,note_on,,172,0,3,,,,,,,0,,66,70
100946,note_on,,2,0,3,,,,,,,0,,63,68
100959,note_off,,13,0,3,,,,,,,0,,73,0
100961,note_on,,173,0,1,,,,,,,0,,81,82
100964,note_off,,5,0,3,,,,,,,0,,70,0
100980,note_on,,0,0,1,,,,,,,0,,84,84
100980,note_off,,19,0,1,,,,,,,0,,79,0
100986,note_off,,6,0,1,,,,,,,0,,76,0
101157,note_on,,193,0,3,,,,,,,0,,69,76
101160,note_on,,3,0,3,,,,,,,0,,72,74
101170,note_on,,184,0,1,,,,,,,0,,78,72
101172,note_on,,2,0,1,,,,,,,0,,75,70
101180,note_off,,20,0,3,,,,,,,0,,63,0
101182,note_off,,2,0,3,,,,,,,0,,66,0
101183,note_off,,11,0,1,,,,,,,0,,84,0
101192,note_off,,9,0,1,,,,,,,0,,81,0
101331,note_off,,139,0,1,,,,,,,0,,78,0
101332,note_off,,150,0,3,,,,,,,0,,69,0
101337,note_off,,6,0,1,,,,,,,0,,75,0
101339,note_off,,7,0,3,,,,,,,0,,72,0
101376,note_on,,37,0,3,,,,,,,0,,65,76
101376,note_on,,0,0,3,,,,,,,0,,62,76
101376,control_change,,32902,0,2,,,,,10,64,0,,,
101384,note_on,,8,0,2,,,,,,,0,,83,92
101384,note_on,,0,0,2,,,,,,,0,,80,94
101440,control_change,,64,0,3,,,,,10,64,0,,,
101561,note_on,,121,0,3,,,,,,,0,,68,64
101564,note_on,,3,0,3,,,,,,,0,,71,86
101569,note_on,,185,0,2,,,,,,,0,,77,84
101570,note_on,,1,0,2,,,,,,,0,,74,74
101580,note_off,,10,0,2,,,,,,,0,,83,0
101581,note_off,,17,0,3,,,,,,,0,,65,0
101583,note_off,,3,0,2,,,,,,,0,,80,0
101585,note_off,,4,0,3,,,,,,,0,,62,0
101742,note_off,,157,0,3,,,,,,,0,,71,0
101746,note_on,,4,0,3,,,,,,,0,,64,80
101748,note_on,,2,0,3,,,,,,,0,,61,60
101762,note_on,,0,0,2,,,,,,,0,,82,70
101762,note_on,,179,0,2,,,,,,,0,,79,86
101766,note_off,,4,0,2,,,,,,,0,,74,0
101771,note_off,,23,0,3,,,,,,,0,,68,0
101772,note_off,,6,0,2,,,,,,,0,,77,0
101942,note_on,,170,0,2,,,,,,,0,,76,88
101945,note_on,,3,0,2,,,,,,,0,,73,72
101946,note_on,,175,0,3,,,,,,,0,,70,64
101947,note_on,,1,0,3,,,,,,,0,,67,90
101953,note_off,,8,0,2,,,,,,,0,,79,0
101961,note_off,,14,0,3,,,,,,,0,,64,0
101961,note_off,,8,0,2,,,,,,,0,,82,0
101973,note_off,,12,0,3,,,,,,,0,,61,0
102127,note_on,,154,0,3,,,,,,,0,,63,74
102129,note_on,,168,0,2,,,,,,,0,,78,66
102129,note_on,,2,0,3,,,,,,,0,,60,80
102130,note_on,,1,0,2,,,,,,,0,,81,84
102134,note_off,,4,0,2,,,,,,,0,,73,0
102142,note_off,,13,0,3,,,,,,,0,,67,0
102145,note_off,,11,0,2,,,,,,,0,,76,0
102147,note_off,,5,0,3,,,,,,,0,,70,0
102308,note_on,,163,0,2,,,,,,,0,,75,64
102311,note_on,,3,0,2,,,,,,,0,,72,74
102316,note_on,,169,0,3,,,,,,,0,,66,64
102319,note_on,,3,0,3,,,,,,,0,,69,86
102323,note_off,,12,0,2,,,,,,,0,,81,0
102330,note_off,,7,0,2,,,,,,,0,,78,0
102340,note_off,,21,0,3,,,,,,,0,,63,0
102341,note_off,,1,0,3,,,,,,,0,,60,0
102488,note_on,,147,0,3,,,,,,,0,,62,80
102489,note_off,,1,0,3,,,,,,,0,,69,0
102491,note_on,,2,0,3,,,,,,,0,,59,68
102499,note_on,,169,0,2,,,,,,,0,,77,84
102501,note_on,,2,0,2,,,,,,,0,,80,66
102513,note_off,,22,0,3,,,,,,,0,,66,0
102516,note_off,,0,0,2,,,,,,,0,,75,0
102516,note_off,,15,0,2,,,,,,,0,,72,0
102686,note_on,,173,0,3,,,,,,,0,,68,62
102687,note_on,,1,0,3,,,,,,,0,,65,82
102694,note_on,,178,0,2,,,,,,,0,,74,88
102697,note_on,,3,0,2,,,,,,,0,,71,72
102698,note_off,,11,0,3,,,,,,,0,,59,0
102704,note_off,,6,0,3,,,,,,,0,,62,0
102712,note_off,,0,0,2,,,,,,,0,,77,0
102712,note_off,,15,0,2,,,,,,,0,,80,0
102871,note_on,,167,0,3,,,,,,,0,,61,72
102873,note_on,,2,0,3,,,,,,,0,,58,58
102888,note_off,,15,0,3,,,,,,,0,,65,0
102889,note_off,,1,0,3,,,,,,,0,,68,0
102893,note_on,,181,0,2,,,,,,,0,,76,84
102894,note_on,,1,0,2,,,,,,,0,,79,82
102912,note_off,,0,0,2,,,,,,,0,,74,0
102912,note_off,,18,0,2,,,,,,,0,,71,0
103079,note_on,,190,0,3,,,,,,,0,,67,80
103079,note_on,,0,0,3,,,,,,,0,,64,82
103082,note_on,,0,0,2,,,,,,,0,,73,76
103082,note_on,,170,0,2,,,,,,,0,,70,70
103083,note_off,,1,0,2,,,,,,,0,,79,0
103098,note_off,,15,0,2,,,,,,,0,,76,0
103099,note_off,,20,0,3,,,,,,,0,,61,0
103105,note_off,,6,0,3,,,,,,,0,,58,0
103270,note_on,,165,0,3,,,,,,,0,,60,84
103272,note_on,,2,0,3,,,,,,,0,,57,68
103274,note_off,,2,0,3,,,,,,,0,,67,0
103277,note_on,,179,0,2,,,,,,,0,,75,90
103277,note_on,,0,0,2,,,,,,,0,,78,84
103289,note_off,,15,0,3,,,,,,,0,,64,0
103296,note_off,,19,0,2,,,,,,,0,,73,0
103298,note_off,,2,0,2,,,,,,,0,,70,0
103463,note_on,,0,0,3,,,,,,,0,,63,70
103463,note_on,,174,0,3,,,,,,,0,,66,68
103473,note_on,,175,0,2,,,,,,,0,,72,82
103476,note_on,,3,0,2,,,,,,,0,,69,72
103483,note_off,,20,0,3,,,,,,,0,,57,0
103483,note_off,,0,0,3,,,,,,,0,,60,0
103486,note_off,,10,0,2,,,,,,,0,,78,0
103491,note_off,,5,0,2,,,,,,,0,,75,0
103659,note_on,,176,0,3,,,,,,,0,,60,82
103661,note_on,,2,0,3,,,,,,,0,,57,70
103667,note_on,,176,0,2,,,,,,,0,,75,80
103668,note_on,,1,0,2,,,,,,,0,,77,86
103678,note_off,,17,0,3,,,,,,,0,,66,0
103681,note_off,,3,0,3,,,,,,,0,,63,0
103686,note_off,,18,0,2,,,,,,,0,,72,0
103687,note_off,,1,0,2,,,,,,,0,,69,0
103856,note_on,,169,0,2,,,,,,,0,,72,76
103857,note_on,,176,0,3,,,,,,,0,,63,66
103858,note_on,,2,0,2,,,,,,,0,,69,70
103860,note_on,,3,0,3,,,,,,,0,,65,74
103873,note_off,,15,0,2,,,,,,,0,,77,0
103879,note_off,,6,0,2,,,,,,,0,,75,0
103879,note_off,,19,0,3,,,,,,,0,,60,0
103883,note_off,,4,0,3,,,,,,,0,,57,0
104044,note_on,,165,0,2,,,,,,,0,,75,72
104047,note_on,,3,0,2,,,,,,,0,,77,80
104050,note_on,,167,0,3,,,,,,,0,,60,76
104051,note_on,,1,0,3,,,,,,,0,,57,66
104068,note_off,,21,0,2,,,,,,,0,,69,0
104068,note_off,,0,0,2,,,,,,,0,,72,0
104072,note_off,,21,0,3,,,,,,,0,,65,0
104078,note_off,,6,0,3,,,,,,,0,,63,0
104223,note_on,,155,0,2,,,,,,,0,,72,78
104225,note_on,,2,0,2,,,,,,,0,,69,66
104230,note_on,,152,0,3,,,,,,,0,,63,50
104234,note_on,,4,0,3,,,,,,,0,,65,74
104240,note_off,,15,0,2,,,,,,,0,,77,0
104246,note_off,,6,0,2,,,,,,,0,,75,0
104252,note_off,,18,0,3,,,,,,,0,,60,0
104255,note_off,,3,0,3,,,,,,,0,,57,0
104410,note_on,,155,0,3,,,,,,,0,,59,78
104413,note_on,,3,0,3,,,,,,,0,,57,60
104418,note_on,,172,0,2,,,,,,,0,,74,84
104421,note_on,,3,0,2,,,,,,,0,,77,86
104426,note_off,,13,0,3,,,,,,,0,,65,0
104435,note_off,,14,0,2,,,,,,,0,,72,0
104438,note_off,,12,0,3,,,,,,,0,,63,0
104443,note_off,,8,0,2,,,,,,,0,,69,0
104598,note_on,,160,0,3,,,,,,,0,,62,76
104599,note_on,,1,0,3,,,,,,,0,,65,72
104612,note_on,,169,0,2,,,,,,,0,,71,70
104614,note_on,,2,0,2,,,,,,,0,,69,64
104618,note_off,,19,0,3,,,,,,,0,,59,0
104618,note_off,,4,0,2,,,,,,,0,,77,0
104620,note_off,,2,0,3,,,,,,,0,,57,0
104635,note_off,,17,0,2,,,,,,,0,,74,0
104785,note_on,,165,0,3,,,,,,,0,,59,82
104787,note_on,,2,0,3,,,,,,,0,,56,46
104796,note_off,,9,0,3,,,,,,,0,,62,0
104799,note_off,,3,0,3,,,,,,,0,,65,0
104802,note_on,,167,0,2,,,,,,,0,,76,66
104803,note_on,,1,0,2,,,,,,,0,,74,80
104823,note_off,,20,0,2,,,,,,,0,,71,0
104828,note_off,,5,0,2,,,,,,,0,,69,0
104979,note_on,,180,0,3,,,,,,,0,,64,58
104982,note_on,,3,0,3,,,,,,,0,,62,80
104986,note_on,,158,0,2,,,,,,,0,,68,47
104988,note_on,,2,0,2,,,,,,,0,,71,72
104997,note_off,,15,0,3,,,,,,,0,,59,0
105005,note_off,,17,0,2,,,,,,,0,,76,0
105007,note_off,,2,0,2,,,,,,,0,,74,0
105009,note_off,,12,0,3,,,,,,,0,,56,0
105120,set_tempo,309670,9216,1,0,,,,,,,,,,
105165,note_on,,156,0,3,,,,,,,0,,56,46
105167,note_on,,2,0,3,,,,,,,0,,59,76
105180,note_off,,13,0,3,,,,,,,0,,64,0
105184,note_on,,177,0,2,,,,,,,0,,76,58
105186,note_on,,2,0,2,,,,,,,0,,74,80
105187,note_off,,7,0,3,,,,,,,0,,62,0
105209,note_off,,23,0,2,,,,,,,0,,71,0
105213,note_off,,4,0,2,,,,,,,0,,68,0
105216,set_tempo,311940,96,1,0,,,,,,,,,,
105312,set_tempo,314250,96,1,0,,,,,,,,,,
105378,note_on,,165,0,2,,,,,,,0,,68,50
105379,note_on,,1,0,2,,,,,,,0,,71,78
105383,note_on,,196,0,3,,,,,,,0,,62,76
105392,note_off,,13,0,2,,,,,,,0,,76,0
105401,note_off,,9,0,2,,,,,,,0,,74,0
105402,note_on,,0,0,3,,,,,,,0,,64,56
105402,note_off,,19,0,3,,,,,,,0,,59,0
105408,set_tempo,316580,96,1,0,,,,,,,,,,
105414,note_off,,12,0,3,,,,,,,0,,56,0
105504,set_tempo,318960,96,1,0,,,,,,,,,,
105561,note_on,,147,0,3,,,,,,,0,,56,42
105565,note_on,,4,0,3,,,,,,,0,,59,78
105581,note_on,,0,0,2,,,,,,,0,,74,78
105581,note_on,,180,0,2,,,,,,,0,,76,53
105583,note_off,,0,0,3,,,,,,,0,,62,0
105583,note_off,,18,0,3,,,,,,,0,,64,0
105600,set_tempo,321370,96,1,0,,,,,,,,,,
105604,note_off,,23,0,2,,,,,,,0,,71,0
105612,note_off,,8,0,2,,,,,,,0,,68,0
105696,set_tempo,323810,96,1,0,,,,,,,,,,
105764,note_on,,181,0,3,,,,,,,0,,64,50
105767,note_on,,3,0,3,,,,,,,0,,62,72
105767,note_on,,0,0,2,,,,,,,0,,71,76
105767,note_on,,155,0,2,,,,,,,0,,68,47
105780,note_off,,13,0,3,,,,,,,0,,59,0
105784,note_off,,17,0,2,,,,,,,0,,76,0
105791,note_off,,7,0,2,,,,,,,0,,74,0
105792,set_tempo,326290,96,1,0,,,,,,,,,,
105798,note_off,,18,0,3,,,,,,,0,,56,0
105888,set_tempo,328820,96,1,0,,,,,,,,,,
105953,note_on,,155,0,3,,,,,,,0,,58,43
105956,note_on,,3,0,3,,,,,,,0,,55,52
105960,note_on,,169,0,2,,,,,,,0,,73,53
105964,note_off,,8,0,3,,,,,,,0,,64,0
105965,note_on,,5,0,2,,,,,,,0,,76,80
105970,note_off,,6,0,3,,,,,,,0,,62,0
105978,note_off,,13,0,2,,,,,,,0,,71,0
105984,set_tempo,331380,96,1,0,,,,,,,,,,
105993,note_off,,15,0,2,,,,,,,0,,68,0
106080,set_tempo,333980,96,1,0,,,,,,,,,,
106146,note_on,,176,0,3,,,,,,,0,,61,42
106150,note_on,,4,0,3,,,,,,,0,,64,66
106154,note_on,,0,0,2,,,,,,,0,,67,64
106154,note_on,,161,0,2,,,,,,,0,,70,52
106170,note_off,,20,0,3,,,,,,,0,,55,0
106173,note_off,,3,0,3,,,,,,,0,,58,0
106176,set_tempo,336620,96,1,0,,,,,,,,,,
106176,note_off,,22,0,2,,,,,,,0,,73,0
106177,note_off,,1,0,2,,,,,,,0,,76,0
106272,set_tempo,339300,96,1,0,,,,,,,,,,
106339,note_on,,166,0,3,,,,,,,0,,58,44
106341,note_on,,164,0,2,,,,,,,0,,73,76
106342,note_on,,1,0,2,,,,,,,0,,75,76
106342,note_on,,3,0,3,,,,,,,0,,55,49
106358,note_off,,16,0,3,,,,,,,0,,64,0
106364,note_off,,22,0,2,,,,,,,0,,70,0
106367,note_off,,3,0,2,,,,,,,0,,67,0
106368,set_tempo,342030,96,1,0,,,,,,,,,,
106371,note_off,,13,0,3,,,,,,,0,,61,0
106464,set_tempo,344800,96,1,0,,,,,,,,,,
106528,note_on,,157,0,3,,,,,,,0,,63,43
106528,note_on,,0,0,3,,,,,,,0,,61,46
106534,note_on,,167,0,2,,,,,,,0,,70,47
106537,note_on,,3,0,2,,,,,,,0,,67,70
106555,note_off,,18,0,2,,,,,,,0,,75,0
106557,note_off,,2,0,2,,,,,,,0,,73,0
106558,note_off,,30,0,3,,,,,,,0,,58,0
106560,note_off,,2,0,3,,,,,,,0,,55,0
106560,set_tempo,347620,96,1,0,,,,,,,,,,
106656,set_tempo,350480,96,1,0,,,,,,,,,,
106713,note_on,,153,0,3,,,,,,,0,,58,42
106714,note_on,,1,0,3,,,,,,,0,,55,52
106725,note_on,,168,0,2,,,,,,,0,,73,50
106727,note_on,,2,0,2,,,,,,,0,,75,49
106743,note_off,,29,0,3,,,,,,,0,,63,0
106749,note_off,,6,0,3,,,,,,,0,,61,0
106751,note_off,,24,0,2,,,,,,,0,,70,0
106752,set_tempo,353390,96,1,0,,,,,,,,,,
106848,set_tempo,356350,96,1,0,,,,,,,,,,
106919,note_on,,0,0,2,,,,,,,0,,70,49
106919,note_off,,168,0,2,,,,,,,0,,67,0
106923,note_on,,4,0,2,,,,,,,0,,67,66
106925,note_on,,176,0,3,,,,,,,0,,61,51
106926,note_on,,1,0,3,,,,,,,0,,63,49
106943,note_off,,20,0,2,,,,,,,0,,75,0
106944,set_tempo,358200,96,1,0,,,,,,,,,,
106946,note_off,,3,0,2,,,,,,,0,,73,0
106952,note_off,,26,0,3,,,,,,,0,,55,0
106955,note_off,,3,0,3,,,,,,,0,,58,0
107040,set_tempo,364740,96,1,0,,,,,,,,,,
107117,note_on,,162,0,3,,,,,,,0,,58,43
107122,note_on,,5,0,3,,,,,,,0,,55,52
107125,note_on,,179,0,2,,,,,,,0,,73,45
107126,note_on,,1,0,2,,,,,,,0,,75,51
107136,set_tempo,371510,96,1,0,,,,,,,,,,
107142,note_off,,20,0,3,,,,,,,0,,61,0
107143,note_off,,1,0,3,,,,,,,0,,63,0
107147,note_off,,21,0,2,,,,,,,0,,67,0
107150,note_off,,3,0,2,,,,,,,0,,70,0
107232,set_tempo,409550,96,1,0,,,,,,,,,,
107308,note_on,,165,0,3,,,,,,,0,,61,35
107309,note_on,,1,0,3,,,,,,,0,,63,43
107314,note_on,,164,0,2,,,,,,,0,,70,33
107318,note_on,,4,0,2,,,,,,,0,,67,51
107328,set_tempo,417390,96,1,0,,,,,,,,,,
107331,note_off,,22,0,3,,,,,,,0,,55,0
107334,note_off,,3,0,3,,,,,,,0,,58,0
107340,note_off,,22,0,2,,,,,,,0,,73,0
107341,note_off,,1,0,2,,,,,,,0,,75,0
107424,set_tempo,425530,96,1,0,,,,,,,,,,
107465,note_off,,124,0,2,,,,,,,0,,70,0
107472,note_off,,7,0,2,,,,,,,0,,67,0
107484,note_off,,150,0,3,,,,,,,0,,61,0
107488,note_off,,4,0,3,,,,,,,0,,63,0
107520,set_tempo,401330,96,1,0,,,,,,,,,,
107531,note_on,,59,0,2,,,,,,,0,,75,48
107531,note_on,,0,0,2,,,,,,,0,,71,56
107533,note_on,,2,0,2,,,,,,,0,,44,76
107616,set_tempo,350360,96,1,0,,,,,,,,,,
107708,control_change,,175,0,2,,,,,10,64,0,,,
107712,set_tempo,341680,96,1,0,,,,,,,,,,
107722,note_on,,14,0,2,,,,,,,0,,73,35
107725,note_on,,3,0,2,,,,,,,0,,76,41
107731,note_off,,6,0,2,,,,,,,0,,71,0
107738,control_change,,11054,0,5,,,,,64,127,0,,,
107746,note_off,,15,0,2,,,,,,,0,,75,0
107808,set_tempo,333420,96,1,0,,,,,,,,,,
107904,set_tempo,325550,96,1,0,,,,,,,,,,
107907,note_on,,161,0,2,,,,,,,0,,51,60
107920,note_on,,13,0,2,,,,,,,0,,75,31
107921,note_off,,1,0,2,,,,,,,0,,76,0
107925,note_on,,4,0,2,,,,,,,0,,71,35
107932,note_off,,7,0,2,,,,,,,0,,44,0
107955,note_off,,23,0,2,,,,,,,0,,73,0
108000,set_tempo,318040,96,1,0,,,,,,,,,,
108097,note_on,,142,0,2,,,,,,,0,,73,44
108104,note_on,,7,0,2,,,,,,,0,,76,52
108117,note_off,,13,0,2,,,,,,,0,,71,0
108129,note_off,,12,0,2,,,,,,,0,,75,0
108276,note_on,,147,0,2,,,,,,,0,,75,39
108280,note_on,,4,0,2,,,,,,,0,,71,51
108288,note_off,,8,0,2,,,,,,,0,,76,0
108291,note_on,,3,0,2,,,,,,,0,,59,64
108300,note_off,,9,0,2,,,,,,,0,,51,0
108303,note_off,,3,0,2,,,,,,,0,,73,0
108459,note_on,,156,0,2,,,,,,,0,,73,35
108463,note_on,,4,0,2,,,,,,,0,,76,48
108478,note_off,,15,0,2,,,,,,,0,,71,0
108486,note_off,,8,0,2,,,,,,,0,,75,0
108542,note_off,,56,0,2,,,,,,,0,,59,0
108554,control_change,,816,0,5,,,,,64,0,0,,,
108639,note_on,,97,0,2,,,,,,,0,,71,45
108640,note_on,,1,0,2,,,,,,,0,,75,48
108644,note_on,,4,0,2,,,,,,,0,,43,60
108659,note_off,,15,0,2,,,,,,,0,,73,0
108660,note_off,,1,0,2,,,,,,,0,,76,0
108839,note_on,,179,0,2,,,,,,,0,,73,35
108842,note_on,,3,0,2,,,,,,,0,,76,52
108861,note_off,,19,0,2,,,,,,,0,,71,0
108868,note_off,,7,0,2,,,,,,,0,,75,0
109007,note_on,,139,0,2,,,,,,,0,,44,53
109028,note_on,,21,0,2,,,,,,,0,,75,46
109030,note_on,,2,0,2,,,,,,,0,,71,54
109049,note_off,,19,0,2,,,,,,,0,,43,0
109051,note_off,,2,0,2,,,,,,,0,,76,0
109052,note_off,,1,0,2,,,,,,,0,,73,0
109218,control_change,,664,0,5,,,,,64,127,0,,,
109221,note_on,,169,0,2,,,,,,,0,,73,41
109224,note_on,,3,0,2,,,,,,,0,,76,54
109240,note_off,,16,0,2,,,,,,,0,,71,0
109249,note_off,,9,0,2,,,,,,,0,,75,0
109377,note_on,,128,0,2,,,,,,,0,,51,39
109405,note_on,,28,0,2,,,,,,,0,,75,44
109411,note_on,,6,0,2,,,,,,,0,,71,47
109425,note_off,,14,0,2,,,,,,,0,,73,0
109429,note_off,,4,0,2,,,,,,,0,,76,0
109603,note_on,,174,0,2,,,,,,,0,,73,37
109605,note_on,,2,0,2,,,,,,,0,,76,50
109624,note_off,,19,0,2,,,,,,,0,,71,0
109630,note_off,,6,0,2,,,,,,,0,,75,0
109799,note_on,,169,0,2,,,,,,,0,,75,37
109802,note_on,,3,0,2,,,,,,,0,,71,48
109805,note_off,,3,0,2,,,,,,,0,,76,0
109808,note_on,,3,0,2,,,,,,,0,,59,66
109813,note_off,,5,0,2,,,,,,,0,,51,0
109829,note_off,,16,0,2,,,,,,,0,,73,0
109988,note_on,,159,0,2,,,,,,,0,,73,39
109993,note_on,,5,0,2,,,,,,,0,,76,58
110007,note_off,,14,0,2,,,,,,,0,,71,0
110022,note_off,,15,0,2,,,,,,,0,,75,0
110064,note_off,,42,0,2,,,,,,,0,,44,0
110077,control_change,,859,0,5,,,,,64,0,0,,,
110086,note_off,,22,0,2,,,,,,,0,,59,0
110179,note_on,,93,0,2,,,,,,,0,,75,43
110181,note_on,,2,0,2,,,,,,,0,,39,72
110184,note_on,,3,0,2,,,,,,,0,,71,49
110186,note_off,,2,0,2,,,,,,,0,,76,0
110206,note_off,,20,0,2,,,,,,,0,,73,0
110368,note_on,,162,0,2,,,,,,,0,,73,35
110371,note_on,,3,0,2,,,,,,,0,,76,49
110384,note_off,,13,0,2,,,,,,,0,,71,0
110395,note_off,,11,0,2,,,,,,,0,,75,0
110559,note_on,,164,0,2,,,,,,,0,,44,88
110565,note_on,,6,0,2,,,,,,,0,,75,39
110566,note_on,,1,0,2,,,,,,,0,,71,64
110583,note_off,,17,0,2,,,,,,,0,,76,0
110589,note_off,,6,0,2,,,,,,,0,,73,0
110603,note_off,,14,0,2,,,,,,,0,,39,0
110762,note_on,,159,0,2,,,,,,,0,,73,44
110765,note_on,,3,0,2,,,,,,,0,,76,52
110780,note_off,,15,0,2,,,,,,,0,,71,0
110787,note_off,,7,0,2,,,,,,,0,,75,0
110890,control_change,,813,0,5,,,,,64,127,0,,,
110934,note_on,,147,0,2,,,,,,,0,,51,54
110953,note_on,,19,0,2,,,,,,,0,,75,35
110957,note_on,,4,0,2,,,,,,,0,,71,54
110959,note_off,,2,0,2,,,,,,,0,,76,0
110974,note_off,,15,0,2,,,,,,,0,,73,0
111145,note_on,,171,0,2,,,,,,,0,,70,39
111151,note_on,,6,0,2,,,,,,,0,,74,56
111163,note_off,,12,0,2,,,,,,,0,,71,0
111176,note_off,,13,0,2,,,,,,,0,,75,0
111333,note_on,,157,0,2,,,,,,,0,,59,80
111341,note_on,,8,0,2,,,,,,,0,,75,35
111345,note_on,,4,0,2,,,,,,,0,,71,54
111356,note_off,,11,0,2,,,,,,,0,,74,0
111359,note_off,,3,0,2,,,,,,,0,,70,0
111370,note_off,,11,0,2,,,,,,,0,,51,0
111533,note_on,,163,0,2,,,,,,,0,,76,49
111553,note_on,,0,0,2,,,,,,,0,,73,41
111553,note_off,,20,0,2,,,,,,,0,,75,0
111556,note_off,,3,0,2,,,,,,,0,,71,0
111612,note_off,,56,0,2,,,,,,,0,,44,0
111639,note_off,,27,0,2,,,,,,,0,,59,0
111654,control_change,,764,0,5,,,,,64,0,0,,,
111697,note_on,,58,0,2,,,,,,,0,,49,72
111725,note_on,,28,0,2,,,,,,,0,,75,43
111729,note_on,,4,0,2,,,,,,,0,,71,53
111733,note_off,,4,0,2,,,,,,,0,,76,0
111749,note_off,,16,0,2,,,,,,,0,,73,0
111913,note_on,,164,0,2,,,,,,,0,,70,49
111914,note_on,,1,0,2,,,,,,,0,,74,62
111930,note_off,,16,0,2,,,,,,,0,,71,0
111939,note_off,,9,0,2,,,,,,,0,,75,0
112084,note_on,,145,0,2,,,,,,,0,,47,88
112106,note_on,,22,0,2,,,,,,,0,,75,43
112109,note_on,,3,0,2,,,,,,,0,,71,60
112113,note_off,,4,0,2,,,,,,,0,,74,0
112123,note_off,,10,0,2,,,,,,,0,,70,0
112132,note_off,,9,0,2,,,,,,,0,,49,0
112298,note_on,,166,0,2,,,,,,,0,,73,43
112301,note_on,,3,0,2,,,,,,,0,,76,58
112310,control_change,,656,0,5,,,,,64,127,0,,,
112318,note_off,,17,0,2,,,,,,,0,,71,0
112324,note_off,,6,0,2,,,,,,,0,,75,0
112475,note_on,,151,0,2,,,,,,,0,,51,52
112485,note_on,,10,0,2,,,,,,,0,,75,39
112491,note_on,,6,0,2,,,,,,,0,,71,53
112507,note_off,,0,0,2,,,,,,,0,,73,0
112507,note_off,,16,0,2,,,,,,,0,,76,0
112669,note_on,,162,0,2,,,,,,,0,,70,41
112675,note_on,,6,0,2,,,,,,,0,,74,64
112685,note_off,,10,0,2,,,,,,,0,,71,0
112697,note_off,,12,0,2,,,,,,,0,,75,0
112859,note_on,,162,0,2,,,,,,,0,,75,44
112862,note_on,,3,0,2,,,,,,,0,,71,64
112871,note_off,,9,0,2,,,,,,,0,,74,0
112872,note_on,,1,0,2,,,,,,,0,,59,70
112876,note_off,,4,0,2,,,,,,,0,,70,0
112916,note_off,,40,0,2,,,,,,,0,,51,0
113051,note_on,,135,0,2,,,,,,,0,,73,43
113055,note_on,,4,0,2,,,,,,,0,,76,62
113076,note_off,,21,0,2,,,,,,,0,,71,0
113079,note_off,,3,0,2,,,,,,,0,,75,0
113137,note_off,,58,0,2,,,,,,,0,,47,0
113140,note_off,,3,0,2,,,,,,,0,,59,0
113230,control_change,,920,0,5,,,,,64,0,0,,,
113233,note_off,,93,0,2,,,,,,,0,,76,0
113240,note_on,,7,0,2,,,,,,,0,,75,42
113249,note_on,,9,0,2,,,,,,,0,,71,62
113249,note_on,,0,0,2,,,,,,,0,,39,50
113267,note_off,,18,0,2,,,,,,,0,,73,0
113435,note_on,,168,0,2,,,,,,,0,,70,43
113439,note_on,,4,0,2,,,,,,,0,,74,62
