tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity,control,value
18467,note_on,,,,,2,0,1,,,0,66,68,,
18510,note_off,,,,,43,0,1,,,0,66,64,,
18512,note_on,,,,,2,0,1,,,0,60,56,,
18555,note_off,,,,,43,0,1,,,0,60,64,,
18557,note_on,,,,,2,0,1,,,0,57,56,,
18600,note_off,,,,,43,0,1,,,0,57,64,,
18602,note_on,,,,,2,0,1,,,0,50,59,,
18639,note_on,,,,,37,0,1,,,0,31,70,,
18645,note_off,,,,,6,0,1,,,0,50,64,,
18647,note_on,,,,,0,0,1,,,0,31,75,,
18647,note_on,,,,,2,0,1,,,0,43,70,,
18662,control_change,,,,,15,0,1,,,0,,,64,64
18671,control_change,,,,,9,0,1,,,0,,,64,0
18690,note_off,,,,,19,0,1,,,0,31,64,,
18692,note_on,,,,,2,0,1,,,0,50,62,,
18722,control_change,,,,,30,0,1,,,0,,,64,64
18733,control_change,,,,,11,0,1,,,0,,,64,96
18735,note_off,,,,,2,0,1,,,0,50,64,,
18737,note_on,,,,,2,0,1,,,0,55,67,,
18743,control_change,,,,,6,0,1,,,0,,,64,127
18780,note_off,,,,,37,0,1,,,0,55,64,,
18782,note_on,,,,,2,0,1,,,0,60,59,,
18825,note_off,,,,,43,0,1,,,0,60,64,,
18827,note_on,,,,,2,0,1,,,0,65,59,,
18870,note_off,,,,,43,0,1,,,0,65,64,,
18872,note_on,,,,,2,0,1,,,0,62,50,,
18915,note_off,,,,,43,0,1,,,0,62,64,,
18917,note_on,,,,,2,0,1,,,0,67,52,,
18960,note_off,,,,,43,0,1,,,0,67,64,,
18962,note_on,,,,,2,0,1,,,0,72,56,,
19007,note_off,,,,,45,0,1,,,0,72,64,,
19008,note_on,,,,,1,0,1,,,0,77,67,,
19052,note_off,,,,,44,0,1,,,0,77,64,,
19053,note_on,,,,,1,0,1,,,0,74,56,,
19097,note_off,,,,,44,0,1,,,0,74,64,,
19098,note_on,,,,,1,0,1,,,0,79,59,,
19142,note_off,,,,,44,0,1,,,0,79,64,,
19143,note_on,,,,,1,0,1,,,0,84,67,,
19188,note_off,,,,,45,0,1,,,0,84,64,,
19188,note_on,,,,,0,0,1,,,0,89,67,,
19233,note_on,,,,,0,0,1,,,0,86,59,,
19233,note_off,,,,,45,0,1,,,0,89,64,,
19278,note_off,,,,,45,0,1,,,0,86,64,,
19278,note_on,,,,,0,0,1,,,0,91,56,,
19322,note_off,,,,,44,0,1,,,0,91,64,,
19323,note_on,,,,,1,0,1,,,0,96,56,,
19368,note_off,,,,,45,0,1,,,0,96,64,,
19368,note_on,,,,,0,0,1,,,0,101,60,,
19413,note_on,,,,,0,0,1,,,0,95,56,,
19413,note_off,,,,,45,0,1,,,0,101,64,,
19458,note_on,,,,,0,0,1,,,0,91,50,,
19458,note_off,,,,,45,0,1,,,0,95,64,,
19503,note_on,,,,,0,0,1,,,0,86,56,,
19503,note_off,,,,,45,0,1,,,0,91,64,,
19548,note_off,,,,,45,0,1,,,0,86,64,,
19548,note_on,,,,,0,0,1,,,0,89,67,,
19593,note_off,,,,,45,0,1,,,0,89,64,,
19593,note_on,,,,,0,0,1,,,0,83,67,,
19638,note_on,,,,,0,0,1,,,0,79,52,,
19638,note_off,,,,,45,0,1,,,0,83,64,,
19683,note_on,,,,,0,0,1,,,0,74,59,,
19683,note_off,,,,,45,0,1,,,0,79,64,,
19728,note_on,,,,,0,0,1,,,0,77,70,,
19728,note_off,,,,,45,0,1,,,0,74,64,,
19732,note_off,,,,,4,0,1,,,0,31,64,,
19769,note_off,,,,,37,0,1,,,0,43,64,,
19770,control_change,,,,,1,0,1,,,0,,,123,0
19773,note_off,,,,,3,0,1,,,0,77,64,,
19774,note_on,,,,,1,0,1,,,0,71,59,,
19818,note_off,,,,,44,0,1,,,0,71,64,,
19819,note_on,,,,,1,0,1,,,0,67,59,,
19863,note_off,,,,,44,0,1,,,0,67,64,,
19863,note_on,,,,,0,0,1,,,0,62,62,,
19908,note_off,,,,,45,0,1,,,0,62,64,,
19908,note_on,,,,,0,0,1,,,0,65,70,,
19954,note_off,,,,,46,0,1,,,0,65,64,,
19954,note_on,,,,,0,0,1,,,0,59,71,,
19998,note_off,,,,,44,0,1,,,0,59,64,,
19999,note_on,,,,,1,0,1,,,0,55,67,,
20043,note_off,,,,,44,0,1,,,0,55,64,,
20044,note_on,,,,,1,0,1,,,0,50,70,,
20081,note_on,,,,,37,0,1,,,0,36,62,,
20087,note_on,,,,,6,0,1,,,0,48,59,,
20088,note_off,,,,,1,0,1,,,0,50,64,,
20089,note_on,,,,,1,0,1,,,0,36,75,,
20104,control_change,,,,,15,0,1,,,0,,,64,64
20113,control_change,,,,,9,0,1,,,0,,,64,0
20134,note_on,,,,,0,0,1,,,0,48,67,,
20134,note_off,,,,,21,0,1,,,0,36,64,,
20164,control_change,,,,,30,0,1,,,0,,,64,64
20173,control_change,,,,,9,0,1,,,0,,,64,96
20179,note_off,,,,,6,0,1,,,0,48,64,,
20179,note_on,,,,,0,0,1,,,0,55,67,,
20184,control_change,,,,,5,0,1,,,0,,,64,127
20224,note_off,,,,,40,0,1,,,0,55,64,,
20224,note_on,,,,,0,0,1,,,0,58,68,,
20269,note_on,,,,,0,0,1,,,0,64,70,,
20269,note_off,,,,,45,0,1,,,0,58,64,,
20314,note_on,,,,,0,0,1,,,0,60,67,,
20314,note_off,,,,,45,0,1,,,0,64,64,,
20359,note_off,,,,,45,0,1,,,0,60,64,,
20359,note_on,,,,,0,0,1,,,0,67,62,,
20404,note_on,,,,,0,0,1,,,0,70,58,,
20404,note_off,,,,,45,0,1,,,0,67,64,,
20449,note_off,,,,,45,0,1,,,0,70,64,,
20449,note_on,,,,,0,0,1,,,0,76,62,,
20464,note_off,,,,,15,0,1,,,0,48,64,,
20484,note_off,,,,,20,0,1,,,0,36,64,,
20485,control_change,,,,,1,0,1,,,0,,,123,0
20494,note_off,,,,,9,0,1,,,0,76,64,,
20495,note_on,,,,,1,0,1,,,0,72,62,,
20539,note_off,,,,,44,0,1,,,0,72,64,,
20539,note_on,,,,,0,0,1,,,0,79,59,,
20584,note_off,,,,,45,0,1,,,0,79,64,,
20584,note_on,,,,,0,0,1,,,0,82,68,,
20629,note_off,,,,,45,0,1,,,0,82,64,,
20629,note_on,,,,,0,0,1,,,0,88,62,,
20674,note_off,,,,,45,0,1,,,0,88,64,,
20675,note_on,,,,,1,0,1,,,0,84,56,,
20719,note_off,,,,,44,0,1,,,0,84,64,,
20720,note_on,,,,,1,0,1,,,0,91,59,,
20759,note_on,,,,,39,0,1,,,0,30,74,,
20764,note_off,,,,,5,0,1,,,0,91,64,,
20765,note_on,,,,,1,0,1,,,0,96,59,,
20765,note_on,,,,,0,0,1,,,0,42,68,,
20795,control_change,,,,,30,0,1,,,0,,,64,96
20806,control_change,,,,,11,0,1,,,0,,,64,64
20809,note_off,,,,,3,0,1,,,0,96,64,,
20810,note_on,,,,,1,0,1,,,0,99,74,,
20815,control_change,,,,,5,0,1,,,0,,,64,0
20855,note_off,,,,,40,0,1,,,0,99,64,,
20855,note_on,,,,,0,0,1,,,0,94,55,,
20858,control_change,,,,,3,0,1,,,0,,,64,64
20873,control_change,,,,,15,0,1,,,0,,,64,127
20900,note_on,,,,,0,0,1,,,0,87,68,,
20900,note_off,,,,,27,0,1,,,0,94,64,,
20945,note_off,,,,,45,0,1,,,0,87,64,,
20945,note_on,,,,,0,0,1,,,0,84,70,,
20990,note_off,,,,,45,0,1,,,0,84,64,,
20990,note_on,,,,,0,0,1,,,0,87,74,,
21035,note_off,,,,,45,0,1,,,0,87,64,,
21036,note_on,,,,,1,0,1,,,0,82,68,,
21080,note_off,,,,,44,0,1,,,0,82,64,,
21080,note_on,,,,,0,0,1,,,0,75,68,,
21125,note_on,,,,,0,0,1,,,0,72,62,,
21125,note_off,,,,,45,0,1,,,0,75,64,,
21170,note_on,,,,,0,0,1,,,0,75,68,,
21170,note_off,,,,,45,0,1,,,0,72,64,,
21215,note_off,,,,,45,0,1,,,0,75,64,,
21216,note_on,,,,,1,0,1,,,0,70,55,,
21260,note_off,,,,,44,0,1,,,0,70,64,,
21261,note_on,,,,,1,0,1,,,0,63,63,,
21292,note_off,,,,,31,0,1,,,0,30,64,,
21305,note_off,,,,,13,0,1,,,0,63,64,,
21305,note_on,,,,,0,0,1,,,0,60,67,,
21312,note_off,,,,,7,0,1,,,0,42,64,,
21313,control_change,,,,,1,0,1,,,0,,,123,0
21350,note_off,,,,,37,0,1,,,0,60,64,,
21350,note_on,,,,,0,0,1,,,0,63,74,,
21395,note_off,,,,,45,0,1,,,0,63,64,,
21396,note_on,,,,,1,0,1,,,0,58,63,,
21440,note_off,,,,,44,0,1,,,0,58,64,,
21441,note_on,,,,,1,0,1,,,0,51,68,,
21485,note_off,,,,,44,0,1,,,0,51,64,,
21486,note_on,,,,,1,0,1,,,0,48,62,,
21506,note_on,,,,,0,0,1,,,0,29,70,,
21506,note_on,,,,,20,0,1,,,0,41,66,,
21521,control_change,,,,,15,0,1,,,0,,,64,64
21530,note_off,,,,,9,0,1,,,0,48,64,,
21531,note_on,,,,,1,0,1,,,0,29,75,,
21532,control_change,,,,,1,0,1,,,0,,,64,0
21576,note_on,,,,,0,0,1,,,0,48,67,,
21576,note_off,,,,,44,0,1,,,0,29,64,,
21594,control_change,,,,,18,0,1,,,0,,,64,64
21606,control_change,,,,,12,0,1,,,0,,,64,127
21621,note_off,,,,,15,0,1,,,0,48,64,,
21621,note_on,,,,,0,0,1,,,0,51,74,,
21665,note_off,,,,,44,0,1,,,0,51,64,,
21666,note_on,,,,,1,0,1,,,0,57,67,,
21710,note_off,,,,,44,0,1,,,0,57,64,,
21711,note_on,,,,,1,0,1,,,0,63,63,,
21756,note_on,,,,,0,0,1,,,0,60,62,,
21756,note_off,,,,,45,0,1,,,0,63,64,,
21801,note_on,,,,,0,0,1,,,0,63,63,,
21801,note_off,,,,,45,0,1,,,0,60,64,,
21846,note_on,,,,,0,0,1,,,0,69,67,,
21846,note_off,,,,,45,0,1,,,0,63,64,,
21891,note_off,,,,,45,0,1,,,0,69,64,,
21891,note_on,,,,,0,0,1,,,0,75,68,,
21893,note_off,,,,,2,0,1,,,0,29,64,,
21936,note_on,,,,,0,0,1,,,0,72,62,,
21936,note_off,,,,,43,0,1,,,0,75,64,,
21943,note_off,,,,,7,0,1,,,0,41,64,,
21944,control_change,,,,,1,0,1,,,0,,,123,0
21981,note_on,,,,,0,0,1,,,0,75,63,,
21981,note_off,,,,,37,0,1,,,0,72,64,,
22026,note_off,,,,,45,0,1,,,0,75,64,,
22026,note_on,,,,,0,0,1,,,0,81,67,,
22071,note_off,,,,,45,0,1,,,0,81,64,,
22072,note_on,,,,,1,0,1,,,0,87,74,,
22116,note_on,,,,,0,0,1,,,0,84,59,,
22116,note_off,,,,,44,0,1,,,0,87,64,,
22161,note_off,,,,,45,0,1,,,0,84,64,,
22162,note_on,,,,,1,0,1,,,0,87,68,,
22206,note_off,,,,,44,0,1,,,0,87,64,,
22207,note_on,,,,,1,0,1,,,0,93,56,,
22240,note_on,,,,,33,0,1,,,0,47,59,,
22240,note_on,,,,,0,0,1,,,0,35,62,,
22251,note_off,,,,,11,0,1,,,0,93,64,,
22252,note_on,,,,,1,0,1,,,0,99,74,,
22255,control_change,,,,,3,0,1,,,0,,,64,96
22268,control_change,,,,,13,0,1,,,0,,,64,0
22296,note_off,,,,,28,0,1,,,0,99,64,,
22296,note_on,,,,,0,0,1,,,0,92,58,,
22297,control_change,,,,,1,0,1,,,0,,,64,64
22309,control_change,,,,,12,0,1,,,0,,,64,127
22342,note_on,,,,,0,0,1,,,0,87,63,,
22342,note_off,,,,,33,0,1,,,0,92,64,,
22386,note_off,,,,,44,0,1,,,0,87,64,,
22387,note_on,,,,,1,0,1,,,0,83,67,,
22431,note_off,,,,,44,0,1,,,0,83,64,,
22432,note_on,,,,,1,0,1,,,0,87,68,,
22476,note_off,,,,,44,0,1,,,0,87,64,,
22477,note_on,,,,,1,0,1,,,0,80,68,,
22522,note_off,,,,,45,0,1,,,0,80,64,,
22522,note_on,,,,,0,0,1,,,0,75,68,,
22567,note_on,,,,,0,0,1,,,0,71,59,,
22567,note_off,,,,,45,0,1,,,0,75,64,,
22612,note_off,,,,,45,0,1,,,0,71,64,,
22612,note_on,,,,,0,0,1,,,0,75,68,,
22657,note_off,,,,,45,0,1,,,0,75,64,,
22657,note_on,,,,,0,0,1,,,0,68,58,,
22680,note_off,,,,,23,0,1,,,0,35,64,,
22680,note_off,,,,,0,0,1,,,0,47,64,,
22681,control_change,,,,,1,0,1,,,0,,,123,0
22702,note_on,,,,,0,0,1,,,0,63,63,,
22702,note_off,,,,,21,0,1,,,0,68,64,,
22747,note_on,,,,,0,0,1,,,0,59,66,,
22747,note_off,,,,,45,0,1,,,0,63,64,,
22792,note_on,,,,,0,0,1,,,0,63,68,,
22792,note_off,,,,,45,0,1,,,0,59,64,,
22837,note_off,,,,,45,0,1,,,0,63,64,,
22839,note_on,,,,,2,0,1,,,0,56,67,,
22882,note_off,,,,,43,0,1,,,0,56,64,,
22884,note_on,,,,,2,0,1,,,0,51,68,,
22927,note_off,,,,,43,0,1,,,0,51,64,,
22929,note_on,,,,,2,0,1,,,0,47,62,,
22970,note_on,,,,,41,0,1,,,0,34,74,,
22972,note_off,,,,,2,0,1,,,0,47,64,,
22974,note_on,,,,,2,0,1,,,0,34,74,,
22995,control_change,,,,,21,0,1,,,0,,,64,96
23004,control_change,,,,,9,0,1,,,0,,,64,64
23014,control_change,,,,,10,0,1,,,0,,,64,0
23017,note_off,,,,,3,0,1,,,0,34,64,,
23019,note_on,,,,,2,0,1,,,0,46,72,,
23063,control_change,,,,,0,0,1,,,0,,,64,64
23063,note_off,,,,,44,0,1,,,0,46,64,,
23064,note_on,,,,,1,0,1,,,0,53,63,,
23076,control_change,,,,,12,0,1,,,0,,,64,96
23085,control_change,,,,,9,0,1,,,0,,,64,127
23108,note_off,,,,,23,0,1,,,0,53,64,,
23109,note_on,,,,,1,0,1,,,0,56,62,,
23152,note_off,,,,,43,0,1,,,0,56,64,,
23154,note_on,,,,,2,0,1,,,0,62,67,,
23197,note_off,,,,,43,0,1,,,0,62,64,,
23199,note_on,,,,,2,0,1,,,0,58,63,,
23243,note_off,,,,,44,0,1,,,0,58,64,,
23244,note_on,,,,,1,0,1,,,0,62,47,,
23288,note_off,,,,,44,0,1,,,0,62,64,,
23290,note_on,,,,,2,0,1,,,0,68,68,,
23333,note_off,,,,,43,0,1,,,0,68,64,,
23335,note_on,,,,,2,0,1,,,0,74,62,,
23378,note_off,,,,,43,0,1,,,0,74,64,,
23380,note_on,,,,,2,0,1,,,0,70,58,,
23423,note_off,,,,,43,0,1,,,0,70,64,,
23425,note_on,,,,,2,0,1,,,0,77,59,,
23468,note_off,,,,,43,0,1,,,0,77,64,,
23470,note_on,,,,,2,0,1,,,0,80,68,,
23513,note_off,,,,,43,0,1,,,0,80,64,,
23515,note_on,,,,,2,0,1,,,0,86,67,,
23558,note_off,,,,,43,0,1,,,0,86,64,,
23560,note_on,,,,,2,0,1,,,0,82,58,,
23603,note_off,,,,,43,0,1,,,0,82,64,,
23605,note_on,,,,,2,0,1,,,0,89,56,,
23648,note_off,,,,,43,0,1,,,0,89,64,,
23650,note_on,,,,,2,0,1,,,0,92,68,,
23675,note_on,,,,,25,0,1,,,0,46,78,,
23693,note_off,,,,,18,0,1,,,0,92,64,,
23695,note_on,,,,,2,0,1,,,0,98,66,,
23708,control_change,,,,,13,0,1,,,0,,,64,96
23718,control_change,,,,,10,0,1,,,0,,,64,64
23729,control_change,,,,,11,0,1,,,0,,,64,0
23738,note_off,,,,,9,0,1,,,0,98,64,,
23740,note_on,,,,,2,0,1,,,0,92,63,,
23759,control_change,,,,,19,0,1,,,0,,,64,64
23768,control_change,,,,,9,0,1,,,0,,,64,96
23780,control_change,,,,,12,0,1,,,0,,,64,127
23783,note_off,,,,,3,0,1,,,0,92,64,,
23785,note_on,,,,,2,0,1,,,0,88,56,,
23828,note_off,,,,,43,0,1,,,0,88,64,,
23831,note_on,,,,,3,0,1,,,0,82,58,,
23873,note_off,,,,,42,0,1,,,0,82,64,,
23875,note_on,,,,,2,0,1,,,0,86,67,,
23918,note_off,,,,,43,0,1,,,0,86,64,,
23920,note_on,,,,,2,0,1,,,0,80,58,,
23964,note_off,,,,,44,0,1,,,0,80,64,,
23965,note_on,,,,,1,0,1,,,0,76,59,,
24009,note_off,,,,,44,0,1,,,0,76,64,,
24011,note_on,,,,,2,0,1,,,0,70,58,,
24054,note_off,,,,,43,0,1,,,0,70,64,,
24056,note_on,,,,,2,0,1,,,0,74,62,,
24098,note_off,,,,,42,0,1,,,0,74,64,,
24101,note_on,,,,,3,0,1,,,0,68,58,,
24120,note_off,,,,,19,0,1,,,0,46,64,,
24129,note_off,,,,,9,0,1,,,0,34,64,,
24129,control_change,,,,,0,0,1,,,0,,,123,0
24144,note_off,,,,,15,0,1,,,0,68,64,,
24145,note_on,,,,,1,0,1,,,0,64,52,,
24189,note_off,,,,,44,0,1,,,0,64,64,,
24191,note_on,,,,,2,0,1,,,0,58,50,,
24234,note_off,,,,,43,0,1,,,0,58,64,,
24236,note_on,,,,,2,0,1,,,0,62,62,,
24279,note_off,,,,,43,0,1,,,0,62,64,,
24281,note_on,,,,,2,0,1,,,0,56,67,,
24324,note_off,,,,,43,0,1,,,0,56,64,,
24326,note_on,,,,,2,0,1,,,0,52,52,,
24369,note_off,,,,,43,0,1,,,0,52,64,,
24371,note_on,,,,,2,0,1,,,0,46,62,,
24401,note_on,,,,,30,0,1,,,0,33,67,,
24407,note_on,,,,,6,0,1,,,0,45,59,,
24414,note_off,,,,,7,0,1,,,0,46,64,,
24416,note_on,,,,,2,0,1,,,0,33,80,,
24420,control_change,,,,,4,0,1,,,0,,,64,96
24433,control_change,,,,,13,0,1,,,0,,,64,0
24459,note_off,,,,,26,0,1,,,0,33,64,,
24461,note_on,,,,,2,0,1,,,0,45,62,,
24504,control_change,,,,,0,0,1,,,0,,,64,64
24504,note_off,,,,,43,0,1,,,0,45,64,,
24506,note_on,,,,,2,0,1,,,0,52,62,,
24517,control_change,,,,,11,0,1,,,0,,,64,127
24549,note_off,,,,,32,0,1,,,0,52,64,,
24551,note_on,,,,,2,0,1,,,0,57,67,,
24594,note_off,,,,,43,0,1,,,0,57,64,,
24596,note_on,,,,,2,0,1,,,0,61,62,,
24639,note_off,,,,,43,0,1,,,0,61,64,,
24642,note_on,,,,,3,0,1,,,0,57,59,,
24684,note_off,,,,,42,0,1,,,0,57,64,,
24686,note_on,,,,,2,0,1,,,0,64,52,,
24730,note_off,,,,,44,0,1,,,0,64,64,,
24732,note_on,,,,,2,0,1,,,0,69,62,,
24774,note_off,,,,,42,0,1,,,0,69,64,,
24777,note_on,,,,,3,0,1,,,0,73,74,,
24819,note_off,,,,,42,0,1,,,0,73,64,,
24821,note_on,,,,,2,0,1,,,0,69,56,,
24864,note_off,,,,,43,0,1,,,0,69,64,,
24867,note_on,,,,,3,0,1,,,0,76,56,,
24910,note_off,,,,,43,0,1,,,0,76,64,,
24912,note_on,,,,,2,0,1,,,0,81,56,,
24955,note_off,,,,,43,0,1,,,0,81,64,,
24957,note_on,,,,,2,0,1,,,0,85,74,,
25000,note_off,,,,,43,0,1,,,0,85,64,,
25002,note_on,,,,,2,0,1,,,0,81,62,,
25045,note_off,,,,,43,0,1,,,0,81,64,,
25047,note_on,,,,,2,0,1,,,0,88,59,,
25090,note_off,,,,,43,0,1,,,0,88,64,,
25092,note_on,,,,,2,0,1,,,0,93,56,,
25135,note_off,,,,,43,0,1,,,0,93,64,,
25137,note_on,,,,,2,0,1,,,0,97,63,,
25180,note_off,,,,,43,0,1,,,0,97,64,,
25182,note_on,,,,,2,0,1,,,0,93,62,,
25225,note_off,,,,,43,0,1,,,0,93,64,,
25227,note_on,,,,,2,0,1,,,0,88,56,,
25270,note_off,,,,,43,0,1,,,0,88,64,,
25272,note_on,,,,,2,0,1,,,0,81,52,,
25315,note_off,,,,,43,0,1,,,0,81,64,,
25317,note_on,,,,,2,0,1,,,0,85,68,,
25360,note_off,,,,,43,0,1,,,0,85,64,,
25362,note_on,,,,,2,0,1,,,0,81,59,,
25405,note_off,,,,,43,0,1,,,0,81,64,,
25407,note_on,,,,,2,0,1,,,0,76,52,,
25451,note_off,,,,,44,0,1,,,0,76,64,,
25452,note_on,,,,,1,0,1,,,0,69,47,,
25495,note_off,,,,,43,0,1,,,0,69,64,,
25497,note_on,,,,,2,0,1,,,0,73,63,,
25540,note_off,,,,,43,0,1,,,0,73,64,,
25542,note_on,,,,,2,0,1,,,0,69,50,,
25585,note_off,,,,,43,0,1,,,0,69,64,,
25587,note_on,,,,,2,0,1,,,0,64,52,,
25631,note_off,,,,,44,0,1,,,0,64,64,,
25632,note_on,,,,,1,0,1,,,0,57,56,,
25676,note_off,,,,,44,0,1,,,0,57,64,,
25678,note_on,,,,,2,0,1,,,0,61,67,,
25721,note_off,,,,,43,0,1,,,0,61,64,,
25723,note_on,,,,,2,0,1,,,0,57,59,,
25766,note_off,,,,,43,0,1,,,0,57,64,,
25768,note_on,,,,,2,0,1,,,0,52,59,,
25811,note_off,,,,,43,0,1,,,0,52,64,,
25813,note_on,,,,,2,0,1,,,0,45,56,,
25856,note_off,,,,,43,0,1,,,0,45,64,,
25858,note_on,,,,,2,0,1,,,0,38,67,,
25865,note_on,,,,,0,0,1,,,0,38,75,,
25865,note_off,,,,,7,0,1,,,0,33,64,,
25871,note_off,,,,,6,0,1,,,0,45,64,,
25886,control_change,,,,,15,0,1,,,0,,,64,96
25895,control_change,,,,,9,0,1,,,0,,,64,64
25901,note_off,,,,,6,0,1,,,0,38,64,,
25903,note_on,,,,,2,0,1,,,0,45,56,,
25907,control_change,,,,,4,0,1,,,0,,,64,0
25946,note_off,,,,,39,0,1,,,0,45,64,,
25948,note_on,,,,,2,0,1,,,0,50,59,,
25957,control_change,,,,,9,0,1,,,0,,,64,64
25968,control_change,,,,,11,0,1,,,0,,,64,127
25991,note_off,,,,,23,0,1,,,0,50,64,,
25993,note_on,,,,,2,0,1,,,0,54,58,,
26036,note_off,,,,,43,0,1,,,0,54,64,,
26038,note_on,,,,,2,0,1,,,0,60,52,,
26081,note_off,,,,,43,0,1,,,0,60,64,,
26083,note_on,,,,,2,0,1,,,0,57,47,,
26126,note_off,,,,,43,0,1,,,0,57,64,,
26128,note_on,,,,,2,0,1,,,0,62,44,,
26171,note_off,,,,,43,0,1,,,0,62,64,,
26173,note_on,,,,,2,0,1,,,0,66,50,,
26207,note_off,,,,,34,0,1,,,0,38,64,,
26207,control_change,,,,,0,0,1,,,0,,,123,0
26216,note_off,,,,,9,0,1,,,0,66,64,,
26218,note_on,,,,,2,0,1,,,0,72,50,,
26261,note_off,,,,,43,0,1,,,0,72,64,,
26263,note_on,,,,,2,0,1,,,0,69,39,,
26306,note_off,,,,,43,0,1,,,0,69,64,,
26308,note_on,,,,,2,0,1,,,0,74,47,,
26352,note_off,,,,,44,0,1,,,0,74,64,,
26353,note_on,,,,,1,0,1,,,0,78,58,,
26397,note_off,,,,,44,0,1,,,0,78,64,,
26399,note_on,,,,,2,0,1,,,0,84,62,,
26442,note_off,,,,,43,0,1,,,0,84,64,,
26444,note_on,,,,,2,0,1,,,0,81,47,,
26486,note_off,,,,,42,0,1,,,0,81,64,,
26489,note_on,,,,,3,0,1,,,0,86,41,,
26532,note_off,,,,,43,0,1,,,0,86,64,,
26533,note_on,,,,,1,0,1,,,0,90,50,,
26569,note_on,,,,,0,0,1,,,0,31,70,,
26569,note_on,,,,,36,0,1,,,0,43,62,,
26577,note_off,,,,,8,0,1,,,0,90,64,,
26579,note_on,,,,,2,0,1,,,0,96,56,,
26579,note_on,,,,,0,0,1,,,0,43,59,,
26584,control_change,,,,,5,0,1,,,0,,,64,96
26599,control_change,,,,,15,0,1,,,0,,,64,0
26622,note_off,,,,,23,0,1,,,0,43,64,,
26622,note_off,,,,,0,0,1,,,0,96,64,,
26624,note_on,,,,,2,0,1,,,0,89,47,,
26639,control_change,,,,,15,0,1,,,0,,,64,64
26648,control_change,,,,,9,0,1,,,0,,,64,127
26667,note_off,,,,,19,0,1,,,0,89,64,,
26669,note_on,,,,,2,0,1,,,0,86,50,,
26714,note_off,,,,,45,0,1,,,0,86,64,,
26714,note_on,,,,,0,0,1,,,0,79,50,,
26759,note_on,,,,,0,0,1,,,0,84,67,,
26759,note_off,,,,,45,0,1,,,0,79,64,,
26804,note_off,,,,,45,0,1,,,0,84,64,,
26804,note_on,,,,,0,0,1,,,0,77,50,,
26849,note_off,,,,,45,0,1,,,0,77,64,,
26849,note_on,,,,,0,0,1,,,0,74,47,,
26894,note_off,,,,,45,0,1,,,0,74,64,,
26894,note_on,,,,,0,0,1,,,0,67,47,,
26939,note_off,,,,,45,0,1,,,0,67,64,,
26940,note_on,,,,,1,0,1,,,0,72,62,,
26984,note_off,,,,,44,0,1,,,0,72,64,,
26985,note_on,,,,,1,0,1,,,0,65,44,,
27029,note_off,,,,,44,0,1,,,0,65,64,,
27029,note_on,,,,,0,0,1,,,0,62,47,,
27074,note_off,,,,,45,0,1,,,0,62,64,,
27074,note_on,,,,,0,0,1,,,0,55,50,,
27120,note_off,,,,,46,0,1,,,0,55,64,,
27120,note_on,,,,,0,0,1,,,0,59,79,,
27164,note_off,,,,,44,0,1,,,0,59,64,,
27165,note_on,,,,,1,0,1,,,0,53,56,,
27209,note_off,,,,,44,0,1,,,0,53,64,,
27210,note_on,,,,,1,0,1,,,0,50,52,,
27254,note_off,,,,,44,0,1,,,0,50,64,,
27255,note_on,,,,,1,0,1,,,0,43,59,,
27300,note_on,,,,,0,0,1,,,0,36,67,,
27300,note_off,,,,,45,0,1,,,0,43,64,,
27318,note_on,,,,,18,0,1,,,0,36,75,,
27324,note_off,,,,,6,0,1,,,0,31,64,,
27331,note_off,,,,,7,0,1,,,0,43,64,,
27335,control_change,,,,,4,0,1,,,0,,,64,64
27345,note_on,,,,,0,0,1,,,0,43,59,,
27345,note_off,,,,,10,0,1,,,0,36,64,,
27347,control_change,,,,,2,0,1,,,0,,,64,0
27390,note_off,,,,,43,0,1,,,0,43,64,,
27390,note_on,,,,,0,0,1,,,0,48,59,,
27405,control_change,,,,,15,0,1,,,0,,,64,96
27414,control_change,,,,,9,0,1,,,0,,,64,127
27435,note_on,,,,,0,0,1,,,0,52,59,,
27435,note_off,,,,,21,0,1,,,0,48,64,,
27480,note_off,,,,,45,0,1,,,0,52,64,,
27480,note_on,,,,,0,0,1,,,0,59,71,,
27525,note_off,,,,,45,0,1,,,0,59,64,,
27526,note_on,,,,,1,0,1,,,0,55,59,,
27570,note_off,,,,,44,0,1,,,0,55,64,,
27570,note_on,,,,,0,0,1,,,0,60,56,,
27615,note_off,,,,,45,0,1,,,0,60,64,,
27615,note_on,,,,,0,0,1,,,0,64,52,,
27660,note_off,,,,,45,0,1,,,0,64,64,,
27660,note_on,,,,,0,0,1,,,0,71,62,,
27705,note_off,,,,,45,0,1,,,0,71,64,,
27706,note_on,,,,,1,0,1,,,0,67,59,,
27735,note_off,,,,,29,0,1,,,0,36,64,,
27735,control_change,,,,,0,0,1,,,0,,,123,0
27750,note_off,,,,,15,0,1,,,0,67,64,,
27750,note_on,,,,,0,0,1,,,0,72,56,,
27795,note_off,,,,,45,0,1,,,0,72,64,,
27795,note_on,,,,,0,0,1,,,0,76,59,,
27840,note_off,,,,,45,0,1,,,0,76,64,,
27840,note_on,,,,,0,0,1,,,0,83,62,,
27885,note_off,,,,,45,0,1,,,0,83,64,,
