tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,control,value,channel,program,note,velocity
6528,set_tempo,,,,,48,1,0,,314136,,,,,,,
6528,note_on,,,,,0,0,2,,,,,,1,,50,32
6528,note_on,,,,,40,0,2,,,,,,1,,65,0
6528,note_on,,,,,0,0,2,,,,,,1,,62,0
6528,note_on,,,,,0,0,2,,,,,,1,,57,0
6552,note_on,,,,,24,0,2,,,,,,1,,50,0
6574,note_on,,,,,86,0,1,,,,,,0,,69,0
6576,note_on,,,,,2,0,1,,,,,,0,,77,71
6576,set_tempo,,,,,48,1,0,,357143,,,,,,,
6578,control_change,,,,,2,0,1,,,,64,0,0,,,
6578,control_change,,,,,26,0,2,,,,64,0,1,,,
6624,note_on,,,,,46,0,2,,,,,,1,,57,32
6624,note_on,,,,,0,0,1,,,,,,0,,76,67
6624,control_change,,,,,0,0,1,,,,64,0,0,,,
6624,set_tempo,,,,,48,1,0,,392157,,,,,,,
6624,control_change,,,,,0,0,2,,,,64,0,1,,,
6624,note_on,,,,,0,0,2,,,,,,1,,67,38
6624,note_on,,,,,0,0,2,,,,,,1,,61,34
6624,note_on,,,,,46,0,1,,,,,,0,,77,0
6632,control_change,,,,,8,0,2,,,,64,127,1,,,
6632,control_change,,,,,8,0,1,,,,64,127,0,,,
6670,note_on,,,,,38,0,1,,,,,,0,,76,0
6672,set_tempo,,,,,48,1,0,,444444,,,,,,,
6672,note_on,,,,,40,0,2,,,,,,1,,67,0
6672,note_on,,,,,0,0,2,,,,,,1,,45,38
6672,note_on,,,,,0,0,2,,,,,,1,,57,0
6672,note_on,,,,,0,0,2,,,,,,1,,61,0
6696,note_on,,,,,24,0,2,,,,,,1,,45,0
6720,set_tempo,,,,,48,1,0,,769231,,,,,,,
6720,note_on,,,,,50,0,1,,,,,,0,,77,54
6722,control_change,,,,,26,0,2,,,,64,0,1,,,
6722,control_change,,,,,2,0,1,,,,64,0,0,,,
6768,set_tempo,,,,,48,1,0,,500000,,,,,,,
6768,note_on,,,,,0,0,1,,,,,,0,,74,54
6768,note_on,,,,,46,0,1,,,,,,0,,77,0
6768,control_change,,,,,0,0,1,,,,64,0,0,,,
6768,note_on,,,,,0,0,2,,,,,,1,,62,30
6768,control_change,,,,,0,0,2,,,,64,0,1,,,
6768,note_on,,,,,0,0,2,,,,,,1,,65,32
6768,note_on,,,,,46,0,2,,,,,,1,,57,28
6776,control_change,,,,,8,0,2,,,,64,127,1,,,
6776,control_change,,,,,8,0,1,,,,64,127,0,,,
6816,set_tempo,,,,,48,1,0,,434783,,,,,,,
6816,note_on,,,,,0,0,2,,,,,,1,,50,30
6816,note_on,,,,,0,0,2,,,,,,1,,57,0
6816,note_on,,,,,0,0,2,,,,,,1,,62,0
6816,note_on,,,,,40,0,2,,,,,,1,,65,0
6840,note_on,,,,,24,0,2,,,,,,1,,50,0
6866,control_change,,,,,90,0,1,,,,64,0,0,,,
6866,control_change,,,,,26,0,2,,,,64,0,1,,,
6912,control_change,,,,,46,0,1,,,,64,0,0,,,
6912,control_change,,,,,0,0,2,,,,64,0,1,,,
6912,note_on,,,,,46,0,2,,,,,,1,,57,26
6912,note_on,,,,,0,0,2,,,,,,1,,62,28
6912,note_on,,,,,0,0,2,,,,,,1,,65,30
6912,set_tempo,,,,,96,1,0,,400000,,,,,,,
6920,control_change,,,,,8,0,2,,,,64,127,1,,,
6920,control_change,,,,,8,0,1,,,,64,127,0,,,
6960,note_on,,,,,0,0,2,,,,,,1,,50,29
6960,set_tempo,,,,,48,1,0,,410959,,,,,,,
6960,note_on,,,,,40,0,2,,,,,,1,,65,0
6960,note_on,,,,,0,0,2,,,,,,1,,62,0
6960,note_on,,,,,0,0,2,,,,,,1,,57,0
6984,note_on,,,,,24,0,2,,,,,,1,,50,0
7056,set_tempo,,,,,96,1,0,,400000,,,,,,,
7056,note_on,,,,,72,0,2,,,,,,1,,57,26
7056,control_change,,,,,0,0,2,,,,64,127,1,,,
7056,note_on,,,,,0,0,2,,,,,,1,,65,30
7056,note_on,,,,,0,0,2,,,,,,1,,62,28
7056,control_change,,,,,136,0,1,,,,64,127,0,,,
7104,note_on,,,,,0,0,2,,,,,,1,,50,30
7104,note_on,,,,,0,0,2,,,,,,1,,57,0
7104,note_on,,,,,0,0,2,,,,,,1,,62,0
7104,set_tempo,,,,,48,1,0,,571429,,,,,,,
7104,note_on,,,,,48,0,2,,,,,,1,,65,0
7128,note_on,,,,,24,0,2,,,,,,1,,50,0
7200,control_change,,,,,144,0,1,,,,64,127,0,,,
7200,note_on,,,,,0,0,2,,,,,,1,,65,26
7200,note_on,,,,,72,0,2,,,,,,1,,57,22
7200,control_change,,,,,0,0,2,,,,64,127,1,,,
7200,set_tempo,,,,,96,1,0,,594059,,,,,,,
7248,note_on,,,,,0,0,2,,,,,,1,,57,0
7248,note_on,,,,,0,0,2,,,,,,1,,50,26
7248,set_tempo,,,,,48,1,0,,800000,,,,,,,
7248,note_on,,,,,48,0,2,,,,,,1,,65,0
7336,control_change,,,,,88,0,2,,,,64,0,1,,,
7336,control_change,,,,,136,0,1,,,,64,0,0,,,
7342,note_on,,,,,6,0,2,,,,,,1,,50,0
7342,note_on,,,,,6,0,1,,,,,,0,,74,0
7344,note_on,,,,,2,0,1,,,,,,0,,72,44
7344,control_change,,,,,0,0,1,,,,64,0,0,,,
7344,set_tempo,,,,,96,1,0,,555556,,,,,,,
7344,note_on,,,,,0,0,2,,,,,,1,,57,25
7344,control_change,,,,,0,0,2,,,,64,0,1,,,
7344,note_on,,,,,0,0,2,,,,,,1,,60,26
7344,note_on,,,,,2,0,2,,,,,,1,,51,22
7344,note_on,,,,,0,0,2,,,,,,1,,54,23
7352,control_change,,,,,8,0,2,,,,64,127,1,,,
7352,control_change,,,,,8,0,1,,,,64,127,0,,,
7390,note_on,,,,,0,0,2,,,,,,1,,57,0
7390,note_on,,,,,0,0,2,,,,,,1,,54,0
7390,note_on,,,,,38,0,2,,,,,,1,,60,0
7390,note_on,,,,,0,0,2,,,,,,1,,51,0
7392,set_tempo,,,,,48,1,0,,392157,,,,,,,
7392,note_on,,,,,2,0,2,,,,,,1,,39,54
7416,note_on,,,,,24,0,2,,,,,,1,,39,0
7440,set_tempo,,,,,48,1,0,,500000,,,,,,,
7440,note_on,,,,,0,0,1,,,,,,0,,72,42
7440,note_on,,,,,88,0,1,,,,,,0,,72,0
7488,note_on,,,,,0,0,2,,,,,,1,,60,24
7488,note_on,,,,,0,0,2,,,,,,1,,57,23
7488,note_on,,,,,48,0,1,,,,,,0,,72,0
7488,note_on,,,,,0,0,1,,,,,,0,,71,40
7488,control_change,,,,,0,0,1,,,,64,127,0,,,
7488,note_on,,,,,0,0,2,,,,,,1,,54,22
7488,note_on,,,,,72,0,2,,,,,,1,,51,20
7488,set_tempo,,,,,48,1,0,,382166,,,,,,,
7488,control_change,,,,,0,0,2,,,,64,127,1,,,
7512,note_on,,,,,24,0,1,,,,,,0,,71,0
7512,note_on,,,,,0,0,1,,,,,,0,,69,39
7512,set_tempo,,,,,24,1,0,,372671,,,,,,,
7534,note_on,,,,,46,0,2,,,,,,1,,60,0
7534,note_on,,,,,0,0,2,,,,,,1,,51,0
7534,note_on,,,,,0,0,2,,,,,,1,,54,0
7534,note_on,,,,,0,0,2,,,,,,1,,57,0
7536,note_on,,,,,0,0,1,,,,,,0,,67,37
7536,note_on,,,,,24,0,1,,,,,,0,,69,0
7536,set_tempo,,,,,24,1,0,,377358,,,,,,,
7536,note_on,,,,,2,0,2,,,,,,1,,39,40
7560,note_on,,,,,24,0,2,,,,,,1,,39,0
7584,set_tempo,,,,,48,1,0,,382166,,,,,,,
7584,note_on,,,,,0,0,1,,,,,,0,,66,40
7584,note_on,,,,,48,0,1,,,,,,0,,67,0
7630,note_on,,,,,46,0,1,,,,,,0,,66,0
7632,note_on,,,,,2,0,1,,,,,,0,,72,42
7632,note_on,,,,,0,0,2,,,,,,1,,54,22
7632,note_on,,,,,0,0,2,,,,,,1,,57,23
7632,note_on,,,,,0,0,2,,,,,,1,,60,24
7632,set_tempo,,,,,48,1,0,,372671,,,,,,,
7632,note_on,,,,,72,0,2,,,,,,1,,51,20
7632,control_change,,,,,0,0,2,,,,64,127,1,,,
7632,control_change,,,,,0,0,1,,,,64,127,0,,,
7678,note_on,,,,,0,0,2,,,,,,1,,51,0
7678,note_on,,,,,0,0,2,,,,,,1,,57,0
7678,note_on,,,,,0,0,2,,,,,,1,,54,0
7678,note_on,,,,,46,0,2,,,,,,1,,60,0
7680,set_tempo,,,,,48,1,0,,357143,,,,,,,
7680,note_on,,,,,2,0,2,,,,,,1,,39,38
7704,note_on,,,,,24,0,2,,,,,,1,,39,0
7728,note_on,,,,,0,0,1,,,,,,0,,72,54
7728,set_tempo,,,,,48,1,0,,410959,,,,,,,
7728,note_on,,,,,96,0,1,,,,,,0,,72,0
7730,control_change,,,,,2,0,1,,,,64,0,0,,,
7730,control_change,,,,,26,0,2,,,,64,0,1,,,
7776,note_on,,,,,0,0,1,,,,,,0,,71,52
7776,note_on,,,,,46,0,1,,,,,,0,,72,0
7776,note_on,,,,,46,0,2,,,,,,1,,51,24
7776,note_on,,,,,0,0,2,,,,,,1,,55,26
7776,note_on,,,,,0,0,2,,,,,,1,,59,28
7776,control_change,,,,,0,0,1,,,,64,0,0,,,
7776,control_change,,,,,0,0,2,,,,64,0,1,,,
7784,control_change,,,,,8,0,2,,,,64,127,1,,,
7784,control_change,,,,,8,0,1,,,,64,127,0,,,
7824,set_tempo,,,,,96,1,0,,500000,,,,,,,
7824,note_on,,,,,0,0,2,,,,,,1,,51,0
7824,note_on,,,,,0,0,2,,,,,,1,,55,0
7824,note_on,,,,,0,0,2,,,,,,1,,39,58
7824,note_on,,,,,40,0,2,,,,,,1,,59,0
7848,note_on,,,,,24,0,2,,,,,,1,,39,0
7920,set_tempo,,,,,96,1,0,,487805,,,,,,,
7920,note_on,,,,,72,0,2,,,,,,1,,50,24
7920,note_on,,,,,0,0,2,,,,,,1,,55,26
7920,note_on,,,,,0,0,2,,,,,,1,,59,28
7920,control_change,,,,,136,0,1,,,,64,127,0,,,
7920,control_change,,,,,0,0,2,,,,64,127,1,,,
7922,control_change,,,,,2,0,2,,,,64,0,1,,,
7922,control_change,,,,,2,0,1,,,,64,0,0,,,
7928,control_change,,,,,6,0,2,,,,64,127,1,,,
7928,control_change,,,,,6,0,1,,,,64,127,0,,,
7968,note_on,,,,,40,0,2,,,,,,1,,59,0
7968,note_on,,,,,0,0,2,,,,,,1,,50,0
7968,set_tempo,,,,,48,1,0,,333333,,,,,,,
7968,note_on,,,,,0,0,2,,,,,,1,,38,35
7968,note_on,,,,,0,0,2,,,,,,1,,55,0
7992,note_on,,,,,24,0,2,,,,,,1,,38,0
8014,note_on,,,,,86,0,1,,,,,,0,,71,0
8016,note_on,,,,,2,0,1,,,,,,0,,71,38
8016,set_tempo,,,,,48,1,0,,582524,,,,,,,
8064,note_on,,,,,0,0,2,,,,,,1,,55,26
8064,note_on,,,,,72,0,2,,,,,,1,,50,24
8064,control_change,,,,,0,0,2,,,,64,127,1,,,
8064,note_on,,,,,48,0,1,,,,,,0,,71,0
8064,note_on,,,,,0,0,1,,,,,,0,,69,40
8064,control_change,,,,,0,0,1,,,,64,127,0,,,
8064,note_on,,,,,0,0,2,,,,,,1,,59,28
8064,set_tempo,,,,,48,1,0,,363636,,,,,,,
8088,set_tempo,,,,,24,1,0,,382166,,,,,,,
8088,note_on,,,,,0,0,1,,,,,,0,,67,38
8088,note_on,,,,,24,0,1,,,,,,0,,69,0
8112,note_on,,,,,24,0,1,,,,,,0,,67,0
8112,note_on,,,,,0,0,2,,,,,,1,,38,32
8112,note_on,,,,,0,0,2,,,,,,1,,50,0
8112,note_on,,,,,0,0,2,,,,,,1,,55,0
8112,note_on,,,,,0,0,1,,,,,,0,,66,42
8112,note_on,,,,,48,0,2,,,,,,1,,59,0
8112,set_tempo,,,,,24,1,0,,571429,,,,,,,
8136,note_on,,,,,24,0,2,,,,,,1,,38,0
8160,note_on,,,,,48,0,1,,,,,,0,,66,0
8160,note_on,,,,,0,0,1,,,,,,0,,64,40
8160,set_tempo,,,,,48,1,0,,618557,,,,,,,
8204,control_change,,,,,44,0,1,,,,64,0,0,,,
8204,control_change,,,,,68,0,2,,,,64,0,1,,,
8206,note_on,,,,,2,0,1,,,,,,0,,64,0
8208,control_change,,,,,0,0,2,,,,64,0,1,,,
8208,note_on,,,,,0,0,2,,,,,,1,,60,34
8208,note_on,,,,,4,0,2,,,,,,1,,50,28
8208,note_on,,,,,2,0,1,,,,,,0,,62,44
8208,control_change,,,,,0,0,1,,,,64,0,0,,,
8208,set_tempo,,,,,48,1,0,,487805,,,,,,,
8208,note_on,,,,,0,0,2,,,,,,1,,54,30
8216,control_change,,,,,8,0,1,,,,64,127,0,,,
8216,control_change,,,,,8,0,2,,,,64,127,1,,,
8232,note_on,,,,,16,0,1,,,,,,0,,62,0
8232,note_on,,,,,0,0,1,,,,,,0,,76,62
8232,set_tempo,,,,,24,1,0,,444444,,,,,,,
8256,set_tempo,,,,,24,1,0,,458015,,,,,,,
8256,note_on,,,,,24,0,1,,,,,,0,,76,0
8256,note_on,,,,,0,0,2,,,,,,1,,38,46
8256,note_on,,,,,0,0,2,,,,,,1,,54,0
8256,note_on,,,,,0,0,2,,,,,,1,,50,0
8256,note_on,,,,,0,0,1,,,,,,0,,74,56
8256,note_on,,,,,40,0,2,,,,,,1,,60,0
8280,note_on,,,,,24,0,2,,,,,,1,,38,0
8304,note_on,,,,,0,0,1,,,,,,0,,69,62
8304,note_on,,,,,48,0,1,,,,,,0,,74,0
8304,set_tempo,,,,,48,1,0,,594059,,,,,,,
8350,note_on,,,,,46,0,1,,,,,,0,,69,0
8352,control_change,,,,,0,0,1,,,,64,127,0,,,
8352,set_tempo,,,,,48,1,0,,382166,,,,,,,
8352,note_on,,,,,72,0,2,,,,,,1,,50,28
8352,note_on,,,,,0,0,2,,,,,,1,,54,30
8352,note_on,,,,,0,0,2,,,,,,1,,59,32
8352,control_change,,,,,0,0,2,,,,64,127,1,,,
8352,note_on,,,,,2,0,1,,,,,,0,,71,54
8354,control_change,,,,,2,0,1,,,,64,0,0,,,
8354,control_change,,,,,2,0,2,,,,64,0,1,,,
8360,control_change,,,,,6,0,1,,,,64,127,0,,,
8360,control_change,,,,,6,0,2,,,,64,127,1,,,
8400,set_tempo,,,,,48,1,0,,357143,,,,,,,
8400,note_on,,,,,0,0,2,,,,,,1,,38,42
8400,note_on,,,,,0,0,2,,,,,,1,,50,0
8400,note_on,,,,,0,0,2,,,,,,1,,54,0
8400,note_on,,,,,40,0,2,,,,,,1,,59,0
8424,note_on,,,,,24,0,2,,,,,,1,,38,0
8450,control_change,,,,,90,0,1,,,,64,0,0,,,
8450,control_change,,,,,26,0,2,,,,64,0,1,,,
8496,note_on,,,,,0,0,2,,,,,,1,,56,45
8496,set_tempo,,,,,96,1,0,,363636,,,,,,,
8496,note_on,,,,,0,0,2,,,,,,1,,53,43
8496,control_change,,,,,46,0,1,,,,64,0,0,,,
8496,note_on,,,,,0,0,2,,,,,,1,,59,47
8496,control_change,,,,,0,0,2,,,,64,0,1,,,
8496,note_on,,,,,46,0,2,,,,,,1,,50,41
8504,control_change,,,,,8,0,1,,,,64,127,0,,,
8504,control_change,,,,,8,0,2,,,,64,127,1,,,
8542,note_on,,,,,0,0,2,,,,,,1,,56,0
8542,note_on,,,,,0,0,2,,,,,,1,,53,0
8542,note_on,,,,,38,0,2,,,,,,1,,59,0
8542,note_on,,,,,0,0,2,,,,,,1,,50,0
8544,set_tempo,,,,,48,1,0,,357143,,,,,,,
8544,note_on,,,,,2,0,2,,,,,,1,,38,40
8568,note_on,,,,,24,0,2,,,,,,1,,38,0
8590,note_on,,,,,86,0,1,,,,,,0,,71,0
8592,note_on,,,,,2,0,1,,,,,,0,,71,58
8640,control_change,,,,,0,0,1,,,,64,127,0,,,
8640,control_change,,,,,0,0,2,,,,64,127,1,,,
8640,note_on,,,,,0,0,2,,,,,,1,,59,42
8640,note_on,,,,,0,0,2,,,,,,1,,56,40
8640,set_tempo,,,,,96,1,0,,327869,,,,,,,
8640,note_on,,,,,48,0,1,,,,,,0,,71,0
8640,note_on,,,,,0,0,1,,,,,,0,,70,68
8640,note_on,,,,,0,0,2,,,,,,1,,53,38
8640,note_on,,,,,72,0,2,,,,,,1,,50,36
8664,note_on,,,,,0,0,1,,,,,,0,,68,65
8664,set_tempo,,,,,24,1,0,,320856,,,,,,,
8664,note_on,,,,,24,0,1,,,,,,0,,70,0
8686,note_on,,,,,0,0,2,,,,,,1,,56,0
8686,note_on,,,,,0,0,2,,,,,,1,,53,0
8686,note_on,,,,,46,0,2,,,,,,1,,59,0
8686,note_on,,,,,0,0,2,,,,,,1,,50,0
8688,note_on,,,,,24,0,1,,,,,,0,,68,0
8688,note_on,,,,,0,0,1,,,,,,0,,66,63
8688,note_on,,,,,2,0,2,,,,,,1,,38,40
8688,set_tempo,,,,,24,1,0,,327869,,,,,,,
8712,note_on,,,,,24,0,2,,,,,,1,,38,0
8736,note_on,,,,,48,0,1,,,,,,0,,66,0
8736,note_on,,,,,0,0,1,,,,,,0,,65,60
8736,set_tempo,,,,,48,1,0,,297030,,,,,,,
8766,set_tempo,,,,,30,1,0,,372671,,,,,,,
8766,note_on,,,,,30,0,1,,,,,,0,,65,0
8766,note_on,,,,,0,0,1,,,,,,0,,65,54
8784,set_tempo,,,,,18,1,0,,392157,,,,,,,
8784,note_on,,,,,18,0,1,,,,,,0,,65,0
8784,control_change,,,,,0,0,1,,,,64,127,0,,,
8784,note_on,,,,,0,0,1,,,,,,0,,71,62
8784,note_on,,,,,72,0,2,,,,,,1,,50,38
8784,control_change,,,,,0,0,2,,,,64,127,1,,,
8784,note_on,,,,,0,0,2,,,,,,1,,59,44
8784,note_on,,,,,0,0,2,,,,,,1,,56,42
8784,note_on,,,,,0,0,2,,,,,,1,,53,40
8830,note_on,,,,,46,0,2,,,,,,1,,59,0
8830,note_on,,,,,0,0,2,,,,,,1,,56,0
8830,note_on,,,,,0,0,2,,,,,,1,,53,0
8830,note_on,,,,,0,0,2,,,,,,1,,50,0
8832,set_tempo,,,,,48,1,0,,382166,,,,,,,
8832,note_on,,,,,2,0,2,,,,,,1,,38,42
8856,note_on,,,,,24,0,2,,,,,,1,,38,0
8878,note_on,,,,,94,0,1,,,,,,0,,71,0
8880,set_tempo,,,,,48,1,0,,571429,,,,,,,
8880,note_on,,,,,2,0,1,,,,,,0,,71,54
8928,note_on,,,,,0,0,2,,,,,,1,,53,34
8928,note_on,,,,,0,0,2,,,,,,1,,58,36
8928,note_on,,,,,72,0,2,,,,,,1,,50,32
8928,control_change,,,,,0,0,2,,,,64,127,1,,,
8928,control_change,,,,,0,0,1,,,,64,127,0,,,
8928,note_on,,,,,48,0,1,,,,,,0,,71,0
8928,note_on,,,,,0,0,1,,,,,,0,,70,56
8928,set_tempo,,,,,48,1,0,,372671,,,,,,,
8930,control_change,,,,,2,0,2,,,,64,0,1,,,
8930,control_change,,,,,2,0,1,,,,64,0,0,,,
8936,control_change,,,,,6,0,1,,,,64,127,0,,,
8936,control_change,,,,,6,0,2,,,,64,127,1,,,
8976,note_on,,,,,0,0,2,,,,,,1,,50,0
8976,note_on,,,,,0,0,2,,,,,,1,,38,56
8976,set_tempo,,,,,48,1,0,,333333,,,,,,,
8976,note_on,,,,,0,0,2,,,,,,1,,53,0
8976,note_on,,,,,40,0,2,,,,,,1,,58,0
9000,note_on,,,,,24,0,2,,,,,,1,,38,0
9072,control_change,,,,,136,0,1,,,,64,127,0,,,
9072,set_tempo,,,,,96,1,0,,363636,,,,,,,
9072,control_change,,,,,0,0,2,,,,64,127,1,,,
9072,note_on,,,,,0,0,2,,,,,,1,,58,52
9072,note_on,,,,,0,0,2,,,,,,1,,54,48
9072,note_on,,,,,72,0,2,,,,,,1,,49,44
9120,set_tempo,,,,,48,1,0,,340909,,,,,,,
9120,note_on,,,,,0,0,2,,,,,,1,,37,56
9120,note_on,,,,,0,0,2,,,,,,1,,54,0
9120,note_on,,,,,0,0,2,,,,,,1,,49,0
9120,note_on,,,,,48,0,2,,,,,,1,,58,0
9144,note_on,,,,,24,0,2,,,,,,1,,37,0
9168,set_tempo,,,,,48,1,0,,400000,,,,,,,
9168,note_on,,,,,0,0,1,,,,,,0,,70,56
9168,note_on,,,,,96,0,1,,,,,,0,,70,0
9216,control_change,,,,,0,0,2,,,,64,127,1,,,
9216,set_tempo,,,,,48,1,0,,422535,,,,,,,
9216,note_on,,,,,0,0,2,,,,,,1,,58,52
9216,note_on,,,,,0,0,2,,,,,,1,,54,48
9216,note_on,,,,,72,0,2,,,,,,1,,49,44
9216,note_on,,,,,48,0,1,,,,,,0,,70,0
9216,note_on,,,,,0,0,1,,,,,,0,,68,58
9216,control_change,,,,,0,0,1,,,,64,127,0,,,
9240,set_tempo,,,,,24,1,0,,410959,,,,,,,
9240,note_on,,,,,24,0,1,,,,,,0,,68,0
9240,note_on,,,,,0,0,1,,,,,,0,,66,60
9264,note_on,,,,,48,0,2,,,,,,1,,58,0
9264,note_on,,,,,24,0,1,,,,,,0,,66,0
9264,set_tempo,,,,,24,1,0,,594059,,,,,,,
9264,note_on,,,,,0,0,2,,,,,,1,,37,54
9264,note_on,,,,,0,0,1,,,,,,0,,65,62
9264,note_on,,,,,0,0,2,,,,,,1,,54,0
9264,note_on,,,,,0,0,2,,,,,,1,,49,0
9288,note_on,,,,,24,0,2,,,,,,1,,37,0
9312,set_tempo,,,,,48,1,0,,571429,,,,,,,
9312,note_on,,,,,0,0,1,,,,,,0,,63,66
9312,note_on,,,,,48,0,1,,,,,,0,,65,0
9358,note_on,,,,,46,0,1,,,,,,0,,63,0
9360,note_on,,,,,72,0,2,,,,,,1,,49,38
9360,note_on,,,,,0,0,2,,,,,,1,,59,42
9360,control_change,,,,,0,0,1,,,,64,127,0,,,
9360,note_on,,,,,2,0,1,,,,,,0,,61,72
9360,note_on,,,,,0,0,2,,,,,,1,,53,40
9360,control_change,,,,,0,0,2,,,,64,127,1,,,
9362,control_change,,,,,2,0,1,,,,64,0,0,,,
9362,control_change,,,,,2,0,2,,,,64,0,1,,,
9368,control_change,,,,,6,0,1,,,,64,127,0,,,
9368,control_change,,,,,6,0,2,,,,64,127,1,,,
9384,note_on,,,,,16,0,1,,,,,,0,,61,0
9384,set_tempo,,,,,72,1,0,,535714,,,,,,,
9384,note_on,,,,,0,0,1,,,,,,0,,75,74
9408,note_on,,,,,0,0,2,,,,,,1,,53,0
9408,note_on,,,,,40,0,2,,,,,,1,,59,0
9408,note_on,,,,,0,0,2,,,,,,1,,37,50
9408,set_tempo,,,,,24,1,0,,500000,,,,,,,
9408,note_on,,,,,24,0,1,,,,,,0,,75,0
9408,note_on,,,,,0,0,1,,,,,,0,,73,74
9408,note_on,,,,,0,0,2,,,,,,1,,49,0
9432,note_on,,,,,24,0,2,,,,,,1,,37,0
9456,note_on,,,,,0,0,1,,,,,,0,,68,70
9456,set_tempo,,,,,48,1,0,,422535,,,,,,,
9456,note_on,,,,,48,0,1,,,,,,0,,73,0
9458,control_change,,,,,26,0,2,,,,64,0,1,,,
9458,control_change,,,,,2,0,1,,,,64,0,0,,,
9504,set_tempo,,,,,48,1,0,,363636,,,,,,,
9504,note_on,,,,,46,0,2,,,,,,1,,49,34
9504,note_on,,,,,46,0,1,,,,,,0,,68,0
9504,control_change,,,,,0,0,1,,,,64,0,0,,,
9504,note_on,,,,,0,0,2,,,,,,1,,54,36
9504,note_on,,,,,0,0,1,,,,,,0,,70,68
9504,note_on,,,,,0,0,2,,,,,,1,,58,38
9504,control_change,,,,,0,0,2,,,,64,0,1,,,
9512,control_change,,,,,8,0,2,,,,64,127,1,,,
9512,control_change,,,,,8,0,1,,,,64,127,0,,,
9552,note_on,,,,,0,0,2,,,,,,1,,37,42
9552,note_on,,,,,0,0,2,,,,,,1,,49,0
9552,note_on,,,,,0,0,2,,,,,,1,,54,0
9552,note_on,,,,,40,0,2,,,,,,1,,58,0
9552,set_tempo,,,,,48,1,0,,372671,,,,,,,
9576,note_on,,,,,24,0,2,,,,,,1,,37,0
9602,control_change,,,,,90,0,1,,,,64,0,0,,,
9602,control_change,,,,,26,0,2,,,,64,0,1,,,
9648,set_tempo,,,,,96,1,0,,352941,,,,,,,
9648,note_on,,,,,0,0,2,,,,,,1,,54,42
9648,note_on,,,,,46,0,2,,,,,,1,,49,40
9648,control_change,,,,,46,0,1,,,,64,0,0,,,
9648,control_change,,,,,0,0,2,,,,64,0,1,,,
9648,note_on,,,,,0,0,2,,,,,,1,,58,44
9656,control_change,,,,,8,0,1,,,,64,127,0,,,
9656,control_change,,,,,8,0,2,,,,64,127,1,,,
9696,note_on,,,,,40,0,2,,,,,,1,,58,0
9696,note_on,,,,,0,0,2,,,,,,1,,49,0
9696,set_tempo,,,,,48,1,0,,327869,,,,,,,
9696,note_on,,,,,0,0,2,,,,,,1,,37,41
9696,note_on,,,,,0,0,2,,,,,,1,,54,0
9720,note_on,,,,,24,0,2,,,,,,1,,37,0
9744,set_tempo,,,,,48,1,0,,340909,,,,,,,
9744,note_on,,,,,88,0,1,,,,,,0,,70,0
9744,note_on,,,,,0,0,1,,,,,,0,,71,62
9746,control_change,,,,,2,0,1,,,,64,0,0,,,
9746,control_change,,,,,26,0,2,,,,64,0,1,,,
9768,note_on,,,,,22,0,1,,,,,,0,,71,0
9768,set_tempo,,,,,24,1,0,,307692,,,,,,,
9768,note_on,,,,,0,0,1,,,,,,0,,70,60
9792,note_on,,,,,0,0,1,,,,,,0,,68,64
9792,control_change,,,,,0,0,1,,,,64,0,0,,,
9792,note_on,,,,,0,0,2,,,,,,1,,54,40
9792,set_tempo,,,,,24,1,0,,303030,,,,,,,
9792,note_on,,,,,46,0,2,,,,,,1,,49,38
9792,note_on,,,,,0,0,2,,,,,,1,,58,42
9792,control_change,,,,,0,0,2,,,,64,0,1,,,
9792,note_on,,,,,24,0,1,,,,,,0,,70,0
9800,control_change,,,,,8,0,1,,,,64,127,0,,,
9800,control_change,,,,,8,0,2,,,,64,127,1,,,
9816,note_on,,,,,16,0,1,,,,,,0,,68,0
9816,set_tempo,,,,,24,1,0,,340909,,,,,,,
9816,note_on,,,,,0,0,1,,,,,,0,,66,62
9840,note_on,,,,,0,0,2,,,,,,1,,54,0
9840,note_on,,,,,0,0,2,,,,,,1,,49,0
9840,note_on,,,,,40,0,2,,,,,,1,,58,0
9840,note_on,,,,,24,0,1,,,,,,0,,66,0
9840,note_on,,,,,0,0,1,,,,,,0,,65,60
9840,note_on,,,,,0,0,2,,,,,,1,,37,40
9840,set_tempo,,,,,24,1,0,,571429,,,,,,,
9864,note_on,,,,,24,0,2,,,,,,1,,37,0
9888,set_tempo,,,,,48,1,0,,535714,,,,,,,
9888,note_on,,,,,48,0,1,,,,,,0,,65,0
9888,note_on,,,,,0,0,1,,,,,,0,,63,56
9890,control_change,,,,,2,0,1,,,,64,0,0,,,
9890,control_change,,,,,26,0,2,,,,64,0,1,,,
9934,note_on,,,,,44,0,1,,,,,,0,,63,0
9936,control_change,,,,,0,0,2,,,,64,0,1,,,
9936,note_on,,,,,0,0,2,,,,,,1,,58,40
9936,note_on,,,,,0,0,2,,,,,,1,,55,38
9936,note_on,,,,,46,0,2,,,,,,1,,49,36
9936,set_tempo,,,,,48,1,0,,320856,,,,,,,
9936,control_change,,,,,0,0,1,,,,64,0,0,,,
9936,note_on,,,,,2,0,1,,,,,,0,,64,58
9944,control_change,,,,,8,0,2,,,,64,127,1,,,
9944,control_change,,,,,8,0,1,,,,64,127,0,,,
