tick,type,data,time,meta,track,port,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,control,value,note,velocity
213504,note_on,,0,0,1,,,,,,,,,0,,,63,66
213504,set_tempo,,192,1,0,,588235,,,,,,,,,,,
213598,note_on,,94,0,1,,,,,,,,,0,,,35,0
213598,note_on,,0,0,1,,,,,,,,,0,,,63,0
213600,note_on,,0,0,1,,,,,,,,,0,,,54,50
213600,note_on,,2,0,1,,,,,,,,,0,,,78,47
213694,note_on,,0,0,1,,,,,,,,,0,,,54,0
213694,note_on,,94,0,1,,,,,,,,,0,,,78,0
213696,note_on,,0,0,1,,,,,,,,,0,,,63,44
213696,note_on,,2,0,1,,,,,,,,,0,,,59,48
213696,set_tempo,,192,1,0,,566037,,,,,,,,,,,
213790,note_on,,0,0,1,,,,,,,,,0,,,63,0
213790,note_on,,94,0,1,,,,,,,,,0,,,59,0
213792,note_on,,2,0,1,,,,,,,,,0,,,47,41
213792,note_on,,0,0,1,,,,,,,,,0,,,78,48
213886,note_on,,0,0,1,,,,,,,,,0,,,78,0
213886,note_on,,94,0,1,,,,,,,,,0,,,47,0
213888,note_on,,0,0,1,,,,,,,,,0,,,54,46
213888,note_on,,2,0,1,,,,,,,,,0,,,63,46
214048,note_on,,160,0,1,,,,,,,,,0,,,54,0
214056,control_change,,8,0,1,,,,,,,,,0,64,0,,
214080,control_change,,0,0,1,,,,,,,,,0,64,127,,
214080,note_on,,24,0,1,,,,,,,,,0,,,36,41
214174,note_on,,94,0,1,,,,,,,,,0,,,63,0
214174,note_on,,0,0,1,,,,,,,,,0,,,36,0
214176,note_on,,0,0,1,,,,,,,,,0,,,78,70
214176,note_on,,2,0,1,,,,,,,,,0,,,58,46
214270,note_on,,94,0,1,,,,,,,,,0,,,78,0
214272,set_tempo,,576,1,0,,545454,,,,,,,,,,,
214272,note_on,,2,0,1,,,,,,,,,0,,,63,47
214272,note_on,,0,0,1,,,,,,,,,0,,,66,53
214336,note_on,,64,0,1,,,,,,,,,0,,,58,0
214366,note_on,,30,0,1,,,,,,,,,0,,,63,0
214366,note_on,,0,0,1,,,,,,,,,0,,,66,0
214368,note_on,,0,0,1,,,,,,,,,0,,,48,44
214368,note_on,,2,0,1,,,,,,,,,0,,,78,50
214462,note_on,,94,0,1,,,,,,,,,0,,,78,0
214464,note_on,,2,0,1,,,,,,,,,0,,,56,42
214464,note_on,,0,0,1,,,,,,,,,0,,,80,75
214464,set_tempo,,192,1,0,,638297,,,,,,,,,,,
214528,note_on,,64,0,1,,,,,,,,,0,,,48,0
214624,note_on,,96,0,1,,,,,,,,,0,,,56,0
214624,note_on,,0,0,1,,,,,,,,,0,,,80,0
214632,control_change,,8,0,1,,,,,,,,,0,64,0,,
214656,set_tempo,,192,1,0,,588235,,,,,,,,,,,
214656,note_on,,0,0,1,,,,,,,,,0,,,66,65
214656,note_on,,24,0,1,,,,,,,,,0,,,37,48
214656,control_change,,0,0,1,,,,,,,,,0,64,127,,
214750,note_on,,94,0,1,,,,,,,,,0,,,37,0
214750,note_on,,0,0,1,,,,,,,,,0,,,66,0
214752,note_on,,2,0,1,,,,,,,,,0,,,82,79
214752,note_on,,0,0,1,,,,,,,,,0,,,56,41
214846,note_on,,94,0,1,,,,,,,,,0,,,82,0
214848,note_on,,2,0,1,,,,,,,,,0,,,66,61
214848,note_on,,0,0,1,,,,,,,,,0,,,61,47
214912,note_on,,64,0,1,,,,,,,,,0,,,56,0
214942,note_on,,0,0,1,,,,,,,,,0,,,61,0
214942,note_on,,30,0,1,,,,,,,,,0,,,66,0
214944,note_on,,2,0,1,,,,,,,,,0,,,80,57
214944,note_on,,0,0,1,,,,,,,,,0,,,49,47
214944,note_on,,0,0,1,,,,,,,,,0,,,49,43
215038,note_on,,0,0,1,,,,,,,,,0,,,49,0
215038,note_on,,94,0,1,,,,,,,,,0,,,80,0
215040,note_on,,2,0,1,,,,,,,,,0,,,65,54
215040,set_tempo,,384,1,0,,681818,,,,,,,,,,,
215040,note_on,,0,0,1,,,,,,,,,0,,,59,50
215104,note_on,,64,0,1,,,,,,,,,0,,,49,0
215200,note_on,,0,0,1,,,,,,,,,0,,,59,0
215200,note_on,,96,0,1,,,,,,,,,0,,,65,0
215208,control_change,,8,0,1,,,,,,,,,0,64,0,,
215232,set_tempo,,192,1,0,,545454,,,,,,,,,,,
215232,control_change,,0,0,1,,,,,,,,,0,64,127,,
215232,note_on,,24,0,1,,,,,,,,,0,,,66,55
215232,note_on,,0,0,1,,,,,,,,,0,,,42,42
215326,note_on,,94,0,1,,,,,,,,,0,,,66,0
215326,note_on,,0,0,1,,,,,,,,,0,,,42,0
215328,note_on,,2,0,1,,,,,,,,,0,,,49,46
215328,note_on,,0,0,1,,,,,,,,,0,,,78,73
215422,note_on,,94,0,1,,,,,,,,,0,,,49,0
215422,note_on,,0,0,1,,,,,,,,,0,,,78,0
215424,note_on,,0,0,1,,,,,,,,,0,,,66,50
215424,note_on,,2,0,1,,,,,,,,,0,,,58,43
215424,set_tempo,,192,1,0,,659340,,,,,,,,,,,
215518,note_on,,94,0,1,,,,,,,,,0,,,58,0
215518,note_on,,0,0,1,,,,,,,,,0,,,66,0
215520,note_on,,2,0,1,,,,,,,,,0,,,42,45
215520,note_on,,0,0,1,,,,,,,,,0,,,78,50
215614,note_on,,94,0,1,,,,,,,,,0,,,42,0
215614,note_on,,0,0,1,,,,,,,,,0,,,78,0
215616,note_on,,2,0,1,,,,,,,,,0,,,64,65
215616,note_on,,0,0,1,,,,,,,,,0,,,58,42
215776,note_on,,0,0,1,,,,,,,,,0,,,58,0
215776,note_on,,160,0,1,,,,,,,,,0,,,64,0
215784,control_change,,8,0,1,,,,,,,,,0,64,0,,
215808,note_on,,24,0,1,,,,,,,,,0,,,63,68
215808,note_on,,0,0,1,,,,,,,,,0,,,42,46
215808,control_change,,0,0,1,,,,,,,,,0,64,127,,
215808,set_tempo,,384,1,0,,571428,,,,,,,,,,,
215902,note_on,,94,0,1,,,,,,,,,0,,,63,0
215902,note_on,,0,0,1,,,,,,,,,0,,,42,0
215904,note_on,,2,0,1,,,,,,,,,0,,,48,42
215904,note_on,,0,0,1,,,,,,,,,0,,,78,49
215998,note_on,,0,0,1,,,,,,,,,0,,,78,0
215998,note_on,,94,0,1,,,,,,,,,0,,,48,0
216000,set_tempo,,192,1,0,,545454,,,,,,,,,,,
216000,note_on,,2,0,1,,,,,,,,,0,,,63,43
216000,note_on,,0,0,1,,,,,,,,,0,,,57,45
216094,note_on,,94,0,1,,,,,,,,,0,,,63,0
216094,note_on,,0,0,1,,,,,,,,,0,,,57,0
216096,note_on,,2,0,1,,,,,,,,,0,,,42,42
216096,note_on,,0,0,1,,,,,,,,,0,,,78,45
216190,note_on,,94,0,1,,,,,,,,,0,,,42,0
216190,note_on,,0,0,1,,,,,,,,,0,,,78,0
216192,set_tempo,,192,1,0,,571428,,,,,,,,,,,
216192,note_on,,2,0,1,,,,,,,,,0,,,57,48
216192,note_on,,0,0,1,,,,,,,,,0,,,63,42
216352,note_on,,160,0,1,,,,,,,,,0,,,57,0
216352,note_on,,0,0,1,,,,,,,,,0,,,63,0
216360,control_change,,8,0,1,,,,,,,,,0,64,0,,
216384,note_on,,24,0,1,,,,,,,,,0,,,42,50
216384,control_change,,0,0,1,,,,,,,,,0,64,127,,
216384,note_on,,0,0,1,,,,,,,,,0,,,64,82
216384,set_tempo,,192,1,0,,545454,,,,,,,,,,,
216478,note_on,,94,0,1,,,,,,,,,0,,,42,0
216478,note_on,,0,0,1,,,,,,,,,0,,,64,0
216480,note_on,,2,0,1,,,,,,,,,0,,,48,46
216480,note_on,,0,0,1,,,,,,,,,0,,,78,64
216574,note_on,,0,0,1,,,,,,,,,0,,,78,0
216574,note_on,,94,0,1,,,,,,,,,0,,,48,0
216576,note_on,,2,0,1,,,,,,,,,0,,,56,49
216576,note_on,,0,0,1,,,,,,,,,0,,,64,52
216576,set_tempo,,192,1,0,,571428,,,,,,,,,,,
216670,note_on,,94,0,1,,,,,,,,,0,,,56,0
216670,note_on,,0,0,1,,,,,,,,,0,,,64,0
216672,note_on,,2,0,1,,,,,,,,,0,,,78,56
216672,note_on,,0,0,1,,,,,,,,,0,,,42,44
216766,note_on,,94,0,1,,,,,,,,,0,,,78,0
216766,note_on,,0,0,1,,,,,,,,,0,,,42,0
216768,note_on,,0,0,1,,,,,,,,,0,,,56,50
216768,note_on,,2,0,1,,,,,,,,,0,,,63,71
216928,note_on,,0,0,1,,,,,,,,,0,,,56,0
216928,note_on,,160,0,1,,,,,,,,,0,,,63,0
216936,control_change,,8,0,1,,,,,,,,,0,64,0,,
216960,note_on,,24,0,1,,,,,,,,,0,,,42,40
216960,note_on,,0,0,1,,,,,,,,,0,,,61,59
216960,control_change,,0,0,1,,,,,,,,,0,64,127,,
217054,note_on,,94,0,1,,,,,,,,,0,,,42,0
217054,note_on,,0,0,1,,,,,,,,,0,,,61,0
217056,note_on,,2,0,1,,,,,,,,,0,,,52,48
217056,note_on,,0,0,1,,,,,,,,,0,,,78,48
217150,note_on,,94,0,1,,,,,,,,,0,,,52,0
217150,note_on,,0,0,1,,,,,,,,,0,,,78,0
217152,set_tempo,,576,1,0,,545454,,,,,,,,,,,
217152,note_on,,2,0,1,,,,,,,,,0,,,56,47
217152,note_on,,0,0,1,,,,,,,,,0,,,61,49
217246,note_on,,94,0,1,,,,,,,,,0,,,56,0
217246,note_on,,0,0,1,,,,,,,,,0,,,61,0
217248,note_on,,2,0,1,,,,,,,,,0,,,78,49
217248,note_on,,0,0,1,,,,,,,,,0,,,42,47
217342,note_on,,0,0,1,,,,,,,,,0,,,42,0
217342,note_on,,94,0,1,,,,,,,,,0,,,78,0
217344,note_on,,2,0,1,,,,,,,,,0,,,64,70
217344,set_tempo,,192,1,0,,625000,,,,,,,,,,,
217344,note_on,,0,0,1,,,,,,,,,0,,,56,46
217504,note_on,,160,0,1,,,,,,,,,0,,,64,0
217504,note_on,,0,0,1,,,,,,,,,0,,,56,0
217512,control_change,,8,0,1,,,,,,,,,0,64,0,,
217536,note_on,,24,0,1,,,,,,,,,0,,,68,81
217536,note_on,,0,0,1,,,,,,,,,0,,,42,47
217536,control_change,,0,0,1,,,,,,,,,0,64,127,,
217536,set_tempo,,192,1,0,,571428,,,,,,,,,,,
217630,note_on,,94,0,1,,,,,,,,,0,,,68,0
217630,note_on,,0,0,1,,,,,,,,,0,,,42,0
217632,note_on,,2,0,1,,,,,,,,,0,,,78,55
217632,note_on,,0,0,1,,,,,,,,,0,,,52,47
217726,note_on,,94,0,1,,,,,,,,,0,,,78,0
217726,note_on,,0,0,1,,,,,,,,,0,,,52,0
217728,set_tempo,,192,1,0,,545454,,,,,,,,,,,
217728,note_on,,2,0,1,,,,,,,,,0,,,58,41
217728,note_on,,0,0,1,,,,,,,,,0,,,68,53
217822,note_on,,94,0,1,,,,,,,,,0,,,58,0
217822,note_on,,0,0,1,,,,,,,,,0,,,68,0
217824,note_on,,0,0,1,,,,,,,,,0,,,42,42
217824,note_on,,2,0,1,,,,,,,,,0,,,78,52
217918,note_on,,0,0,1,,,,,,,,,0,,,42,0
217918,note_on,,94,0,1,,,,,,,,,0,,,78,0
217920,note_on,,2,0,1,,,,,,,,,0,,,58,42
217920,note_on,,0,0,1,,,,,,,,,0,,,66,71
218080,note_on,,160,0,1,,,,,,,,,0,,,58,0
218080,note_on,,0,0,1,,,,,,,,,0,,,66,0
218088,control_change,,8,0,1,,,,,,,,,0,64,0,,
218112,set_tempo,,384,1,0,,722891,,,,,,,,,,,
218112,note_on,,24,0,1,,,,,,,,,0,,,63,66
218112,control_change,,0,0,1,,,,,,,,,0,64,127,,
218112,note_on,,0,0,1,,,,,,,,,0,,,35,45
218206,note_on,,94,0,1,,,,,,,,,0,,,63,0
218206,note_on,,0,0,1,,,,,,,,,0,,,35,0
218208,note_on,,0,0,1,,,,,,,,,0,,,78,47
218208,note_on,,2,0,1,,,,,,,,,0,,,54,47
218302,note_on,,0,0,1,,,,,,,,,0,,,78,0
218302,note_on,,94,0,1,,,,,,,,,0,,,54,0
218304,note_on,,2,0,1,,,,,,,,,0,,,63,40
218304,set_tempo,,192,1,0,,638297,,,,,,,,,,,
218304,note_on,,0,0,1,,,,,,,,,0,,,59,45
218398,note_on,,94,0,1,,,,,,,,,0,,,63,0
218398,note_on,,0,0,1,,,,,,,,,0,,,59,0
218400,note_on,,2,0,1,,,,,,,,,0,,,47,41
218400,note_on,,0,0,1,,,,,,,,,0,,,78,50
218494,note_on,,94,0,1,,,,,,,,,0,,,47,0
218494,note_on,,0,0,1,,,,,,,,,0,,,78,0
218496,note_on,,2,0,1,,,,,,,,,0,,,54,46
218496,note_on,,0,0,1,,,,,,,,,0,,,63,44
218496,set_tempo,,192,1,0,,1000000,,,,,,,,,,,
218656,note_on,,160,0,1,,,,,,,,,0,,,54,0
218656,note_on,,0,0,1,,,,,,,,,0,,,63,0
218664,control_change,,8,0,1,,,,,,,,,0,64,0,,
218688,note_on,,0,0,1,,,,,,,,,0,,,63,45
218688,control_change,,0,0,1,,,,,,,,,0,64,127,,
218688,set_tempo,,192,1,0,,869565,,,,,,,,,,,
218688,note_on,,24,0,1,,,,,,,,,0,,,36,48
218782,note_on,,94,0,1,,,,,,,,,0,,,36,0
218782,note_on,,0,0,1,,,,,,,,,0,,,63,0
218784,note_on,,2,0,1,,,,,,,,,0,,,54,45
218784,note_on,,0,0,1,,,,,,,,,0,,,78,43
218878,note_on,,94,0,1,,,,,,,,,0,,,54,0
218878,note_on,,0,0,1,,,,,,,,,0,,,78,0
218880,set_tempo,,192,1,0,,705882,,,,,,,,,,,
218880,note_on,,0,0,1,,,,,,,,,0,,,57,43
218880,note_on,,2,0,1,,,,,,,,,0,,,63,41
218974,note_on,,0,0,1,,,,,,,,,0,,,57,0
218974,note_on,,94,0,1,,,,,,,,,0,,,63,0
218976,note_on,,2,0,1,,,,,,,,,0,,,48,45
218976,note_on,,0,0,1,,,,,,,,,0,,,78,49
219070,note_on,,0,0,1,,,,,,,,,0,,,78,0
219070,note_on,,94,0,1,,,,,,,,,0,,,48,0
219072,note_on,,2,0,1,,,,,,,,,0,,,54,44
219072,set_tempo,,192,1,0,,789473,,,,,,,,,,,
219072,note_on,,0,0,1,,,,,,,,,0,,,63,50
219232,note_on,,160,0,1,,,,,,,,,0,,,54,0
219232,note_on,,0,0,1,,,,,,,,,0,,,63,0
219240,control_change,,8,0,1,,,,,,,,,0,64,0,,
219264,note_on,,0,0,1,,,,,,,,,0,,,61,40
219264,note_on,,0,0,1,,,,,,,,,0,,,37,44
219264,set_tempo,,192,1,0,,810810,,,,,,,,,,,
219264,control_change,,24,0,1,,,,,,,,,0,64,127,,
219358,note_on,,94,0,1,,,,,,,,,0,,,61,0
219358,note_on,,0,0,1,,,,,,,,,0,,,37,0
219360,note_on,,0,0,1,,,,,,,,,0,,,54,42
219360,note_on,,2,0,1,,,,,,,,,0,,,73,41
219454,note_on,,94,0,1,,,,,,,,,0,,,73,0
219456,note_on,,0,0,1,,,,,,,,,0,,,57,42
219456,set_tempo,,192,1,0,,833333,,,,,,,,,,,
219456,note_on,,2,0,1,,,,,,,,,0,,,61,42
219550,note_on,,94,0,1,,,,,,,,,0,,,61,0
219552,note_on,,0,0,1,,,,,,,,,0,,,73,49
219552,note_on,,2,0,1,,,,,,,,,0,,,49,47
219616,note_on,,0,0,1,,,,,,,,,0,,,57,0
219616,note_on,,64,0,1,,,,,,,,,0,,,54,0
219646,note_on,,30,0,1,,,,,,,,,0,,,73,0
219648,note_on,,0,0,1,,,,,,,,,0,,,56,44
219648,note_on,,0,0,1,,,,,,,,,0,,,61,42
219648,note_on,,2,0,1,,,,,,,,,0,,,53,45
219648,set_tempo,,192,1,0,,789473,,,,,,,,,,,
219808,note_on,,160,0,1,,,,,,,,,0,,,61,0
219816,control_change,,8,0,1,,,,,,,,,0,64,0,,
219840,set_tempo,,192,1,0,,810810,,,,,,,,,,,
219840,control_change,,0,0,1,,,,,,,,,0,64,127,,
219840,note_on,,24,0,1,,,,,,,,,0,,,61,40
219934,note_on,,94,0,1,,,,,,,,,0,,,61,0
219936,note_on,,2,0,1,,,,,,,,,0,,,73,43
220030,note_on,,94,0,1,,,,,,,,,0,,,73,0
220032,note_on,,2,0,1,,,,,,,,,0,,,61,46
220032,set_tempo,,192,1,0,,1000000,,,,,,,,,,,
220126,note_on,,94,0,1,,,,,,,,,0,,,61,0
220128,note_on,,2,0,1,,,,,,,,,0,,,73,48
220222,note_on,,94,0,1,,,,,,,,,0,,,73,0
220224,set_tempo,,192,1,0,,967741,,,,,,,,,,,
220224,note_on,,2,0,1,,,,,,,,,0,,,61,40
220368,note_on,,0,0,1,,,,,,,,,0,,,53,0
220368,note_on,,0,0,1,,,,,,,,,0,,,56,0
220368,note_on,,144,0,1,,,,,,,,,0,,,49,0
220384,note_on,,16,0,1,,,,,,,,,0,,,61,0
220392,control_change,,8,0,1,,,,,,,,,0,64,0,,
220416,note_on,,0,0,1,,,,,,,,,0,,,73,127
220416,note_on,,0,0,1,,,,,,,,,0,,,79,122
220416,note_on,,0,0,1,,,,,,,,,0,,,88,127
220416,note_on,,0,0,1,,,,,,,,,0,,,67,127
220416,note_on,,0,0,1,,,,,,,,,0,,,83,126
220416,note_on,,24,0,1,,,,,,,,,0,,,95,125
220416,note_on,,0,0,1,,,,,,,,,0,,,76,127
220416,set_tempo,,192,1,0,,833333,,,,,,,,,,,
220944,note_on,,0,0,1,,,,,,,,,0,,,88,0
220944,note_on,,0,0,1,,,,,,,,,0,,,73,0
220944,note_on,,0,0,1,,,,,,,,,0,,,79,0
220944,note_on,,528,0,1,,,,,,,,,0,,,95,0
220944,note_on,,0,0,1,,,,,,,,,0,,,83,0
220944,note_on,,0,0,1,,,,,,,,,0,,,67,0
220944,note_on,,0,0,1,,,,,,,,,0,,,76,0
220992,note_on,,0,0,1,,,,,,,,,0,,,61,46
220992,control_change,,48,0,1,,,,,,,,,0,64,127,,
220992,set_tempo,,576,1,0,,769230,,,,,,,,,,,
221086,note_on,,94,0,1,,,,,,,,,0,,,61,0
221088,note_on,,2,0,1,,,,,,,,,0,,,73,45
221182,note_on,,94,0,1,,,,,,,,,0,,,73,0
221184,note_on,,2,0,1,,,,,,,,,0,,,61,44
221278,note_on,,94,0,1,,,,,,,,,0,,,61,0
221280,note_on,,2,0,1,,,,,,,,,0,,,73,47
221280,set_tempo,,288,1,0,,1224489,,,,,,,,,,,
221374,note_on,,94,0,1,,,,,,,,,0,,,73,0
221376,note_on,,2,0,1,,,,,,,,,0,,,59,41
221376,set_tempo,,96,1,0,,1000000,,,,,,,,,,,
221536,note_on,,160,0,1,,,,,,,,,0,,,59,0
221544,control_change,,8,0,1,,,,,,,,,0,64,0,,
221568,set_tempo,,192,1,0,,2142857,,,,,,,,,,,
221568,note_on,,24,0,1,,,,,,,,,0,,,46,126
221568,note_on,,0,0,1,,,,,,,,,0,,,66,127
221568,note_on,,0,0,1,,,,,,,,,0,,,64,125
221568,note_on,,0,0,1,,,,,,,,,0,,,34,123
221568,note_on,,0,0,1,,,,,,,,,0,,,54,127
221568,note_on,,0,0,1,,,,,,,,,0,,,61,127
221568,control_change,,0,0,1,,,,,,,,,0,64,127,,
221728,note_on,,0,0,1,,,,,,,,,0,,,34,0
221728,note_on,,0,0,1,,,,,,,,,0,,,64,0
221728,note_on,,160,0,1,,,,,,,,,0,,,46,0
221728,note_on,,0,0,1,,,,,,,,,0,,,61,0
221728,note_on,,0,0,1,,,,,,,,,0,,,66,0
221728,note_on,,0,0,1,,,,,,,,,0,,,54,0
221760,set_tempo,,192,1,0,,833333,,,,,,,,,,,
221760,note_on,,32,0,1,,,,,,,,,0,,,54,47
221856,note_on,,96,0,1,,,,,,,,,0,,,73,41
221920,note_on,,64,0,1,,,,,,,,,0,,,54,0
221950,note_on,,30,0,1,,,,,,,,,0,,,73,0
221952,set_tempo,,192,1,0,,769230,,,,,,,,,,,
221952,note_on,,2,0,1,,,,,,,,,0,,,61,50
222112,note_on,,160,0,1,,,,,,,,,0,,,61,0
222144,control_change,,32,0,1,,,,,,,,,0,64,0,,
222144,note_on,,0,0,1,,,,,,,,,0,,,67,50
222144,set_tempo,,192,1,0,,923076,,,,,,,,,,,
222240,note_on,,96,0,1,,,,,,,,,0,,,73,50
222304,note_on,,64,0,1,,,,,,,,,0,,,67,0
222334,note_on,,30,0,1,,,,,,,,,0,,,73,0
222336,note_on,,2,0,1,,,,,,,,,0,,,67,40
222336,set_tempo,,192,1,0,,1463414,,,,,,,,,,,
222432,note_on,,96,0,1,,,,,,,,,0,,,73,46
222432,set_tempo,,96,1,0,,2857142,,,,,,,,,,,
222496,note_on,,64,0,1,,,,,,,,,0,,,67,0
222526,note_on,,30,0,1,,,,,,,,,0,,,73,0
222528,note_on,,2,0,1,,,,,,,,,0,,,66,45
222528,set_tempo,,96,1,0,,1578947,,,,,,,,,,,
222688,note_on,,160,0,1,,,,,,,,,0,,,66,0
222720,key_signature,,0,1,0,,,D,,,,,,,,,,
222720,set_tempo,,192,1,0,,171428,,,,,,,,,,,
222720,note_on,,0,0,1,,,,,,,,,0,,,41,62
222720,note_on,,32,0,1,,,,,,,,,0,,,50,65
222816,note_on,,0,0,1,,,,,,,,,0,,,41,0
222816,note_on,,0,0,1,,,,,,,,,0,,,42,48
222816,note_on,,96,0,1,,,,,,,,,0,,,50,0
222912,note_on,,96,0,1,,,,,,,,,0,,,42,0
222912,note_on,,0,0,1,,,,,,,,,0,,,36,49
223006,note_on,,94,0,1,,,,,,,,,0,,,36,0
223008,note_on,,2,0,1,,,,,,,,,0,,,53,76
223104,note_on,,0,0,1,,,,,,,,,0,,,54,79
223104,note_on,,96,0,1,,,,,,,,,0,,,53,0
223200,note_on,,0,0,1,,,,,,,,,0,,,59,80
223200,note_on,,96,0,1,,,,,,,,,0,,,54,0
223296,note_on,,0,0,1,,,,,,,,,0,,,62,88
223296,note_on,,0,0,1,,,,,,,,,0,,,55,62
223296,note_on,,0,0,1,,,,,,,,,0,,,52,67
223296,note_on,,96,0,1,,,,,,,,,0,,,59,0
223392,note_on,,96,0,1,,,,,,,,,0,,,62,0
223392,note_on,,0,0,1,,,,,,,,,0,,,58,83
223488,note_on,,0,0,1,,,,,,,,,0,,,52,0
223488,note_on,,0,0,1,,,,,,,,,0,,,50,41
223488,note_on,,0,0,1,,,,,,,,,0,,,54,46
223488,note_on,,0,0,1,,,,,,,,,0,,,58,0
223488,note_on,,96,0,1,,,,,,,,,0,,,55,0
223488,note_on,,0,0,1,,,,,,,,,0,,,61,90
223584,note_on,,96,0,1,,,,,,,,,0,,,61,0
223584,note_on,,0,0,1,,,,,,,,,0,,,59,94
223648,note_on,,64,0,1,,,,,,,,,0,,,54,0
223648,note_on,,0,0,1,,,,,,,,,0,,,50,0
223680,note_on,,0,0,1,,,,,,,,,0,,,62,101
223680,note_on,,32,0,1,,,,,,,,,0,,,59,0
223776,note_on,,0,0,1,,,,,,,,,0,,,66,100
223776,note_on,,96,0,1,,,,,,,,,0,,,62,0
223872,note_on,,0,0,1,,,,,,,,,0,,,50,66
223872,note_on,,0,0,1,,,,,,,,,0,,,71,103
223872,note_on,,96,0,1,,,,,,,,,0,,,66,0
223872,note_on,,0,0,1,,,,,,,,,0,,,41,68
223966,note_on,,94,0,1,,,,,,,,,0,,,71,0
223968,note_on,,2,0,1,,,,,,,,,0,,,41,0
223968,note_on,,0,0,1,,,,,,,,,0,,,50,0
223968,note_on,,0,0,1,,,,,,,,,0,,,42,50
224064,note_on,,96,0,1,,,,,,,,,0,,,42,0
224064,note_on,,0,0,1,,,,,,,,,0,,,36,41
224158,note_on,,94,0,1,,,,,,,,,0,,,36,0
224160,note_on,,2,0,1,,,,,,,,,0,,,53,67
224256,note_on,,96,0,1,,,,,,,,,0,,,53,0
224256,note_on,,0,0,1,,,,,,,,,0,,,54,70
224352,note_on,,0,0,1,,,,,,,,,0,,,59,76
224352,note_on,,96,0,1,,,,,,,,,0,,,54,0
224448,note_on,,0,0,1,,,,,,,,,0,,,55,61
224448,note_on,,0,0,1,,,,,,,,,0,,,52,61
224448,note_on,,0,0,1,,,,,,,,,0,,,62,85
224448,note_on,,96,0,1,,,,,,,,,0,,,59,0
224544,note_on,,96,0,1,,,,,,,,,0,,,62,0
224544,note_on,,0,0,1,,,,,,,,,0,,,58,87
224640,note_on,,0,0,1,,,,,,,,,0,,,58,0
224640,note_on,,0,0,1,,,,,,,,,0,,,61,87
224640,note_on,,0,0,1,,,,,,,,,0,,,50,45
224640,note_on,,0,0,1,,,,,,,,,0,,,52,0
224640,note_on,,96,0,1,,,,,,,,,0,,,55,0
224640,note_on,,0,0,1,,,,,,,,,0,,,54,45
224736,note_on,,96,0,1,,,,,,,,,0,,,61,0
224736,note_on,,0,0,1,,,,,,,,,0,,,59,97
224800,note_on,,64,0,1,,,,,,,,,0,,,54,0
224800,note_on,,0,0,1,,,,,,,,,0,,,50,0
224832,note_on,,32,0,1,,,,,,,,,0,,,59,0
224832,note_on,,0,0,1,,,,,,,,,0,,,62,99
224928,note_on,,96,0,1,,,,,,,,,0,,,62,0
224928,note_on,,0,0,1,,,,,,,,,0,,,66,100
225024,note_on,,96,0,1,,,,,,,,,0,,,66,0
225024,note_on,,0,0,1,,,,,,,,,0,,,74,108
225024,note_on,,0,0,1,,,,,,,,,0,,,47,88
225072,note_on,,48,0,1,,,,,,,,,0,,,47,0
225118,note_on,,46,0,1,,,,,,,,,0,,,74,0
225216,note_on,,98,0,1,,,,,,,,,0,,,76,57
225312,note_on,,96,0,1,,,,,,,,,0,,,76,0
225312,note_on,,0,0,1,,,,,,,,,0,,,70,64
225408,note_on,,96,0,1,,,,,,,,,0,,,70,0
225408,note_on,,0,0,1,,,,,,,,,0,,,74,63
225504,note_on,,96,0,1,,,,,,,,,0,,,74,0
225504,note_on,,0,0,1,,,,,,,,,0,,,71,73
225600,note_on,,0,0,1,,,,,,,,,0,,,62,41
225600,note_on,,0,0,1,,,,,,,,,0,,,54,50
225600,note_on,,0,0,1,,,,,,,,,0,,,79,74
225600,note_on,,96,0,1,,,,,,,,,0,,,71,0
225648,note_on,,48,0,1,,,,,,,,,0,,,62,0
225648,note_on,,0,0,1,,,,,,,,,0,,,54,0
225696,note_on,,48,0,1,,,,,,,,,0,,,79,0
225696,note_on,,0,0,1,,,,,,,,,0,,,73,76
225792,note_on,,0,0,1,,,,,,,,,0,,,78,75
225792,note_on,,96,0,1,,,,,,,,,0,,,73,0
225792,note_on,,0,0,1,,,,,,,,,0,,,47,54
225840,note_on,,48,0,1,,,,,,,,,0,,,47,0
225888,note_on,,48,0,1,,,,,,,,,0,,,78,0
225888,note_on,,0,0,1,,,,,,,,,0,,,74,78
225984,note_on,,0,0,1,,,,,,,,,0,,,85,86
225984,note_on,,96,0,1,,,,,,,,,0,,,74,0
225984,note_on,,0,0,1,,,,,,,,,0,,,62,57
225984,note_on,,0,0,1,,,,,,,,,0,,,54,59
226032,note_on,,48,0,1,,,,,,,,,0,,,62,0
226032,note_on,,0,0,1,,,,,,,,,0,,,54,0
226080,note_on,,0,0,1,,,,,,,,,0,,,77,88
226080,note_on,,48,0,1,,,,,,,,,0,,,85,0
226176,note_on,,0,0,1,,,,,,,,,0,,,47,62
226176,note_on,,96,0,1,,,,,,,,,0,,,77,0
226176,note_on,,0,0,1,,,,,,,,,0,,,83,90
226224,note_on,,48,0,1,,,,,,,,,0,,,47,0
226272,note_on,,48,0,1,,,,,,,,,0,,,83,0
226272,note_on,,0,0,1,,,,,,,,,0,,,78,90
226368,note_on,,96,0,1,,,,,,,,,0,,,78,0
