tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,control,value,channel,data,program,note,velocity,pitch
342417,note_on,,1,0,1,,,,,,,,,0,,,57,0,
342425,note_on,,8,0,1,,,,,,,,,0,,,75,0,
342428,note_on,,3,0,1,,,,,,,,,0,,,66,0,
342434,note_on,,33,0,14,,,,,,,,,14,,,61,0,
342436,note_on,,2,0,14,,,,,,,,,14,,,58,0,
342438,note_on,,10,0,1,,,,,,,,,0,,,73,77,
342469,note_on,,64,0,4,,,,,,,,,3,,,58,0,
342479,note_on,,41,0,1,,,,,,,,,0,,,71,79,
342481,note_on,,2,0,1,,,,,,,,,0,,,73,0,
342510,note_on,,29,0,1,,,,,,,,,0,,,71,0,
342527,note_on,,17,0,1,,,,,,,,,0,,,69,82,
342578,note_on,,51,0,1,,,,,,,,,0,,,69,0,
342578,note_on,,0,0,1,,,,,,,,,0,,,68,85,
342627,note_on,,49,0,1,,,,,,,,,0,,,66,86,
342633,note_on,,6,0,1,,,,,,,,,0,,,68,0,
342670,note_on,,37,0,1,,,,,,,,,0,,,66,0,
342676,note_on,,6,0,1,,,,,,,,,0,,,64,87,
342722,note_on,,46,0,1,,,,,,,,,0,,,63,91,
342725,note_on,,3,0,1,,,,,,,,,0,,,64,0,
342769,note_on,,44,0,1,,,,,,,,,0,,,61,93,
342773,note_on,,4,0,1,,,,,,,,,0,,,63,0,
342805,note_on,,32,0,1,,,,,,,,,0,,,61,0,
342806,note_on,,1,0,1,,,,,,,,,0,,,59,95,
342842,note_on,,36,0,1,,,,,,,,,0,,,59,0,
342854,note_on,,12,0,1,,,,,,,,,0,,,57,98,
342882,note_on,,494,0,5,,,,,,,,,4,,,59,0,
342905,note_on,,51,0,1,,,,,,,,,0,,,57,0,
342908,note_on,,3,0,1,,,,,,,,,0,,,54,101,
342953,control_change,,45,0,1,,,,,,,64,63,0,,,,,
342955,note_on,,486,0,4,,,,,,,,,3,,,56,60,
342955,note_on,,73,0,5,,,,,,,,,4,,,59,54,
342958,control_change,,5,0,1,,,,,,,64,0,0,,,,,
342959,note_on,,1,0,1,,,,,,,,,0,,,54,0,
342960,note_on,,1,0,1,,,,,,,,,0,,,52,102,
342961,note_on,,1,0,1,,,,,,,,,0,,,40,114,
342974,note_on,,665,0,8,,,,,,,,,7,,,64,31,
342980,note_on,,25,0,4,,,,,,,,,3,,,63,0,
342980,note_on,,2074,0,3,,,,,,,,,2,,,64,47,
342987,note_on,,551,0,14,,,,,,,,,14,,,64,78,
342988,control_change,,27,0,1,,,,,,,64,63,0,,,,,
342988,note_on,,1,0,14,,,,,,,,,14,,,63,0,
342993,note_on,,19,0,8,,,,,,,,,7,,,59,0,
342995,note_on,,7,0,14,,,,,,,,,14,,,56,62,
342998,note_on,,2081,0,7,,,,,,,,,6,,,40,0,
343005,control_change,,17,0,1,,,,,,,64,127,0,,,,,
343007,note_on,,2,0,1,,,,,,,,,0,,,52,0,
343012,note_on,,5,0,1,,,,,,,,,0,,,40,0,
343013,note_on,,20,0,8,,,,,,,,,7,,,66,0,
343033,note_on,,78,0,5,,,,,,,,,4,,,63,0,
343034,note_on,,39,0,14,,,,,,,,,14,,,57,0,
343037,note_on,,57,0,4,,,,,,,,,3,,,57,0,
343048,note_on,,68,0,3,,,,,,,,,2,,,66,0,
343070,control_change,,58,0,1,,,,,,,64,63,0,,,,,
343083,control_change,,13,0,1,,,,,,,64,0,0,,,,,
343127,note_on,,114,0,8,,,,,,,,,7,,,64,0,
343143,note_on,,109,0,14,,,,,,,,,14,,,64,0,
343147,note_on,,4,0,14,,,,,,,,,14,,,56,0,
343152,note_on,,69,0,1,,,,,,,,,0,,,44,86,
343162,note_on,,10,0,1,,,,,,,,,0,,,56,83,
343200,note_on,,38,0,1,,,,,,,,,0,,,56,0,
343209,note_on,,9,0,1,,,,,,,,,0,,,57,68,
343210,note_on,,1,0,1,,,,,,,,,0,,,44,0,
343214,note_on,,4,0,1,,,,,,,,,0,,,45,69,
343257,note_on,,43,0,1,,,,,,,,,0,,,57,0,
343261,note_on,,4,0,1,,,,,,,,,0,,,58,73,
343269,note_on,,8,0,1,,,,,,,,,0,,,46,70,
343273,note_on,,4,0,1,,,,,,,,,0,,,45,0,
343308,note_on,,35,0,1,,,,,,,,,0,,,59,65,
343318,note_on,,0,0,1,,,,,,,,,0,,,47,74,
343318,note_on,,10,0,1,,,,,,,,,0,,,46,0,
343322,note_on,,4,0,1,,,,,,,,,0,,,58,0,
343356,note_on,,34,0,1,,,,,,,,,0,,,61,91,
343361,note_on,,5,0,1,,,,,,,,,0,,,59,0,
343366,note_on,,5,0,1,,,,,,,,,0,,,49,83,
343374,note_on,,8,0,1,,,,,,,,,0,,,47,0,
343396,note_on,,22,0,1,,,,,,,,,0,,,49,0,
343410,note_on,,14,0,1,,,,,,,,,0,,,61,0,
343413,note_on,,3,0,1,,,,,,,,,0,,,59,72,
343419,note_on,,6,0,1,,,,,,,,,0,,,47,79,
343466,note_on,,47,0,1,,,,,,,,,0,,,57,68,
343467,note_on,,1,0,1,,,,,,,,,0,,,45,87,
343474,note_on,,7,0,1,,,,,,,,,0,,,47,0,
343477,note_on,,3,0,1,,,,,,,,,0,,,59,0,
343514,note_on,,37,0,1,,,,,,,,,0,,,47,78,
343515,note_on,,1,0,1,,,,,,,,,0,,,59,76,
343516,note_on,,1,0,1,,,,,,,,,0,,,45,0,
343518,note_on,,2,0,1,,,,,,,,,0,,,57,0,
343559,note_on,,522,0,4,,,,,,,,,3,,,59,60,
343566,note_on,,48,0,1,,,,,,,,,0,,,59,0,
343566,note_on,,0,0,1,,,,,,,,,0,,,56,94,
343567,note_on,,1,0,1,,,,,,,,,0,,,47,0,
343569,note_on,,2,0,1,,,,,,,,,0,,,44,87,
343576,note_on,,528,0,3,,,,,,,,,2,,,68,50,
343607,note_on,,574,0,5,,,,,,,,,4,,,64,65,
343610,note_on,,41,0,1,,,,,,,,,0,,,40,87,
343612,note_on,,2,0,1,,,,,,,,,0,,,44,0,
343614,note_on,,2,0,1,,,,,,,,,0,,,56,0,
343620,note_on,,6,0,1,,,,,,,,,0,,,52,78,
343628,note_on,,69,0,4,,,,,,,,,3,,,56,0,
343661,note_on,,41,0,1,,,,,,,,,0,,,52,0,
343663,note_on,,2,0,1,,,,,,,,,0,,,44,90,
343667,note_on,,91,0,3,,,,,,,,,2,,,64,0,
343671,note_on,,8,0,1,,,,,,,,,0,,,56,82,
343672,note_on,,65,0,5,,,,,,,,,4,,,59,0,
343677,note_on,,6,0,1,,,,,,,,,0,,,40,0,
343713,note_on,,36,0,1,,,,,,,,,0,,,56,0,
343720,note_on,,7,0,1,,,,,,,,,0,,,45,85,
343725,note_on,,5,0,1,,,,,,,,,0,,,57,54,
343740,note_on,,15,0,1,,,,,,,,,0,,,44,0,
343762,note_on,,22,0,1,,,,,,,,,0,,,47,85,
343766,note_on,,4,0,1,,,,,,,,,0,,,45,0,
343776,note_on,,10,0,1,,,,,,,,,0,,,59,5,
343781,note_on,,5,0,1,,,,,,,,,0,,,57,0,
343817,note_on,,36,0,1,,,,,,,,,0,,,49,97,
343826,note_on,,9,0,1,,,,,,,,,0,,,61,92,
343827,note_on,,1,0,1,,,,,,,,,0,,,59,0,
343828,note_on,,1,0,1,,,,,,,,,0,,,47,0,
343862,note_on,,2969,0,6,,,,,,,,,5,,,52,0,
343866,note_on,,38,0,1,,,,,,,,,0,,,61,0,
343867,note_on,,1,0,1,,,,,,,,,0,,,50,87,
343868,note_on,,1,0,1,,,,,,,,,0,,,62,75,
343881,note_on,,13,0,1,,,,,,,,,0,,,49,0,
343895,note_on,,33,0,6,,,,,,,,,5,,,44,51,
343900,note_on,,272,0,4,,,,,,,,,3,,,62,75,
343906,note_on,,25,0,1,,,,,,,,,0,,,50,0,
343907,note_on,,1,0,1,,,,,,,,,0,,,52,93,
343909,note_on,,242,0,3,,,,,,,,,2,,,71,58,
343910,note_on,,3,0,1,,,,,,,,,0,,,62,0,
343917,note_on,,7,0,1,,,,,,,,,0,,,64,87,
343962,note_on,,45,0,1,,,,,,,,,0,,,54,96,
343968,note_on,,6,0,1,,,,,,,,,0,,,66,96,
343970,note_on,,2,0,1,,,,,,,,,0,,,52,0,
343971,control_change,,21435,0,2,,,,,,,64,63,1,,,,,
343975,note_on,,66,0,3,,,,,,,,,2,,,68,0,
343976,note_on,,6,0,1,,,,,,,,,0,,,64,0,
343998,control_change,,27,0,2,,,,,,,64,127,1,,,,,
343999,note_on,,23,0,1,,,,,,,,,0,,,54,0,
344003,note_on,,103,0,4,,,,,,,,,3,,,59,0,
344016,note_on,,17,0,1,,,,,,,,,0,,,64,70,
344017,note_on,,1,0,1,,,,,,,,,0,,,52,85,
344020,note_on,,3,0,1,,,,,,,,,0,,,66,0,
344064,note_on,,44,0,1,,,,,,,,,0,,,50,88,
344065,note_on,,1,0,1,,,,,,,,,0,,,52,0,
344067,note_on,,2,0,1,,,,,,,,,0,,,62,89,
344078,note_on,,11,0,1,,,,,,,,,0,,,64,0,
344109,note_on,,31,0,1,,,,,,,,,0,,,49,88,
344112,note_on,,3,0,1,,,,,,,,,0,,,61,98,
344117,note_on,,5,0,1,,,,,,,,,0,,,50,0,
344122,note_on,,5,0,1,,,,,,,,,0,,,62,0,
344159,note_on,,37,0,1,,,,,,,,,0,,,61,0,
344160,note_on,,1,0,1,,,,,,,,,0,,,47,57,
344166,note_on,,6,0,1,,,,,,,,,0,,,59,54,
344170,note_on,,4,0,1,,,,,,,,,0,,,49,0,
344177,note_on,,179,0,2,,,,,,,,,1,,,40,29,
344210,note_on,,40,0,1,,,,,,,,,0,,,57,91,
344211,note_on,,1,0,1,,,,,,,,,0,,,59,0,
344211,note_on,,0,0,1,,,,,,,,,0,,,45,82,
344213,note_on,,210,0,4,,,,,,,,,3,,,61,77,
344220,note_on,,325,0,6,,,,,,,,,5,,,45,60,
344224,note_on,,11,0,4,,,,,,,,,3,,,62,0,
344225,note_on,,14,0,1,,,,,,,,,0,,,47,0,
344237,note_on,,60,0,2,,,,,,,,,1,,,40,0,
344246,note_on,,21,0,1,,,,,,,,,0,,,57,0,
344251,note_on,,14,0,2,,,,,,,,,1,,,42,27,
344252,note_on,,277,0,3,,,,,,,,,2,,,69,49,
344261,note_on,,15,0,1,,,,,,,,,0,,,49,93,
344266,note_on,,5,0,1,,,,,,,,,0,,,61,100,
344273,note_on,,53,0,6,,,,,,,,,5,,,44,0,
344277,note_on,,11,0,1,,,,,,,,,0,,,45,0,
344288,note_on,,37,0,2,,,,,,,,,1,,,42,0,
344300,note_on,,12,0,2,,,,,,,,,1,,,40,29,
344306,note_on,,29,0,1,,,,,,,,,0,,,61,0,
344310,note_on,,4,0,1,,,,,,,,,0,,,49,0,
344313,note_on,,3,0,1,,,,,,,,,0,,,50,76,
344314,note_on,,62,0,3,,,,,,,,,2,,,71,0,
344318,note_on,,5,0,1,,,,,,,,,0,,,62,90,
344350,note_on,,50,0,2,,,,,,,,,1,,,40,0,
344360,note_on,,42,0,1,,,,,,,,,0,,,62,0,
344363,note_on,,3,0,1,,,,,,,,,0,,,51,90,
344365,note_on,,2,0,1,,,,,,,,,0,,,63,98,
344367,note_on,,2,0,1,,,,,,,,,0,,,50,0,
344387,note_on,,37,0,2,,,,,,,,,1,,,40,28,
344400,note_on,,13,0,2,,,,,,,,,1,,,40,0,
344400,note_on,,0,0,2,,,,,,,,,1,,,40,28,
344410,note_on,,43,0,1,,,,,,,,,0,,,63,0,
344412,note_on,,2,0,1,,,,,,,,,0,,,51,0,
344415,note_on,,0,0,1,,,,,,,,,0,,,64,87,
344415,note_on,,3,0,1,,,,,,,,,0,,,52,83,
344435,note_on,,35,0,2,,,,,,,,,1,,,40,0,
344438,note_on,,3,0,2,,,,,,,,,1,,,42,26,
344464,note_on,,49,0,1,,,,,,,,,0,,,64,0,
344466,note_on,,28,0,2,,,,,,,,,1,,,42,0,
344466,note_on,,2,0,1,,,,,,,,,0,,,65,93,
344467,note_on,,1,0,1,,,,,,,,,0,,,53,83,
344469,note_on,,2,0,1,,,,,,,,,0,,,52,0,
344497,note_on,,273,0,4,,,,,,,,,3,,,60,57,
344518,note_on,,49,0,1,,,,,,,,,0,,,66,103,
344519,note_on,,22,0,4,,,,,,,,,3,,,61,0,
344520,note_on,,2,0,1,,,,,,,,,0,,,54,90,
344523,note_on,,3,0,1,,,,,,,,,0,,,65,0,
344529,note_on,,6,0,1,,,,,,,,,0,,,53,0,
344531,note_on,,65,0,2,,,,,,,,,1,,,42,26,
344547,note_on,,16,0,2,,,,,,,,,1,,,40,28,
344553,note_on,,6,0,2,,,,,,,,,1,,,42,0,
344564,note_on,,35,0,1,,,,,,,,,0,,,68,91,
344568,note_on,,4,0,1,,,,,,,,,0,,,54,0,
344569,note_on,,1,0,1,,,,,,,,,0,,,66,0,
344570,note_on,,1,0,1,,,,,,,,,0,,,56,77,
344597,note_on,,44,0,2,,,,,,,,,1,,,40,0,
344604,note_on,,7,0,2,,,,,,,,,1,,,42,25,
344607,note_on,,37,0,1,,,,,,,,,0,,,54,61,
344608,note_on,,1,0,1,,,,,,,,,0,,,56,0,
344614,note_on,,6,0,1,,,,,,,,,0,,,66,95,
344630,note_on,,26,0,2,,,,,,,,,1,,,42,0,
344632,note_on,,18,0,1,,,,,,,,,0,,,68,0,
344641,note_on,,11,0,2,,,,,,,,,1,,,40,24,
344651,note_on,,19,0,1,,,,,,,,,0,,,53,75,
344658,note_on,,7,0,1,,,,,,,,,0,,,54,0,
344666,note_on,,8,0,1,,,,,,,,,0,,,65,81,
344674,note_on,,8,0,1,,,,,,,,,0,,,66,0,
344678,note_on,,37,0,2,,,,,,,,,1,,,40,0,
344679,note_on,,1,0,2,,,,,,,,,1,,,42,22,
344708,note_on,,29,0,2,,,,,,,,,1,,,42,0,
344708,note_on,,34,0,1,,,,,,,,,0,,,54,90,
344710,note_on,,2,0,1,,,,,,,,,0,,,53,0,
344716,note_on,,6,0,1,,,,,,,,,0,,,66,103,
344719,note_on,,3,0,1,,,,,,,,,0,,,65,0,
344724,note_on,,16,0,2,,,,,,,,,1,,,40,21,
344757,note_on,,38,0,1,,,,,,,,,0,,,66,0,
344762,note_on,,5,0,1,,,,,,,,,0,,,48,63,
344764,note_on,,40,0,2,,,,,,,,,1,,,40,0,
344766,note_on,,4,0,1,,,,,,,,,0,,,60,81,
344768,note_on,,4,0,2,,,,,,,,,1,,,42,21,
344768,note_on,,2,0,1,,,,,,,,,0,,,54,0,
344793,note_on,,25,0,2,,,,,,,,,1,,,42,0,
344794,note_on,,26,0,1,,,,,,,,,0,,,48,0,
344795,note_on,,2,0,2,,,,,,,,,1,,,40,28,
344803,note_on,,1131,0,5,,,,,,,,,4,,,63,70,
344804,note_on,,285,0,4,,,,,,,,,3,,,59,48,
344807,note_on,,534,0,6,,,,,,,,,5,,,47,65,
344816,note_on,,12,0,4,,,,,,,,,3,,,60,0,
344819,note_on,,25,0,1,,,,,,,,,0,,,47,81,
344821,note_on,,2,0,1,,,,,,,,,0,,,60,0,
344824,note_on,,3,0,1,,,,,,,,,0,,,59,75,
344845,note_on,,42,0,5,,,,,,,,,4,,,64,0,
344848,note_on,,41,0,6,,,,,,,,,5,,,45,0,
344848,note_on,,53,0,2,,,,,,,,,1,,,40,0,
344849,note_on,,1,0,2,,,,,,,,,1,,,42,26,
344856,note_on,,32,0,1,,,,,,,,,0,,,59,0,
344867,note_on,,0,0,1,,,,,,,,,0,,,51,88,
344867,note_on,,11,0,1,,,,,,,,,0,,,47,0,
344876,note_on,,9,0,1,,,,,,,,,0,,,63,69,
344876,note_on,,27,0,2,,,,,,,,,1,,,42,0,
344890,note_on,,14,0,2,,,,,,,,,1,,,40,22,
344913,note_on,,37,0,1,,,,,,,,,0,,,51,0,
344921,note_on,,0,0,1,,,,,,,,,0,,,52,83,
344921,note_on,,8,0,1,,,,,,,,,0,,,63,0,
344927,note_on,,6,0,1,,,,,,,,,0,,,64,76,
344929,note_on,,39,0,2,,,,,,,,,1,,,40,0,
344935,note_on,,6,0,2,,,,,,,,,1,,,42,23,
344961,note_on,,26,0,2,,,,,,,,,1,,,42,0,
344971,note_on,,44,0,1,,,,,,,,,0,,,54,96,
344974,note_on,,3,0,1,,,,,,,,,0,,,64,0,
344974,note_on,,13,0,2,,,,,,,,,1,,,40,25,
344976,note_on,,2,0,1,,,,,,,,,0,,,52,0,
344982,note_on,,6,0,1,,,,,,,,,0,,,66,99,
345015,note_on,,41,0,2,,,,,,,,,1,,,40,0,
345019,note_on,,37,0,1,,,,,,,,,0,,,56,92,
345022,note_on,,3,0,1,,,,,,,,,0,,,68,96,
345022,note_on,,7,0,2,,,,,,,,,1,,,42,22,
345032,note_on,,10,0,1,,,,,,,,,0,,,66,0,
345034,note_on,,2,0,1,,,,,,,,,0,,,54,0,
345048,note_on,,26,0,2,,,,,,,,,1,,,42,0,
345063,note_on,,15,0,2,,,,,,,,,1,,,40,26,
345068,note_on,,34,0,1,,,,,,,,,0,,,57,89,
345069,note_on,,1,0,1,,,,,,,,,0,,,69,79,
345071,note_on,,2,0,1,,,,,,,,,0,,,68,0,
345092,note_on,,21,0,1,,,,,,,,,0,,,56,0,
345102,note_on,,39,0,2,,,,,,,,,1,,,40,0,
345107,note_on,,5,0,2,,,,,,,,,1,,,42,22,
345114,note_on,,22,0,1,,,,,,,,,0,,,57,0,
345116,note_on,,2,0,1,,,,,,,,,0,,,59,94,
345117,note_on,,1,0,1,,,,,,,,,0,,,69,0,
345121,note_on,,4,0,1,,,,,,,,,0,,,71,89,
345134,note_on,,27,0,2,,,,,,,,,1,,,42,0,
345138,note_on,,4,0,2,,,,,,,,,1,,,40,25,
345169,note_on,,48,0,1,,,,,,,,,0,,,61,105,
345175,note_on,,6,0,1,,,,,,,,,0,,,73,93,
345178,note_on,,3,0,1,,,,,,,,,0,,,59,0,
345179,note_on,,1,0,1,,,,,,,,,0,,,71,0,
345184,note_on,,46,0,2,,,,,,,,,1,,,40,0,
345195,note_on,,11,0,2,,,,,,,,,1,,,42,22,
345206,note_on,,27,0,1,,,,,,,,,0,,,61,0,
345221,note_on,,26,0,2,,,,,,,,,1,,,42,0,
345221,note_on,,15,0,1,,,,,,,,,0,,,71,65,
345225,note_on,,4,0,1,,,,,,,,,0,,,59,91,
345228,note_on,,7,0,2,,,,,,,,,1,,,40,34,
345230,note_on,,5,0,1,,,,,,,,,0,,,73,0,
345269,note_on,,41,0,2,,,,,,,,,1,,,40,0,
345272,note_on,,3,0,2,,,,,,,,,1,,,42,23,
345278,note_on,,48,0,1,,,,,,,,,0,,,57,85,
345279,note_on,,1,0,1,,,,,,,,,0,,,59,0,
345280,note_on,,1,0,1,,,,,,,,,0,,,69,76,
345284,note_on,,4,0,1,,,,,,,,,0,,,71,0,
345305,note_on,,33,0,2,,,,,,,,,1,,,42,0,
345307,note_on,,2,0,2,,,,,,,,,1,,,40,28,
345322,note_on,,38,0,1,,,,,,,,,0,,,56,84,
345324,note_on,,2,0,1,,,,,,,,,0,,,69,0,
345325,note_on,,1,0,1,,,,,,,,,0,,,68,94,
345331,note_on,,6,0,1,,,,,,,,,0,,,57,0,
345349,note_on,,42,0,2,,,,,,,,,1,,,42,22,
345351,note_on,,2,0,2,,,,,,,,,1,,,40,0,
345361,note_on,,30,0,1,,,,,,,,,0,,,54,87,
345370,note_on,,9,0,1,,,,,,,,,0,,,68,0,
345380,note_on,,0,0,1,,,,,,,,,0,,,66,84,
345380,note_on,,10,0,1,,,,,,,,,0,,,56,0,
345388,note_on,,37,0,2,,,,,,,,,1,,,42,0,
345394,note_on,,6,0,2,,,,,,,,,1,,,40,20,
345394,note_on,,14,0,1,,,,,,,,,0,,,66,0,
345419,note_on,,25,0,1,,,,,,,,,0,,,52,82,
345420,note_on,,1,0,1,,,,,,,,,0,,,54,0,
345421,note_on,,573,0,6,,,,,,,,,5,,,52,67,
345427,note_on,,6,0,6,,,,,,,,,5,,,47,0,
345431,note_on,,37,0,2,,,,,,,,,1,,,40,0,
345433,note_on,,588,0,5,,,,,,,,,4,,,64,55,
345433,note_on,,13,0,1,,,,,,,,,0,,,64,81,
345436,note_on,,5,0,2,,,,,,,,,1,,,42,23,
345439,note_on,,1125,0,3,,,,,,,,,2,,,68,43,
345456,note_on,,2458,0,7,,,,,,,,,6,,,40,55,
345463,note_on,,27,0,2,,,,,,,,,1,,,42,0,
345468,note_on,,35,0,1,,,,,,,,,0,,,54,80,
345471,note_on,,2344,0,8,,,,,,,,,7,,,64,44,
345475,note_on,,12,0,2,,,,,,,,,1,,,40,22,
345476,note_on,,8,0,1,,,,,,,,,0,,,64,0,
345477,note_on,,44,0,5,,,,,,,,,4,,,63,0,
345487,note_on,,11,0,1,,,,,,,,,0,,,66,81,
345494,note_on,,55,0,3,,,,,,,,,2,,,69,0,
345496,note_on,,9,0,1,,,,,,,,,0,,,52,0,
345519,note_on,,23,0,1,,,,,,,,,0,,,54,0,
345520,note_on,,1,0,1,,,,,,,,,0,,,55,69,
345522,note_on,,47,0,2,,,,,,,,,1,,,42,22,
345526,note_on,,4,0,2,,,,,,,,,1,,,40,0,
345527,note_on,,7,0,1,,,,,,,,,0,,,66,0,
345531,note_on,,4,0,1,,,,,,,,,0,,,67,68,
345554,note_on,,28,0,2,,,,,,,,,1,,,42,0,
345565,note_on,,11,0,2,,,,,,,,,1,,,40,15,
345573,note_on,,42,0,1,,,,,,,,,0,,,67,0,
345574,note_on,,1,0,1,,,,,,,,,0,,,56,87,
345578,note_on,,4,0,1,,,,,,,,,0,,,55,0,
345580,note_on,,2,0,1,,,,,,,,,0,,,68,81,
345600,note_on,,35,0,2,,,,,,,,,1,,,40,0,
345604,note_on,,4,0,2,,,,,,,,,1,,,42,22,
345625,note_on,,45,0,1,,,,,,,,,0,,,56,0,
345631,note_on,,6,0,1,,,,,,,,,0,,,57,69,
345635,note_on,,31,0,2,,,,,,,,,1,,,42,0,
345638,note_on,,7,0,1,,,,,,,,,0,,,68,0,
345640,note_on,,2,0,1,,,,,,,,,0,,,69,66,
345655,note_on,,20,0,2,,,,,,,,,1,,,40,23,
345681,note_on,,41,0,1,,,,,,,,,0,,,69,0,
345685,note_on,,4,0,1,,,,,,,,,0,,,58,87,
345686,note_on,,1,0,1,,,,,,,,,0,,,70,80,
345691,note_on,,5,0,1,,,,,,,,,0,,,57,0,
345705,note_on,,14,0,1,,,,,,,,,0,,,70,0,
345706,note_on,,51,0,2,,,,,,,,,1,,,42,23,
345731,note_on,,25,0,2,,,,,,,,,1,,,42,0,
345732,note_on,,27,0,1,,,,,,,,,0,,,71,73,
345733,note_on,,1,0,1,,,,,,,,,0,,,58,0,
345739,note_on,,6,0,1,,,,,,,,,0,,,59,79,
345777,note_on,,46,0,2,,,,,,,,,1,,,40,0,
345781,note_on,,42,0,1,,,,,,,,,0,,,73,89,
345784,note_on,,3,0,1,,,,,,,,,0,,,61,89,
345785,note_on,,1,0,1,,,,,,,,,0,,,71,0,
345785,note_on,,8,0,2,,,,,,,,,1,,,42,24,
345786,note_on,,1,0,1,,,,,,,,,0,,,59,0,
345813,note_on,,27,0,1,,,,,,,,,0,,,61,0,
345814,note_on,,29,0,2,,,,,,,,,1,,,42,0,
345818,note_on,,4,0,2,,,,,,,,,1,,,40,25,
345833,note_on,,20,0,1,,,,,,,,,0,,,73,0,
345835,note_on,,2,0,1,,,,,,,,,0,,,71,57,
345837,note_on,,2,0,1,,,,,,,,,0,,,59,84,
345870,note_on,,0,0,2,,,,,,,,,1,,,42,22,
345870,note_on,,52,0,2,,,,,,,,,1,,,40,0,
345883,note_on,,46,0,1,,,,,,,,,0,,,69,76,
345886,note_on,,3,0,1,,,,,,,,,0,,,57,86,
345888,note_on,,2,0,1,,,,,,,,,0,,,59,0,
345892,note_on,,4,0,1,,,,,,,,,0,,,71,0,
345909,note_on,,39,0,2,,,,,,,,,1,,,42,0,
345913,note_on,,4,0,2,,,,,,,,,1,,,40,25,
345930,note_on,,38,0,1,,,,,,,,,0,,,57,0,
345933,note_on,,3,0,1,,,,,,,,,0,,,69,0,
345934,note_on,,1,0,1,,,,,,,,,0,,,71,87,
345935,note_on,,1,0,1,,,,,,,,,0,,,59,72,
345960,note_on,,47,0,2,,,,,,,,,1,,,40,0,
345961,note_on,,1,0,2,,,,,,,,,1,,,42,23,
345982,note_on,,47,0,1,,,,,,,,,0,,,56,80,
345983,note_on,,1,0,1,,,,,,,,,0,,,59,0,
345989,note_on,,6,0,1,,,,,,,,,0,,,68,91,
345990,note_on,,1,0,1,,,,,,,,,0,,,71,0,
345995,note_on,,34,0,2,,,,,,,,,1,,,42,0,
346002,note_on,,7,0,2,,,,,,,,,1,,,40,21,
346026,note_on,,36,0,1,,,,,,,,,0,,,52,82,
346027,note_on,,533,0,3,,,,,,,,,2,,,71,51,
346027,note_on,,1,0,1,,,,,,,,,0,,,56,0,
346028,note_on,,1212,0,4,,,,,,,,,3,,,62,57,
346031,note_on,,14212,0,15,,,,,,,,,15,,,62,64,
346038,note_on,,11,0,1,,,,,,,,,0,,,68,0,
346041,note_on,,3,0,1,,,,,,,,,0,,,64,76,
346054,note_on,,52,0,2,,,,,,,,,1,,,40,0,
346055,note_on,,27,0,4,,,,,,,,,3,,,59,0,
346056,note_on,,2,0,2,,,,,,,,,1,,,42,21,
346081,note_on,,0,0,1,,,,,,,,,0,,,56,89,
346081,note_on,,40,0,1,,,,,,,,,0,,,64,0,
346084,note_on,,28,0,2,,,,,,,,,1,,,42,0,
346086,note_on,,2,0,2,,,,,,,,,1,,,40,24,
346090,note_on,,9,0,1,,,,,,,,,0,,,68,86,
346104,note_on,,14,0,1,,,,,,,,,0,,,52,0,
346129,note_on,,25,0,1,,,,,,,,,0,,,68,0,
346136,note_on,,0,0,1,,,,,,,,,0,,,69,77,
346136,note_on,,7,0,1,,,,,,,,,0,,,57,84,
346153,note_on,,67,0,2,,,,,,,,,1,,,40,0,
346155,note_on,,19,0,1,,,,,,,,,0,,,56,0,
346156,note_on,,3,0,2,,,,,,,,,1,,,42,22,
346173,note_on,,146,0,3,,,,,,,,,2,,,68,0,
346181,note_on,,0,0,1,,,,,,,,,0,,,59,86,
346181,note_on,,26,0,1,,,,,,,,,0,,,71,79,
346183,note_on,,27,0,2,,,,,,,,,1,,,40,23,
346185,note_on,,2,0,2,,,,,,,,,1,,,42,0,
346185,note_on,,4,0,1,,,,,,,,,0,,,57,0,
346189,note_on,,4,0,1,,,,,,,,,0,,,69,0,
346235,note_on,,46,0,1,,,,,,,,,0,,,61,88,
346238,note_on,,53,0,2,,,,,,,,,1,,,40,0,
346239,note_on,,4,0,1,,,,,,,,,0,,,73,89,
346245,note_on,,7,0,2,,,,,,,,,1,,,42,23,
346247,note_on,,8,0,1,,,,,,,,,0,,,59,0,
346271,note_on,,24,0,1,,,,,,,,,0,,,71,0,
346275,note_on,,30,0,2,,,,,,,,,1,,,42,0,
346285,note_on,,10,0,2,,,,,,,,,1,,,40,25,
346285,note_on,,14,0,1,,,,,,,,,0,,,73,0,
346286,note_on,,0,0,1,,,,,,,,,0,,,62,92,
346286,note_on,,1,0,1,,,,,,,,,0,,,74,84,
346289,note_on,,833,0,7,,,,,,,,,6,,,44,76,
346296,note_on,,869,0,6,,,,,,,,,5,,,52,0,
346300,note_on,,14,0,1,,,,,,,,,0,,,61,0,
346312,note_on,,16,0,6,,,,,,,,,5,,,56,71,
346325,note_on,,25,0,1,,,,,,,,,0,,,64,92,
346328,note_on,,43,0,2,,,,,,,,,1,,,42,22,
346328,note_on,,3,0,1,,,,,,,,,0,,,62,0,
346331,note_on,,3,0,1,,,,,,,,,0,,,74,0,
