tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,key,note,velocity,channel,control,value
274496,note_on,,,,,108,0,1,,,,80,69,0,,
274532,note_on,,,,,36,0,1,,,,34,55,0,,
274576,control_change,,,,,44,0,1,,,,,,0,64,104
274588,control_change,,,,,12,0,1,,,,,,0,64,40
274604,control_change,,,,,16,0,1,,,,,,0,64,0
274700,control_change,,,,,96,0,1,,,,,,0,64,40
274716,control_change,,,,,16,0,1,,,,,,0,64,104
274732,control_change,,,,,16,0,1,,,,,,0,64,127
274748,note_off,,,,,16,0,1,,,,34,0,0,,
274952,note_off,,,,,204,0,1,,,,80,0,0,,
274984,note_on,,,,,32,0,1,,,,77,74,0,,
274984,note_on,,,,,0,0,1,,,,58,47,0,,
275092,note_off,,,,,108,0,1,,,,58,0,0,,
275160,note_on,,,,,68,0,1,,,,70,59,0,,
275312,note_off,,,,,152,0,1,,,,77,0,0,,
275316,note_on,,,,,4,0,1,,,,72,68,0,,
275328,note_on,,,,,12,0,1,,,,68,56,0,,
275336,control_change,,,,,8,0,1,,,,,,0,64,104
275348,control_change,,,,,12,0,1,,,,,,0,64,40
275360,note_off,,,,,12,0,1,,,,70,0,0,,
275368,control_change,,,,,8,0,1,,,,,,0,64,0
275412,control_change,,,,,44,0,1,,,,,,0,64,24
275428,control_change,,,,,16,0,1,,,,,,0,64,72
275444,control_change,,,,,16,0,1,,,,,,0,64,127
275452,note_off,,,,,8,0,1,,,,68,0,0,,
275480,note_on,,,,,28,0,1,,,,65,44,0,,
275596,note_off,,,,,116,0,1,,,,65,0,0,,
275640,note_on,,,,,44,0,1,,,,58,53,0,,
275764,note_off,,,,,124,0,1,,,,72,0,0,,
275764,note_off,,,,,0,0,1,,,,58,0,0,,
275788,note_on,,,,,24,0,1,,,,74,81,0,,
275820,note_on,,,,,32,0,1,,,,70,51,0,,
275968,note_on,,,,,0,0,1,,,,75,85,0,,
275968,note_off,,,,,148,0,1,,,,74,0,0,,
275984,note_on,,,,,16,0,1,,,,67,54,0,,
276016,control_change,,,,,32,0,1,,,,,,0,64,104
276032,control_change,,,,,16,0,1,,,,,,0,64,24
276048,control_change,,,,,16,0,1,,,,,,0,64,0
276100,note_off,,,,,52,0,1,,,,67,0,0,,
276100,note_on,,,,,0,0,1,,,,63,40,0,,
276140,control_change,,,,,40,0,1,,,,,,0,64,72
276148,note_off,,,,,8,0,1,,,,70,0,0,,
276156,control_change,,,,,8,0,1,,,,,,0,64,127
276276,note_on,,,,,120,0,1,,,,58,47,0,,
276284,note_off,,,,,8,0,1,,,,63,0,0,,
276324,note_off,,,,,40,0,1,,,,75,0,0,,
276364,note_off,,,,,40,0,1,,,,58,0,0,,
276428,note_on,,,,,64,0,1,,,,72,72,0,,
276596,note_on,,,,,168,0,1,,,,68,55,0,,
276604,note_on,,,,,8,0,1,,,,77,78,0,,
276636,control_change,,,,,32,0,1,,,,,,0,64,88
276648,control_change,,,,,12,0,1,,,,,,0,64,0
276772,note_off,,,,,124,0,1,,,,72,0,0,,
276776,note_on,,,,,4,0,1,,,,62,56,0,,
276788,note_off,,,,,12,0,1,,,,68,0,0,,
276804,control_change,,,,,16,0,1,,,,,,0,64,127
276920,note_off,,,,,116,0,1,,,,62,0,0,,
276948,note_on,,,,,28,0,1,,,,58,46,0,,
277104,note_on,,,,,156,0,1,,,,70,56,0,,
277184,note_off,,,,,80,0,1,,,,77,0,0,,
277256,note_on,,,,,72,0,1,,,,79,74,0,,
277288,control_change,,,,,32,0,1,,,,,,0,64,104
277292,note_on,,,,,4,0,1,,,,67,42,0,,
277304,control_change,,,,,12,0,1,,,,,,0,64,40
277308,note_off,,,,,4,0,1,,,,58,0,0,,
277320,control_change,,,,,12,0,1,,,,,,0,64,0
277384,note_off,,,,,64,0,1,,,,70,0,0,,
277424,control_change,,,,,40,0,1,,,,,,0,64,72
277428,note_on,,,,,4,0,1,,,,63,39,0,,
277440,control_change,,,,,12,0,1,,,,,,0,64,127
277452,note_off,,,,,12,0,1,,,,67,0,0,,
277572,note_off,,,,,120,0,1,,,,63,0,0,,
277592,note_on,,,,,20,0,1,,,,58,45,0,,
277732,note_on,,,,,140,0,1,,,,70,58,0,,
277912,note_off,,,,,180,0,1,,,,79,0,0,,
277920,control_change,,,,,8,0,1,,,,,,0,64,72
277928,note_on,,,,,8,0,1,,,,84,88,0,,
277928,note_on,,,,,0,0,1,,,,67,51,0,,
277936,control_change,,,,,8,0,1,,,,,,0,64,0
278008,note_off,,,,,72,0,1,,,,58,0,0,,
278056,note_on,,,,,48,0,1,,,,64,54,0,,
278060,control_change,,,,,0,0,1,,,,,,0,64,56
278060,note_off,,,,,0,0,1,,,,70,0,0,,
278060,note_off,,,,,4,0,1,,,,67,0,0,,
278076,control_change,,,,,16,0,1,,,,,,0,64,127
278196,note_off,,,,,120,0,1,,,,64,0,0,,
278220,note_on,,,,,24,0,1,,,,58,42,0,,
278400,note_on,,,,,180,0,1,,,,70,46,0,,
278524,control_change,,,,,124,0,1,,,,,,0,64,72
278540,control_change,,,,,16,0,1,,,,,,0,64,0
278544,note_on,,,,,4,0,1,,,,68,36,0,,
278596,note_off,,,,,52,0,1,,,,70,0,0,,
278648,control_change,,,,,52,0,1,,,,,,0,64,72
278652,note_off,,,,,4,0,1,,,,58,0,0,,
278664,control_change,,,,,12,0,1,,,,,,0,64,127
278696,note_off,,,,,32,0,1,,,,68,0,0,,
278696,note_on,,,,,0,0,1,,,,65,47,0,,
278856,note_on,,,,,160,0,1,,,,82,77,0,,
278880,note_off,,,,,24,0,1,,,,84,0,0,,
278908,note_off,,,,,28,0,1,,,,65,0,0,,
278916,note_on,,,,,8,0,1,,,,58,42,0,,
279080,note_on,,,,,164,0,1,,,,70,44,0,,
279220,note_on,,,,,140,0,1,,,,84,82,0,,
279224,note_on,,,,,4,0,1,,,,68,53,0,,
279228,note_off,,,,,4,0,1,,,,82,0,0,,
279256,control_change,,,,,28,0,1,,,,,,0,64,40
279268,control_change,,,,,12,0,1,,,,,,0,64,0
279312,note_off,,,,,44,0,1,,,,58,0,0,,
279360,control_change,,,,,48,0,1,,,,,,0,64,72
279376,control_change,,,,,16,0,1,,,,,,0,64,127
279408,note_on,,,,,32,0,1,,,,62,49,0,,
279428,note_off,,,,,20,0,1,,,,68,0,0,,
279452,note_off,,,,,24,0,1,,,,70,0,0,,
279540,note_off,,,,,88,0,1,,,,62,0,0,,
279560,note_on,,,,,20,0,1,,,,58,48,0,,
279712,note_on,,,,,152,0,1,,,,70,56,0,,
279828,control_change,,,,,116,0,1,,,,,,0,64,88
279840,control_change,,,,,12,0,1,,,,,,0,64,72
279860,control_change,,,,,20,0,1,,,,,,0,64,40
279876,control_change,,,,,0,0,1,,,,,,0,64,0
279876,note_off,,,,,16,0,1,,,,70,0,0,,
279884,note_on,,,,,8,0,1,,,,67,53,0,,
280000,note_off,,,,,116,0,1,,,,58,0,0,,
280012,control_change,,,,,12,0,1,,,,,,0,64,24
280028,control_change,,,,,16,0,1,,,,,,0,64,88
280040,note_on,,,,,12,0,1,,,,63,46,0,,
280044,control_change,,,,,4,0,1,,,,,,0,64,127
280048,note_off,,,,,4,0,1,,,,67,0,0,,
280184,note_off,,,,,136,0,1,,,,63,0,0,,
280204,note_on,,,,,20,0,1,,,,58,38,0,,
280348,note_on,,,,,144,0,1,,,,70,45,0,,
280432,control_change,,,,,84,0,1,,,,,,0,64,72
280448,control_change,,,,,16,0,1,,,,,,0,64,0
280516,note_off,,,,,68,0,1,,,,70,0,0,,
280516,note_on,,,,,0,0,1,,,,67,44,0,,
280540,control_change,,,,,24,0,1,,,,,,0,64,72
280552,control_change,,,,,12,0,1,,,,,,0,64,127
280620,note_off,,,,,68,0,1,,,,67,0,0,,
280628,note_off,,,,,8,0,1,,,,58,0,0,,
280660,note_on,,,,,32,0,1,,,,64,44,0,,
280772,note_off,,,,,112,0,1,,,,84,0,0,,
280792,note_on,,,,,20,0,1,,,,82,73,0,,
280808,note_off,,,,,16,0,1,,,,64,0,0,,
280844,note_on,,,,,36,0,1,,,,58,40,0,,
281004,note_on,,,,,160,0,1,,,,70,49,0,,
281112,control_change,,,,,108,0,1,,,,,,0,64,88
281124,note_off,,,,,12,0,1,,,,82,0,0,,
281128,control_change,,,,,4,0,1,,,,,,0,64,24
281144,control_change,,,,,16,0,1,,,,,,0,64,0
281168,note_on,,,,,24,0,1,,,,68,49,0,,
281180,note_on,,,,,12,0,1,,,,84,79,0,,
281236,note_off,,,,,56,0,1,,,,70,0,0,,
281236,control_change,,,,,0,0,1,,,,,,0,64,88
281252,control_change,,,,,16,0,1,,,,,,0,64,127
281308,note_off,,,,,56,0,1,,,,58,0,0,,
281364,note_off,,,,,56,0,1,,,,84,0,0,,
281372,note_off,,,,,8,0,1,,,,68,0,0,,
281388,note_on,,,,,16,0,1,,,,65,47,0,,
281428,note_on,,,,,40,0,1,,,,82,77,0,,
281536,note_on,,,,,108,0,1,,,,58,49,0,,
281548,note_off,,,,,12,0,1,,,,65,0,0,,
281652,note_off,,,,,0,0,1,,,,58,0,0,,
281652,note_off,,,,,104,0,1,,,,82,0,0,,
281692,note_on,,,,,40,0,1,,,,80,77,0,,
281732,note_on,,,,,40,0,1,,,,72,60,0,,
281780,note_off,,,,,48,0,1,,,,80,0,0,,
281856,control_change,,,,,76,0,1,,,,,,0,64,72
281860,note_off,,,,,4,0,1,,,,72,0,0,,
281864,note_on,,,,,4,0,1,,,,80,85,0,,
281872,control_change,,,,,8,0,1,,,,,,0,64,0
281880,note_on,,,,,8,0,1,,,,68,53,0,,
281920,control_change,,,,,40,0,1,,,,,,0,64,56
281932,control_change,,,,,12,0,1,,,,,,0,64,104
281948,control_change,,,,,16,0,1,,,,,,0,64,127
282032,note_off,,,,,84,0,1,,,,80,0,0,,
282048,note_off,,,,,16,0,1,,,,68,0,0,,
282072,note_on,,,,,24,0,1,,,,79,81,0,,
282076,note_on,,,,,4,0,1,,,,62,42,0,,
282168,note_off,,,,,92,0,1,,,,79,0,0,,
282196,note_off,,,,,28,0,1,,,,62,0,0,,
282232,note_on,,,,,36,0,1,,,,58,46,0,,
282388,note_on,,,,,156,0,1,,,,70,38,0,,
282404,note_on,,,,,16,0,1,,,,78,78,0,,
282508,note_off,,,,,104,0,1,,,,78,0,0,,
282568,note_on,,,,,60,0,1,,,,79,77,0,,
282572,note_off,,,,,4,0,1,,,,70,0,0,,
282572,note_on,,,,,0,0,1,,,,67,39,0,,
282584,control_change,,,,,12,0,1,,,,,,0,64,56
282596,control_change,,,,,12,0,1,,,,,,0,64,0
282676,note_off,,,,,80,0,1,,,,58,0,0,,
282708,note_on,,,,,32,0,1,,,,63,40,0,,
282724,control_change,,,,,0,0,1,,,,,,0,64,88
282724,note_off,,,,,16,0,1,,,,67,0,0,,
282740,control_change,,,,,16,0,1,,,,,,0,64,127
282860,note_off,,,,,120,0,1,,,,79,0,0,,
282872,note_off,,,,,12,0,1,,,,63,0,0,,
282896,note_on,,,,,24,0,1,,,,84,78,0,,
283020,note_on,,,,,124,0,1,,,,58,1,0,,
283064,note_on,,,,,44,0,1,,,,70,48,0,,
283192,control_change,,,,,128,0,1,,,,,,0,64,72
283204,control_change,,,,,12,0,1,,,,,,0,64,0
283208,note_off,,,,,4,0,1,,,,70,0,0,,
283220,note_on,,,,,12,0,1,,,,67,54,0,,
283244,note_off,,,,,24,0,1,,,,58,0,0,,
283296,control_change,,,,,52,0,1,,,,,,0,64,56
283312,control_change,,,,,16,0,1,,,,,,0,64,127
283340,note_off,,,,,28,0,1,,,,67,0,0,,
283368,note_on,,,,,28,0,1,,,,64,49,0,,
283472,note_off,,,,,104,0,1,,,,84,0,0,,
283520,note_on,,,,,48,0,1,,,,82,72,0,,
283528,note_off,,,,,8,0,1,,,,64,0,0,,
283556,note_on,,,,,28,0,1,,,,58,42,0,,
283716,note_on,,,,,160,0,1,,,,70,56,0,,
283736,note_off,,,,,20,0,1,,,,82,0,0,,
283824,control_change,,,,,88,0,1,,,,,,0,64,104
283840,control_change,,,,,16,0,1,,,,,,0,64,24
283852,control_change,,,,,12,0,1,,,,,,0,64,0
283872,note_on,,,,,20,0,1,,,,68,49,0,,
283880,note_on,,,,,8,0,1,,,,84,80,0,,
283892,note_off,,,,,12,0,1,,,,70,0,0,,
283932,control_change,,,,,40,0,1,,,,,,0,64,40
283948,control_change,,,,,16,0,1,,,,,,0,64,104
283964,control_change,,,,,16,0,1,,,,,,0,64,127
284008,note_off,,,,,44,0,1,,,,58,0,0,,
284052,note_off,,,,,44,0,1,,,,84,0,0,,
284064,note_off,,,,,12,0,1,,,,68,0,0,,
284068,note_on,,,,,4,0,1,,,,65,45,0,,
284140,note_on,,,,,72,0,1,,,,82,74,0,,
284196,note_on,,,,,56,0,1,,,,58,50,0,,
284308,note_off,,,,,112,0,1,,,,82,0,0,,
284316,note_off,,,,,8,0,1,,,,58,0,0,,
284336,note_off,,,,,20,0,1,,,,65,0,0,,
284388,note_on,,,,,52,0,1,,,,80,77,0,,
284396,note_on,,,,,8,0,1,,,,75,58,0,,
284468,note_off,,,,,72,0,1,,,,75,0,0,,
284476,note_off,,,,,8,0,1,,,,80,0,0,,
284596,note_on,,,,,0,0,1,,,,80,71,0,,
284596,note_on,,,,,120,0,1,,,,74,61,0,,
284612,control_change,,,,,16,0,1,,,,,,0,64,72
284632,control_change,,,,,20,0,1,,,,,,0,64,0
284692,control_change,,,,,60,0,1,,,,,,0,64,40
284708,control_change,,,,,16,0,1,,,,,,0,64,88
284724,control_change,,,,,16,0,1,,,,,,0,64,127
284736,note_off,,,,,12,0,1,,,,74,0,0,,
284744,note_on,,,,,8,0,1,,,,68,55,0,,
284872,note_off,,,,,128,0,1,,,,80,0,0,,
284892,note_off,,,,,20,0,1,,,,68,0,0,,
284928,note_on,,,,,36,0,1,,,,65,56,0,,
285044,note_off,,,,,116,0,1,,,,65,0,0,,
285064,note_on,,,,,20,0,1,,,,58,57,0,,
285128,note_off,,,,,64,0,1,,,,58,0,0,,
285212,note_on,,,,,84,0,1,,,,74,70,0,,
285316,note_off,,,,,104,0,1,,,,74,0,0,,
285360,note_on,,,,,44,0,1,,,,68,54,0,,
285484,note_off,,,,,124,0,1,,,,68,0,0,,
285536,note_on,,,,,52,0,1,,,,65,55,0,,
285600,note_off,,,,,64,0,1,,,,65,0,0,,
285676,note_on,,,,,76,0,1,,,,75,72,0,,
285780,note_off,,,,,104,0,1,,,,75,0,0,,
285844,note_on,,,,,64,0,1,,,,74,68,0,,
285900,control_change,,,,,56,0,1,,,,,,0,64,88
285916,control_change,,,,,16,0,1,,,,,,0,64,24
285932,control_change,,,,,16,0,1,,,,,,0,64,0
285952,note_off,,,,,20,0,1,,,,74,0,0,,
285988,note_on,,,,,36,0,1,,,,68,40,0,,
286008,control_change,,,,,20,0,1,,,,,,0,64,24
286024,control_change,,,,,16,0,1,,,,,,0,64,72
286040,control_change,,,,,16,0,1,,,,,,0,64,127
286120,note_off,,,,,80,0,1,,,,68,0,0,,
286120,note_on,,,,,0,0,1,,,,65,49,0,,
286212,note_off,,,,,92,0,1,,,,65,0,0,,
286288,note_on,,,,,76,0,1,,,,58,45,0,,
286396,note_off,,,,,108,0,1,,,,58,0,0,,
286456,note_on,,,,,60,0,1,,,,68,59,0,,
286504,control_change,,,,,48,0,1,,,,,,0,64,104
286520,control_change,,,,,16,0,1,,,,,,0,64,56
286536,control_change,,,,,16,0,1,,,,,,0,64,40
286552,control_change,,,,,16,0,1,,,,,,0,64,56
286568,control_change,,,,,16,0,1,,,,,,0,64,72
286580,note_off,,,,,12,0,1,,,,68,0,0,,
286584,control_change,,,,,4,0,1,,,,,,0,64,127
286620,note_on,,,,,36,0,1,,,,62,53,0,,
286716,note_off,,,,,96,0,1,,,,62,0,0,,
286768,note_on,,,,,52,0,1,,,,58,50,0,,
286884,note_off,,,,,116,0,1,,,,58,0,0,,
286928,note_on,,,,,44,0,1,,,,70,56,0,,
287008,note_off,,,,,80,0,1,,,,70,0,0,,
287076,note_on,,,,,68,0,1,,,,68,51,0,,
287168,note_off,,,,,92,0,1,,,,68,0,0,,
287248,note_on,,,,,80,0,1,,,,62,45,0,,
287368,note_off,,,,,120,0,1,,,,62,0,0,,
287400,note_on,,,,,32,0,1,,,,58,46,0,,
287432,note_off,,,,,32,0,1,,,,58,0,0,,
287540,note_on,,,,,108,0,1,,,,53,47,0,,
287572,note_off,,,,,32,0,1,,,,53,0,0,,
287700,note_on,,,,,128,0,1,,,,77,75,0,,
287700,note_on,,,,,0,0,1,,,,68,54,0,,
287800,note_off,,,,,100,0,1,,,,68,0,0,,
287804,note_off,,,,,4,0,1,,,,77,0,0,,
287844,note_on,,,,,40,0,1,,,,70,61,0,,
287844,note_on,,,,,0,0,1,,,,62,53,0,,
287948,note_off,,,,,104,0,1,,,,70,0,0,,
287952,note_off,,,,,4,0,1,,,,62,0,0,,
288008,note_on,,,,,56,0,1,,,,68,48,0,,
288008,note_on,,,,,0,0,1,,,,58,38,0,,
288056,note_off,,,,,48,0,1,,,,68,0,0,,
288064,note_off,,,,,8,0,1,,,,58,0,0,,
288164,note_on,,,,,100,0,1,,,,79,73,0,,
288164,note_on,,,,,0,0,1,,,,70,56,0,,
288212,note_off,,,,,48,0,1,,,,70,0,0,,
288236,note_off,,,,,24,0,1,,,,79,0,0,,
288336,note_on,,,,,0,0,1,,,,68,53,0,,
288336,note_on,,,,,100,0,1,,,,77,81,0,,
288364,control_change,,,,,28,0,1,,,,,,0,64,72
288380,control_change,,,,,16,0,1,,,,,,0,64,0
288412,control_change,,,,,32,0,1,,,,,,0,64,24
288416,note_off,,,,,4,0,1,,,,77,0,0,,
288428,control_change,,,,,12,0,1,,,,,,0,64,56
288440,note_off,,,,,12,0,1,,,,68,0,0,,
288440,control_change,,,,,0,0,1,,,,,,0,64,104
288456,control_change,,,,,16,0,1,,,,,,0,64,127
288492,note_on,,,,,36,0,1,,,,70,57,0,,
288492,note_on,,,,,0,0,1,,,,62,54,0,,
288580,note_off,,,,,88,0,1,,,,62,0,0,,
288588,note_off,,,,,8,0,1,,,,70,0,0,,
288640,note_on,,,,,52,0,1,,,,68,54,0,,
288640,note_on,,,,,0,0,1,,,,58,48,0,,
288720,note_off,,,,,80,0,1,,,,68,0,0,,
288744,note_off,,,,,24,0,1,,,,58,0,0,,
288784,note_on,,,,,40,0,1,,,,62,52,0,,
288784,note_on,,,,,0,0,1,,,,53,48,0,,
288856,note_off,,,,,72,0,1,,,,62,0,0,,
288860,note_off,,,,,4,0,1,,,,53,0,0,,
288936,control_change,,,,,76,0,1,,,,,,0,64,104
288956,control_change,,,,,20,0,1,,,,,,0,64,56
288960,note_on,,,,,0,0,1,,,,65,52,0,,
288960,note_on,,,,,4,0,1,,,,74,64,0,,
288968,control_change,,,,,8,0,1,,,,,,0,64,0
289012,control_change,,,,,44,0,1,,,,,,0,64,40
289028,control_change,,,,,16,0,1,,,,,,0,64,88
289044,control_change,,,,,16,0,1,,,,,,0,64,127
289052,note_off,,,,,8,0,1,,,,65,0,0,,
289056,note_off,,,,,4,0,1,,,,74,0,0,,
289096,note_on,,,,,0,0,1,,,,58,46,0,,
289096,note_on,,,,,40,0,1,,,,68,58,0,,
289192,note_off,,,,,96,0,1,,,,68,0,0,,
289224,note_off,,,,,32,0,1,,,,58,0,0,,
289248,note_on,,,,,0,0,1,,,,53,62,0,,
289248,note_on,,,,,24,0,1,,,,62,56,0,,
289308,note_off,,,,,60,0,1,,,,53,0,0,,
289316,note_off,,,,,8,0,1,,,,62,0,0,,
289416,note_on,,,,,0,0,1,,,,67,59,0,,
289416,note_on,,,,,100,0,1,,,,75,74,0,,
289484,note_off,,,,,68,0,1,,,,67,0,0,,
289528,note_off,,,,,44,0,1,,,,75,0,0,,
289568,control_change,,,,,40,0,1,,,,,,0,64,72
289596,note_on,,,,,28,0,1,,,,65,59,0,,
289596,note_on,,,,,0,0,1,,,,74,69,0,,
289596,control_change,,,,,0,0,1,,,,,,0,64,24
289604,control_change,,,,,8,0,1,,,,,,0,64,0
289632,control_change,,,,,28,0,1,,,,,,0,64,24
289648,control_change,,,,,16,0,1,,,,,,0,64,56
289652,note_off,,,,,4,0,1,,,,74,0,0,,
289664,control_change,,,,,12,0,1,,,,,,0,64,104
289680,control_change,,,,,16,0,1,,,,,,0,64,127
289696,note_off,,,,,16,0,1,,,,65,0,0,,
289748,note_on,,,,,52,0,1,,,,68,60,0,,
289752,note_on,,,,,4,0,1,,,,58,47,0,,
289856,note_off,,,,,104,0,1,,,,68,0,0,,
289876,note_off,,,,,20,0,1,,,,58,0,0,,
289920,note_on,,,,,44,0,1,,,,62,58,0,,
289924,note_on,,,,,4,0,1,,,,53,65,0,,
290024,note_off,,,,,100,0,1,,,,53,0,0,,
290032,note_off,,,,,8,0,1,,,,62,0,0,,
290092,note_on,,,,,60,0,1,,,,55,68,0,,
290096,note_on,,,,,4,0,1,,,,58,46,0,,
290208,note_off,,,,,112,0,1,,,,58,0,0,,
290228,note_off,,,,,20,0,1,,,,55,0,0,,
290284,note_on,,,,,56,0,1,,,,56,60,0,,
290284,control_change,,,,,0,0,1,,,,,,0,64,88
290300,control_change,,,,,0,0,1,,,,,,0,64,24
290300,note_on,,,,,16,0,1,,,,65,62,0,,
290316,control_change,,,,,16,0,1,,,,,,0,64,0
290408,control_change,,,,,92,0,1,,,,,,0,64,56
290412,note_off,,,,,4,0,1,,,,65,0,0,,
290424,control_change,,,,,12,0,1,,,,,,0,64,88
290440,control_change,,,,,16,0,1,,,,,,0,64,127
290468,note_on,,,,,28,0,1,,,,58,44,0,,
290492,note_off,,,,,24,0,1,,,,56,0,0,,
290520,note_on,,,,,28,0,1,,,,55,71,0,,
290588,note_off,,,,,68,0,1,,,,58,0,0,,
290652,note_on,,,,,64,0,1,,,,56,61,0,,
290708,note_off,,,,,56,0,1,,,,55,0,0,,
290736,note_off,,,,,28,0,1,,,,56,0,0,,
290784,note_on,,,,,48,0,1,,,,53,69,0,,
290840,note_on,,,,,56,0,1,,,,70,57,0,,
290868,note_off,,,,,28,0,1,,,,53,0,0,,
290948,note_off,,,,,80,0,1,,,,70,0,0,,
290976,note_on,,,,,28,0,1,,,,53,77,0,,
290984,control_change,,,,,8,0,1,,,,,,0,64,88
291000,control_change,,,,,16,0,1,,,,,,0,64,0
291004,note_on,,,,,4,0,1,,,,68,52,0,,
291092,control_change,,,,,88,0,1,,,,,,0,64,56
291104,control_change,,,,,12,0,1,,,,,,0,64,104
291120,control_change,,,,,16,0,1,,,,,,0,64,127
291128,note_off,,,,,8,0,1,,,,68,0,0,,
291172,note_on,,,,,44,0,1,,,,62,58,0,,
291184,note_off,,,,,12,0,1,,,,53,0,0,,
291220,note_on,,,,,36,0,1,,,,51,71,0,,
291296,note_off,,,,,76,0,1,,,,62,0,0,,
291356,note_on,,,,,60,0,1,,,,60,52,0,,
291384,note_off,,,,,28,0,1,,,,51,0,0,,
291436,note_off,,,,,52,0,1,,,,60,0,0,,
291452,note_on,,,,,16,0,1,,,,58,55,0,,
291496,note_on,,,,,44,0,1,,,,50,67,0,,
291536,note_off,,,,,40,0,1,,,,58,0,0,,
291576,note_off,,,,,40,0,1,,,,50,0,0,,
291676,note_on,,,,,100,0,1,,,,50,67,0,,
291700,note_on,,,,,24,0,1,,,,65,52,0,,
291728,control_change,,,,,28,0,1,,,,,,0,64,104
291740,control_change,,,,,12,0,1,,,,,,0,64,56
291756,control_change,,,,,16,0,1,,,,,,0,64,0
291848,note_off,,,,,92,0,1,,,,65,0,0,,
291864,note_on,,,,,16,0,1,,,,58,50,0,,
291912,control_change,,,,,48,0,1,,,,,,0,64,56
291928,control_change,,,,,16,0,1,,,,,,0,64,104
291940,control_change,,,,,12,0,1,,,,,,0,64,127
291972,note_off,,,,,32,0,1,,,,58,0,0,,
292020,note_on,,,,,48,0,1,,,,56,48,0,,
292076,note_off,,,,,56,0,1,,,,56,0,0,,
292172,note_on,,,,,96,0,1,,,,70,54,0,,
292260,note_off,,,,,88,0,1,,,,70,0,0,,
292324,note_on,,,,,64,0,1,,,,68,63,0,,
292432,note_off,,,,,108,0,1,,,,68,0,0,,
292476,note_on,,,,,44,0,1,,,,65,61,0,,
292552,note_off,,,,,76,0,1,,,,65,0,0,,
292656,note_on,,,,,104,0,1,,,,58,37,0,,
292728,note_off,,,,,72,0,1,,,,58,0,0,,
292776,note_on,,,,,48,0,1,,,,56,44,0,,
292808,note_off,,,,,32,0,1,,,,50,0,0,,
292880,note_off,,,,,72,0,1,,,,56,0,0,,
292932,control_change,,,,,52,0,1,,,,,,0,64,88
292936,note_on,,,,,4,0,1,,,,50,59,0,,
292948,control_change,,,,,12,0,1,,,,,,0,64,24
292964,control_change,,,,,16,0,1,,,,,,0,64,0
292972,note_on,,,,,8,0,1,,,,65,51,0,,
293056,control_change,,,,,84,0,1,,,,,,0,64,56
293068,note_off,,,,,12,0,1,,,,65,0,0,,
293072,control_change,,,,,4,0,1,,,,,,0,64,88
293088,control_change,,,,,16,0,1,,,,,,0,64,127
293132,note_off,,,,,44,0,1,,,,50,0,0,,
293156,note_on,,,,,24,0,1,,,,59,41,0,,
293160,note_on,,,,,4,0,1,,,,49,67,0,,
293240,note_off,,,,,80,0,1,,,,59,0,0,,
293304,note_on,,,,,64,0,1,,,,56,49,0,,
293320,note_off,,,,,16,0,1,,,,49,0,0,,
293384,note_off,,,,,64,0,1,,,,56,0,0,,
293436,note_on,,,,,52,0,1,,,,47,58,0,,
293472,note_on,,,,,36,0,1,,,,70,55,0,,
293516,note_off,,,,,44,0,1,,,,47,0,0,,
293572,note_off,,,,,56,0,1,,,,70,0,0,,
293600,control_change,,,,,28,0,1,,,,,,0,64,104
293612,note_on,,,,,12,0,1,,,,47,64,0,,
293616,control_change,,,,,4,0,1,,,,,,0,64,40
293628,control_change,,,,,0,0,1,,,,,,0,64,0
293628,note_on,,,,,12,0,1,,,,68,58,0,,
293708,control_change,,,,,80,0,1,,,,,,0,64,40
293724,control_change,,,,,16,0,1,,,,,,0,64,88
293732,note_off,,,,,8,0,1,,,,68,0,0,,
293740,control_change,,,,,8,0,1,,,,,,0,64,127
293812,note_on,,,,,72,0,1,,,,65,52,0,,
293836,note_on,,,,,24,0,1,,,,46,72,0,,
293844,note_off,,,,,8,0,1,,,,47,0,0,,
293908,note_off,,,,,64,0,1,,,,65,0,0,,
293980,note_on,,,,,72,0,1,,,,62,55,0,,
294064,note_off,,,,,84,0,1,,,,62,0,0,,
294068,note_off,,,,,4,0,1,,,,46,0,0,,
294112,note_on,,,,,44,0,1,,,,44,59,0,,
294120,note_on,,,,,8,0,1,,,,56,50,0,,
294196,note_off,,,,,76,0,1,,,,44,0,0,,
294208,note_off,,,,,12,0,1,,,,56,0,0,,
294292,note_on,,,,,84,0,1,,,,44,64,0,,
294300,control_change,,,,,8,0,1,,,,,,0,64,88
294312,control_change,,,,,12,0,1,,,,,,0,64,24
294328,control_change,,,,,0,0,1,,,,,,0,64,0
294328,note_on,,,,,16,0,1,,,,62,63,0,,
294404,control_change,,,,,76,0,1,,,,,,0,64,56
294420,control_change,,,,,16,0,1,,,,,,0,64,104
294424,note_off,,,,,4,0,1,,,,62,0,0,,
294436,control_change,,,,,12,0,1,,,,,,0,64,127
294476,note_on,,,,,40,0,1,,,,59,56,0,,
294548,note_off,,,,,72,0,1,,,,59,0,0,,
294632,note_on,,,,,84,0,1,,,,56,43,0,,
294660,note_off,,,,,28,0,1,,,,44,0,0,,
294684,note_on,,,,,24,0,1,,,,41,58,0,,
294692,note_off,,,,,8,0,1,,,,56,0,0,,
294812,note_on,,,,,120,0,1,,,,68,58,0,,
