tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,control,value,channel,program,note,velocity
37668,note_on,,228,0,1,,,,,,,,0,,82,0
37668,note_on,,0,0,1,,,,,,,,0,,61,0
37668,note_on,,0,0,1,,,,,,,,0,,52,0
37668,note_on,,0,0,1,,,,,,,,0,,55,0
37680,note_on,,0,0,1,,,,,,,,0,,54,100
37680,note_on,,0,0,1,,,,,,,,0,,62,100
37680,note_on,,0,0,1,,,,,,,,0,,83,100
37680,note_on,,12,0,1,,,,,,,,0,,50,100
37718,note_on,,38,0,1,,,,,,,,0,,83,0
37719,note_on,,1,0,1,,,,,,,,0,,85,100
37757,note_on,,38,0,1,,,,,,,,0,,85,0
37759,note_on,,2,0,1,,,,,,,,0,,83,100
37797,note_on,,38,0,1,,,,,,,,0,,83,0
37800,note_on,,3,0,1,,,,,,,,0,,81,100
37914,note_on,,114,0,1,,,,,,,,0,,81,0
37920,note_on,,6,0,1,,,,,,,,0,,80,100
38034,note_on,,114,0,1,,,,,,,,0,,80,0
38040,note_on,,6,0,1,,,,,,,,0,,78,100
38136,note_on,,96,0,1,,,,,,,,0,,62,0
38136,note_on,,0,0,1,,,,,,,,0,,54,0
38136,note_on,,0,0,1,,,,,,,,0,,50,0
38154,note_on,,18,0,1,,,,,,,,0,,78,0
38160,note_on,,6,0,1,,,,,,,,0,,77,100
38160,note_on,,0,0,1,,,,,,,,0,,52,100
38388,note_on,,228,0,1,,,,,,,,0,,77,0
38400,note_on,,12,0,1,,,,,,,,0,,56,100
38400,note_on,,0,0,1,,,,,,,,0,,78,100
38438,note_on,,38,0,1,,,,,,,,0,,78,0
38439,note_on,,1,0,1,,,,,,,,0,,80,100
38477,note_on,,38,0,1,,,,,,,,0,,80,0
38479,note_on,,2,0,1,,,,,,,,0,,78,100
38517,note_on,,38,0,1,,,,,,,,0,,78,0
38520,note_on,,3,0,1,,,,,,,,0,,76,100
38628,note_on,,108,0,1,,,,,,,,0,,56,0
38634,note_on,,6,0,1,,,,,,,,0,,76,0
38640,note_on,,6,0,1,,,,,,,,0,,74,100
38640,note_on,,0,0,1,,,,,,,,0,,62,100
38754,note_on,,114,0,1,,,,,,,,0,,74,0
38760,note_on,,6,0,1,,,,,,,,0,,71,100
38844,note_on,,84,0,1,,,,,,,,0,,52,0
38868,note_on,,24,0,1,,,,,,,,0,,62,0
38874,note_on,,6,0,1,,,,,,,,0,,71,0
38880,note_on,,6,0,1,,,,,,,,0,,45,100
38880,note_on,,0,0,1,,,,,,,,0,,69,100
38923,control_change,,43,0,1,,,,,,7,101,0,,,
38966,control_change,,43,0,1,,,,,,7,100,0,,,
39009,control_change,,43,0,1,,,,,,7,99,0,,,
39096,control_change,,87,0,1,,,,,,7,98,0,,,
39108,note_on,,12,0,1,,,,,,,,0,,45,0
39120,note_on,,12,0,1,,,,,,,,0,,52,100
39139,control_change,,19,0,1,,,,,,7,97,0,,,
39182,control_change,,43,0,1,,,,,,7,96,0,,,
39225,control_change,,43,0,1,,,,,,7,95,0,,,
39268,control_change,,43,0,1,,,,,,7,94,0,,,
39336,note_on,,68,0,1,,,,,,,,0,,69,0
39348,note_on,,12,0,1,,,,,,,,0,,52,0
39355,control_change,,7,0,1,,,,,,7,93,0,,,
39360,note_on,,5,0,1,,,,,,,,0,,61,100
39398,control_change,,38,0,1,,,,,,7,92,0,,,
39441,control_change,,43,0,1,,,,,,7,91,0,,,
39484,control_change,,43,0,1,,,,,,7,90,0,,,
39528,control_change,,44,0,1,,,,,,7,89,0,,,
39588,note_on,,60,0,1,,,,,,,,0,,61,0
39600,note_on,,12,0,1,,,,,,,,0,,45,100
39614,control_change,,14,0,1,,,,,,7,88,0,,,
39657,control_change,,43,0,1,,,,,,7,87,0,,,
39700,control_change,,43,0,1,,,,,,7,86,0,,,
39744,control_change,,44,0,1,,,,,,7,85,0,,,
39787,control_change,,43,0,1,,,,,,7,84,0,,,
39873,control_change,,86,0,1,,,,,,7,83,0,,,
39916,control_change,,43,0,1,,,,,,7,82,0,,,
39960,control_change,,44,0,1,,,,,,7,81,0,,,
40003,control_change,,43,0,1,,,,,,7,80,0,,,
40046,control_change,,43,0,1,,,,,,7,79,0,,,
40132,control_change,,86,0,1,,,,,,7,78,0,,,
40176,control_change,,44,0,1,,,,,,7,77,0,,,
40308,note_on,,132,0,1,,,,,,,,0,,45,0
40320,end_of_track,,17658,1,0,,,,,,,,,,,
40320,end_of_track,,12,1,1,,,,,,,,,,,
40320,end_of_track,,6480,1,2,,,,,,,,,,,
