tick,type,time,meta,track,key,port,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,program,channel,control,value,note,velocity
35925,note_on,15,0,4,,,,,,,,,3,,,69,0
35940,note_on,15,0,3,,,,,,,,,2,,,69,0
35940,note_on,15,0,2,,,,,,,,,1,,,69,0
35985,note_on,60,0,1,,,,,,,,,0,,,49,0
35985,note_on,60,0,4,,,,,,,,,3,,,49,0
36000,note_on,60,0,2,,,,,,,,,1,,,49,0
36000,note_on,60,0,3,,,,,,,,,2,,,49,0
36015,note_on,30,0,4,,,,,,,,,3,,,50,89
36015,note_on,30,0,1,,,,,,,,,0,,,50,89
36030,note_on,30,0,3,,,,,,,,,2,,,50,89
36030,note_on,30,0,2,,,,,,,,,1,,,50,89
36240,note_on,225,0,4,,,,,,,,,3,,,50,0
36240,note_on,225,0,1,,,,,,,,,0,,,50,0
36255,note_on,225,0,3,,,,,,,,,2,,,50,0
36255,note_on,225,0,2,,,,,,,,,1,,,50,0
36480,note_on,240,0,4,,,,,,,,,3,,,62,89
36495,note_on,36471,0,5,,,,,,,,,4,,,62,89
36510,note_on,30,0,4,,,,,,,,,3,,,62,0
36525,note_on,30,0,5,,,,,,,,,4,,,62,0
36525,note_on,15,0,4,,,,,,,,,3,,,65,89
36540,note_on,15,0,5,,,,,,,,,4,,,65,89
36555,note_on,30,0,4,,,,,,,,,3,,,65,0
36570,note_on,30,0,5,,,,,,,,,4,,,65,0
36570,note_on,15,0,4,,,,,,,,,3,,,70,89
36585,note_on,15,0,5,,,,,,,,,4,,,70,89
36600,note_on,30,0,4,,,,,,,,,3,,,70,0
36615,note_on,15,0,4,,,,,,,,,3,,,65,89
36615,note_on,30,0,5,,,,,,,,,4,,,70,0
36630,note_on,15,0,5,,,,,,,,,4,,,65,89
36645,note_on,30,0,4,,,,,,,,,3,,,65,0
36660,note_on,15,0,4,,,,,,,,,3,,,60,89
36660,note_on,30,0,5,,,,,,,,,4,,,65,0
36675,note_on,15,0,5,,,,,,,,,4,,,60,89
36690,note_on,30,0,4,,,,,,,,,3,,,60,0
36705,note_on,15,0,4,,,,,,,,,3,,,64,89
36705,note_on,30,0,5,,,,,,,,,4,,,60,0
36720,note_on,15,0,5,,,,,,,,,4,,,64,89
36735,note_on,30,0,4,,,,,,,,,3,,,64,0
36750,note_on,15,0,4,,,,,,,,,3,,,69,89
36750,note_on,30,0,5,,,,,,,,,4,,,64,0
36765,note_on,15,0,5,,,,,,,,,4,,,69,89
36780,note_on,30,0,4,,,,,,,,,3,,,69,0
36795,note_on,15,0,4,,,,,,,,,3,,,64,89
36795,note_on,30,0,5,,,,,,,,,4,,,69,0
36810,note_on,15,0,5,,,,,,,,,4,,,64,89
36825,note_on,30,0,4,,,,,,,,,3,,,64,0
36840,note_on,15,0,4,,,,,,,,,3,,,58,89
36840,note_on,30,0,5,,,,,,,,,4,,,64,0
36855,note_on,15,0,5,,,,,,,,,4,,,58,89
36870,note_on,30,0,4,,,,,,,,,3,,,58,0
36885,note_on,30,0,5,,,,,,,,,4,,,58,0
36885,note_on,15,0,4,,,,,,,,,3,,,62,89
36900,note_on,15,0,5,,,,,,,,,4,,,62,89
36915,note_on,30,0,4,,,,,,,,,3,,,62,0
36930,note_on,30,0,5,,,,,,,,,4,,,62,0
36930,note_on,15,0,4,,,,,,,,,3,,,67,89
36945,note_on,15,0,5,,,,,,,,,4,,,67,89
36960,note_on,30,0,4,,,,,,,,,3,,,67,0
36975,note_on,30,0,5,,,,,,,,,4,,,67,0
36975,note_on,15,0,4,,,,,,,,,3,,,62,89
36990,note_on,15,0,5,,,,,,,,,4,,,62,89
37005,note_on,30,0,4,,,,,,,,,3,,,62,0
37020,note_on,30,0,5,,,,,,,,,4,,,62,0
37020,note_on,15,0,4,,,,,,,,,3,,,57,89
37035,note_on,15,0,5,,,,,,,,,4,,,57,89
37050,note_on,30,0,4,,,,,,,,,3,,,57,0
37065,note_on,15,0,4,,,,,,,,,3,,,61,89
37065,note_on,30,0,5,,,,,,,,,4,,,57,0
37080,note_on,15,0,5,,,,,,,,,4,,,61,89
37095,note_on,30,0,4,,,,,,,,,3,,,61,0
37110,note_on,15,0,4,,,,,,,,,3,,,64,89
37110,note_on,30,0,5,,,,,,,,,4,,,61,0
37125,note_on,15,0,5,,,,,,,,,4,,,64,89
37140,note_on,30,0,4,,,,,,,,,3,,,64,0
37155,note_on,15,0,4,,,,,,,,,3,,,69,89
37155,note_on,30,0,5,,,,,,,,,4,,,64,0
37170,note_on,15,0,5,,,,,,,,,4,,,69,89
37185,note_on,30,0,4,,,,,,,,,3,,,69,0
37200,note_on,30,0,5,,,,,,,,,4,,,69,0
37215,note_on,30,0,4,,,,,,,,,3,,,50,89
37215,note_on,0,0,4,,,,,,,,,3,,,62,89
37215,note_on,0,0,1,,,,,,,,,0,,,62,89
37215,note_on,975,0,1,,,,,,,,,0,,,50,89
37230,note_on,975,0,2,,,,,,,,,1,,,62,89
37230,note_on,0,0,3,,,,,,,,,2,,,50,89
37230,note_on,0,0,2,,,,,,,,,1,,,50,89
37230,note_on,30,0,5,,,,,,,,,4,,,62,89
37230,note_on,975,0,3,,,,,,,,,2,,,62,89
37290,note_on,75,0,4,,,,,,,,,3,,,62,0
37290,note_on,75,0,1,,,,,,,,,0,,,62,0
37305,note_on,75,0,5,,,,,,,,,4,,,62,0
37305,note_on,15,0,4,,,,,,,,,3,,,70,89
37305,note_on,75,0,2,,,,,,,,,1,,,62,0
37305,note_on,0,0,1,,,,,,,,,0,,,65,89
37305,note_on,15,0,1,,,,,,,,,0,,,70,89
37305,note_on,0,0,4,,,,,,,,,3,,,65,89
37305,note_on,75,0,3,,,,,,,,,2,,,62,0
37320,note_on,0,0,3,,,,,,,,,2,,,70,89
37320,note_on,15,0,3,,,,,,,,,2,,,65,89
37320,note_on,0,0,2,,,,,,,,,1,,,70,89
37320,note_on,15,0,2,,,,,,,,,1,,,65,89
37380,note_on,0,0,4,,,,,,,,,3,,,65,0
37380,note_on,75,0,4,,,,,,,,,3,,,50,0
37380,note_on,75,0,1,,,,,,,,,0,,,50,0
37380,note_on,0,0,1,,,,,,,,,0,,,70,0
37380,note_on,0,0,1,,,,,,,,,0,,,65,0
37380,note_on,0,0,4,,,,,,,,,3,,,70,0
37395,note_on,15,0,4,,,,,,,,,3,,,48,89
37395,note_on,0,0,4,,,,,,,,,3,,,57,89
37395,note_on,0,0,1,,,,,,,,,0,,,57,89
37395,note_on,0,0,2,,,,,,,,,1,,,65,0
37395,note_on,0,0,2,,,,,,,,,1,,,70,0
37395,note_on,15,0,1,,,,,,,,,0,,,48,89
37395,note_on,75,0,3,,,,,,,,,2,,,50,0
37395,note_on,0,0,3,,,,,,,,,2,,,65,0
37395,note_on,0,0,3,,,,,,,,,2,,,70,0
37395,note_on,75,0,2,,,,,,,,,1,,,50,0
37410,note_on,0,0,2,,,,,,,,,1,,,48,89
37410,note_on,15,0,2,,,,,,,,,1,,,57,89
37410,note_on,0,0,3,,,,,,,,,2,,,48,89
37410,note_on,15,0,3,,,,,,,,,2,,,57,89
37470,note_on,75,0,1,,,,,,,,,0,,,57,0
37470,note_on,75,0,4,,,,,,,,,3,,,57,0
37485,note_on,0,0,4,,,,,,,,,3,,,64,89
37485,note_on,75,0,2,,,,,,,,,1,,,57,0
37485,note_on,15,0,1,,,,,,,,,0,,,69,89
37485,note_on,75,0,3,,,,,,,,,2,,,57,0
37485,note_on,0,0,1,,,,,,,,,0,,,64,89
37485,note_on,15,0,4,,,,,,,,,3,,,69,89
37500,note_on,0,0,3,,,,,,,,,2,,,69,89
37500,note_on,15,0,3,,,,,,,,,2,,,64,89
37500,note_on,0,0,2,,,,,,,,,1,,,69,89
37500,note_on,15,0,2,,,,,,,,,1,,,64,89
37560,note_on,0,0,4,,,,,,,,,3,,,69,0
37560,note_on,0,0,4,,,,,,,,,3,,,64,0
37560,note_on,0,0,1,,,,,,,,,0,,,64,0
37560,note_on,75,0,1,,,,,,,,,0,,,48,0
37560,note_on,75,0,4,,,,,,,,,3,,,48,0
37560,note_on,0,0,1,,,,,,,,,0,,,69,0
37575,note_on,75,0,2,,,,,,,,,1,,,48,0
37575,note_on,0,0,2,,,,,,,,,1,,,64,0
37575,note_on,0,0,2,,,,,,,,,1,,,69,0
37575,note_on,15,0,4,,,,,,,,,3,,,46,89
37575,note_on,0,0,1,,,,,,,,,0,,,58,89
37575,note_on,15,0,1,,,,,,,,,0,,,46,89
37575,note_on,75,0,3,,,,,,,,,2,,,48,0
37575,note_on,0,0,3,,,,,,,,,2,,,64,0
37575,note_on,0,0,3,,,,,,,,,2,,,69,0
37575,note_on,0,0,4,,,,,,,,,3,,,58,89
37590,note_on,15,0,3,,,,,,,,,2,,,58,89
37590,note_on,0,0,2,,,,,,,,,1,,,46,89
37590,note_on,15,0,2,,,,,,,,,1,,,58,89
37590,note_on,0,0,3,,,,,,,,,2,,,46,89
37650,note_on,75,0,1,,,,,,,,,0,,,58,0
37650,note_on,75,0,4,,,,,,,,,3,,,58,0
37665,note_on,15,0,1,,,,,,,,,0,,,67,89
37665,note_on,15,0,4,,,,,,,,,3,,,67,89
37665,note_on,0,0,4,,,,,,,,,3,,,62,89
37665,note_on,0,0,1,,,,,,,,,0,,,62,89
37665,note_on,75,0,3,,,,,,,,,2,,,58,0
37665,note_on,75,0,2,,,,,,,,,1,,,58,0
37680,note_on,15,0,3,,,,,,,,,2,,,62,89
37680,note_on,0,0,3,,,,,,,,,2,,,67,89
37680,note_on,15,0,2,,,,,,,,,1,,,62,89
37680,note_on,0,0,2,,,,,,,,,1,,,67,89
37740,note_on,0,0,4,,,,,,,,,3,,,62,0
37740,note_on,0,0,4,,,,,,,,,3,,,67,0
37740,note_on,75,0,4,,,,,,,,,3,,,46,0
37740,note_on,75,0,1,,,,,,,,,0,,,46,0
37740,note_on,0,0,1,,,,,,,,,0,,,62,0
37740,note_on,0,0,1,,,,,,,,,0,,,67,0
37755,note_on,15,0,1,,,,,,,,,0,,,61,89
37755,note_on,0,0,1,,,,,,,,,0,,,64,89
37755,note_on,0,0,1,,,,,,,,,0,,,69,89
37755,note_on,0,0,4,,,,,,,,,3,,,45,89
37755,note_on,0,0,4,,,,,,,,,3,,,69,89
37755,note_on,0,0,4,,,,,,,,,3,,,64,89
37755,note_on,0,0,1,,,,,,,,,0,,,45,89
37755,note_on,0,0,2,,,,,,,,,1,,,67,0
37755,note_on,15,0,4,,,,,,,,,3,,,61,89
37755,note_on,75,0,3,,,,,,,,,2,,,46,0
37755,note_on,0,0,3,,,,,,,,,2,,,62,0
37755,note_on,0,0,3,,,,,,,,,2,,,67,0
37755,note_on,0,0,2,,,,,,,,,1,,,62,0
37755,note_on,75,0,2,,,,,,,,,1,,,46,0
37770,note_on,15,0,2,,,,,,,,,1,,,45,89
37770,note_on,0,0,2,,,,,,,,,1,,,64,89
37770,note_on,0,0,3,,,,,,,,,2,,,61,89
37770,note_on,15,0,3,,,,,,,,,2,,,45,89
37770,note_on,0,0,2,,,,,,,,,1,,,69,89
37770,note_on,0,0,3,,,,,,,,,2,,,69,89
37770,note_on,0,0,3,,,,,,,,,2,,,64,89
37770,note_on,0,0,2,,,,,,,,,1,,,61,89
37920,note_on,0,0,1,,,,,,,,,0,,,69,0
37920,note_on,0,0,4,,,,,,,,,3,,,64,0
37920,note_on,165,0,4,,,,,,,,,3,,,61,0
37920,note_on,165,0,1,,,,,,,,,0,,,61,0
37920,note_on,0,0,1,,,,,,,,,0,,,64,0
37920,note_on,0,0,4,,,,,,,,,3,,,69,0
37920,note_on,0,0,4,,,,,,,,,3,,,45,0
37920,note_on,0,0,1,,,,,,,,,0,,,45,0
37935,note_on,0,0,3,,,,,,,,,2,,,69,0
37935,note_on,165,0,3,,,,,,,,,2,,,45,0
37935,note_on,165,0,2,,,,,,,,,1,,,45,0
37935,note_on,0,0,2,,,,,,,,,1,,,69,0
37935,note_on,0,0,3,,,,,,,,,2,,,64,0
37935,note_on,0,0,2,,,,,,,,,1,,,64,0
37935,note_on,0,0,2,,,,,,,,,1,,,61,0
37935,note_on,0,0,3,,,,,,,,,2,,,61,0
38415,note_on,1110,0,5,,,,,,,,,4,,,62,89
38445,note_on,30,0,5,,,,,,,,,4,,,62,0
38460,note_on,15,0,5,,,,,,,,,4,,,65,89
38490,note_on,30,0,5,,,,,,,,,4,,,65,0
38505,note_on,15,0,5,,,,,,,,,4,,,70,89
38535,note_on,30,0,5,,,,,,,,,4,,,70,0
38550,note_on,15,0,5,,,,,,,,,4,,,65,89
38580,note_on,30,0,5,,,,,,,,,4,,,65,0
38595,note_on,15,0,5,,,,,,,,,4,,,60,89
38625,note_on,30,0,5,,,,,,,,,4,,,60,0
38640,note_on,15,0,5,,,,,,,,,4,,,64,89
38670,note_on,30,0,5,,,,,,,,,4,,,64,0
38685,note_on,15,0,5,,,,,,,,,4,,,69,89
38715,note_on,30,0,5,,,,,,,,,4,,,69,0
38730,note_on,15,0,5,,,,,,,,,4,,,64,89
38760,note_on,30,0,5,,,,,,,,,4,,,64,0
38775,note_on,15,0,5,,,,,,,,,4,,,58,89
38805,note_on,30,0,5,,,,,,,,,4,,,58,0
38820,note_on,15,0,5,,,,,,,,,4,,,62,89
38850,note_on,30,0,5,,,,,,,,,4,,,62,0
38865,note_on,15,0,5,,,,,,,,,4,,,67,89
38895,note_on,30,0,5,,,,,,,,,4,,,67,0
38910,note_on,15,0,5,,,,,,,,,4,,,62,89
38940,note_on,30,0,5,,,,,,,,,4,,,62,0
38955,note_on,15,0,5,,,,,,,,,4,,,57,89
38985,note_on,30,0,5,,,,,,,,,4,,,57,0
39000,note_on,15,0,5,,,,,,,,,4,,,61,89
39030,note_on,30,0,5,,,,,,,,,4,,,61,0
39045,note_on,15,0,5,,,,,,,,,4,,,64,89
39075,note_on,30,0,5,,,,,,,,,4,,,64,0
39090,note_on,15,0,5,,,,,,,,,4,,,69,89
39120,note_on,30,0,5,,,,,,,,,4,,,69,0
39135,note_on,1215,0,1,,,,,,,,,0,,,50,89
39135,note_on,0,0,1,,,,,,,,,0,,,62,89
39135,note_on,1215,0,4,,,,,,,,,3,,,50,89
39135,note_on,0,0,4,,,,,,,,,3,,,62,89
39150,note_on,30,0,5,,,,,,,,,4,,,62,89
39150,note_on,1215,0,2,,,,,,,,,1,,,62,89
39150,note_on,0,0,3,,,,,,,,,2,,,50,89
39150,note_on,1215,0,3,,,,,,,,,2,,,62,89
39150,note_on,0,0,2,,,,,,,,,1,,,50,89
39210,note_on,75,0,1,,,,,,,,,0,,,62,0
39210,note_on,75,0,4,,,,,,,,,3,,,62,0
39225,note_on,15,0,1,,,,,,,,,0,,,70,89
39225,note_on,0,0,4,,,,,,,,,3,,,65,89
39225,note_on,75,0,5,,,,,,,,,4,,,62,0
39225,note_on,75,0,2,,,,,,,,,1,,,62,0
39225,note_on,75,0,3,,,,,,,,,2,,,62,0
39225,note_on,0,0,1,,,,,,,,,0,,,65,89
39225,note_on,15,0,4,,,,,,,,,3,,,70,89
39240,note_on,15,0,3,,,,,,,,,2,,,65,89
39240,note_on,0,0,3,,,,,,,,,2,,,70,89
39240,note_on,0,0,2,,,,,,,,,1,,,70,89
39240,note_on,15,0,2,,,,,,,,,1,,,65,89
39300,note_on,0,0,1,,,,,,,,,0,,,70,0
39300,note_on,75,0,1,,,,,,,,,0,,,50,0
39300,note_on,0,0,4,,,,,,,,,3,,,65,0
39300,note_on,0,0,4,,,,,,,,,3,,,70,0
39300,note_on,75,0,4,,,,,,,,,3,,,50,0
39300,note_on,0,0,1,,,,,,,,,0,,,65,0
39315,note_on,75,0,3,,,,,,,,,2,,,50,0
39315,note_on,0,0,2,,,,,,,,,1,,,70,0
39315,note_on,0,0,2,,,,,,,,,1,,,65,0
39315,note_on,0,0,3,,,,,,,,,2,,,65,0
39315,note_on,0,0,3,,,,,,,,,2,,,70,0
39315,note_on,15,0,4,,,,,,,,,3,,,48,89
39315,note_on,75,0,2,,,,,,,,,1,,,50,0
39315,note_on,15,0,1,,,,,,,,,0,,,48,89
39315,note_on,0,0,1,,,,,,,,,0,,,57,89
39315,note_on,0,0,4,,,,,,,,,3,,,57,89
39330,note_on,15,0,2,,,,,,,,,1,,,57,89
39330,note_on,0,0,2,,,,,,,,,1,,,48,89
39330,note_on,15,0,3,,,,,,,,,2,,,57,89
39330,note_on,0,0,3,,,,,,,,,2,,,48,89
39390,note_on,75,0,4,,,,,,,,,3,,,57,0
39390,note_on,75,0,1,,,,,,,,,0,,,57,0
39405,note_on,0,0,4,,,,,,,,,3,,,64,89
39405,note_on,75,0,3,,,,,,,,,2,,,57,0
39405,note_on,15,0,4,,,,,,,,,3,,,69,89
39405,note_on,0,0,1,,,,,,,,,0,,,64,89
39405,note_on,15,0,1,,,,,,,,,0,,,69,89
39405,note_on,75,0,2,,,,,,,,,1,,,57,0
39420,note_on,0,0,2,,,,,,,,,1,,,69,89
39420,note_on,15,0,2,,,,,,,,,1,,,64,89
39420,note_on,15,0,3,,,,,,,,,2,,,64,89
39420,note_on,0,0,3,,,,,,,,,2,,,69,89
39480,note_on,75,0,1,,,,,,,,,0,,,48,0
39480,note_on,0,0,1,,,,,,,,,0,,,69,0
39480,note_on,0,0,1,,,,,,,,,0,,,64,0
39480,note_on,75,0,4,,,,,,,,,3,,,48,0
39480,note_on,0,0,4,,,,,,,,,3,,,64,0
39480,note_on,0,0,4,,,,,,,,,3,,,69,0
39495,note_on,0,0,4,,,,,,,,,3,,,58,89
39495,note_on,75,0,2,,,,,,,,,1,,,48,0
39495,note_on,0,0,3,,,,,,,,,2,,,69,0
39495,note_on,0,0,3,,,,,,,,,2,,,64,0
39495,note_on,75,0,3,,,,,,,,,2,,,48,0
39495,note_on,15,0,4,,,,,,,,,3,,,46,89
39495,note_on,0,0,2,,,,,,,,,1,,,69,0
39495,note_on,0,0,2,,,,,,,,,1,,,64,0
39495,note_on,0,0,1,,,,,,,,,0,,,58,89
39495,note_on,15,0,1,,,,,,,,,0,,,46,89
39510,note_on,15,0,2,,,,,,,,,1,,,58,89
39510,note_on,0,0,2,,,,,,,,,1,,,46,89
39510,note_on,15,0,3,,,,,,,,,2,,,58,89
39510,note_on,0,0,3,,,,,,,,,2,,,46,89
39570,note_on,75,0,1,,,,,,,,,0,,,58,0
39570,note_on,75,0,4,,,,,,,,,3,,,58,0
39585,note_on,75,0,2,,,,,,,,,1,,,58,0
39585,note_on,0,0,1,,,,,,,,,0,,,62,89
39585,note_on,75,0,3,,,,,,,,,2,,,58,0
39585,note_on,15,0,4,,,,,,,,,3,,,67,89
39585,note_on,15,0,1,,,,,,,,,0,,,67,89
39585,note_on,0,0,4,,,,,,,,,3,,,62,89
39600,note_on,0,0,3,,,,,,,,,2,,,67,89
39600,note_on,15,0,2,,,,,,,,,1,,,62,89
39600,note_on,15,0,3,,,,,,,,,2,,,62,89
39600,note_on,0,0,2,,,,,,,,,1,,,67,89
39660,note_on,75,0,4,,,,,,,,,3,,,46,0
39660,note_on,0,0,4,,,,,,,,,3,,,67,0
39660,note_on,0,0,1,,,,,,,,,0,,,62,0
39660,note_on,0,0,4,,,,,,,,,3,,,62,0
39660,note_on,0,0,1,,,,,,,,,0,,,67,0
39660,note_on,75,0,1,,,,,,,,,0,,,46,0
39675,note_on,0,0,1,,,,,,,,,0,,,45,89
39675,note_on,0,0,1,,,,,,,,,0,,,69,89
39675,note_on,0,0,1,,,,,,,,,0,,,64,89
39675,note_on,0,0,1,,,,,,,,,0,,,61,89
39675,note_on,15,0,1,,,,,,,,,0,,,52,89
39675,note_on,0,0,3,,,,,,,,,2,,,62,0
39675,note_on,0,0,2,,,,,,,,,1,,,67,0
39675,note_on,15,0,4,,,,,,,,,3,,,52,89
39675,note_on,0,0,3,,,,,,,,,2,,,67,0
39675,note_on,75,0,3,,,,,,,,,2,,,46,0
39675,note_on,0,0,4,,,,,,,,,3,,,45,89
39675,note_on,0,0,4,,,,,,,,,3,,,69,89
39675,note_on,0,0,4,,,,,,,,,3,,,64,89
39675,note_on,0,0,4,,,,,,,,,3,,,61,89
39675,note_on,75,0,2,,,,,,,,,1,,,46,0
39675,note_on,0,0,2,,,,,,,,,1,,,62,0
39690,note_on,0,0,3,,,,,,,,,2,,,64,89
39690,note_on,0,0,3,,,,,,,,,2,,,61,89
39690,note_on,15,0,2,,,,,,,,,1,,,45,89
39690,note_on,0,0,3,,,,,,,,,2,,,52,89
39690,note_on,0,0,2,,,,,,,,,1,,,69,89
39690,note_on,15,0,3,,,,,,,,,2,,,45,89
39690,note_on,0,0,2,,,,,,,,,1,,,61,89
39690,note_on,0,0,2,,,,,,,,,1,,,52,89
39690,note_on,0,0,3,,,,,,,,,2,,,69,89
39690,note_on,0,0,2,,,,,,,,,1,,,64,89
40065,note_on,0,0,1,,,,,,,,,0,,,45,0
40065,note_on,0,0,1,,,,,,,,,0,,,64,0
40065,note_on,390,0,4,,,,,,,,,3,,,52,0
40065,note_on,0,0,4,,,,,,,,,3,,,61,0
40065,note_on,0,0,4,,,,,,,,,3,,,64,0
40065,note_on,0,0,4,,,,,,,,,3,,,45,0
40065,note_on,0,0,1,,,,,,,,,0,,,61,0
40065,note_on,390,0,1,,,,,,,,,0,,,52,0
40080,note_on,0,0,3,,,,,,,,,2,,,64,0
40080,note_on,390,0,3,,,,,,,,,2,,,45,0
40080,note_on,0,0,2,,,,,,,,,1,,,52,0
40080,note_on,0,0,3,,,,,,,,,2,,,52,0
40080,note_on,0,0,2,,,,,,,,,1,,,61,0
40080,note_on,0,0,2,,,,,,,,,1,,,64,0
40080,note_on,390,0,2,,,,,,,,,1,,,45,0
40080,note_on,0,0,3,,,,,,,,,2,,,61,0
40110,note_on,45,0,1,,,,,,,,,0,,,69,0
40110,note_on,45,0,4,,,,,,,,,3,,,69,0
40125,note_on,45,0,2,,,,,,,,,1,,,69,0
40125,note_on,15,0,1,,,,,,,,,0,,,67,89
40125,note_on,15,0,4,,,,,,,,,3,,,67,89
40125,note_on,45,0,3,,,,,,,,,2,,,69,0
40140,note_on,15,0,3,,,,,,,,,2,,,67,89
40140,note_on,15,0,2,,,,,,,,,1,,,67,89
40155,note_on,30,0,4,,,,,,,,,3,,,67,0
40155,note_on,30,0,1,,,,,,,,,0,,,67,0
40170,note_on,15,0,4,,,,,,,,,3,,,65,89
40170,note_on,30,0,3,,,,,,,,,2,,,67,0
40170,note_on,30,0,2,,,,,,,,,1,,,67,0
40170,note_on,15,0,1,,,,,,,,,0,,,65,89
40185,note_on,15,0,3,,,,,,,,,2,,,65,89
40185,note_on,15,0,2,,,,,,,,,1,,,65,89
40200,note_on,30,0,4,,,,,,,,,3,,,65,0
40200,note_on,30,0,1,,,,,,,,,0,,,65,0
40215,note_on,15,0,4,,,,,,,,,3,,,64,89
40215,note_on,30,0,2,,,,,,,,,1,,,65,0
40215,note_on,30,0,3,,,,,,,,,2,,,65,0
40215,note_on,15,0,1,,,,,,,,,0,,,64,89
40230,note_on,15,0,3,,,,,,,,,2,,,64,89
40230,note_on,15,0,2,,,,,,,,,1,,,64,89
40245,note_on,30,0,1,,,,,,,,,0,,,64,0
40245,note_on,30,0,4,,,,,,,,,3,,,64,0
40260,note_on,15,0,1,,,,,,,,,0,,,62,89
40260,note_on,30,0,3,,,,,,,,,2,,,64,0
40260,note_on,15,0,4,,,,,,,,,3,,,62,89
40260,note_on,30,0,2,,,,,,,,,1,,,64,0
40275,note_on,15,0,3,,,,,,,,,2,,,62,89
40275,note_on,15,0,2,,,,,,,,,1,,,62,89
40290,note_on,30,0,4,,,,,,,,,3,,,62,0
40290,note_on,30,0,1,,,,,,,,,0,,,62,0
40305,note_on,30,0,3,,,,,,,,,2,,,62,0
40305,note_on,15,0,1,,,,,,,,,0,,,61,89
40305,note_on,15,0,4,,,,,,,,,3,,,61,89
40305,note_on,30,0,2,,,,,,,,,1,,,62,0
40320,note_on,15,0,3,,,,,,,,,2,,,61,89
40320,note_on,15,0,2,,,,,,,,,1,,,61,89
40335,note_on,30,0,1,,,,,,,,,0,,,61,0
40335,note_on,30,0,4,,,,,,,,,3,,,61,0
40350,note_on,15,0,1,,,,,,,,,0,,,59,89
40350,note_on,15,0,4,,,,,,,,,3,,,59,89
40350,note_on,30,0,2,,,,,,,,,1,,,61,0
40350,note_on,30,0,3,,,,,,,,,2,,,61,0
40365,note_on,15,0,3,,,,,,,,,2,,,59,89
40365,note_on,15,0,2,,,,,,,,,1,,,59,89
40380,note_on,30,0,1,,,,,,,,,0,,,59,0
40380,note_on,30,0,4,,,,,,,,,3,,,59,0
40395,note_on,15,0,1,,,,,,,,,0,,,61,89
40395,note_on,30,0,3,,,,,,,,,2,,,59,0
40395,note_on,15,0,4,,,,,,,,,3,,,61,89
40395,note_on,30,0,2,,,,,,,,,1,,,59,0
40410,note_on,15,0,2,,,,,,,,,1,,,61,89
40410,note_on,15,0,3,,,,,,,,,2,,,61,89
40425,note_on,30,0,4,,,,,,,,,3,,,61,0
40425,note_on,30,0,1,,,,,,,,,0,,,61,0
40440,note_on,30,0,3,,,,,,,,,2,,,61,0
40440,note_on,15,0,1,,,,,,,,,0,,,57,89
40440,note_on,30,0,2,,,,,,,,,1,,,61,0
40440,note_on,15,0,4,,,,,,,,,3,,,57,89
40455,note_on,15,0,2,,,,,,,,,1,,,57,89
40455,note_on,15,0,3,,,,,,,,,2,,,57,89
40470,note_on,30,0,4,,,,,,,,,3,,,57,0
40470,note_on,30,0,1,,,,,,,,,0,,,57,0
40485,note_on,30,0,2,,,,,,,,,1,,,57,0
40485,note_on,15,0,4,,,,,,,,,3,,,59,89
40485,note_on,15,0,1,,,,,,,,,0,,,59,89
40485,note_on,30,0,3,,,,,,,,,2,,,57,0
40500,note_on,15,0,2,,,,,,,,,1,,,59,89
40500,note_on,15,0,3,,,,,,,,,2,,,59,89
40515,note_on,30,0,1,,,,,,,,,0,,,59,0
40515,note_on,30,0,4,,,,,,,,,3,,,59,0
40530,note_on,30,0,2,,,,,,,,,1,,,59,0
40530,note_on,15,0,4,,,,,,,,,3,,,61,89
40530,note_on,30,0,3,,,,,,,,,2,,,59,0
40530,note_on,15,0,1,,,,,,,,,0,,,61,89
40545,note_on,15,0,3,,,,,,,,,2,,,61,89
40545,note_on,15,0,2,,,,,,,,,1,,,61,89
40560,note_on,30,0,1,,,,,,,,,0,,,61,0
40560,note_on,30,0,4,,,,,,,,,3,,,61,0
40575,note_on,30,0,2,,,,,,,,,1,,,61,0
40575,note_on,30,0,3,,,,,,,,,2,,,61,0
40575,note_on,15,0,4,,,,,,,,,3,,,62,89
40575,note_on,15,0,1,,,,,,,,,0,,,62,89
40590,note_on,15,0,3,,,,,,,,,2,,,62,89
40590,note_on,15,0,2,,,,,,,,,1,,,62,89
40605,note_on,30,0,4,,,,,,,,,3,,,62,0
40605,note_on,30,0,1,,,,,,,,,0,,,62,0
40620,note_on,15,0,1,,,,,,,,,0,,,64,89
40620,note_on,30,0,3,,,,,,,,,2,,,62,0
40620,note_on,15,0,4,,,,,,,,,3,,,64,89
40620,note_on,30,0,2,,,,,,,,,1,,,62,0
40635,note_on,15,0,3,,,,,,,,,2,,,64,89
40635,note_on,15,0,2,,,,,,,,,1,,,64,89
40650,note_on,30,0,4,,,,,,,,,3,,,64,0
40650,note_on,30,0,1,,,,,,,,,0,,,64,0
40665,note_on,30,0,2,,,,,,,,,1,,,64,0
40665,note_on,15,0,1,,,,,,,,,0,,,65,89
40665,note_on,15,0,4,,,,,,,,,3,,,65,89
40665,note_on,30,0,3,,,,,,,,,2,,,64,0
40680,note_on,15,0,3,,,,,,,,,2,,,65,89
40680,note_on,15,0,2,,,,,,,,,1,,,65,89
40695,note_on,30,0,4,,,,,,,,,3,,,65,0
