tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity,control,value
32160,note_on,0,0,15,,,,,,,,7,73,64,,
32160,note_on,120,0,6,,,,,,,,1,68,0,,
32160,note_on,0,0,6,,,,,,,,1,69,64,,
32160,note_on,120,0,9,,,,,,,,2,59,0,,
32160,note_on,240,0,8,,,,,,,,8,40,0,,
32160,note_on,120,0,10,,,,,,,,5,68,0,,
32160,note_on,120,0,2,,,,,,,,4,74,0,,
32160,note_on,0,0,2,,,,,,,,4,73,64,,
32160,note_on,0,0,10,,,,,,,,5,69,64,,
32160,note_on,0,0,8,,,,,,,,8,45,64,,
32160,note_on,240,0,3,,,,,,,,6,52,0,,
32160,note_on,0,0,3,,,,,,,,6,45,64,,
32160,note_on,0,0,16,,,,,,,,7,45,64,,
32160,note_on,0,0,9,,,,,,,,2,57,64,,
32160,note_on,120,0,15,,,,,,,,7,74,0,,
32160,note_on,240,0,14,,,,,,,,13,40,0,,
32160,note_on,0,0,13,,,,,,,,12,57,64,,
32160,note_on,240,0,7,,,,,,,,3,52,0,,
32160,note_on,120,0,12,,,,,,,,11,68,0,,
32160,note_on,0,0,12,,,,,,,,11,69,64,,
32160,note_on,120,0,11,,,,,,,,10,74,0,,
32160,note_on,0,0,11,,,,,,,,10,73,64,,
32160,note_on,0,0,5,,,,,,,,0,73,64,,
32160,note_on,0,0,16,,,,,,,,7,57,64,,
32160,note_on,120,0,16,,,,,,,,7,59,0,,
32160,note_on,0,0,4,,,,,,,,5,73,64,,
32160,note_on,120,0,4,,,,,,,,5,74,0,,
32160,note_on,0,0,7,,,,,,,,3,45,64,,
32160,note_on,120,0,5,,,,,,,,0,74,0,,
32160,note_on,0,0,14,,,,,,,,13,45,64,,
32160,note_on,0,0,16,,,,,,,,7,52,0,,
32160,note_on,120,0,13,,,,,,,,12,59,0,,
32280,note_on,0,0,8,,,,,,,,8,57,64,,
32280,note_on,0,0,2,,,,,,,,4,69,64,,
32280,note_on,120,0,4,,,,,,,,5,73,0,,
32280,note_on,0,0,11,,,,,,,,10,69,64,,
32280,note_on,120,0,11,,,,,,,,10,73,0,,
32280,note_on,120,0,8,,,,,,,,8,45,0,,
32280,note_on,0,0,15,,,,,,,,7,69,64,,
32280,note_on,0,0,15,,,,,,,,7,67,64,,
32280,note_on,0,0,15,,,,,,,,7,69,0,,
32280,note_on,120,0,15,,,,,,,,7,73,0,,
32280,note_on,0,0,4,,,,,,,,5,69,64,,
32280,note_on,120,0,3,,,,,,,,6,45,0,,
32280,note_on,120,0,2,,,,,,,,4,73,0,,
32280,note_on,0,0,3,,,,,,,,6,57,64,,
32280,note_on,0,0,16,,,,,,,,7,57,64,,
32280,note_on,120,0,10,,,,,,,,5,69,0,,
32280,note_on,0,0,12,,,,,,,,11,67,64,,
32280,note_on,120,0,12,,,,,,,,11,69,0,,
32280,note_on,0,0,7,,,,,,,,3,57,64,,
32280,note_on,0,0,14,,,,,,,,13,57,64,,
32280,note_on,120,0,7,,,,,,,,3,45,0,,
32280,note_on,120,0,16,,,,,,,,7,45,0,,
32280,note_on,120,0,14,,,,,,,,13,45,0,,
32280,note_on,0,0,6,,,,,,,,1,67,64,,
32280,note_on,120,0,6,,,,,,,,1,69,0,,
32280,note_on,0,0,5,,,,,,,,0,69,64,,
32280,note_on,120,0,5,,,,,,,,0,73,0,,
32280,note_on,0,0,10,,,,,,,,5,67,64,,
32400,note_on,120,0,4,,,,,,,,5,69,0,,
32400,note_on,0,0,4,,,,,,,,5,71,64,,
32400,note_on,0,0,10,,,,,,,,5,66,64,,
32400,note_on,240,0,9,,,,,,,,2,57,0,,
32400,note_on,120,0,10,,,,,,,,5,67,0,,
32400,note_on,120,0,12,,,,,,,,11,67,0,,
32400,note_on,0,0,12,,,,,,,,11,66,64,,
32400,note_on,120,0,11,,,,,,,,10,69,0,,
32400,note_on,0,0,11,,,,,,,,10,71,64,,
32400,note_on,0,0,13,,,,,,,,12,57,64,,
32400,note_on,0,0,9,,,,,,,,2,57,64,,
32400,note_on,240,0,13,,,,,,,,12,57,0,,
32400,note_on,0,0,2,,,,,,,,4,71,64,,
32400,note_on,120,0,2,,,,,,,,4,69,0,,
32400,note_on,120,0,5,,,,,,,,0,69,0,,
32400,note_on,0,0,5,,,,,,,,0,71,64,,
32400,note_on,120,0,6,,,,,,,,1,67,0,,
32400,note_on,0,0,6,,,,,,,,1,66,64,,
32400,note_on,0,0,15,,,,,,,,7,71,64,,
32400,note_on,0,0,15,,,,,,,,7,66,64,,
32400,note_on,0,0,15,,,,,,,,7,67,0,,
32400,note_on,120,0,15,,,,,,,,7,69,0,,
32520,note_on,120,0,5,,,,,,,,0,71,0,,
32520,note_on,0,0,5,,,,,,,,0,73,64,,
32520,note_on,120,0,4,,,,,,,,5,71,0,,
32520,note_on,0,0,4,,,,,,,,5,73,64,,
32520,note_on,0,0,8,,,,,,,,8,55,64,,
32520,note_on,0,0,15,,,,,,,,7,73,64,,
32520,note_on,240,0,3,,,,,,,,6,57,0,,
32520,note_on,0,0,14,,,,,,,,13,55,64,,
32520,note_on,240,0,7,,,,,,,,3,57,0,,
32520,note_on,0,0,7,,,,,,,,3,55,64,,
32520,note_on,120,0,15,,,,,,,,7,71,0,,
32520,note_on,0,0,15,,,,,,,,7,66,0,,
32520,note_on,0,0,15,,,,,,,,7,64,64,,
32520,note_on,240,0,8,,,,,,,,8,57,0,,
32520,note_on,240,0,14,,,,,,,,13,57,0,,
32520,note_on,0,0,3,,,,,,,,6,55,64,,
32520,note_on,120,0,10,,,,,,,,5,66,0,,
32520,note_on,0,0,11,,,,,,,,10,73,64,,
32520,note_on,0,0,12,,,,,,,,11,64,64,,
32520,note_on,120,0,12,,,,,,,,11,66,0,,
32520,note_on,120,0,6,,,,,,,,1,66,0,,
32520,note_on,240,0,16,,,,,,,,7,57,0,,
32520,note_on,0,0,6,,,,,,,,1,64,64,,
32520,note_on,0,0,10,,,,,,,,5,64,64,,
32520,note_on,120,0,11,,,,,,,,10,71,0,,
32520,note_on,0,0,16,,,,,,,,7,55,64,,
32520,note_on,120,0,2,,,,,,,,4,71,0,,
32520,note_on,0,0,2,,,,,,,,4,73,64,,
32640,note_on,0,0,7,,,,,,,,3,54,64,,
32640,note_on,0,0,15,,,,,,,,7,62,64,,
32640,note_on,120,0,11,,,,,,,,10,73,0,,
32640,note_on,0,0,11,,,,,,,,10,74,64,,
32640,note_on,120,0,15,,,,,,,,7,73,0,,
32640,note_on,120,0,6,,,,,,,,1,64,0,,
32640,note_on,120,0,12,,,,,,,,11,64,0,,
32640,note_on,0,0,12,,,,,,,,11,62,64,,
32640,note_on,0,0,15,,,,,,,,7,64,0,,
32640,note_on,120,0,16,,,,,,,,7,55,0,,
32640,note_on,0,0,10,,,,,,,,5,62,64,,
32640,note_on,120,0,14,,,,,,,,13,55,0,,
32640,note_on,120,0,3,,,,,,,,6,55,0,,
32640,note_on,0,0,8,,,,,,,,8,54,64,,
32640,note_on,0,0,6,,,,,,,,1,62,64,,
32640,note_on,0,0,3,,,,,,,,6,54,64,,
32640,note_on,0,0,15,,,,,,,,7,74,64,,
32640,note_on,120,0,4,,,,,,,,5,73,0,,
32640,note_on,0,0,14,,,,,,,,13,54,64,,
32640,note_on,0,0,4,,,,,,,,5,74,64,,
32640,note_on,0,0,2,,,,,,,,4,74,64,,
32640,note_on,120,0,2,,,,,,,,4,73,0,,
32640,note_on,0,0,16,,,,,,,,7,54,64,,
32640,note_on,120,0,10,,,,,,,,5,64,0,,
32640,note_on,0,0,5,,,,,,,,0,74,64,,
32640,note_on,120,0,7,,,,,,,,3,55,0,,
32640,note_on,120,0,8,,,,,,,,8,55,0,,
32640,note_on,120,0,5,,,,,,,,0,73,0,,
32760,note_on,120,0,7,,,,,,,,3,54,0,,
32760,note_on,120,0,2,,,,,,,,4,74,0,,
32760,note_on,0,0,2,,,,,,,,4,73,64,,
32760,note_on,120,0,15,,,,,,,,7,74,0,,
32760,note_on,0,0,15,,,,,,,,7,73,64,,
32760,note_on,120,0,8,,,,,,,,8,54,0,,
32760,note_on,0,0,8,,,,,,,,8,50,64,,
32760,note_on,0,0,7,,,,,,,,3,50,64,,
32760,note_on,0,0,14,,,,,,,,13,50,64,,
32760,note_on,0,0,16,,,,,,,,7,50,64,,
32760,note_on,0,0,11,,,,,,,,10,73,64,,
32760,note_on,120,0,14,,,,,,,,13,54,0,,
32760,note_on,120,0,11,,,,,,,,10,74,0,,
32760,note_on,120,0,16,,,,,,,,7,54,0,,
32760,note_on,0,0,4,,,,,,,,5,73,64,,
32760,note_on,0,0,3,,,,,,,,6,50,64,,
32760,note_on,120,0,4,,,,,,,,5,74,0,,
32760,note_on,0,0,5,,,,,,,,0,73,64,,
32760,note_on,120,0,5,,,,,,,,0,74,0,,
32760,note_on,120,0,3,,,,,,,,6,54,0,,
32880,note_on,120,0,16,,,,,,,,7,50,0,,
32880,note_on,120,0,15,,,,,,,,7,73,0,,
32880,note_on,0,0,15,,,,,,,,7,71,64,,
32880,note_on,0,0,2,,,,,,,,4,71,64,,
32880,note_on,0,0,7,,,,,,,,3,52,64,,
32880,note_on,0,0,8,,,,,,,,8,52,64,,
32880,note_on,120,0,8,,,,,,,,8,50,0,,
32880,note_on,0,0,3,,,,,,,,6,52,64,,
32880,note_on,480,0,13,,,,,,,,12,57,0,,
32880,note_on,120,0,2,,,,,,,,4,73,0,,
32880,note_on,0,0,16,,,,,,,,7,57,0,,
32880,note_on,120,0,7,,,,,,,,3,50,0,,
32880,note_on,120,0,11,,,,,,,,10,73,0,,
32880,note_on,0,0,16,,,,,,,,7,55,64,,
32880,note_on,120,0,4,,,,,,,,5,73,0,,
32880,note_on,0,0,4,,,,,,,,5,71,64,,
32880,note_on,0,0,11,,,,,,,,10,71,64,,
32880,note_on,480,0,9,,,,,,,,2,57,0,,
32880,note_on,120,0,14,,,,,,,,13,50,0,,
32880,note_on,0,0,14,,,,,,,,13,52,64,,
32880,note_on,120,0,3,,,,,,,,6,50,0,,
32880,note_on,0,0,5,,,,,,,,0,71,64,,
32880,note_on,120,0,5,,,,,,,,0,73,0,,
32880,note_on,0,0,9,,,,,,,,2,55,64,,
32880,note_on,0,0,13,,,,,,,,12,55,64,,
32880,note_on,0,0,16,,,,,,,,7,52,64,,
33000,note_on,120,0,11,,,,,,,,10,71,0,,
33000,note_on,0,0,11,,,,,,,,10,70,64,,
33000,note_on,120,0,9,,,,,,,,2,55,0,,
33000,note_on,0,0,16,,,,,,,,7,54,64,,
33000,note_on,0,0,16,,,,,,,,7,52,0,,
33000,note_on,120,0,15,,,,,,,,7,71,0,,
33000,note_on,0,0,15,,,,,,,,7,70,64,,
33000,note_on,0,0,8,,,,,,,,8,54,64,,
33000,note_on,120,0,13,,,,,,,,12,55,0,,
33000,note_on,0,0,13,,,,,,,,12,54,64,,
33000,note_on,120,0,4,,,,,,,,5,71,0,,
33000,note_on,0,0,4,,,,,,,,5,70,64,,
33000,note_on,120,0,14,,,,,,,,13,52,0,,
33000,note_on,0,0,14,,,,,,,,13,54,64,,
33000,note_on,0,0,5,,,,,,,,0,70,64,,
33000,note_on,120,0,5,,,,,,,,0,71,0,,
33000,note_on,0,0,7,,,,,,,,3,54,64,,
33000,note_on,120,0,7,,,,,,,,3,52,0,,
33000,note_on,120,0,16,,,,,,,,7,55,0,,
33000,note_on,0,0,9,,,,,,,,2,54,64,,
33000,note_on,120,0,8,,,,,,,,8,52,0,,
33000,note_on,120,0,3,,,,,,,,6,52,0,,
33000,note_on,0,0,2,,,,,,,,4,70,64,,
33000,note_on,120,0,2,,,,,,,,4,71,0,,
33000,note_on,0,0,3,,,,,,,,6,54,64,,
33120,note_on,0,0,11,,,,,,,,10,71,64,,
33120,note_on,120,0,11,,,,,,,,10,70,0,,
33120,note_on,120,0,16,,,,,,,,7,54,0,,
33120,note_on,0,0,16,,,,,,,,7,55,64,,
33120,note_on,0,0,7,,,,,,,,3,55,64,,
33120,note_on,120,0,4,,,,,,,,5,70,0,,
33120,note_on,0,0,4,,,,,,,,5,71,64,,
33120,note_on,0,0,5,,,,,,,,0,71,64,,
33120,note_on,0,0,16,,,,,,,,7,59,64,,
33120,note_on,120,0,5,,,,,,,,0,70,0,,
33120,note_on,120,0,2,,,,,,,,4,70,0,,
33120,note_on,0,0,2,,,,,,,,4,71,64,,
33120,note_on,120,0,15,,,,,,,,7,70,0,,
33120,note_on,0,0,15,,,,,,,,7,71,64,,
33120,note_on,120,0,8,,,,,,,,8,54,0,,
33120,note_on,0,0,8,,,,,,,,8,55,64,,
33120,note_on,0,0,14,,,,,,,,13,55,64,,
33120,note_on,120,0,14,,,,,,,,13,54,0,,
33120,note_on,120,0,7,,,,,,,,3,54,0,,
33120,note_on,120,0,3,,,,,,,,6,54,0,,
33120,note_on,0,0,3,,,,,,,,6,55,64,,
33120,note_on,120,0,9,,,,,,,,2,54,0,,
33120,note_on,120,0,13,,,,,,,,12,54,0,,
33120,note_on,0,0,9,,,,,,,,2,59,64,,
33120,note_on,0,0,13,,,,,,,,12,59,64,,
33240,note_on,0,0,15,,,,,,,,7,62,0,,
33240,note_on,120,0,15,,,,,,,,7,71,0,,
33240,note_on,0,0,12,,,,,,,,11,64,64,,
33240,note_on,0,0,15,,,,,,,,7,76,64,,
33240,note_on,600,0,6,,,,,,,,1,62,0,,
33240,note_on,600,0,12,,,,,,,,11,62,0,,
33240,note_on,0,0,10,,,,,,,,5,64,64,,
33240,note_on,600,0,10,,,,,,,,5,62,0,,
33240,note_on,120,0,5,,,,,,,,0,71,0,,
33240,note_on,0,0,4,,,,,,,,5,76,64,,
33240,note_on,120,0,4,,,,,,,,5,71,0,,
33240,note_on,0,0,15,,,,,,,,7,64,64,,
33240,note_on,120,0,2,,,,,,,,4,71,0,,
33240,note_on,0,0,2,,,,,,,,4,76,64,,
33240,note_on,0,0,6,,,,,,,,1,64,64,,
33240,note_on,120,0,11,,,,,,,,10,71,0,,
33240,note_on,0,0,5,,,,,,,,0,76,64,,
33240,note_on,0,0,11,,,,,,,,10,76,64,,
33360,note_on,120,0,5,,,,,,,,0,76,0,,
33360,note_on,240,0,7,,,,,,,,3,55,0,,
33360,note_on,0,0,7,,,,,,,,3,54,64,,
33360,note_on,0,0,8,,,,,,,,8,54,64,,
33360,note_on,240,0,8,,,,,,,,8,55,0,,
33360,note_on,240,0,14,,,,,,,,13,55,0,,
33360,note_on,0,0,12,,,,,,,,11,66,64,,
33360,note_on,120,0,2,,,,,,,,4,76,0,,
33360,note_on,0,0,2,,,,,,,,4,74,64,,
33360,note_on,0,0,14,,,,,,,,13,54,64,,
33360,note_on,0,0,11,,,,,,,,10,74,64,,
33360,note_on,120,0,11,,,,,,,,10,76,0,,
33360,note_on,120,0,12,,,,,,,,11,64,0,,
33360,note_on,0,0,3,,,,,,,,6,54,64,,
33360,note_on,240,0,3,,,,,,,,6,55,0,,
33360,note_on,0,0,10,,,,,,,,5,66,64,,
33360,note_on,120,0,10,,,,,,,,5,64,0,,
33360,note_on,0,0,16,,,,,,,,7,55,0,,
33360,note_on,240,0,16,,,,,,,,7,59,0,,
33360,note_on,0,0,13,,,,,,,,12,59,64,,
33360,note_on,0,0,5,,,,,,,,0,74,64,,
33360,note_on,0,0,4,,,,,,,,5,74,64,,
33360,note_on,120,0,4,,,,,,,,5,76,0,,
33360,note_on,0,0,16,,,,,,,,7,54,64,,
33360,note_on,240,0,13,,,,,,,,12,59,0,,
33360,note_on,0,0,16,,,,,,,,7,59,64,,
33360,note_on,0,0,15,,,,,,,,7,66,64,,
33360,note_on,0,0,9,,,,,,,,2,59,64,,
33360,note_on,240,0,9,,,,,,,,2,59,0,,
33360,note_on,120,0,6,,,,,,,,1,64,0,,
33360,note_on,0,0,6,,,,,,,,1,66,64,,
33360,note_on,0,0,15,,,,,,,,7,74,64,,
33360,note_on,0,0,15,,,,,,,,7,64,0,,
33360,note_on,120,0,15,,,,,,,,7,76,0,,
33480,note_on,120,0,16,,,,,,,,7,54,0,,
33480,note_on,0,0,16,,,,,,,,7,52,64,,
33480,note_on,0,0,2,,,,,,,,4,73,64,,
33480,note_on,0,0,5,,,,,,,,0,73,64,,
33480,note_on,0,0,12,,,,,,,,11,67,64,,
33480,note_on,120,0,15,,,,,,,,7,74,0,,
33480,note_on,0,0,15,,,,,,,,7,66,0,,
33480,note_on,120,0,2,,,,,,,,4,74,0,,
33480,note_on,120,0,4,,,,,,,,5,74,0,,
33480,note_on,0,0,4,,,,,,,,5,73,64,,
33480,note_on,120,0,8,,,,,,,,8,54,0,,
33480,note_on,0,0,14,,,,,,,,13,52,64,,
33480,note_on,120,0,11,,,,,,,,10,74,0,,
33480,note_on,0,0,11,,,,,,,,10,73,64,,
33480,note_on,120,0,14,,,,,,,,13,54,0,,
33480,note_on,0,0,3,,,,,,,,6,52,64,,
33480,note_on,120,0,3,,,,,,,,6,54,0,,
33480,note_on,0,0,6,,,,,,,,1,67,64,,
33480,note_on,120,0,6,,,,,,,,1,66,0,,
33480,note_on,120,0,10,,,,,,,,5,66,0,,
33480,note_on,0,0,10,,,,,,,,5,67,64,,
33480,note_on,120,0,5,,,,,,,,0,74,0,,
33480,note_on,0,0,8,,,,,,,,8,52,64,,
33480,note_on,120,0,12,,,,,,,,11,66,0,,
33480,note_on,0,0,15,,,,,,,,7,73,64,,
33480,note_on,120,0,7,,,,,,,,3,54,0,,
33480,note_on,0,0,7,,,,,,,,3,52,64,,
33480,note_on,0,0,15,,,,,,,,7,67,64,,
33600,note_on,0,0,15,,,,,,,,7,67,0,,
33600,note_on,120,0,2,,,,,,,,4,73,0,,
33600,note_on,0,0,16,,,,,,,,7,59,64,,
33600,note_on,120,0,3,,,,,,,,6,52,0,,
33600,note_on,0,0,3,,,,,,,,6,54,64,,
33600,note_on,0,0,11,,,,,,,,10,74,64,,
33600,note_on,120,0,11,,,,,,,,10,73,0,,
33600,note_on,0,0,15,,,,,,,,7,74,64,,
33600,note_on,0,0,7,,,,,,,,3,54,64,,
33600,note_on,0,0,5,,,,,,,,0,74,64,,
33600,note_on,120,0,5,,,,,,,,0,73,0,,
33600,note_on,0,0,15,,,,,,,,7,66,64,,
33600,note_on,0,0,4,,,,,,,,5,74,64,,
33600,note_on,120,0,4,,,,,,,,5,73,0,,
33600,note_on,120,0,16,,,,,,,,7,52,0,,
33600,note_on,0,0,16,,,,,,,,7,59,0,,
33600,note_on,0,0,16,,,,,,,,7,54,64,,
33600,note_on,0,0,14,,,,,,,,13,54,64,,
33600,note_on,120,0,14,,,,,,,,13,52,0,,
33600,note_on,0,0,2,,,,,,,,4,74,64,,
33600,note_on,120,0,7,,,,,,,,3,52,0,,
33600,note_on,120,0,12,,,,,,,,11,67,0,,
33600,note_on,0,0,12,,,,,,,,11,66,64,,
33600,note_on,120,0,15,,,,,,,,7,73,0,,
33600,note_on,120,0,8,,,,,,,,8,52,0,,
33600,note_on,0,0,8,,,,,,,,8,54,64,,
33600,note_on,0,0,6,,,,,,,,1,66,64,,
33600,note_on,120,0,6,,,,,,,,1,67,0,,
33600,note_on,0,0,9,,,,,,,,2,59,64,,
33600,note_on,240,0,9,,,,,,,,2,59,0,,
33600,note_on,0,0,10,,,,,,,,5,66,64,,
33600,note_on,120,0,10,,,,,,,,5,67,0,,
33840,note_on,240,0,15,,,,,,,,7,74,0,,
33840,note_on,0,0,8,,,,,,,,8,42,64,,
33840,note_on,240,0,10,,,,,,,,5,66,0,,
33840,note_on,0,0,15,,,,,,,,7,66,0,,
33840,note_on,240,0,8,,,,,,,,8,54,0,,
33840,note_on,240,0,12,,,,,,,,11,66,0,,
33840,note_on,240,0,4,,,,,,,,5,74,0,,
33840,note_on,240,0,5,,,,,,,,0,74,0,,
33840,note_on,240,0,14,,,,,,,,13,54,0,,
33840,note_on,0,0,9,,,,,,,,2,58,64,,
33840,note_on,0,0,14,,,,,,,,13,42,64,,
33840,note_on,240,0,9,,,,,,,,2,59,0,,
33840,note_on,0,0,15,,,,,,,,7,73,64,,
33840,note_on,240,0,11,,,,,,,,10,74,0,,
33840,note_on,0,0,11,,,,,,,,10,73,64,,
33840,note_on,0,0,4,,,,,,,,5,73,64,,
33840,note_on,0,0,3,,,,,,,,6,42,64,,
33840,note_on,240,0,3,,,,,,,,6,54,0,,
33840,note_on,0,0,13,,,,,,,,12,58,64,,
33840,note_on,480,0,13,,,,,,,,12,59,0,,
33840,note_on,240,0,6,,,,,,,,1,66,0,,
33840,note_on,0,0,5,,,,,,,,0,73,64,,
33840,note_on,240,0,16,,,,,,,,7,59,0,,
33840,note_on,240,0,7,,,,,,,,3,54,0,,
33840,note_on,0,0,16,,,,,,,,7,42,64,,
33840,note_on,0,0,16,,,,,,,,7,58,64,,
33840,note_on,0,0,7,,,,,,,,3,42,64,,
33840,note_on,0,0,16,,,,,,,,7,54,0,,
33840,note_on,0,0,2,,,,,,,,4,73,64,,
33840,note_on,240,0,2,,,,,,,,4,74,0,,
34080,note_on,240,0,14,,,,,,,,13,42,0,,
34080,note_on,0,0,11,,,,,,,,10,71,64,,
34080,note_on,240,0,4,,,,,,,,5,73,0,,
34080,note_on,0,0,4,,,,,,,,5,71,64,,
34080,note_on,240,0,6,,,,,,,,1,66,64,,
34080,note_on,0,0,3,,,,,,,,6,47,64,,
34080,note_on,240,0,3,,,,,,,,6,42,0,,
34080,note_on,0,0,2,,,,,,,,4,71,64,,
34080,note_on,240,0,2,,,,,,,,4,73,0,,
34080,note_on,0,0,13,,,,,,,,12,62,64,,
34080,note_on,240,0,13,,,,,,,,12,58,0,,
34080,note_on,240,0,5,,,,,,,,0,73,0,,
34080,note_on,0,0,5,,,,,,,,0,71,64,,
34080,note_on,0,0,15,,,,,,,,7,71,64,,
34080,note_on,0,0,15,,,,,,,,7,66,64,,
34080,note_on,240,0,15,,,,,,,,7,73,0,,
34080,note_on,240,0,9,,,,,,,,2,58,0,,
34080,note_on,240,0,10,,,,,,,,5,66,64,,
34080,note_on,240,0,12,,,,,,,,11,66,64,,
34080,note_on,0,0,7,,,,,,,,3,47,64,,
34080,note_on,240,0,7,,,,,,,,3,42,0,,
34080,note_on,0,0,14,,,,,,,,13,47,64,,
34080,note_on,0,0,9,,,,,,,,2,62,64,,
34080,note_on,240,0,11,,,,,,,,10,73,0,,
34080,note_on,0,0,8,,,,,,,,8,47,64,,
34080,note_on,240,0,8,,,,,,,,8,42,0,,
34080,note_on,240,0,16,,,,,,,,7,58,0,,
34080,note_on,0,0,16,,,,,,,,7,42,0,,
34080,note_on,0,0,16,,,,,,,,7,47,64,,
34080,note_on,0,0,16,,,,,,,,7,62,64,,
34320,note_on,240,0,8,,,,,,,,8,47,0,,
34320,note_on,240,0,6,,,,,,,,1,66,0,,
34320,note_on,0,0,15,,,,,,,,7,67,64,,
34320,note_on,0,0,6,,,,,,,,1,67,64,,
34320,note_on,240,0,11,,,,,,,,10,71,0,,
34320,note_on,240,0,13,,,,,,,,12,62,0,,
34320,note_on,240,0,16,,,,,,,,7,62,0,,
34320,note_on,0,0,15,,,,,,,,7,66,0,,
34320,note_on,240,0,15,,,,,,,,7,71,0,,
34320,note_on,240,0,5,,,,,,,,0,71,0,,
34320,note_on,240,0,7,,,,,,,,3,47,0,,
34320,note_on,240,0,10,,,,,,,,5,66,0,,
34320,note_on,0,0,10,,,,,,,,5,67,64,,
34320,note_on,0,0,14,,,,,,,,13,59,64,,
34320,note_on,240,0,14,,,,,,,,13,47,0,,
34320,note_on,240,0,4,,,,,,,,5,71,0,,
34320,note_on,240,0,2,,,,,,,,4,71,0,,
34320,note_on,0,0,12,,,,,,,,11,67,64,,
34320,note_on,240,0,12,,,,,,,,11,66,0,,
34320,note_on,240,0,9,,,,,,,,2,62,0,,
34320,note_on,0,0,16,,,,,,,,7,47,0,,
34320,note_on,240,0,3,,,,,,,,6,47,0,,
34320,note_on,0,0,8,,,,,,,,8,59,64,,
34560,note_on,240,0,6,,,,,,,,1,67,0,,
34560,note_on,0,0,15,,,,,,,,7,65,40,,
34560,note_on,0,0,6,,,,,,,,1,65,40,,
34560,note_on,240,0,16,,,,,,,,7,61,40,,
34560,note_on,240,0,15,,,,,,,,7,67,0,,
34560,note_on,240,0,13,,,,,,,,12,61,40,,
34560,note_on,240,0,10,,,,,,,,5,67,0,,
34560,note_on,0,0,10,,,,,,,,5,65,40,,
34560,note_on,0,0,12,,,,,,,,11,65,40,,
34560,note_on,240,0,12,,,,,,,,11,67,0,,
34560,note_on,240,0,9,,,,,,,,2,61,40,,
34680,note_on,0,0,8,,,,,,,,8,57,41,,
34680,note_on,0,0,14,,,,,,,,13,57,41,,
34680,note_on,360,0,14,,,,,,,,13,59,0,,
34680,note_on,360,0,8,,,,,,,,8,59,0,,
34800,note_on,0,0,13,,,,,,,,12,62,42,,
34800,note_on,120,0,8,,,,,,,,8,57,0,,
34800,note_on,0,0,8,,,,,,,,8,56,42,,
34800,note_on,240,0,13,,,,,,,,12,61,0,,
34800,note_on,240,0,16,,,,,,,,7,61,0,,
34800,note_on,120,0,14,,,,,,,,13,57,0,,
34800,note_on,240,0,9,,,,,,,,2,61,0,,
34800,note_on,0,0,9,,,,,,,,2,62,42,,
34800,note_on,0,0,16,,,,,,,,7,62,42,,
34800,note_on,0,0,14,,,,,,,,13,56,42,,
34920,note_on,360,0,12,,,,,,,,11,65,0,,
34920,note_on,120,0,8,,,,,,,,8,56,0,,
34920,note_on,0,0,8,,,,,,,,8,54,42,,
34920,note_on,0,0,14,,,,,,,,13,54,42,,
34920,note_on,120,0,14,,,,,,,,13,56,0,,
34920,note_on,0,0,10,,,,,,,,5,66,42,,
34920,note_on,360,0,15,,,,,,,,7,65,0,,
34920,note_on,0,0,15,,,,,,,,7,66,42,,
34920,note_on,360,0,10,,,,,,,,5,65,0,,
34920,note_on,360,0,6,,,,,,,,1,65,0,,
34920,note_on,0,0,12,,,,,,,,11,66,42,,
34920,note_on,0,0,6,,,,,,,,1,66,42,,
35040,note_on,0,0,10,,,,,,,,5,68,43,,
35040,note_on,240,0,16,,,,,,,,7,62,0,,
35040,note_on,0,0,16,,,,,,,,7,60,43,,
35040,note_on,0,0,12,,,,,,,,11,68,43,,
35040,note_on,120,0,10,,,,,,,,5,66,0,,
35040,note_on,120,0,12,,,,,,,,11,66,0,,
35040,note_on,240,0,13,,,,,,,,12,62,0,,
35040,note_on,0,0,13,,,,,,,,12,60,43,,
35040,note_on,0,0,9,,,,,,,,2,60,43,,
35040,note_on,0,0,6,,,,,,,,1,68,43,,
35040,note_on,240,0,9,,,,,,,,2,62,0,,
35040,note_on,120,0,15,,,,,,,,7,66,0,,
35040,note_on,0,0,15,,,,,,,,7,68,43,,
35040,note_on,120,0,6,,,,,,,,1,66,0,,
35160,note_on,0,0,10,,,,,,,,5,66,44,,
35160,note_on,0,0,8,,,,,,,,8,51,44,,
35160,note_on,120,0,10,,,,,,,,5,68,0,,
35160,note_on,240,0,14,,,,,,,,13,54,0,,
35160,note_on,240,0,8,,,,,,,,8,54,0,,
35160,note_on,0,0,12,,,,,,,,11,66,44,,
35160,note_on,0,0,15,,,,,,,,7,66,44,,
35160,note_on,120,0,12,,,,,,,,11,68,0,,
35160,note_on,0,0,14,,,,,,,,13,51,44,,
35160,note_on,120,0,15,,,,,,,,7,68,0,,
35160,note_on,0,0,6,,,,,,,,1,66,44,,
35160,note_on,120,0,6,,,,,,,,1,68,0,,
35280,note_on,120,0,6,,,,,,,,1,66,0,,
35280,note_on,120,0,15,,,,,,,,7,66,0,,
35280,note_on,0,0,6,,,,,,,,1,68,45,,
35280,note_on,120,0,14,,,,,,,,13,51,0,,
35280,note_on,120,0,12,,,,,,,,11,66,0,,
