tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,note,velocity
234624,note_off,96,0,1,,,,,,,0,76,64
234624,note_on,0,0,1,,,,,,,0,78,92
234624,note_on,0,0,2,,,,,,,0,57,97
234624,note_off,384,0,2,,,,,,,0,66,64
234624,note_off,384,0,3,,,,,,,0,50,64
234816,note_off,192,0,1,,,,,,,0,78,64
234816,note_on,0,0,1,,,,,,,0,74,92
235008,note_off,384,0,2,,,,,,,0,57,64
235008,note_on,0,0,1,,,,,,,0,67,92
235008,note_on,0,0,2,,,,,,,0,62,97
235008,note_on,384,0,3,,,,,,,0,47,102
235008,note_off,192,0,1,,,,,,,0,74,64
235200,note_off,192,0,1,,,,,,,0,67,64
235200,note_on,0,0,1,,,,,,,0,71,92
235392,note_on,0,0,1,,,,,,,0,83,92
235392,note_on,0,0,2,,,,,,,0,67,97
235392,note_off,384,0,2,,,,,,,0,62,64
235392,note_off,384,0,3,,,,,,,0,47,64
235392,note_off,192,0,1,,,,,,,0,71,64
235776,note_off,384,0,2,,,,,,,0,67,64
235776,note_on,0,0,2,,,,,,,0,64,97
235776,note_on,384,0,3,,,,,,,0,48,102
235968,note_off,576,0,1,,,,,,,0,83,64
235968,note_on,0,0,1,,,,,,,0,72,92
236064,note_off,96,0,1,,,,,,,0,72,64
236064,note_on,0,0,1,,,,,,,0,74,92
236160,note_on,0,0,2,,,,,,,0,55,97
236160,note_on,0,0,1,,,,,,,0,76,92
236160,note_off,96,0,1,,,,,,,0,74,64
236160,note_off,384,0,3,,,,,,,0,48,64
236160,note_off,384,0,2,,,,,,,0,64,64
236352,note_on,0,0,1,,,,,,,0,72,92
236352,note_off,192,0,1,,,,,,,0,76,64
236544,note_off,384,0,2,,,,,,,0,55,64
236544,note_on,384,0,3,,,,,,,0,45,102
236544,note_off,192,0,1,,,,,,,0,72,64
236544,note_on,0,0,2,,,,,,,0,60,97
236544,note_on,0,0,1,,,,,,,0,65,92
236736,note_off,192,0,1,,,,,,,0,65,64
236736,note_on,0,0,1,,,,,,,0,72,92
236928,note_on,0,0,2,,,,,,,0,65,97
236928,note_off,384,0,2,,,,,,,0,60,64
236928,note_off,384,0,3,,,,,,,0,45,64
236928,note_off,192,0,1,,,,,,,0,72,64
236928,note_on,0,0,1,,,,,,,0,81,92
237312,note_on,0,0,2,,,,,,,0,63,97
237312,note_off,384,0,2,,,,,,,0,65,64
237312,note_on,384,0,3,,,,,,,0,47,102
237504,note_on,0,0,2,,,,,,,0,69,97
237504,note_off,192,0,2,,,,,,,0,63,64
237504,note_off,576,0,1,,,,,,,0,81,64
237504,note_on,0,0,1,,,,,,,0,75,92
237696,note_off,192,0,1,,,,,,,0,75,64
237696,note_on,0,0,3,,,,,,,0,52,102
237696,note_off,384,0,3,,,,,,,0,47,64
237696,note_on,0,0,2,,,,,,,0,67,97
237696,note_on,0,0,1,,,,,,,0,76,92
237696,note_off,192,0,2,,,,,,,0,69,64
237888,note_off,192,0,1,,,,,,,0,76,64
237888,note_on,0,0,1,,,,,,,0,78,92
237888,note_off,192,0,2,,,,,,,0,67,64
237888,note_on,0,0,2,,,,,,,0,66,97
238080,note_off,192,0,1,,,,,,,0,78,64
238080,note_on,0,0,1,,,,,,,0,75,92
238080,note_on,0,0,2,,,,,,,0,66,97
238080,note_off,192,0,2,,,,,,,0,66,64
238080,note_off,384,0,3,,,,,,,0,52,64
238080,note_on,0,0,3,,,,,,,0,59,102
238464,note_on,0,0,3,,,,,,,0,47,102
238464,note_off,384,0,3,,,,,,,0,59,64
238656,note_off,576,0,2,,,,,,,0,66,64
238656,note_on,0,0,2,,,,,,,0,64,97
238656,note_on,0,0,1,,,,,,,0,76,92
238656,note_off,576,0,1,,,,,,,0,75,64
238848,note_on,0,0,3,,,,,,,0,40,102
238848,note_on,0,0,1,,,,,,,0,76,92
238848,note_off,192,0,1,,,,,,,0,76,64
238848,note_off,192,0,2,,,,,,,0,64,64
238848,note_on,0,0,2,,,,,,,0,64,97
238848,note_off,384,0,3,,,,,,,0,47,64
239040,note_on,0,0,2,,,,,,,0,64,97
239040,note_off,192,0,2,,,,,,,0,64,64
239136,note_on,0,0,2,,,,,,,0,66,97
239136,note_off,96,0,2,,,,,,,0,64,64
239232,note_off,96,0,2,,,,,,,0,66,64
239232,note_off,384,0,1,,,,,,,0,76,64
239232,note_off,384,0,3,,,,,,,0,40,64
239232,note_on,0,0,3,,,,,,,0,52,102
239232,note_on,0,0,2,,,,,,,0,67,97
239424,note_off,192,0,2,,,,,,,0,67,64
239424,note_on,0,0,2,,,,,,,0,64,97
239616,note_off,384,0,3,,,,,,,0,52,64
239616,note_on,0,0,3,,,,,,,0,54,102
239616,note_on,0,0,2,,,,,,,0,69,97
239616,note_off,192,0,2,,,,,,,0,64,64
239808,note_on,0,0,2,,,,,,,0,64,97
239808,note_off,192,0,2,,,,,,,0,69,64
240000,note_off,192,0,2,,,,,,,0,64,64
240000,note_on,0,0,2,,,,,,,0,71,97
240000,note_off,384,0,3,,,,,,,0,54,64
240000,note_on,0,0,3,,,,,,,0,55,102
240192,note_off,192,0,2,,,,,,,0,71,64
240192,note_on,0,0,2,,,,,,,0,64,97
240384,note_off,192,0,2,,,,,,,0,64,64
240384,note_on,0,0,2,,,,,,,0,72,97
240384,note_off,384,0,3,,,,,,,0,55,64
240384,note_on,0,0,3,,,,,,,0,57,102
240576,note_on,1344,0,1,,,,,,,0,69,92
240672,note_on,0,0,1,,,,,,,0,71,92
240672,note_off,96,0,1,,,,,,,0,69,64
240768,note_on,0,0,3,,,,,,,0,57,102
240768,note_off,384,0,3,,,,,,,0,57,64
240768,note_off,96,0,1,,,,,,,0,71,64
240768,note_on,0,0,1,,,,,,,0,72,92
240960,note_off,192,0,1,,,,,,,0,72,64
240960,note_on,0,0,1,,,,,,,0,69,92
241152,note_off,192,0,1,,,,,,,0,69,64
241152,note_on,0,0,1,,,,,,,0,74,92
241152,note_on,0,0,3,,,,,,,0,59,102
241152,note_off,384,0,3,,,,,,,0,57,64
241344,note_off,192,0,1,,,,,,,0,74,64
241344,note_on,0,0,1,,,,,,,0,69,92
241536,note_on,0,0,3,,,,,,,0,60,102
241536,note_off,384,0,3,,,,,,,0,59,64
241536,note_off,192,0,1,,,,,,,0,69,64
241536,note_on,0,0,1,,,,,,,0,76,92
241728,note_off,192,0,1,,,,,,,0,76,64
241728,note_on,0,0,1,,,,,,,0,69,92
241920,note_off,192,0,1,,,,,,,0,69,64
241920,note_on,0,0,1,,,,,,,0,78,92
241920,note_off,384,0,3,,,,,,,0,60,64
241920,note_on,0,0,3,,,,,,,0,50,102
242112,note_off,1728,0,2,,,,,,,0,72,64
242112,note_on,0,0,2,,,,,,,0,62,97
242208,note_off,96,0,2,,,,,,,0,62,64
242208,note_on,0,0,2,,,,,,,0,64,97
242304,note_on,0,0,2,,,,,,,0,66,97
242304,note_on,0,0,3,,,,,,,0,50,102
242304,note_off,384,0,3,,,,,,,0,50,64
242304,note_off,96,0,2,,,,,,,0,64,64
242400,note_off,96,0,2,,,,,,,0,66,64
242400,note_on,0,0,2,,,,,,,0,64,97
242496,note_on,0,0,2,,,,,,,0,62,97
242496,note_off,96,0,2,,,,,,,0,64,64
242688,note_off,192,0,2,,,,,,,0,62,64
242688,note_on,0,0,2,,,,,,,0,67,97
242688,note_off,384,0,3,,,,,,,0,50,64
242688,note_on,0,0,3,,,,,,,0,52,102
242880,note_off,192,0,2,,,,,,,0,67,64
242880,note_on,0,0,2,,,,,,,0,62,97
243072,note_on,0,0,2,,,,,,,0,69,97
243072,note_off,192,0,2,,,,,,,0,62,64
243072,note_on,0,0,3,,,,,,,0,54,102
243072,note_off,384,0,3,,,,,,,0,52,64
243264,note_on,0,0,2,,,,,,,0,62,97
243264,note_off,192,0,2,,,,,,,0,69,64
243456,note_on,0,0,2,,,,,,,0,71,97
243456,note_off,192,0,2,,,,,,,0,62,64
243456,note_off,384,0,3,,,,,,,0,54,64
243456,note_on,0,0,3,,,,,,,0,55,102
243648,note_off,1728,0,1,,,,,,,0,78,64
243648,note_on,0,0,1,,,,,,,0,67,92
243744,note_on,0,0,1,,,,,,,0,69,92
243744,note_off,96,0,1,,,,,,,0,67,64
243840,note_on,0,0,1,,,,,,,0,71,92
243840,note_off,96,0,1,,,,,,,0,69,64
243840,note_off,384,0,3,,,,,,,0,55,64
243840,note_on,0,0,3,,,,,,,0,55,102
243936,note_off,96,0,1,,,,,,,0,71,64
243936,note_on,0,0,1,,,,,,,0,69,92
244032,note_off,96,0,1,,,,,,,0,69,64
244032,note_on,0,0,1,,,,,,,0,67,92
244224,note_on,0,0,3,,,,,,,0,57,102
244224,note_off,384,0,3,,,,,,,0,55,64
244224,note_off,192,0,1,,,,,,,0,67,64
244224,note_on,0,0,1,,,,,,,0,72,92
244416,note_on,0,0,1,,,,,,,0,67,92
244416,note_off,192,0,1,,,,,,,0,72,64
244608,note_off,192,0,1,,,,,,,0,67,64
244608,note_on,0,0,1,,,,,,,0,74,92
244608,note_off,384,0,3,,,,,,,0,57,64
244608,note_on,0,0,3,,,,,,,0,59,102
244800,note_off,192,0,1,,,,,,,0,74,64
244800,note_on,0,0,1,,,,,,,0,67,92
244992,note_off,192,0,1,,,,,,,0,67,64
244992,note_on,0,0,1,,,,,,,0,76,92
244992,note_off,384,0,3,,,,,,,0,59,64
244992,note_on,0,0,3,,,,,,,0,48,102
245184,note_on,0,0,2,,,,,,,0,60,97
245184,note_off,1728,0,2,,,,,,,0,71,64
245280,note_off,96,0,2,,,,,,,0,60,64
245280,note_on,0,0,2,,,,,,,0,62,97
245376,note_on,0,0,3,,,,,,,0,59,102
245376,note_off,384,0,3,,,,,,,0,48,64
245376,note_on,0,0,2,,,,,,,0,64,97
245376,note_off,96,0,2,,,,,,,0,62,64
245472,note_on,0,0,2,,,,,,,0,60,97
245472,note_off,96,0,2,,,,,,,0,64,64
245568,note_off,96,0,2,,,,,,,0,60,64
245568,note_on,0,0,2,,,,,,,0,59,97
245664,note_off,96,0,2,,,,,,,0,59,64
245664,note_on,0,0,2,,,,,,,0,60,97
245760,note_on,0,0,2,,,,,,,0,66,97
245760,note_off,384,0,3,,,,,,,0,59,64
245760,note_off,96,0,2,,,,,,,0,60,64
245760,note_on,0,0,3,,,,,,,0,57,102
245856,note_on,0,0,2,,,,,,,0,60,97
245856,note_off,96,0,2,,,,,,,0,66,64
245952,note_off,96,0,2,,,,,,,0,60,64
245952,note_on,0,0,2,,,,,,,0,59,97
246048,note_off,96,0,2,,,,,,,0,59,64
246048,note_on,0,0,2,,,,,,,0,60,97
246144,note_off,96,0,2,,,,,,,0,60,64
246144,note_on,0,0,2,,,,,,,0,67,97
246144,note_off,384,0,3,,,,,,,0,57,64
246144,note_on,0,0,3,,,,,,,0,55,102
246240,note_off,96,0,2,,,,,,,0,67,64
246240,note_on,0,0,2,,,,,,,0,60,97
246336,note_off,96,0,2,,,,,,,0,60,64
246336,note_on,0,0,2,,,,,,,0,59,97
246432,note_on,0,0,2,,,,,,,0,60,97
246432,note_off,96,0,2,,,,,,,0,59,64
246528,note_off,384,0,3,,,,,,,0,55,64
246528,note_on,0,0,3,,,,,,,0,54,102
246528,note_on,0,0,2,,,,,,,0,69,97
246528,note_off,96,0,2,,,,,,,0,60,64
246720,note_off,1728,0,1,,,,,,,0,76,64
246720,note_on,0,0,1,,,,,,,0,74,92
246816,note_off,96,0,1,,,,,,,0,74,64
246816,note_on,0,0,1,,,,,,,0,76,92
246912,note_on,0,0,3,,,,,,,0,50,102
246912,note_off,384,0,3,,,,,,,0,54,64
246912,note_off,96,0,1,,,,,,,0,76,64
246912,note_on,0,0,1,,,,,,,0,78,92
247008,note_off,96,0,1,,,,,,,0,78,64
247008,note_on,0,0,1,,,,,,,0,74,92
247104,note_off,96,0,1,,,,,,,0,74,64
247104,note_on,0,0,1,,,,,,,0,73,92
247200,note_on,0,0,1,,,,,,,0,74,92
247200,note_off,96,0,1,,,,,,,0,73,64
247296,note_off,96,0,1,,,,,,,0,74,64
247296,note_on,0,0,1,,,,,,,0,79,92
247296,note_off,768,0,2,,,,,,,0,69,64
247296,note_on,0,0,3,,,,,,,0,52,102
247296,note_off,384,0,3,,,,,,,0,50,64
247392,note_off,96,0,1,,,,,,,0,79,64
247392,note_on,0,0,1,,,,,,,0,74,92
247488,note_off,96,0,1,,,,,,,0,74,64
247488,note_on,0,0,1,,,,,,,0,73,92
247584,note_on,0,0,1,,,,,,,0,74,92
247584,note_off,96,0,1,,,,,,,0,73,64
247680,note_off,384,0,3,,,,,,,0,52,64
247680,note_on,384,0,2,,,,,,,0,62,97
247680,note_off,96,0,1,,,,,,,0,74,64
247680,note_on,0,0,3,,,,,,,0,54,102
247680,note_on,0,0,1,,,,,,,0,81,92
247776,note_off,96,0,1,,,,,,,0,81,64
247776,note_on,0,0,1,,,,,,,0,74,92
247872,note_off,96,0,1,,,,,,,0,74,64
247872,note_on,0,0,1,,,,,,,0,73,92
247968,note_off,96,0,1,,,,,,,0,73,64
247968,note_on,0,0,1,,,,,,,0,74,92
248064,note_off,384,0,3,,,,,,,0,54,64
248064,note_on,0,0,3,,,,,,,0,55,102
248064,note_on,0,0,1,,,,,,,0,83,92
248064,note_off,96,0,1,,,,,,,0,74,64
248160,note_off,96,0,1,,,,,,,0,83,64
248160,note_on,0,0,1,,,,,,,0,81,92
248256,note_off,576,0,2,,,,,,,0,62,64
248256,note_on,0,0,2,,,,,,,0,67,97
248256,note_off,96,0,1,,,,,,,0,81,64
248256,note_on,0,0,1,,,,,,,0,79,92
248352,note_on,0,0,2,,,,,,,0,69,97
248352,note_off,96,0,1,,,,,,,0,79,64
248352,note_on,0,0,1,,,,,,,0,78,92
248352,note_off,96,0,2,,,,,,,0,67,64
248448,note_off,96,0,2,,,,,,,0,69,64
248448,note_off,96,0,1,,,,,,,0,78,64
248448,note_on,0,0,1,,,,,,,0,79,92
248448,note_off,384,0,3,,,,,,,0,55,64
248448,note_on,0,0,3,,,,,,,0,48,102
248448,note_on,0,0,2,,,,,,,0,71,97
248544,note_on,0,0,2,,,,,,,0,67,97
248544,note_off,96,0,2,,,,,,,0,71,64
248640,note_off,192,0,1,,,,,,,0,79,64
248640,note_on,0,0,2,,,,,,,0,72,97
248640,note_off,96,0,2,,,,,,,0,67,64
248640,note_on,0,0,1,,,,,,,0,76,92
248832,note_off,192,0,2,,,,,,,0,72,64
248832,note_on,0,0,2,,,,,,,0,71,97
248832,note_on,0,0,3,,,,,,,0,50,102
248832,note_on,0,0,1,,,,,,,0,78,92
248832,note_off,384,0,3,,,,,,,0,48,64
248832,note_off,192,0,1,,,,,,,0,76,64
248928,note_off,96,0,1,,,,,,,0,78,64
248928,note_on,0,0,1,,,,,,,0,79,92
249024,note_off,96,0,1,,,,,,,0,79,64
249024,note_on,0,0,1,,,,,,,0,78,92
249216,note_off,384,0,3,,,,,,,0,50,64
249216,note_off,384,0,2,,,,,,,0,71,64
249216,note_on,0,0,2,,,,,,,0,69,97
249216,note_on,0,0,3,,,,,,,0,38,102
249264,note_off,48,0,2,,,,,,,0,69,64
249264,note_on,0,0,2,,,,,,,0,71,97
249312,note_off,48,0,2,,,,,,,0,71,64
249312,note_on,0,0,2,,,,,,,0,69,97
249408,note_on,0,0,1,,,,,,,0,79,92
249408,note_off,384,0,1,,,,,,,0,78,64
249408,note_off,96,0,2,,,,,,,0,69,64
249408,note_on,0,0,2,,,,,,,0,67,97
249600,note_on,0,0,3,,,,,,,0,43,102
249600,note_on,0,0,1,,,,,,,0,79,92
249600,note_off,192,0,1,,,,,,,0,79,64
249600,note_off,384,0,3,,,,,,,0,38,64
249600,note_on,0,0,2,,,,,,,0,67,97
249600,note_off,192,0,2,,,,,,,0,67,64
249792,note_off,192,0,2,,,,,,,0,67,64
249792,note_on,0,0,2,,,,,,,0,74,97
249888,note_off,96,0,2,,,,,,,0,74,64
249888,note_on,0,0,2,,,,,,,0,72,97
249984,note_off,384,0,3,,,,,,,0,43,64
249984,note_on,0,0,3,,,,,,,0,55,102
249984,note_off,384,0,1,,,,,,,0,79,64
249984,note_on,0,0,2,,,,,,,0,71,97
249984,note_off,96,0,2,,,,,,,0,72,64
250176,note_on,0,0,2,,,,,,,0,74,97
250176,note_off,192,0,2,,,,,,,0,71,64
250368,note_off,192,0,2,,,,,,,0,74,64
250368,note_on,0,0,2,,,,,,,0,69,97
250368,note_off,384,0,3,,,,,,,0,55,64
250368,note_on,0,0,3,,,,,,,0,54,102
250560,note_off,192,0,2,,,,,,,0,69,64
250560,note_on,0,0,2,,,,,,,0,74,97
250752,note_off,192,0,2,,,,,,,0,74,64
250752,note_on,0,0,2,,,,,,,0,67,97
250752,note_on,0,0,3,,,,,,,0,52,102
250752,note_off,384,0,3,,,,,,,0,54,64
250944,note_off,192,0,2,,,,,,,0,67,64
250944,note_on,0,0,2,,,,,,,0,74,97
251136,note_off,192,0,2,,,,,,,0,74,64
251136,note_on,0,0,3,,,,,,,0,50,102
251136,note_on,0,0,2,,,,,,,0,66,97
251136,note_off,384,0,3,,,,,,,0,52,64
251328,note_on,1344,0,1,,,,,,,0,81,92
251328,note_on,0,0,2,,,,,,,0,62,97
251328,note_off,192,0,2,,,,,,,0,66,64
251424,note_on,0,0,1,,,,,,,0,79,92
251424,note_off,96,0,1,,,,,,,0,81,64
251520,note_off,96,0,1,,,,,,,0,79,64
251520,note_on,0,0,1,,,,,,,0,78,92
251520,note_off,384,0,3,,,,,,,0,50,64
251520,note_on,0,0,3,,,,,,,0,50,102
251520,note_on,0,0,2,,,,,,,0,69,97
251520,note_off,192,0,2,,,,,,,0,62,64
251712,note_on,0,0,1,,,,,,,0,81,92
251712,note_off,192,0,1,,,,,,,0,78,64
251904,note_on,0,0,1,,,,,,,0,76,92
251904,note_off,384,0,3,,,,,,,0,50,64
251904,note_on,0,0,3,,,,,,,0,48,102
251904,note_off,192,0,1,,,,,,,0,81,64
251904,note_off,384,0,2,,,,,,,0,69,64
252096,note_on,0,0,1,,,,,,,0,81,92
252096,note_off,192,0,1,,,,,,,0,76,64
252288,note_off,384,0,3,,,,,,,0,48,64
252288,note_on,0,0,1,,,,,,,0,74,92
252288,note_off,192,0,1,,,,,,,0,81,64
252288,note_on,0,0,3,,,,,,,0,47,102
252480,note_on,0,0,1,,,,,,,0,81,92
252480,note_off,192,0,1,,,,,,,0,74,64
252672,note_off,384,0,3,,,,,,,0,47,64
252672,note_on,0,0,3,,,,,,,0,45,102
252672,note_on,0,0,1,,,,,,,0,72,92
252672,note_off,192,0,1,,,,,,,0,81,64
252864,note_on,960,0,2,,,,,,,0,76,97
252864,note_off,192,0,1,,,,,,,0,72,64
252864,note_on,0,0,1,,,,,,,0,69,92
252960,note_off,96,0,2,,,,,,,0,76,64
252960,note_on,0,0,2,,,,,,,0,74,97
253056,note_off,96,0,2,,,,,,,0,74,64
253056,note_on,0,0,2,,,,,,,0,72,97
253056,note_on,0,0,3,,,,,,,0,57,102
253056,note_off,384,0,3,,,,,,,0,45,64
253056,note_on,0,0,1,,,,,,,0,76,92
253056,note_off,192,0,1,,,,,,,0,69,64
253152,note_off,96,0,2,,,,,,,0,72,64
253152,note_on,0,0,2,,,,,,,0,74,97
253248,note_off,96,0,2,,,,,,,0,74,64
253248,note_on,0,0,2,,,,,,,0,76,97
253440,note_off,192,0,2,,,,,,,0,76,64
253440,note_off,384,0,3,,,,,,,0,57,64
253440,note_on,0,0,3,,,,,,,0,55,102
253440,note_on,0,0,2,,,,,,,0,71,97
253440,note_off,384,0,1,,,,,,,0,76,64
253632,note_on,0,0,2,,,,,,,0,76,97
253632,note_off,192,0,2,,,,,,,0,71,64
253824,note_off,192,0,2,,,,,,,0,76,64
253824,note_on,0,0,3,,,,,,,0,54,102
253824,note_off,384,0,3,,,,,,,0,55,64
253824,note_on,0,0,2,,,,,,,0,69,97
254016,note_off,192,0,2,,,,,,,0,69,64
254016,note_on,0,0,2,,,,,,,0,76,97
254208,note_on,0,0,3,,,,,,,0,52,102
254208,note_off,192,0,2,,,,,,,0,76,64
254208,note_on,0,0,2,,,,,,,0,67,97
254208,note_off,384,0,3,,,,,,,0,54,64
254400,note_on,0,0,2,,,,,,,0,64,97
254400,note_off,192,0,2,,,,,,,0,67,64
254400,note_on,960,0,1,,,,,,,0,83,92
254496,note_on,0,0,1,,,,,,,0,81,92
254496,note_off,96,0,1,,,,,,,0,83,64
254592,note_on,0,0,1,,,,,,,0,79,92
254592,note_off,96,0,1,,,,,,,0,81,64
254592,note_off,384,0,3,,,,,,,0,52,64
254592,note_on,0,0,3,,,,,,,0,52,102
254592,note_on,0,0,2,,,,,,,0,71,97
254592,note_off,192,0,2,,,,,,,0,64,64
254688,note_off,96,0,1,,,,,,,0,79,64
254688,note_on,0,0,1,,,,,,,0,81,92
254784,note_off,96,0,1,,,,,,,0,81,64
254784,note_on,0,0,1,,,,,,,0,83,92
254976,note_on,0,0,3,,,,,,,0,50,102
254976,note_on,0,0,1,,,,,,,0,78,92
254976,note_off,192,0,1,,,,,,,0,83,64
254976,note_off,384,0,2,,,,,,,0,71,64
254976,note_off,384,0,3,,,,,,,0,52,64
255168,note_on,0,0,1,,,,,,,0,83,92
255168,note_off,192,0,1,,,,,,,0,78,64
255360,note_off,192,0,1,,,,,,,0,83,64
255360,note_off,384,0,3,,,,,,,0,50,64
255360,note_on,0,0,1,,,,,,,0,76,92
255360,note_on,0,0,3,,,,,,,0,49,102
255552,note_on,0,0,1,,,,,,,0,83,92
255552,note_off,192,0,1,,,,,,,0,76,64
255744,note_on,0,0,3,,,,,,,0,47,102
255744,note_on,0,0,1,,,,,,,0,74,92
255744,note_off,192,0,1,,,,,,,0,83,64
255744,note_off,384,0,3,,,,,,,0,49,64
255936,note_on,0,0,1,,,,,,,0,71,92
255936,note_off,192,0,1,,,,,,,0,74,64
255936,note_on,960,0,2,,,,,,,0,78,97
256032,note_off,96,0,2,,,,,,,0,78,64
256032,note_on,0,0,2,,,,,,,0,76,97
256128,note_on,0,0,1,,,,,,,0,78,92
256128,note_off,192,0,1,,,,,,,0,71,64
256128,note_off,96,0,2,,,,,,,0,76,64
256128,note_on,0,0,2,,,,,,,0,74,97
256128,note_on,0,0,3,,,,,,,0,59,102
256128,note_off,384,0,3,,,,,,,0,47,64
256224,note_off,96,0,2,,,,,,,0,74,64
256224,note_on,0,0,2,,,,,,,0,78,97
256320,note_off,96,0,2,,,,,,,0,78,64
256320,note_on,0,0,2,,,,,,,0,79,97
256416,note_off,96,0,2,,,,,,,0,79,64
256416,note_on,0,0,2,,,,,,,0,78,97
256512,note_on,0,0,2,,,,,,,0,73,97
256512,note_off,384,0,1,,,,,,,0,78,64
256512,note_off,96,0,2,,,,,,,0,78,64
256512,note_off,384,0,3,,,,,,,0,59,64
256512,note_on,0,0,3,,,,,,,0,57,102
256608,note_on,0,0,2,,,,,,,0,78,97
256608,note_off,96,0,2,,,,,,,0,73,64
256704,note_on,0,0,2,,,,,,,0,79,97
256704,note_off,96,0,2,,,,,,,0,78,64
256800,note_on,0,0,2,,,,,,,0,78,97
256800,note_off,96,0,2,,,,,,,0,79,64
256896,note_off,384,0,3,,,,,,,0,57,64
256896,note_on,0,0,3,,,,,,,0,55,102
256896,note_on,0,0,2,,,,,,,0,71,97
256896,note_off,96,0,2,,,,,,,0,78,64
256992,note_off,96,0,2,,,,,,,0,71,64
256992,note_on,0,0,2,,,,,,,0,78,97
257088,note_off,96,0,2,,,,,,,0,78,64
257088,note_on,0,0,2,,,,,,,0,79,97
257184,note_off,96,0,2,,,,,,,0,79,64
257184,note_on,0,0,2,,,,,,,0,78,97
257280,note_off,384,0,3,,,,,,,0,55,64
257280,note_on,0,0,3,,,,,,,0,54,102
257280,note_off,96,0,2,,,,,,,0,78,64
257280,note_on,0,0,2,,,,,,,0,70,97
257472,note_on,960,0,1,,,,,,,0,78,92
257568,note_on,0,0,1,,,,,,,0,76,92
257568,note_off,96,0,1,,,,,,,0,78,64
257664,note_off,384,0,3,,,,,,,0,54,64
257664,note_off,384,0,2,,,,,,,0,70,64
257664,note_on,0,0,1,,,,,,,0,74,92
257664,note_off,96,0,1,,,,,,,0,76,64
257664,note_on,0,0,2,,,,,,,0,71,97
257760,note_off,96,0,1,,,,,,,0,74,64
257760,note_on,0,0,1,,,,,,,0,78,92
257856,note_off,96,0,1,,,,,,,0,78,64
257856,note_on,0,0,1,,,,,,,0,79,92
257952,note_on,0,0,1,,,,,,,0,78,92
257952,note_off,96,0,1,,,,,,,0,79,64
258048,note_on,0,0,2,,,,,,,0,70,97
258048,note_off,384,0,2,,,,,,,0,71,64
258048,note_off,96,0,1,,,,,,,0,78,64
258048,note_on,0,0,1,,,,,,,0,73,92
258144,note_off,96,0,1,,,,,,,0,73,64
258144,note_on,0,0,1,,,,,,,0,78,92
258240,note_off,96,0,1,,,,,,,0,78,64
258240,note_on,0,0,1,,,,,,,0,79,92
258336,note_off,96,0,1,,,,,,,0,79,64
258336,note_on,0,0,1,,,,,,,0,78,92
258432,note_off,96,0,1,,,,,,,0,78,64
258432,note_on,0,0,1,,,,,,,0,71,92
258432,note_on,0,0,2,,,,,,,0,68,97
258432,note_off,384,0,2,,,,,,,0,70,64
258528,note_on,0,0,1,,,,,,,0,78,92
258528,note_off,96,0,1,,,,,,,0,71,64
258624,note_on,0,0,1,,,,,,,0,79,92
258624,note_off,96,0,1,,,,,,,0,78,64
258720,note_off,96,0,1,,,,,,,0,79,64
258720,note_on,0,0,1,,,,,,,0,78,92
258816,note_off,96,0,1,,,,,,,0,78,64
258816,note_on,1152,0,3,,,,,,,0,54,102
258816,note_on,0,0,1,,,,,,,0,70,92
258816,note_off,384,0,2,,,,,,,0,68,64
258816,note_on,0,0,2,,,,,,,0,66,97
258912,note_off,96,0,2,,,,,,,0,66,64
258912,note_on,0,0,2,,,,,,,0,70,97
259008,note_on,0,0,2,,,,,,,0,71,97
259008,note_off,96,0,2,,,,,,,0,70,64
259104,note_off,96,0,2,,,,,,,0,71,64
259104,note_on,0,0,2,,,,,,,0,73,97
259200,note_off,384,0,1,,,,,,,0,70,64
259200,note_on,0,0,1,,,,,,,0,83,92
259200,note_off,384,0,3,,,,,,,0,54,64
259200,note_off,96,0,2,,,,,,,0,73,64
259200,note_on,0,0,2,,,,,,,0,74,97
259296,note_off,96,0,2,,,,,,,0,74,64
259296,note_on,0,0,2,,,,,,,0,71,97
259392,note_off,96,0,2,,,,,,,0,71,64
259392,note_on,0,0,2,,,,,,,0,66,97
259488,note_off,96,0,2,,,,,,,0,66,64
259488,note_on,0,0,2,,,,,,,0,74,97
259584,note_off,96,0,2,,,,,,,0,74,64
259584,note_on,0,0,2,,,,,,,0,73,97
259584,note_off,384,0,1,,,,,,,0,83,64
259584,note_on,0,0,1,,,,,,,0,82,92
259680,note_off,96,0,2,,,,,,,0,73,64
259680,note_on,0,0,2,,,,,,,0,70,97
259776,note_off,96,0,2,,,,,,,0,70,64
259776,note_on,0,0,2,,,,,,,0,66,97
259872,note_off,96,0,2,,,,,,,0,66,64
259872,note_on,0,0,2,,,,,,,0,73,97
259968,note_on,0,0,1,,,,,,,0,80,92
259968,note_off,384,0,1,,,,,,,0,82,64
259968,note_on,0,0,2,,,,,,,0,71,97
259968,note_off,96,0,2,,,,,,,0,73,64
260064,note_on,0,0,2,,,,,,,0,68,97
260064,note_off,96,0,2,,,,,,,0,71,64
260160,note_off,96,0,2,,,,,,,0,68,64
260160,note_on,0,0,2,,,,,,,0,65,97
260256,note_on,0,0,2,,,,,,,0,71,97
260256,note_off,96,0,2,,,,,,,0,65,64
260352,note_on,1152,0,3,,,,,,,0,54,102
260352,note_on,0,0,2,,,,,,,0,70,97
