tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,note,velocity,channel,program
234965,note_off,3,0,1,,,,,,72,64,0,
235202,note_on,237,0,3,,,,,,49,102,0,
235202,note_on,237,0,2,,,,,,77,97,0,
235205,note_off,3,0,3,,,,,,56,64,0,
235205,note_off,3,0,2,,,,,,72,64,0,
235205,note_off,240,0,1,,,,,,78,64,0,
235322,note_on,117,0,1,,,,,,77,92,0,
235442,note_on,237,0,3,,,,,,53,102,0,
235442,note_on,120,0,1,,,,,,75,92,0,
235445,note_off,3,0,3,,,,,,49,64,0,
235445,note_off,3,0,1,,,,,,77,64,0,
235562,note_on,117,0,1,,,,,,73,92,0,
235565,note_off,3,0,1,,,,,,75,64,0,
235682,note_on,117,0,1,,,,,,80,92,0,
235682,note_on,237,0,3,,,,,,51,102,0,
235685,note_off,3,0,1,,,,,,73,64,0,
235685,note_off,3,0,3,,,,,,53,64,0,
235802,note_on,117,0,1,,,,,,79,92,0,
235805,note_off,3,0,1,,,,,,80,64,0,
235922,note_on,117,0,1,,,,,,80,92,0,
235922,note_on,237,0,3,,,,,,50,102,0,
235925,note_off,3,0,1,,,,,,79,64,0,
235925,note_off,3,0,3,,,,,,51,64,0,
236042,note_on,837,0,2,,,,,,79,97,0,
236045,note_off,3,0,2,,,,,,77,64,0,
236162,note_on,117,0,2,,,,,,77,97,0,
236162,note_on,237,0,3,,,,,,48,102,0,
236165,note_off,3,0,3,,,,,,50,64,0,
236165,note_off,3,0,2,,,,,,79,64,0,
236282,note_on,117,0,2,,,,,,75,97,0,
236285,note_off,3,0,2,,,,,,77,64,0,
236402,note_on,237,0,3,,,,,,46,102,0,
236402,note_on,117,0,2,,,,,,77,97,0,
236405,note_off,3,0,3,,,,,,48,64,0,
236405,note_off,3,0,2,,,,,,75,64,0,
236522,note_on,117,0,2,,,,,,74,97,0,
236525,note_off,3,0,2,,,,,,77,64,0,
236642,note_on,117,0,2,,,,,,70,97,0,
236642,note_on,237,0,3,,,,,,51,102,0,
236645,note_off,3,0,2,,,,,,74,64,0,
236645,note_off,3,0,3,,,,,,46,64,0,
236762,note_on,837,0,1,,,,,,79,92,0,
236765,note_off,3,0,1,,,,,,80,64,0,
236882,note_on,117,0,1,,,,,,77,92,0,
236882,note_on,237,0,3,,,,,,55,102,0,
236885,note_off,3,0,1,,,,,,79,64,0,
236885,note_off,3,0,3,,,,,,51,64,0,
237002,note_on,357,0,2,,,,,,72,97,0,
237002,note_on,117,0,1,,,,,,75,92,0,
237005,note_off,3,0,2,,,,,,70,64,0,
237005,note_off,3,0,1,,,,,,77,64,0,
237122,note_on,117,0,2,,,,,,73,97,0,
237122,note_on,117,0,1,,,,,,82,92,0,
237122,note_on,237,0,3,,,,,,53,102,0,
237125,note_off,3,0,1,,,,,,75,64,0,
237125,note_off,3,0,2,,,,,,72,64,0,
237125,note_off,3,0,3,,,,,,55,64,0,
237242,note_on,117,0,1,,,,,,81,92,0,
237245,note_off,3,0,1,,,,,,82,64,0,
237362,note_on,237,0,3,,,,,,52,102,0,
237362,note_on,117,0,1,,,,,,82,92,0,
237362,note_on,237,0,2,,,,,,67,97,0,
237365,note_off,3,0,1,,,,,,81,64,0,
237365,note_off,3,0,2,,,,,,73,64,0,
237365,note_off,3,0,3,,,,,,53,64,0,
237482,note_on,117,0,2,,,,,,68,97,0,
237485,note_off,3,0,2,,,,,,67,64,0,
237602,note_on,117,0,2,,,,,,67,97,0,
237602,note_on,237,0,3,,,,,,50,102,0,
237605,note_off,3,0,2,,,,,,68,64,0,
237605,note_off,3,0,3,,,,,,52,64,0,
237722,note_on,117,0,2,,,,,,65,97,0,
237725,note_off,3,0,2,,,,,,67,64,0,
237842,note_on,117,0,2,,,,,,67,97,0,
237842,note_on,237,0,3,,,,,,48,102,0,
237845,note_off,3,0,3,,,,,,50,64,0,
237845,note_off,3,0,2,,,,,,65,64,0,
237962,note_on,117,0,2,,,,,,64,97,0,
237965,note_off,3,0,2,,,,,,67,64,0,
238082,note_on,237,0,3,,,,,,53,102,0,
238082,note_on,117,0,2,,,,,,60,97,0,
238085,note_off,3,0,3,,,,,,48,64,0,
238085,note_off,3,0,2,,,,,,64,64,0,
238202,note_on,837,0,1,,,,,,80,92,0,
238205,note_off,3,0,1,,,,,,82,64,0,
238322,note_on,117,0,1,,,,,,79,92,0,
238325,note_off,3,0,1,,,,,,80,64,0,
238442,note_on,117,0,1,,,,,,77,92,0,
238445,note_off,3,0,1,,,,,,79,64,0,
238562,note_on,117,0,1,,,,,,80,92,0,
238562,note_on,477,0,2,,,,,,65,97,0,
238562,note_on,477,0,3,,,,,,50,102,0,
238565,note_off,3,0,3,,,,,,53,64,0,
238565,note_off,3,0,1,,,,,,77,64,0,
238565,note_off,3,0,2,,,,,,60,64,0,
238682,note_on,117,0,1,,,,,,77,92,0,
238685,note_off,3,0,1,,,,,,80,64,0,
238802,note_on,237,0,3,,,,,,51,102,0,
238802,note_on,117,0,1,,,,,,80,92,0,
238802,note_on,237,0,2,,,,,,58,97,0,
238805,note_off,3,0,3,,,,,,50,64,0,
238805,note_off,3,0,2,,,,,,65,64,0,
238805,note_off,3,0,1,,,,,,77,64,0,
238922,note_on,117,0,1,,,,,,78,92,0,
238925,note_off,3,0,1,,,,,,80,64,0,
239042,note_on,117,0,1,,,,,,77,92,0,
239042,note_on,237,0,2,,,,,,61,97,0,
239045,note_off,3,0,1,,,,,,78,64,0,
239045,note_off,3,0,2,,,,,,58,64,0,
239162,note_on,117,0,1,,,,,,75,92,0,
239165,note_off,3,0,1,,,,,,77,64,0,
239282,note_on,477,0,3,,,,,,56,102,0,
239282,note_on,117,0,1,,,,,,78,92,0,
239282,note_on,237,0,2,,,,,,60,97,0,
239285,note_off,3,0,3,,,,,,51,64,0,
239285,note_off,3,0,2,,,,,,61,64,0,
239285,note_off,3,0,1,,,,,,75,64,0,
239402,note_on,117,0,1,,,,,,75,92,0,
239405,note_off,3,0,1,,,,,,78,64,0,
239522,note_on,237,0,3,,,,,,49,102,0,
239522,note_on,117,0,1,,,,,,77,92,0,
239525,note_off,3,0,3,,,,,,56,64,0,
239525,note_off,3,0,1,,,,,,75,64,0,
239642,note_on,117,0,1,,,,,,75,92,0,
239645,note_off,3,0,1,,,,,,77,64,0,
239762,note_on,477,0,2,,,,,,65,97,0,
239762,note_on,117,0,1,,,,,,73,92,0,
239765,note_off,3,0,2,,,,,,60,64,0,
239765,note_off,3,0,1,,,,,,75,64,0,
239882,note_on,357,0,3,,,,,,51,102,0,
239882,note_on,117,0,1,,,,,,72,92,0,
239885,note_off,3,0,1,,,,,,73,64,0,
239885,note_off,3,0,3,,,,,,49,64,0,
240002,note_on,117,0,3,,,,,,49,102,0,
240002,note_on,117,0,1,,,,,,70,92,0,
240005,note_off,3,0,3,,,,,,51,64,0,
240005,note_off,3,0,1,,,,,,72,64,0,
240122,note_on,117,0,1,,,,,,69,92,0,
240125,note_off,3,0,1,,,,,,70,64,0,
240242,note_on,117,0,1,,,,,,70,92,0,
240242,note_on,237,0,3,,,,,,61,102,0,
240245,note_off,3,0,1,,,,,,69,64,0,
240245,note_off,3,0,3,,,,,,49,64,0,
240362,note_on,597,0,2,,,,,,68,97,0,
240365,note_off,3,0,2,,,,,,65,64,0,
240482,note_on,117,0,2,,,,,,67,97,0,
240485,note_off,3,0,2,,,,,,68,64,0,
240602,note_on,117,0,2,,,,,,65,97,0,
240605,note_off,3,0,2,,,,,,67,64,0,
240722,note_on,477,0,3,,,,,,55,102,0,
240722,note_on,117,0,2,,,,,,64,97,0,
240725,note_off,3,0,2,,,,,,65,64,0,
240725,note_off,3,0,3,,,,,,61,64,0,
240842,note_on,117,0,2,,,,,,65,97,0,
240845,note_off,3,0,2,,,,,,64,64,0,
240962,note_on,117,0,2,,,,,,64,97,0,
240962,note_on,237,0,3,,,,,,60,102,0,
240965,note_off,3,0,2,,,,,,65,64,0,
240965,note_off,3,0,3,,,,,,55,64,0,
241082,note_on,837,0,1,,,,,,68,92,0,
241085,note_off,3,0,1,,,,,,70,64,0,
241202,note_on,117,0,1,,,,,,67,92,0,
241205,note_off,3,0,1,,,,,,68,64,0,
241322,note_on,117,0,1,,,,,,65,92,0,
241325,note_off,3,0,1,,,,,,67,64,0,
241442,note_on,477,0,3,,,,,,58,102,0,
241442,note_on,117,0,1,,,,,,64,92,0,
241445,note_off,3,0,3,,,,,,60,64,0,
241445,note_off,480,0,2,,,,,,64,64,0,
241445,note_off,3,0,1,,,,,,65,64,0,
241562,note_on,117,0,1,,,,,,67,92,0,
241565,note_off,3,0,1,,,,,,64,64,0,
241682,note_on,117,0,1,,,,,,60,92,0,
241682,note_on,237,0,3,,,,,,56,102,0,
241685,note_off,3,0,3,,,,,,58,64,0,
241685,note_off,3,0,1,,,,,,67,64,0,
241802,note_on,357,0,2,,,,,,60,97,0,
241922,note_on,120,0,2,,,,,,64,97,0,
241925,note_off,3,0,2,,,,,,60,64,0,
242042,note_on,117,0,2,,,,,,67,97,0,
242045,note_off,3,0,2,,,,,,64,64,0,
242162,note_on,117,0,2,,,,,,70,97,0,
242162,note_on,477,0,3,,,,,,55,102,0,
242165,note_off,480,0,1,,,,,,60,64,0,
242165,note_off,3,0,3,,,,,,56,64,0,
242165,note_off,3,0,2,,,,,,67,64,0,
242282,note_on,117,0,2,,,,,,67,97,0,
242285,note_off,3,0,2,,,,,,70,64,0,
242402,note_on,117,0,2,,,,,,68,97,0,
242402,note_on,237,0,3,,,,,,53,102,0,
242405,note_off,3,0,2,,,,,,67,64,0,
242405,note_off,3,0,3,,,,,,55,64,0,
242522,note_on,357,0,1,,,,,,67,92,0,
242522,note_on,117,0,2,,,,,,64,97,0,
242525,note_off,3,0,2,,,,,,68,64,0,
242642,note_on,120,0,1,,,,,,68,92,0,
242642,note_on,117,0,2,,,,,,65,97,0,
242645,note_off,3,0,1,,,,,,67,64,0,
242645,note_off,3,0,2,,,,,,64,64,0,
242762,note_on,117,0,1,,,,,,72,92,0,
242765,note_off,3,0,1,,,,,,68,64,0,
242882,note_on,117,0,1,,,,,,77,92,0,
242882,note_on,477,0,3,,,,,,56,102,0,
242885,note_off,240,0,2,,,,,,65,64,0,
242885,note_off,3,0,1,,,,,,72,64,0,
242885,note_off,3,0,3,,,,,,53,64,0,
243002,note_on,117,0,1,,,,,,73,92,0,
243005,note_off,3,0,1,,,,,,77,64,0,
243122,note_on,237,0,3,,,,,,55,102,0,
243122,note_on,117,0,1,,,,,,72,92,0,
243122,note_on,237,0,2,,,,,,64,97,0,
243125,note_off,3,0,3,,,,,,56,64,0,
243125,note_off,3,0,1,,,,,,73,64,0,
243242,note_on,120,0,2,,,,,,67,97,0,
243242,note_on,117,0,1,,,,,,70,92,0,
243245,note_off,3,0,2,,,,,,64,64,0,
243245,note_off,3,0,1,,,,,,72,64,0,
243362,note_on,117,0,1,,,,,,76,92,0,
243362,note_on,117,0,2,,,,,,58,97,0,
243365,note_off,3,0,1,,,,,,70,64,0,
243365,note_off,3,0,2,,,,,,67,64,0,
243482,note_on,117,0,1,,,,,,79,92,0,
243482,note_on,117,0,2,,,,,,64,97,0,
243485,note_off,3,0,1,,,,,,76,64,0,
243485,note_off,3,0,2,,,,,,58,64,0,
243602,note_on,117,0,1,,,,,,82,92,0,
243602,note_on,117,0,2,,,,,,67,97,0,
243602,note_on,477,0,3,,,,,,48,102,0,
243605,note_off,3,0,1,,,,,,79,64,0,
243605,note_off,3,0,2,,,,,,64,64,0,
243605,note_off,3,0,3,,,,,,55,64,0,
243722,note_on,117,0,1,,,,,,79,92,0,
243725,note_off,3,0,1,,,,,,82,64,0,
243842,note_on,237,0,3,,,,,,53,102,0,
243842,note_on,117,0,1,,,,,,80,92,0,
243845,note_off,3,0,3,,,,,,48,64,0,
243845,note_off,3,0,1,,,,,,79,64,0,
243962,note_on,117,0,1,,,,,,82,92,0,
243962,note_on,357,0,2,,,,,,55,97,0,
243965,note_off,3,0,1,,,,,,80,64,0,
243965,note_off,3,0,2,,,,,,67,64,0,
244082,note_on,117,0,1,,,,,,84,92,0,
244082,note_on,117,0,2,,,,,,56,97,0,
244085,note_off,3,0,1,,,,,,82,64,0,
244085,note_off,3,0,2,,,,,,55,64,0,
244202,note_on,357,0,3,,,,,,52,102,0,
244202,note_on,117,0,2,,,,,,60,97,0,
244205,note_off,3,0,3,,,,,,53,64,0,
244205,note_off,3,0,2,,,,,,56,64,0,
244322,note_on,117,0,3,,,,,,53,102,0,
244322,note_on,117,0,2,,,,,,61,97,0,
244322,note_on,237,0,1,,,,,,82,92,0,
244325,note_off,3,0,2,,,,,,60,64,0,
244325,note_off,3,0,1,,,,,,84,64,0,
244325,note_off,3,0,3,,,,,,52,64,0,
244442,note_on,117,0,2,,,,,,58,97,0,
244445,note_off,3,0,2,,,,,,61,64,0,
244562,note_on,237,0,3,,,,,,41,102,0,
244562,note_on,117,0,2,,,,,,60,97,0,
244562,note_on,237,0,1,,,,,,80,92,0,
244565,note_off,3,0,2,,,,,,58,64,0,
244565,note_off,3,0,1,,,,,,82,64,0,
244565,note_off,3,0,3,,,,,,53,64,0,
244682,note_on,117,0,2,,,,,,64,97,0,
244685,note_off,3,0,2,,,,,,60,64,0,
244802,note_on,237,0,1,,,,,,73,92,0,
244802,note_on,117,0,2,,,,,,65,97,0,
244805,note_off,3,0,1,,,,,,80,64,0,
244805,note_off,3,0,2,,,,,,64,64,0,
244922,note_on,117,0,2,,,,,,68,97,0,
244925,note_off,3,0,2,,,,,,65,64,0,
245042,note_on,117,0,2,,,,,,70,97,0,
245042,note_on,477,0,3,,,,,,55,102,0,
245045,note_off,3,0,2,,,,,,68,64,0,
245045,note_off,3,0,3,,,,,,41,64,0,
245162,note_on,357,0,1,,,,,,70,92,0,
245165,note_off,3,0,1,,,,,,73,64,0,
245282,note_on,237,0,3,,,,,,56,102,0,
245282,note_on,117,0,1,,,,,,72,92,0,
245285,note_off,3,0,3,,,,,,55,64,0,
245285,note_off,3,0,1,,,,,,70,64,0,
245402,note_on,357,0,2,,,,,,58,97,0,
245402,note_on,117,0,1,,,,,,67,92,0,
245405,note_off,3,0,1,,,,,,72,64,0,
245405,note_off,3,0,2,,,,,,70,64,0,
245522,note_on,117,0,1,,,,,,68,92,0,
245522,note_on,117,0,2,,,,,,60,97,0,
245525,note_off,3,0,1,,,,,,67,64,0,
245525,note_off,3,0,2,,,,,,58,64,0,
245642,note_on,117,0,2,,,,,,63,97,0,
245645,note_off,3,0,2,,,,,,60,64,0,
245762,note_on,477,0,3,,,,,,60,102,0,
245762,note_on,117,0,2,,,,,,68,97,0,
245765,note_off,3,0,3,,,,,,56,64,0,
245765,note_off,3,0,2,,,,,,63,64,0,
245765,note_off,240,0,1,,,,,,68,64,0,
245882,note_on,117,0,2,,,,,,65,97,0,
245885,note_off,3,0,2,,,,,,68,64,0,
246002,note_on,237,0,3,,,,,,58,102,0,
246002,note_on,117,0,2,,,,,,63,97,0,
246002,note_on,237,0,1,,,,,,67,92,0,
246005,note_off,3,0,3,,,,,,60,64,0,
246005,note_off,3,0,2,,,,,,65,64,0,
246122,note_on,120,0,1,,,,,,70,92,0,
246122,note_on,117,0,2,,,,,,61,97,0,
246125,note_off,3,0,1,,,,,,67,64,0,
246125,note_off,3,0,2,,,,,,63,64,0,
246242,note_on,117,0,2,,,,,,67,97,0,
246242,note_on,117,0,1,,,,,,61,92,0,
246245,note_off,3,0,1,,,,,,70,64,0,
246245,note_off,3,0,2,,,,,,61,64,0,
246362,note_on,117,0,2,,,,,,70,97,0,
246362,note_on,117,0,1,,,,,,67,92,0,
246365,note_off,3,0,1,,,,,,61,64,0,
246365,note_off,3,0,2,,,,,,67,64,0,
246482,note_on,477,0,3,,,,,,51,102,0,
246482,note_on,117,0,2,,,,,,73,97,0,
246482,note_on,117,0,1,,,,,,70,92,0,
246485,note_off,3,0,1,,,,,,67,64,0,
246485,note_off,3,0,3,,,,,,58,64,0,
246485,note_off,3,0,2,,,,,,70,64,0,
246602,note_on,117,0,2,,,,,,70,97,0,
246605,note_off,3,0,2,,,,,,73,64,0,
246722,note_on,237,0,3,,,,,,56,102,0,
246722,note_on,117,0,2,,,,,,72,97,0,
246725,note_off,3,0,3,,,,,,51,64,0,
246725,note_off,3,0,2,,,,,,70,64,0,
246842,note_on,357,0,1,,,,,,58,92,0,
246842,note_on,117,0,2,,,,,,73,97,0,
246845,note_off,3,0,1,,,,,,70,64,0,
246845,note_off,3,0,2,,,,,,72,64,0,
246962,note_on,117,0,1,,,,,,60,92,0,
246962,note_on,117,0,2,,,,,,75,97,0,
246965,note_off,3,0,1,,,,,,58,64,0,
246965,note_off,3,0,2,,,,,,73,64,0,
247082,note_on,117,0,1,,,,,,63,92,0,
247082,note_on,357,0,3,,,,,,55,102,0,
247085,note_off,3,0,3,,,,,,56,64,0,
247085,note_off,3,0,1,,,,,,60,64,0,
247202,note_on,117,0,3,,,,,,56,102,0,
247202,note_on,237,0,2,,,,,,73,97,0,
247202,note_on,117,0,1,,,,,,65,92,0,
247205,note_off,3,0,2,,,,,,75,64,0,
247205,note_off,3,0,3,,,,,,55,64,0,
247205,note_off,3,0,1,,,,,,63,64,0,
247322,note_on,117,0,1,,,,,,61,92,0,
247325,note_off,3,0,1,,,,,,65,64,0,
247442,note_on,237,0,2,,,,,,72,97,0,
247442,note_on,237,0,3,,,,,,44,102,0,
247442,note_on,117,0,1,,,,,,63,92,0,
247445,note_off,3,0,1,,,,,,61,64,0,
247445,note_off,3,0,3,,,,,,56,64,0,
247445,note_off,3,0,2,,,,,,73,64,0,
247562,note_on,117,0,1,,,,,,67,92,0,
247565,note_off,3,0,1,,,,,,63,64,0,
247682,note_on,237,0,2,,,,,,77,97,0,
247682,note_on,117,0,1,,,,,,68,92,0,
247685,note_off,3,0,2,,,,,,72,64,0,
247685,note_off,3,0,1,,,,,,67,64,0,
247802,note_on,117,0,1,,,,,,70,92,0,
247805,note_off,3,0,1,,,,,,68,64,0,
247922,note_on,117,0,1,,,,,,72,92,0,
247922,note_on,477,0,3,,,,,,57,102,0,
247925,note_off,3,0,3,,,,,,44,64,0,
247925,note_off,3,0,1,,,,,,70,64,0,
248042,note_on,357,0,2,,,,,,75,97,0,
248045,note_off,3,0,2,,,,,,77,64,0,
248162,note_on,117,0,2,,,,,,73,97,0,
248162,note_on,237,0,3,,,,,,58,102,0,
248165,note_off,3,0,2,,,,,,75,64,0,
248165,note_off,3,0,3,,,,,,57,64,0,
248282,note_on,117,0,2,,,,,,69,97,0,
248282,note_on,357,0,1,,,,,,60,92,0,
248285,note_off,3,0,1,,,,,,72,64,0,
248285,note_off,3,0,2,,,,,,73,64,0,
248402,note_on,117,0,1,,,,,,61,92,0,
248402,note_on,117,0,2,,,,,,70,97,0,
248405,note_off,3,0,2,,,,,,69,64,0,
248405,note_off,3,0,1,,,,,,60,64,0,
248522,note_on,117,0,1,,,,,,65,92,0,
248525,note_off,3,0,1,,,,,,61,64,0,
248642,note_on,117,0,1,,,,,,70,92,0,
248642,note_on,477,0,3,,,,,,61,102,0,
248645,note_off,3,0,1,,,,,,65,64,0,
248645,note_off,240,0,2,,,,,,70,64,0,
248645,note_off,3,0,3,,,,,,58,64,0,
248762,note_on,117,0,1,,,,,,66,92,0,
248765,note_off,3,0,1,,,,,,70,64,0,
248882,note_on,117,0,1,,,,,,65,92,0,
248882,note_on,237,0,2,,,,,,69,97,0,
248882,note_on,237,0,3,,,,,,60,102,0,
248885,note_off,3,0,1,,,,,,66,64,0,
248885,note_off,3,0,3,,,,,,61,64,0,
249002,note_on,120,0,2,,,,,,72,97,0,
249002,note_on,117,0,1,,,,,,63,92,0,
249005,note_off,3,0,2,,,,,,69,64,0,
249005,note_off,3,0,1,,,,,,65,64,0,
249122,note_on,117,0,2,,,,,,63,97,0,
249122,note_on,117,0,1,,,,,,69,92,0,
249125,note_off,3,0,1,,,,,,63,64,0,
249125,note_off,3,0,2,,,,,,72,64,0,
249242,note_on,117,0,2,,,,,,69,97,0,
249242,note_on,117,0,1,,,,,,72,92,0,
249245,note_off,3,0,1,,,,,,69,64,0,
249245,note_off,3,0,2,,,,,,63,64,0,
249362,note_on,477,0,3,,,,,,53,102,0,
249362,note_on,117,0,2,,,,,,72,97,0,
249362,note_on,117,0,1,,,,,,75,92,0,
249365,note_off,3,0,1,,,,,,72,64,0,
249365,note_off,3,0,3,,,,,,60,64,0,
249365,note_off,3,0,2,,,,,,69,64,0,
249482,note_on,117,0,1,,,,,,72,92,0,
249485,note_off,3,0,1,,,,,,75,64,0,
249602,note_on,237,0,3,,,,,,58,102,0,
249602,note_on,117,0,1,,,,,,73,92,0,
249605,note_off,3,0,3,,,,,,53,64,0,
249605,note_off,3,0,1,,,,,,72,64,0,
249722,note_on,117,0,1,,,,,,75,92,0,
249722,note_on,357,0,2,,,,,,60,97,0,
249725,note_off,3,0,2,,,,,,72,64,0,
249725,note_off,3,0,1,,,,,,73,64,0,
249842,note_on,117,0,2,,,,,,61,97,0,
249842,note_on,117,0,1,,,,,,77,92,0,
249845,note_off,3,0,2,,,,,,60,64,0,
249845,note_off,3,0,1,,,,,,75,64,0,
249962,note_on,117,0,2,,,,,,65,97,0,
249962,note_on,357,0,3,,,,,,57,102,0,
249965,note_off,3,0,2,,,,,,61,64,0,
249965,note_off,3,0,3,,,,,,58,64,0,
250082,note_on,237,0,1,,,,,,75,92,0,
250082,note_on,117,0,2,,,,,,66,97,0,
250082,note_on,117,0,3,,,,,,58,102,0,
250085,note_off,3,0,3,,,,,,57,64,0,
250085,note_off,3,0,2,,,,,,65,64,0,
250085,note_off,3,0,1,,,,,,77,64,0,
250202,note_on,117,0,2,,,,,,63,97,0,
250205,note_off,3,0,2,,,,,,66,64,0,
250322,note_on,237,0,3,,,,,,46,102,0,
250322,note_on,237,0,1,,,,,,73,92,0,
250322,note_on,117,0,2,,,,,,65,97,0,
250325,note_off,3,0,3,,,,,,58,64,0,
250325,note_off,3,0,1,,,,,,75,64,0,
250325,note_off,3,0,2,,,,,,63,64,0,
250442,note_on,117,0,2,,,,,,69,97,0,
250445,note_off,3,0,2,,,,,,65,64,0,
250562,note_on,117,0,2,,,,,,70,97,0,
250562,note_on,237,0,1,,,,,,67,92,0,
250565,note_off,3,0,1,,,,,,73,64,0,
250565,note_off,3,0,2,,,,,,69,64,0,
250682,note_on,117,0,2,,,,,,73,97,0,
250685,note_off,3,0,2,,,,,,70,64,0,
250802,note_on,117,0,2,,,,,,72,97,0,
250802,note_on,477,0,3,,,,,,52,102,0,
250805,note_off,3,0,2,,,,,,73,64,0,
250805,note_off,3,0,3,,,,,,46,64,0,
250922,note_on,117,0,2,,,,,,70,97,0,
250925,note_off,3,0,2,,,,,,72,64,0,
251042,note_on,117,0,2,,,,,,68,97,0,
251042,note_on,237,0,3,,,,,,53,102,0,
251045,note_off,3,0,2,,,,,,70,64,0,
251045,note_off,3,0,3,,,,,,52,64,0,
251162,note_on,117,0,2,,,,,,67,97,0,
251165,note_off,3,0,2,,,,,,68,64,0,
251282,note_on,717,0,1,,,,,,72,92,0,
251282,note_on,117,0,2,,,,,,68,97,0,
251285,note_off,3,0,2,,,,,,67,64,0,
251285,note_off,3,0,1,,,,,,67,64,0,
251402,note_on,117,0,2,,,,,,72,97,0,
251405,note_off,3,0,2,,,,,,68,64,0,
251522,note_on,477,0,3,,,,,,51,102,0,
251522,note_on,237,0,1,,,,,,68,92,0,
251522,note_on,117,0,2,,,,,,77,97,0,
251525,note_off,3,0,1,,,,,,72,64,0,
251525,note_off,3,0,2,,,,,,72,64,0,
251525,note_off,3,0,3,,,,,,53,64,0,
251642,note_on,117,0,2,,,,,,72,97,0,
251645,note_off,3,0,2,,,,,,77,64,0,
251762,note_on,117,0,2,,,,,,70,97,0,
251762,note_on,237,0,1,,,,,,65,92,0,
251762,note_on,237,0,3,,,,,,49,102,0,
251765,note_off,3,0,1,,,,,,68,64,0,
251765,note_off,3,0,3,,,,,,51,64,0,
251765,note_off,3,0,2,,,,,,72,64,0,
251882,note_on,117,0,2,,,,,,68,97,0,
251885,note_off,3,0,2,,,,,,70,64,0,
252002,note_on,237,0,1,,,,,,71,92,0,
252002,note_on,117,0,2,,,,,,67,97,0,
252005,note_off,3,0,1,,,,,,65,64,0,
252005,note_off,3,0,2,,,,,,68,64,0,
252122,note_on,117,0,2,,,,,,65,97,0,
252125,note_off,3,0,2,,,,,,67,64,0,
252242,note_on,237,0,1,,,,,,72,92,0,
252242,note_on,117,0,2,,,,,,64,97,0,
252245,note_off,3,0,2,,,,,,65,64,0,
252245,note_off,3,0,1,,,,,,71,64,0,
252362,note_on,117,0,2,,,,,,65,97,0,
252365,note_off,3,0,2,,,,,,64,64,0,
252482,note_on,117,0,2,,,,,,64,97,0,
252482,note_on,717,0,3,,,,,,48,102,0,
252485,note_off,3,0,2,,,,,,65,64,0,
252485,note_off,3,0,3,,,,,,49,64,0,
252602,note_on,357,0,1,,,,,,62,92,0,
252605,note_off,3,0,1,,,,,,72,64,0,
252722,note_on,117,0,1,,,,,,64,92,0,
252725,note_off,3,0,1,,,,,,62,64,0,
252842,note_on,117,0,1,,,,,,67,92,0,
252845,note_off,3,0,1,,,,,,64,64,0,
252962,note_on,117,0,1,,,,,,70,92,0,
252962,note_on,477,0,3,,,,,,50,102,0,
252965,note_off,3,0,3,,,,,,48,64,0,
252965,note_off,3,0,1,,,,,,67,64,0,
252965,note_off,480,0,2,,,,,,64,64,0,
253202,note_on,237,0,3,,,,,,52,102,0,
253205,note_off,3,0,3,,,,,,50,64,0,
253322,note_on,357,0,1,,,,,,72,92,0,
253325,note_off,3,0,1,,,,,,70,64,0,
253442,note_on,117,0,1,,,,,,70,92,0,
253442,note_on,237,0,3,,,,,,55,102,0,
253445,note_off,3,0,1,,,,,,72,64,0,
253445,note_off,3,0,3,,,,,,52,64,0,
253562,note_on,117,0,1,,,,,,68,92,0,
253565,note_off,3,0,1,,,,,,70,64,0,
253682,note_on,117,0,1,,,,,,70,92,0,
253682,note_on,237,0,3,,,,,,52,102,0,
253682,note_on,717,0,2,,,,,,72,97,0,
253685,note_off,3,0,1,,,,,,68,64,0,
253685,note_off,3,0,3,,,,,,55,64,0,
253802,note_on,117,0,1,,,,,,67,92,0,
253805,note_off,3,0,1,,,,,,70,64,0,
253922,note_on,117,0,1,,,,,,68,92,0,
253922,note_on,237,0,3,,,,,,53,102,0,
253922,note_on,240,0,2,,,,,,65,97,0,
253925,note_off,3,0,2,,,,,,72,64,0,
253925,note_off,3,0,3,,,,,,52,64,0,
253925,note_off,3,0,1,,,,,,67,64,0,
254042,note_on,117,0,1,,,,,,64,92,0,
254045,note_off,3,0,1,,,,,,68,64,0,
254162,note_on,117,0,1,,,,,,65,92,0,
254165,note_off,3,0,1,,,,,,64,64,0,
254282,note_on,117,0,1,,,,,,68,92,0,
254285,note_off,3,0,1,,,,,,65,64,0,
254402,note_on,117,0,1,,,,,,73,92,0,
254402,note_on,477,0,3,,,,,,41,102,0,
254402,note_on,477,0,2,,,,,,68,97,0,
254405,note_off,3,0,3,,,,,,53,64,0,
254405,note_off,3,0,1,,,,,,68,64,0,
254405,note_off,3,0,2,,,,,,65,64,0,
254642,note_on,237,0,3,,,,,,39,102,0,
254642,note_on,237,0,2,,,,,,67,97,0,
254645,note_off,3,0,2,,,,,,68,64,0,
254645,note_off,3,0,3,,,,,,41,64,0,
254762,note_on,357,0,1,,,,,,71,92,0,
254765,note_off,3,0,1,,,,,,73,64,0,
254882,note_on,117,0,1,,,,,,72,92,0,
254885,note_off,3,0,1,,,,,,71,64,0,
255002,note_on,117,0,1,,,,,,75,92,0,
255005,note_off,3,0,1,,,,,,72,64,0,
