tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,data,control,value,channel,program,pitch,note,velocity
203511,control_change,27,0,8,,,,,,,,,,,,,,11,98,7,,,,
203513,note_on,2,0,8,,,,,,,,,,,,,,,,7,,,51,80
203513,note_on,136,0,5,,,,,,,,,,,,,,,,4,,,70,114
203515,note_on,6,0,12,,,,,,,,,,,,,,,,12,,,51,127
203515,note_on,35,0,3,,,,,,,,,,,,,,,,2,,,75,84
203516,note_on,49,0,2,,,,,,,,,,,,,,,,1,,,78,120
203518,note_on,10,0,15,,,,,,,,,,,,,,,,15,,,51,98
203523,note_off,8,0,12,,,,,,,,,,,,,,,,12,,,50,64
203549,control_change,36,0,8,,,,,,,,,,,,,,11,92,7,,,,
203574,note_off,77,0,11,,,,,,,,,,,,,,,,11,,,39,64
203588,control_change,39,0,8,,,,,,,,,,,,,,11,87,7,,,,
203612,note_off,96,0,2,,,,,,,,,,,,,,,,1,,,78,64
203626,control_change,38,0,8,,,,,,,,,,,,,,11,81,7,,,,
203630,note_on,18,0,2,,,,,,,,,,,,,,,,1,,,80,85
203632,note_on,123,0,4,,,,,,,,,,,,,,,,3,,,71,75
203639,note_off,121,0,15,,,,,,,,,,,,,,,,15,,,51,64
203641,note_on,126,0,3,,,,,,,,,,,,,,,,2,,,77,68
203646,note_off,20,0,8,,,,,,,,,,,,,,,,7,,,51,64
203648,note_off,16,0,4,,,,,,,,,,,,,,,,3,,,70,64
203655,note_off,14,0,3,,,,,,,,,,,,,,,,2,,,75,64
203664,control_change,18,0,8,,,,,,,,,,,,,,11,76,7,,,,
203674,note_off,164,0,14,,,,,,,,,,,,,,,,14,,,70,64
203676,note_off,163,0,5,,,,,,,,,,,,,,,,4,,,70,64
203676,note_off,153,0,12,,,,,,,,,,,,,,,,12,,,51,64
203693,control_change,29,0,8,,,,,,,,,,,,,,11,100,7,,,,
203704,note_off,28,0,12,,,,,,,,,,,,,,,,12,,,58,64
203711,note_off,7,0,12,,,,,,,,,,,,,,,,12,,,66,64
203719,note_off,8,0,12,,,,,,,,,,,,,,,,12,,,63,64
203726,note_off,96,0,2,,,,,,,,,,,,,,,,1,,,80,64
203748,note_off,93,0,3,,,,,,,,,,,,,,,,2,,,77,64
203751,note_on,25,0,2,,,,,,,,,,,,,,,,1,,,78,100
203753,note_on,105,0,4,,,,,,,,,,,,,,,,3,,,70,78
203756,note_on,182,0,11,,,,,,,,,,,,,,,,11,,,27,127
203756,note_on,117,0,15,,,,,,,,,,,,,,,,15,,,39,108
203758,note_off,5,0,4,,,,,,,,,,,,,,,,3,,,71,64
203759,note_on,11,0,3,,,,,,,,,,,,,,,,2,,,75,76
203759,note_on,83,0,5,,,,,,,,,,,,,,,,4,,,70,123
203763,note_on,70,0,8,,,,,,,,,,,,,,,,7,,,39,101
203765,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,70,127
203765,note_on,91,0,14,,,,,,,,,,,,,,,,14,,,70,127
203765,note_on,46,0,12,,,,,,,,,,,,,,,,12,,,39,127
203810,note_off,45,0,14,,,,,,,,,,,,,,,,14,,,70,64
203833,note_off,77,0,15,,,,,,,,,,,,,,,,15,,,39,64
203842,note_off,83,0,5,,,,,,,,,,,,,,,,4,,,70,64
203845,note_off,80,0,12,,,,,,,,,,,,,,,,12,,,39,64
203845,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,70,64
203848,note_off,97,0,2,,,,,,,,,,,,,,,,1,,,78,64
203853,note_off,90,0,8,,,,,,,,,,,,,,,,7,,,39,64
203853,note_off,94,0,3,,,,,,,,,,,,,,,,2,,,75,64
203857,note_on,101,0,11,,,,,,,,,,,,,,,,11,,,29,108
203858,note_off,1,0,11,,,,,,,,,,,,,,,,11,,,27,64
203860,note_off,102,0,4,,,,,,,,,,,,,,,,3,,,70,64
203866,note_on,33,0,15,,,,,,,,,,,,,,,,15,,,41,104
203867,note_on,25,0,5,,,,,,,,,,,,,,,,4,,,70,97
203869,note_on,59,0,14,,,,,,,,,,,,,,,,14,,,70,116
203870,note_on,10,0,4,,,,,,,,,,,,,,,,3,,,68,78
203873,note_on,25,0,2,,,,,,,,,,,,,,,,1,,,77,107
203873,note_on,28,0,12,,,,,,,,,,,,,,,,12,,,41,127
203873,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,68,127
203875,note_on,22,0,8,,,,,,,,,,,,,,,,7,,,41,75
203877,note_on,24,0,3,,,,,,,,,,,,,,,,2,,,74,93
203925,note_off,56,0,14,,,,,,,,,,,,,,,,14,,,70,64
203950,note_off,77,0,2,,,,,,,,,,,,,,,,1,,,77,64
203957,note_off,90,0,5,,,,,,,,,,,,,,,,4,,,70,64
203965,note_off,88,0,3,,,,,,,,,,,,,,,,2,,,74,64
203965,note_off,90,0,8,,,,,,,,,,,,,,,,7,,,41,64
203967,note_off,97,0,4,,,,,,,,,,,,,,,,3,,,68,64
203973,note_off,115,0,11,,,,,,,,,,,,,,,,11,,,29,64
203978,note_off,112,0,15,,,,,,,,,,,,,,,,15,,,41,64
203979,note_on,6,0,11,,,,,,,,,,,,,,,,11,,,30,97
203983,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,68,64
203983,note_off,110,0,12,,,,,,,,,,,,,,,,12,,,41,64
203987,note_on,9,0,15,,,,,,,,,,,,,,,,15,,,42,94
203992,note_on,35,0,5,,,,,,,,,,,,,,,,4,,,70,120
203993,note_on,68,0,14,,,,,,,,,,,,,,,,14,,,70,127
203993,note_on,28,0,8,,,,,,,,,,,,,,,,7,,,42,87
203993,note_on,26,0,4,,,,,,,,,,,,,,,,3,,,70,78
203995,note_on,45,0,2,,,,,,,,,,,,,,,,1,,,75,111
203997,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,66,127
203997,note_on,14,0,12,,,,,,,,,,,,,,,,12,,,42,127
203997,note_on,32,0,3,,,,,,,,,,,,,,,,2,,,75,72
204001,control_change,8,0,8,,,,,,,,,,,,,,11,96,7,,,,
204045,control_change,44,0,8,,,,,,,,,,,,,,11,91,7,,,,
204085,note_off,90,0,2,,,,,,,,,,,,,,,,1,,,75,64
204089,control_change,44,0,8,,,,,,,,,,,,,,11,86,7,,,,
204111,note_off,114,0,12,,,,,,,,,,,,,,,,12,,,42,64
204111,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,66,64
204115,note_on,30,0,2,,,,,,,,,,,,,,,,1,,,78,100
204119,note_off,140,0,11,,,,,,,,,,,,,,,,11,,,30,64
204133,control_change,44,0,8,,,,,,,,,,,,,,11,82,7,,,,
204139,note_off,152,0,15,,,,,,,,,,,,,,,,15,,,42,64
204142,note_off,9,0,8,,,,,,,,,,,,,,,,7,,,42,64
204142,note_off,145,0,3,,,,,,,,,,,,,,,,2,,,75,64
204144,note_off,151,0,4,,,,,,,,,,,,,,,,3,,,70,64
204154,note_off,162,0,5,,,,,,,,,,,,,,,,4,,,70,64
204187,note_off,194,0,14,,,,,,,,,,,,,,,,14,,,70,64
204190,control_change,48,0,8,,,,,,,,,,,,,,11,100,7,,,,
204208,note_off,93,0,2,,,,,,,,,,,,,,,,1,,,78,64
204221,note_on,110,0,12,,,,,,,,,,,,,,,,12,,,63,127
204222,note_on,1,0,12,,,,,,,,,,,,,,,,12,,,66,127
204224,note_on,2,0,12,,,,,,,,,,,,,,,,12,,,71,127
204225,note_on,106,0,11,,,,,,,,,,,,,,,,11,,,32,116
204235,note_on,11,0,12,,,,,,,,,,,,,,,,12,,,44,127
204235,note_on,45,0,8,,,,,,,,,,,,,,,,7,,,44,102
204236,note_on,94,0,3,,,,,,,,,,,,,,,,2,,,71,67
204236,note_on,28,0,2,,,,,,,,,,,,,,,,1,,,77,110
204237,note_on,98,0,15,,,,,,,,,,,,,,,,15,,,44,109
204246,note_on,102,0,4,,,,,,,,,,,,,,,,3,,,65,77
204307,note_off,71,0,3,,,,,,,,,,,,,,,,2,,,71,64
204308,note_off,83,0,11,,,,,,,,,,,,,,,,11,,,32,64
204308,note_off,73,0,12,,,,,,,,,,,,,,,,12,,,44,64
204311,note_off,3,0,12,,,,,,,,,,,,,,,,12,,,63,64
204312,note_off,1,0,12,,,,,,,,,,,,,,,,12,,,66,64
204314,note_off,2,0,12,,,,,,,,,,,,,,,,12,,,71,64
204315,note_off,79,0,2,,,,,,,,,,,,,,,,1,,,77,64
204320,note_off,74,0,4,,,,,,,,,,,,,,,,3,,,65,64
204345,note_on,30,0,2,,,,,,,,,,,,,,,,1,,,75,96
204345,note_off,110,0,8,,,,,,,,,,,,,,,,7,,,44,64
204346,note_off,109,0,15,,,,,,,,,,,,,,,,15,,,44,64
204431,note_off,86,0,2,,,,,,,,,,,,,,,,1,,,75,64
204469,note_on,38,0,2,,,,,,,,,,,,,,,,1,,,74,96
204472,note_on,165,0,3,,,,,,,,,,,,,,,,2,,,70,60
204479,note_on,134,0,8,,,,,,,,,,,,,,,,7,,,46,118
204480,note_on,160,0,4,,,,,,,,,,,,,,,,3,,,65,71
204480,note_on,166,0,12,,,,,,,,,,,,,,,,12,,,70,127
204481,note_on,1,0,12,,,,,,,,,,,,,,,,12,,,46,127
204482,note_on,174,0,11,,,,,,,,,,,,,,,,11,,,34,127
204482,note_on,136,0,15,,,,,,,,,,,,,,,,15,,,46,113
204496,note_on,15,0,12,,,,,,,,,,,,,,,,12,,,62,127
204515,note_on,19,0,12,,,,,,,,,,,,,,,,12,,,65,127
204578,note_off,96,0,15,,,,,,,,,,,,,,,,15,,,46,64
204580,note_off,100,0,4,,,,,,,,,,,,,,,,3,,,65,64
204581,note_off,102,0,8,,,,,,,,,,,,,,,,7,,,46,64
204586,note_on,104,0,11,,,,,,,,,,,,,,,,11,,,32,90
204588,note_off,2,0,11,,,,,,,,,,,,,,,,11,,,34,64
204591,note_off,122,0,2,,,,,,,,,,,,,,,,1,,,74,64
204594,note_on,16,0,15,,,,,,,,,,,,,,,,15,,,44,94
204596,note_on,15,0,8,,,,,,,,,,,,,,,,7,,,44,96
204597,note_off,125,0,3,,,,,,,,,,,,,,,,2,,,70,64
204604,note_on,89,0,12,,,,,,,,,,,,,,,,12,,,44,127
204608,note_off,4,0,12,,,,,,,,,,,,,,,,12,,,46,64
204685,note_off,97,0,11,,,,,,,,,,,,,,,,11,,,32,64
204694,note_on,9,0,11,,,,,,,,,,,,,,,,11,,,34,114
204695,note_off,99,0,8,,,,,,,,,,,,,,,,7,,,44,64
204706,note_off,112,0,15,,,,,,,,,,,,,,,,15,,,44,64
204711,note_on,5,0,15,,,,,,,,,,,,,,,,15,,,46,98
204714,note_on,560,0,5,,,,,,,,,,,,,,,,4,,,58,127
204715,note_on,528,0,14,,,,,,,,,,,,,,,,14,,,58,96
204716,note_on,21,0,8,,,,,,,,,,,,,,,,7,,,46,115
204717,note_on,137,0,4,,,,,,,,,,,,,,,,3,,,62,69
204717,note_on,120,0,3,,,,,,,,,,,,,,,,2,,,65,55
204720,note_on,112,0,12,,,,,,,,,,,,,,,,12,,,46,127
204725,note_on,134,0,2,,,,,,,,,,,,,,,,1,,,70,85
204732,note_off,12,0,12,,,,,,,,,,,,,,,,12,,,44,64
204764,note_off,70,0,11,,,,,,,,,,,,,,,,11,,,34,64
204789,note_off,73,0,8,,,,,,,,,,,,,,,,7,,,46,64
204793,note_off,76,0,3,,,,,,,,,,,,,,,,2,,,65,64
204798,note_off,83,0,14,,,,,,,,,,,,,,,,14,,,58,64
204803,note_off,92,0,15,,,,,,,,,,,,,,,,15,,,46,64
204815,note_off,101,0,5,,,,,,,,,,,,,,,,4,,,58,64
204817,note_on,53,0,11,,,,,,,,,,,,,,,,11,,,35,118
204821,note_off,89,0,12,,,,,,,,,,,,,,,,12,,,46,64
204823,note_off,106,0,4,,,,,,,,,,,,,,,,3,,,62,64
204827,note_off,102,0,2,,,,,,,,,,,,,,,,1,,,70,64
204831,note_on,28,0,15,,,,,,,,,,,,,,,,15,,,47,108
204831,note_on,42,0,8,,,,,,,,,,,,,,,,7,,,47,112
204831,note_on,16,0,5,,,,,,,,,,,,,,,,4,,,56,123
204833,note_on,35,0,14,,,,,,,,,,,,,,,,14,,,56,94
204841,note_on,20,0,12,,,,,,,,,,,,,,,,12,,,47,127
204875,note_off,58,0,11,,,,,,,,,,,,,,,,11,,,35,64
204892,note_off,59,0,14,,,,,,,,,,,,,,,,14,,,56,64
204912,note_off,81,0,8,,,,,,,,,,,,,,,,7,,,47,64
204914,note_off,83,0,15,,,,,,,,,,,,,,,,15,,,47,64
204915,note_off,84,0,5,,,,,,,,,,,,,,,,4,,,56,64
204936,note_on,61,0,11,,,,,,,,,,,,,,,,11,,,34,119
204941,note_off,100,0,12,,,,,,,,,,,,,,,,12,,,47,64
204951,note_on,37,0,15,,,,,,,,,,,,,,,,15,,,46,115
204953,note_on,41,0,8,,,,,,,,,,,,,,,,7,,,46,112
204953,note_on,38,0,5,,,,,,,,,,,,,,,,4,,,58,127
204954,note_on,62,0,14,,,,,,,,,,,,,,,,14,,,58,96
204959,note_on,18,0,12,,,,,,,,,,,,,,,,12,,,46,127
204964,note_off,5,0,12,,,,,,,,,,,,,,,,12,,,70,64
204968,note_off,4,0,12,,,,,,,,,,,,,,,,12,,,62,64
204971,note_off,3,0,12,,,,,,,,,,,,,,,,12,,,65,64
204993,note_off,57,0,11,,,,,,,,,,,,,,,,11,,,34,64
205018,note_off,67,0,15,,,,,,,,,,,,,,,,15,,,46,64
205035,note_off,82,0,8,,,,,,,,,,,,,,,,7,,,46,64
205036,note_off,82,0,14,,,,,,,,,,,,,,,,14,,,58,64
205041,note_on,48,0,11,,,,,,,,,,,,,,,,11,,,35,118
205063,note_off,92,0,12,,,,,,,,,,,,,,,,12,,,46,64
205067,note_on,49,0,15,,,,,,,,,,,,,,,,15,,,47,119
205068,note_off,115,0,5,,,,,,,,,,,,,,,,4,,,58,64
205069,note_on,1,0,5,,,,,,,,,,,,,,,,4,,,59,114
205069,note_on,34,0,8,,,,,,,,,,,,,,,,7,,,47,106
205071,note_on,35,0,14,,,,,,,,,,,,,,,,14,,,59,96
205077,note_on,14,0,12,,,,,,,,,,,,,,,,12,,,47,127
205097,note_off,56,0,11,,,,,,,,,,,,,,,,11,,,35,64
205133,note_off,66,0,15,,,,,,,,,,,,,,,,15,,,47,64
205145,note_off,76,0,8,,,,,,,,,,,,,,,,7,,,47,64
205145,note_off,74,0,14,,,,,,,,,,,,,,,,14,,,59,64
205158,note_on,61,0,11,,,,,,,,,,,,,,,,11,,,34,113
205162,note_off,85,0,12,,,,,,,,,,,,,,,,12,,,47,64
205172,note_off,103,0,5,,,,,,,,,,,,,,,,4,,,59,64
205189,note_on,17,0,5,,,,,,,,,,,,,,,,4,,,58,127
205189,note_on,56,0,15,,,,,,,,,,,,,,,,15,,,46,113
205191,note_on,46,0,8,,,,,,,,,,,,,,,,7,,,46,106
205193,note_on,48,0,14,,,,,,,,,,,,,,,,14,,,58,96
205194,note_on,32,0,12,,,,,,,,,,,,,,,,12,,,46,127
205200,note_on,4897,0,13,,,,,,,,,,,,,,,,13,,,78,107
205200,note_on,6,0,12,,,,,,,,,,,,,,,,12,,,58,127
205200,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,61,127
205202,note_on,2,0,12,,,,,,,,,,,,,,,,12,,,66,127
205204,note_on,377,0,2,,,,,,,,,,,,,,,,1,,,78,127
205217,note_off,59,0,11,,,,,,,,,,,,,,,,11,,,34,64
205253,note_off,51,0,12,,,,,,,,,,,,,,,,12,,,61,64
205254,note_off,65,0,15,,,,,,,,,,,,,,,,15,,,46,64
205257,note_off,4,0,12,,,,,,,,,,,,,,,,12,,,58,64
205259,note_off,66,0,14,,,,,,,,,,,,,,,,14,,,58,64
205260,note_off,3,0,12,,,,,,,,,,,,,,,,12,,,66,64
205260,note_off,69,0,8,,,,,,,,,,,,,,,,7,,,46,64
205272,note_off,83,0,5,,,,,,,,,,,,,,,,4,,,58,64
205282,note_on,65,0,11,,,,,,,,,,,,,,,,11,,,32,113
205289,note_off,29,0,12,,,,,,,,,,,,,,,,12,,,46,64
205294,note_off,90,0,2,,,,,,,,,,,,,,,,1,,,78,64
205308,note_on,36,0,5,,,,,,,,,,,,,,,,4,,,56,112
205308,note_on,54,0,15,,,,,,,,,,,,,,,,15,,,44,123
205309,note_on,49,0,8,,,,,,,,,,,,,,,,7,,,44,102
205311,note_off,111,0,13,,,,,,,,,,,,,,,,13,,,78,64
205312,note_on,53,0,14,,,,,,,,,,,,,,,,14,,,56,86
205313,note_on,24,0,12,,,,,,,,,,,,,,,,12,,,44,127
205313,note_on,2,0,13,,,,,,,,,,,,,,,,13,,,77,84
205317,note_on,23,0,2,,,,,,,,,,,,,,,,1,,,77,99
205345,note_off,63,0,11,,,,,,,,,,,,,,,,11,,,32,64
205367,note_off,59,0,15,,,,,,,,,,,,,,,,15,,,44,64
205385,note_off,73,0,14,,,,,,,,,,,,,,,,14,,,56,64
205387,note_off,78,0,8,,,,,,,,,,,,,,,,7,,,44,64
205393,note_off,85,0,5,,,,,,,,,,,,,,,,4,,,56,64
205395,note_off,82,0,12,,,,,,,,,,,,,,,,12,,,44,64
205407,note_off,90,0,2,,,,,,,,,,,,,,,,1,,,77,64
205414,note_off,101,0,13,,,,,,,,,,,,,,,,13,,,77,64
205429,control_change,42,0,8,,,,,,,,,,,,,,11,82,7,,,,
205434,note_on,39,0,12,,,,,,,,,,,,,,,,12,,,58,127
205435,note_on,6,0,8,,,,,,,,,,,,,,,,7,,,42,115
205435,note_on,28,0,2,,,,,,,,,,,,,,,,1,,,78,90
205435,note_on,68,0,15,,,,,,,,,,,,,,,,15,,,42,127
205436,note_on,43,0,5,,,,,,,,,,,,,,,,4,,,54,111
205436,note_on,91,0,11,,,,,,,,,,,,,,,,11,,,30,109
205439,note_on,54,0,14,,,,,,,,,,,,,,,,14,,,54,94
205440,control_change,5,0,2,,,,,,,,,,,,,,11,96,1,,,,
205440,note_on,6,0,12,,,,,,,,,,,,,,,,12,,,42,127
205441,note_on,27,0,13,,,,,,,,,,,,,,,,13,,,78,69
205452,note_on,12,0,12,,,,,,,,,,,,,,,,12,,,61,127
205472,control_change,37,0,8,,,,,,,,,,,,,,11,87,7,,,,
205482,note_on,30,0,12,,,,,,,,,,,,,,,,12,,,66,127
205486,control_change,46,0,2,,,,,,,,,,,,,,11,89,1,,,,
205515,control_change,43,0,8,,,,,,,,,,,,,,11,93,7,,,,
205533,control_change,47,0,2,,,,,,,,,,,,,,11,82,1,,,,
205552,note_on,116,0,5,,,,,,,,,,,,,,,,4,,,53,97
205553,note_on,114,0,14,,,,,,,,,,,,,,,,14,,,53,85
205554,note_off,1,0,14,,,,,,,,,,,,,,,,14,,,54,64
205558,control_change,43,0,8,,,,,,,,,,,,,,11,98,7,,,,
205569,note_off,17,0,5,,,,,,,,,,,,,,,,4,,,54,64
205573,note_off,132,0,13,,,,,,,,,,,,,,,,13,,,78,64
205579,control_change,46,0,2,,,,,,,,,,,,,,11,76,1,,,,
205600,note_off,21,0,2,,,,,,,,,,,,,,,,1,,,78,64
205601,control_change,43,0,8,,,,,,,,,,,,,,11,104,7,,,,
205630,control_change,30,0,2,,,,,,,,,,,,,,11,100,1,,,,
205644,control_change,43,0,8,,,,,,,,,,,,,,11,110,7,,,,
205647,note_off,93,0,14,,,,,,,,,,,,,,,,14,,,53,64
205669,note_on,100,0,5,,,,,,,,,,,,,,,,4,,,54,86
205675,note_on,28,0,14,,,,,,,,,,,,,,,,14,,,54,78
205682,note_off,13,0,5,,,,,,,,,,,,,,,,4,,,53,64
205684,note_on,54,0,2,,,,,,,,,,,,,,,,1,,,73,124
205685,note_on,112,0,13,,,,,,,,,,,,,,,,13,,,73,98
205687,control_change,43,0,8,,,,,,,,,,,,,,11,116,7,,,,
205737,control_change,50,0,8,,,,,,,,,,,,,,11,104,7,,,,
205753,note_off,78,0,14,,,,,,,,,,,,,,,,14,,,54,64
205759,note_off,77,0,5,,,,,,,,,,,,,,,,4,,,54,64
205774,note_off,90,0,2,,,,,,,,,,,,,,,,1,,,73,64
205788,note_on,29,0,5,,,,,,,,,,,,,,,,4,,,56,107
205790,note_off,105,0,13,,,,,,,,,,,,,,,,13,,,73,64
205795,note_on,42,0,14,,,,,,,,,,,,,,,,14,,,56,96
205797,note_on,23,0,2,,,,,,,,,,,,,,,,1,,,71,97
205800,note_on,10,0,13,,,,,,,,,,,,,,,,13,,,71,90
205810,note_off,374,0,11,,,,,,,,,,,,,,,,11,,,30,64
205814,control_change,77,0,8,,,,,,,,,,,,,,11,92,7,,,,
205835,note_off,21,0,8,,,,,,,,,,,,,,,,7,,,42,64
205853,note_off,418,0,15,,,,,,,,,,,,,,,,15,,,42,64
205864,note_off,69,0,14,,,,,,,,,,,,,,,,14,,,56,64
205877,note_off,89,0,5,,,,,,,,,,,,,,,,4,,,56,64
205877,control_change,42,0,8,,,,,,,,,,,,,,11,76,7,,,,
205887,note_off,90,0,2,,,,,,,,,,,,,,,,1,,,71,64
205909,note_off,109,0,13,,,,,,,,,,,,,,,,13,,,71,64
205911,note_on,34,0,5,,,,,,,,,,,,,,,,4,,,54,117
205913,note_on,26,0,2,,,,,,,,,,,,,,,,1,,,73,90
205915,note_on,51,0,14,,,,,,,,,,,,,,,,14,,,54,94
205917,note_on,8,0,13,,,,,,,,,,,,,,,,13,,,73,71
205925,control_change,12,0,2,,,,,,,,,,,,,,11,94,1,,,,
205948,note_off,466,0,12,,,,,,,,,,,,,,,,12,,,42,64
205965,control_change,40,0,2,,,,,,,,,,,,,,11,88,1,,,,
205968,note_off,20,0,12,,,,,,,,,,,,,,,,12,,,61,64
205971,note_off,3,0,12,,,,,,,,,,,,,,,,12,,,58,64
205972,note_off,1,0,12,,,,,,,,,,,,,,,,12,,,66,64
205982,control_change,105,0,8,,,,,,,,,,,,,,11,100,7,,,,
206005,control_change,40,0,2,,,,,,,,,,,,,,11,83,1,,,,
206008,note_off,97,0,5,,,,,,,,,,,,,,,,4,,,54,64
206011,note_off,96,0,14,,,,,,,,,,,,,,,,14,,,54,64
206027,note_on,19,0,5,,,,,,,,,,,,,,,,4,,,58,86
206037,note_on,26,0,14,,,,,,,,,,,,,,,,14,,,58,96
206038,note_off,121,0,13,,,,,,,,,,,,,,,,13,,,73,64
206044,control_change,39,0,2,,,,,,,,,,,,,,11,78,1,,,,
206063,note_off,19,0,2,,,,,,,,,,,,,,,,1,,,73,64
206106,note_off,69,0,14,,,,,,,,,,,,,,,,14,,,58,64
206110,note_off,83,0,5,,,,,,,,,,,,,,,,4,,,58,64
206115,control_change,52,0,2,,,,,,,,,,,,,,11,100,1,,,,
206147,note_on,37,0,5,,,,,,,,,,,,,,,,4,,,56,123
206148,note_on,295,0,15,,,,,,,,,,,,,,,,15,,,49,112
206155,note_on,49,0,14,,,,,,,,,,,,,,,,14,,,56,96
206156,note_on,184,0,12,,,,,,,,,,,,,,,,12,,,49,127
206157,note_on,119,0,13,,,,,,,,,,,,,,,,13,,,78,99
206159,note_on,177,0,8,,,,,,,,,,,,,,,,7,,,49,115
206164,note_on,49,0,2,,,,,,,,,,,,,,,,1,,,78,127
206164,note_on,354,0,11,,,,,,,,,,,,,,,,11,,,37,99
206231,note_off,83,0,15,,,,,,,,,,,,,,,,15,,,49,64
206232,note_off,68,0,11,,,,,,,,,,,,,,,,11,,,37,64
206236,note_off,81,0,14,,,,,,,,,,,,,,,,14,,,56,64
206240,note_off,84,0,12,,,,,,,,,,,,,,,,12,,,49,64
206248,note_off,101,0,5,,,,,,,,,,,,,,,,4,,,56,64
206254,note_off,97,0,13,,,,,,,,,,,,,,,,13,,,78,64
206254,note_off,90,0,2,,,,,,,,,,,,,,,,1,,,78,64
206262,note_on,14,0,5,,,,,,,,,,,,,,,,4,,,59,97
206266,note_off,107,0,8,,,,,,,,,,,,,,,,7,,,49,64
206272,note_on,18,0,13,,,,,,,,,,,,,,,,13,,,77,90
206275,note_on,39,0,14,,,,,,,,,,,,,,,,14,,,59,96
206277,note_on,23,0,2,,,,,,,,,,,,,,,,1,,,77,100
206347,note_off,85,0,5,,,,,,,,,,,,,,,,4,,,59,64
206348,note_off,73,0,14,,,,,,,,,,,,,,,,14,,,59,64
206354,note_on,114,0,12,,,,,,,,,,,,,,,,12,,,58,127
206367,note_off,90,0,2,,,,,,,,,,,,,,,,1,,,77,64
206371,note_off,99,0,13,,,,,,,,,,,,,,,,13,,,77,64
206392,note_on,25,0,2,,,,,,,,,,,,,,,,1,,,78,92
206394,note_on,23,0,13,,,,,,,,,,,,,,,,13,,,78,73
206394,note_on,162,0,11,,,,,,,,,,,,,,,,11,,,42,116
206395,note_on,41,0,12,,,,,,,,,,,,,,,,12,,,61,127
206398,note_on,50,0,14,,,,,,,,,,,,,,,,14,,,58,96
206398,note_on,167,0,15,,,,,,,,,,,,,,,,15,,,54,127
206400,control_change,8,0,2,,,,,,,,,,,,,,11,96,1,,,,
206401,note_on,54,0,5,,,,,,,,,,,,,,,,4,,,58,127
206403,note_on,137,0,8,,,,,,,,,,,,,,,,7,,,54,109
206411,note_on,16,0,12,,,,,,,,,,,,,,,,12,,,54,127
206428,note_on,17,0,12,,,,,,,,,,,,,,,,12,,,66,127
206443,control_change,43,0,2,,,,,,,,,,,,,,11,88,1,,,,
206486,control_change,43,0,2,,,,,,,,,,,,,,11,81,1,,,,
206502,note_on,108,0,11,,,,,,,,,,,,,,,,11,,,41,83
206505,note_on,104,0,5,,,,,,,,,,,,,,,,4,,,56,85
206516,note_off,118,0,15,,,,,,,,,,,,,,,,15,,,54,64
206517,note_on,1,0,15,,,,,,,,,,,,,,,,15,,,53,93
206517,note_off,15,0,11,,,,,,,,,,,,,,,,11,,,42,64
206517,note_on,114,0,8,,,,,,,,,,,,,,,,7,,,53,91
206518,note_on,120,0,14,,,,,,,,,,,,,,,,14,,,56,85
206522,note_off,5,0,8,,,,,,,,,,,,,,,,7,,,54,64
206524,note_off,6,0,14,,,,,,,,,,,,,,,,14,,,58,64
206529,control_change,43,0,2,,,,,,,,,,,,,,11,74,1,,,,
206531,note_off,137,0,13,,,,,,,,,,,,,,,,13,,,78,64
206531,note_on,103,0,12,,,,,,,,,,,,,,,,12,,,53,127
206532,note_off,27,0,5,,,,,,,,,,,,,,,,4,,,58,64
206544,note_off,13,0,12,,,,,,,,,,,,,,,,12,,,54,64
206557,note_off,28,0,2,,,,,,,,,,,,,,,,1,,,78,64
206604,note_off,87,0,11,,,,,,,,,,,,,,,,11,,,41,64
206616,note_on,12,0,11,,,,,,,,,,,,,,,,11,,,42,81
206620,control_change,63,0,2,,,,,,,,,,,,,,11,100,1,,,,
206626,note_off,102,0,14,,,,,,,,,,,,,,,,14,,,56,64
206627,note_on,95,0,5,,,,,,,,,,,,,,,,4,,,58,95
206628,note_off,111,0,15,,,,,,,,,,,,,,,,15,,,53,64
206634,note_off,112,0,8,,,,,,,,,,,,,,,,7,,,53,64
206636,note_on,8,0,15,,,,,,,,,,,,,,,,15,,,54,109
206637,note_on,11,0,14,,,,,,,,,,,,,,,,14,,,58,85
206638,note_on,107,0,13,,,,,,,,,,,,,,,,13,,,70,98
206641,note_off,14,0,5,,,,,,,,,,,,,,,,4,,,56,64
206641,note_on,7,0,8,,,,,,,,,,,,,,,,7,,,54,87
206644,note_on,24,0,2,,,,,,,,,,,,,,,,1,,,70,127
206652,note_on,108,0,12,,,,,,,,,,,,,,,,12,,,54,127
206670,note_off,18,0,12,,,,,,,,,,,,,,,,12,,,53,64
206685,note_off,15,0,12,,,,,,,,,,,,,,,,12,,,61,64
206687,note_off,2,0,12,,,,,,,,,,,,,,,,12,,,66,64
206688,note_off,1,0,12,,,,,,,,,,,,,,,,12,,,58,64
