tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity,value
112680,note_on,120,0,1,,,,,,,,0,77,0,
112680,note_on,0,0,1,,,,,,,,0,76,64,
112800,note_on,0,0,1,,,,,,,,0,77,64,
112800,note_on,120,0,1,,,,,,,,0,76,0,
112800,note_on,0,0,3,,,,,,,,2,70,64,
112800,note_on,480,0,3,,,,,,,,2,71,0,
113040,note_on,480,0,5,,,,,,,,4,53,0,
113040,note_on,0,0,5,,,,,,,,4,60,64,
113040,note_on,240,0,1,,,,,,,,0,77,0,
113040,note_on,720,0,6,,,,,,,,5,50,0,
113040,note_on,0,0,6,,,,,,,,5,52,64,
113040,note_on,480,0,2,,,,,,,,1,80,0,
113040,note_on,0,0,2,,,,,,,,1,79,64,
113040,note_on,0,0,1,,,,,,,,0,79,64,
113160,note_on,600,0,4,,,,,,,,3,55,64,
113280,note_on,120,0,4,,,,,,,,3,55,0,
113280,note_on,0,0,4,,,,,,,,3,57,64,
113280,note_on,240,0,6,,,,,,,,5,52,0,
113280,note_on,480,0,3,,,,,,,,2,70,0,
113280,note_on,0,0,3,,,,,,,,2,69,64,
113280,note_on,240,0,1,,,,,,,,0,79,0,
113280,note_on,0,0,1,,,,,,,,0,72,64,
113280,note_on,0,0,6,,,,,,,,5,53,64,
113400,note_on,360,0,5,,,,,,,,4,60,0,
113400,note_on,0,0,5,,,,,,,,4,61,64,
113400,note_on,120,0,4,,,,,,,,3,57,0,
113400,note_on,0,0,4,,,,,,,,3,58,64,
113520,note_on,0,0,5,,,,,,,,4,60,64,
113520,note_on,120,0,5,,,,,,,,4,61,0,
113520,note_on,0,0,4,,,,,,,,3,60,64,
113520,note_on,480,0,2,,,,,,,,1,79,0,
113520,note_on,0,0,2,,,,,,,,1,77,64,
113520,note_on,120,0,4,,,,,,,,3,58,0,
113640,note_on,120,0,5,,,,,,,,4,60,0,
113640,note_on,0,0,5,,,,,,,,4,58,64,
113640,note_on,0,0,6,,,,,,,,5,55,64,
113640,note_on,360,0,6,,,,,,,,5,53,0,
113760,note_on,0,0,5,,,,,,,,4,60,64,
113760,note_on,120,0,6,,,,,,,,5,55,0,
113760,note_on,120,0,5,,,,,,,,4,58,0,
113760,note_on,0,0,3,,,,,,,,2,68,64,
113760,note_on,480,0,3,,,,,,,,2,69,0,
113760,note_on,0,0,6,,,,,,,,5,56,64,
113880,note_on,0,0,2,,,,,,,,1,75,64,
113880,note_on,360,0,2,,,,,,,,1,77,0,
114000,note_on,0,0,4,,,,,,,,3,65,64,
114000,note_on,120,0,2,,,,,,,,1,75,0,
114000,note_on,240,0,6,,,,,,,,5,56,0,
114000,note_on,0,0,2,,,,,,,,1,73,64,
114000,note_on,0,0,6,,,,,,,,5,53,64,
114000,note_on,0,0,5,,,,,,,,4,56,64,
114000,note_on,240,0,5,,,,,,,,4,60,0,
114000,aftertouch,0,0,6,,,,,,,,5,,,0
114000,note_on,480,0,4,,,,,,,,3,60,0,
114120,note_on,120,0,2,,,,,,,,1,73,0,
114120,note_on,0,0,2,,,,,,,,1,72,64,
114240,note_on,0,0,2,,,,,,,,1,73,64,
114240,note_on,120,0,2,,,,,,,,1,72,0,
114240,note_on,0,0,5,,,,,,,,4,58,64,
114240,note_on,240,0,5,,,,,,,,4,56,0,
114240,note_on,240,0,6,,,,,,,,5,53,0,
114240,note_on,0,0,6,,,,,,,,5,58,64,
114360,note_on,0,0,5,,,,,,,,4,60,64,
114360,note_on,120,0,5,,,,,,,,4,58,0,
114480,note_on,0,0,5,,,,,,,,4,61,64,
114480,note_on,120,0,5,,,,,,,,4,60,0,
114480,note_on,0,0,1,,,,,,,,0,70,64,
114480,note_on,720,0,3,,,,,,,,2,68,0,
114480,note_on,0,0,3,,,,,,,,2,67,64,
114480,note_on,1200,0,1,,,,,,,,0,72,0,
114480,note_on,480,0,4,,,,,,,,3,65,0,
114480,note_on,0,0,4,,,,,,,,3,58,64,
114600,note_on,0,0,5,,,,,,,,4,63,64,
114600,note_on,120,0,5,,,,,,,,4,61,0,
114600,note_on,0,0,1,,,,,,,,0,72,64,
114600,note_on,120,0,1,,,,,,,,0,70,0,
114720,note_on,0,0,5,,,,,,,,4,61,64,
114720,note_on,120,0,5,,,,,,,,4,63,0,
114720,note_on,0,0,1,,,,,,,,0,70,64,
114720,note_on,0,0,3,,,,,,,,2,66,64,
114720,note_on,240,0,3,,,,,,,,2,67,0,
114720,note_on,120,0,1,,,,,,,,0,72,0,
114720,note_on,240,0,4,,,,,,,,3,58,0,
114840,note_on,120,0,1,,,,,,,,0,70,0,
114840,note_on,0,0,1,,,,,,,,0,68,64,
114960,note_on,120,0,1,,,,,,,,0,68,0,
114960,note_on,240,0,5,,,,,,,,4,61,0,
114960,note_on,0,0,5,,,,,,,,4,58,64,
114960,note_on,0,0,3,,,,,,,,2,65,64,
114960,note_on,240,0,3,,,,,,,,2,66,0,
114960,note_on,0,0,1,,,,,,,,0,67,64,
115080,note_on,0,0,1,,,,,,,,0,68,64,
115080,note_on,120,0,1,,,,,,,,0,67,0,
115200,note_on,240,0,5,,,,,,,,4,58,0,
115200,note_on,0,0,5,,,,,,,,4,60,64,
115200,note_on,0,0,3,,,,,,,,2,64,64,
115200,note_on,0,0,2,,,,,,,,1,72,64,
115200,note_on,240,0,3,,,,,,,,2,65,0,
115200,note_on,120,0,1,,,,,,,,0,68,0,
115200,note_on,0,0,1,,,,,,,,0,67,64,
115200,note_on,960,0,2,,,,,,,,1,73,0,
115320,note_on,1080,0,6,,,,,,,,5,58,0,
115320,note_on,0,0,6,,,,,,,,5,55,64,
115440,note_on,720,0,4,,,,,,,,3,67,64,
115440,note_on,0,0,3,,,,,,,,2,60,64,
115440,note_on,240,0,3,,,,,,,,2,64,0,
115440,note_on,120,0,6,,,,,,,,5,55,0,
115440,note_on,0,0,6,,,,,,,,5,60,64,
115560,note_on,120,0,6,,,,,,,,5,60,0,
115560,note_on,0,0,6,,,,,,,,5,58,64,
115680,note_on,0,0,6,,,,,,,,5,56,64,
115680,note_on,240,0,4,,,,,,,,3,67,0,
115680,note_on,240,0,3,,,,,,,,2,60,0,
115680,note_on,120,0,6,,,,,,,,5,58,0,
115680,note_on,0,0,4,,,,,,,,3,68,64,
115680,note_on,480,0,1,,,,,,,,0,67,0,
115680,note_on,0,0,3,,,,,,,,2,65,64,
115800,note_on,120,0,6,,,,,,,,5,56,0,
115800,note_on,0,0,6,,,,,,,,5,55,64,
115920,note_on,240,0,4,,,,,,,,3,68,0,
115920,note_on,240,0,3,,,,,,,,2,65,0,
115920,note_on,0,0,3,,,,,,,,2,70,64,
115920,note_on,0,0,4,,,,,,,,3,67,64,
115920,note_on,120,0,6,,,,,,,,5,55,0,
115920,note_on,0,0,6,,,,,,,,5,53,64,
115920,note_on,240,0,1,,,,,,,,0,79,64,
116040,note_on,120,0,6,,,,,,,,5,53,0,
116040,note_on,0,0,6,,,,,,,,5,52,64,
116160,note_on,0,0,3,,,,,,,,2,68,64,
116160,note_on,240,0,3,,,,,,,,2,70,0,
116160,note_on,240,0,4,,,,,,,,3,67,0,
116160,note_on,0,0,4,,,,,,,,3,60,64,
116160,note_on,0,0,6,,,,,,,,5,53,64,
116160,note_on,120,0,6,,,,,,,,5,52,0,
116280,note_on,0,0,6,,,,,,,,5,51,64,
116280,note_on,120,0,6,,,,,,,,5,53,0,
116400,note_on,1200,0,2,,,,,,,,1,72,0,
116400,note_on,0,0,2,,,,,,,,1,73,64,
116400,note_on,0,0,1,,,,,,,,0,77,64,
116400,note_on,480,0,1,,,,,,,,0,79,0,
116400,note_on,0,0,6,,,,,,,,5,49,64,
116400,note_on,120,0,6,,,,,,,,5,51,0,
116400,note_on,1200,0,5,,,,,,,,4,60,0,
116400,note_on,0,0,5,,,,,,,,4,53,64,
116520,note_on,120,0,6,,,,,,,,5,49,0,
116520,note_on,0,0,6,,,,,,,,5,48,64,
116520,note_on,0,0,4,,,,,,,,3,58,64,
116520,note_on,360,0,4,,,,,,,,3,60,0,
116580,note_on,60,0,4,,,,,,,,3,58,0,
116580,note_on,0,0,4,,,,,,,,3,56,64,
116640,note_on,0,0,6,,,,,,,,5,46,64,
116640,note_on,480,0,3,,,,,,,,2,68,0,
116640,note_on,0,0,3,,,,,,,,2,67,64,
116640,note_on,0,0,5,,,,,,,,4,55,64,
116640,note_on,240,0,5,,,,,,,,4,53,0,
116640,note_on,120,0,6,,,,,,,,5,48,0,
116640,note_on,0,0,4,,,,,,,,3,58,64,
116640,note_on,60,0,4,,,,,,,,3,56,0,
116880,note_on,240,0,6,,,,,,,,5,46,0,
116880,aftertouch,0,0,6,,,,,,,,5,,,0
116880,note_on,480,0,2,,,,,,,,1,73,0,
116880,note_on,0,0,5,,,,,,,,4,60,64,
116880,note_on,240,0,5,,,,,,,,4,55,0,
116880,note_on,0,0,2,,,,,,,,1,72,64,
116880,note_on,0,0,6,,,,,,,,5,48,64,
116880,note_on,0,0,1,,,,,,,,0,76,64,
116880,note_on,480,0,1,,,,,,,,0,77,0,
117120,note_on,0,0,3,,,,,,,,2,65,64,
117120,note_on,480,0,3,,,,,,,,2,67,0,
117120,note_on,240,0,1,,,,,,,,0,76,0,
117120,note_on,0,0,6,,,,,,,,5,53,64,
117120,note_on,240,0,6,,,,,,,,5,48,0,
117120,note_on,0,0,1,,,,,,,,0,77,64,
117240,note_on,0,0,6,,,,,,,,5,55,64,
117240,note_on,120,0,6,,,,,,,,5,53,0,
117360,note_on,0,0,4,,,,,,,,3,56,64,
117360,note_on,0,0,2,,,,,,,,1,72,64,
117360,note_on,720,0,4,,,,,,,,3,58,0,
117360,note_on,480,0,2,,,,,,,,1,72,0,
117360,note_on,480,0,5,,,,,,,,4,60,0,
117360,note_on,120,0,6,,,,,,,,5,55,0,
117360,note_on,0,0,6,,,,,,,,5,56,64,
117480,note_on,120,0,6,,,,,,,,5,56,0,
117480,note_on,0,0,6,,,,,,,,5,55,64,
117600,note_on,0,0,2,,,,,,,,1,68,64,
117600,note_on,0,0,1,,,,,,,,0,77,64,
117600,note_on,480,0,3,,,,,,,,2,65,0,
117600,note_on,240,0,4,,,,,,,,3,56,0,
117600,note_on,480,0,1,,,,,,,,0,77,0,
117600,note_on,240,0,2,,,,,,,,1,72,0,
117600,note_on,120,0,6,,,,,,,,5,55,0,
117600,note_on,0,0,6,,,,,,,,5,53,64,
117720,note_on,0,0,6,,,,,,,,5,51,64,
117720,note_on,120,0,6,,,,,,,,5,53,0,
117840,note_on,240,0,2,,,,,,,,1,68,0,
117840,note_on,120,0,6,,,,,,,,5,51,0,
117840,note_on,0,0,6,,,,,,,,5,50,64,
117840,note_on,0,0,2,,,,,,,,1,65,64,
117960,note_on,120,0,6,,,,,,,,5,50,0,
117960,note_on,0,0,6,,,,,,,,5,48,64,
117960,aftertouch,0,0,6,,,,,,,,5,,,0
118080,note_on,480,0,1,,,,,,,,0,77,0,
118080,note_on,0,0,1,,,,,,,,0,74,64,
118080,note_on,120,0,6,,,,,,,,5,48,0,
118080,note_on,0,0,2,,,,,,,,1,68,64,
118080,note_on,240,0,2,,,,,,,,1,65,0,
118080,note_on,0,0,6,,,,,,,,5,46,64,
118200,note_on,840,0,5,,,,,,,,4,48,64,
118320,note_on,0,0,5,,,,,,,,4,50,64,
118320,note_on,120,0,5,,,,,,,,4,48,0,
118320,note_on,720,0,3,,,,,,,,2,65,64,
118440,note_on,120,0,5,,,,,,,,4,50,0,
118440,note_on,0,0,5,,,,,,,,4,51,64,
118560,note_on,0,0,3,,,,,,,,2,62,64,
118560,note_on,120,0,5,,,,,,,,4,51,0,
118560,note_on,480,0,1,,,,,,,,0,74,0,
118560,note_on,240,0,3,,,,,,,,2,65,0,
118560,note_on,0,0,1,,,,,,,,0,70,64,
118560,note_on,480,0,2,,,,,,,,1,68,0,
118560,note_on,0,0,5,,,,,,,,4,53,64,
118680,note_on,0,0,5,,,,,,,,4,55,64,
118680,note_on,120,0,5,,,,,,,,4,53,0,
118800,note_on,0,0,3,,,,,,,,2,58,64,
118800,note_on,120,0,5,,,,,,,,4,55,0,
118800,note_on,0,0,5,,,,,,,,4,56,64,
118800,note_on,240,0,3,,,,,,,,2,62,0,
118920,note_on,120,0,5,,,,,,,,4,56,0,
118920,note_on,0,0,5,,,,,,,,4,53,64,
119040,note_on,960,0,6,,,,,,,,5,46,0,
119040,note_on,480,0,1,,,,,,,,0,70,0,
119040,note_on,0,0,5,,,,,,,,4,55,64,
119040,note_on,240,0,3,,,,,,,,2,58,0,
119040,note_on,0,0,3,,,,,,,,2,61,64,
119040,note_on,120,0,5,,,,,,,,4,53,0,
119160,note_on,120,0,6,,,,,,,,5,56,64,
119280,note_on,240,0,5,,,,,,,,4,55,0,
119280,note_on,0,0,6,,,,,,,,5,55,64,
119280,note_on,120,0,6,,,,,,,,5,56,0,
119280,note_on,720,0,2,,,,,,,,1,70,64,
119400,note_on,0,0,6,,,,,,,,5,53,64,
119400,note_on,120,0,6,,,,,,,,5,55,0,
119520,note_on,480,0,3,,,,,,,,2,61,0,
119520,note_on,120,0,6,,,,,,,,5,53,0,
119520,note_on,480,0,1,,,,,,,,0,75,64,
119520,note_on,0,0,6,,,,,,,,5,51,64,
119520,note_on,0,0,2,,,,,,,,1,67,64,
119520,note_on,240,0,2,,,,,,,,1,70,0,
119640,note_on,120,0,6,,,,,,,,5,51,0,
119640,note_on,0,0,6,,,,,,,,5,49,64,
119760,note_on,120,0,6,,,,,,,,5,49,0,
119760,note_on,0,0,6,,,,,,,,5,48,64,
119760,note_on,240,0,2,,,,,,,,1,67,0,
119760,note_on,0,0,2,,,,,,,,1,63,64,
119880,note_on,120,0,6,,,,,,,,5,48,0,
119880,note_on,0,0,6,,,,,,,,5,46,64,
120000,note_on,0,0,6,,,,,,,,5,44,64,
120000,note_on,120,0,6,,,,,,,,5,46,0,
120000,note_on,240,0,2,,,,,,,,1,63,0,
120000,note_on,0,0,2,,,,,,,,1,66,64,
120000,note_on,480,0,1,,,,,,,,0,75,0,
120000,note_on,0,0,1,,,,,,,,0,72,64,
120120,note_on,840,0,5,,,,,,,,4,46,64,
120240,note_on,120,0,5,,,,,,,,4,46,0,
120240,note_on,720,0,3,,,,,,,,2,63,64,
120240,note_on,0,0,5,,,,,,,,4,48,64,
120360,note_on,0,0,5,,,,,,,,4,49,64,
120360,note_on,120,0,5,,,,,,,,4,48,0,
120480,note_on,480,0,2,,,,,,,,1,66,0,
120480,note_on,0,0,1,,,,,,,,0,68,64,
120480,note_on,240,0,3,,,,,,,,2,63,0,
120480,note_on,480,0,1,,,,,,,,0,72,0,
120480,note_on,0,0,2,,,,,,,,1,63,64,
120480,note_on,120,0,5,,,,,,,,4,49,0,
120480,note_on,0,0,5,,,,,,,,4,51,64,
120480,note_on,0,0,3,,,,,,,,2,60,64,
120600,note_on,120,0,5,,,,,,,,4,51,0,
120600,note_on,0,0,5,,,,,,,,4,53,64,
120720,note_on,240,0,3,,,,,,,,2,60,0,
120720,note_on,120,0,5,,,,,,,,4,53,0,
120720,note_on,0,0,5,,,,,,,,4,54,64,
120720,note_on,0,0,3,,,,,,,,2,56,64,
120840,note_on,120,0,5,,,,,,,,4,54,0,
120840,note_on,0,0,5,,,,,,,,4,51,64,
120960,note_on,0,0,3,,,,,,,,2,60,64,
120960,note_on,240,0,3,,,,,,,,2,56,0,
120960,note_on,0,0,5,,,,,,,,4,53,64,
120960,note_on,120,0,5,,,,,,,,4,51,0,
120960,note_on,0,0,6,,,,,,,,5,45,64,
120960,note_on,480,0,1,,,,,,,,0,68,0,
120960,note_on,960,0,6,,,,,,,,5,44,0,
121080,note_on,3480,0,4,,,,,,,,3,55,64,
121200,note_on,240,0,6,,,,,,,,5,45,0,
121200,note_on,0,0,4,,,,,,,,3,57,64,
121200,note_on,0,0,6,,,,,,,,5,48,64,
121200,note_on,120,0,4,,,,,,,,3,55,0,
121320,note_on,0,0,4,,,,,,,,3,58,64,
121320,note_on,120,0,4,,,,,,,,3,57,0,
121440,note_on,480,0,3,,,,,,,,2,60,0,
121440,note_on,960,0,2,,,,,,,,1,63,0,
121440,note_on,0,0,6,,,,,,,,5,45,64,
121440,note_on,120,0,4,,,,,,,,3,58,0,
121440,note_on,0,0,4,,,,,,,,3,60,64,
121440,note_on,240,0,6,,,,,,,,5,48,0,
121560,note_on,120,0,4,,,,,,,,3,60,0,
121560,note_on,0,0,4,,,,,,,,3,61,64,
121680,note_on,240,0,6,,,,,,,,5,45,0,
121680,note_on,0,0,6,,,,,,,,5,41,64,
121680,note_on,240,0,2,,,,,,,,1,72,64,
121680,note_on,120,0,4,,,,,,,,3,61,0,
121680,note_on,0,0,4,,,,,,,,3,63,64,
121800,note_on,0,0,4,,,,,,,,3,60,64,
121800,note_on,120,0,4,,,,,,,,3,63,0,
121920,note_on,240,0,6,,,,,,,,5,41,0,
121920,note_on,0,0,6,,,,,,,,5,46,64,
121920,note_on,0,0,4,,,,,,,,3,61,64,
121920,note_on,120,0,4,,,,,,,,3,60,0,
122040,note_on,360,0,2,,,,,,,,1,72,0,
122040,note_on,0,0,2,,,,,,,,1,65,64,
122160,note_on,120,0,2,,,,,,,,1,65,0,
122160,note_on,0,0,6,,,,,,,,5,49,64,
122160,note_on,240,0,6,,,,,,,,5,46,0,
122160,note_on,0,0,2,,,,,,,,1,67,64,
122280,note_on,0,0,2,,,,,,,,1,69,64,
122280,note_on,120,0,2,,,,,,,,1,67,0,
122400,note_on,240,0,6,,,,,,,,5,49,0,
122400,note_on,0,0,5,,,,,,,,4,55,64,
122400,note_on,1440,0,5,,,,,,,,4,53,0,
122400,note_on,0,0,6,,,,,,,,5,46,64,
122400,note_on,120,0,2,,,,,,,,1,69,0,
122400,note_on,0,0,2,,,,,,,,1,70,64,
122520,note_on,120,0,2,,,,,,,,1,70,0,
122520,note_on,0,0,2,,,,,,,,1,72,64,
122640,note_on,0,0,2,,,,,,,,1,73,64,
122640,note_on,120,0,2,,,,,,,,1,72,0,
122640,note_on,0,0,6,,,,,,,,5,43,64,
122640,note_on,240,0,6,,,,,,,,5,46,0,
122760,note_on,0,0,2,,,,,,,,1,70,64,
122760,note_on,120,0,2,,,,,,,,1,73,0,
122880,note_on,0,0,6,,,,,,,,5,48,64,
122880,note_on,120,0,2,,,,,,,,1,70,0,
122880,note_on,0,0,2,,,,,,,,1,75,64,
122880,note_on,240,0,6,,,,,,,,5,43,0,
123000,note_on,1560,0,3,,,,,,,,2,63,64,
123120,note_on,720,0,5,,,,,,,,4,55,0,
123120,note_on,0,0,5,,,,,,,,4,51,64,
123120,note_on,0,0,3,,,,,,,,2,65,64,
123120,note_on,120,0,3,,,,,,,,2,63,0,
123120,note_on,1200,0,4,,,,,,,,3,61,0,
123120,note_on,0,0,4,,,,,,,,3,60,64,
123120,note_on,240,0,6,,,,,,,,5,48,0,
123120,note_on,0,0,6,,,,,,,,5,51,64,
123240,note_on,0,0,3,,,,,,,,2,67,64,
123240,note_on,120,0,4,,,,,,,,3,60,0,
123240,note_on,0,0,4,,,,,,,,3,58,64,
123240,note_on,120,0,3,,,,,,,,2,65,0,
123360,note_on,120,0,3,,,,,,,,2,67,0,
123360,note_on,0,0,3,,,,,,,,2,68,64,
123360,note_on,0,0,4,,,,,,,,3,56,64,
123360,note_on,0,0,6,,,,,,,,5,48,64,
123360,note_on,120,0,4,,,,,,,,3,58,0,
123360,note_on,240,0,6,,,,,,,,5,51,0,
123480,note_on,0,0,3,,,,,,,,2,70,64,
123480,note_on,120,0,3,,,,,,,,2,68,0,
123600,note_on,240,0,6,,,,,,,,5,48,0,
123600,note_on,0,0,6,,,,,,,,5,44,64,
123600,aftertouch,0,0,6,,,,,,,,5,,,0
123600,note_on,0,0,3,,,,,,,,2,72,64,
123600,note_on,120,0,3,,,,,,,,2,70,0,
123600,note_on,480,0,5,,,,,,,,4,51,0,
123600,note_on,240,0,4,,,,,,,,3,56,0,
123600,note_on,0,0,5,,,,,,,,4,56,64,
123720,note_on,120,0,3,,,,,,,,2,72,0,
123720,note_on,0,0,3,,,,,,,,2,68,64,
123840,note_on,120,0,3,,,,,,,,2,68,0,
123840,note_on,0,0,3,,,,,,,,2,65,64,
123840,note_on,240,0,6,,,,,,,,5,44,0,
123840,note_on,0,0,6,,,,,,,,5,49,64,
123960,note_on,1080,0,2,,,,,,,,1,75,0,
123960,note_on,360,0,5,,,,,,,,4,56,0,
123960,note_on,0,0,5,,,,,,,,4,53,64,
123960,note_on,0,0,2,,,,,,,,1,68,64,
124080,note_on,120,0,5,,,,,,,,4,53,0,
124080,note_on,0,0,5,,,,,,,,4,55,64,
124080,note_on,120,0,2,,,,,,,,1,68,0,
124080,note_on,0,0,2,,,,,,,,1,70,64,
124200,note_on,0,0,2,,,,,,,,1,72,64,
124200,note_on,0,0,5,,,,,,,,4,56,64,
124200,note_on,120,0,5,,,,,,,,4,55,0,
124200,note_on,120,0,2,,,,,,,,1,70,0,
124320,note_on,120,0,2,,,,,,,,1,72,0,
124320,note_on,0,0,2,,,,,,,,1,73,64,
124320,note_on,0,0,5,,,,,,,,4,58,64,
124320,note_on,120,0,5,,,,,,,,4,56,0,
124440,note_on,120,0,2,,,,,,,,1,73,0,
124440,note_on,0,0,2,,,,,,,,1,75,64,
124440,note_on,120,0,5,,,,,,,,4,58,0,
124440,note_on,0,0,5,,,,,,,,4,60,64,
124560,note_on,120,0,2,,,,,,,,1,75,0,
124560,note_on,0,0,5,,,,,,,,4,61,64,
124560,note_on,0,0,2,,,,,,,,1,77,64,
124560,note_on,120,0,5,,,,,,,,4,60,0,
124680,note_on,120,0,2,,,,,,,,1,77,0,
124680,note_on,0,0,2,,,,,,,,1,73,64,
124680,note_on,0,0,5,,,,,,,,4,58,64,
124680,note_on,120,0,5,,,,,,,,4,61,0,
124800,note_on,120,0,5,,,,,,,,4,58,0,
124800,note_on,960,0,3,,,,,,,,2,65,0,
124800,note_on,0,0,3,,,,,,,,2,63,64,
124800,note_on,0,0,5,,,,,,,,4,55,64,
124800,note_on,3840,0,1,,,,,,,,0,75,64,
124800,note_on,0,0,2,,,,,,,,1,70,64,
124800,note_on,120,0,2,,,,,,,,1,73,0,
124920,note_on,0,0,6,,,,,,,,5,51,64,
124920,note_on,1080,0,6,,,,,,,,5,49,0,
125040,note_on,0,0,6,,,,,,,,5,49,64,
125040,note_on,120,0,6,,,,,,,,5,51,0,
125040,note_on,0,0,3,,,,,,,,2,67,64,
125040,note_on,240,0,3,,,,,,,,2,63,0,
125040,note_on,240,0,5,,,,,,,,4,55,0,
125040,note_on,0,0,5,,,,,,,,4,51,64,
125160,note_on,0,0,2,,,,,,,,1,72,64,
125160,note_on,0,0,6,,,,,,,,5,48,64,
125160,note_on,360,0,2,,,,,,,,1,70,0,
125160,note_on,120,0,6,,,,,,,,5,49,0,
125280,note_on,120,0,2,,,,,,,,1,72,0,
125280,note_on,240,0,5,,,,,,,,4,51,0,
125280,note_on,0,0,6,,,,,,,,5,46,64,
125280,note_on,120,0,6,,,,,,,,5,48,0,
125280,note_on,0,0,2,,,,,,,,1,73,64,
125280,note_on,0,0,1,,,,,,,,0,79,64,
125280,note_on,480,0,1,,,,,,,,0,75,0,
125280,note_on,240,0,3,,,,,,,,2,67,0,
125280,note_on,0,0,3,,,,,,,,2,70,64,
125400,note_on,120,0,6,,,,,,,,5,46,0,
125400,note_on,120,0,2,,,,,,,,1,73,0,
125400,note_on,0,0,2,,,,,,,,1,72,64,
125400,note_on,0,0,6,,,,,,,,5,44,64,
125520,note_on,120,0,2,,,,,,,,1,72,0,
125520,note_on,0,0,2,,,,,,,,1,70,64,
125520,note_on,120,0,6,,,,,,,,5,44,0,
125520,note_on,0,0,6,,,,,,,,5,43,64,
125520,note_on,240,0,3,,,,,,,,2,70,0,
125520,note_on,0,0,3,,,,,,,,2,73,64,
125640,note_on,120,0,6,,,,,,,,5,43,0,
125640,note_on,0,0,6,,,,,,,,5,46,64,
125760,note_on,240,0,3,,,,,,,,2,73,0,
125760,note_on,0,0,1,,,,,,,,0,80,64,
125760,note_on,480,0,1,,,,,,,,0,79,0,
125760,note_on,240,0,2,,,,,,,,1,70,0,
125760,note_on,0,0,2,,,,,,,,1,68,64,
125760,note_on,0,0,6,,,,,,,,5,48,64,
125760,note_on,120,0,6,,,,,,,,5,46,0,
125760,note_on,0,0,3,,,,,,,,2,75,64,
125880,note_on,0,0,6,,,,,,,,5,49,64,
125880,note_on,120,0,6,,,,,,,,5,48,0,
126000,note_on,240,0,3,,,,,,,,2,75,0,
126000,note_on,0,0,3,,,,,,,,2,68,64,
126000,note_on,240,0,2,,,,,,,,1,68,0,
126000,note_on,0,0,2,,,,,,,,1,75,64,
126000,note_on,120,0,6,,,,,,,,5,49,0,
126000,note_on,0,0,6,,,,,,,,5,48,64,
126120,note_on,0,0,2,,,,,,,,1,73,64,
126120,note_on,0,0,6,,,,,,,,5,46,64,
126120,note_on,120,0,6,,,,,,,,5,48,0,
126120,note_on,120,0,2,,,,,,,,1,75,0,
126240,note_on,0,0,2,,,,,,,,1,75,64,
126240,note_on,240,0,3,,,,,,,,2,68,0,
126240,note_on,480,0,1,,,,,,,,0,80,0,
126240,note_on,0,0,1,,,,,,,,0,84,64,
126240,note_on,120,0,6,,,,,,,,5,46,0,
126240,note_on,0,0,6,,,,,,,,5,44,64,
126240,note_on,120,0,2,,,,,,,,1,73,0,
126360,note_on,120,0,6,,,,,,,,5,44,0,
126360,note_on,0,0,6,,,,,,,,5,43,64,
126480,note_on,0,0,2,,,,,,,,1,80,64,
126480,note_on,240,0,2,,,,,,,,1,75,0,
126480,note_on,0,0,6,,,,,,,,5,41,64,
126480,note_on,120,0,6,,,,,,,,5,43,0,
126600,note_on,120,0,6,,,,,,,,5,41,0,
126600,note_on,0,0,6,,,,,,,,5,44,64,
126720,note_on,0,0,1,,,,,,,,0,74,64,
126720,note_on,0,0,6,,,,,,,,5,46,64,
126720,note_on,120,0,6,,,,,,,,5,44,0,
126720,note_on,480,0,1,,,,,,,,0,84,0,
126840,note_on,0,0,2,,,,,,,,1,84,64,
126840,note_on,360,0,2,,,,,,,,1,80,0,
126840,note_on,0,0,6,,,,,,,,5,46,64,
126840,note_on,120,0,6,,,,,,,,5,46,0,
126960,note_on,0,0,2,,,,,,,,1,82,64,
126960,note_on,120,0,2,,,,,,,,1,84,0,
126960,note_on,0,0,6,,,,,,,,5,48,64,
126960,note_on,120,0,6,,,,,,,,5,46,0,
127080,note_on,120,0,6,,,,,,,,5,48,0,
127080,note_on,0,0,6,,,,,,,,5,50,64,
127080,note_on,120,0,2,,,,,,,,1,82,0,
127080,note_on,0,0,2,,,,,,,,1,80,64,
127200,note_on,120,0,6,,,,,,,,5,50,0,
127200,note_on,0,0,6,,,,,,,,5,51,64,
127200,note_on,0,0,2,,,,,,,,1,79,64,
127200,note_on,120,0,2,,,,,,,,1,80,0,
127200,note_on,480,0,1,,,,,,,,0,74,0,
127320,note_on,0,0,2,,,,,,,,1,77,64,
127320,note_on,120,0,2,,,,,,,,1,79,0,
127320,note_on,0,0,6,,,,,,,,5,53,64,
127320,note_on,120,0,6,,,,,,,,5,51,0,
127440,note_on,0,0,2,,,,,,,,1,75,64,
127440,note_on,120,0,2,,,,,,,,1,77,0,
127440,note_on,240,0,1,,,,,,,,0,82,64,
127440,note_on,120,0,6,,,,,,,,5,53,0,
127440,note_on,0,0,6,,,,,,,,5,55,64,
127440,aftertouch,0,0,6,,,,,,,,5,,,0
127560,note_on,120,0,2,,,,,,,,1,75,0,
127560,note_on,0,0,2,,,,,,,,1,74,64,
127680,note_on,0,0,2,,,,,,,,1,72,64,
127680,note_on,240,0,1,,,,,,,,0,82,0,
