tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,data,control,value,channel,program,pitch,note,velocity
222892,note_off,171,0,11,,,,,,,,,,,,,,,,11,,,34,64
222909,note_off,82,0,5,,,,,,,,,,,,,,,,4,,,58,64
222914,note_off,87,0,7,,,,,,,,,,,,,,,,6,,,61,64
222919,note_off,86,0,6,,,,,,,,,,,,,,,,5,,,64,64
222944,note_on,30,0,7,,,,,,,,,,,,,,,,6,,,54,82
222946,note_on,103,0,8,,,,,,,,,,,,,,,,7,,,49,68
222946,note_on,118,0,12,,,,,,,,,,,,,,,,12,,,49,127
222948,note_on,149,0,13,,,,,,,,,,,,,,,,13,,,78,76
222950,note_on,31,0,6,,,,,,,,,,,,,,,,5,,,54,91
222950,note_on,41,0,5,,,,,,,,,,,,,,,,4,,,64,115
222955,note_on,126,0,15,,,,,,,,,,,,,,,,15,,,49,92
222957,note_on,130,0,2,,,,,,,,,,,,,,,,1,,,78,94
222957,note_on,65,0,11,,,,,,,,,,,,,,,,11,,,37,78
222988,note_off,42,0,12,,,,,,,,,,,,,,,,12,,,61,64
222991,note_off,3,0,12,,,,,,,,,,,,,,,,12,,,58,64
222994,note_off,3,0,12,,,,,,,,,,,,,,,,12,,,66,64
223018,note_off,72,0,8,,,,,,,,,,,,,,,,7,,,49,64
223030,note_off,80,0,6,,,,,,,,,,,,,,,,5,,,54,64
223030,note_off,73,0,11,,,,,,,,,,,,,,,,11,,,37,64
223031,note_off,37,0,12,,,,,,,,,,,,,,,,12,,,49,64
223032,note_off,88,0,7,,,,,,,,,,,,,,,,6,,,54,64
223033,note_off,78,0,15,,,,,,,,,,,,,,,,15,,,49,64
223039,note_off,91,0,13,,,,,,,,,,,,,,,,13,,,78,64
223057,note_off,107,0,5,,,,,,,,,,,,,,,,4,,,64,64
223060,note_off,103,0,2,,,,,,,,,,,,,,,,1,,,78,64
223068,note_on,38,0,6,,,,,,,,,,,,,,,,5,,,64,94
223068,note_on,11,0,5,,,,,,,,,,,,,,,,4,,,58,80
223068,note_on,36,0,7,,,,,,,,,,,,,,,,6,,,61,94
223147,note_off,79,0,5,,,,,,,,,,,,,,,,4,,,58,64
223149,note_off,81,0,6,,,,,,,,,,,,,,,,5,,,64,64
223150,note_off,82,0,7,,,,,,,,,,,,,,,,6,,,61,64
223184,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,61,127
223184,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,66,127
223184,note_on,153,0,12,,,,,,,,,,,,,,,,12,,,58,127
223184,note_on,145,0,13,,,,,,,,,,,,,,,,13,,,78,76
223187,note_on,40,0,5,,,,,,,,,,,,,,,,4,,,64,112
223187,note_on,3,0,12,,,,,,,,,,,,,,,,12,,,54,127
223187,note_on,169,0,8,,,,,,,,,,,,,,,,7,,,54,75
223191,note_on,42,0,6,,,,,,,,,,,,,,,,5,,,61,109
223191,note_on,41,0,7,,,,,,,,,,,,,,,,6,,,58,106
223194,note_on,164,0,11,,,,,,,,,,,,,,,,11,,,42,88
223194,note_on,161,0,15,,,,,,,,,,,,,,,,15,,,54,101
223196,note_on,136,0,2,,,,,,,,,,,,,,,,1,,,78,97
223226,note_off,39,0,12,,,,,,,,,,,,,,,,12,,,58,64
223226,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,61,64
223231,note_off,5,0,12,,,,,,,,,,,,,,,,12,,,66,64
223263,note_off,72,0,6,,,,,,,,,,,,,,,,5,,,61,64
223265,note_off,74,0,7,,,,,,,,,,,,,,,,6,,,58,64
223272,note_off,85,0,8,,,,,,,,,,,,,,,,7,,,54,64
223276,note_off,92,0,13,,,,,,,,,,,,,,,,13,,,78,64
223283,note_off,89,0,11,,,,,,,,,,,,,,,,11,,,42,64
223287,note_off,93,0,15,,,,,,,,,,,,,,,,15,,,54,64
223288,note_off,57,0,12,,,,,,,,,,,,,,,,12,,,54,64
223297,note_off,101,0,2,,,,,,,,,,,,,,,,1,,,78,64
223301,note_off,114,0,5,,,,,,,,,,,,,,,,4,,,64,64
223306,note_on,5,0,5,,,,,,,,,,,,,,,,4,,,58,80
223306,note_on,43,0,6,,,,,,,,,,,,,,,,5,,,64,97
223307,note_on,42,0,7,,,,,,,,,,,,,,,,6,,,61,93
223377,note_off,71,0,6,,,,,,,,,,,,,,,,5,,,64,64
223379,note_off,72,0,7,,,,,,,,,,,,,,,,6,,,61,64
223392,note_off,86,0,5,,,,,,,,,,,,,,,,4,,,58,64
223426,note_on,150,0,13,,,,,,,,,,,,,,,,13,,,78,76
223429,note_on,132,0,2,,,,,,,,,,,,,,,,1,,,78,94
223430,note_on,38,0,5,,,,,,,,,,,,,,,,4,,,63,109
223432,note_on,145,0,15,,,,,,,,,,,,,,,,15,,,47,118
223433,note_on,54,0,7,,,,,,,,,,,,,,,,6,,,59,115
223433,note_on,56,0,6,,,,,,,,,,,,,,,,5,,,63,115
223434,note_on,151,0,11,,,,,,,,,,,,,,,,11,,,35,107
223434,note_on,146,0,12,,,,,,,,,,,,,,,,12,,,47,127
223434,note_on,162,0,8,,,,,,,,,,,,,,,,7,,,47,96
223435,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,63,127
223435,note_on,1,0,12,,,,,,,,,,,,,,,,12,,,59,127
223435,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,66,127
223515,note_off,89,0,13,,,,,,,,,,,,,,,,13,,,78,64
223530,note_off,97,0,7,,,,,,,,,,,,,,,,6,,,59,64
223534,note_off,105,0,2,,,,,,,,,,,,,,,,1,,,78,64
223534,note_off,101,0,6,,,,,,,,,,,,,,,,5,,,63,64
223538,note_off,108,0,5,,,,,,,,,,,,,,,,4,,,63,64
223547,note_on,9,0,5,,,,,,,,,,,,,,,,4,,,59,81
223549,note_on,15,0,6,,,,,,,,,,,,,,,,5,,,66,96
223549,note_off,117,0,15,,,,,,,,,,,,,,,,15,,,47,64
223551,note_on,21,0,7,,,,,,,,,,,,,,,,6,,,63,85
223570,note_off,135,0,12,,,,,,,,,,,,,,,,12,,,47,64
223584,note_off,150,0,8,,,,,,,,,,,,,,,,7,,,47,64
223587,note_off,153,0,11,,,,,,,,,,,,,,,,11,,,35,64
223618,note_off,71,0,5,,,,,,,,,,,,,,,,4,,,59,64
223639,note_off,90,0,6,,,,,,,,,,,,,,,,5,,,66,64
223642,note_off,91,0,7,,,,,,,,,,,,,,,,6,,,63,64
223655,note_on,140,0,13,,,,,,,,,,,,,,,,13,,,78,76
223665,note_on,131,0,2,,,,,,,,,,,,,,,,1,,,78,100
223669,note_on,30,0,6,,,,,,,,,,,,,,,,5,,,54,92
223669,note_on,51,0,5,,,,,,,,,,,,,,,,4,,,63,106
223671,note_on,29,0,7,,,,,,,,,,,,,,,,6,,,54,89
223674,note_on,87,0,11,,,,,,,,,,,,,,,,11,,,39,78
223674,note_on,90,0,8,,,,,,,,,,,,,,,,7,,,51,70
223674,note_on,104,0,12,,,,,,,,,,,,,,,,12,,,51,127
223674,note_on,125,0,15,,,,,,,,,,,,,,,,15,,,51,106
223736,note_off,62,0,12,,,,,,,,,,,,,,,,12,,,63,64
223737,note_off,1,0,12,,,,,,,,,,,,,,,,12,,,59,64
223741,note_off,4,0,12,,,,,,,,,,,,,,,,12,,,66,64
223742,note_off,68,0,8,,,,,,,,,,,,,,,,7,,,51,64
223743,note_off,88,0,13,,,,,,,,,,,,,,,,13,,,78,64
223746,note_off,72,0,11,,,,,,,,,,,,,,,,11,,,39,64
223746,note_off,77,0,6,,,,,,,,,,,,,,,,5,,,54,64
223747,note_off,76,0,7,,,,,,,,,,,,,,,,6,,,54,64
223753,note_off,12,0,12,,,,,,,,,,,,,,,,12,,,51,64
223757,note_off,83,0,15,,,,,,,,,,,,,,,,15,,,51,64
223761,note_off,96,0,2,,,,,,,,,,,,,,,,1,,,78,64
223770,note_off,101,0,5,,,,,,,,,,,,,,,,4,,,63,64
223785,note_on,39,0,6,,,,,,,,,,,,,,,,5,,,66,92
223787,note_on,17,0,5,,,,,,,,,,,,,,,,4,,,59,78
223791,note_on,44,0,7,,,,,,,,,,,,,,,,6,,,63,98
223859,note_off,72,0,5,,,,,,,,,,,,,,,,4,,,59,64
223865,note_off,74,0,7,,,,,,,,,,,,,,,,6,,,63,64
223871,note_off,86,0,6,,,,,,,,,,,,,,,,5,,,66,64
223896,note_on,153,0,13,,,,,,,,,,,,,,,,13,,,78,77
223897,note_on,136,0,2,,,,,,,,,,,,,,,,1,,,78,96
223908,note_on,49,0,5,,,,,,,,,,,,,,,,4,,,63,102
223910,note_on,39,0,6,,,,,,,,,,,,,,,,5,,,63,115
223910,note_on,45,0,7,,,,,,,,,,,,,,,,6,,,59,106
223911,note_on,154,0,15,,,,,,,,,,,,,,,,15,,,54,101
223912,note_on,170,0,8,,,,,,,,,,,,,,,,7,,,54,77
223912,note_on,159,0,12,,,,,,,,,,,,,,,,12,,,54,127
223914,note_on,168,0,11,,,,,,,,,,,,,,,,11,,,42,90
223916,note_on,4,0,12,,,,,,,,,,,,,,,,12,,,59,127
223916,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,63,127
223917,note_on,1,0,12,,,,,,,,,,,,,,,,12,,,66,127
223958,note_off,41,0,12,,,,,,,,,,,,,,,,12,,,63,64
223959,note_off,1,0,12,,,,,,,,,,,,,,,,12,,,59,64
223963,note_off,4,0,12,,,,,,,,,,,,,,,,12,,,66,64
223971,note_off,75,0,13,,,,,,,,,,,,,,,,13,,,78,64
223979,note_off,69,0,7,,,,,,,,,,,,,,,,6,,,59,64
223985,note_off,75,0,6,,,,,,,,,,,,,,,,5,,,63,64
223985,note_off,71,0,11,,,,,,,,,,,,,,,,11,,,42,64
223993,note_off,81,0,8,,,,,,,,,,,,,,,,7,,,54,64
223995,note_off,87,0,5,,,,,,,,,,,,,,,,4,,,63,64
224000,note_off,103,0,2,,,,,,,,,,,,,,,,1,,,78,64
224009,note_off,46,0,12,,,,,,,,,,,,,,,,12,,,54,64
224011,note_off,100,0,15,,,,,,,,,,,,,,,,15,,,54,64
224024,note_on,45,0,7,,,,,,,,,,,,,,,,6,,,63,98
224027,note_on,32,0,5,,,,,,,,,,,,,,,,4,,,59,78
224027,note_on,42,0,6,,,,,,,,,,,,,,,,5,,,66,99
224094,note_off,70,0,7,,,,,,,,,,,,,,,,6,,,63,64
224102,note_off,75,0,6,,,,,,,,,,,,,,,,5,,,66,64
224103,note_off,76,0,5,,,,,,,,,,,,,,,,4,,,59,64
224139,note_on,139,0,2,,,,,,,,,,,,,,,,1,,,78,103
224147,note_on,162,0,11,,,,,,,,,,,,,,,,11,,,34,116
224147,note_on,176,0,13,,,,,,,,,,,,,,,,13,,,78,80
224150,note_on,141,0,12,,,,,,,,,,,,,,,,12,,,61,127
224150,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,66,127
224151,note_on,1,0,12,,,,,,,,,,,,,,,,12,,,64,127
224152,note_on,49,0,5,,,,,,,,,,,,,,,,4,,,61,115
224155,note_on,61,0,7,,,,,,,,,,,,,,,,6,,,61,121
224156,note_on,54,0,6,,,,,,,,,,,,,,,,5,,,64,111
224159,note_on,166,0,8,,,,,,,,,,,,,,,,7,,,46,111
224159,note_on,8,0,12,,,,,,,,,,,,,,,,12,,,46,127
224163,note_on,152,0,15,,,,,,,,,,,,,,,,15,,,46,118
224215,note_off,68,0,13,,,,,,,,,,,,,,,,13,,,78,64
224231,note_off,72,0,12,,,,,,,,,,,,,,,,12,,,46,64
224247,note_off,84,0,15,,,,,,,,,,,,,,,,15,,,46,64
224247,note_off,88,0,8,,,,,,,,,,,,,,,,7,,,46,64
224252,note_off,113,0,2,,,,,,,,,,,,,,,,1,,,78,64
224253,note_off,98,0,7,,,,,,,,,,,,,,,,6,,,61,64
224258,note_off,111,0,11,,,,,,,,,,,,,,,,11,,,34,64
224261,note_off,109,0,5,,,,,,,,,,,,,,,,4,,,61,64
224262,note_on,4,0,11,,,,,,,,,,,,,,,,11,,,37,104
224267,note_on,14,0,7,,,,,,,,,,,,,,,,6,,,64,96
224268,note_off,112,0,6,,,,,,,,,,,,,,,,5,,,64,64
224272,note_on,11,0,5,,,,,,,,,,,,,,,,4,,,54,71
224275,note_on,7,0,6,,,,,,,,,,,,,,,,5,,,58,90
224276,note_on,29,0,15,,,,,,,,,,,,,,,,15,,,49,101
224278,note_on,31,0,8,,,,,,,,,,,,,,,,7,,,49,80
224278,note_on,47,0,12,,,,,,,,,,,,,,,,12,,,49,127
224332,note_off,70,0,11,,,,,,,,,,,,,,,,11,,,37,64
224335,note_off,57,0,8,,,,,,,,,,,,,,,,7,,,49,64
224346,note_off,68,0,12,,,,,,,,,,,,,,,,12,,,49,64
224355,note_off,83,0,5,,,,,,,,,,,,,,,,4,,,54,64
224355,note_off,80,0,6,,,,,,,,,,,,,,,,5,,,58,64
224357,note_off,90,0,7,,,,,,,,,,,,,,,,6,,,64,64
224358,note_off,82,0,15,,,,,,,,,,,,,,,,15,,,49,64
224383,note_on,51,0,11,,,,,,,,,,,,,,,,11,,,30,96
224388,note_on,31,0,7,,,,,,,,,,,,,,,,6,,,54,94
224390,note_on,138,0,2,,,,,,,,,,,,,,,,1,,,78,110
224391,note_on,36,0,5,,,,,,,,,,,,,,,,4,,,61,94
224393,note_on,38,0,6,,,,,,,,,,,,,,,,5,,,64,116
224395,note_on,60,0,8,,,,,,,,,,,,,,,,7,,,42,110
224395,note_on,49,0,12,,,,,,,,,,,,,,,,12,,,42,127
224397,note_on,39,0,15,,,,,,,,,,,,,,,,15,,,42,96
224404,note_on,189,0,13,,,,,,,,,,,,,,,,13,,,78,100
224440,note_off,45,0,12,,,,,,,,,,,,,,,,12,,,64,64
224442,note_off,2,0,12,,,,,,,,,,,,,,,,12,,,61,64
224443,note_off,1,0,12,,,,,,,,,,,,,,,,12,,,66,64
224450,note_off,55,0,8,,,,,,,,,,,,,,,,7,,,42,64
224460,note_off,17,0,12,,,,,,,,,,,,,,,,12,,,42,64
224467,note_off,70,0,15,,,,,,,,,,,,,,,,15,,,42,64
224467,note_off,79,0,7,,,,,,,,,,,,,,,,6,,,54,64
224472,note_off,68,0,13,,,,,,,,,,,,,,,,13,,,78,64
224478,note_off,95,0,11,,,,,,,,,,,,,,,,11,,,30,64
224487,note_off,97,0,2,,,,,,,,,,,,,,,,1,,,78,64
224496,note_off,105,0,5,,,,,,,,,,,,,,,,4,,,61,64
224500,note_on,22,0,11,,,,,,,,,,,,,,,,11,,,37,115
224507,note_on,11,0,5,,,,,,,,,,,,,,,,4,,,54,69
224508,note_on,41,0,7,,,,,,,,,,,,,,,,6,,,64,106
224509,note_off,116,0,6,,,,,,,,,,,,,,,,5,,,64,64
224511,note_on,2,0,6,,,,,,,,,,,,,,,,5,,,58,98
224515,note_on,65,0,8,,,,,,,,,,,,,,,,7,,,49,76
224515,note_on,55,0,12,,,,,,,,,,,,,,,,12,,,49,127
224516,note_on,49,0,15,,,,,,,,,,,,,,,,15,,,49,101
224568,note_off,53,0,8,,,,,,,,,,,,,,,,7,,,49,64
224569,note_off,69,0,11,,,,,,,,,,,,,,,,11,,,37,64
224578,note_off,63,0,12,,,,,,,,,,,,,,,,12,,,49,64
224579,note_off,63,0,15,,,,,,,,,,,,,,,,15,,,49,64
224584,note_off,73,0,6,,,,,,,,,,,,,,,,5,,,58,64
224584,note_off,77,0,5,,,,,,,,,,,,,,,,4,,,54,64
224588,note_off,80,0,7,,,,,,,,,,,,,,,,6,,,64,64
224622,note_on,135,0,2,,,,,,,,,,,,,,,,1,,,78,110
224622,note_on,53,0,11,,,,,,,,,,,,,,,,11,,,34,115
224629,note_on,45,0,5,,,,,,,,,,,,,,,,4,,,61,92
224630,note_on,42,0,7,,,,,,,,,,,,,,,,6,,,61,112
224632,note_on,54,0,12,,,,,,,,,,,,,,,,12,,,46,127
224632,note_on,64,0,8,,,,,,,,,,,,,,,,7,,,46,111
224634,note_on,50,0,6,,,,,,,,,,,,,,,,5,,,64,120
224634,note_on,162,0,13,,,,,,,,,,,,,,,,13,,,78,103
224635,note_on,56,0,15,,,,,,,,,,,,,,,,15,,,46,102
224639,note_on,7,0,12,,,,,,,,,,,,,,,,12,,,64,127
224640,note_on,1,0,12,,,,,,,,,,,,,,,,12,,,66,127
224640,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,61,127
224681,note_off,41,0,12,,,,,,,,,,,,,,,,12,,,61,64
224683,note_off,2,0,12,,,,,,,,,,,,,,,,12,,,64,64
224686,note_off,3,0,12,,,,,,,,,,,,,,,,12,,,66,64
224693,note_off,61,0,8,,,,,,,,,,,,,,,,7,,,46,64
224701,note_off,71,0,7,,,,,,,,,,,,,,,,6,,,61,64
224704,note_off,18,0,12,,,,,,,,,,,,,,,,12,,,46,64
224709,note_off,75,0,13,,,,,,,,,,,,,,,,13,,,78,64
224712,note_off,77,0,15,,,,,,,,,,,,,,,,15,,,46,64
224717,note_off,95,0,2,,,,,,,,,,,,,,,,1,,,78,64
224726,note_off,104,0,11,,,,,,,,,,,,,,,,11,,,34,64
224726,note_off,92,0,6,,,,,,,,,,,,,,,,5,,,64,64
224741,note_off,112,0,5,,,,,,,,,,,,,,,,4,,,61,64
224742,note_on,16,0,11,,,,,,,,,,,,,,,,11,,,37,115
224744,note_on,3,0,5,,,,,,,,,,,,,,,,4,,,54,67
224746,note_on,45,0,7,,,,,,,,,,,,,,,,6,,,64,101
224750,note_on,24,0,6,,,,,,,,,,,,,,,,5,,,58,103
224751,note_on,58,0,8,,,,,,,,,,,,,,,,7,,,49,78
224751,note_on,47,0,12,,,,,,,,,,,,,,,,12,,,49,127
224753,note_on,41,0,15,,,,,,,,,,,,,,,,15,,,49,106
224806,note_off,55,0,8,,,,,,,,,,,,,,,,7,,,49,64
224811,note_off,69,0,11,,,,,,,,,,,,,,,,11,,,37,64
224812,note_off,59,0,15,,,,,,,,,,,,,,,,15,,,49,64
224813,note_off,67,0,7,,,,,,,,,,,,,,,,6,,,64,64
224816,note_off,65,0,12,,,,,,,,,,,,,,,,12,,,49,64
224828,note_off,84,0,5,,,,,,,,,,,,,,,,4,,,54,64
224830,note_off,80,0,6,,,,,,,,,,,,,,,,5,,,58,64
224866,note_on,55,0,11,,,,,,,,,,,,,,,,11,,,35,115
224870,note_on,42,0,5,,,,,,,,,,,,,,,,4,,,59,98
224871,note_on,162,0,13,,,,,,,,,,,,,,,,13,,,78,111
224873,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,63,127
224873,note_on,43,0,6,,,,,,,,,,,,,,,,5,,,63,121
224873,note_on,57,0,12,,,,,,,,,,,,,,,,12,,,59,127
224873,note_on,60,0,7,,,,,,,,,,,,,,,,6,,,63,121
224874,note_on,1,0,12,,,,,,,,,,,,,,,,12,,,66,127
224877,note_on,3,0,12,,,,,,,,,,,,,,,,12,,,47,127
224877,note_on,160,0,2,,,,,,,,,,,,,,,,1,,,78,114
224877,note_on,71,0,8,,,,,,,,,,,,,,,,7,,,47,110
224878,note_on,66,0,15,,,,,,,,,,,,,,,,15,,,47,115
224945,note_off,74,0,13,,,,,,,,,,,,,,,,13,,,78,64
224965,note_off,88,0,12,,,,,,,,,,,,,,,,12,,,47,64
224970,note_off,97,0,7,,,,,,,,,,,,,,,,6,,,63,64
224972,note_off,102,0,5,,,,,,,,,,,,,,,,4,,,59,64
224976,note_off,99,0,2,,,,,,,,,,,,,,,,1,,,78,64
224976,note_off,98,0,15,,,,,,,,,,,,,,,,15,,,47,64
224977,note_off,104,0,6,,,,,,,,,,,,,,,,5,,,63,64
224978,note_off,101,0,8,,,,,,,,,,,,,,,,7,,,47,64
224984,note_off,118,0,11,,,,,,,,,,,,,,,,11,,,35,64
224986,note_on,16,0,7,,,,,,,,,,,,,,,,6,,,66,92
224987,note_on,3,0,11,,,,,,,,,,,,,,,,11,,,39,115
224987,note_on,15,0,5,,,,,,,,,,,,,,,,4,,,54,65
224988,note_on,11,0,6,,,,,,,,,,,,,,,,5,,,59,96
224996,note_on,20,0,15,,,,,,,,,,,,,,,,15,,,51,94
224997,note_on,32,0,12,,,,,,,,,,,,,,,,12,,,51,127
224997,note_on,19,0,8,,,,,,,,,,,,,,,,7,,,51,78
225054,note_off,67,0,11,,,,,,,,,,,,,,,,11,,,39,64
225056,note_off,59,0,8,,,,,,,,,,,,,,,,7,,,51,64
225060,note_off,72,0,6,,,,,,,,,,,,,,,,5,,,59,64
225067,note_off,70,0,12,,,,,,,,,,,,,,,,12,,,51,64
225070,note_off,83,0,5,,,,,,,,,,,,,,,,4,,,54,64
225073,note_off,77,0,15,,,,,,,,,,,,,,,,15,,,51,64
225081,note_off,95,0,7,,,,,,,,,,,,,,,,6,,,66,64
225106,note_on,25,0,7,,,,,,,,,,,,,,,,6,,,54,92
225106,note_on,161,0,13,,,,,,,,,,,,,,,,13,,,78,111
225107,note_on,53,0,11,,,,,,,,,,,,,,,,11,,,30,104
225108,note_on,38,0,5,,,,,,,,,,,,,,,,4,,,59,92
225110,note_on,134,0,2,,,,,,,,,,,,,,,,1,,,78,110
225111,note_on,51,0,6,,,,,,,,,,,,,,,,5,,,63,115
225115,note_on,59,0,8,,,,,,,,,,,,,,,,7,,,42,105
225115,note_on,42,0,15,,,,,,,,,,,,,,,,15,,,42,98
225115,note_on,48,0,12,,,,,,,,,,,,,,,,12,,,42,127
225149,note_off,34,0,12,,,,,,,,,,,,,,,,12,,,63,64
225154,note_off,5,0,12,,,,,,,,,,,,,,,,12,,,66,64
225155,note_off,1,0,12,,,,,,,,,,,,,,,,12,,,59,64
225173,note_off,58,0,8,,,,,,,,,,,,,,,,7,,,42,64
225175,note_off,69,0,7,,,,,,,,,,,,,,,,6,,,54,64
225179,note_off,73,0,13,,,,,,,,,,,,,,,,13,,,78,64
225184,note_off,29,0,12,,,,,,,,,,,,,,,,12,,,42,64
225188,note_off,73,0,15,,,,,,,,,,,,,,,,15,,,42,64
225196,note_off,86,0,2,,,,,,,,,,,,,,,,1,,,78,64
225197,note_off,89,0,5,,,,,,,,,,,,,,,,4,,,59,64
225201,note_off,90,0,6,,,,,,,,,,,,,,,,5,,,63,64
225204,note_off,97,0,11,,,,,,,,,,,,,,,,11,,,30,64
225224,note_on,20,0,11,,,,,,,,,,,,,,,,11,,,39,107
225225,note_on,50,0,7,,,,,,,,,,,,,,,,6,,,66,101
225225,note_on,28,0,5,,,,,,,,,,,,,,,,4,,,54,69
225229,note_on,28,0,6,,,,,,,,,,,,,,,,5,,,59,96
225233,note_on,60,0,8,,,,,,,,,,,,,,,,7,,,51,84
225233,note_on,49,0,12,,,,,,,,,,,,,,,,12,,,51,127
225240,note_on,52,0,15,,,,,,,,,,,,,,,,15,,,51,106
225292,note_off,68,0,11,,,,,,,,,,,,,,,,11,,,39,64
225293,note_off,60,0,8,,,,,,,,,,,,,,,,7,,,51,64
225300,note_off,75,0,7,,,,,,,,,,,,,,,,6,,,66,64
225304,note_off,71,0,12,,,,,,,,,,,,,,,,12,,,51,64
225305,note_off,76,0,6,,,,,,,,,,,,,,,,5,,,59,64
225306,note_off,66,0,15,,,,,,,,,,,,,,,,15,,,51,64
225307,note_off,82,0,5,,,,,,,,,,,,,,,,4,,,54,64
225342,note_on,50,0,11,,,,,,,,,,,,,,,,11,,,35,107
225347,note_on,40,0,5,,,,,,,,,,,,,,,,4,,,59,81
225347,note_on,47,0,7,,,,,,,,,,,,,,,,6,,,63,109
225350,note_on,45,0,6,,,,,,,,,,,,,,,,5,,,63,92
225351,note_on,172,0,13,,,,,,,,,,,,,,,,13,,,78,111
225352,note_on,156,0,2,,,,,,,,,,,,,,,,1,,,78,118
225354,note_on,50,0,12,,,,,,,,,,,,,,,,12,,,47,127
225354,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,63,127
225354,note_on,61,0,8,,,,,,,,,,,,,,,,7,,,47,105
225354,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,59,127
225355,note_on,1,0,12,,,,,,,,,,,,,,,,12,,,66,127
225357,note_on,51,0,15,,,,,,,,,,,,,,,,15,,,47,94
225400,note_off,45,0,12,,,,,,,,,,,,,,,,12,,,63,64
225403,note_off,3,0,12,,,,,,,,,,,,,,,,12,,,59,64
225406,note_off,3,0,12,,,,,,,,,,,,,,,,12,,,66,64
225416,note_off,69,0,7,,,,,,,,,,,,,,,,6,,,63,64
225419,note_off,65,0,8,,,,,,,,,,,,,,,,7,,,47,64
225423,note_off,66,0,15,,,,,,,,,,,,,,,,15,,,47,64
225428,note_off,77,0,13,,,,,,,,,,,,,,,,13,,,78,64
225430,note_off,24,0,12,,,,,,,,,,,,,,,,12,,,47,64
225432,note_off,85,0,5,,,,,,,,,,,,,,,,4,,,59,64
225434,note_off,84,0,6,,,,,,,,,,,,,,,,5,,,63,64
225436,note_off,94,0,11,,,,,,,,,,,,,,,,11,,,35,64
225439,note_off,87,0,2,,,,,,,,,,,,,,,,1,,,78,64
225459,note_on,23,0,11,,,,,,,,,,,,,,,,11,,,39,104
225464,note_on,30,0,6,,,,,,,,,,,,,,,,5,,,59,84
225465,note_on,49,0,7,,,,,,,,,,,,,,,,6,,,66,98
225467,note_on,35,0,5,,,,,,,,,,,,,,,,4,,,54,69
225471,note_on,48,0,15,,,,,,,,,,,,,,,,15,,,51,101
225472,note_on,42,0,12,,,,,,,,,,,,,,,,12,,,51,127
225472,note_on,53,0,8,,,,,,,,,,,,,,,,7,,,51,80
225527,note_off,55,0,8,,,,,,,,,,,,,,,,7,,,51,64
225527,note_off,68,0,11,,,,,,,,,,,,,,,,11,,,39,64
225535,note_off,71,0,6,,,,,,,,,,,,,,,,5,,,59,64
225536,note_off,69,0,5,,,,,,,,,,,,,,,,4,,,54,64
225537,note_off,65,0,12,,,,,,,,,,,,,,,,12,,,51,64
225544,note_off,79,0,7,,,,,,,,,,,,,,,,6,,,66,64
225557,note_off,86,0,15,,,,,,,,,,,,,,,,15,,,51,64
225584,note_on,145,0,2,,,,,,,,,,,,,,,,1,,,71,121
225598,note_on,71,0,8,,,,,,,,,,,,,,,,7,,,41,94
225598,note_on,61,0,12,,,,,,,,,,,,,,,,12,,,41,127
225598,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,59,127
225600,note_on,9062,0,4,,,,,,,,,,,,,,,,3,,,62,121
225600,note_on,43,0,15,,,,,,,,,,,,,,,,15,,,41,121
225600,note_on,56,0,7,,,,,,,,,,,,,,,,6,,,53,83
225600,note_on,65,0,6,,,,,,,,,,,,,,,,5,,,56,84
225600,note_on,9163,0,3,,,,,,,,,,,,,,,,2,,,68,110
225600,note_on,64,0,5,,,,,,,,,,,,,,,,4,,,59,105
225604,note_on,77,0,11,,,,,,,,,,,,,,,,11,,,29,108
225634,note_on,36,0,12,,,,,,,,,,,,,,,,12,,,62,127
225650,note_on,16,0,12,,,,,,,,,,,,,,,,12,,,65,127
225674,note_on,24,0,12,,,,,,,,,,,,,,,,12,,,68,127
225695,note_off,95,0,3,,,,,,,,,,,,,,,,2,,,68,64
225700,note_off,100,0,4,,,,,,,,,,,,,,,,3,,,62,64
225701,note_off,117,0,2,,,,,,,,,,,,,,,,1,,,71,64
225714,note_on,19,0,3,,,,,,,,,,,,,,,,2,,,71,82
225718,note_off,118,0,15,,,,,,,,,,,,,,,,15,,,41,64
225719,note_on,19,0,4,,,,,,,,,,,,,,,,3,,,68,81
225720,note_off,122,0,8,,,,,,,,,,,,,,,,7,,,41,64
225722,note_on,21,0,2,,,,,,,,,,,,,,,,1,,,74,109
225723,note_off,49,0,12,,,,,,,,,,,,,,,,12,,,41,64
225746,note_off,146,0,6,,,,,,,,,,,,,,,,5,,,56,64
225754,note_off,154,0,7,,,,,,,,,,,,,,,,6,,,53,64
