tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity,control,value
16591,note_on,26,0,1,,,,,,,,0,78,0,,
16595,note_on,4,0,1,,,,,,,,0,76,64,,
16617,note_on,112,0,2,,,,,,,,0,62,0,,
16621,note_on,26,0,1,,,,,,,,0,76,0,,
16625,note_on,4,0,1,,,,,,,,0,74,64,,
16625,note_on,8,0,2,,,,,,,,0,69,64,,
16651,note_on,26,0,1,,,,,,,,0,74,0,,
16655,note_on,4,0,1,,,,,,,,0,76,64,,
16681,note_on,26,0,1,,,,,,,,0,76,0,,
16685,note_on,4,0,1,,,,,,,,0,78,64,,
16730,note_on,105,0,2,,,,,,,,0,69,0,,
16737,note_on,52,0,1,,,,,,,,0,78,0,,
16745,note_on,15,0,2,,,,,,,,0,60,64,,
16745,note_on,8,0,1,,,,,,,,0,69,64,,
16797,note_on,52,0,1,,,,,,,,0,69,0,,
16805,note_on,8,0,1,,,,,,,,0,69,64,,
16814,note_on,9,0,1,,,,,,,,0,67,64,,
16824,note_on,10,0,1,,,,,,,,0,69,0,,
16828,note_on,4,0,1,,,,,,,,0,69,64,,
16833,note_on,5,0,1,,,,,,,,0,67,0,,
16842,note_on,9,0,1,,,,,,,,0,67,64,,
16847,note_on,5,0,1,,,,,,,,0,69,0,,
16857,note_on,112,0,2,,,,,,,,0,60,0,,
16861,note_on,14,0,1,,,,,,,,0,67,0,,
16865,note_on,4,0,1,,,,,,,,0,66,64,,
16865,note_on,8,0,2,,,,,,,,0,62,64,,
16891,note_on,26,0,2,,,,,,,,0,62,0,,
16895,note_on,4,0,2,,,,,,,,0,60,64,,
16917,note_on,52,0,1,,,,,,,,0,66,0,,
16921,note_on,26,0,2,,,,,,,,0,60,0,,
16925,note_on,8,0,1,,,,,,,,0,67,64,,
16925,note_on,4,0,2,,,,,,,,0,59,64,,
16951,note_on,26,0,2,,,,,,,,0,59,0,,
16955,note_on,4,0,2,,,,,,,,0,60,64,,
16977,note_on,52,0,1,,,,,,,,0,67,0,,
16981,note_on,26,0,2,,,,,,,,0,60,0,,
16985,note_on,4,0,2,,,,,,,,0,62,64,,
16985,note_on,8,0,1,,,,,,,,0,71,64,,
17037,note_on,52,0,1,,,,,,,,0,71,0,,
17045,note_on,8,0,1,,,,,,,,0,71,64,,
17097,note_on,112,0,2,,,,,,,,0,62,0,,
17097,note_on,52,0,1,,,,,,,,0,71,0,,
17105,note_on,8,0,2,,,,,,,,0,54,64,,
17105,note_on,8,0,1,,,,,,,,0,74,64,,
17157,note_on,52,0,1,,,,,,,,0,74,0,,
17165,note_on,8,0,1,,,,,,,,0,79,64,,
17210,note_on,105,0,2,,,,,,,,0,54,0,,
17217,note_on,52,0,1,,,,,,,,0,79,0,,
17225,note_on,15,0,2,,,,,,,,0,62,64,,
17225,note_on,8,0,1,,,,,,,,0,71,64,,
17277,note_on,52,0,2,,,,,,,,0,62,0,,
17277,note_on,52,0,1,,,,,,,,0,71,0,,
17285,note_on,8,0,1,,,,,,,,0,73,64,,
17285,note_on,8,0,2,,,,,,,,0,52,64,,
17337,note_on,52,0,1,,,,,,,,0,73,0,,
17345,note_on,8,0,1,,,,,,,,0,79,64,,
17390,note_on,105,0,2,,,,,,,,0,52,0,,
17405,note_on,15,0,2,,,,,,,,0,50,64,,
17450,note_on,105,0,1,,,,,,,,0,79,0,,
17465,note_on,15,0,1,,,,,,,,0,78,64,,
17510,note_on,105,0,2,,,,,,,,0,50,0,,
17517,note_on,52,0,1,,,,,,,,0,78,0,,
17525,note_on,15,0,2,,,,,,,,0,49,64,,
17525,note_on,8,0,1,,,,,,,,0,70,64,,
17577,note_on,52,0,1,,,,,,,,0,70,0,,
17585,note_on,8,0,1,,,,,,,,0,76,64,,
17630,note_on,105,0,2,,,,,,,,0,49,0,,
17645,note_on,15,0,2,,,,,,,,0,47,64,,
17690,note_on,105,0,1,,,,,,,,0,76,0,,
17705,note_on,15,0,1,,,,,,,,0,74,64,,
17750,note_on,105,0,2,,,,,,,,0,47,0,,
17757,note_on,52,0,1,,,,,,,,0,74,0,,
17765,note_on,8,0,1,,,,,,,,0,65,64,,
17828,note_on,78,0,2,,,,,,,,0,62,64,,
17870,note_on,105,0,1,,,,,,,,0,65,0,,
17885,note_on,15,0,1,,,,,,,,0,66,64,,
17933,note_on,105,0,2,,,,,,,,0,62,0,,
17952,note_on,19,0,2,,,,,,,,0,61,64,,
17990,note_on,105,0,1,,,,,,,,0,66,0,,
17991,note_on,39,0,2,,,,,,,,0,61,0,,
18005,note_on,15,0,1,,,,,,,,0,68,64,,
18005,note_on,14,0,2,,,,,,,,0,53,64,,
18057,note_on,52,0,2,,,,,,,,0,53,0,,
18068,note_on,11,0,2,,,,,,,,0,59,64,,
18110,note_on,105,0,1,,,,,,,,0,68,0,,
18125,note_on,15,0,1,,,,,,,,0,69,64,,
18173,note_on,105,0,2,,,,,,,,0,59,0,,
18188,note_on,15,0,2,,,,,,,,0,57,64,,
18225,note_on,37,0,2,,,,,,,,0,57,0,,
18230,note_on,105,0,1,,,,,,,,0,69,0,,
18245,note_on,15,0,1,,,,,,,,0,71,64,,
18245,note_on,20,0,2,,,,,,,,0,50,64,,
18297,note_on,52,0,2,,,,,,,,0,50,0,,
18305,note_on,8,0,2,,,,,,,,0,56,64,,
18350,note_on,105,0,1,,,,,,,,0,71,0,,
18365,note_on,15,0,1,,,,,,,,0,73,64,,
18410,note_on,105,0,2,,,,,,,,0,56,0,,
18425,note_on,15,0,2,,,,,,,,0,54,64,,
18470,note_on,105,0,1,,,,,,,,0,73,0,,
18477,note_on,52,0,2,,,,,,,,0,54,0,,
18485,note_on,15,0,1,,,,,,,,0,74,64,,
18485,note_on,8,0,2,,,,,,,,0,47,64,,
18537,note_on,52,0,1,,,,,,,,0,74,0,,
18545,note_on,8,0,1,,,,,,,,0,65,64,,
18560,note_on,75,0,2,,,,,,,,0,47,0,,
18605,note_on,45,0,2,,,,,,,,0,59,64,,
18650,note_on,105,0,1,,,,,,,,0,65,0,,
18665,note_on,15,0,1,,,,,,,,0,66,64,,
18682,note_on,77,0,2,,,,,,,,0,59,0,,
18717,note_on,52,0,1,,,,,,,,0,66,0,,
18725,note_on,8,0,1,,,,,,,,0,68,64,,
18725,note_on,43,0,2,,,,,,,,0,53,64,,
18777,note_on,52,0,1,,,,,,,,0,68,0,,
18785,note_on,8,0,1,,,,,,,,0,59,64,,
18802,note_on,77,0,2,,,,,,,,0,53,0,,
18845,note_on,43,0,2,,,,,,,,0,56,64,,
18890,note_on,105,0,1,,,,,,,,0,59,0,,
18905,note_on,15,0,1,,,,,,,,0,62,64,,
18924,note_on,79,0,2,,,,,,,,0,56,0,,
18965,note_on,41,0,2,,,,,,,,0,49,64,,
19017,note_on,112,0,1,,,,,,,,0,62,0,,
19025,note_on,8,0,1,,,,,,,,0,61,64,,
19044,note_on,79,0,2,,,,,,,,0,49,0,,
19085,note_on,41,0,2,,,,,,,,0,53,64,,
19130,note_on,105,0,1,,,,,,,,0,61,0,,
19145,note_on,15,0,1,,,,,,,,0,59,64,,
19166,note_on,81,0,2,,,,,,,,0,53,0,,
19190,note_on,45,0,1,,,,,,,,0,59,0,,
19205,note_on,39,0,2,,,,,,,,0,42,64,,
19205,note_on,15,0,1,,,,,,,,0,57,64,,
19264,note_on,59,0,1,,,,,,,,0,57,0,,
19265,note_on,1,0,1,,,,,,,,0,61,64,,
19298,note_on,93,0,2,,,,,,,,0,42,0,,
19317,note_on,52,0,1,,,,,,,,0,61,0,,
19325,note_on,27,0,2,,,,,,,,0,45,64,,
19325,note_on,8,0,1,,,,,,,,0,54,64,,
19385,note_on,60,0,1,,,,,,,,0,56,64,,
19386,note_on,1,0,1,,,,,,,,0,54,0,,
19418,note_on,93,0,2,,,,,,,,0,45,0,,
19437,note_on,51,0,1,,,,,,,,0,56,0,,
19445,note_on,8,0,1,,,,,,,,0,57,64,,
19445,note_on,27,0,2,,,,,,,,0,49,64,,
19505,note_on,60,0,1,,,,,,,,0,61,64,,
19506,note_on,1,0,1,,,,,,,,0,57,0,,
19557,note_on,51,0,1,,,,,,,,0,61,0,,
19565,note_on,8,0,1,,,,,,,,0,54,64,,
19598,note_on,153,0,2,,,,,,,,0,50,64,,
19604,note_on,6,0,2,,,,,,,,0,49,0,,
19625,note_on,60,0,1,,,,,,,,0,57,64,,
19625,note_on,21,0,2,,,,,,,,0,49,64,,
19630,note_on,5,0,1,,,,,,,,0,54,0,,
19631,note_on,6,0,2,,,,,,,,0,50,0,,
19655,note_on,24,0,2,,,,,,,,0,48,64,,
19660,note_on,5,0,2,,,,,,,,0,49,0,,
19677,note_on,47,0,1,,,,,,,,0,57,0,,
19681,note_on,21,0,2,,,,,,,,0,48,0,,
19685,note_on,4,0,2,,,,,,,,0,49,64,,
19685,note_on,8,0,1,,,,,,,,0,56,64,,
19737,note_on,52,0,1,,,,,,,,0,56,0,,
19745,note_on,8,0,1,,,,,,,,0,61,64,,
19790,note_on,105,0,2,,,,,,,,0,49,0,,
19805,note_on,15,0,2,,,,,,,,0,41,64,,
19805,note_on,60,0,1,,,,,,,,0,62,64,,
19808,note_on,3,0,1,,,,,,,,0,61,0,,
19835,note_on,27,0,1,,,,,,,,0,61,64,,
19842,note_on,7,0,1,,,,,,,,0,62,0,,
19865,note_on,23,0,1,,,,,,,,0,60,64,,
19870,note_on,5,0,1,,,,,,,,0,61,0,,
19886,note_on,81,0,2,,,,,,,,0,41,0,,
19895,note_on,25,0,1,,,,,,,,0,61,64,,
19900,note_on,5,0,1,,,,,,,,0,60,0,,
19921,note_on,21,0,1,,,,,,,,0,61,0,,
19925,note_on,39,0,2,,,,,,,,0,44,64,,
19925,note_on,4,0,1,,,,,,,,0,65,64,,
19977,note_on,52,0,1,,,,,,,,0,65,0,,
19985,note_on,8,0,1,,,,,,,,0,61,64,,
20010,note_on,85,0,2,,,,,,,,0,44,0,,
20037,note_on,52,0,1,,,,,,,,0,61,0,,
20045,note_on,8,0,1,,,,,,,,0,68,64,,
20045,note_on,35,0,2,,,,,,,,0,49,64,,
20097,note_on,52,0,1,,,,,,,,0,68,0,,
20105,note_on,8,0,1,,,,,,,,0,59,64,,
20134,note_on,89,0,2,,,,,,,,0,49,0,,
20157,note_on,52,0,1,,,,,,,,0,59,0,,
20165,note_on,8,0,1,,,,,,,,0,57,64,,
20165,note_on,31,0,2,,,,,,,,0,42,64,,
20217,note_on,52,0,2,,,,,,,,0,42,0,,
20225,note_on,8,0,2,,,,,,,,0,49,64,,
20254,note_on,89,0,1,,,,,,,,0,57,0,,
20277,note_on,52,0,2,,,,,,,,0,49,0,,
20285,note_on,8,0,2,,,,,,,,0,54,64,,
20285,note_on,31,0,1,,,,,,,,0,61,64,,
20337,note_on,52,0,2,,,,,,,,0,54,0,,
20345,note_on,8,0,2,,,,,,,,0,56,64,,
20374,note_on,89,0,1,,,,,,,,0,61,0,,
20397,note_on,52,0,2,,,,,,,,0,56,0,,
20405,note_on,8,0,2,,,,,,,,0,57,64,,
20405,note_on,31,0,1,,,,,,,,0,66,64,,
20457,note_on,52,0,2,,,,,,,,0,57,0,,
20465,note_on,8,0,2,,,,,,,,0,61,64,,
20486,note_on,81,0,1,,,,,,,,0,66,0,,
20517,note_on,52,0,2,,,,,,,,0,61,0,,
20525,note_on,39,0,1,,,,,,,,0,69,64,,
20525,note_on,8,0,2,,,,,,,,0,54,64,,
20577,note_on,52,0,2,,,,,,,,0,54,0,,
20585,note_on,8,0,2,,,,,,,,0,57,64,,
20604,note_on,79,0,1,,,,,,,,0,69,0,,
20637,note_on,52,0,2,,,,,,,,0,57,0,,
20645,note_on,41,0,1,,,,,,,,0,65,64,,
20645,note_on,8,0,2,,,,,,,,0,56,64,,
20697,note_on,52,0,2,,,,,,,,0,56,0,,
20705,note_on,8,0,2,,,,,,,,0,61,64,,
20728,note_on,83,0,1,,,,,,,,0,65,0,,
20765,note_on,37,0,1,,,,,,,,0,68,64,,
20765,note_on,60,0,2,,,,,,,,0,62,64,,
20770,note_on,5,0,2,,,,,,,,0,61,0,,
20795,note_on,25,0,2,,,,,,,,0,61,64,,
20802,note_on,7,0,2,,,,,,,,0,62,0,,
20825,note_on,23,0,2,,,,,,,,0,60,64,,
20830,note_on,5,0,2,,,,,,,,0,61,0,,
20844,note_on,79,0,1,,,,,,,,0,68,0,,
20855,note_on,25,0,2,,,,,,,,0,61,64,,
20858,note_on,3,0,2,,,,,,,,0,60,0,,
20881,note_on,23,0,2,,,,,,,,0,61,0,,
20885,note_on,4,0,2,,,,,,,,0,65,64,,
20885,note_on,41,0,1,,,,,,,,0,71,64,,
20945,note_on,60,0,2,,,,,,,,0,61,64,,
20946,note_on,1,0,2,,,,,,,,0,65,0,,
20968,note_on,83,0,1,,,,,,,,0,71,0,,
20997,note_on,51,0,2,,,,,,,,0,61,0,,
21005,note_on,37,0,1,,,,,,,,0,74,64,,
21005,note_on,8,0,2,,,,,,,,0,68,64,,
21065,note_on,60,0,2,,,,,,,,0,59,64,,
21068,note_on,3,0,2,,,,,,,,0,68,0,,
21082,note_on,77,0,1,,,,,,,,0,74,0,,
21117,note_on,49,0,2,,,,,,,,0,59,0,,
21125,note_on,8,0,2,,,,,,,,0,57,64,,
21125,note_on,43,0,1,,,,,,,,0,73,64,,
21177,note_on,52,0,1,,,,,,,,0,73,0,,
21185,note_on,8,0,1,,,,,,,,0,66,64,,
21212,note_on,87,0,2,,,,,,,,0,57,0,,
21215,note_on,30,0,1,,,,,,,,0,68,64,,
21216,note_on,1,0,1,,,,,,,,0,66,0,,
21245,note_on,33,0,2,,,,,,,,0,54,64,,
21245,note_on,29,0,1,,,,,,,,0,69,64,,
21248,note_on,3,0,1,,,,,,,,0,68,0,,
21275,note_on,27,0,1,,,,,,,,0,68,64,,
21276,note_on,1,0,1,,,,,,,,0,69,0,,
21305,note_on,29,0,1,,,,,,,,0,66,64,,
21308,note_on,3,0,1,,,,,,,,0,68,0,,
21350,note_on,105,0,2,,,,,,,,0,54,0,,
21365,note_on,15,0,2,,,,,,,,0,56,64,,
21417,note_on,109,0,1,,,,,,,,0,66,0,,
21425,note_on,8,0,1,,,,,,,,0,73,64,,
21470,note_on,105,0,2,,,,,,,,0,56,0,,
21485,note_on,15,0,2,,,,,,,,0,58,64,,
21518,note_on,93,0,1,,,,,,,,0,73,0,,
21545,note_on,27,0,1,,,,,,,,0,64,64,,
21590,note_on,105,0,2,,,,,,,,0,58,0,,
21605,note_on,15,0,2,,,,,,,,0,59,64,,
21665,note_on,120,0,1,,,,,,,,0,66,64,,
21666,note_on,1,0,1,,,,,,,,0,64,0,,
21695,note_on,29,0,1,,,,,,,,0,64,64,,
21700,note_on,5,0,1,,,,,,,,0,66,0,,
21710,note_on,105,0,2,,,,,,,,0,59,0,,
21725,note_on,15,0,2,,,,,,,,0,47,64,,
21725,note_on,25,0,1,,,,,,,,0,62,64,,
21730,note_on,5,0,1,,,,,,,,0,64,0,,
21755,note_on,25,0,1,,,,,,,,0,64,64,,
21762,note_on,7,0,1,,,,,,,,0,62,0,,
21785,note_on,23,0,1,,,,,,,,0,66,64,,
21788,note_on,3,0,1,,,,,,,,0,64,0,,
21830,note_on,105,0,2,,,,,,,,0,47,0,,
21845,note_on,15,0,2,,,,,,,,0,49,64,,
21886,note_on,98,0,1,,,,,,,,0,66,0,,
21905,note_on,19,0,1,,,,,,,,0,57,64,,
21950,note_on,105,0,2,,,,,,,,0,49,0,,
21965,note_on,15,0,2,,,,,,,,0,51,64,,
22010,note_on,105,0,1,,,,,,,,0,57,0,,
22025,note_on,15,0,1,,,,,,,,0,66,64,,
22062,note_on,37,0,1,,,,,,,,0,66,0,,
22070,note_on,105,0,2,,,,,,,,0,51,0,,
22085,note_on,23,0,1,,,,,,,,0,55,64,,
22085,note_on,15,0,2,,,,,,,,0,40,64,,
22124,note_on,39,0,1,,,,,,,,0,55,0,,
22146,note_on,22,0,1,,,,,,,,0,64,64,,
22175,note_on,29,0,1,,,,,,,,0,66,64,,
22177,note_on,2,0,1,,,,,,,,0,64,0,,
22190,note_on,105,0,2,,,,,,,,0,40,0,,
22205,note_on,28,0,1,,,,,,,,0,67,64,,
22205,note_on,15,0,2,,,,,,,,0,52,64,,
22210,note_on,5,0,1,,,,,,,,0,66,0,,
22236,note_on,26,0,1,,,,,,,,0,66,64,,
22242,note_on,6,0,1,,,,,,,,0,67,0,,
22265,note_on,23,0,1,,,,,,,,0,64,64,,
22271,note_on,6,0,1,,,,,,,,0,66,0,,
22310,note_on,105,0,2,,,,,,,,0,52,0,,
22325,note_on,15,0,2,,,,,,,,0,54,64,,
22360,note_on,89,0,1,,,,,,,,0,64,0,,
22385,note_on,25,0,1,,,,,,,,0,71,64,,
22430,note_on,105,0,2,,,,,,,,0,54,0,,
22445,note_on,15,0,2,,,,,,,,0,55,64,,
22472,note_on,87,0,1,,,,,,,,0,71,0,,
22505,note_on,33,0,1,,,,,,,,0,62,64,,
22550,note_on,105,0,2,,,,,,,,0,55,0,,
22565,note_on,15,0,2,,,,,,,,0,57,64,,
22602,note_on,97,0,1,,,,,,,,0,62,0,,
22632,note_on,30,0,1,,,,,,,,0,64,64,,
22655,note_on,23,0,1,,,,,,,,0,62,64,,
22663,note_on,8,0,1,,,,,,,,0,64,0,,
22670,note_on,105,0,2,,,,,,,,0,57,0,,
22685,note_on,15,0,2,,,,,,,,0,45,64,,
22685,note_on,22,0,1,,,,,,,,0,61,64,,
22688,note_on,3,0,1,,,,,,,,0,62,0,,
22715,note_on,27,0,1,,,,,,,,0,62,64,,
22720,note_on,5,0,1,,,,,,,,0,61,0,,
22745,note_on,25,0,1,,,,,,,,0,64,64,,
22750,note_on,5,0,1,,,,,,,,0,62,0,,
22790,note_on,105,0,2,,,,,,,,0,45,0,,
22805,note_on,15,0,2,,,,,,,,0,47,64,,
22840,note_on,90,0,1,,,,,,,,0,64,0,,
22865,note_on,25,0,1,,,,,,,,0,55,64,,
22910,note_on,105,0,2,,,,,,,,0,47,0,,
22925,note_on,15,0,2,,,,,,,,0,49,64,,
22970,note_on,105,0,1,,,,,,,,0,55,0,,
22985,note_on,15,0,1,,,,,,,,0,64,64,,
23030,note_on,105,0,2,,,,,,,,0,49,0,,
23037,note_on,52,0,1,,,,,,,,0,64,0,,
23045,note_on,15,0,2,,,,,,,,0,38,64,,
23045,note_on,8,0,1,,,,,,,,0,54,64,,
23086,note_on,41,0,1,,,,,,,,0,54,0,,
23105,note_on,19,0,1,,,,,,,,0,61,64,,
23150,note_on,105,0,2,,,,,,,,0,38,0,,
23165,note_on,15,0,2,,,,,,,,0,42,64,,
23210,note_on,105,0,1,,,,,,,,0,61,0,,
23225,note_on,15,0,1,,,,,,,,0,64,64,,
23270,note_on,105,0,2,,,,,,,,0,42,0,,
23285,note_on,15,0,2,,,,,,,,0,45,64,,
23346,note_on,121,0,1,,,,,,,,0,62,64,,
23354,note_on,8,0,1,,,,,,,,0,64,0,,
23375,note_on,21,0,1,,,,,,,,0,61,64,,
23377,note_on,2,0,1,,,,,,,,0,62,0,,
23390,note_on,105,0,2,,,,,,,,0,45,0,,
23405,note_on,15,0,2,,,,,,,,0,50,64,,
23405,note_on,28,0,1,,,,,,,,0,62,64,,
23410,note_on,5,0,1,,,,,,,,0,61,0,,
23435,note_on,25,0,1,,,,,,,,0,61,64,,
23440,note_on,5,0,1,,,,,,,,0,62,0,,
23465,note_on,25,0,1,,,,,,,,0,59,64,,
23468,note_on,3,0,1,,,,,,,,0,61,0,,
23495,note_on,27,0,1,,,,,,,,0,58,64,,
23500,note_on,5,0,1,,,,,,,,0,59,0,,
23510,note_on,105,0,2,,,,,,,,0,50,0,,
23521,note_on,21,0,1,,,,,,,,0,58,0,,
23525,note_on,4,0,1,,,,,,,,0,59,64,,
23525,note_on,15,0,2,,,,,,,,0,43,64,,
23566,note_on,41,0,1,,,,,,,,0,59,0,,
23585,note_on,19,0,1,,,,,,,,0,66,64,,
23630,note_on,105,0,2,,,,,,,,0,43,0,,
23645,note_on,15,0,2,,,,,,,,0,47,64,,
23678,note_on,93,0,1,,,,,,,,0,66,0,,
23705,note_on,27,0,1,,,,,,,,0,69,64,,
23750,note_on,105,0,2,,,,,,,,0,47,0,,
23765,note_on,15,0,2,,,,,,,,0,50,64,,
23802,note_on,97,0,1,,,,,,,,0,69,0,,
23830,note_on,28,0,1,,,,,,,,0,67,64,,
23855,note_on,25,0,1,,,,,,,,0,66,64,,
23861,note_on,6,0,1,,,,,,,,0,67,0,,
23870,note_on,105,0,2,,,,,,,,0,50,0,,
23885,note_on,15,0,2,,,,,,,,0,55,64,,
23885,note_on,24,0,1,,,,,,,,0,67,64,,
23890,note_on,5,0,1,,,,,,,,0,66,0,,
23915,note_on,25,0,1,,,,,,,,0,66,64,,
23920,note_on,5,0,1,,,,,,,,0,67,0,,
23945,note_on,25,0,1,,,,,,,,0,64,64,,
23948,note_on,3,0,1,,,,,,,,0,66,0,,
23975,note_on,27,0,1,,,,,,,,0,62,64,,
23980,note_on,5,0,1,,,,,,,,0,64,0,,
23990,note_on,105,0,2,,,,,,,,0,55,0,,
24001,note_on,21,0,1,,,,,,,,0,62,0,,
24005,note_on,4,0,1,,,,,,,,0,64,64,,
24005,note_on,15,0,2,,,,,,,,0,49,64,,
24042,note_on,37,0,1,,,,,,,,0,64,0,,
24065,note_on,23,0,1,,,,,,,,0,71,64,,
24110,note_on,105,0,2,,,,,,,,0,49,0,,
24125,note_on,15,0,2,,,,,,,,0,52,64,,
24154,note_on,89,0,1,,,,,,,,0,71,0,,
24185,note_on,31,0,1,,,,,,,,0,74,64,,
24230,note_on,105,0,2,,,,,,,,0,52,0,,
24245,note_on,15,0,2,,,,,,,,0,55,64,,
24308,note_on,123,0,1,,,,,,,,0,73,64,,
24312,note_on,4,0,1,,,,,,,,0,74,0,,
24334,note_on,22,0,1,,,,,,,,0,73,0,,
24335,note_on,1,0,1,,,,,,,,0,71,64,,
24350,note_on,105,0,2,,,,,,,,0,55,0,,
24365,note_on,15,0,2,,,,,,,,0,61,64,,
24365,note_on,30,0,1,,,,,,,,0,73,64,,
24370,note_on,5,0,1,,,,,,,,0,71,0,,
24395,note_on,25,0,1,,,,,,,,0,71,64,,
24402,note_on,7,0,1,,,,,,,,0,73,0,,
24425,note_on,23,0,1,,,,,,,,0,70,64,,
24430,note_on,5,0,1,,,,,,,,0,71,0,,
24455,note_on,25,0,1,,,,,,,,0,68,64,,
24458,note_on,3,0,1,,,,,,,,0,70,0,,
24470,note_on,105,0,2,,,,,,,,0,61,0,,
24481,note_on,23,0,1,,,,,,,,0,68,0,,
24485,note_on,15,0,2,,,,,,,,0,54,64,,
24485,note_on,4,0,1,,,,,,,,0,70,64,,
24526,note_on,41,0,1,,,,,,,,0,70,0,,
24545,note_on,19,0,1,,,,,,,,0,76,64,,
24590,note_on,105,0,2,,,,,,,,0,54,0,,
24605,note_on,15,0,2,,,,,,,,0,58,64,,
24650,note_on,105,0,1,,,,,,,,0,76,0,,
24665,note_on,15,0,1,,,,,,,,0,79,64,,
24710,note_on,105,0,2,,,,,,,,0,58,0,,
24725,note_on,15,0,2,,,,,,,,0,61,64,,
24792,note_on,127,0,1,,,,,,,,0,78,64,,
24802,note_on,10,0,1,,,,,,,,0,79,0,,
24816,note_on,14,0,1,,,,,,,,0,76,64,,
24825,note_on,9,0,1,,,,,,,,0,78,0,,
24830,note_on,105,0,2,,,,,,,,0,61,0,,
24845,note_on,20,0,1,,,,,,,,0,78,64,,
24845,note_on,15,0,2,,,,,,,,0,66,64,,
24849,note_on,4,0,1,,,,,,,,0,76,0,,
24875,note_on,26,0,1,,,,,,,,0,76,64,,
24880,note_on,5,0,1,,,,,,,,0,78,0,,
24905,note_on,25,0,1,,,,,,,,0,74,64,,
24910,note_on,5,0,1,,,,,,,,0,76,0,,
24935,note_on,25,0,1,,,,,,,,0,73,64,,
24940,note_on,5,0,1,,,,,,,,0,74,0,,
24950,note_on,105,0,2,,,,,,,,0,66,0,,
24961,note_on,21,0,1,,,,,,,,0,73,0,,
24965,note_on,15,0,2,,,,,,,,0,59,64,,
24965,note_on,4,0,1,,,,,,,,0,74,64,,
25004,note_on,39,0,1,,,,,,,,0,74,0,,
25025,note_on,21,0,1,,,,,,,,0,70,64,,
25070,note_on,105,0,2,,,,,,,,0,59,0,,
25085,note_on,15,0,2,,,,,,,,0,67,64,,
25118,note_on,93,0,1,,,,,,,,0,70,0,,
25145,note_on,27,0,1,,,,,,,,0,71,64,,
25190,note_on,105,0,2,,,,,,,,0,67,0,,
25205,note_on,15,0,2,,,,,,,,0,57,64,,
25205,note_on,60,0,1,,,,,,,,0,73,64,,
25206,note_on,1,0,1,,,,,,,,0,71,0,,
25257,note_on,52,0,2,,,,,,,,0,57,0,,
25265,note_on,8,0,2,,,,,,,,0,67,64,,
25294,note_on,88,0,1,,,,,,,,0,75,64,,
25298,note_on,4,0,1,,,,,,,,0,73,0,,
25317,note_on,52,0,2,,,,,,,,0,67,0,,
25325,note_on,27,0,1,,,,,,,,0,76,64,,
25325,note_on,8,0,2,,,,,,,,0,66,64,,
25327,note_on,2,0,1,,,,,,,,0,75,0,,
25355,note_on,28,0,1,,,,,,,,0,75,64,,
25364,note_on,9,0,1,,,,,,,,0,76,0,,
25377,note_on,52,0,2,,,,,,,,0,66,0,,
25385,note_on,8,0,2,,,,,,,,0,57,64,,
25385,note_on,21,0,1,,,,,,,,0,73,64,,
25392,note_on,7,0,1,,,,,,,,0,75,0,,
25415,note_on,23,0,1,,,,,,,,0,75,64,,
25420,note_on,5,0,1,,,,,,,,0,73,0,,
25437,note_on,52,0,2,,,,,,,,0,57,0,,
25445,note_on,8,0,2,,,,,,,,0,55,64,,
25445,note_on,25,0,1,,,,,,,,0,76,64,,
25450,note_on,5,0,1,,,,,,,,0,75,0,,
25486,note_on,36,0,1,,,,,,,,0,76,0,,
25505,note_on,19,0,1,,,,,,,,0,70,64,,
25550,note_on,105,0,2,,,,,,,,0,55,0,,
25565,note_on,15,0,2,,,,,,,,0,64,64,,
25610,note_on,105,0,1,,,,,,,,0,70,0,,
25625,note_on,15,0,1,,,,,,,,0,71,64,,
25670,note_on,105,0,2,,,,,,,,0,64,0,,
25677,note_on,52,0,1,,,,,,,,0,71,0,,
25685,note_on,8,0,1,,,,,,,,0,74,64,,
25685,note_on,15,0,2,,,,,,,,0,54,64,,
25726,note_on,41,0,1,,,,,,,,0,74,0,,
25737,note_on,52,0,2,,,,,,,,0,54,0,,
25745,note_on,8,0,2,,,,,,,,0,64,64,,
25746,note_on,20,0,1,,,,,,,,0,70,64,,
25797,note_on,52,0,2,,,,,,,,0,64,0,,
25805,note_on,8,0,2,,,,,,,,0,62,64,,
25851,note_on,105,0,1,,,,,,,,0,70,0,,
25857,note_on,52,0,2,,,,,,,,0,62,0,,
25865,note_on,14,0,1,,,,,,,,0,71,64,,
25865,note_on,8,0,2,,,,,,,,0,54,64,,
25910,note_on,45,0,1,,,,,,,,0,71,0,,
25917,note_on,52,0,2,,,,,,,,0,54,0,,
25925,note_on,15,0,1,,,,,,,,0,79,64,,
25925,note_on,8,0,2,,,,,,,,0,52,64,,
25955,note_on,30,0,1,,,,,,,,0,78,64,,
25960,note_on,5,0,1,,,,,,,,0,79,0,,
25977,note_on,52,0,2,,,,,,,,0,52,0,,
25985,note_on,25,0,1,,,,,,,,0,76,64,,
25985,note_on,8,0,2,,,,,,,,0,62,64,,
25992,note_on,7,0,1,,,,,,,,0,78,0,,
26037,note_on,52,0,2,,,,,,,,0,62,0,,
26045,note_on,8,0,2,,,,,,,,0,60,64,,
26090,note_on,98,0,1,,,,,,,,0,76,0,,
