tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,control,value,channel,program,pitch,note,velocity
174720,note_on,,,,,145,0,4,,,,,,3,,,63,40
174720,note_on,,,,,145,0,2,,,,,,1,,,73,43
174815,note_on,,,,,95,0,2,,,,,,1,,,73,0
174815,note_on,,,,,95,0,4,,,,,,3,,,63,0
174815,note_on,,,,,95,0,1,,,,,,0,,,79,0
174960,note_on,,,,,145,0,4,,,,,,3,,,56,36
174960,note_on,,,,,145,0,1,,,,,,0,,,80,38
174960,note_on,,,,,145,0,2,,,,,,1,,,72,38
175055,note_on,,,,,95,0,2,,,,,,1,,,72,0
175055,note_on,,,,,95,0,4,,,,,,3,,,56,0
175055,note_on,,,,,95,0,1,,,,,,0,,,80,0
175192,set_tempo,,,,,2640,1,0,,454545,,,,,,,,
175440,control_change,,,,,385,0,4,,,,7,127,3,,,,
175440,control_change,,,,,0,0,3,,,,64,0,2,,,,
175440,control_change,,,,,385,0,2,,,,7,122,1,,,,
175440,note_on,,,,,0,0,2,,,,,,1,,,56,42
175440,control_change,,,,,0,0,2,,,,64,0,1,,,,
175440,control_change,,,,,11520,0,3,,,,7,117,2,,,,
175440,set_tempo,,,,,248,1,0,,447761,,,,,,,,
175440,control_change,,,,,0,0,4,,,,64,0,3,,,,
175440,control_change,,,,,385,0,1,,,,7,127,0,,,,
175440,control_change,,,,,0,0,1,,,,64,0,0,,,,
175440,note_on,,,,,0,0,1,,,,,,0,,,60,42
175560,note_on,,,,,0,0,2,,,,,,1,,,58,42
175560,note_on,,,,,120,0,2,,,,,,1,,,56,0
175560,note_on,,,,,120,0,1,,,,,,0,,,60,0
175560,note_on,,,,,0,0,1,,,,,,0,,,61,42
175680,note_on,,,,,240,0,4,,,,,,3,,,32,41
175680,note_on,,,,,120,0,2,,,,,,1,,,58,0
175680,note_on,,,,,0,0,1,,,,,,0,,,63,43
175680,note_on,,,,,120,0,1,,,,,,0,,,61,0
175680,note_on,,,,,0,0,2,,,,,,1,,,60,43
175775,note_on,,,,,95,0,4,,,,,,3,,,32,0
175920,note_on,,,,,480,0,3,,,,,,2,,,44,42
176015,note_on,,,,,95,0,3,,,,,,2,,,44,0
176160,note_on,,,,,480,0,1,,,,,,0,,,63,0
176160,note_on,,,,,0,0,1,,,,,,0,,,65,45
176160,note_on,,,,,0,0,2,,,,,,1,,,61,45
176160,note_on,,,,,480,0,2,,,,,,1,,,60,0
176400,note_on,,,,,0,0,1,,,,,,0,,,67,47
176400,note_on,,,,,240,0,2,,,,,,1,,,61,0
176400,note_on,,,,,0,0,2,,,,,,1,,,63,47
176400,note_on,,,,,240,0,1,,,,,,0,,,65,0
176400,note_on,,,,,625,0,4,,,,,,3,,,32,44
176495,note_on,,,,,95,0,4,,,,,,3,,,32,0
176495,note_on,,,,,95,0,2,,,,,,1,,,63,0
176495,note_on,,,,,95,0,1,,,,,,0,,,67,0
176640,note_on,,,,,625,0,3,,,,,,2,,,44,46
176735,note_on,,,,,95,0,3,,,,,,2,,,44,0
176880,note_on,,,,,385,0,1,,,,,,0,,,67,56
176880,note_on,,,,,385,0,2,,,,,,1,,,63,56
176975,note_on,,,,,95,0,2,,,,,,1,,,63,0
176975,note_on,,,,,95,0,1,,,,,,0,,,67,0
177120,note_on,,,,,145,0,2,,,,,,1,,,66,50
177120,note_on,,,,,145,0,1,,,,,,0,,,72,50
177120,note_on,,,,,625,0,4,,,,,,3,,,32,48
177215,note_on,,,,,95,0,2,,,,,,1,,,66,0
177215,note_on,,,,,95,0,4,,,,,,3,,,32,0
177215,note_on,,,,,95,0,1,,,,,,0,,,72,0
177360,note_on,,,,,145,0,2,,,,,,1,,,72,51
177360,note_on,,,,,145,0,1,,,,,,0,,,75,51
177360,note_on,,,,,625,0,3,,,,,,2,,,44,49
177455,note_on,,,,,95,0,1,,,,,,0,,,75,0
177455,note_on,,,,,95,0,2,,,,,,1,,,72,0
177455,note_on,,,,,95,0,3,,,,,,2,,,44,0
177540,set_tempo,,,,,2100,1,0,,454545,,,,,,,,
177600,note_on,,,,,145,0,1,,,,,,0,,,78,75
177600,note_on,,,,,145,0,2,,,,,,1,,,75,75
177600,set_tempo,,,,,60,1,0,,447761,,,,,,,,
177600,note_on,,,,,385,0,4,,,,,,3,,,32,62
177695,note_on,,,,,95,0,4,,,,,,3,,,32,0
177840,note_on,,,,,145,0,4,,,,,,3,,,32,56
178080,note_on,,,,,240,0,4,,,,,,3,,,32,0
178080,note_on,,,,,480,0,2,,,,,,1,,,75,0
178080,note_on,,,,,0,0,2,,,,,,1,,,74,49
178080,note_on,,,,,480,0,1,,,,,,0,,,78,0
178080,note_on,,,,,0,0,1,,,,,,0,,,77,49
178080,note_on,,,,,0,0,4,,,,,,3,,,34,45
178175,note_on,,,,,95,0,4,,,,,,3,,,34,0
178175,note_on,,,,,95,0,2,,,,,,1,,,74,0
178175,note_on,,,,,95,0,1,,,,,,0,,,77,0
178200,set_tempo,,,,,600,1,0,,454545,,,,,,,,
178312,set_tempo,,,,,112,1,0,,447761,,,,,,,,
178320,note_on,,,,,145,0,2,,,,,,1,,,58,56
178320,note_on,,,,,145,0,1,,,,,,0,,,62,56
178440,note_on,,,,,120,0,2,,,,,,1,,,58,0
178440,note_on,,,,,0,0,1,,,,,,0,,,63,57
178440,note_on,,,,,120,0,1,,,,,,0,,,62,0
178440,note_on,,,,,0,0,2,,,,,,1,,,60,57
178560,note_on,,,,,120,0,1,,,,,,0,,,63,0
178560,note_on,,,,,0,0,1,,,,,,0,,,65,57
178560,note_on,,,,,0,0,2,,,,,,1,,,62,57
178560,note_on,,,,,120,0,2,,,,,,1,,,60,0
178560,note_on,,,,,385,0,4,,,,,,3,,,34,55
178655,note_on,,,,,95,0,4,,,,,,3,,,34,0
178800,note_on,,,,,1345,0,3,,,,,,2,,,46,56
178895,note_on,,,,,95,0,3,,,,,,2,,,46,0
179040,note_on,,,,,480,0,1,,,,,,0,,,65,0
179040,note_on,,,,,480,0,2,,,,,,1,,,62,0
179040,note_on,,,,,0,0,1,,,,,,0,,,67,60
179040,note_on,,,,,0,0,2,,,,,,1,,,64,60
179280,note_on,,,,,240,0,1,,,,,,0,,,67,0
179280,note_on,,,,,0,0,1,,,,,,0,,,68,61
179280,note_on,,,,,240,0,2,,,,,,1,,,64,0
179280,note_on,,,,,625,0,4,,,,,,3,,,34,58
179280,note_on,,,,,0,0,2,,,,,,1,,,65,61
179375,note_on,,,,,95,0,1,,,,,,0,,,68,0
179375,note_on,,,,,95,0,2,,,,,,1,,,65,0
179375,note_on,,,,,95,0,4,,,,,,3,,,34,0
179520,note_on,,,,,625,0,3,,,,,,2,,,46,60
179615,note_on,,,,,95,0,3,,,,,,2,,,46,0
179760,note_on,,,,,385,0,1,,,,,,0,,,68,72
179760,note_on,,,,,385,0,2,,,,,,1,,,65,72
179855,note_on,,,,,95,0,1,,,,,,0,,,68,0
179855,note_on,,,,,95,0,2,,,,,,1,,,65,0
180000,note_on,,,,,145,0,1,,,,,,0,,,74,64
180000,note_on,,,,,625,0,4,,,,,,3,,,34,62
180000,note_on,,,,,145,0,2,,,,,,1,,,68,64
180095,note_on,,,,,95,0,4,,,,,,3,,,34,0
180095,note_on,,,,,95,0,1,,,,,,0,,,74,0
180095,note_on,,,,,95,0,2,,,,,,1,,,68,0
180240,note_on,,,,,145,0,1,,,,,,0,,,77,66
180240,note_on,,,,,145,0,2,,,,,,1,,,74,66
180240,note_on,,,,,625,0,3,,,,,,2,,,46,63
180335,note_on,,,,,95,0,1,,,,,,0,,,77,0
180335,note_on,,,,,95,0,3,,,,,,2,,,46,0
180335,note_on,,,,,95,0,2,,,,,,1,,,74,0
180420,set_tempo,,,,,2108,1,0,,454545,,,,,,,,
180480,note_on,,,,,145,0,2,,,,,,1,,,77,86
180480,set_tempo,,,,,60,1,0,,447761,,,,,,,,
180480,note_on,,,,,385,0,4,,,,,,3,,,34,74
180480,note_on,,,,,145,0,1,,,,,,0,,,80,86
180575,note_on,,,,,95,0,4,,,,,,3,,,34,0
180720,note_on,,,,,145,0,4,,,,,,3,,,35,70
180960,note_on,,,,,0,0,1,,,,,,0,,,79,65
180960,note_on,,,,,480,0,1,,,,,,0,,,80,0
180960,note_on,,,,,0,0,2,,,,,,1,,,76,65
180960,note_on,,,,,480,0,2,,,,,,1,,,77,0
180960,note_on,,,,,0,0,4,,,,,,3,,,36,56
180960,note_on,,,,,240,0,4,,,,,,3,,,35,0
181035,note_on,,,,,75,0,4,,,,,,3,,,36,0
181055,note_on,,,,,95,0,2,,,,,,1,,,76,0
181055,note_on,,,,,95,0,1,,,,,,0,,,79,0
181080,set_tempo,,,,,600,1,0,,454545,,,,,,,,
181185,set_tempo,,,,,105,1,0,,447761,,,,,,,,
181200,note_on,,,,,145,0,2,,,,,,1,,,60,70
181200,note_on,,,,,145,0,1,,,,,,0,,,64,70
181320,note_on,,,,,120,0,1,,,,,,0,,,64,0
181320,note_on,,,,,0,0,1,,,,,,0,,,65,71
181320,note_on,,,,,0,0,2,,,,,,1,,,62,71
181320,note_on,,,,,120,0,2,,,,,,1,,,60,0
181440,note_on,,,,,120,0,2,,,,,,1,,,62,0
181440,note_on,,,,,0,0,1,,,,,,0,,,67,72
181440,note_on,,,,,120,0,1,,,,,,0,,,65,0
181440,note_on,,,,,405,0,4,,,,,,3,,,36,70
181440,note_on,,,,,0,0,2,,,,,,1,,,64,72
181535,note_on,,,,,95,0,4,,,,,,3,,,36,0
181680,note_on,,,,,1345,0,3,,,,,,2,,,48,70
181775,note_on,,,,,95,0,3,,,,,,2,,,48,0
181920,note_on,,,,,480,0,1,,,,,,0,,,67,0
181920,note_on,,,,,0,0,1,,,,,,0,,,68,74
181920,note_on,,,,,0,0,2,,,,,,1,,,65,74
181920,note_on,,,,,480,0,2,,,,,,1,,,64,0
182160,note_on,,,,,0,0,1,,,,,,0,,,70,75
182160,note_on,,,,,240,0,2,,,,,,1,,,65,0
182160,note_on,,,,,0,0,2,,,,,,1,,,67,75
182160,note_on,,,,,240,0,1,,,,,,0,,,68,0
182160,note_on,,,,,625,0,4,,,,,,3,,,36,74
182255,note_on,,,,,95,0,2,,,,,,1,,,67,0
182255,note_on,,,,,95,0,1,,,,,,0,,,70,0
182255,note_on,,,,,95,0,4,,,,,,3,,,36,0
182400,note_on,,,,,625,0,3,,,,,,2,,,48,74
182495,note_on,,,,,95,0,3,,,,,,2,,,48,0
182580,set_tempo,,,,,1395,1,0,,454545,,,,,,,,
182640,note_on,,,,,385,0,1,,,,,,0,,,64,79
182640,set_tempo,,,,,60,1,0,,447761,,,,,,,,
182640,note_on,,,,,385,0,2,,,,,,1,,,60,79
182760,note_on,,,,,0,0,1,,,,,,0,,,65,77
182760,note_on,,,,,120,0,1,,,,,,0,,,64,0
182760,note_on,,,,,0,0,2,,,,,,1,,,62,77
182760,note_on,,,,,120,0,2,,,,,,1,,,60,0
182880,note_on,,,,,0,0,1,,,,,,0,,,67,75
182880,note_on,,,,,120,0,2,,,,,,1,,,62,0
182880,note_on,,,,,0,0,2,,,,,,1,,,64,75
182880,note_on,,,,,625,0,4,,,,,,3,,,36,77
182880,note_on,,,,,120,0,1,,,,,,0,,,65,0
182975,note_on,,,,,95,0,4,,,,,,3,,,36,0
183000,note_on,,,,,120,0,2,,,,,,1,,,64,0
183000,note_on,,,,,120,0,1,,,,,,0,,,67,0
183120,note_on,,,,,120,0,2,,,,,,1,,,60,87
183120,note_on,,,,,625,0,3,,,,,,2,,,48,77
183120,note_on,,,,,120,0,1,,,,,,0,,,64,87
183215,note_on,,,,,95,0,3,,,,,,2,,,48,0
183240,note_on,,,,,0,0,1,,,,,,0,,,65,82
183240,note_on,,,,,120,0,1,,,,,,0,,,64,0
183240,note_on,,,,,0,0,2,,,,,,1,,,62,82
183240,note_on,,,,,120,0,2,,,,,,1,,,60,0
183360,note_on,,,,,120,0,1,,,,,,0,,,65,0
183360,note_on,,,,,0,0,1,,,,,,0,,,67,81
183360,note_on,,,,,0,0,2,,,,,,1,,,64,81
183360,note_on,,,,,120,0,2,,,,,,1,,,62,0
183480,note_on,,,,,0,0,1,,,,,,0,,,68,80
183480,note_on,,,,,120,0,1,,,,,,0,,,67,0
183480,note_on,,,,,0,0,2,,,,,,1,,,65,80
183480,note_on,,,,,120,0,2,,,,,,1,,,64,0
183600,note_on,,,,,0,0,1,,,,,,0,,,70,79
183600,note_on,,,,,120,0,1,,,,,,0,,,68,0
183600,note_on,,,,,0,0,2,,,,,,1,,,67,79
183600,note_on,,,,,120,0,2,,,,,,1,,,65,0
183600,note_on,,,,,625,0,4,,,,,,3,,,36,81
183695,note_on,,,,,95,0,4,,,,,,3,,,36,0
183720,note_on,,,,,120,0,1,,,,,,0,,,70,0
183720,note_on,,,,,120,0,2,,,,,,1,,,67,0
183840,note_on,,,,,120,0,1,,,,,,0,,,67,88
183840,note_on,,,,,120,0,2,,,,,,1,,,64,88
183840,note_on,,,,,625,0,3,,,,,,2,,,48,81
183935,note_on,,,,,95,0,3,,,,,,2,,,48,0
183960,note_on,,,,,0,0,2,,,,,,1,,,65,84
183960,note_on,,,,,120,0,2,,,,,,1,,,64,0
183960,note_on,,,,,0,0,1,,,,,,0,,,68,84
183960,note_on,,,,,120,0,1,,,,,,0,,,67,0
184080,note_on,,,,,120,0,1,,,,,,0,,,68,0
184080,note_on,,,,,0,0,1,,,,,,0,,,70,80
184080,note_on,,,,,0,0,2,,,,,,1,,,67,80
184080,note_on,,,,,120,0,2,,,,,,1,,,65,0
184200,note_on,,,,,120,0,1,,,,,,0,,,70,0
184200,note_on,,,,,0,0,1,,,,,,0,,,72,77
184200,note_on,,,,,0,0,2,,,,,,1,,,68,77
184200,note_on,,,,,120,0,2,,,,,,1,,,67,0
184320,note_on,,,,,0,0,2,,,,,,1,,,70,71
184320,note_on,,,,,120,0,2,,,,,,1,,,68,0
184320,note_on,,,,,625,0,4,,,,,,3,,,48,77
184320,note_on,,,,,0,0,1,,,,,,0,,,73,73
184320,note_on,,,,,120,0,1,,,,,,0,,,72,0
184415,note_on,,,,,95,0,2,,,,,,1,,,70,0
184415,note_on,,,,,95,0,1,,,,,,0,,,73,0
184415,note_on,,,,,95,0,4,,,,,,3,,,48,0
184560,note_on,,,,,625,0,3,,,,,,2,,,60,76
184655,note_on,,,,,95,0,3,,,,,,2,,,60,0
184800,note_on,,,,,385,0,2,,,,,,1,,,67,60
184800,note_on,,,,,385,0,1,,,,,,0,,,70,70
184895,note_on,,,,,95,0,2,,,,,,1,,,67,0
184895,note_on,,,,,95,0,1,,,,,,0,,,70,0
185040,note_on,,,,,625,0,4,,,,,,3,,,48,73
185040,note_on,,,,,145,0,1,,,,,,0,,,67,69
185040,note_on,,,,,145,0,2,,,,,,1,,,64,60
185135,note_on,,,,,95,0,4,,,,,,3,,,48,0
185135,note_on,,,,,95,0,2,,,,,,1,,,64,0
185135,note_on,,,,,95,0,1,,,,,,0,,,67,0
185280,note_on,,,,,625,0,3,,,,,,2,,,60,72
185375,note_on,,,,,95,0,3,,,,,,2,,,60,0
185520,note_on,,,,,385,0,2,,,,,,1,,,67,58
185520,note_on,,,,,385,0,1,,,,,,0,,,70,66
185615,note_on,,,,,95,0,1,,,,,,0,,,70,0
185615,note_on,,,,,95,0,2,,,,,,1,,,67,0
185760,note_on,,,,,145,0,1,,,,,,0,,,73,65
185760,note_on,,,,,625,0,4,,,,,,3,,,48,70
185760,note_on,,,,,145,0,2,,,,,,1,,,70,58
185855,note_on,,,,,95,0,1,,,,,,0,,,73,0
185855,note_on,,,,,95,0,2,,,,,,1,,,70,0
185855,note_on,,,,,95,0,4,,,,,,3,,,48,0
186000,note_on,,,,,625,0,3,,,,,,2,,,60,68
186095,note_on,,,,,95,0,3,,,,,,2,,,60,0
186240,note_on,,,,,385,0,1,,,,,,0,,,70,62
186240,note_on,,,,,385,0,2,,,,,,1,,,67,57
186335,note_on,,,,,95,0,1,,,,,,0,,,70,0
186335,note_on,,,,,95,0,2,,,,,,1,,,67,0
186480,note_on,,,,,145,0,1,,,,,,0,,,67,60
186480,note_on,,,,,625,0,4,,,,,,3,,,48,66
186480,note_on,,,,,145,0,2,,,,,,1,,,64,56
186575,note_on,,,,,95,0,4,,,,,,3,,,48,0
186575,note_on,,,,,95,0,1,,,,,,0,,,67,0
186575,note_on,,,,,95,0,2,,,,,,1,,,64,0
186720,note_on,,,,,625,0,3,,,,,,2,,,60,65
186815,note_on,,,,,95,0,3,,,,,,2,,,60,0
186960,note_on,,,,,385,0,2,,,,,,1,,,67,55
186960,note_on,,,,,385,0,1,,,,,,0,,,70,57
187055,note_on,,,,,95,0,2,,,,,,1,,,67,0
187055,note_on,,,,,95,0,1,,,,,,0,,,70,0
187140,set_tempo,,,,,4500,1,0,,454545,,,,,,,,
187200,note_on,,,,,145,0,1,,,,,,0,,,73,56
187200,note_on,,,,,625,0,4,,,,,,3,,,52,62
187200,set_tempo,,,,,60,1,0,,447761,,,,,,,,
187200,note_on,,,,,145,0,2,,,,,,1,,,67,54
187200,note_on,,,,,0,0,2,,,,,,1,,,70,54
187295,note_on,,,,,95,0,4,,,,,,3,,,52,0
187440,note_on,,,,,625,0,3,,,,,,2,,,64,61
187535,note_on,,,,,95,0,3,,,,,,2,,,64,0
187680,note_on,,,,,0,0,2,,,,,,1,,,67,50
187680,note_on,,,,,480,0,2,,,,,,1,,,70,0
187680,note_on,,,,,0,0,2,,,,,,1,,,67,0
187680,note_on,,,,,480,0,1,,,,,,0,,,73,0
187680,note_on,,,,,0,0,1,,,,,,0,,,72,50
187680,note_on,,,,,0,0,2,,,,,,1,,,70,50
187775,note_on,,,,,95,0,1,,,,,,0,,,72,0
187775,note_on,,,,,95,0,2,,,,,,1,,,70,0
187775,note_on,,,,,0,0,2,,,,,,1,,,67,0
187920,note_on,,,,,0,0,2,,,,,,1,,,67,52
187920,note_on,,,,,625,0,4,,,,,,3,,,52,59
187920,note_on,,,,,145,0,2,,,,,,1,,,70,52
187920,note_on,,,,,145,0,1,,,,,,0,,,73,52
188015,note_on,,,,,95,0,4,,,,,,3,,,52,0
188160,note_on,,,,,625,0,3,,,,,,2,,,64,57
188255,note_on,,,,,95,0,3,,,,,,2,,,64,0
188400,note_on,,,,,480,0,2,,,,,,1,,,67,0
188400,note_on,,,,,0,0,2,,,,,,1,,,70,0
188400,note_on,,,,,0,0,2,,,,,,1,,,70,48
188400,note_on,,,,,0,0,2,,,,,,1,,,67,48
188400,note_on,,,,,480,0,1,,,,,,0,,,73,0
188400,note_on,,,,,0,0,1,,,,,,0,,,72,48
188495,note_on,,,,,95,0,2,,,,,,1,,,67,0
188495,note_on,,,,,95,0,1,,,,,,0,,,72,0
188495,note_on,,,,,0,0,2,,,,,,1,,,70,0
188640,note_on,,,,,0,0,2,,,,,,1,,,67,51
188640,note_on,,,,,145,0,1,,,,,,0,,,73,51
188640,note_on,,,,,145,0,2,,,,,,1,,,70,51
188640,note_on,,,,,625,0,4,,,,,,3,,,52,55
188735,note_on,,,,,95,0,4,,,,,,3,,,52,0
188880,note_on,,,,,625,0,3,,,,,,2,,,64,54
188975,note_on,,,,,95,0,3,,,,,,2,,,64,0
189120,note_on,,,,,0,0,1,,,,,,0,,,72,46
189120,note_on,,,,,480,0,1,,,,,,0,,,73,0
189120,note_on,,,,,0,0,2,,,,,,1,,,67,46
189120,note_on,,,,,0,0,2,,,,,,1,,,70,46
189120,note_on,,,,,0,0,2,,,,,,1,,,70,0
189120,note_on,,,,,480,0,2,,,,,,1,,,67,0
189215,note_on,,,,,95,0,1,,,,,,0,,,72,0
189215,note_on,,,,,0,0,2,,,,,,1,,,70,0
189215,note_on,,,,,95,0,2,,,,,,1,,,67,0
189360,note_on,,,,,145,0,1,,,,,,0,,,73,49
189360,note_on,,,,,0,0,2,,,,,,1,,,67,49
189360,note_on,,,,,145,0,2,,,,,,1,,,70,49
189360,note_on,,,,,625,0,4,,,,,,3,,,52,51
189455,note_on,,,,,95,0,4,,,,,,3,,,52,0
189600,note_on,,,,,625,0,3,,,,,,2,,,64,50
189695,note_on,,,,,95,0,3,,,,,,2,,,64,0
189840,note_on,,,,,480,0,1,,,,,,0,,,73,0
189840,note_on,,,,,0,0,2,,,,,,1,,,70,45
189840,note_on,,,,,0,0,2,,,,,,1,,,70,0
189840,note_on,,,,,480,0,2,,,,,,1,,,67,0
189840,note_on,,,,,0,0,2,,,,,,1,,,67,45
189840,note_on,,,,,0,0,1,,,,,,0,,,72,45
189935,note_on,,,,,0,0,2,,,,,,1,,,70,0
189935,note_on,,,,,95,0,1,,,,,,0,,,72,0
189935,note_on,,,,,95,0,2,,,,,,1,,,67,0
190020,set_tempo,,,,,2820,1,0,,454545,,,,,,,,
190080,note_on,,,,,0,0,2,,,,,,1,,,70,47
190080,note_on,,,,,145,0,1,,,,,,0,,,73,47
190080,note_on,,,,,145,0,2,,,,,,1,,,64,47
190080,set_tempo,,,,,60,1,0,,447761,,,,,,,,
190080,note_on,,,,,625,0,4,,,,,,3,,,55,48
190320,note_on,,,,,240,0,4,,,,,,3,,,55,0
190320,note_on,,,,,625,0,3,,,,,,2,,,67,49
190415,note_on,,,,,95,0,3,,,,,,2,,,67,0
190560,note_on,,,,,0,0,2,,,,,,1,,,64,42
190560,note_on,,,,,0,0,2,,,,,,1,,,70,42
190560,note_on,,,,,0,0,1,,,,,,0,,,72,42
190560,note_on,,,,,0,0,2,,,,,,1,,,64,0
190560,note_on,,,,,480,0,2,,,,,,1,,,70,0
190560,note_on,,,,,480,0,1,,,,,,0,,,73,0
190655,note_on,,,,,95,0,1,,,,,,0,,,72,0
190655,note_on,,,,,95,0,2,,,,,,1,,,64,0
190655,note_on,,,,,0,0,2,,,,,,1,,,70,0
190800,note_on,,,,,145,0,2,,,,,,1,,,70,45
190800,note_on,,,,,480,0,4,,,,,,3,,,55,47
190800,note_on,,,,,145,0,1,,,,,,0,,,73,45
190800,note_on,,,,,0,0,2,,,,,,1,,,64,45
191040,note_on,,,,,625,0,3,,,,,,2,,,67,47
191040,note_on,,,,,240,0,4,,,,,,3,,,55,0
191135,note_on,,,,,95,0,3,,,,,,2,,,67,0
191280,note_on,,,,,0,0,2,,,,,,1,,,70,0
191280,note_on,,,,,0,0,2,,,,,,1,,,64,41
191280,note_on,,,,,480,0,1,,,,,,0,,,73,0
191280,note_on,,,,,0,0,1,,,,,,0,,,72,41
191280,note_on,,,,,480,0,2,,,,,,1,,,64,0
191280,note_on,,,,,0,0,2,,,,,,1,,,70,41
191375,note_on,,,,,95,0,2,,,,,,1,,,70,0
191375,note_on,,,,,95,0,1,,,,,,0,,,72,0
191375,note_on,,,,,0,0,2,,,,,,1,,,64,0
191520,note_on,,,,,145,0,2,,,,,,1,,,70,43
191520,note_on,,,,,0,0,2,,,,,,1,,,64,43
191520,note_on,,,,,480,0,4,,,,,,3,,,55,45
191520,note_on,,,,,145,0,1,,,,,,0,,,73,43
191760,note_on,,,,,625,0,3,,,,,,2,,,67,45
191760,note_on,,,,,240,0,4,,,,,,3,,,55,0
191855,note_on,,,,,95,0,3,,,,,,2,,,67,0
192000,note_on,,,,,0,0,2,,,,,,1,,,64,40
192000,note_on,,,,,480,0,1,,,,,,0,,,73,0
192000,note_on,,,,,0,0,1,,,,,,0,,,72,40
192000,note_on,,,,,480,0,2,,,,,,1,,,64,0
192000,note_on,,,,,0,0,2,,,,,,1,,,70,40
192000,note_on,,,,,0,0,2,,,,,,1,,,70,0
192095,note_on,,,,,95,0,1,,,,,,0,,,72,0
192095,note_on,,,,,0,0,2,,,,,,1,,,64,0
192095,note_on,,,,,95,0,2,,,,,,1,,,70,0
192180,set_tempo,,,,,2100,1,0,,447761,,,,,,,,
192240,note_on,,,,,145,0,2,,,,,,1,,,70,42
192240,note_on,,,,,480,0,4,,,,,,3,,,55,43
192240,note_on,,,,,145,0,1,,,,,,0,,,73,42
192240,note_on,,,,,0,0,2,,,,,,1,,,64,42
192480,note_on,,,,,240,0,4,,,,,,3,,,55,0
192480,note_on,,,,,625,0,3,,,,,,2,,,67,43
192575,note_on,,,,,95,0,3,,,,,,2,,,67,0
192720,note_on,,,,,0,0,2,,,,,,1,,,70,38
192720,note_on,,,,,0,0,2,,,,,,1,,,64,38
192720,note_on,,,,,0,0,1,,,,,,0,,,72,38
192720,note_on,,,,,480,0,2,,,,,,1,,,64,0
192720,note_on,,,,,480,0,1,,,,,,0,,,73,0
192720,note_on,,,,,0,0,2,,,,,,1,,,70,0
192815,note_on,,,,,95,0,1,,,,,,0,,,72,0
192815,note_on,,,,,0,0,2,,,,,,1,,,64,0
192815,note_on,,,,,95,0,2,,,,,,1,,,70,0
192915,set_tempo,,,,,735,1,0,,454545,,,,,,,,
192960,note_on,,,,,145,0,2,,,,,,1,,,70,40
192960,note_on,,,,,0,0,2,,,,,,1,,,64,40
192960,note_on,,,,,145,0,1,,,,,,0,,,73,40
193055,note_on,,,,,95,0,2,,,,,,1,,,64,0
193055,note_on,,,,,0,0,2,,,,,,1,,,70,0
193055,note_on,,,,,95,0,1,,,,,,0,,,73,0
193200,note_on,,,,,720,0,4,,,,,,3,,,55,41
193440,note_on,,,,,865,0,3,,,,,,2,,,67,40
193440,note_on,,,,,240,0,4,,,,,,3,,,55,0
193535,note_on,,,,,95,0,3,,,,,,2,,,67,0
193680,note_on,,,,,625,0,1,,,,,,0,,,72,38
193680,note_on,,,,,625,0,2,,,,,,1,,,64,38
193680,note_on,,,,,0,0,2,,,,,,1,,,70,38
193775,note_on,,,,,95,0,1,,,,,,0,,,72,0
193775,note_on,,,,,95,0,2,,,,,,1,,,70,0
193775,note_on,,,,,0,0,2,,,,,,1,,,64,0
193920,note_on,,,,,480,0,4,,,,,,3,,,55,39
194160,note_on,,,,,240,0,4,,,,,,3,,,55,0
194160,note_on,,,,,625,0,3,,,,,,2,,,67,38
194255,note_on,,,,,95,0,3,,,,,,2,,,67,0
194340,set_tempo,,,,,1425,1,0,,454545,,,,,,,,
194400,note_on,,,,,625,0,2,,,,,,1,,,64,36
194400,note_on,,,,,625,0,1,,,,,,0,,,72,36
194400,note_on,,,,,0,0,2,,,,,,1,,,70,36
194495,note_on,,,,,95,0,1,,,,,,0,,,72,0
194495,note_on,,,,,0,0,2,,,,,,1,,,64,0
194495,note_on,,,,,95,0,2,,,,,,1,,,70,0
194640,note_on,,,,,480,0,4,,,,,,3,,,55,37
194880,note_on,,,,,240,0,4,,,,,,3,,,55,0
194880,note_on,,,,,625,0,3,,,,,,2,,,67,36
194975,note_on,,,,,95,0,3,,,,,,2,,,67,0
195060,set_tempo,,,,,720,1,0,,465116,,,,,,,,
195120,note_on,,,,,625,0,1,,,,,,0,,,72,34
195120,note_on,,,,,625,0,2,,,,,,1,,,64,34
195120,note_on,,,,,0,0,2,,,,,,1,,,70,34
195215,note_on,,,,,95,0,2,,,,,,1,,,70,0
195215,note_on,,,,,0,0,2,,,,,,1,,,64,0
195215,note_on,,,,,95,0,1,,,,,,0,,,72,0
195360,note_on,,,,,480,0,4,,,,,,3,,,55,31
195455,note_on,,,,,95,0,4,,,,,,3,,,55,0
195480,set_tempo,,,,,420,1,0,,480000,,,,,,,,
195600,note_on,,,,,145,0,4,,,,,,3,,,56,68
195600,set_tempo,,,,,120,1,0,,447761,,,,,,,,
195720,note_on,,,,,0,0,4,,,,,,3,,,58,75
195720,note_on,,,,,120,0,4,,,,,,3,,,56,0
195840,note_on,,,,,865,0,3,,,,,,2,,,53,80
195840,note_on,,,,,120,0,4,,,,,,3,,,58,0
195840,note_on,,,,,0,0,4,,,,,,3,,,60,81
195840,note_on,,,,,625,0,1,,,,,,0,,,80,71
195935,note_on,,,,,95,0,1,,,,,,0,,,80,0
