tick,type,port,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
33240,note_on,,21,0,1,,,,,,,,,,0,,72,52
33240,note_on,,0,0,1,,,,,,,,,,0,,75,52
33269,note_on,,29,0,1,,,,,,,,,,0,,75,0
33269,note_on,,0,0,1,,,,,,,,,,0,,72,0
33270,note_on,,1,0,1,,,,,,,,,,0,,70,55
33270,note_on,,0,0,1,,,,,,,,,,0,,74,55
33279,note_on,,9,0,1,,,,,,,,,,0,,74,0
33279,note_on,,0,0,1,,,,,,,,,,0,,70,0
33300,note_on,,0,0,1,,,,,,,,,,0,,74,59
33300,note_on,,21,0,1,,,,,,,,,,0,,70,55
33329,note_on,,29,0,1,,,,,,,,,,0,,74,0
33329,note_on,,0,0,1,,,,,,,,,,0,,70,0
33330,note_on,,1,0,1,,,,,,,,,,0,,69,53
33330,note_on,,0,0,1,,,,,,,,,,0,,72,52
33339,note_on,,9,0,1,,,,,,,,,,0,,72,0
33339,note_on,,0,0,1,,,,,,,,,,0,,69,0
33360,note_on,,21,0,1,,,,,,,,,,0,,69,55
33360,note_on,,0,0,1,,,,,,,,,,0,,72,57
33389,note_on,,29,0,1,,,,,,,,,,0,,72,0
33389,note_on,,0,0,1,,,,,,,,,,0,,69,0
33390,note_on,,0,0,1,,,,,,,,,,0,,70,53
33390,note_on,,1,0,1,,,,,,,,,,0,,67,60
33399,note_on,,9,0,1,,,,,,,,,,0,,70,0
33399,note_on,,0,0,1,,,,,,,,,,0,,67,0
33420,note_on,,0,0,1,,,,,,,,,,0,,70,61
33420,note_on,,21,0,1,,,,,,,,,,0,,67,55
33449,note_on,,0,0,1,,,,,,,,,,0,,67,0
33449,note_on,,29,0,1,,,,,,,,,,0,,70,0
33450,note_on,,0,0,1,,,,,,,,,,0,,69,56
33450,note_on,,1,0,1,,,,,,,,,,0,,65,61
33459,note_on,,9,0,1,,,,,,,,,,0,,69,0
33459,note_on,,0,0,1,,,,,,,,,,0,,65,0
33480,note_on,,0,0,1,,,,,,,,,,0,,69,58
33480,note_on,,21,0,1,,,,,,,,,,0,,65,61
33509,note_on,,29,0,1,,,,,,,,,,0,,69,0
33509,note_on,,0,0,1,,,,,,,,,,0,,65,0
33510,note_on,,1,0,1,,,,,,,,,,0,,63,65
33510,note_on,,0,0,1,,,,,,,,,,0,,67,63
33519,note_on,,9,0,1,,,,,,,,,,0,,67,0
33519,note_on,,0,0,1,,,,,,,,,,0,,63,0
33540,note_on,,21,0,1,,,,,,,,,,0,,63,66
33540,note_on,,0,0,1,,,,,,,,,,0,,67,66
33569,note_on,,29,0,1,,,,,,,,,,0,,67,0
33569,note_on,,0,0,1,,,,,,,,,,0,,63,0
33570,note_on,,1,0,1,,,,,,,,,,0,,62,65
33570,note_on,,0,0,1,,,,,,,,,,0,,65,67
33579,note_on,,9,0,1,,,,,,,,,,0,,65,0
33579,note_on,,0,0,1,,,,,,,,,,0,,62,0
33600,note_on,,0,0,1,,,,,,,,,,0,,62,65
33600,note_on,,21,0,1,,,,,,,,,,0,,59,68
33600,set_tempo,,3230,1,0,,,,,,,689655,,,,,,
33660,note_on,,60,0,1,,,,,,,,,,0,,41,61
33689,note_on,,29,0,1,,,,,,,,,,0,,41,0
33719,note_on,,0,0,1,,,,,,,,,,0,,59,0
33719,note_on,,30,0,1,,,,,,,,,,0,,62,0
33720,note_on,,0,0,1,,,,,,,,,,0,,60,72
33720,note_on,,0,0,1,,,,,,,,,,0,,41,62
33720,note_on,,1,0,1,,,,,,,,,,0,,63,69
33749,note_on,,29,0,1,,,,,,,,,,0,,41,0
33779,note_on,,30,0,1,,,,,,,,,,0,,60,0
33779,note_on,,0,0,1,,,,,,,,,,0,,63,0
33780,note_on,,1,0,1,,,,,,,,,,0,,41,67
33809,note_on,,29,0,1,,,,,,,,,,0,,41,0
33840,note_on,,0,0,1,,,,,,,,,,0,,75,65
33840,set_tempo,,240,1,0,,,,,,,638298,,,,,,
33840,note_on,,31,0,1,,,,,,,,,,0,,72,62
33870,note_on,,30,0,1,,,,,,,,,,0,,41,58
33899,note_on,,29,0,1,,,,,,,,,,0,,41,0
33900,note_on,,1,0,1,,,,,,,,,,0,,53,54
33929,note_on,,29,0,1,,,,,,,,,,0,,53,0
33929,note_on,,0,0,1,,,,,,,,,,0,,75,0
33929,note_on,,0,0,1,,,,,,,,,,0,,72,0
33930,note_on,,0,0,1,,,,,,,,,,0,,74,62
33930,note_on,,1,0,1,,,,,,,,,,0,,71,59
33939,note_on,,0,0,1,,,,,,,,,,0,,71,0
33939,note_on,,9,0,1,,,,,,,,,,0,,74,0
33960,note_on,,21,0,1,,,,,,,,,,0,,75,63
33960,note_on,,0,0,1,,,,,,,,,,0,,72,58
33990,note_on,,30,0,1,,,,,,,,,,0,,53,60
34019,note_on,,29,0,1,,,,,,,,,,0,,53,0
34020,note_on,,1,0,1,,,,,,,,,,0,,65,55
34049,note_on,,29,0,1,,,,,,,,,,0,,65,0
34049,note_on,,0,0,1,,,,,,,,,,0,,72,0
34049,note_on,,0,0,1,,,,,,,,,,0,,75,0
34050,note_on,,1,0,1,,,,,,,,,,0,,71,61
34050,note_on,,0,0,1,,,,,,,,,,0,,74,61
34059,note_on,,0,0,1,,,,,,,,,,0,,71,0
34059,note_on,,9,0,1,,,,,,,,,,0,,74,0
34080,note_on,,21,0,1,,,,,,,,,,0,,72,59
34080,note_on,,0,0,1,,,,,,,,,,0,,75,61
34110,note_on,,30,0,1,,,,,,,,,,0,,54,59
34139,note_on,,29,0,1,,,,,,,,,,0,,54,0
34140,note_on,,1,0,1,,,,,,,,,,0,,66,57
34169,note_on,,29,0,1,,,,,,,,,,0,,66,0
34169,note_on,,0,0,1,,,,,,,,,,0,,75,0
34169,note_on,,0,0,1,,,,,,,,,,0,,72,0
34170,note_on,,0,0,1,,,,,,,,,,0,,74,58
34170,note_on,,1,0,1,,,,,,,,,,0,,71,59
34179,note_on,,9,0,1,,,,,,,,,,0,,74,0
34179,note_on,,0,0,1,,,,,,,,,,0,,71,0
34200,note_on,,21,0,1,,,,,,,,,,0,,72,57
34200,note_on,,0,0,1,,,,,,,,,,0,,75,53
34230,note_on,,30,0,1,,,,,,,,,,0,,54,44
34259,note_on,,29,0,1,,,,,,,,,,0,,54,0
34260,note_on,,1,0,1,,,,,,,,,,0,,66,49
34289,note_on,,29,0,1,,,,,,,,,,0,,66,0
34289,note_on,,0,0,1,,,,,,,,,,0,,72,0
34289,note_on,,0,0,1,,,,,,,,,,0,,75,0
34290,note_on,,1,0,1,,,,,,,,,,0,,71,48
34290,note_on,,0,0,1,,,,,,,,,,0,,74,48
34299,note_on,,9,0,1,,,,,,,,,,0,,74,0
34299,note_on,,0,0,1,,,,,,,,,,0,,71,0
34320,note_on,,21,0,1,,,,,,,,,,0,,72,45
34320,note_on,,0,0,1,,,,,,,,,,0,,75,48
34320,set_tempo,,480,1,0,,,,,,,631579,,,,,,
34350,note_on,,30,0,1,,,,,,,,,,0,,55,48
34379,note_on,,29,0,1,,,,,,,,,,0,,55,0
34380,note_on,,1,0,1,,,,,,,,,,0,,67,40
34409,note_on,,29,0,1,,,,,,,,,,0,,67,0
34409,note_on,,0,0,1,,,,,,,,,,0,,75,0
34409,note_on,,0,0,1,,,,,,,,,,0,,72,0
34410,note_on,,1,0,1,,,,,,,,,,0,,71,47
34410,note_on,,0,0,1,,,,,,,,,,0,,74,50
34419,note_on,,9,0,1,,,,,,,,,,0,,74,0
34419,note_on,,0,0,1,,,,,,,,,,0,,71,0
34440,note_on,,21,0,1,,,,,,,,,,0,,72,48
34440,note_on,,0,0,1,,,,,,,,,,0,,75,48
34470,note_on,,30,0,1,,,,,,,,,,0,,55,47
34499,note_on,,29,0,1,,,,,,,,,,0,,55,0
34500,note_on,,1,0,1,,,,,,,,,,0,,67,48
34529,note_on,,29,0,1,,,,,,,,,,0,,67,0
34529,note_on,,0,0,1,,,,,,,,,,0,,75,0
34529,note_on,,0,0,1,,,,,,,,,,0,,72,0
34530,note_on,,1,0,1,,,,,,,,,,0,,74,44
34530,note_on,,0,0,1,,,,,,,,,,0,,71,44
34539,note_on,,9,0,1,,,,,,,,,,0,,71,0
34539,note_on,,0,0,1,,,,,,,,,,0,,74,0
34560,note_on,,21,0,1,,,,,,,,,,0,,75,89
34560,note_on,,0,0,1,,,,,,,,,,0,,44,100
34560,note_on,,0,0,1,,,,,,,,,,0,,56,97
34560,set_tempo,,240,1,0,,,,,,,625000,,,,,,
34579,note_on,,19,0,1,,,,,,,,,,0,,75,0
34580,note_on,,1,0,1,,,,,,,,,,0,,72,89
34599,note_on,,19,0,1,,,,,,,,,,0,,72,0
34600,note_on,,1,0,1,,,,,,,,,,0,,63,89
34619,note_on,,19,0,1,,,,,,,,,,0,,63,0
34620,note_on,,1,0,1,,,,,,,,,,0,,75,86
34639,note_on,,19,0,1,,,,,,,,,,0,,75,0
34640,note_on,,1,0,1,,,,,,,,,,0,,72,87
34659,note_on,,19,0,1,,,,,,,,,,0,,72,0
34660,note_on,,1,0,1,,,,,,,,,,0,,63,82
34679,note_on,,19,0,1,,,,,,,,,,0,,63,0
34680,note_on,,1,0,1,,,,,,,,,,0,,75,83
34699,note_on,,19,0,1,,,,,,,,,,0,,75,0
34700,note_on,,1,0,1,,,,,,,,,,0,,72,85
34709,note_on,,9,0,1,,,,,,,,,,0,,56,0
34709,note_on,,0,0,1,,,,,,,,,,0,,44,0
34710,note_on,,1,0,1,,,,,,,,,,0,,50,93
34719,note_on,,9,0,1,,,,,,,,,,0,,72,0
34720,note_on,,1,0,1,,,,,,,,,,0,,63,86
34739,note_on,,0,0,1,,,,,,,,,,0,,50,0
34739,note_on,,19,0,1,,,,,,,,,,0,,63,0
34740,note_on,,1,0,1,,,,,,,,,,0,,75,86
34740,note_on,,0,0,1,,,,,,,,,,0,,51,97
34759,note_on,,19,0,1,,,,,,,,,,0,,75,0
34760,note_on,,1,0,1,,,,,,,,,,0,,72,82
34769,note_on,,9,0,1,,,,,,,,,,0,,51,0
34770,note_on,,1,0,1,,,,,,,,,,0,,47,96
34779,note_on,,9,0,1,,,,,,,,,,0,,72,0
34780,note_on,,1,0,1,,,,,,,,,,0,,63,85
34799,note_on,,19,0,1,,,,,,,,,,0,,63,0
34799,note_on,,0,0,1,,,,,,,,,,0,,47,0
34800,note_on,,1,0,1,,,,,,,,,,0,,75,89
34800,note_on,,0,0,1,,,,,,,,,,0,,48,96
34819,note_on,,19,0,1,,,,,,,,,,0,,75,0
34820,note_on,,1,0,1,,,,,,,,,,0,,72,83
34829,note_on,,9,0,1,,,,,,,,,,0,,48,0
34830,note_on,,1,0,1,,,,,,,,,,0,,43,100
34839,note_on,,9,0,1,,,,,,,,,,0,,72,0
34840,note_on,,1,0,1,,,,,,,,,,0,,63,86
34859,note_on,,19,0,1,,,,,,,,,,0,,63,0
34859,note_on,,0,0,1,,,,,,,,,,0,,43,0
34860,note_on,,1,0,1,,,,,,,,,,0,,75,83
34860,note_on,,0,0,1,,,,,,,,,,0,,44,95
34879,note_on,,19,0,1,,,,,,,,,,0,,75,0
34880,note_on,,1,0,1,,,,,,,,,,0,,72,82
34899,note_on,,19,0,1,,,,,,,,,,0,,72,0
34900,note_on,,1,0,1,,,,,,,,,,0,,63,88
34919,note_on,,19,0,1,,,,,,,,,,0,,63,0
34920,note_on,,1,0,1,,,,,,,,,,0,,75,89
34939,note_on,,19,0,1,,,,,,,,,,0,,75,0
34940,note_on,,1,0,1,,,,,,,,,,0,,72,86
34949,note_on,,9,0,1,,,,,,,,,,0,,44,0
34950,note_on,,1,0,1,,,,,,,,,,0,,50,93
34959,note_on,,9,0,1,,,,,,,,,,0,,72,0
34960,note_on,,1,0,1,,,,,,,,,,0,,63,89
34979,note_on,,0,0,1,,,,,,,,,,0,,50,0
34979,note_on,,19,0,1,,,,,,,,,,0,,63,0
34980,note_on,,1,0,1,,,,,,,,,,0,,75,87
34980,note_on,,0,0,1,,,,,,,,,,0,,51,97
34999,note_on,,19,0,1,,,,,,,,,,0,,75,0
35000,note_on,,1,0,1,,,,,,,,,,0,,72,87
35009,note_on,,9,0,1,,,,,,,,,,0,,51,0
35010,note_on,,1,0,1,,,,,,,,,,0,,47,93
35019,note_on,,9,0,1,,,,,,,,,,0,,72,0
35020,note_on,,1,0,1,,,,,,,,,,0,,63,82
35039,note_on,,19,0,1,,,,,,,,,,0,,63,0
35039,note_on,,0,0,1,,,,,,,,,,0,,47,0
35040,note_on,,1,0,1,,,,,,,,,,0,,75,89
35040,note_on,,0,0,1,,,,,,,,,,0,,48,91
35059,note_on,,19,0,1,,,,,,,,,,0,,75,0
35060,note_on,,1,0,1,,,,,,,,,,0,,72,82
35069,note_on,,9,0,1,,,,,,,,,,0,,48,0
35070,note_on,,1,0,1,,,,,,,,,,0,,43,95
35079,note_on,,9,0,1,,,,,,,,,,0,,72,0
35080,note_on,,1,0,1,,,,,,,,,,0,,63,83
35099,note_on,,19,0,1,,,,,,,,,,0,,63,0
35099,note_on,,0,0,1,,,,,,,,,,0,,43,0
35100,note_on,,1,0,1,,,,,,,,,,0,,75,83
35100,note_on,,0,0,1,,,,,,,,,,0,,44,94
35119,note_on,,19,0,1,,,,,,,,,,0,,75,0
35120,note_on,,1,0,1,,,,,,,,,,0,,72,83
35139,note_on,,19,0,1,,,,,,,,,,0,,72,0
35140,note_on,,1,0,1,,,,,,,,,,0,,63,83
35159,note_on,,19,0,1,,,,,,,,,,0,,63,0
35160,note_on,,1,0,1,,,,,,,,,,0,,75,85
35179,note_on,,19,0,1,,,,,,,,,,0,,75,0
35180,note_on,,1,0,1,,,,,,,,,,0,,72,89
35189,note_on,,9,0,1,,,,,,,,,,0,,44,0
35190,note_on,,1,0,1,,,,,,,,,,0,,48,100
35199,note_on,,9,0,1,,,,,,,,,,0,,72,0
35200,note_on,,1,0,1,,,,,,,,,,0,,63,89
35219,note_on,,0,0,1,,,,,,,,,,0,,48,0
35219,note_on,,19,0,1,,,,,,,,,,0,,63,0
35220,note_on,,1,0,1,,,,,,,,,,0,,75,85
35220,note_on,,0,0,1,,,,,,,,,,0,,44,95
35239,note_on,,19,0,1,,,,,,,,,,0,,75,0
35240,note_on,,1,0,1,,,,,,,,,,0,,72,84
35249,note_on,,9,0,1,,,,,,,,,,0,,44,0
35250,note_on,,1,0,1,,,,,,,,,,0,,43,98
35259,note_on,,9,0,1,,,,,,,,,,0,,72,0
35260,note_on,,1,0,1,,,,,,,,,,0,,63,88
35279,note_on,,19,0,1,,,,,,,,,,0,,63,0
35279,note_on,,0,0,1,,,,,,,,,,0,,43,0
35280,note_on,,1,0,1,,,,,,,,,,0,,74,87
35280,note_on,,0,0,1,,,,,,,,,,0,,42,96
35294,note_on,,14,0,1,,,,,,,,,,0,,42,0
35299,note_on,,5,0,1,,,,,,,,,,0,,74,0
35300,note_on,,1,0,1,,,,,,,,,,0,,72,84
35310,note_on,,10,0,1,,,,,,,,,,0,,38,91
35319,note_on,,9,0,1,,,,,,,,,,0,,72,0
35320,note_on,,1,0,1,,,,,,,,,,0,,62,87
35324,note_on,,4,0,1,,,,,,,,,,0,,38,0
35339,note_on,,15,0,1,,,,,,,,,,0,,62,0
35340,note_on,,1,0,1,,,,,,,,,,0,,74,87
35340,note_on,,0,0,1,,,,,,,,,,0,,42,94
35354,note_on,,14,0,1,,,,,,,,,,0,,42,0
35359,note_on,,5,0,1,,,,,,,,,,0,,74,0
35360,note_on,,1,0,1,,,,,,,,,,0,,72,85
35370,note_on,,10,0,1,,,,,,,,,,0,,45,98
35379,note_on,,9,0,1,,,,,,,,,,0,,72,0
35380,note_on,,1,0,1,,,,,,,,,,0,,62,82
35384,note_on,,4,0,1,,,,,,,,,,0,,45,0
35399,note_on,,15,0,1,,,,,,,,,,0,,62,0
35400,note_on,,1,0,1,,,,,,,,,,0,,74,82
35400,note_on,,0,0,1,,,,,,,,,,0,,50,91
35414,note_on,,14,0,1,,,,,,,,,,0,,50,0
35419,note_on,,5,0,1,,,,,,,,,,0,,74,0
35420,note_on,,1,0,1,,,,,,,,,,0,,72,82
35430,note_on,,10,0,1,,,,,,,,,,0,,52,90
35439,note_on,,9,0,1,,,,,,,,,,0,,72,0
35440,note_on,,1,0,1,,,,,,,,,,0,,62,83
35444,note_on,,4,0,1,,,,,,,,,,0,,52,0
35459,note_on,,15,0,1,,,,,,,,,,0,,62,0
35460,note_on,,0,0,1,,,,,,,,,,0,,54,88
35460,note_on,,1,0,1,,,,,,,,,,0,,74,85
35474,note_on,,14,0,1,,,,,,,,,,0,,54,0
35479,note_on,,5,0,1,,,,,,,,,,0,,74,0
35480,note_on,,1,0,1,,,,,,,,,,0,,72,82
35490,note_on,,10,0,1,,,,,,,,,,0,,55,86
35499,note_on,,9,0,1,,,,,,,,,,0,,72,0
35500,note_on,,1,0,1,,,,,,,,,,0,,62,84
35504,note_on,,4,0,1,,,,,,,,,,0,,55,0
35519,note_on,,15,0,1,,,,,,,,,,0,,62,0
35520,note_on,,1,0,1,,,,,,,,,,0,,74,87
35520,note_on,,0,0,1,,,,,,,,,,0,,57,85
35534,note_on,,14,0,1,,,,,,,,,,0,,57,0
35539,note_on,,5,0,1,,,,,,,,,,0,,74,0
35540,note_on,,1,0,1,,,,,,,,,,0,,72,82
35550,note_on,,10,0,1,,,,,,,,,,0,,55,91
35559,note_on,,9,0,1,,,,,,,,,,0,,72,0
35560,note_on,,1,0,1,,,,,,,,,,0,,62,86
35564,note_on,,4,0,1,,,,,,,,,,0,,55,0
35579,note_on,,15,0,1,,,,,,,,,,0,,62,0
35580,note_on,,0,0,1,,,,,,,,,,0,,54,84
35580,note_on,,1,0,1,,,,,,,,,,0,,74,82
35594,note_on,,14,0,1,,,,,,,,,,0,,54,0
35599,note_on,,5,0,1,,,,,,,,,,0,,74,0
35600,note_on,,1,0,1,,,,,,,,,,0,,72,85
35610,note_on,,10,0,1,,,,,,,,,,0,,51,85
35619,note_on,,9,0,1,,,,,,,,,,0,,72,0
35620,note_on,,1,0,1,,,,,,,,,,0,,62,86
35624,note_on,,4,0,1,,,,,,,,,,0,,51,0
35639,note_on,,15,0,1,,,,,,,,,,0,,62,0
35640,note_on,,1,0,1,,,,,,,,,,0,,74,88
35640,note_on,,0,0,1,,,,,,,,,,0,,50,83
35654,note_on,,14,0,1,,,,,,,,,,0,,50,0
35659,note_on,,5,0,1,,,,,,,,,,0,,74,0
35660,note_on,,1,0,1,,,,,,,,,,0,,72,84
35670,note_on,,10,0,1,,,,,,,,,,0,,48,82
35679,note_on,,9,0,1,,,,,,,,,,0,,72,0
35680,note_on,,1,0,1,,,,,,,,,,0,,62,89
35684,note_on,,4,0,1,,,,,,,,,,0,,48,0
35699,note_on,,15,0,1,,,,,,,,,,0,,62,0
35700,note_on,,1,0,1,,,,,,,,,,0,,74,87
35700,note_on,,0,0,1,,,,,,,,,,0,,46,82
35714,note_on,,14,0,1,,,,,,,,,,0,,46,0
35719,note_on,,5,0,1,,,,,,,,,,0,,74,0
35720,note_on,,1,0,1,,,,,,,,,,0,,72,85
35730,note_on,,10,0,1,,,,,,,,,,0,,45,80
35739,note_on,,9,0,1,,,,,,,,,,0,,72,0
35740,note_on,,1,0,1,,,,,,,,,,0,,62,88
35744,note_on,,4,0,1,,,,,,,,,,0,,45,0
35759,note_on,,15,0,1,,,,,,,,,,0,,62,0
35760,note_on,,0,0,1,,,,,,,,,,0,,43,91
35760,note_on,,1,0,1,,,,,,,,,,0,,74,89
35779,note_on,,19,0,1,,,,,,,,,,0,,74,0
35780,note_on,,1,0,1,,,,,,,,,,0,,70,88
35799,note_on,,19,0,1,,,,,,,,,,0,,70,0
35800,note_on,,1,0,1,,,,,,,,,,0,,62,85
35819,note_on,,19,0,1,,,,,,,,,,0,,62,0
35820,note_on,,1,0,1,,,,,,,,,,0,,74,87
35839,note_on,,19,0,1,,,,,,,,,,0,,74,0
35840,note_on,,1,0,1,,,,,,,,,,0,,70,83
35859,note_on,,19,0,1,,,,,,,,,,0,,70,0
35860,note_on,,1,0,1,,,,,,,,,,0,,67,85
35879,note_on,,19,0,1,,,,,,,,,,0,,67,0
35880,note_on,,1,0,1,,,,,,,,,,0,,74,87
35899,note_on,,19,0,1,,,,,,,,,,0,,74,0
35900,note_on,,1,0,1,,,,,,,,,,0,,70,89
35909,note_on,,9,0,1,,,,,,,,,,0,,43,0
35910,note_on,,1,0,1,,,,,,,,,,0,,61,90
35919,note_on,,9,0,1,,,,,,,,,,0,,70,0
35920,note_on,,1,0,1,,,,,,,,,,0,,67,89
35939,note_on,,19,0,1,,,,,,,,,,0,,67,0
35939,note_on,,0,0,1,,,,,,,,,,0,,61,0
35940,note_on,,0,0,1,,,,,,,,,,0,,62,95
35940,note_on,,1,0,1,,,,,,,,,,0,,74,87
35959,note_on,,19,0,1,,,,,,,,,,0,,74,0
35960,note_on,,1,0,1,,,,,,,,,,0,,70,85
35969,note_on,,9,0,1,,,,,,,,,,0,,62,0
35970,note_on,,1,0,1,,,,,,,,,,0,,57,96
35979,note_on,,9,0,1,,,,,,,,,,0,,70,0
35980,note_on,,1,0,1,,,,,,,,,,0,,67,89
35999,note_on,,0,0,1,,,,,,,,,,0,,57,0
35999,note_on,,19,0,1,,,,,,,,,,0,,67,0
36000,note_on,,1,0,1,,,,,,,,,,0,,74,83
36000,note_on,,0,0,1,,,,,,,,,,0,,58,99
36019,note_on,,19,0,1,,,,,,,,,,0,,74,0
36020,note_on,,1,0,1,,,,,,,,,,0,,70,89
36029,note_on,,9,0,1,,,,,,,,,,0,,58,0
36030,note_on,,1,0,1,,,,,,,,,,0,,54,97
36039,note_on,,9,0,1,,,,,,,,,,0,,70,0
36040,note_on,,1,0,1,,,,,,,,,,0,,67,82
36059,note_on,,19,0,1,,,,,,,,,,0,,67,0
36059,note_on,,0,0,1,,,,,,,,,,0,,54,0
36060,note_on,,0,0,1,,,,,,,,,,0,,55,91
36060,note_on,,1,0,1,,,,,,,,,,0,,74,83
36079,note_on,,19,0,1,,,,,,,,,,0,,74,0
36080,note_on,,1,0,1,,,,,,,,,,0,,70,88
36099,note_on,,19,0,1,,,,,,,,,,0,,70,0
36100,note_on,,1,0,1,,,,,,,,,,0,,67,86
36119,note_on,,19,0,1,,,,,,,,,,0,,67,0
36120,note_on,,1,0,1,,,,,,,,,,0,,74,86
36139,note_on,,19,0,1,,,,,,,,,,0,,74,0
36140,note_on,,1,0,1,,,,,,,,,,0,,70,83
36149,note_on,,9,0,1,,,,,,,,,,0,,55,0
36150,note_on,,1,0,1,,,,,,,,,,0,,61,96
36159,note_on,,9,0,1,,,,,,,,,,0,,70,0
36160,note_on,,1,0,1,,,,,,,,,,0,,67,83
36179,note_on,,19,0,1,,,,,,,,,,0,,67,0
36179,note_on,,0,0,1,,,,,,,,,,0,,61,0
36180,note_on,,1,0,1,,,,,,,,,,0,,74,82
36180,note_on,,0,0,1,,,,,,,,,,0,,62,99
36199,note_on,,19,0,1,,,,,,,,,,0,,74,0
36200,note_on,,1,0,1,,,,,,,,,,0,,70,85
36209,note_on,,9,0,1,,,,,,,,,,0,,62,0
36210,note_on,,1,0,1,,,,,,,,,,0,,57,100
36219,note_on,,9,0,1,,,,,,,,,,0,,70,0
36220,note_on,,1,0,1,,,,,,,,,,0,,67,84
36239,note_on,,19,0,1,,,,,,,,,,0,,67,0
36239,note_on,,0,0,1,,,,,,,,,,0,,57,0
36240,note_on,,0,0,1,,,,,,,,,,0,,58,93
36240,note_on,,1,0,1,,,,,,,,,,0,,74,88
36259,note_on,,19,0,1,,,,,,,,,,0,,74,0
36260,note_on,,1,0,1,,,,,,,,,,0,,70,85
36269,note_on,,9,0,1,,,,,,,,,,0,,58,0
36270,note_on,,1,0,1,,,,,,,,,,0,,54,92
36279,note_on,,9,0,1,,,,,,,,,,0,,70,0
36280,note_on,,1,0,1,,,,,,,,,,0,,67,84
36299,note_on,,19,0,1,,,,,,,,,,0,,67,0
36299,note_on,,0,0,1,,,,,,,,,,0,,54,0
36300,note_on,,0,0,1,,,,,,,,,,0,,55,100
36300,note_on,,1,0,1,,,,,,,,,,0,,74,84
36319,note_on,,19,0,1,,,,,,,,,,0,,74,0
36320,note_on,,1,0,1,,,,,,,,,,0,,70,82
36339,note_on,,19,0,1,,,,,,,,,,0,,70,0
36340,note_on,,1,0,1,,,,,,,,,,0,,67,85
36359,note_on,,19,0,1,,,,,,,,,,0,,67,0
36360,note_on,,1,0,1,,,,,,,,,,0,,74,88
36379,note_on,,19,0,1,,,,,,,,,,0,,74,0
36380,note_on,,1,0,1,,,,,,,,,,0,,70,87
36389,note_on,,9,0,1,,,,,,,,,,0,,55,0
36390,note_on,,1,0,1,,,,,,,,,,0,,58,100
36399,note_on,,9,0,1,,,,,,,,,,0,,70,0
36400,note_on,,1,0,1,,,,,,,,,,0,,67,83
36419,note_on,,0,0,1,,,,,,,,,,0,,58,0
36419,note_on,,19,0,1,,,,,,,,,,0,,67,0
36420,note_on,,1,0,1,,,,,,,,,,0,,74,83
36420,note_on,,0,0,1,,,,,,,,,,0,,55,96
36439,note_on,,19,0,1,,,,,,,,,,0,,74,0
36440,note_on,,1,0,1,,,,,,,,,,0,,70,84
36449,note_on,,9,0,1,,,,,,,,,,0,,55,0
36450,note_on,,1,0,1,,,,,,,,,,0,,53,93
36459,note_on,,9,0,1,,,,,,,,,,0,,70,0
36460,note_on,,1,0,1,,,,,,,,,,0,,67,82
36479,note_on,,19,0,1,,,,,,,,,,0,,67,0
36479,note_on,,0,0,1,,,,,,,,,,0,,53,0
36480,note_on,,1,0,1,,,,,,,,,,0,,72,83
36480,note_on,,0,0,1,,,,,,,,,,0,,52,92
36494,note_on,,14,0,1,,,,,,,,,,0,,52,0
36499,note_on,,5,0,1,,,,,,,,,,0,,72,0
36500,note_on,,1,0,1,,,,,,,,,,0,,70,89
36510,note_on,,10,0,1,,,,,,,,,,0,,48,99
36519,note_on,,9,0,1,,,,,,,,,,0,,70,0
36520,note_on,,1,0,1,,,,,,,,,,0,,67,89
36524,note_on,,4,0,1,,,,,,,,,,0,,48,0
36539,note_on,,15,0,1,,,,,,,,,,0,,67,0
36540,note_on,,1,0,1,,,,,,,,,,0,,72,89
36540,note_on,,0,0,1,,,,,,,,,,0,,52,99
36554,note_on,,14,0,1,,,,,,,,,,0,,52,0
36559,note_on,,5,0,1,,,,,,,,,,0,,72,0
36560,note_on,,1,0,1,,,,,,,,,,0,,70,82
36570,note_on,,10,0,1,,,,,,,,,,0,,55,100
36579,note_on,,9,0,1,,,,,,,,,,0,,70,0
36580,note_on,,1,0,1,,,,,,,,,,0,,67,86
36584,note_on,,4,0,1,,,,,,,,,,0,,55,0
36599,note_on,,15,0,1,,,,,,,,,,0,,67,0
36600,note_on,,1,0,1,,,,,,,,,,0,,72,88
36600,note_on,,0,0,1,,,,,,,,,,0,,60,97
36614,note_on,,14,0,1,,,,,,,,,,0,,60,0
36619,note_on,,5,0,1,,,,,,,,,,0,,72,0
36620,note_on,,1,0,1,,,,,,,,,,0,,70,84
36630,note_on,,10,0,1,,,,,,,,,,0,,62,100
36639,note_on,,9,0,1,,,,,,,,,,0,,70,0
36640,note_on,,1,0,1,,,,,,,,,,0,,67,88
36644,note_on,,4,0,1,,,,,,,,,,0,,62,0
36659,note_on,,15,0,1,,,,,,,,,,0,,67,0
36660,note_on,,1,0,1,,,,,,,,,,0,,72,87
36660,note_on,,0,0,1,,,,,,,,,,0,,64,90
36674,note_on,,14,0,1,,,,,,,,,,0,,64,0
36679,note_on,,5,0,1,,,,,,,,,,0,,72,0
36680,note_on,,1,0,1,,,,,,,,,,0,,70,83
36690,note_on,,10,0,1,,,,,,,,,,0,,65,93
