tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,pitch,note,velocity
53077,note_on,5,0,10,,,,,,,,12,,,,53,98
53095,note_on,45,0,11,,,,,,,,13,,,,53,0
53097,note_on,45,0,4,,,,,,,,3,,,,53,0
53098,note_on,45,0,12,,,,,,,,14,,,,41,0
53102,note_on,25,0,10,,,,,,,,12,,,,53,0
53107,note_on,5,0,10,,,,,,,,12,,,,57,98
53110,note_on,15,0,11,,,,,,,,13,,,,57,100
53112,note_on,15,0,4,,,,,,,,3,,,,57,95
53113,note_on,15,0,12,,,,,,,,14,,,,45,103
53132,note_on,25,0,10,,,,,,,,12,,,,57,0
53137,note_on,5,0,10,,,,,,,,12,,,,57,98
53150,note_on,110,0,8,,,,,,,,10,,,,86,0
53153,note_on,110,0,9,,,,,,,,11,,,,74,0
53155,note_on,45,0,11,,,,,,,,13,,,,57,0
53157,note_on,45,0,4,,,,,,,,3,,,,57,0
53158,note_on,45,0,12,,,,,,,,14,,,,45,0
53160,set_tempo,120,1,0,,,,,,349854,,,,,,,
53161,note_on,120,0,6,,,,,,,,6,,,,67,0
53162,note_on,120,0,1,,,,,,,,0,,,,86,0
53162,note_on,25,0,10,,,,,,,,12,,,,57,0
53162,note_on,0,0,1,,,,,,,,0,,,,74,0
53162,note_on,0,0,5,,,,,,,,4,,,,67,0
53162,note_on,120,0,5,,,,,,,,4,,,,55,0
53164,note_on,120,0,2,,,,,,,,1,,,,81,0
53166,note_on,120,0,3,,,,,,,,2,,,,69,0
53167,note_on,5,0,10,,,,,,,,12,,,,60,98
53170,note_on,15,0,11,,,,,,,,13,,,,61,100
53172,note_on,15,0,4,,,,,,,,3,,,,61,95
53173,note_on,15,0,12,,,,,,,,14,,,,49,103
53174,note_on,120,0,7,,,,,,,,9,,,,43,0
53192,note_on,25,0,10,,,,,,,,12,,,,60,0
53197,note_on,5,0,10,,,,,,,,12,,,,60,98
53215,note_on,45,0,11,,,,,,,,13,,,,61,0
53217,note_on,45,0,4,,,,,,,,3,,,,61,0
53218,note_on,45,0,12,,,,,,,,14,,,,49,0
53220,note_on,70,0,8,,,,,,,,10,,,,81,127
53221,note_on,60,0,6,,,,,,,,6,,,,67,98
53222,note_on,25,0,10,,,,,,,,12,,,,60,0
53222,note_on,60,0,1,,,,,,,,0,,,,81,94
53222,note_on,0,0,1,,,,,,,,0,,,,69,94
53222,note_on,0,0,5,,,,,,,,4,,,,67,97
53222,note_on,60,0,5,,,,,,,,4,,,,55,97
53223,note_on,70,0,9,,,,,,,,11,,,,69,127
53227,note_on,5,0,10,,,,,,,,12,,,,62,98
53230,note_on,15,0,11,,,,,,,,13,,,,62,100
53232,note_on,15,0,4,,,,,,,,3,,,,62,95
53233,note_on,15,0,12,,,,,,,,14,,,,50,103
53234,note_on,60,0,7,,,,,,,,9,,,,43,80
53252,note_on,25,0,10,,,,,,,,12,,,,62,0
53257,note_on,5,0,10,,,,,,,,12,,,,62,98
53267,note_on,45,0,1,,,,,,,,0,,,,69,0
53267,note_on,0,0,1,,,,,,,,0,,,,81,0
53270,note_on,50,0,8,,,,,,,,10,,,,81,0
53273,note_on,50,0,9,,,,,,,,11,,,,69,0
53275,note_on,45,0,11,,,,,,,,13,,,,62,0
53277,note_on,45,0,4,,,,,,,,3,,,,62,0
53278,note_on,45,0,12,,,,,,,,14,,,,50,0
53280,note_on,10,0,8,,,,,,,,10,,,,79,100
53280,set_tempo,120,1,0,,,,,,364742,,,,,,,
53281,note_on,60,0,6,,,,,,,,6,,,,67,0
53281,note_on,0,0,6,,,,,,,,6,,,,67,98
53282,note_on,0,0,5,,,,,,,,4,,,,67,97
53282,note_on,15,0,1,,,,,,,,0,,,,67,94
53282,note_on,60,0,5,,,,,,,,4,,,,67,0
53282,note_on,0,0,1,,,,,,,,0,,,,79,94
53282,note_on,25,0,10,,,,,,,,12,,,,62,0
53282,note_on,0,0,5,,,,,,,,4,,,,55,97
53282,note_on,0,0,5,,,,,,,,4,,,,55,0
53283,note_on,10,0,9,,,,,,,,11,,,,67,100
53284,note_on,120,0,2,,,,,,,,1,,,,79,93
53286,note_on,120,0,3,,,,,,,,2,,,,67,94
53287,note_on,5,0,10,,,,,,,,12,,,,51,98
53290,note_on,15,0,11,,,,,,,,13,,,,51,100
53292,note_on,15,0,4,,,,,,,,3,,,,51,95
53293,note_on,15,0,12,,,,,,,,14,,,,39,103
53294,note_on,0,0,7,,,,,,,,9,,,,43,78
53294,note_on,60,0,7,,,,,,,,9,,,,43,0
53312,note_on,25,0,10,,,,,,,,12,,,,51,0
53317,note_on,5,0,10,,,,,,,,12,,,,51,98
53335,note_on,45,0,11,,,,,,,,13,,,,51,0
53337,note_on,45,0,4,,,,,,,,3,,,,51,0
53338,note_on,45,0,12,,,,,,,,14,,,,39,0
53342,note_on,25,0,10,,,,,,,,12,,,,51,0
53347,note_on,5,0,10,,,,,,,,12,,,,55,98
53350,note_on,15,0,11,,,,,,,,13,,,,55,100
53352,note_on,15,0,4,,,,,,,,3,,,,55,95
53353,note_on,15,0,12,,,,,,,,14,,,,43,103
53372,note_on,25,0,10,,,,,,,,12,,,,55,0
53377,note_on,5,0,10,,,,,,,,12,,,,55,98
53390,note_on,110,0,8,,,,,,,,10,,,,79,0
53393,note_on,110,0,9,,,,,,,,11,,,,67,0
53395,note_on,45,0,11,,,,,,,,13,,,,55,0
53397,note_on,45,0,4,,,,,,,,3,,,,55,0
53398,note_on,45,0,12,,,,,,,,14,,,,43,0
53400,set_tempo,120,1,0,,,,,,352941,,,,,,,
53401,note_on,120,0,6,,,,,,,,6,,,,67,0
53402,note_on,0,0,5,,,,,,,,4,,,,67,0
53402,note_on,120,0,1,,,,,,,,0,,,,79,0
53402,note_on,0,0,1,,,,,,,,0,,,,67,0
53402,note_on,120,0,5,,,,,,,,4,,,,55,0
53402,note_on,25,0,10,,,,,,,,12,,,,55,0
53404,note_on,120,0,2,,,,,,,,1,,,,79,0
53406,note_on,120,0,3,,,,,,,,2,,,,67,0
53407,note_on,5,0,10,,,,,,,,12,,,,59,98
53410,note_on,15,0,11,,,,,,,,13,,,,59,100
53412,note_on,15,0,4,,,,,,,,3,,,,59,95
53413,note_on,15,0,12,,,,,,,,14,,,,47,103
53414,note_on,120,0,7,,,,,,,,9,,,,43,0
53432,note_on,25,0,10,,,,,,,,12,,,,59,0
53437,note_on,5,0,10,,,,,,,,12,,,,59,98
53455,note_on,45,0,11,,,,,,,,13,,,,59,0
53457,note_on,45,0,4,,,,,,,,3,,,,59,0
53458,note_on,45,0,12,,,,,,,,14,,,,47,0
53460,note_on,70,0,8,,,,,,,,10,,,,84,127
53461,note_on,60,0,6,,,,,,,,6,,,,67,98
53462,note_on,60,0,1,,,,,,,,0,,,,84,94
53462,note_on,0,0,5,,,,,,,,4,,,,67,97
53462,note_on,25,0,10,,,,,,,,12,,,,59,0
53462,note_on,0,0,1,,,,,,,,0,,,,72,94
53462,note_on,60,0,5,,,,,,,,4,,,,55,97
53463,note_on,70,0,9,,,,,,,,11,,,,72,127
53467,note_on,5,0,10,,,,,,,,12,,,,60,98
53470,note_on,15,0,11,,,,,,,,13,,,,60,100
53472,note_on,15,0,4,,,,,,,,3,,,,60,95
53473,note_on,15,0,12,,,,,,,,14,,,,48,103
53474,note_on,60,0,7,,,,,,,,9,,,,43,79
53492,note_on,25,0,10,,,,,,,,12,,,,60,0
53497,note_on,5,0,10,,,,,,,,12,,,,60,98
53507,note_on,0,0,1,,,,,,,,0,,,,84,0
53507,note_on,45,0,1,,,,,,,,0,,,,72,0
53510,note_on,50,0,8,,,,,,,,10,,,,84,0
53513,note_on,50,0,9,,,,,,,,11,,,,72,0
53515,note_on,45,0,11,,,,,,,,13,,,,60,0
53517,note_on,45,0,4,,,,,,,,3,,,,60,0
53518,note_on,45,0,12,,,,,,,,14,,,,48,0
53520,note_on,10,0,8,,,,,,,,10,,,,82,100
53520,set_tempo,120,1,0,,,,,,359281,,,,,,,
53521,note_on,0,0,6,,,,,,,,6,,,,67,98
53521,note_on,60,0,6,,,,,,,,6,,,,67,0
53522,note_on,0,0,5,,,,,,,,4,,,,55,0
53522,note_on,0,0,5,,,,,,,,4,,,,55,97
53522,note_on,0,0,5,,,,,,,,4,,,,67,97
53522,note_on,25,0,10,,,,,,,,12,,,,60,0
53522,note_on,15,0,1,,,,,,,,0,,,,82,94
53522,note_on,0,0,1,,,,,,,,0,,,,70,94
53522,note_on,60,0,5,,,,,,,,4,,,,67,0
53523,note_on,10,0,9,,,,,,,,11,,,,70,100
53524,note_on,120,0,2,,,,,,,,1,,,,77,93
53526,note_on,120,0,3,,,,,,,,2,,,,65,94
53527,note_on,5,0,10,,,,,,,,12,,,,50,98
53530,note_on,15,0,11,,,,,,,,13,,,,50,100
53532,note_on,15,0,4,,,,,,,,3,,,,50,95
53533,note_on,15,0,12,,,,,,,,14,,,,38,103
53534,note_on,60,0,7,,,,,,,,9,,,,43,0
53534,note_on,0,0,7,,,,,,,,9,,,,43,79
53552,note_on,25,0,10,,,,,,,,12,,,,50,0
53557,note_on,5,0,10,,,,,,,,12,,,,50,98
53575,note_on,45,0,11,,,,,,,,13,,,,50,0
53577,note_on,45,0,4,,,,,,,,3,,,,50,0
53578,note_on,45,0,12,,,,,,,,14,,,,38,0
53582,note_on,25,0,10,,,,,,,,12,,,,50,0
53587,note_on,5,0,10,,,,,,,,12,,,,53,98
53590,note_on,15,0,11,,,,,,,,13,,,,53,100
53592,note_on,15,0,4,,,,,,,,3,,,,53,95
53593,note_on,15,0,12,,,,,,,,14,,,,41,103
53612,note_on,25,0,10,,,,,,,,12,,,,53,0
53617,note_on,5,0,10,,,,,,,,12,,,,53,98
53630,note_on,110,0,8,,,,,,,,10,,,,82,0
53633,note_on,110,0,9,,,,,,,,11,,,,70,0
53635,note_on,45,0,11,,,,,,,,13,,,,53,0
53637,note_on,45,0,4,,,,,,,,3,,,,53,0
53638,note_on,45,0,12,,,,,,,,14,,,,41,0
53640,set_tempo,120,1,0,,,,,,349854,,,,,,,
53641,note_on,120,0,6,,,,,,,,6,,,,67,0
53642,note_on,25,0,10,,,,,,,,12,,,,53,0
53642,note_on,120,0,1,,,,,,,,0,,,,70,0
53642,note_on,0,0,5,,,,,,,,4,,,,67,0
53642,note_on,120,0,5,,,,,,,,4,,,,55,0
53642,note_on,0,0,1,,,,,,,,0,,,,82,0
53644,note_on,120,0,2,,,,,,,,1,,,,77,0
53646,note_on,120,0,3,,,,,,,,2,,,,65,0
53647,note_on,5,0,10,,,,,,,,12,,,,57,98
53650,note_on,15,0,11,,,,,,,,13,,,,57,100
53652,note_on,15,0,4,,,,,,,,3,,,,57,95
53653,note_on,15,0,12,,,,,,,,14,,,,45,103
53654,note_on,120,0,7,,,,,,,,9,,,,43,0
53672,note_on,25,0,10,,,,,,,,12,,,,57,0
53677,note_on,5,0,10,,,,,,,,12,,,,57,98
53695,note_on,45,0,11,,,,,,,,13,,,,57,0
53697,note_on,45,0,4,,,,,,,,3,,,,57,0
53698,note_on,45,0,12,,,,,,,,14,,,,45,0
53700,note_on,70,0,8,,,,,,,,10,,,,77,127
53701,note_on,60,0,6,,,,,,,,6,,,,67,98
53702,note_on,60,0,1,,,,,,,,0,,,,77,94
53702,note_on,0,0,1,,,,,,,,0,,,,65,94
53702,note_on,60,0,5,,,,,,,,4,,,,67,97
53702,note_on,0,0,5,,,,,,,,4,,,,55,97
53702,note_on,25,0,10,,,,,,,,12,,,,57,0
53703,note_on,70,0,9,,,,,,,,11,,,,65,127
53707,note_on,5,0,10,,,,,,,,12,,,,58,98
53710,note_on,15,0,11,,,,,,,,13,,,,58,100
53712,note_on,15,0,4,,,,,,,,3,,,,58,95
53713,note_on,15,0,12,,,,,,,,14,,,,46,103
53714,note_on,60,0,7,,,,,,,,9,,,,43,78
53732,note_on,25,0,10,,,,,,,,12,,,,58,0
53737,note_on,5,0,10,,,,,,,,12,,,,58,98
53747,note_on,45,0,1,,,,,,,,0,,,,65,0
53747,note_on,0,0,1,,,,,,,,0,,,,77,0
53750,note_on,50,0,8,,,,,,,,10,,,,77,0
53753,note_on,50,0,9,,,,,,,,11,,,,65,0
53755,note_on,45,0,11,,,,,,,,13,,,,58,0
53757,note_on,45,0,4,,,,,,,,3,,,,58,0
53758,note_on,45,0,12,,,,,,,,14,,,,46,0
53760,set_tempo,120,1,0,,,,,,364742,,,,,,,
53760,note_on,10,0,8,,,,,,,,10,,,,75,100
53761,note_on,60,0,6,,,,,,,,6,,,,67,0
53761,note_on,0,0,6,,,,,,,,6,,,,55,98
53761,note_on,0,0,6,,,,,,,,6,,,,67,98
53762,note_on,25,0,10,,,,,,,,12,,,,58,0
53762,note_on,60,0,5,,,,,,,,4,,,,55,0
53762,note_on,0,0,5,,,,,,,,4,,,,67,0
53762,note_on,0,0,5,,,,,,,,4,,,,67,97
53762,note_on,0,0,1,,,,,,,,0,,,,63,94
53762,note_on,15,0,1,,,,,,,,0,,,,75,94
53763,note_on,10,0,9,,,,,,,,11,,,,63,100
53764,note_on,120,0,2,,,,,,,,1,,,,75,93
53766,note_on,120,0,3,,,,,,,,2,,,,63,94
53767,note_on,5,0,10,,,,,,,,12,,,,48,98
53770,note_on,15,0,11,,,,,,,,13,,,,48,100
53772,note_on,15,0,4,,,,,,,,3,,,,48,95
53773,note_on,15,0,12,,,,,,,,14,,,,36,103
53774,note_on,60,0,7,,,,,,,,9,,,,43,0
53774,note_on,0,0,7,,,,,,,,9,,,,43,79
53792,note_on,25,0,10,,,,,,,,12,,,,48,0
53797,note_on,5,0,10,,,,,,,,12,,,,48,98
53815,note_on,45,0,11,,,,,,,,13,,,,48,0
53817,note_on,45,0,4,,,,,,,,3,,,,48,0
53818,note_on,45,0,12,,,,,,,,14,,,,36,0
53822,note_on,25,0,10,,,,,,,,12,,,,48,0
53827,note_on,5,0,10,,,,,,,,12,,,,51,98
53830,note_on,15,0,11,,,,,,,,13,,,,51,100
53832,note_on,15,0,4,,,,,,,,3,,,,51,95
53833,note_on,15,0,12,,,,,,,,14,,,,39,103
53852,note_on,25,0,10,,,,,,,,12,,,,51,0
53857,note_on,5,0,10,,,,,,,,12,,,,51,98
53870,note_on,110,0,8,,,,,,,,10,,,,75,0
53873,note_on,110,0,9,,,,,,,,11,,,,63,0
53875,note_on,45,0,11,,,,,,,,13,,,,51,0
53877,note_on,45,0,4,,,,,,,,3,,,,51,0
53878,note_on,45,0,12,,,,,,,,14,,,,39,0
53880,set_tempo,120,1,0,,,,,,352941,,,,,,,
53881,note_on,120,0,6,,,,,,,,6,,,,67,0
53881,note_on,0,0,6,,,,,,,,6,,,,55,0
53882,note_on,120,0,1,,,,,,,,0,,,,63,0
53882,note_on,25,0,10,,,,,,,,12,,,,51,0
53882,note_on,0,0,1,,,,,,,,0,,,,75,0
53882,note_on,120,0,5,,,,,,,,4,,,,67,0
53884,note_on,120,0,2,,,,,,,,1,,,,75,0
53886,note_on,120,0,3,,,,,,,,2,,,,63,0
53887,note_on,5,0,10,,,,,,,,12,,,,55,98
53890,note_on,15,0,11,,,,,,,,13,,,,55,100
53892,note_on,15,0,4,,,,,,,,3,,,,55,95
53893,note_on,15,0,12,,,,,,,,14,,,,43,103
53894,note_on,120,0,7,,,,,,,,9,,,,43,0
53912,note_on,25,0,10,,,,,,,,12,,,,55,0
53917,note_on,5,0,10,,,,,,,,12,,,,55,98
53935,note_on,45,0,11,,,,,,,,13,,,,55,0
53937,note_on,45,0,4,,,,,,,,3,,,,55,0
53938,note_on,45,0,12,,,,,,,,14,,,,43,0
53940,note_on,70,0,8,,,,,,,,10,,,,81,127
53941,note_on,60,0,6,,,,,,,,6,,,,55,98
53941,note_on,0,0,6,,,,,,,,6,,,,67,98
53942,note_on,25,0,10,,,,,,,,12,,,,55,0
53942,note_on,0,0,1,,,,,,,,0,,,,69,94
53942,note_on,60,0,1,,,,,,,,0,,,,81,94
53942,note_on,60,0,5,,,,,,,,4,,,,67,97
53943,note_on,70,0,9,,,,,,,,11,,,,69,127
53947,note_on,5,0,10,,,,,,,,12,,,,57,98
53950,note_on,15,0,11,,,,,,,,13,,,,57,100
53952,note_on,15,0,4,,,,,,,,3,,,,57,95
53953,note_on,15,0,12,,,,,,,,14,,,,45,103
53954,note_on,60,0,7,,,,,,,,9,,,,43,78
53972,note_on,25,0,10,,,,,,,,12,,,,57,0
53977,note_on,5,0,10,,,,,,,,12,,,,57,98
53987,note_on,45,0,1,,,,,,,,0,,,,69,0
53987,note_on,0,0,1,,,,,,,,0,,,,81,0
53990,note_on,50,0,8,,,,,,,,10,,,,81,0
53993,note_on,50,0,9,,,,,,,,11,,,,69,0
53995,note_on,45,0,11,,,,,,,,13,,,,57,0
53997,note_on,45,0,4,,,,,,,,3,,,,57,0
53998,note_on,45,0,12,,,,,,,,14,,,,45,0
54000,note_on,10,0,8,,,,,,,,10,,,,79,100
54000,set_tempo,120,1,0,,,,,,359281,,,,,,,
54001,note_on,60,0,6,,,,,,,,6,,,,67,0
54001,note_on,0,0,6,,,,,,,,6,,,,55,98
54001,note_on,0,0,6,,,,,,,,6,,,,55,0
54001,note_on,0,0,6,,,,,,,,6,,,,67,98
54002,note_on,25,0,10,,,,,,,,12,,,,57,0
54002,note_on,0,0,1,,,,,,,,0,,,,67,94
54002,note_on,15,0,1,,,,,,,,0,,,,79,94
54002,note_on,0,0,5,,,,,,,,4,,,,70,97
54002,note_on,0,0,5,,,,,,,,4,,,,67,97
54002,note_on,60,0,5,,,,,,,,4,,,,67,0
54003,note_on,10,0,9,,,,,,,,11,,,,67,100
54004,note_on,120,0,2,,,,,,,,1,,,,79,93
54006,note_on,120,0,3,,,,,,,,2,,,,67,94
54007,note_on,5,0,10,,,,,,,,12,,,,49,98
54010,note_on,15,0,11,,,,,,,,13,,,,49,100
54012,note_on,15,0,4,,,,,,,,3,,,,49,95
54013,note_on,15,0,12,,,,,,,,14,,,,37,103
54014,note_on,0,0,7,,,,,,,,9,,,,43,80
54014,note_on,60,0,7,,,,,,,,9,,,,43,0
54032,note_on,25,0,10,,,,,,,,12,,,,49,0
54037,note_on,5,0,10,,,,,,,,12,,,,49,98
54055,note_on,45,0,11,,,,,,,,13,,,,49,0
54057,note_on,45,0,4,,,,,,,,3,,,,49,0
54058,note_on,45,0,12,,,,,,,,14,,,,37,0
54062,note_on,25,0,10,,,,,,,,12,,,,49,0
54067,note_on,5,0,10,,,,,,,,12,,,,52,98
54070,note_on,15,0,11,,,,,,,,13,,,,52,100
54072,note_on,15,0,4,,,,,,,,3,,,,52,95
54073,note_on,15,0,12,,,,,,,,14,,,,40,103
54092,note_on,25,0,10,,,,,,,,12,,,,52,0
54097,note_on,5,0,10,,,,,,,,12,,,,52,98
54110,note_on,110,0,8,,,,,,,,10,,,,79,0
54113,note_on,110,0,9,,,,,,,,11,,,,67,0
54115,note_on,45,0,11,,,,,,,,13,,,,52,0
54117,note_on,45,0,4,,,,,,,,3,,,,52,0
54118,note_on,45,0,12,,,,,,,,14,,,,40,0
54120,set_tempo,120,1,0,,,,,,349854,,,,,,,
54121,note_on,0,0,6,,,,,,,,6,,,,55,0
54121,note_on,120,0,6,,,,,,,,6,,,,67,0
54122,note_on,0,0,5,,,,,,,,4,,,,70,0
54122,note_on,120,0,5,,,,,,,,4,,,,67,0
54122,note_on,25,0,10,,,,,,,,12,,,,52,0
54122,note_on,0,0,1,,,,,,,,0,,,,79,0
54122,note_on,120,0,1,,,,,,,,0,,,,67,0
54124,note_on,120,0,2,,,,,,,,1,,,,79,0
54126,note_on,120,0,3,,,,,,,,2,,,,67,0
54127,note_on,5,0,10,,,,,,,,12,,,,55,98
54130,note_on,15,0,11,,,,,,,,13,,,,55,100
54132,note_on,15,0,4,,,,,,,,3,,,,55,95
54133,note_on,15,0,12,,,,,,,,14,,,,43,103
54134,note_on,120,0,7,,,,,,,,9,,,,43,0
54152,note_on,25,0,10,,,,,,,,12,,,,55,0
54157,note_on,5,0,10,,,,,,,,12,,,,55,98
54175,note_on,45,0,11,,,,,,,,13,,,,55,0
54177,note_on,45,0,4,,,,,,,,3,,,,55,0
54178,note_on,45,0,12,,,,,,,,14,,,,43,0
54180,note_on,70,0,8,,,,,,,,10,,,,61,127
54181,note_on,60,0,6,,,,,,,,6,,,,67,98
54181,note_on,0,0,6,,,,,,,,6,,,,55,98
54182,note_on,0,0,5,,,,,,,,4,,,,70,97
54182,note_on,60,0,1,,,,,,,,0,,,,82,94
54182,note_on,0,0,1,,,,,,,,0,,,,91,94
54182,note_on,25,0,10,,,,,,,,12,,,,55,0
54182,note_on,60,0,5,,,,,,,,4,,,,67,97
54183,note_on,70,0,9,,,,,,,,11,,,,61,127
54186,note_on,0,0,3,,,,,,,,2,,,,67,94
54186,note_on,60,0,3,,,,,,,,2,,,,70,94
54187,note_on,5,0,10,,,,,,,,12,,,,58,98
54190,note_on,15,0,11,,,,,,,,13,,,,58,100
54192,note_on,15,0,4,,,,,,,,3,,,,58,95
54193,note_on,15,0,12,,,,,,,,14,,,,46,103
54194,note_on,60,0,7,,,,,,,,9,,,,43,80
54212,note_on,25,0,10,,,,,,,,12,,,,58,0
54217,note_on,5,0,10,,,,,,,,12,,,,58,98
54227,note_on,45,0,1,,,,,,,,0,,,,91,0
54227,note_on,0,0,1,,,,,,,,0,,,,82,0
54230,note_on,50,0,8,,,,,,,,10,,,,61,0
54231,note_on,45,0,3,,,,,,,,2,,,,67,0
54231,note_on,0,0,3,,,,,,,,2,,,,70,0
54233,note_on,50,0,9,,,,,,,,11,,,,61,0
54235,note_on,45,0,11,,,,,,,,13,,,,58,0
54237,note_on,45,0,4,,,,,,,,3,,,,58,0
54238,note_on,45,0,12,,,,,,,,14,,,,46,0
54240,note_on,10,0,8,,,,,,,,10,,,,62,100
54240,set_tempo,120,1,0,,,,,,364742,,,,,,,
54241,note_on,0,0,6,,,,,,,,6,,,,67,0
54241,note_on,0,0,6,,,,,,,,6,,,,74,98
54241,note_on,60,0,6,,,,,,,,6,,,,55,0
54242,note_on,60,0,5,,,,,,,,4,,,,70,0
54242,note_on,0,0,5,,,,,,,,4,,,,67,0
54242,note_on,0,0,5,,,,,,,,4,,,,67,97
54242,note_on,0,0,1,,,,,,,,0,,,,82,94
54242,note_on,15,0,1,,,,,,,,0,,,,91,94
54242,note_on,25,0,10,,,,,,,,12,,,,58,0
54242,note_on,0,0,5,,,,,,,,4,,,,70,97
54243,note_on,10,0,9,,,,,,,,11,,,,62,100
54244,note_on,0,0,2,,,,,,,,1,,,,79,93
54244,note_on,120,0,2,,,,,,,,1,,,,82,93
54246,note_on,0,0,3,,,,,,,,2,,,,70,94
54246,note_on,15,0,3,,,,,,,,2,,,,67,94
54247,note_on,5,0,10,,,,,,,,12,,,,50,98
54250,note_on,15,0,11,,,,,,,,13,,,,50,100
54252,note_on,15,0,4,,,,,,,,3,,,,50,95
54253,note_on,15,0,12,,,,,,,,14,,,,38,103
54254,note_on,60,0,7,,,,,,,,9,,,,43,0
54268,note_on,25,0,9,,,,,,,,11,,,,62,0
54272,note_on,25,0,10,,,,,,,,12,,,,50,0
54273,note_on,5,0,9,,,,,,,,11,,,,58,100
54273,note_on,0,0,9,,,,,,,,11,,,,67,100
54277,note_on,5,0,10,,,,,,,,12,,,,50,98
54295,note_on,45,0,11,,,,,,,,13,,,,50,0
54297,note_on,45,0,4,,,,,,,,3,,,,50,0
54298,note_on,25,0,9,,,,,,,,11,,,,67,0
54298,note_on,0,0,9,,,,,,,,11,,,,58,0
54298,note_on,45,0,12,,,,,,,,14,,,,38,0
54302,note_on,25,0,10,,,,,,,,12,,,,50,0
54303,note_on,0,0,9,,,,,,,,11,,,,58,100
54303,note_on,5,0,9,,,,,,,,11,,,,67,100
54307,note_on,5,0,10,,,,,,,,12,,,,55,98
54310,note_on,15,0,11,,,,,,,,13,,,,55,100
54312,note_on,15,0,4,,,,,,,,3,,,,55,95
54313,note_on,15,0,12,,,,,,,,14,,,,43,103
54328,note_on,25,0,9,,,,,,,,11,,,,58,0
54328,note_on,0,0,9,,,,,,,,11,,,,67,0
54332,note_on,25,0,10,,,,,,,,12,,,,55,0
54333,note_on,5,0,9,,,,,,,,11,,,,58,100
54333,note_on,0,0,9,,,,,,,,11,,,,67,100
54337,note_on,5,0,10,,,,,,,,12,,,,55,98
54350,note_on,110,0,8,,,,,,,,10,,,,62,0
54355,note_on,45,0,11,,,,,,,,13,,,,55,0
54357,note_on,45,0,4,,,,,,,,3,,,,55,0
54358,note_on,45,0,12,,,,,,,,14,,,,43,0
54358,note_on,0,0,9,,,,,,,,11,,,,58,0
54358,note_on,25,0,9,,,,,,,,11,,,,67,0
54360,set_tempo,120,1,0,,,,,,352941,,,,,,,
54361,note_on,120,0,6,,,,,,,,6,,,,74,0
54362,note_on,120,0,5,,,,,,,,4,,,,70,0
54362,note_on,0,0,5,,,,,,,,4,,,,67,0
54362,note_on,25,0,10,,,,,,,,12,,,,55,0
54362,note_on,0,0,1,,,,,,,,0,,,,91,0
54362,note_on,120,0,1,,,,,,,,0,,,,82,0
54363,note_on,0,0,9,,,,,,,,11,,,,58,100
54363,note_on,5,0,9,,,,,,,,11,,,,67,100
54364,note_on,120,0,2,,,,,,,,1,,,,79,0
54364,note_on,0,0,2,,,,,,,,1,,,,82,0
54366,note_on,0,0,3,,,,,,,,2,,,,67,0
54366,note_on,120,0,3,,,,,,,,2,,,,70,0
54367,note_on,5,0,10,,,,,,,,12,,,,58,98
54370,note_on,15,0,11,,,,,,,,13,,,,58,100
54372,note_on,15,0,4,,,,,,,,3,,,,58,95
54373,note_on,15,0,12,,,,,,,,14,,,,46,103
54388,note_on,0,0,9,,,,,,,,11,,,,67,0
54388,note_on,25,0,9,,,,,,,,11,,,,58,0
54392,note_on,25,0,10,,,,,,,,12,,,,58,0
54393,note_on,0,0,9,,,,,,,,11,,,,58,100
54393,note_on,5,0,9,,,,,,,,11,,,,67,100
54397,note_on,5,0,10,,,,,,,,12,,,,58,98
54415,note_on,45,0,11,,,,,,,,13,,,,58,0
54417,note_on,45,0,4,,,,,,,,3,,,,58,0
54418,note_on,25,0,9,,,,,,,,11,,,,58,0
54418,note_on,45,0,12,,,,,,,,14,,,,46,0
54418,note_on,0,0,9,,,,,,,,11,,,,67,0
54420,note_on,70,0,8,,,,,,,,10,,,,79,127
54421,note_on,60,0,6,,,,,,,,6,,,,74,98
54422,note_on,0,0,5,,,,,,,,4,,,,67,97
54422,note_on,60,0,5,,,,,,,,4,,,,70,97
54422,note_on,0,0,1,,,,,,,,0,,,,82,94
54422,note_on,60,0,1,,,,,,,,0,,,,91,94
54422,note_on,25,0,10,,,,,,,,12,,,,58,0
54423,note_on,5,0,9,,,,,,,,11,,,,58,100
54423,note_on,0,0,9,,,,,,,,11,,,,67,100
54424,note_on,60,0,2,,,,,,,,1,,,,79,93
54424,note_on,0,0,2,,,,,,,,1,,,,82,93
54426,note_on,0,0,3,,,,,,,,2,,,,62,94
54426,note_on,60,0,3,,,,,,,,2,,,,74,94
54427,note_on,5,0,10,,,,,,,,12,,,,62,98
54430,note_on,15,0,11,,,,,,,,13,,,,62,100
54432,note_on,15,0,4,,,,,,,,3,,,,62,95
54433,note_on,15,0,12,,,,,,,,14,,,,50,103
54448,note_on,25,0,9,,,,,,,,11,,,,67,0
54448,note_on,0,0,9,,,,,,,,11,,,,58,0
54452,note_on,25,0,10,,,,,,,,12,,,,62,0
54453,note_on,5,0,9,,,,,,,,11,,,,67,100
54453,note_on,0,0,9,,,,,,,,11,,,,58,100
54457,note_on,5,0,10,,,,,,,,12,,,,62,98
54467,note_on,45,0,1,,,,,,,,0,,,,82,0
54467,note_on,0,0,1,,,,,,,,0,,,,91,0
