tick,type,time,meta,track,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,data,control,value,channel,program,note,velocity
164820,control_change,20,0,2,,,,,,,,11,113,10,,,
164820,control_change,20,0,3,,,,,,,,11,117,11,,,
164840,control_change,20,0,2,,,,,,,,11,113,10,,,
164840,control_change,20,0,3,,,,,,,,11,117,11,,,
164860,control_change,20,0,3,,,,,,,,11,122,11,,,
164860,control_change,20,0,2,,,,,,,,11,113,10,,,
164880,note_on,0,0,12,,,,,,,,,,1,,57,31
164880,note_on,0,0,12,,,,,,,,,,1,,69,0
164880,note_on,240,0,12,,,,,,,,,,1,,60,0
164880,note_on,240,0,15,,,,,,,,,,4,,28,0
164880,note_on,0,0,15,,,,,,,,,,4,,28,31
164880,note_on,80,0,11,,,,,,,,,,0,,69,44
164880,control_change,20,0,2,,,,,,,,11,113,10,,,
164880,control_change,20,0,3,,,,,,,,11,122,11,,,
164880,note_on,240,0,14,,,,,,,,,,3,,40,0
164880,note_on,0,0,14,,,,,,,,,,3,,40,37
164900,control_change,20,0,2,,,,,,,,11,117,10,,,
164900,control_change,20,0,3,,,,,,,,11,127,11,,,
164920,note_on,40,0,11,,,,,,,,,,0,,69,0
164920,control_change,20,0,3,,,,,,,,11,127,11,,,
164920,control_change,20,0,2,,,,,,,,11,117,10,,,
164940,control_change,20,0,3,,,,,,,,11,127,11,,,
164940,control_change,20,0,2,,,,,,,,11,122,10,,,
164960,control_change,20,0,2,,,,,,,,11,122,10,,,
164960,control_change,20,0,3,,,,,,,,11,127,11,,,
164980,control_change,20,0,3,,,,,,,,11,127,11,,,
164980,control_change,20,0,2,,,,,,,,11,127,10,,,
165000,note_on,80,0,11,,,,,,,,,,0,,72,44
165000,control_change,20,0,3,,,,,,,,11,127,11,,,
165000,control_change,20,0,2,,,,,,,,11,127,10,,,
165020,control_change,20,0,3,,,,,,,,11,127,11,,,
165020,control_change,20,0,2,,,,,,,,11,127,10,,,
165040,control_change,20,0,2,,,,,,,,11,127,10,,,
165040,control_change,20,0,3,,,,,,,,11,127,11,,,
165040,note_on,40,0,11,,,,,,,,,,0,,72,0
165060,control_change,20,0,3,,,,,,,,11,127,11,,,
165060,control_change,20,0,2,,,,,,,,11,127,10,,,
165080,control_change,20,0,3,,,,,,,,11,127,11,,,
165120,note_on,240,0,15,,,,,,,,,,4,,28,0
165120,note_on,0,0,12,,,,,,,,,,1,,56,31
165120,note_on,0,0,14,,,,,,,,,,3,,40,37
165120,note_on,240,0,14,,,,,,,,,,3,,40,0
165120,note_on,80,0,11,,,,,,,,,,0,,64,44
165120,note_on,40,0,3,,,,,,,,,,11,,72,0
165120,note_on,0,0,15,,,,,,,,,,4,,28,31
165120,note_on,0,0,3,,,,,,,,,,11,,71,37
165120,note_on,0,0,5,,,,,,,,,,13,,59,26
165120,note_on,960,0,5,,,,,,,,,,13,,60,0
165120,note_on,0,0,2,,,,,,,,,,10,,83,59
165120,note_on,60,0,2,,,,,,,,,,10,,84,0
165120,note_on,240,0,12,,,,,,,,,,1,,57,0
165240,note_on,920,0,13,,,,,,,,,,2,,59,48
165240,note_on,120,0,11,,,,,,,,,,0,,64,0
165280,note_on,40,0,13,,,,,,,,,,2,,59,0
165360,note_on,240,0,12,,,,,,,,,,1,,56,0
165360,note_on,80,0,13,,,,,,,,,,2,,56,48
165400,note_on,40,0,13,,,,,,,,,,2,,56,0
165480,note_on,80,0,13,,,,,,,,,,2,,59,48
165520,note_on,40,0,13,,,,,,,,,,2,,59,0
165600,note_on,0,0,14,,,,,,,,,,3,,40,37
165600,note_on,0,0,2,,,,,,,,,,10,,84,64
165600,note_on,480,0,3,,,,,,,,,,11,,71,0
165600,note_on,0,0,3,,,,,,,,,,11,,72,37
165600,note_on,80,0,13,,,,,,,,,,2,,64,48
165600,note_on,480,0,15,,,,,,,,,,4,,28,0
165600,note_on,0,0,15,,,,,,,,,,4,,28,31
165600,note_on,0,0,12,,,,,,,,,,1,,69,31
165600,note_on,480,0,2,,,,,,,,,,10,,83,0
165600,note_on,480,0,5,,,,,,,,,,13,,59,0
165600,note_on,240,0,12,,,,,,,,,,1,,60,31
165600,note_on,0,0,5,,,,,,,,,,13,,60,35
165600,note_on,480,0,14,,,,,,,,,,3,,40,0
165640,note_on,40,0,13,,,,,,,,,,2,,64,0
165720,note_on,80,0,13,,,,,,,,,,2,,60,48
165760,note_on,40,0,13,,,,,,,,,,2,,60,0
165840,note_on,80,0,13,,,,,,,,,,2,,57,48
165840,note_on,240,0,12,,,,,,,,,,1,,60,0
165840,note_on,0,0,12,,,,,,,,,,1,,57,31
165840,note_on,0,0,12,,,,,,,,,,1,,69,0
165880,note_on,40,0,13,,,,,,,,,,2,,57,0
165960,note_on,80,0,13,,,,,,,,,,2,,60,48
166000,note_on,40,0,13,,,,,,,,,,2,,60,0
166080,note_on,480,0,5,,,,,,,,,,13,,60,0
166080,note_on,480,0,2,,,,,,,,,,10,,84,0
166080,note_on,0,0,2,,,,,,,,,,10,,83,41
166080,note_on,0,0,5,,,,,,,,,,13,,59,30
166080,note_on,240,0,12,,,,,,,,,,1,,57,0
166080,note_on,0,0,12,,,,,,,,,,1,,59,31
166080,note_on,0,0,12,,,,,,,,,,1,,68,31
166080,note_on,0,0,15,,,,,,,,,,4,,28,31
166080,note_on,480,0,3,,,,,,,,,,11,,72,0
166080,note_on,480,0,15,,,,,,,,,,4,,28,0
166080,note_on,80,0,13,,,,,,,,,,2,,52,48
166080,note_on,480,0,14,,,,,,,,,,3,,40,0
166080,note_on,0,0,14,,,,,,,,,,3,,40,38
166080,note_on,0,0,3,,,,,,,,,,11,,71,46
166170,note_on,90,0,2,,,,,,,,,,10,,84,41
166170,note_on,90,0,5,,,,,,,,,,13,,60,30
166170,note_on,90,0,3,,,,,,,,,,11,,72,46
166200,note_on,960,0,11,,,,,,,,,,0,,71,44
166210,note_on,40,0,3,,,,,,,,,,11,,71,0
166210,note_on,40,0,2,,,,,,,,,,10,,83,0
166210,note_on,40,0,5,,,,,,,,,,13,,59,0
166240,note_on,160,0,13,,,,,,,,,,2,,52,0
166240,note_on,40,0,11,,,,,,,,,,0,,71,0
166260,note_on,50,0,2,,,,,,,,,,10,,86,59
166260,note_on,50,0,5,,,,,,,,,,13,,62,30
166260,note_on,50,0,3,,,,,,,,,,11,,74,37
166300,note_on,40,0,2,,,,,,,,,,10,,84,0
166300,note_on,40,0,5,,,,,,,,,,13,,60,0
166300,note_on,40,0,3,,,,,,,,,,11,,72,0
166320,note_on,80,0,11,,,,,,,,,,0,,64,44
166360,note_on,40,0,11,,,,,,,,,,0,,64,0
166440,note_on,80,0,11,,,,,,,,,,0,,71,44
166480,note_on,40,0,11,,,,,,,,,,0,,71,0
166560,note_on,0,0,14,,,,,,,,,,3,,42,38
166560,note_on,80,0,11,,,,,,,,,,0,,76,44
166560,note_on,480,0,12,,,,,,,,,,1,,59,0
166560,note_on,0,0,12,,,,,,,,,,1,,68,0
166560,note_on,0,0,12,,,,,,,,,,1,,69,31
166560,note_on,0,0,15,,,,,,,,,,4,,30,31
166560,note_on,480,0,15,,,,,,,,,,4,,28,0
166560,note_on,480,0,14,,,,,,,,,,3,,40,0
166600,note_on,40,0,11,,,,,,,,,,0,,76,0
166680,note_on,80,0,11,,,,,,,,,,0,,71,44
166720,note_on,420,0,2,,,,,,,,,,10,,84,50
166720,note_on,420,0,3,,,,,,,,,,11,,72,32
166720,note_on,40,0,11,,,,,,,,,,0,,71,0
166720,note_on,420,0,5,,,,,,,,,,13,,60,30
166750,note_on,30,0,2,,,,,,,,,,10,,86,0
166750,note_on,30,0,5,,,,,,,,,,13,,62,0
166750,note_on,30,0,3,,,,,,,,,,11,,74,0
166800,note_on,0,0,12,,,,,,,,,,1,,71,31
166800,note_on,240,0,12,,,,,,,,,,1,,69,0
166800,note_on,240,0,14,,,,,,,,,,3,,42,0
166800,note_on,80,0,11,,,,,,,,,,0,,64,44
166800,note_on,0,0,15,,,,,,,,,,4,,32,31
166800,note_on,240,0,15,,,,,,,,,,4,,30,0
166800,note_on,0,0,14,,,,,,,,,,3,,44,38
166840,note_on,40,0,11,,,,,,,,,,0,,64,0
166880,note_on,0,0,3,,,,,,,,,,11,,71,32
166880,note_on,130,0,5,,,,,,,,,,13,,60,0
166880,note_on,130,0,2,,,,,,,,,,10,,84,0
166880,note_on,0,0,2,,,,,,,,,,10,,83,50
166880,note_on,130,0,3,,,,,,,,,,11,,72,0
166880,note_on,0,0,5,,,,,,,,,,13,,59,30
166920,note_on,80,0,11,,,,,,,,,,0,,74,44
166960,note_on,40,0,11,,,,,,,,,,0,,74,0
167040,note_on,240,0,12,,,,,,,,,,1,,71,0
167040,note_on,0,0,5,,,,,,,,,,13,,57,35
167040,note_on,160,0,2,,,,,,,,,,10,,83,0
167040,note_on,0,0,2,,,,,,,,,,10,,81,50
167040,note_on,160,0,5,,,,,,,,,,13,,59,0
167040,note_on,160,0,3,,,,,,,,,,11,,71,0
167040,note_on,80,0,11,,,,,,,,,,0,,64,44
167040,note_on,0,0,3,,,,,,,,,,11,,69,32
167040,note_on,0,0,15,,,,,,,,,,4,,33,31
167040,note_on,240,0,14,,,,,,,,,,3,,44,0
167040,note_on,0,0,12,,,,,,,,,,1,,61,31
167040,note_on,0,0,12,,,,,,,,,,1,,64,31
167040,note_on,0,0,14,,,,,,,,,,3,,45,38
167040,note_on,0,0,11,,,,,,,,,,0,,73,44
167040,note_on,240,0,15,,,,,,,,,,4,,32,0
167160,note_on,920,0,13,,,,,,,,,,2,,64,47
167180,note_on,140,0,11,,,,,,,,,,0,,64,0
167180,note_on,0,0,11,,,,,,,,,,0,,73,0
167200,note_on,40,0,13,,,,,,,,,,2,,64,0
167280,note_on,80,0,13,,,,,,,,,,2,,61,47
167320,note_on,40,0,13,,,,,,,,,,2,,61,0
167400,note_on,80,0,13,,,,,,,,,,2,,64,47
167440,note_on,40,0,13,,,,,,,,,,2,,64,0
167520,note_on,480,0,3,,,,,,,,,,11,,69,0
167520,note_on,480,0,2,,,,,,,,,,10,,81,0
167520,note_on,80,0,13,,,,,,,,,,2,,67,47
167520,note_on,480,0,5,,,,,,,,,,13,,57,0
167520,note_on,0,0,12,,,,,,,,,,1,,64,0
167520,note_on,480,0,15,,,,,,,,,,4,,33,0
167520,note_on,480,0,14,,,,,,,,,,3,,45,0
167520,note_on,480,0,12,,,,,,,,,,1,,61,0
167560,note_on,40,0,13,,,,,,,,,,2,,67,0
167640,note_on,80,0,13,,,,,,,,,,2,,64,47
167680,note_on,40,0,13,,,,,,,,,,2,,64,0
167760,note_on,80,0,13,,,,,,,,,,2,,60,47
167800,note_on,40,0,13,,,,,,,,,,2,,60,0
167880,note_on,80,0,13,,,,,,,,,,2,,64,47
167920,note_on,40,0,13,,,,,,,,,,2,,64,0
168000,note_on,480,0,15,,,,,,,,,,4,,33,31
168000,note_on,480,0,12,,,,,,,,,,1,,61,31
168000,note_on,480,0,2,,,,,,,,,,10,,81,54
168000,note_on,0,0,12,,,,,,,,,,1,,64,31
168000,note_on,0,0,7,,,,,,,,,,6,,69,49
168000,note_on,480,0,14,,,,,,,,,,3,,45,39
168000,note_on,480,0,5,,,,,,,,,,13,,57,35
168000,note_on,23580,0,7,,,,,,,,,,6,,57,49
168000,note_on,80,0,13,,,,,,,,,,2,,55,47
168000,note_on,480,0,3,,,,,,,,,,11,,69,46
168000,note_on,23520,0,8,,,,,,,,,,7,,45,36
168120,note_on,940,0,11,,,,,,,,,,0,,73,44
168160,note_on,160,0,13,,,,,,,,,,2,,55,0
168160,note_on,40,0,11,,,,,,,,,,0,,73,0
168240,note_on,80,0,11,,,,,,,,,,0,,67,44
168280,note_on,40,0,11,,,,,,,,,,0,,67,0
168360,note_on,80,0,11,,,,,,,,,,0,,73,44
168400,note_on,40,0,11,,,,,,,,,,0,,73,0
168480,note_on,0,0,14,,,,,,,,,,3,,45,39
168480,note_on,480,0,14,,,,,,,,,,3,,45,0
168480,note_on,480,0,7,,,,,,,,,,6,,57,0
168480,note_on,0,0,7,,,,,,,,,,6,,69,0
168480,note_on,0,0,15,,,,,,,,,,4,,33,31
168480,note_on,480,0,15,,,,,,,,,,4,,33,0
168480,note_on,80,0,11,,,,,,,,,,0,,76,44
168480,note_on,0,0,12,,,,,,,,,,1,,61,31
168480,note_on,480,0,8,,,,,,,,,,7,,45,0
168480,note_on,0,0,12,,,,,,,,,,1,,64,0
168480,note_on,480,0,12,,,,,,,,,,1,,61,0
168480,note_on,0,0,12,,,,,,,,,,1,,64,31
168520,note_on,40,0,11,,,,,,,,,,0,,76,0
168600,note_on,80,0,11,,,,,,,,,,0,,73,44
168640,note_on,0,0,5,,,,,,,,,,13,,59,44
168640,note_on,640,0,3,,,,,,,,,,11,,69,0
168640,note_on,0,0,3,,,,,,,,,,11,,71,46
168640,note_on,0,0,2,,,,,,,,,,10,,83,50
168640,note_on,640,0,5,,,,,,,,,,13,,57,0
168640,note_on,40,0,11,,,,,,,,,,0,,73,0
168640,note_on,640,0,2,,,,,,,,,,10,,81,0
168720,note_on,0,0,14,,,,,,,,,,3,,45,39
168720,note_on,240,0,12,,,,,,,,,,1,,61,0
168720,note_on,0,0,12,,,,,,,,,,1,,64,31
168720,note_on,0,0,12,,,,,,,,,,1,,61,31
168720,note_on,0,0,12,,,,,,,,,,1,,64,0
168720,note_on,240,0,14,,,,,,,,,,3,,45,0
168720,note_on,80,0,11,,,,,,,,,,0,,67,44
168720,note_on,0,0,15,,,,,,,,,,4,,33,31
168720,note_on,240,0,15,,,,,,,,,,4,,33,0
168760,note_on,40,0,11,,,,,,,,,,0,,67,0
168800,note_on,160,0,2,,,,,,,,,,10,,83,0
168800,note_on,160,0,5,,,,,,,,,,13,,59,0
168800,note_on,0,0,5,,,,,,,,,,13,,61,44
168800,note_on,0,0,3,,,,,,,,,,11,,73,41
168800,note_on,160,0,3,,,,,,,,,,11,,71,0
168800,note_on,0,0,2,,,,,,,,,,10,,85,50
168840,note_on,80,0,11,,,,,,,,,,0,,76,44
168880,note_on,40,0,11,,,,,,,,,,0,,76,0
168960,note_on,240,0,15,,,,,,,,,,4,,33,0
168960,note_on,160,0,5,,,,,,,,,,13,,61,0
168960,note_on,0,0,3,,,,,,,,,,11,,73,41
168960,note_on,0,0,5,,,,,,,,,,13,,61,44
168960,note_on,80,0,11,,,,,,,,,,0,,77,44
168960,note_on,160,0,3,,,,,,,,,,11,,73,0
168960,note_on,0,0,15,,,,,,,,,,4,,33,31
168960,note_on,0,0,14,,,,,,,,,,3,,45,39
168960,note_on,0,0,12,,,,,,,,,,1,,65,31
168960,note_on,0,0,2,,,,,,,,,,10,,85,50
168960,note_on,240,0,12,,,,,,,,,,1,,61,0
168960,note_on,0,0,12,,,,,,,,,,1,,64,0
168960,note_on,160,0,2,,,,,,,,,,10,,85,0
168960,note_on,240,0,14,,,,,,,,,,3,,45,0
168960,note_on,0,0,12,,,,,,,,,,1,,62,31
169080,note_on,920,0,13,,,,,,,,,,2,,53,46
169100,note_on,140,0,11,,,,,,,,,,0,,77,0
169120,note_on,40,0,13,,,,,,,,,,2,,53,0
169200,note_on,240,0,2,,,,,,,,,,10,,85,0
169200,note_on,0,0,2,,,,,,,,,,10,,86,45
169200,note_on,0,0,3,,,,,,,,,,11,,74,41
169200,note_on,240,0,3,,,,,,,,,,11,,73,0
169200,note_on,0,0,5,,,,,,,,,,13,,62,39
169200,note_on,240,0,5,,,,,,,,,,13,,61,0
169200,note_on,80,0,13,,,,,,,,,,2,,50,46
169240,note_on,40,0,13,,,,,,,,,,2,,50,0
169320,note_on,80,0,13,,,,,,,,,,2,,53,46
169360,note_on,40,0,13,,,,,,,,,,2,,53,0
169440,note_on,0,0,12,,,,,,,,,,1,,65,0
169440,note_on,960,0,8,,,,,,,,,,7,,45,36
169440,note_on,0,0,5,,,,,,,,,,13,,62,39
169440,note_on,240,0,5,,,,,,,,,,13,,62,0
169440,note_on,80,0,13,,,,,,,,,,2,,57,46
169440,note_on,480,0,12,,,,,,,,,,1,,62,0
169440,note_on,240,0,3,,,,,,,,,,11,,74,0
169440,note_on,960,0,7,,,,,,,,,,6,,57,49
169440,note_on,480,0,15,,,,,,,,,,4,,33,0
169440,note_on,240,0,2,,,,,,,,,,10,,86,0
169440,note_on,0,0,3,,,,,,,,,,11,,74,41
169440,note_on,0,0,2,,,,,,,,,,10,,86,45
169440,note_on,480,0,14,,,,,,,,,,3,,45,0
169440,note_on,0,0,7,,,,,,,,,,6,,69,49
169480,note_on,40,0,13,,,,,,,,,,2,,57,0
169560,note_on,80,0,13,,,,,,,,,,2,,53,46
169600,note_on,40,0,13,,,,,,,,,,2,,53,0
169680,note_on,80,0,13,,,,,,,,,,2,,50,46
169680,note_on,240,0,7,,,,,,,,,,6,,57,0
169680,note_on,0,0,7,,,,,,,,,,6,,69,0
169680,note_on,0,0,7,,,,,,,,,,6,,57,49
169680,note_on,0,0,7,,,,,,,,,,6,,69,49
169680,note_on,240,0,8,,,,,,,,,,7,,45,0
169680,note_on,0,0,8,,,,,,,,,,7,,45,36
169720,note_on,40,0,13,,,,,,,,,,2,,50,0
169800,note_on,80,0,13,,,,,,,,,,2,,62,46
169840,note_on,40,0,13,,,,,,,,,,2,,62,0
169920,note_on,80,0,13,,,,,,,,,,2,,56,46
169920,note_on,0,0,2,,,,,,,,,,10,,86,45
169920,note_on,0,0,7,,,,,,,,,,6,,69,49
169920,note_on,240,0,8,,,,,,,,,,7,,45,0
169920,note_on,240,0,7,,,,,,,,,,6,,57,0
169920,note_on,0,0,7,,,,,,,,,,6,,69,0
169920,note_on,0,0,7,,,,,,,,,,6,,57,49
169920,note_on,480,0,5,,,,,,,,,,13,,62,0
169920,note_on,0,0,3,,,,,,,,,,11,,74,46
169920,note_on,0,0,5,,,,,,,,,,13,,62,39
169920,note_on,480,0,3,,,,,,,,,,11,,74,0
169920,note_on,480,0,12,,,,,,,,,,1,,62,31
169920,note_on,0,0,8,,,,,,,,,,7,,45,36
169920,note_on,0,0,12,,,,,,,,,,1,,65,31
169920,note_on,480,0,14,,,,,,,,,,3,,45,31
169920,note_on,480,0,15,,,,,,,,,,4,,33,31
169920,note_on,480,0,2,,,,,,,,,,10,,86,0
170040,note_on,940,0,11,,,,,,,,,,0,,65,44
170080,note_on,40,0,11,,,,,,,,,,0,,65,0
170080,note_on,160,0,13,,,,,,,,,,2,,56,0
170160,note_on,80,0,11,,,,,,,,,,0,,62,44
170200,note_on,40,0,11,,,,,,,,,,0,,62,0
170280,note_on,80,0,11,,,,,,,,,,0,,65,44
170320,note_on,40,0,11,,,,,,,,,,0,,65,0
170400,note_on,80,0,11,,,,,,,,,,0,,71,44
170400,note_on,0,0,12,,,,,,,,,,1,,62,31
170400,note_on,0,0,12,,,,,,,,,,1,,65,31
170400,note_on,0,0,15,,,,,,,,,,4,,33,31
170400,note_on,480,0,12,,,,,,,,,,1,,62,0
170400,note_on,0,0,7,,,,,,,,,,6,,69,0
170400,note_on,480,0,7,,,,,,,,,,6,,57,0
170400,note_on,480,0,15,,,,,,,,,,4,,33,0
170400,note_on,0,0,14,,,,,,,,,,3,,45,31
170400,note_on,480,0,14,,,,,,,,,,3,,45,0
170400,note_on,480,0,8,,,,,,,,,,7,,45,0
170400,note_on,0,0,12,,,,,,,,,,1,,65,0
170440,note_on,40,0,11,,,,,,,,,,0,,71,0
170520,note_on,80,0,11,,,,,,,,,,0,,67,44
170560,note_on,0,0,3,,,,,,,,,,11,,76,46
170560,note_on,640,0,3,,,,,,,,,,11,,74,0
170560,note_on,0,0,5,,,,,,,,,,13,,64,39
170560,note_on,640,0,2,,,,,,,,,,10,,86,0
170560,note_on,0,0,2,,,,,,,,,,10,,88,54
170560,note_on,40,0,11,,,,,,,,,,0,,67,0
170560,note_on,640,0,5,,,,,,,,,,13,,62,0
170640,note_on,0,0,15,,,,,,,,,,4,,33,31
170640,note_on,0,0,14,,,,,,,,,,3,,45,31
170640,note_on,240,0,14,,,,,,,,,,3,,45,0
170640,note_on,80,0,11,,,,,,,,,,0,,62,44
170640,note_on,240,0,12,,,,,,,,,,1,,62,0
170640,note_on,0,0,12,,,,,,,,,,1,,65,0
170640,note_on,240,0,15,,,,,,,,,,4,,33,0
170640,note_on,0,0,12,,,,,,,,,,1,,65,32
170640,note_on,0,0,12,,,,,,,,,,1,,62,32
170680,note_on,40,0,11,,,,,,,,,,0,,62,0
170720,note_on,0,0,5,,,,,,,,,,13,,65,39
170720,note_on,0,0,2,,,,,,,,,,10,,89,54
170720,note_on,160,0,2,,,,,,,,,,10,,88,0
170720,note_on,160,0,5,,,,,,,,,,13,,64,0
170720,note_on,0,0,3,,,,,,,,,,11,,77,46
170720,note_on,160,0,3,,,,,,,,,,11,,76,0
170760,note_on,80,0,11,,,,,,,,,,0,,74,44
170800,note_on,40,0,11,,,,,,,,,,0,,74,0
170880,note_on,240,0,12,,,,,,,,,,1,,62,0
170880,note_on,240,0,15,,,,,,,,,,4,,33,0
170880,note_on,0,0,12,,,,,,,,,,1,,65,0
170880,note_on,0,0,3,,,,,,,,,,11,,77,46
170880,note_on,160,0,3,,,,,,,,,,11,,77,0
170880,note_on,0,0,12,,,,,,,,,,1,,64,32
170880,note_on,0,0,2,,,,,,,,,,10,,89,50
170880,note_on,0,0,5,,,,,,,,,,13,,65,35
170880,note_on,0,0,12,,,,,,,,,,1,,61,32
170880,note_on,160,0,5,,,,,,,,,,13,,65,0
170880,note_on,240,0,14,,,,,,,,,,3,,45,0
170880,note_on,0,0,14,,,,,,,,,,3,,45,32
170880,note_on,160,0,2,,,,,,,,,,10,,89,0
170880,note_on,0,0,11,,,,,,,,,,0,,73,44
170880,note_on,80,0,11,,,,,,,,,,0,,64,44
170880,note_on,0,0,15,,,,,,,,,,4,,33,31
171000,note_on,920,0,13,,,,,,,,,,2,,64,45
171020,note_on,140,0,11,,,,,,,,,,0,,64,0
171020,note_on,0,0,11,,,,,,,,,,0,,73,0
171040,note_on,40,0,13,,,,,,,,,,2,,64,0
171120,note_on,240,0,3,,,,,,,,,,11,,77,0
171120,note_on,0,0,3,,,,,,,,,,11,,76,41
171120,note_on,240,0,2,,,,,,,,,,10,,89,0
171120,note_on,0,0,2,,,,,,,,,,10,,88,50
171120,note_on,0,0,5,,,,,,,,,,13,,64,35
171120,note_on,240,0,5,,,,,,,,,,13,,65,0
171120,note_on,80,0,13,,,,,,,,,,2,,61,45
171160,note_on,40,0,13,,,,,,,,,,2,,61,0
171240,note_on,80,0,13,,,,,,,,,,2,,64,45
171280,note_on,40,0,13,,,,,,,,,,2,,64,0
171360,note_on,960,0,8,,,,,,,,,,7,,45,36
171360,note_on,0,0,3,,,,,,,,,,11,,76,41
171360,note_on,0,0,12,,,,,,,,,,1,,64,0
171360,note_on,480,0,12,,,,,,,,,,1,,61,0
171360,note_on,480,0,14,,,,,,,,,,3,,45,0
171360,note_on,240,0,3,,,,,,,,,,11,,76,0
171360,note_on,480,0,15,,,,,,,,,,4,,33,0
171360,note_on,240,0,5,,,,,,,,,,13,,64,0
171360,note_on,0,0,5,,,,,,,,,,13,,64,39
171360,note_on,80,0,13,,,,,,,,,,2,,67,45
171360,note_on,240,0,2,,,,,,,,,,10,,88,0
171360,note_on,0,0,2,,,,,,,,,,10,,88,50
171360,note_on,960,0,7,,,,,,,,,,6,,57,49
171360,note_on,0,0,7,,,,,,,,,,6,,69,49
171400,note_on,40,0,13,,,,,,,,,,2,,67,0
171480,note_on,80,0,13,,,,,,,,,,2,,64,45
171520,note_on,40,0,13,,,,,,,,,,2,,64,0
171600,note_on,240,0,7,,,,,,,,,,6,,57,0
171600,note_on,0,0,7,,,,,,,,,,6,,57,49
171600,note_on,80,0,13,,,,,,,,,,2,,60,45
171600,note_on,0,0,7,,,,,,,,,,6,,69,49
171600,note_on,240,0,8,,,,,,,,,,7,,45,0
171600,note_on,0,0,8,,,,,,,,,,7,,45,36
171600,note_on,0,0,7,,,,,,,,,,6,,69,0
171640,note_on,40,0,13,,,,,,,,,,2,,60,0
171720,note_on,80,0,13,,,,,,,,,,2,,64,45
171760,note_on,40,0,13,,,,,,,,,,2,,64,0
171840,note_on,240,0,7,,,,,,,,,,6,,57,0
171840,note_on,0,0,7,,,,,,,,,,6,,69,0
171840,note_on,0,0,7,,,,,,,,,,6,,57,49
171840,note_on,0,0,3,,,,,,,,,,11,,69,46
171840,note_on,480,0,3,,,,,,,,,,11,,76,0
171840,note_on,0,0,12,,,,,,,,,,1,,64,33
171840,note_on,480,0,14,,,,,,,,,,3,,45,33
171840,note_on,480,0,12,,,,,,,,,,1,,61,33
171840,note_on,0,0,8,,,,,,,,,,7,,45,36
171840,note_on,240,0,8,,,,,,,,,,7,,45,0
171840,note_on,480,0,5,,,,,,,,,,13,,64,0
171840,note_on,0,0,5,,,,,,,,,,13,,57,39
171840,note_on,480,0,15,,,,,,,,,,4,,33,31
171840,note_on,0,0,7,,,,,,,,,,6,,69,49
171840,note_on,0,0,2,,,,,,,,,,10,,81,50
171840,note_on,480,0,2,,,,,,,,,,10,,88,0
171840,note_on,80,0,13,,,,,,,,,,2,,55,45
171960,note_on,940,0,11,,,,,,,,,,0,,73,44
172000,note_on,160,0,5,,,,,,,,,,13,,57,0
172000,note_on,160,0,2,,,,,,,,,,10,,81,0
172000,note_on,160,0,13,,,,,,,,,,2,,55,0
172000,note_on,0,0,2,,,,,,,,,,10,,81,54
172000,note_on,0,0,5,,,,,,,,,,13,,57,39
172000,note_on,40,0,11,,,,,,,,,,0,,73,0
172000,note_on,160,0,3,,,,,,,,,,11,,69,0
172000,note_on,0,0,3,,,,,,,,,,11,,69,46
172080,note_on,240,0,8,,,,,,,,,,7,,45,0
172080,note_on,0,0,12,,,,,,,,,,1,,64,33
172080,note_on,0,0,14,,,,,,,,,,3,,45,33
172080,note_on,240,0,14,,,,,,,,,,3,,45,0
172080,note_on,240,0,15,,,,,,,,,,4,,33,0
172080,note_on,0,0,12,,,,,,,,,,1,,64,0
172080,note_on,240,0,7,,,,,,,,,,6,,57,0
172080,note_on,0,0,7,,,,,,,,,,6,,69,0
172080,note_on,0,0,15,,,,,,,,,,4,,33,31
172080,note_on,0,0,12,,,,,,,,,,1,,61,33
172080,note_on,80,0,11,,,,,,,,,,0,,67,44
172080,note_on,240,0,12,,,,,,,,,,1,,61,0
172120,note_on,40,0,11,,,,,,,,,,0,,67,0
172160,note_on,160,0,2,,,,,,,,,,10,,81,0
172160,note_on,0,0,3,,,,,,,,,,11,,69,46
172160,note_on,160,0,5,,,,,,,,,,13,,57,0
172160,note_on,0,0,5,,,,,,,,,,13,,57,39
172160,note_on,160,0,3,,,,,,,,,,11,,69,0
172160,note_on,0,0,2,,,,,,,,,,10,,81,50
172200,note_on,80,0,11,,,,,,,,,,0,,73,44
172240,note_on,40,0,11,,,,,,,,,,0,,73,0
172320,note_on,160,0,5,,,,,,,,,,13,,57,0
172320,note_on,0,0,5,,,,,,,,,,13,,57,39
172320,note_on,240,0,14,,,,,,,,,,3,,45,0
172320,note_on,0,0,14,,,,,,,,,,3,,45,33
172320,note_on,0,0,12,,,,,,,,,,1,,61,33
172320,note_on,0,0,12,,,,,,,,,,1,,64,0
172320,note_on,240,0,12,,,,,,,,,,1,,61,0
172320,note_on,160,0,2,,,,,,,,,,10,,81,0
172320,note_on,0,0,2,,,,,,,,,,10,,81,50
172320,note_on,0,0,12,,,,,,,,,,1,,64,33
172320,note_on,80,0,11,,,,,,,,,,0,,76,44
172320,note_on,0,0,7,,,,,,,,,,6,,69,49
172320,note_on,240,0,8,,,,,,,,,,7,,45,36
172320,note_on,240,0,7,,,,,,,,,,6,,57,49
172320,note_on,240,0,15,,,,,,,,,,4,,33,0
