tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,program,note,velocity
191760,note_on,,24,0,1,,,,,,,0,,68,127
191760,note_on,,0,0,1,,,,,,,0,,63,127
191760,note_on,,0,0,1,,,,,,,0,,60,127
191760,note_on,,0,0,1,,,,,,,0,,80,127
191952,note_off,,0,0,1,,,,,,,0,,68,64
191952,note_off,,0,0,1,,,,,,,0,,60,64
191952,note_off,,0,0,1,,,,,,,0,,63,64
191952,note_off,,0,0,1,,,,,,,0,,56,64
191952,note_off,,192,0,1,,,,,,,0,,80,64
192000,note_on,,48,0,1,,,,,,,0,,55,127
192192,note_off,,192,0,1,,,,,,,0,,55,64
192240,note_on,,48,0,1,,,,,,,0,,56,127
192432,note_off,,192,0,1,,,,,,,0,,56,64
192480,note_on,,48,0,1,,,,,,,0,,58,127
192672,note_off,,192,0,1,,,,,,,0,,58,64
192720,note_on,,0,0,1,,,,,,,0,,68,127
192720,note_on,,0,0,1,,,,,,,0,,72,127
192720,note_on,,48,0,1,,,,,,,0,,60,127
192816,note_off,,96,0,1,,,,,,,0,,60,64
192840,note_on,,24,0,1,,,,,,,0,,58,127
192912,note_off,,72,0,1,,,,,,,0,,68,64
192912,note_off,,0,0,1,,,,,,,0,,72,64
192936,note_off,,24,0,1,,,,,,,0,,58,64
192960,note_on,,24,0,1,,,,,,,0,,56,127
192960,note_on,,0,0,1,,,,,,,0,,68,127
192960,note_on,,0,0,1,,,,,,,0,,72,127
193056,note_off,,96,0,1,,,,,,,0,,56,64
193080,note_on,,24,0,1,,,,,,,0,,55,127
193152,note_off,,0,0,1,,,,,,,0,,72,64
193152,note_off,,72,0,1,,,,,,,0,,68,64
193176,note_off,,24,0,1,,,,,,,0,,55,64
193200,note_on,,24,0,1,,,,,,,0,,53,127
193200,note_on,,0,0,1,,,,,,,0,,68,127
193200,note_on,,0,0,1,,,,,,,0,,72,127
193296,note_off,,96,0,1,,,,,,,0,,53,64
193320,note_on,,24,0,1,,,,,,,0,,55,127
193392,note_off,,72,0,1,,,,,,,0,,68,64
193392,note_off,,0,0,1,,,,,,,0,,72,64
193416,note_off,,24,0,1,,,,,,,0,,55,64
193440,note_on,,24,0,1,,,,,,,0,,56,127
193440,note_on,,0,0,1,,,,,,,0,,72,127
193440,note_on,,0,0,1,,,,,,,0,,68,127
193536,note_off,,96,0,1,,,,,,,0,,56,64
193560,note_on,,24,0,1,,,,,,,0,,58,127
193632,note_off,,72,0,1,,,,,,,0,,72,64
193632,note_off,,0,0,1,,,,,,,0,,68,64
193656,note_off,,24,0,1,,,,,,,0,,58,64
193680,note_on,,0,0,1,,,,,,,0,,68,127
193680,note_on,,0,0,1,,,,,,,0,,72,127
193680,note_on,,24,0,1,,,,,,,0,,60,127
193872,note_off,,0,0,1,,,,,,,0,,60,64
193872,note_off,,192,0,1,,,,,,,0,,72,64
193872,note_off,,0,0,1,,,,,,,0,,68,64
193920,note_on,,48,0,1,,,,,,,0,,60,127
193920,note_on,,0,0,1,,,,,,,0,,68,127
193920,note_on,,0,0,1,,,,,,,0,,72,127
194112,note_off,,192,0,1,,,,,,,0,,72,64
194112,note_off,,0,0,1,,,,,,,0,,68,64
194112,note_off,,0,0,1,,,,,,,0,,60,64
194160,note_on,,0,0,1,,,,,,,0,,68,127
194160,note_on,,0,0,1,,,,,,,0,,72,127
194160,note_on,,48,0,1,,,,,,,0,,65,127
194352,note_off,,192,0,1,,,,,,,0,,72,64
194352,note_off,,0,0,1,,,,,,,0,,68,64
194400,note_on,,48,0,1,,,,,,,0,,68,127
194400,note_on,,0,0,1,,,,,,,0,,72,127
194544,note_off,,144,0,1,,,,,,,0,,65,64
194592,note_off,,48,0,1,,,,,,,0,,68,64
194592,note_off,,0,0,1,,,,,,,0,,72,64
194640,note_on,,0,0,1,,,,,,,0,,70,127
194640,note_on,,48,0,1,,,,,,,0,,65,127
194640,note_on,,0,0,1,,,,,,,0,,72,127
194736,note_off,,96,0,1,,,,,,,0,,65,64
194760,note_on,,24,0,1,,,,,,,0,,64,127
194832,note_off,,72,0,1,,,,,,,0,,70,64
194832,note_off,,0,0,1,,,,,,,0,,72,64
194856,note_off,,24,0,1,,,,,,,0,,64,64
194880,note_on,,24,0,1,,,,,,,0,,65,127
194880,note_on,,0,0,1,,,,,,,0,,70,127
194880,note_on,,0,0,1,,,,,,,0,,72,127
194976,note_off,,96,0,1,,,,,,,0,,65,64
195000,note_on,,24,0,1,,,,,,,0,,64,127
195072,note_off,,0,0,1,,,,,,,0,,72,64
195072,note_off,,72,0,1,,,,,,,0,,70,64
195096,note_off,,24,0,1,,,,,,,0,,64,64
195120,note_on,,24,0,1,,,,,,,0,,60,127
195120,note_on,,0,0,1,,,,,,,0,,70,127
195120,note_on,,0,0,1,,,,,,,0,,72,127
195312,note_off,,192,0,1,,,,,,,0,,72,64
195312,note_off,,0,0,1,,,,,,,0,,70,64
195360,note_on,,48,0,1,,,,,,,0,,70,127
195360,note_on,,0,0,1,,,,,,,0,,72,127
195504,note_off,,144,0,1,,,,,,,0,,60,64
195552,note_off,,0,0,1,,,,,,,0,,72,64
195552,note_off,,48,0,1,,,,,,,0,,70,64
195600,note_on,,48,0,1,,,,,,,0,,65,127
195600,note_on,,0,0,1,,,,,,,0,,70,127
195600,note_on,,0,0,1,,,,,,,0,,72,127
195696,note_off,,96,0,1,,,,,,,0,,65,64
195720,note_on,,24,0,1,,,,,,,0,,64,127
195792,note_off,,72,0,1,,,,,,,0,,70,64
195792,note_off,,0,0,1,,,,,,,0,,72,64
195816,note_off,,24,0,1,,,,,,,0,,64,64
195840,note_on,,0,0,1,,,,,,,0,,72,127
195840,note_on,,0,0,1,,,,,,,0,,70,127
195840,note_on,,24,0,1,,,,,,,0,,65,127
195936,note_off,,96,0,1,,,,,,,0,,65,64
195960,note_on,,24,0,1,,,,,,,0,,64,127
196032,note_off,,72,0,1,,,,,,,0,,70,64
196032,note_off,,0,0,1,,,,,,,0,,72,64
196056,note_off,,24,0,1,,,,,,,0,,64,64
196080,note_on,,24,0,1,,,,,,,0,,60,127
196080,note_on,,0,0,1,,,,,,,0,,70,127
196080,note_on,,0,0,1,,,,,,,0,,72,127
196272,note_off,,0,0,1,,,,,,,0,,70,64
196272,note_off,,192,0,1,,,,,,,0,,72,64
196320,note_on,,48,0,1,,,,,,,0,,70,127
196320,note_on,,0,0,1,,,,,,,0,,72,127
196464,note_off,,144,0,1,,,,,,,0,,60,64
196512,note_off,,48,0,1,,,,,,,0,,70,64
196512,note_off,,0,0,1,,,,,,,0,,72,64
196560,note_on,,48,0,1,,,,,,,0,,60,127
196560,note_on,,0,0,1,,,,,,,0,,68,127
196560,note_on,,0,0,1,,,,,,,0,,72,127
196656,note_off,,96,0,1,,,,,,,0,,60,64
196680,note_on,,24,0,1,,,,,,,0,,58,127
196752,note_off,,72,0,1,,,,,,,0,,68,64
196752,note_off,,0,0,1,,,,,,,0,,72,64
196776,note_off,,24,0,1,,,,,,,0,,58,64
196800,note_on,,24,0,1,,,,,,,0,,56,127
196800,note_on,,0,0,1,,,,,,,0,,68,127
196800,note_on,,0,0,1,,,,,,,0,,72,127
196896,note_off,,96,0,1,,,,,,,0,,56,64
196920,note_on,,24,0,1,,,,,,,0,,55,127
196992,note_off,,72,0,1,,,,,,,0,,68,64
196992,note_off,,0,0,1,,,,,,,0,,72,64
197016,note_off,,24,0,1,,,,,,,0,,55,64
197040,note_on,,0,0,1,,,,,,,0,,72,127
197040,note_on,,0,0,1,,,,,,,0,,68,127
197040,note_on,,24,0,1,,,,,,,0,,53,127
197136,note_off,,96,0,1,,,,,,,0,,53,64
197160,note_on,,24,0,1,,,,,,,0,,55,127
197232,note_off,,72,0,1,,,,,,,0,,68,64
197232,note_off,,0,0,1,,,,,,,0,,72,64
197256,note_off,,24,0,1,,,,,,,0,,55,64
197280,note_on,,24,0,1,,,,,,,0,,56,127
197280,note_on,,0,0,1,,,,,,,0,,68,127
197280,note_on,,0,0,1,,,,,,,0,,72,127
197376,note_off,,96,0,1,,,,,,,0,,56,64
197400,note_on,,24,0,1,,,,,,,0,,58,127
197472,note_off,,72,0,1,,,,,,,0,,68,64
197472,note_off,,0,0,1,,,,,,,0,,72,64
197496,note_off,,24,0,1,,,,,,,0,,58,64
197520,note_on,,24,0,1,,,,,,,0,,60,127
197520,note_on,,0,0,1,,,,,,,0,,68,127
197520,note_on,,0,0,1,,,,,,,0,,72,127
197712,note_off,,192,0,1,,,,,,,0,,72,64
197712,note_off,,0,0,1,,,,,,,0,,68,64
197712,note_off,,0,0,1,,,,,,,0,,60,64
197760,note_on,,0,0,1,,,,,,,0,,72,127
197760,note_on,,48,0,1,,,,,,,0,,60,127
197760,note_on,,0,0,1,,,,,,,0,,68,127
197952,note_off,,192,0,1,,,,,,,0,,72,64
197952,note_off,,0,0,1,,,,,,,0,,68,64
197952,note_off,,0,0,1,,,,,,,0,,60,64
198000,note_on,,48,0,1,,,,,,,0,,65,127
198000,note_on,,0,0,1,,,,,,,0,,68,127
198000,note_on,,0,0,1,,,,,,,0,,72,127
198192,note_off,,0,0,1,,,,,,,0,,68,64
198192,note_off,,192,0,1,,,,,,,0,,72,64
198240,note_on,,0,0,1,,,,,,,0,,72,127
198240,note_on,,48,0,1,,,,,,,0,,68,127
198384,note_off,,144,0,1,,,,,,,0,,65,64
198432,note_off,,48,0,1,,,,,,,0,,68,64
198432,note_off,,0,0,1,,,,,,,0,,72,64
198480,note_on,,48,0,1,,,,,,,0,,70,127
198480,note_on,,0,0,1,,,,,,,0,,68,127
198480,note_on,,0,0,1,,,,,,,0,,62,127
198528,note_off,,48,0,1,,,,,,,0,,62,64
198540,note_on,,12,0,1,,,,,,,0,,63,127
198588,note_off,,48,0,1,,,,,,,0,,63,64
198600,note_on,,12,0,1,,,,,,,0,,62,127
198648,note_off,,48,0,1,,,,,,,0,,62,64
198660,note_on,,12,0,1,,,,,,,0,,63,127
198672,note_off,,12,0,1,,,,,,,0,,68,64
198672,note_off,,0,0,1,,,,,,,0,,70,64
198708,note_off,,36,0,1,,,,,,,0,,63,64
198720,note_on,,12,0,1,,,,,,,0,,70,127
198720,note_on,,0,0,1,,,,,,,0,,68,127
198720,note_on,,0,0,1,,,,,,,0,,62,127
198768,note_off,,48,0,1,,,,,,,0,,62,64
198780,note_on,,12,0,1,,,,,,,0,,63,127
198828,note_off,,48,0,1,,,,,,,0,,63,64
198840,note_on,,12,0,1,,,,,,,0,,62,127
198888,note_off,,48,0,1,,,,,,,0,,62,64
198900,note_on,,12,0,1,,,,,,,0,,63,127
198912,note_off,,12,0,1,,,,,,,0,,68,64
198912,note_off,,0,0,1,,,,,,,0,,70,64
198948,note_off,,36,0,1,,,,,,,0,,63,64
198960,note_on,,12,0,1,,,,,,,0,,62,127
198960,note_on,,0,0,1,,,,,,,0,,68,127
198960,note_on,,0,0,1,,,,,,,0,,70,127
199008,note_off,,48,0,1,,,,,,,0,,62,64
199020,note_on,,12,0,1,,,,,,,0,,63,127
199068,note_off,,48,0,1,,,,,,,0,,63,64
199080,note_on,,12,0,1,,,,,,,0,,62,127
199128,note_off,,48,0,1,,,,,,,0,,62,64
199140,note_on,,12,0,1,,,,,,,0,,63,127
199152,note_off,,12,0,1,,,,,,,0,,68,64
199152,note_off,,0,0,1,,,,,,,0,,70,64
199188,note_off,,36,0,1,,,,,,,0,,63,64
199200,note_on,,12,0,1,,,,,,,0,,60,127
199200,note_on,,0,0,1,,,,,,,0,,70,127
199200,note_on,,0,0,1,,,,,,,0,,68,127
199296,note_off,,96,0,1,,,,,,,0,,60,64
199320,note_on,,24,0,1,,,,,,,0,,62,127
199392,note_off,,72,0,1,,,,,,,0,,70,64
199392,note_off,,0,0,1,,,,,,,0,,68,64
199416,note_off,,24,0,1,,,,,,,0,,62,64
199440,note_on,,24,0,1,,,,,,,0,,63,127
199440,note_on,,0,0,1,,,,,,,0,,70,127
199440,note_on,,0,0,1,,,,,,,0,,67,127
199632,note_off,,192,0,1,,,,,,,0,,67,64
199632,note_off,,0,0,1,,,,,,,0,,70,64
199680,note_on,,0,0,1,,,,,,,0,,67,127
199680,note_on,,48,0,1,,,,,,,0,,70,127
199824,note_off,,144,0,1,,,,,,,0,,63,64
199872,note_off,,48,0,1,,,,,,,0,,70,64
199872,note_off,,0,0,1,,,,,,,0,,67,64
199920,note_on,,48,0,1,,,,,,,0,,70,127
199920,note_on,,0,0,1,,,,,,,0,,67,127
200112,note_off,,192,0,1,,,,,,,0,,67,64
200112,note_off,,0,0,1,,,,,,,0,,70,64
200160,note_on,,48,0,1,,,,,,,0,,70,127
200160,note_on,,0,0,1,,,,,,,0,,67,127
200352,note_off,,0,0,1,,,,,,,0,,70,64
200352,note_off,,192,0,1,,,,,,,0,,67,64
200400,note_on,,48,0,1,,,,,,,0,,56,127
200400,note_on,,0,0,1,,,,,,,0,,63,127
200400,note_on,,0,0,1,,,,,,,0,,60,127
200400,note_on,,0,0,1,,,,,,,0,,72,127
200592,note_off,,192,0,1,,,,,,,0,,60,64
200592,note_off,,0,0,1,,,,,,,0,,63,64
200592,note_off,,0,0,1,,,,,,,0,,56,64
200640,note_on,,0,0,1,,,,,,,0,,56,127
200640,note_on,,48,0,1,,,,,,,0,,60,127
200640,note_on,,0,0,1,,,,,,,0,,63,127
200784,note_off,,144,0,1,,,,,,,0,,72,64
200832,note_off,,48,0,1,,,,,,,0,,60,64
200832,note_off,,0,0,1,,,,,,,0,,56,64
200832,note_off,,0,0,1,,,,,,,0,,63,64
200880,note_on,,48,0,1,,,,,,,0,,63,127
200880,note_on,,0,0,1,,,,,,,0,,60,127
200880,note_on,,0,0,1,,,,,,,0,,56,127
200880,note_on,,0,0,1,,,,,,,0,,75,127
201072,note_off,,0,0,1,,,,,,,0,,60,64
201072,note_off,,0,0,1,,,,,,,0,,63,64
201072,note_off,,192,0,1,,,,,,,0,,75,64
201072,note_off,,0,0,1,,,,,,,0,,56,64
201120,note_on,,48,0,1,,,,,,,0,,56,127
201120,note_on,,0,0,1,,,,,,,0,,63,127
201120,note_on,,0,0,1,,,,,,,0,,60,127
201120,note_on,,0,0,1,,,,,,,0,,75,127
201312,note_off,,192,0,1,,,,,,,0,,75,64
201312,note_off,,0,0,1,,,,,,,0,,60,64
201312,note_off,,0,0,1,,,,,,,0,,63,64
201312,note_off,,0,0,1,,,,,,,0,,56,64
201360,note_on,,0,0,1,,,,,,,0,,80,127
201360,note_on,,0,0,1,,,,,,,0,,60,127
201360,note_on,,0,0,1,,,,,,,0,,63,127
201360,note_on,,48,0,1,,,,,,,0,,56,127
201552,note_off,,192,0,1,,,,,,,0,,80,64
201552,note_off,,0,0,1,,,,,,,0,,60,64
201552,note_off,,0,0,1,,,,,,,0,,63,64
201552,note_off,,0,0,1,,,,,,,0,,56,64
201600,note_on,,48,0,1,,,,,,,0,,56,127
201600,note_on,,0,0,1,,,,,,,0,,63,127
201600,note_on,,0,0,1,,,,,,,0,,60,127
201600,note_on,,0,0,1,,,,,,,0,,80,127
201792,note_off,,0,0,1,,,,,,,0,,56,64
201792,note_off,,0,0,1,,,,,,,0,,63,64
201792,note_off,,0,0,1,,,,,,,0,,60,64
201792,note_off,,192,0,1,,,,,,,0,,80,64
201840,note_on,,48,0,1,,,,,,,0,,63,127
201840,note_on,,0,0,1,,,,,,,0,,56,127
201840,note_on,,0,0,1,,,,,,,0,,60,127
201840,note_on,,0,0,1,,,,,,,0,,84,127
202032,note_off,,192,0,1,,,,,,,0,,60,64
202032,note_off,,0,0,1,,,,,,,0,,56,64
202032,note_off,,0,0,1,,,,,,,0,,63,64
202080,note_on,,0,0,1,,,,,,,0,,63,127
202080,note_on,,48,0,1,,,,,,,0,,56,127
202080,note_on,,0,0,1,,,,,,,0,,60,127
202224,note_off,,144,0,1,,,,,,,0,,84,64
202272,note_off,,48,0,1,,,,,,,0,,56,64
202272,note_off,,0,0,1,,,,,,,0,,60,64
202272,note_off,,0,0,1,,,,,,,0,,63,64
202320,note_on,,0,0,1,,,,,,,0,,87,127
202320,note_on,,0,0,1,,,,,,,0,,61,127
202320,note_on,,0,0,1,,,,,,,0,,58,127
202320,note_on,,48,0,1,,,,,,,0,,55,127
202320,note_on,,0,0,1,,,,,,,0,,63,127
202416,note_off,,96,0,1,,,,,,,0,,87,64
202440,note_on,,24,0,1,,,,,,,0,,85,127
202512,note_off,,0,0,1,,,,,,,0,,55,64
202512,note_off,,72,0,1,,,,,,,0,,58,64
202512,note_off,,0,0,1,,,,,,,0,,61,64
202512,note_off,,0,0,1,,,,,,,0,,63,64
202536,note_off,,24,0,1,,,,,,,0,,85,64
202560,note_on,,0,0,1,,,,,,,0,,87,127
202560,note_on,,0,0,1,,,,,,,0,,61,127
202560,note_on,,0,0,1,,,,,,,0,,58,127
202560,note_on,,0,0,1,,,,,,,0,,63,127
202560,note_on,,24,0,1,,,,,,,0,,55,127
202656,note_off,,96,0,1,,,,,,,0,,87,64
202680,note_on,,24,0,1,,,,,,,0,,85,127
202752,note_off,,72,0,1,,,,,,,0,,61,64
202752,note_off,,0,0,1,,,,,,,0,,58,64
202752,note_off,,0,0,1,,,,,,,0,,63,64
202752,note_off,,0,0,1,,,,,,,0,,55,64
202776,note_off,,24,0,1,,,,,,,0,,85,64
202800,note_on,,0,0,1,,,,,,,0,,82,127
202800,note_on,,0,0,1,,,,,,,0,,55,127
202800,note_on,,24,0,1,,,,,,,0,,63,127
202800,note_on,,0,0,1,,,,,,,0,,61,127
202800,note_on,,0,0,1,,,,,,,0,,58,127
202992,note_off,,0,0,1,,,,,,,0,,63,64
202992,note_off,,192,0,1,,,,,,,0,,55,64
202992,note_off,,0,0,1,,,,,,,0,,58,64
202992,note_off,,0,0,1,,,,,,,0,,61,64
203040,note_on,,0,0,1,,,,,,,0,,61,127
203040,note_on,,0,0,1,,,,,,,0,,55,127
203040,note_on,,48,0,1,,,,,,,0,,58,127
203040,note_on,,0,0,1,,,,,,,0,,63,127
203184,note_off,,144,0,1,,,,,,,0,,82,64
203232,note_off,,48,0,1,,,,,,,0,,58,64
203232,note_off,,0,0,1,,,,,,,0,,63,64
203232,note_off,,0,0,1,,,,,,,0,,55,64
203232,note_off,,0,0,1,,,,,,,0,,61,64
203280,note_on,,0,0,1,,,,,,,0,,58,127
203280,note_on,,0,0,1,,,,,,,0,,87,127
203280,note_on,,0,0,1,,,,,,,0,,61,127
203280,note_on,,0,0,1,,,,,,,0,,63,127
203280,note_on,,48,0,1,,,,,,,0,,55,127
203376,note_off,,96,0,1,,,,,,,0,,87,64
203400,note_on,,24,0,1,,,,,,,0,,85,127
203472,note_off,,72,0,1,,,,,,,0,,58,64
203472,note_off,,0,0,1,,,,,,,0,,61,64
203472,note_off,,0,0,1,,,,,,,0,,63,64
203472,note_off,,0,0,1,,,,,,,0,,55,64
203496,note_off,,24,0,1,,,,,,,0,,85,64
203520,note_on,,0,0,1,,,,,,,0,,87,127
203520,note_on,,0,0,1,,,,,,,0,,61,127
203520,note_on,,0,0,1,,,,,,,0,,63,127
203520,note_on,,0,0,1,,,,,,,0,,58,127
203520,note_on,,24,0,1,,,,,,,0,,55,127
203616,note_off,,96,0,1,,,,,,,0,,87,64
203640,note_on,,24,0,1,,,,,,,0,,85,127
203712,note_off,,72,0,1,,,,,,,0,,63,64
203712,note_off,,0,0,1,,,,,,,0,,61,64
203712,note_off,,0,0,1,,,,,,,0,,58,64
203712,note_off,,0,0,1,,,,,,,0,,55,64
203736,note_off,,24,0,1,,,,,,,0,,85,64
203760,note_on,,0,0,1,,,,,,,0,,82,127
203760,note_on,,0,0,1,,,,,,,0,,63,127
203760,note_on,,24,0,1,,,,,,,0,,61,127
203760,note_on,,0,0,1,,,,,,,0,,55,127
203760,note_on,,0,0,1,,,,,,,0,,58,127
203952,note_off,,0,0,1,,,,,,,0,,61,64
203952,note_off,,192,0,1,,,,,,,0,,63,64
203952,note_off,,0,0,1,,,,,,,0,,58,64
203952,note_off,,0,0,1,,,,,,,0,,55,64
204000,note_on,,0,0,1,,,,,,,0,,58,127
204000,note_on,,0,0,1,,,,,,,0,,61,127
204000,note_on,,48,0,1,,,,,,,0,,63,127
204000,note_on,,0,0,1,,,,,,,0,,55,127
204144,note_off,,144,0,1,,,,,,,0,,82,64
204192,note_off,,48,0,1,,,,,,,0,,63,64
204192,note_off,,0,0,1,,,,,,,0,,55,64
204192,note_off,,0,0,1,,,,,,,0,,61,64
204192,note_off,,0,0,1,,,,,,,0,,58,64
204240,note_on,,48,0,1,,,,,,,0,,44,127
204360,note_on,,120,0,1,,,,,,,0,,84,127
204456,note_off,,96,0,1,,,,,,,0,,84,64
204480,note_on,,24,0,1,,,,,,,0,,80,127
204576,note_off,,96,0,1,,,,,,,0,,80,64
204600,note_on,,24,0,1,,,,,,,0,,75,127
204624,note_off,,24,0,1,,,,,,,0,,44,64
204696,note_off,,72,0,1,,,,,,,0,,75,64
204720,note_on,,24,0,1,,,,,,,0,,48,127
204720,note_on,,0,0,1,,,,,,,0,,72,127
204816,note_off,,96,0,1,,,,,,,0,,72,64
204840,note_on,,24,0,1,,,,,,,0,,80,127
204912,note_off,,72,0,1,,,,,,,0,,48,64
204936,note_off,,24,0,1,,,,,,,0,,80,64
204960,note_on,,0,0,1,,,,,,,0,,75,127
204960,note_on,,24,0,1,,,,,,,0,,48,127
205056,note_off,,96,0,1,,,,,,,0,,75,64
205080,note_on,,24,0,1,,,,,,,0,,72,127
205152,note_off,,72,0,1,,,,,,,0,,48,64
205176,note_off,,24,0,1,,,,,,,0,,72,64
205200,note_on,,24,0,1,,,,,,,0,,68,127
205200,note_on,,0,0,1,,,,,,,0,,51,127
205296,note_off,,96,0,1,,,,,,,0,,68,64
205320,note_on,,24,0,1,,,,,,,0,,72,127
205392,note_off,,72,0,1,,,,,,,0,,51,64
205416,note_off,,24,0,1,,,,,,,0,,72,64
205440,note_on,,24,0,1,,,,,,,0,,51,127
205440,note_on,,0,0,1,,,,,,,0,,68,127
205536,note_off,,96,0,1,,,,,,,0,,68,64
205560,note_on,,24,0,1,,,,,,,0,,63,127
205632,note_off,,72,0,1,,,,,,,0,,51,64
205656,note_off,,24,0,1,,,,,,,0,,63,64
205680,note_on,,24,0,1,,,,,,,0,,56,127
205680,note_on,,0,0,1,,,,,,,0,,60,127
205776,note_off,,96,0,1,,,,,,,0,,60,64
205800,note_on,,24,0,1,,,,,,,0,,68,127
205896,note_off,,96,0,1,,,,,,,0,,68,64
205920,note_on,,24,0,1,,,,,,,0,,63,127
206016,note_off,,96,0,1,,,,,,,0,,63,64
206040,note_on,,24,0,1,,,,,,,0,,60,127
206064,note_off,,24,0,1,,,,,,,0,,56,64
206136,note_off,,72,0,1,,,,,,,0,,60,64
206160,note_on,,24,0,1,,,,,,,0,,58,127
206280,note_on,,120,0,1,,,,,,,0,,67,127
206376,note_off,,96,0,1,,,,,,,0,,67,64
206400,note_on,,24,0,1,,,,,,,0,,72,127
206496,note_off,,96,0,1,,,,,,,0,,72,64
206520,note_on,,24,0,1,,,,,,,0,,76,127
206544,note_off,,24,0,1,,,,,,,0,,58,64
206616,note_off,,72,0,1,,,,,,,0,,76,64
206640,note_on,,0,0,1,,,,,,,0,,79,127
206640,note_on,,24,0,1,,,,,,,0,,55,127
206736,note_off,,96,0,1,,,,,,,0,,79,64
206760,note_on,,24,0,1,,,,,,,0,,72,127
206832,note_off,,72,0,1,,,,,,,0,,55,64
206856,note_off,,24,0,1,,,,,,,0,,72,64
206880,note_on,,24,0,1,,,,,,,0,,55,127
206880,note_on,,0,0,1,,,,,,,0,,76,127
206976,note_off,,96,0,1,,,,,,,0,,76,64
207000,note_on,,24,0,1,,,,,,,0,,79,127
207072,note_off,,72,0,1,,,,,,,0,,55,64
207096,note_off,,24,0,1,,,,,,,0,,79,64
207120,note_on,,0,0,1,,,,,,,0,,52,127
207120,note_on,,24,0,1,,,,,,,0,,84,127
207216,note_off,,96,0,1,,,,,,,0,,84,64
207240,note_on,,24,0,1,,,,,,,0,,76,127
207312,note_off,,72,0,1,,,,,,,0,,52,64
207336,note_off,,24,0,1,,,,,,,0,,76,64
207360,note_on,,24,0,1,,,,,,,0,,52,127
207360,note_on,,0,0,1,,,,,,,0,,79,127
207456,note_off,,96,0,1,,,,,,,0,,79,64
207480,note_on,,24,0,1,,,,,,,0,,84,127
207552,note_off,,72,0,1,,,,,,,0,,52,64
207576,note_off,,24,0,1,,,,,,,0,,84,64
207600,note_on,,24,0,1,,,,,,,0,,46,127
207600,note_on,,0,0,1,,,,,,,0,,88,127
207696,note_off,,96,0,1,,,,,,,0,,88,64
207720,note_on,,24,0,1,,,,,,,0,,79,127
207816,note_off,,96,0,1,,,,,,,0,,79,64
207840,note_on,,24,0,1,,,,,,,0,,84,127
207936,note_off,,96,0,1,,,,,,,0,,84,64
207960,note_on,,24,0,1,,,,,,,0,,88,127
207984,note_off,,24,0,1,,,,,,,0,,46,64
208056,note_off,,72,0,1,,,,,,,0,,88,64
208080,note_on,,24,0,1,,,,,,,0,,44,127
208200,note_on,,120,0,1,,,,,,,0,,89,127
208296,note_off,,96,0,1,,,,,,,0,,89,64
208320,note_on,,24,0,1,,,,,,,0,,84,127
208416,note_off,,96,0,1,,,,,,,0,,84,64
208440,note_on,,24,0,1,,,,,,,0,,80,127
208464,note_off,,24,0,1,,,,,,,0,,44,64
208536,note_off,,72,0,1,,,,,,,0,,80,64
208560,note_on,,24,0,1,,,,,,,0,,48,127
208560,note_on,,0,0,1,,,,,,,0,,77,127
208656,note_off,,96,0,1,,,,,,,0,,77,64
208680,note_on,,24,0,1,,,,,,,0,,84,127
208752,note_off,,72,0,1,,,,,,,0,,48,64
208776,note_off,,24,0,1,,,,,,,0,,84,64
208800,note_on,,24,0,1,,,,,,,0,,48,127
208800,note_on,,0,0,1,,,,,,,0,,80,127
208896,note_off,,96,0,1,,,,,,,0,,80,64
208920,note_on,,24,0,1,,,,,,,0,,77,127
208992,note_off,,72,0,1,,,,,,,0,,48,64
209016,note_off,,24,0,1,,,,,,,0,,77,64
209040,note_on,,0,0,1,,,,,,,0,,53,127
209040,note_on,,24,0,1,,,,,,,0,,72,127
209136,note_off,,96,0,1,,,,,,,0,,72,64
209160,note_on,,24,0,1,,,,,,,0,,77,127
209232,note_off,,72,0,1,,,,,,,0,,53,64
209256,note_off,,24,0,1,,,,,,,0,,77,64
209280,note_on,,24,0,1,,,,,,,0,,53,127
209280,note_on,,0,0,1,,,,,,,0,,72,127
209376,note_off,,96,0,1,,,,,,,0,,72,64
209400,note_on,,24,0,1,,,,,,,0,,68,127
209472,note_off,,72,0,1,,,,,,,0,,53,64
209496,note_off,,24,0,1,,,,,,,0,,68,64
209520,note_on,,24,0,1,,,,,,,0,,56,127
209520,note_on,,0,0,1,,,,,,,0,,65,127
209616,note_off,,96,0,1,,,,,,,0,,65,64
209640,note_on,,24,0,1,,,,,,,0,,72,127
209736,note_off,,96,0,1,,,,,,,0,,72,64
209760,note_on,,24,0,1,,,,,,,0,,68,127
209856,note_off,,96,0,1,,,,,,,0,,68,64
209880,note_on,,24,0,1,,,,,,,0,,65,127
209904,note_off,,24,0,1,,,,,,,0,,56,64
209976,note_off,,72,0,1,,,,,,,0,,65,64
210000,note_on,,24,0,1,,,,,,,0,,54,127
210120,note_on,,120,0,1,,,,,,,0,,60,127
210216,note_off,,96,0,1,,,,,,,0,,60,64
210240,note_on,,24,0,1,,,,,,,0,,63,127
210336,note_off,,96,0,1,,,,,,,0,,63,64
210360,note_on,,24,0,1,,,,,,,0,,68,127
210384,note_off,,24,0,1,,,,,,,0,,54,64
210456,note_off,,72,0,1,,,,,,,0,,68,64
210480,note_on,,24,0,1,,,,,,,0,,51,127
