tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
449088,note_off,,0,0,3,,,,,,,2,,,,69,64
449088,note_off,,768,0,3,,,,,,,2,,,,72,64
449136,note_off,,96,0,10,,,,,,,10,,,,70,64
449136,note_off,,96,0,11,,,,,,,11,,,,58,64
449136,note_off,,96,0,12,,,,,,,12,,,,46,64
449160,note_on,,24,0,12,,,,,,,12,,,,48,127
449160,note_on,,24,0,11,,,,,,,11,,,,60,127
449160,note_on,,24,0,10,,,,,,,10,,,,72,127
449232,note_off,,0,0,8,,,,,,,7,,,,72,64
449232,note_off,,192,0,8,,,,,,,7,,,,81,64
449232,note_off,,192,0,9,,,,,,,8,,,,69,64
449232,note_off,,0,0,9,,,,,,,8,,,,77,64
449256,note_off,,96,0,12,,,,,,,12,,,,48,64
449256,note_off,,96,0,10,,,,,,,10,,,,72,64
449256,note_off,,96,0,11,,,,,,,11,,,,60,64
449280,note_on,,24,0,12,,,,,,,12,,,,50,127
449280,note_on,,48,0,8,,,,,,,7,,,,82,127
449280,note_on,,48,0,9,,,,,,,8,,,,70,127
449280,note_on,,0,0,4,,,,,,,3,,,,58,89
449280,note_on,,0,0,6,,,,,,,5,,,,70,112
449280,note_on,,576,0,6,,,,,,,5,,,,62,112
449280,note_on,,0,0,3,,,,,,,2,,,,58,89
449280,note_on,,24,0,10,,,,,,,10,,,,74,127
449280,note_on,,192,0,3,,,,,,,2,,,,70,89
449280,note_on,,192,0,7,,,,,,,6,,,,46,112
449280,note_on,,0,0,4,,,,,,,3,,,,46,89
449280,note_off,,3840,0,2,,,,,,,1,,,,77,64
449280,note_on,,24,0,11,,,,,,,11,,,,62,127
449280,note_on,,192,0,5,,,,,,,4,,,,58,112
449280,note_on,,0,0,5,,,,,,,4,,,,50,112
449280,note_off,,3840,0,1,,,,,,,0,,,,89,64
449280,note_on,,0,0,1,,,,,,,0,,,,82,89
449280,note_off,,3840,0,4,,,,,,,3,,,,65,64
449280,note_on,,0,0,2,,,,,,,1,,,,70,89
449472,note_off,,192,0,11,,,,,,,11,,,,62,64
449472,note_off,,192,0,5,,,,,,,4,,,,50,64
449472,note_off,,192,0,12,,,,,,,12,,,,50,64
449472,note_off,,0,0,5,,,,,,,4,,,,58,64
449472,note_off,,192,0,6,,,,,,,5,,,,70,64
449472,note_off,,0,0,6,,,,,,,5,,,,62,64
449520,note_on,,0,0,10,,,,,,,10,,,,74,127
449520,note_off,,240,0,10,,,,,,,10,,,,74,64
449520,note_on,,0,0,10,,,,,,,10,,,,74,127
449664,note_off,,384,0,7,,,,,,,6,,,,46,64
449760,note_on,,288,0,12,,,,,,,12,,,,46,127
449760,note_on,,288,0,6,,,,,,,5,,,,70,112
449760,note_on,,0,0,6,,,,,,,5,,,,58,112
449760,note_off,,240,0,10,,,,,,,10,,,,74,64
449760,note_on,,288,0,5,,,,,,,4,,,,46,112
449760,note_on,,0,0,5,,,,,,,4,,,,58,112
449760,note_on,,96,0,7,,,,,,,6,,,,46,112
449760,note_on,,0,0,10,,,,,,,10,,,,70,127
449760,note_on,,288,0,11,,,,,,,11,,,,58,127
449760,note_off,,0,0,10,,,,,,,10,,,,74,64
449952,note_off,,0,0,5,,,,,,,4,,,,46,64
449952,note_off,,192,0,5,,,,,,,4,,,,58,64
449952,note_off,,192,0,12,,,,,,,12,,,,46,64
449952,note_off,,192,0,6,,,,,,,5,,,,58,64
449952,note_off,,0,0,6,,,,,,,5,,,,70,64
449952,note_off,,192,0,11,,,,,,,11,,,,58,64
450000,note_off,,240,0,10,,,,,,,10,,,,70,64
450000,note_on,,0,0,10,,,,,,,10,,,,70,127
450144,note_off,,384,0,7,,,,,,,6,,,,46,64
450240,note_on,,0,0,6,,,,,,,5,,,,70,112
450240,note_on,,288,0,12,,,,,,,12,,,,41,127
450240,note_on,,288,0,6,,,,,,,5,,,,58,112
450240,note_on,,0,0,5,,,,,,,4,,,,46,112
450240,note_on,,288,0,5,,,,,,,4,,,,58,112
450240,note_on,,0,0,10,,,,,,,10,,,,65,127
450240,note_on,,96,0,7,,,,,,,6,,,,46,112
450240,note_on,,288,0,11,,,,,,,11,,,,53,127
450240,note_off,,240,0,10,,,,,,,10,,,,70,64
450432,note_off,,192,0,5,,,,,,,4,,,,46,64
450432,note_off,,0,0,5,,,,,,,4,,,,58,64
450432,note_off,,192,0,6,,,,,,,5,,,,70,64
450432,note_off,,0,0,6,,,,,,,5,,,,58,64
450432,note_off,,192,0,12,,,,,,,12,,,,41,64
450432,note_off,,192,0,11,,,,,,,11,,,,53,64
450480,note_off,,240,0,10,,,,,,,10,,,,65,64
450480,note_on,,0,0,10,,,,,,,10,,,,65,127
450624,note_off,,384,0,7,,,,,,,6,,,,46,64
450720,note_on,,0,0,6,,,,,,,5,,,,70,112
450720,note_on,,288,0,11,,,,,,,11,,,,58,127
450720,note_on,,288,0,5,,,,,,,4,,,,58,112
450720,note_on,,0,0,5,,,,,,,4,,,,46,112
450720,note_on,,0,0,10,,,,,,,10,,,,70,127
450720,note_off,,240,0,10,,,,,,,10,,,,65,64
450720,note_on,,96,0,7,,,,,,,6,,,,46,112
450720,note_on,,288,0,12,,,,,,,12,,,,46,127
450720,note_on,,288,0,6,,,,,,,5,,,,58,112
450912,note_off,,0,0,5,,,,,,,4,,,,58,64
450912,note_off,,192,0,5,,,,,,,4,,,,46,64
450912,note_off,,0,0,6,,,,,,,5,,,,58,64
450912,note_off,,192,0,6,,,,,,,5,,,,70,64
450912,note_off,,192,0,11,,,,,,,11,,,,58,64
450912,note_off,,192,0,12,,,,,,,12,,,,46,64
450960,note_off,,240,0,10,,,,,,,10,,,,70,64
450960,note_on,,0,0,10,,,,,,,10,,,,70,127
451104,note_off,,384,0,7,,,,,,,6,,,,46,64
451200,note_on,,96,0,7,,,,,,,6,,,,46,112
451200,note_on,,288,0,12,,,,,,,12,,,,38,127
451200,note_on,,0,0,6,,,,,,,5,,,,70,112
451200,note_on,,288,0,6,,,,,,,5,,,,58,112
451200,note_on,,0,0,5,,,,,,,4,,,,46,112
451200,note_off,,240,0,10,,,,,,,10,,,,70,64
451200,note_on,,0,0,10,,,,,,,10,,,,62,127
451200,note_on,,288,0,11,,,,,,,11,,,,50,127
451200,note_on,,288,0,5,,,,,,,4,,,,58,112
451392,note_off,,192,0,6,,,,,,,5,,,,70,64
451392,note_off,,0,0,5,,,,,,,4,,,,58,64
451392,note_off,,192,0,5,,,,,,,4,,,,46,64
451392,note_off,,192,0,12,,,,,,,12,,,,38,64
451392,note_off,,192,0,11,,,,,,,11,,,,50,64
451392,note_off,,0,0,6,,,,,,,5,,,,58,64
451440,note_on,,0,0,10,,,,,,,10,,,,62,127
451440,note_off,,240,0,10,,,,,,,10,,,,62,64
451584,note_off,,384,0,7,,,,,,,6,,,,46,64
451680,note_on,,288,0,12,,,,,,,12,,,,41,127
451680,note_off,,240,0,10,,,,,,,10,,,,62,64
451680,note_on,,0,0,5,,,,,,,4,,,,58,112
451680,note_on,,288,0,11,,,,,,,11,,,,53,127
451680,note_on,,288,0,5,,,,,,,4,,,,46,112
451680,note_on,,96,0,7,,,,,,,6,,,,46,112
451680,note_on,,0,0,6,,,,,,,5,,,,58,112
451680,note_on,,0,0,10,,,,,,,10,,,,65,127
451680,note_on,,288,0,6,,,,,,,5,,,,70,112
451872,note_off,,0,0,6,,,,,,,5,,,,70,64
451872,note_off,,192,0,6,,,,,,,5,,,,58,64
451872,note_off,,192,0,11,,,,,,,11,,,,53,64
451872,note_off,,0,0,5,,,,,,,4,,,,46,64
451872,note_off,,192,0,5,,,,,,,4,,,,58,64
451872,note_off,,192,0,12,,,,,,,12,,,,41,64
451920,note_on,,0,0,10,,,,,,,10,,,,65,127
451920,note_off,,240,0,10,,,,,,,10,,,,65,64
452064,note_off,,384,0,7,,,,,,,6,,,,46,64
452160,note_on,,0,0,5,,,,,,,4,,,,46,112
452160,note_on,,288,0,6,,,,,,,5,,,,58,112
452160,note_on,,0,0,6,,,,,,,5,,,,70,112
452160,note_on,,288,0,12,,,,,,,12,,,,34,127
452160,note_on,,288,0,5,,,,,,,4,,,,58,112
452160,note_on,,288,0,11,,,,,,,11,,,,46,127
452160,note_off,,240,0,10,,,,,,,10,,,,65,64
452160,note_on,,0,0,10,,,,,,,10,,,,58,127
452160,note_on,,96,0,7,,,,,,,6,,,,46,112
452352,note_off,,192,0,12,,,,,,,12,,,,34,64
452352,note_off,,192,0,11,,,,,,,11,,,,46,64
452352,note_off,,0,0,6,,,,,,,5,,,,58,64
452352,note_off,,0,0,5,,,,,,,4,,,,58,64
452352,note_off,,192,0,5,,,,,,,4,,,,46,64
452352,note_off,,192,0,6,,,,,,,5,,,,70,64
452400,note_off,,240,0,10,,,,,,,10,,,,58,64
452400,note_on,,0,0,10,,,,,,,10,,,,58,127
452544,note_off,,384,0,7,,,,,,,6,,,,46,64
452640,note_on,,288,0,5,,,,,,,4,,,,58,112
452640,note_on,,0,0,6,,,,,,,5,,,,70,112
452640,note_on,,96,0,7,,,,,,,6,,,,46,112
452640,note_on,,288,0,12,,,,,,,12,,,,38,127
452640,note_on,,288,0,6,,,,,,,5,,,,58,112
452640,note_off,,240,0,10,,,,,,,10,,,,58,64
452640,note_on,,0,0,10,,,,,,,10,,,,62,127
452640,note_on,,0,0,5,,,,,,,4,,,,46,112
452640,note_on,,288,0,11,,,,,,,11,,,,50,127
452736,note_off,,3456,0,9,,,,,,,8,,,,70,64
452736,note_off,,3456,0,3,,,,,,,2,,,,58,64
452736,note_off,,0,0,3,,,,,,,2,,,,70,64
452736,note_off,,3456,0,2,,,,,,,1,,,,70,64
452736,note_off,,3456,0,1,,,,,,,0,,,,82,64
452736,note_off,,3456,0,8,,,,,,,7,,,,82,64
452736,note_off,,3456,0,4,,,,,,,3,,,,46,64
452736,note_off,,0,0,4,,,,,,,3,,,,58,64
452832,note_off,,192,0,6,,,,,,,5,,,,70,64
452832,note_off,,192,0,11,,,,,,,11,,,,50,64
452832,note_off,,192,0,12,,,,,,,12,,,,38,64
452832,note_off,,192,0,5,,,,,,,4,,,,46,64
452832,note_off,,0,0,5,,,,,,,4,,,,58,64
452832,note_off,,0,0,6,,,,,,,5,,,,58,64
452880,note_off,,240,0,10,,,,,,,10,,,,62,64
452880,note_on,,0,0,10,,,,,,,10,,,,62,127
453024,note_off,,384,0,7,,,,,,,6,,,,46,64
453120,note_on,,0,0,10,,,,,,,10,,,,55,127
453120,note_on,,384,0,4,,,,,,,3,,,,51,89
453120,note_on,,288,0,11,,,,,,,11,,,,43,127
453120,note_on,,384,0,1,,,,,,,0,,,,87,89
453120,note_on,,0,0,6,,,,,,,5,,,,70,112
453120,note_on,,96,0,7,,,,,,,6,,,,46,112
453120,note_on,,0,0,4,,,,,,,3,,,,63,89
453120,note_on,,384,0,8,,,,,,,7,,,,87,127
453120,note_on,,0,0,3,,,,,,,2,,,,63,89
453120,note_off,,240,0,10,,,,,,,10,,,,62,64
453120,note_on,,384,0,2,,,,,,,1,,,,75,89
453120,note_on,,384,0,9,,,,,,,8,,,,75,127
453120,note_on,,288,0,6,,,,,,,5,,,,58,112
453120,note_on,,384,0,3,,,,,,,2,,,,75,89
453120,note_on,,0,0,5,,,,,,,4,,,,46,112
453120,note_on,,288,0,5,,,,,,,4,,,,58,112
453120,note_on,,288,0,12,,,,,,,12,,,,31,127
453312,note_off,,192,0,6,,,,,,,5,,,,70,64
453312,note_off,,0,0,6,,,,,,,5,,,,58,64
453312,note_off,,192,0,5,,,,,,,4,,,,46,64
453312,note_off,,192,0,12,,,,,,,12,,,,31,64
453312,note_off,,192,0,11,,,,,,,11,,,,43,64
453312,note_off,,0,0,5,,,,,,,4,,,,58,64
453360,note_on,,0,0,10,,,,,,,10,,,,55,127
453360,note_off,,240,0,10,,,,,,,10,,,,55,64
453504,note_off,,384,0,7,,,,,,,6,,,,46,64
453600,note_on,,0,0,6,,,,,,,5,,,,58,112
453600,note_on,,288,0,6,,,,,,,5,,,,70,112
453600,note_on,,0,0,5,,,,,,,4,,,,58,112
453600,note_on,,288,0,5,,,,,,,4,,,,46,112
453600,note_off,,240,0,10,,,,,,,10,,,,55,64
453600,note_on,,288,0,12,,,,,,,12,,,,39,127
453600,note_on,,0,0,10,,,,,,,10,,,,63,127
453600,note_on,,96,0,7,,,,,,,6,,,,46,112
453600,note_on,,288,0,11,,,,,,,11,,,,51,127
453792,note_off,,192,0,12,,,,,,,12,,,,39,64
453792,note_off,,192,0,6,,,,,,,5,,,,58,64
453792,note_off,,0,0,5,,,,,,,4,,,,46,64
453792,note_off,,192,0,5,,,,,,,4,,,,58,64
453792,note_off,,192,0,11,,,,,,,11,,,,51,64
453792,note_off,,0,0,6,,,,,,,5,,,,70,64
453840,note_off,,240,0,10,,,,,,,10,,,,63,64
453840,note_on,,0,0,10,,,,,,,10,,,,63,127
453984,note_off,,384,0,7,,,,,,,6,,,,46,64
454080,note_on,,288,0,6,,,,,,,5,,,,58,112
454080,note_on,,288,0,5,,,,,,,4,,,,58,112
454080,note_off,,240,0,10,,,,,,,10,,,,63,64
454080,note_on,,96,0,7,,,,,,,6,,,,46,112
454080,note_on,,0,0,5,,,,,,,4,,,,46,112
454080,note_on,,0,0,6,,,,,,,5,,,,70,112
454080,note_on,,0,0,10,,,,,,,10,,,,60,127
454080,note_on,,288,0,11,,,,,,,11,,,,48,127
454080,note_on,,288,0,12,,,,,,,12,,,,36,127
454272,note_off,,192,0,11,,,,,,,11,,,,48,64
454272,note_off,,0,0,6,,,,,,,5,,,,58,64
454272,note_off,,192,0,12,,,,,,,12,,,,36,64
454272,note_off,,192,0,6,,,,,,,5,,,,70,64
454272,note_off,,0,0,5,,,,,,,4,,,,58,64
454272,note_off,,192,0,5,,,,,,,4,,,,46,64
454320,note_on,,0,0,10,,,,,,,10,,,,60,127
454320,note_off,,240,0,10,,,,,,,10,,,,60,64
454464,note_off,,384,0,7,,,,,,,6,,,,46,64
454560,note_on,,96,0,7,,,,,,,6,,,,46,112
454560,note_on,,0,0,10,,,,,,,10,,,,58,127
454560,note_off,,240,0,10,,,,,,,10,,,,60,64
454560,note_on,,0,0,5,,,,,,,4,,,,46,112
454560,note_on,,288,0,5,,,,,,,4,,,,58,112
454560,note_on,,288,0,12,,,,,,,12,,,,34,127
454560,note_on,,288,0,11,,,,,,,11,,,,46,127
454560,note_on,,0,0,6,,,,,,,5,,,,70,112
454560,note_on,,288,0,6,,,,,,,5,,,,58,112
454656,note_off,,1536,0,9,,,,,,,8,,,,75,64
454656,note_off,,1536,0,8,,,,,,,7,,,,87,64
454656,note_off,,1536,0,1,,,,,,,0,,,,87,64
454656,note_off,,0,0,4,,,,,,,3,,,,51,64
454656,note_off,,1536,0,4,,,,,,,3,,,,63,64
454656,note_off,,1536,0,2,,,,,,,1,,,,75,64
454656,note_off,,0,0,3,,,,,,,2,,,,75,64
454656,note_off,,1536,0,3,,,,,,,2,,,,63,64
454752,note_off,,192,0,11,,,,,,,11,,,,46,64
454752,note_off,,192,0,12,,,,,,,12,,,,34,64
454752,note_off,,192,0,6,,,,,,,5,,,,70,64
454752,note_off,,0,0,5,,,,,,,4,,,,58,64
454752,note_off,,192,0,5,,,,,,,4,,,,46,64
454752,note_off,,0,0,6,,,,,,,5,,,,58,64
454800,note_off,,240,0,10,,,,,,,10,,,,58,64
454800,note_on,,0,0,10,,,,,,,10,,,,58,127
454944,note_off,,384,0,7,,,,,,,6,,,,46,64
455040,note_on,,384,0,8,,,,,,,7,,,,89,127
455040,note_on,,0,0,6,,,,,,,5,,,,65,112
455040,note_on,,384,0,9,,,,,,,8,,,,77,127
455040,note_on,,384,0,4,,,,,,,3,,,,53,89
455040,note_on,,0,0,4,,,,,,,3,,,,65,89
455040,note_on,,288,0,11,,,,,,,11,,,,45,127
455040,note_on,,288,0,5,,,,,,,4,,,,53,112
455040,note_on,,0,0,5,,,,,,,4,,,,41,112
455040,note_on,,96,0,7,,,,,,,6,,,,41,112
455040,note_on,,288,0,6,,,,,,,5,,,,53,112
455040,note_on,,288,0,12,,,,,,,12,,,,33,127
455040,note_off,,240,0,10,,,,,,,10,,,,58,64
455040,note_on,,0,0,10,,,,,,,10,,,,57,127
455040,note_on,,384,0,1,,,,,,,0,,,,89,89
455040,note_on,,0,0,3,,,,,,,2,,,,65,89
455040,note_on,,384,0,3,,,,,,,2,,,,77,89
455040,note_on,,384,0,2,,,,,,,1,,,,77,89
455232,note_off,,192,0,6,,,,,,,5,,,,65,64
455232,note_off,,0,0,5,,,,,,,4,,,,53,64
455232,note_off,,0,0,6,,,,,,,5,,,,53,64
455232,note_off,,192,0,12,,,,,,,12,,,,33,64
455232,note_off,,192,0,11,,,,,,,11,,,,45,64
455232,note_off,,192,0,5,,,,,,,4,,,,41,64
455280,note_on,,0,0,10,,,,,,,10,,,,57,127
455280,note_off,,240,0,10,,,,,,,10,,,,57,64
455424,note_off,,384,0,7,,,,,,,6,,,,41,64
455520,note_on,,288,0,6,,,,,,,5,,,,65,112
455520,note_on,,0,0,6,,,,,,,5,,,,53,112
455520,note_on,,288,0,11,,,,,,,11,,,,53,127
455520,note_off,,240,0,10,,,,,,,10,,,,57,64
455520,note_on,,96,0,7,,,,,,,6,,,,41,112
455520,note_on,,288,0,5,,,,,,,4,,,,41,112
455520,note_on,,0,0,10,,,,,,,10,,,,65,127
455520,note_on,,0,0,5,,,,,,,4,,,,53,112
455520,note_on,,288,0,12,,,,,,,12,,,,41,127
455712,note_off,,192,0,11,,,,,,,11,,,,53,64
455712,note_off,,192,0,5,,,,,,,4,,,,53,64
455712,note_off,,0,0,5,,,,,,,4,,,,41,64
455712,note_off,,0,0,6,,,,,,,5,,,,65,64
455712,note_off,,192,0,6,,,,,,,5,,,,53,64
455712,note_off,,192,0,12,,,,,,,12,,,,41,64
455760,note_off,,240,0,10,,,,,,,10,,,,65,64
455760,note_on,,0,0,10,,,,,,,10,,,,65,127
455904,note_off,,384,0,7,,,,,,,6,,,,41,64
456000,note_on,,0,0,5,,,,,,,4,,,,41,112
456000,note_on,,0,0,6,,,,,,,5,,,,65,112
456000,note_on,,288,0,12,,,,,,,12,,,,39,127
456000,note_off,,240,0,10,,,,,,,10,,,,65,64
456000,note_on,,0,0,10,,,,,,,10,,,,63,127
456000,note_on,,288,0,6,,,,,,,5,,,,53,112
456000,note_on,,288,0,11,,,,,,,11,,,,51,127
456000,note_on,,288,0,5,,,,,,,4,,,,53,112
456000,note_on,,96,0,7,,,,,,,6,,,,41,112
456192,note_off,,192,0,11,,,,,,,11,,,,51,64
456192,note_off,,0,0,6,,,,,,,5,,,,53,64
456192,note_off,,192,0,6,,,,,,,5,,,,65,64
456192,note_off,,0,0,5,,,,,,,4,,,,53,64
456192,note_off,,192,0,5,,,,,,,4,,,,41,64
456192,note_off,,192,0,12,,,,,,,12,,,,39,64
456240,note_off,,240,0,10,,,,,,,10,,,,63,64
456240,note_on,,0,0,10,,,,,,,10,,,,63,127
456384,note_off,,384,0,7,,,,,,,6,,,,41,64
456480,note_on,,288,0,5,,,,,,,4,,,,53,112
456480,note_on,,288,0,12,,,,,,,12,,,,36,127
456480,note_off,,240,0,10,,,,,,,10,,,,63,64
456480,note_on,,0,0,10,,,,,,,10,,,,60,127
456480,note_on,,288,0,11,,,,,,,11,,,,48,127
456480,note_on,,96,0,7,,,,,,,6,,,,41,112
456480,note_on,,288,0,6,,,,,,,5,,,,53,112
456480,note_on,,0,0,6,,,,,,,5,,,,65,112
456480,note_on,,0,0,5,,,,,,,4,,,,41,112
456560,note_off,,1520,0,9,,,,,,,8,,,,77,64
456560,note_on,,0,0,8,,,,,,,7,,,,77,127
456560,note_off,,1520,0,8,,,,,,,7,,,,89,64
456560,note_on,,0,0,9,,,,,,,8,,,,65,127
456640,note_off,,80,0,8,,,,,,,7,,,,77,64
456640,note_on,,0,0,8,,,,,,,7,,,,79,127
456640,note_on,,0,0,9,,,,,,,8,,,,67,127
456640,note_off,,80,0,9,,,,,,,8,,,,65,64
456672,note_off,,192,0,6,,,,,,,5,,,,65,64
456672,note_off,,0,0,6,,,,,,,5,,,,53,64
456672,note_off,,192,0,5,,,,,,,4,,,,41,64
456672,note_off,,0,0,5,,,,,,,4,,,,53,64
456672,note_off,,192,0,12,,,,,,,12,,,,36,64
456672,note_off,,192,0,11,,,,,,,11,,,,48,64
456720,note_off,,80,0,9,,,,,,,8,,,,67,64
456720,note_on,,0,0,9,,,,,,,8,,,,69,127
456720,note_on,,0,0,10,,,,,,,10,,,,60,127
456720,note_off,,240,0,10,,,,,,,10,,,,60,64
456720,note_on,,0,0,8,,,,,,,7,,,,81,127
456720,note_off,,80,0,8,,,,,,,7,,,,79,64
456784,note_off,,64,0,9,,,,,,,8,,,,69,64
456784,note_off,,64,0,8,,,,,,,7,,,,81,64
456800,note_on,,16,0,9,,,,,,,8,,,,70,127
456800,note_on,,16,0,8,,,,,,,7,,,,82,127
456840,note_off,,1800,0,4,,,,,,,3,,,,65,64
456840,note_off,,1800,0,2,,,,,,,1,,,,77,64
456840,note_off,,0,0,4,,,,,,,3,,,,53,64
456840,note_off,,1800,0,3,,,,,,,2,,,,65,64
456840,note_off,,0,0,3,,,,,,,2,,,,77,64
456840,note_off,,1800,0,1,,,,,,,0,,,,89,64
456864,note_off,,64,0,9,,,,,,,8,,,,70,64
456864,note_off,,64,0,8,,,,,,,7,,,,82,64
456864,note_off,,384,0,7,,,,,,,6,,,,41,64
456880,note_on,,16,0,8,,,,,,,7,,,,84,127
456880,note_on,,16,0,9,,,,,,,8,,,,72,127
456944,note_off,,64,0,8,,,,,,,7,,,,84,64
456944,note_off,,64,0,9,,,,,,,8,,,,72,64
456960,note_on,,0,0,5,,,,,,,4,,,,58,104
456960,note_on,,288,0,5,,,,,,,4,,,,46,104
456960,note_on,,16,0,9,,,,,,,8,,,,74,127
456960,note_on,,288,0,12,,,,,,,12,,,,34,127
456960,note_off,,240,0,10,,,,,,,10,,,,60,64
456960,note_on,,0,0,10,,,,,,,10,,,,58,127
456960,note_on,,288,0,11,,,,,,,11,,,,46,127
456960,note_on,,96,0,7,,,,,,,6,,,,46,127
456960,note_on,,120,0,1,,,,,,,0,,,,86,62
456960,note_on,,120,0,3,,,,,,,2,,,,74,62
456960,note_on,,16,0,8,,,,,,,7,,,,86,127
456960,note_on,,288,0,6,,,,,,,5,,,,58,104
456960,note_on,,0,0,6,,,,,,,5,,,,70,104
456960,note_on,,0,0,3,,,,,,,2,,,,62,62
456960,note_on,,120,0,4,,,,,,,3,,,,62,62
456960,note_on,,0,0,4,,,,,,,3,,,,50,62
456960,note_on,,120,0,2,,,,,,,1,,,,74,62
457152,note_off,,192,0,7,,,,,,,6,,,,46,64
457200,note_on,,48,0,7,,,,,,,6,,,,46,104
457200,note_off,,240,0,8,,,,,,,7,,,,86,64
457200,note_on,,0,0,8,,,,,,,7,,,,86,127
457200,note_off,,240,0,9,,,,,,,8,,,,74,64
457200,note_on,,0,0,9,,,,,,,8,,,,74,127
457200,note_on,,0,0,9,,,,,,,8,,,,74,127
457200,note_on,,0,0,8,,,,,,,7,,,,86,127
457392,note_off,,192,0,7,,,,,,,6,,,,46,64
457440,note_off,,240,0,9,,,,,,,8,,,,74,64
457440,note_off,,0,0,9,,,,,,,8,,,,74,64
457440,note_on,,0,0,9,,,,,,,8,,,,70,127
457440,note_on,,0,0,8,,,,,,,7,,,,82,127
457440,note_off,,0,0,8,,,,,,,7,,,,86,64
457440,note_off,,240,0,8,,,,,,,7,,,,86,64
457440,note_on,,48,0,7,,,,,,,6,,,,46,104
457632,note_off,,192,0,7,,,,,,,6,,,,46,64
457680,note_on,,0,0,9,,,,,,,8,,,,70,127
457680,note_off,,240,0,8,,,,,,,7,,,,82,64
457680,note_on,,0,0,8,,,,,,,7,,,,82,127
457680,note_on,,48,0,7,,,,,,,6,,,,46,104
457680,note_off,,240,0,9,,,,,,,8,,,,70,64
457872,note_off,,192,0,7,,,,,,,6,,,,46,64
457920,note_on,,0,0,8,,,,,,,7,,,,77,127
457920,note_on,,48,0,7,,,,,,,6,,,,46,104
457920,note_off,,240,0,9,,,,,,,8,,,,70,64
457920,note_on,,0,0,9,,,,,,,8,,,,65,127
457920,note_off,,240,0,8,,,,,,,7,,,,82,64
458112,note_off,,192,0,7,,,,,,,6,,,,46,64
458160,note_on,,0,0,8,,,,,,,7,,,,77,127
458160,note_off,,240,0,8,,,,,,,7,,,,77,64
458160,note_on,,48,0,7,,,,,,,6,,,,46,104
458160,note_on,,0,0,9,,,,,,,8,,,,65,127
458160,note_off,,240,0,9,,,,,,,8,,,,65,64
458352,note_off,,192,0,7,,,,,,,6,,,,46,64
458400,note_on,,48,0,7,,,,,,,6,,,,46,104
458400,note_on,,0,0,8,,,,,,,7,,,,82,127
458400,note_off,,240,0,8,,,,,,,7,,,,77,64
458400,note_off,,240,0,9,,,,,,,8,,,,65,64
458400,note_on,,0,0,9,,,,,,,8,,,,70,127
458592,note_off,,192,0,7,,,,,,,6,,,,46,64
458640,note_off,,240,0,9,,,,,,,8,,,,70,64
458640,note_off,,240,0,8,,,,,,,7,,,,82,64
458640,note_on,,0,0,9,,,,,,,8,,,,70,127
458640,note_on,,0,0,8,,,,,,,7,,,,82,127
458640,note_on,,48,0,7,,,,,,,6,,,,46,104
458832,note_off,,192,0,7,,,,,,,6,,,,46,64
458880,note_off,,240,0,8,,,,,,,7,,,,82,64
458880,note_on,,0,0,8,,,,,,,7,,,,74,127
458880,note_on,,48,0,7,,,,,,,6,,,,46,104
458880,note_off,,240,0,9,,,,,,,8,,,,70,64
458880,note_on,,0,0,9,,,,,,,8,,,,62,127
459072,note_off,,192,0,7,,,,,,,6,,,,46,64
459120,note_off,,240,0,9,,,,,,,8,,,,62,64
459120,note_on,,0,0,9,,,,,,,8,,,,62,127
459120,note_on,,0,0,8,,,,,,,7,,,,74,127
459120,note_off,,240,0,8,,,,,,,7,,,,74,64
459120,note_on,,48,0,7,,,,,,,6,,,,46,104
459312,note_off,,192,0,7,,,,,,,6,,,,46,64
459360,note_off,,240,0,9,,,,,,,8,,,,62,64
459360,note_off,,240,0,8,,,,,,,7,,,,74,64
459360,note_on,,0,0,8,,,,,,,7,,,,77,127
459360,note_on,,48,0,7,,,,,,,6,,,,46,104
459360,note_on,,0,0,9,,,,,,,8,,,,65,127
459552,note_off,,192,0,7,,,,,,,6,,,,46,64
459600,note_off,,240,0,9,,,,,,,8,,,,65,64
459600,note_on,,0,0,9,,,,,,,8,,,,65,127
459600,note_off,,240,0,8,,,,,,,7,,,,77,64
459600,note_on,,0,0,8,,,,,,,7,,,,77,127
459600,note_on,,48,0,7,,,,,,,6,,,,46,104
459792,note_off,,192,0,7,,,,,,,6,,,,46,64
459840,note_off,,240,0,8,,,,,,,7,,,,77,64
459840,note_on,,48,0,7,,,,,,,6,,,,46,104
459840,note_on,,0,0,9,,,,,,,8,,,,58,127
459840,note_off,,240,0,9,,,,,,,8,,,,65,64
459840,note_on,,0,0,8,,,,,,,7,,,,70,127
460032,note_off,,192,0,7,,,,,,,6,,,,46,64
460080,note_on,,0,0,9,,,,,,,8,,,,58,127
460080,note_off,,240,0,8,,,,,,,7,,,,70,64
460080,note_on,,0,0,8,,,,,,,7,,,,70,127
460080,note_on,,48,0,7,,,,,,,6,,,,46,104
460080,note_off,,240,0,9,,,,,,,8,,,,58,64
460272,note_off,,192,0,7,,,,,,,6,,,,46,64
460320,note_on,,48,0,7,,,,,,,6,,,,46,104
460320,note_off,,240,0,9,,,,,,,8,,,,58,64
460320,note_on,,0,0,9,,,,,,,8,,,,62,127
460320,note_off,,240,0,8,,,,,,,7,,,,70,64
