tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
6960,note_on,5,0,5,,,,,,,,,,5,,50,74
6960,note_on,5,0,6,,,,,,,,,,6,,38,74
6982,note_on,22,0,4,,,,,,,,,,4,,50,0
6982,note_on,22,0,5,,,,,,,,,,5,,50,0
6982,note_on,22,0,3,,,,,,,,,,3,,62,0
6982,note_on,22,0,6,,,,,,,,,,6,,38,0
6982,note_on,22,0,2,,,,,,,,,,2,,62,0
7005,note_on,23,0,5,,,,,,,,,,5,,50,74
7005,note_on,23,0,3,,,,,,,,,,3,,62,74
7005,note_on,23,0,6,,,,,,,,,,6,,38,74
7005,note_on,23,0,4,,,,,,,,,,4,,62,74
7005,note_on,23,0,2,,,,,,,,,,2,,62,74
7015,note_on,10,0,3,,,,,,,,,,3,,62,0
7015,note_on,10,0,6,,,,,,,,,,6,,38,0
7015,note_on,10,0,2,,,,,,,,,,2,,62,0
7015,note_on,10,0,4,,,,,,,,,,4,,62,0
7015,note_on,10,0,5,,,,,,,,,,5,,50,0
7020,note_on,5,0,2,,,,,,,,,,2,,60,72
7020,note_on,5,0,4,,,,,,,,,,4,,60,72
7020,note_on,5,0,3,,,,,,,,,,3,,60,72
7020,note_on,5,0,5,,,,,,,,,,5,,48,72
7020,note_on,5,0,6,,,,,,,,,,6,,36,72
7042,note_on,22,0,2,,,,,,,,,,2,,60,0
7042,note_on,22,0,4,,,,,,,,,,4,,60,0
7042,note_on,22,0,3,,,,,,,,,,3,,60,0
7042,note_on,22,0,5,,,,,,,,,,5,,48,0
7042,note_on,22,0,6,,,,,,,,,,6,,36,0
7065,note_on,23,0,4,,,,,,,,,,4,,62,76
7065,note_on,23,0,3,,,,,,,,,,3,,62,76
7065,note_on,23,0,2,,,,,,,,,,2,,62,76
7065,note_on,23,0,6,,,,,,,,,,6,,38,76
7065,note_on,23,0,5,,,,,,,,,,5,,50,76
7075,note_on,10,0,6,,,,,,,,,,6,,38,0
7075,note_on,10,0,2,,,,,,,,,,2,,62,0
7075,note_on,10,0,4,,,,,,,,,,4,,62,0
7075,note_on,10,0,3,,,,,,,,,,3,,62,0
7075,note_on,10,0,5,,,,,,,,,,5,,50,0
7080,note_on,5,0,2,,,,,,,,,,2,,59,77
7080,note_on,5,0,4,,,,,,,,,,4,,59,77
7080,note_on,5,0,5,,,,,,,,,,5,,47,77
7080,note_on,5,0,3,,,,,,,,,,3,,59,77
7080,note_on,5,0,6,,,,,,,,,,6,,35,77
7110,note_on,30,0,5,,,,,,,,,,5,,47,0
7110,note_on,30,0,6,,,,,,,,,,6,,35,0
7110,note_on,30,0,2,,,,,,,,,,2,,59,0
7110,note_on,30,0,4,,,,,,,,,,4,,59,0
7110,note_on,30,0,3,,,,,,,,,,3,,59,0
7140,note_on,30,0,6,,,,,,,,,,6,,35,93
7140,note_on,30,0,4,,,,,,,,,,4,,59,93
7140,note_on,30,0,5,,,,,,,,,,5,,47,93
7140,note_on,30,0,3,,,,,,,,,,3,,59,93
7140,note_on,30,0,2,,,,,,,,,,2,,59,93
7170,note_on,30,0,5,,,,,,,,,,5,,47,0
7170,note_on,30,0,4,,,,,,,,,,4,,59,0
7170,note_on,30,0,2,,,,,,,,,,2,,59,0
7170,note_on,30,0,6,,,,,,,,,,6,,35,0
7170,note_on,30,0,3,,,,,,,,,,3,,59,0
7200,note_on,30,0,2,,,,,,,,,,2,,59,84
7200,note_on,30,0,6,,,,,,,,,,6,,35,84
7200,note_on,30,0,5,,,,,,,,,,5,,47,84
7200,note_on,30,0,4,,,,,,,,,,4,,59,84
7200,note_on,30,0,3,,,,,,,,,,3,,59,84
7260,note_on,0,0,1,,,,,,,,,,1,,59,45
7260,note_on,360,0,1,,,,,,,,,,1,,71,56
7305,note_on,45,0,1,,,,,,,,,,1,,59,0
7305,note_on,0,0,1,,,,,,,,,,1,,71,0
7320,note_on,120,0,6,,,,,,,,,,6,,35,0
7320,note_on,120,0,5,,,,,,,,,,5,,47,0
7320,note_on,120,0,2,,,,,,,,,,2,,59,0
7320,note_on,120,0,3,,,,,,,,,,3,,59,0
7320,note_on,0,0,1,,,,,,,,,,1,,62,44
7320,note_on,0,0,1,,,,,,,,,,1,,59,57
7320,note_on,0,0,1,,,,,,,,,,1,,74,61
7320,note_on,15,0,1,,,,,,,,,,1,,71,61
7320,note_on,120,0,4,,,,,,,,,,4,,59,0
7365,note_on,0,0,1,,,,,,,,,,1,,71,0
7365,note_on,0,0,1,,,,,,,,,,1,,74,0
7365,note_on,0,0,1,,,,,,,,,,1,,59,0
7365,note_on,45,0,1,,,,,,,,,,1,,62,0
7380,note_on,0,0,1,,,,,,,,,,1,,62,66
7380,note_on,0,0,1,,,,,,,,,,1,,65,58
7380,note_on,0,0,1,,,,,,,,,,1,,74,73
7380,note_on,0,0,1,,,,,,,,,,1,,59,63
7380,note_on,0,0,1,,,,,,,,,,1,,71,58
7380,note_on,15,0,1,,,,,,,,,,1,,77,53
7425,note_on,45,0,1,,,,,,,,,,1,,59,0
7425,note_on,0,0,1,,,,,,,,,,1,,74,0
7425,note_on,0,0,1,,,,,,,,,,1,,77,0
7425,note_on,0,0,1,,,,,,,,,,1,,65,0
7425,note_on,0,0,1,,,,,,,,,,1,,71,0
7425,note_on,0,0,1,,,,,,,,,,1,,62,0
7440,note_on,15,0,1,,,,,,,,,,1,,71,46
7440,note_on,0,0,1,,,,,,,,,,1,,59,73
7440,note_on,0,0,1,,,,,,,,,,1,,74,64
7440,note_on,0,0,1,,,,,,,,,,1,,65,62
7440,note_on,0,0,1,,,,,,,,,,1,,77,61
7440,note_on,0,0,1,,,,,,,,,,1,,81,67
7440,note_on,0,0,1,,,,,,,,,,1,,69,73
7440,note_on,0,0,1,,,,,,,,,,1,,62,65
7560,note_on,0,0,1,,,,,,,,,,1,,80,48
7560,note_on,0,0,1,,,,,,,,,,1,,68,35
7560,note_on,120,0,1,,,,,,,,,,1,,69,0
7560,note_on,0,0,1,,,,,,,,,,1,,81,0
7620,note_on,0,0,1,,,,,,,,,,1,,74,0
7620,note_on,0,0,1,,,,,,,,,,1,,77,0
7620,note_on,0,0,1,,,,,,,,,,1,,62,0
7620,note_on,0,0,1,,,,,,,,,,1,,71,0
7620,note_on,60,0,1,,,,,,,,,,1,,68,0
7620,note_on,0,0,1,,,,,,,,,,1,,65,0
7620,note_on,0,0,1,,,,,,,,,,1,,80,0
7620,note_on,0,0,1,,,,,,,,,,1,,59,0
7665,note_on,345,0,3,,,,,,,,,,3,,59,95
7665,note_on,345,0,4,,,,,,,,,,4,,59,95
7665,note_on,345,0,2,,,,,,,,,,2,,59,95
7665,note_on,345,0,6,,,,,,,,,,6,,35,95
7665,note_on,345,0,5,,,,,,,,,,5,,47,95
7680,note_on,15,0,2,,,,,,,,,,2,,59,0
7680,note_on,0,0,4,,,,,,,,,,4,,48,100
7680,note_on,0,0,5,,,,,,,,,,5,,48,76
7680,note_on,15,0,5,,,,,,,,,,5,,47,0
7680,note_on,0,0,6,,,,,,,,,,6,,36,76
7680,note_on,15,0,4,,,,,,,,,,4,,59,0
7680,note_on,0,0,2,,,,,,,,,,2,,60,76
7680,note_on,15,0,3,,,,,,,,,,3,,59,0
7680,note_on,0,0,3,,,,,,,,,,3,,60,76
7680,note_on,15,0,6,,,,,,,,,,6,,35,0
7740,note_on,60,0,4,,,,,,,,,,4,,48,0
7740,note_on,0,0,1,,,,,,,,,,1,,68,48
7740,note_on,0,0,1,,,,,,,,,,1,,80,45
7740,note_on,0,0,1,,,,,,,,,,1,,72,29
7740,note_on,0,0,1,,,,,,,,,,1,,64,45
7740,note_on,0,0,1,,,,,,,,,,1,,60,42
7740,note_on,60,0,3,,,,,,,,,,3,,60,0
7740,note_on,120,0,1,,,,,,,,,,1,,76,53
7740,note_on,60,0,2,,,,,,,,,,2,,60,0
7740,note_on,60,0,6,,,,,,,,,,6,,36,0
7740,note_on,60,0,5,,,,,,,,,,5,,48,0
7800,note_on,0,0,1,,,,,,,,,,1,,83,32
7800,note_on,0,0,1,,,,,,,,,,1,,71,44
7800,note_on,60,0,1,,,,,,,,,,1,,68,0
7800,note_on,0,0,1,,,,,,,,,,1,,80,0
7860,note_on,0,0,1,,,,,,,,,,1,,81,46
7860,note_on,0,0,1,,,,,,,,,,1,,69,46
7860,note_on,0,0,1,,,,,,,,,,1,,71,0
7860,note_on,60,0,1,,,,,,,,,,1,,83,0
7905,note_on,165,0,3,,,,,,,,,,3,,60,72
7905,note_on,165,0,5,,,,,,,,,,5,,48,72
7905,note_on,165,0,4,,,,,,,,,,4,,60,72
7905,note_on,165,0,6,,,,,,,,,,6,,36,72
7905,note_on,165,0,2,,,,,,,,,,2,,60,72
7920,note_on,15,0,5,,,,,,,,,,5,,48,0
7920,note_on,0,0,5,,,,,,,,,,5,,51,89
7920,note_on,0,0,1,,,,,,,,,,1,,81,0
7920,note_on,0,0,2,,,,,,,,,,2,,63,89
7920,note_on,15,0,2,,,,,,,,,,2,,60,0
7920,note_on,0,0,1,,,,,,,,,,1,,72,0
7920,note_on,0,0,1,,,,,,,,,,1,,76,0
7920,note_on,0,0,1,,,,,,,,,,1,,60,0
7920,note_on,0,0,4,,,,,,,,,,4,,51,89
7920,note_on,15,0,4,,,,,,,,,,4,,60,0
7920,note_on,0,0,3,,,,,,,,,,3,,63,89
7920,note_on,0,0,1,,,,,,,,,,1,,64,0
7920,note_on,0,0,6,,,,,,,,,,6,,39,89
7920,note_on,15,0,6,,,,,,,,,,6,,36,0
7920,note_on,60,0,1,,,,,,,,,,1,,69,0
7920,note_on,15,0,3,,,,,,,,,,3,,60,0
7980,note_on,0,0,1,,,,,,,,,,1,,66,33
7980,note_on,60,0,6,,,,,,,,,,6,,39,0
7980,note_on,0,0,1,,,,,,,,,,1,,75,45
7980,note_on,60,0,2,,,,,,,,,,2,,63,0
7980,note_on,60,0,5,,,,,,,,,,5,,51,0
7980,note_on,60,0,1,,,,,,,,,,1,,78,45
7980,note_on,60,0,4,,,,,,,,,,4,,51,0
7980,note_on,0,0,1,,,,,,,,,,1,,69,40
7980,note_on,0,0,1,,,,,,,,,,1,,63,42
7980,note_on,0,0,1,,,,,,,,,,1,,81,48
7980,note_on,60,0,3,,,,,,,,,,3,,63,0
8040,note_on,60,0,1,,,,,,,,,,1,,81,0
8040,note_on,0,0,1,,,,,,,,,,1,,72,29
8040,note_on,0,0,1,,,,,,,,,,1,,84,45
8040,note_on,0,0,1,,,,,,,,,,1,,69,0
8100,note_on,0,0,1,,,,,,,,,,1,,78,44
8100,note_on,0,0,1,,,,,,,,,,1,,78,42
8100,note_on,0,0,1,,,,,,,,,,1,,66,0
8100,note_on,0,0,1,,,,,,,,,,1,,75,0
8100,note_on,60,0,1,,,,,,,,,,1,,72,0
8100,note_on,0,0,1,,,,,,,,,,1,,63,29
8100,note_on,0,0,1,,,,,,,,,,1,,66,42
8100,note_on,0,0,1,,,,,,,,,,1,,83,40
8100,note_on,0,0,1,,,,,,,,,,1,,84,0
8100,note_on,0,0,1,,,,,,,,,,1,,78,0
8100,note_on,0,0,1,,,,,,,,,,1,,63,0
8145,note_on,165,0,4,,,,,,,,,,4,,51,84
8145,note_on,165,0,6,,,,,,,,,,6,,39,84
8145,note_on,165,0,2,,,,,,,,,,2,,63,84
8145,note_on,165,0,5,,,,,,,,,,5,,51,84
8145,note_on,165,0,3,,,,,,,,,,3,,63,84
8160,note_on,0,0,6,,,,,,,,,,6,,40,94
8160,note_on,15,0,6,,,,,,,,,,6,,39,0
8160,note_on,15,0,5,,,,,,,,,,5,,51,0
8160,note_on,15,0,2,,,,,,,,,,2,,63,0
8160,note_on,60,0,1,,,,,,,,,,1,,83,0
8160,note_on,0,0,1,,,,,,,,,,1,,63,0
8160,note_on,0,0,1,,,,,,,,,,1,,78,0
8160,note_on,0,0,1,,,,,,,,,,1,,78,0
8160,note_on,0,0,1,,,,,,,,,,1,,66,0
8160,note_on,0,0,1,,,,,,,,,,1,,64,63
8160,note_on,0,0,1,,,,,,,,,,1,,71,43
8160,note_on,0,0,1,,,,,,,,,,1,,67,29
8160,note_on,0,0,5,,,,,,,,,,5,,52,94
8160,note_on,0,0,2,,,,,,,,,,2,,64,94
8160,note_on,0,0,1,,,,,,,,,,1,,81,45
8160,note_on,0,0,4,,,,,,,,,,4,,52,94
8160,note_on,15,0,4,,,,,,,,,,4,,51,0
8160,note_on,0,0,3,,,,,,,,,,3,,64,94
8160,note_on,15,0,3,,,,,,,,,,3,,63,0
8190,note_on,30,0,6,,,,,,,,,,6,,40,0
8190,note_on,30,0,3,,,,,,,,,,3,,64,0
8190,note_on,30,0,4,,,,,,,,,,4,,52,0
8190,note_on,30,0,5,,,,,,,,,,5,,52,0
8190,note_on,30,0,2,,,,,,,,,,2,,64,0
8220,note_on,0,0,1,,,,,,,,,,1,,79,65
8220,note_on,60,0,1,,,,,,,,,,1,,81,0
8280,note_on,0,0,1,,,,,,,,,,1,,78,43
8280,note_on,0,0,1,,,,,,,,,,1,,71,40
8280,note_on,0,0,1,,,,,,,,,,1,,64,0
8280,note_on,0,0,1,,,,,,,,,,1,,71,0
8280,note_on,0,0,1,,,,,,,,,,1,,67,0
8280,note_on,60,0,1,,,,,,,,,,1,,79,0
8280,note_on,0,0,1,,,,,,,,,,1,,55,42
8280,note_on,0,0,1,,,,,,,,,,1,,64,44
8340,note_on,0,0,1,,,,,,,,,,1,,76,63
8340,note_on,60,0,1,,,,,,,,,,1,,78,0
8395,set_tempo,4075,1,0,,,,,,1463415,,,,,,,
8400,note_on,0,0,1,,,,,,,,,,1,,64,0
8400,note_on,0,0,1,,,,,,,,,,1,,55,0
8400,note_on,0,0,1,,,,,,,,,,1,,71,0
8400,note_on,0,0,1,,,,,,,,,,1,,64,43
8400,note_on,0,0,1,,,,,,,,,,1,,57,43
8400,note_on,60,0,1,,,,,,,,,,1,,76,0
8400,note_on,0,0,1,,,,,,,,,,1,,74,40
8460,note_on,0,0,1,,,,,,,,,,1,,72,43
8460,note_on,60,0,1,,,,,,,,,,1,,74,0
8520,note_on,0,0,1,,,,,,,,,,1,,57,0
8520,note_on,0,0,1,,,,,,,,,,1,,64,0
8520,note_on,0,0,1,,,,,,,,,,1,,64,53
8520,note_on,0,0,1,,,,,,,,,,1,,60,45
8520,note_on,0,0,1,,,,,,,,,,1,,71,62
8520,note_on,60,0,1,,,,,,,,,,1,,72,0
8580,note_on,60,0,1,,,,,,,,,,1,,71,0
8580,note_on,0,0,1,,,,,,,,,,1,,69,43
8640,note_on,60,0,1,,,,,,,,,,1,,69,0
8640,note_on,0,0,1,,,,,,,,,,1,,64,0
8640,note_on,0,0,1,,,,,,,,,,1,,64,48
8640,note_on,0,0,1,,,,,,,,,,1,,67,43
8640,note_on,0,0,1,,,,,,,,,,1,,59,43
8640,set_tempo,245,1,0,,,,,,1538462,,,,,,,
8640,note_on,0,0,1,,,,,,,,,,1,,60,0
8760,note_on,0,0,1,,,,,,,,,,1,,65,59
8760,note_on,0,0,1,,,,,,,,,,1,,64,48
8760,note_on,0,0,1,,,,,,,,,,1,,67,0
8760,note_on,0,0,1,,,,,,,,,,1,,45,43
8760,note_on,0,0,1,,,,,,,,,,1,,57,47
8760,note_on,120,0,1,,,,,,,,,,1,,59,0
8760,note_on,0,0,1,,,,,,,,,,1,,64,0
8760,note_on,0,0,1,,,,,,,,,,1,,60,41
8800,note_on,40,0,1,,,,,,,,,,1,,65,0
8800,note_on,0,0,1,,,,,,,,,,1,,69,62
8840,note_on,0,0,1,,,,,,,,,,1,,72,43
8840,note_on,40,0,1,,,,,,,,,,1,,69,0
8880,note_on,0,0,1,,,,,,,,,,1,,57,0
8880,note_on,40,0,1,,,,,,,,,,1,,72,0
8880,note_on,0,0,1,,,,,,,,,,1,,64,0
8880,note_on,0,0,1,,,,,,,,,,1,,47,62
8880,note_on,0,0,1,,,,,,,,,,1,,64,61
8880,note_on,0,0,1,,,,,,,,,,1,,55,47
8880,note_on,0,0,1,,,,,,,,,,1,,59,43
8880,note_on,0,0,1,,,,,,,,,,1,,60,0
8880,note_on,0,0,1,,,,,,,,,,1,,45,0
9000,set_tempo,360,1,0,,,,,,1428571,,,,,,,
9000,note_on,0,0,1,,,,,,,,,,1,,54,38
9000,note_on,0,0,1,,,,,,,,,,1,,47,0
9000,note_on,0,0,1,,,,,,,,,,1,,63,39
9000,note_on,0,0,1,,,,,,,,,,1,,47,43
9000,note_on,120,0,1,,,,,,,,,,1,,55,0
9000,note_on,0,0,1,,,,,,,,,,1,,64,0
9045,note_on,855,0,5,,,,,,,,,,5,,52,57
9045,note_on,855,0,3,,,,,,,,,,3,,64,57
9045,note_on,855,0,2,,,,,,,,,,2,,64,57
9045,note_on,855,0,4,,,,,,,,,,4,,52,57
9045,note_on,855,0,6,,,,,,,,,,6,,40,57
9055,note_on,10,0,3,,,,,,,,,,3,,64,0
9055,note_on,10,0,5,,,,,,,,,,5,,52,0
9055,note_on,10,0,6,,,,,,,,,,6,,40,0
9055,note_on,10,0,4,,,,,,,,,,4,,52,0
9055,note_on,10,0,2,,,,,,,,,,2,,64,0
9060,note_on,5,0,4,,,,,,,,,,4,,50,44
9060,note_on,60,0,1,,,,,,,,,,1,,63,0
9060,note_on,5,0,2,,,,,,,,,,2,,62,44
9060,note_on,0,0,1,,,,,,,,,,1,,59,0
9060,note_on,5,0,5,,,,,,,,,,5,,50,44
9060,note_on,0,0,1,,,,,,,,,,1,,47,0
9060,note_on,0,0,1,,,,,,,,,,1,,54,0
9060,note_on,5,0,3,,,,,,,,,,3,,62,44
9060,note_on,5,0,6,,,,,,,,,,6,,38,44
9082,note_on,22,0,4,,,,,,,,,,4,,50,0
9082,note_on,22,0,3,,,,,,,,,,3,,62,0
9082,note_on,22,0,6,,,,,,,,,,6,,38,0
9082,note_on,22,0,2,,,,,,,,,,2,,62,0
9082,note_on,22,0,5,,,,,,,,,,5,,50,0
9105,note_on,23,0,5,,,,,,,,,,5,,52,54
9105,note_on,23,0,3,,,,,,,,,,3,,64,54
9105,note_on,23,0,4,,,,,,,,,,4,,52,54
9105,note_on,23,0,6,,,,,,,,,,6,,40,54
9105,note_on,23,0,2,,,,,,,,,,2,,64,54
9115,note_on,10,0,4,,,,,,,,,,4,,52,0
9115,note_on,10,0,2,,,,,,,,,,2,,64,0
9115,note_on,10,0,5,,,,,,,,,,5,,52,0
9115,note_on,10,0,6,,,,,,,,,,6,,40,0
9115,note_on,10,0,3,,,,,,,,,,3,,64,0
9120,note_on,5,0,5,,,,,,,,,,5,,48,43
9120,note_on,5,0,4,,,,,,,,,,4,,48,43
9120,note_on,5,0,6,,,,,,,,,,6,,36,43
9120,note_on,5,0,2,,,,,,,,,,2,,60,43
9120,note_on,5,0,3,,,,,,,,,,3,,60,43
9142,note_on,22,0,2,,,,,,,,,,2,,60,0
9142,note_on,22,0,4,,,,,,,,,,4,,48,0
9142,note_on,22,0,3,,,,,,,,,,3,,60,0
9142,note_on,22,0,6,,,,,,,,,,6,,36,0
9142,note_on,22,0,5,,,,,,,,,,5,,48,0
9165,note_on,23,0,5,,,,,,,,,,5,,48,44
9165,note_on,23,0,3,,,,,,,,,,3,,60,44
9165,note_on,23,0,4,,,,,,,,,,4,,60,44
9165,note_on,23,0,2,,,,,,,,,,2,,60,44
9165,note_on,23,0,6,,,,,,,,,,6,,36,44
9175,note_on,10,0,2,,,,,,,,,,2,,60,0
9175,note_on,10,0,3,,,,,,,,,,3,,60,0
9175,note_on,10,0,6,,,,,,,,,,6,,36,0
9175,note_on,10,0,5,,,,,,,,,,5,,48,0
9175,note_on,10,0,4,,,,,,,,,,4,,60,0
9180,note_on,5,0,5,,,,,,,,,,5,,47,55
9180,note_on,5,0,4,,,,,,,,,,4,,59,55
9180,note_on,5,0,3,,,,,,,,,,3,,59,55
9180,note_on,5,0,2,,,,,,,,,,2,,59,55
9180,note_on,5,0,6,,,,,,,,,,6,,35,55
9202,note_on,22,0,5,,,,,,,,,,5,,47,0
9202,note_on,22,0,3,,,,,,,,,,3,,59,0
9202,note_on,22,0,2,,,,,,,,,,2,,59,0
9202,note_on,22,0,6,,,,,,,,,,6,,35,0
9202,note_on,22,0,4,,,,,,,,,,4,,59,0
9225,note_on,23,0,3,,,,,,,,,,3,,60,45
9225,note_on,23,0,2,,,,,,,,,,2,,60,45
9225,note_on,23,0,4,,,,,,,,,,4,,60,45
9225,note_on,23,0,6,,,,,,,,,,6,,36,45
9225,note_on,23,0,5,,,,,,,,,,5,,48,45
9235,note_on,10,0,3,,,,,,,,,,3,,60,0
9235,note_on,10,0,4,,,,,,,,,,4,,60,0
9235,note_on,10,0,6,,,,,,,,,,6,,36,0
9235,note_on,10,0,5,,,,,,,,,,5,,48,0
9235,note_on,10,0,2,,,,,,,,,,2,,60,0
9240,note_on,5,0,3,,,,,,,,,,3,,57,40
9240,note_on,5,0,5,,,,,,,,,,5,,45,40
9240,note_on,5,0,2,,,,,,,,,,2,,57,40
9240,note_on,5,0,4,,,,,,,,,,4,,57,40
9240,note_on,5,0,6,,,,,,,,,,6,,33,40
9270,note_on,30,0,5,,,,,,,,,,5,,45,0
9270,note_on,30,0,6,,,,,,,,,,6,,33,0
9270,note_on,30,0,3,,,,,,,,,,3,,57,0
9270,note_on,30,0,4,,,,,,,,,,4,,57,0
9270,note_on,30,0,2,,,,,,,,,,2,,57,0
9300,note_on,30,0,5,,,,,,,,,,5,,45,50
9300,note_on,30,0,3,,,,,,,,,,3,,57,50
9300,note_on,30,0,6,,,,,,,,,,6,,33,50
9300,note_on,30,0,4,,,,,,,,,,4,,57,50
9300,note_on,30,0,2,,,,,,,,,,2,,57,50
9330,note_on,30,0,6,,,,,,,,,,6,,33,0
9330,note_on,30,0,5,,,,,,,,,,5,,45,0
9330,note_on,30,0,4,,,,,,,,,,4,,57,0
9330,note_on,30,0,3,,,,,,,,,,3,,57,0
9330,note_on,30,0,2,,,,,,,,,,2,,57,0
9360,note_on,30,0,5,,,,,,,,,,5,,45,43
9360,note_on,30,0,3,,,,,,,,,,3,,57,43
9360,note_on,30,0,2,,,,,,,,,,2,,57,43
9360,set_tempo,360,1,0,,,,,,1578947,,,,,,,
9360,note_on,30,0,4,,,,,,,,,,4,,57,43
9360,note_on,30,0,6,,,,,,,,,,6,,33,43
9420,note_on,60,0,6,,,,,,,,,,6,,33,0
9420,note_on,60,0,5,,,,,,,,,,5,,45,0
9420,note_on,0,0,1,,,,,,,,,,1,,72,29
9420,note_on,0,0,1,,,,,,,,,,1,,57,43
9420,note_on,0,0,1,,,,,,,,,,1,,60,40
9420,note_on,0,0,1,,,,,,,,,,1,,65,44
9420,note_on,360,0,1,,,,,,,,,,1,,69,45
9420,note_on,60,0,4,,,,,,,,,,4,,57,0
9420,note_on,60,0,2,,,,,,,,,,2,,57,0
9420,note_on,0,0,1,,,,,,,,,,1,,84,41
9420,note_on,60,0,3,,,,,,,,,,3,,57,0
9465,note_on,0,0,1,,,,,,,,,,1,,57,0
9465,note_on,0,0,1,,,,,,,,,,1,,84,0
9465,note_on,0,0,1,,,,,,,,,,1,,69,0
9465,note_on,0,0,1,,,,,,,,,,1,,60,0
9465,note_on,0,0,1,,,,,,,,,,1,,65,0
9465,note_on,45,0,1,,,,,,,,,,1,,72,0
9480,note_on,0,0,1,,,,,,,,,,1,,57,53
9480,note_on,0,0,1,,,,,,,,,,1,,83,48
9480,note_on,15,0,1,,,,,,,,,,1,,65,45
9480,note_on,0,0,1,,,,,,,,,,1,,72,68
9480,note_on,0,0,1,,,,,,,,,,1,,60,44
9480,note_on,0,0,1,,,,,,,,,,1,,69,49
9525,note_on,45,0,1,,,,,,,,,,1,,72,0
9525,note_on,0,0,1,,,,,,,,,,1,,69,0
9525,note_on,0,0,1,,,,,,,,,,1,,60,0
9525,note_on,0,0,1,,,,,,,,,,1,,65,0
9525,note_on,0,0,1,,,,,,,,,,1,,83,0
9525,note_on,0,0,1,,,,,,,,,,1,,57,0
9540,note_on,0,0,1,,,,,,,,,,1,,60,50
9540,note_on,0,0,1,,,,,,,,,,1,,57,62
9540,note_on,0,0,1,,,,,,,,,,1,,69,68
9540,note_on,15,0,1,,,,,,,,,,1,,65,65
9540,note_on,0,0,1,,,,,,,,,,1,,81,65
9540,note_on,0,0,1,,,,,,,,,,1,,72,60
9585,note_on,0,0,1,,,,,,,,,,1,,57,0
9585,note_on,45,0,1,,,,,,,,,,1,,72,0
9585,note_on,0,0,1,,,,,,,,,,1,,65,0
9585,note_on,0,0,1,,,,,,,,,,1,,81,0
9585,note_on,0,0,1,,,,,,,,,,1,,60,0
9585,note_on,0,0,1,,,,,,,,,,1,,69,0
9600,note_on,0,0,1,,,,,,,,,,1,,72,62
9600,note_on,0,0,1,,,,,,,,,,1,,57,50
9600,note_on,0,0,1,,,,,,,,,,1,,79,73
9600,note_on,0,0,1,,,,,,,,,,1,,60,43
9600,note_on,0,0,1,,,,,,,,,,1,,65,62
9600,note_on,15,0,1,,,,,,,,,,1,,69,65
9720,note_on,120,0,1,,,,,,,,,,1,,79,0
9720,note_on,0,0,1,,,,,,,,,,1,,77,43
9765,note_on,345,0,2,,,,,,,,,,2,,65,56
9765,note_on,345,0,4,,,,,,,,,,4,,53,56
9765,note_on,345,0,5,,,,,,,,,,5,,53,56
9765,note_on,345,0,6,,,,,,,,,,6,,41,56
9765,note_on,345,0,3,,,,,,,,,,3,,65,56
9775,note_on,10,0,5,,,,,,,,,,5,,53,0
9775,note_on,10,0,4,,,,,,,,,,4,,53,0
9775,note_on,10,0,3,,,,,,,,,,3,,65,0
9775,note_on,10,0,6,,,,,,,,,,6,,41,0
9775,note_on,10,0,2,,,,,,,,,,2,,65,0
9780,note_on,5,0,2,,,,,,,,,,2,,64,49
9780,note_on,60,0,1,,,,,,,,,,1,,77,0
9780,note_on,0,0,1,,,,,,,,,,1,,72,0
9780,note_on,0,0,1,,,,,,,,,,1,,69,0
9780,note_on,0,0,1,,,,,,,,,,1,,60,0
9780,note_on,5,0,3,,,,,,,,,,3,,64,49
9780,note_on,5,0,4,,,,,,,,,,4,,52,49
9780,note_on,0,0,1,,,,,,,,,,1,,57,0
9780,note_on,0,0,1,,,,,,,,,,1,,65,0
9780,note_on,5,0,5,,,,,,,,,,5,,52,49
9780,note_on,5,0,6,,,,,,,,,,6,,40,49
9802,note_on,22,0,4,,,,,,,,,,4,,52,0
9802,note_on,22,0,3,,,,,,,,,,3,,64,0
9802,note_on,22,0,6,,,,,,,,,,6,,40,0
9802,note_on,22,0,5,,,,,,,,,,5,,52,0
9802,note_on,22,0,2,,,,,,,,,,2,,64,0
9825,note_on,23,0,4,,,,,,,,,,4,,53,54
9825,note_on,23,0,5,,,,,,,,,,5,,53,54
9825,note_on,23,0,2,,,,,,,,,,2,,65,54
9825,note_on,23,0,3,,,,,,,,,,3,,65,54
9825,note_on,23,0,6,,,,,,,,,,6,,41,54
9835,note_on,10,0,3,,,,,,,,,,3,,65,0
9835,note_on,10,0,5,,,,,,,,,,5,,53,0
9835,note_on,10,0,6,,,,,,,,,,6,,41,0
9835,note_on,10,0,4,,,,,,,,,,4,,53,0
9835,note_on,10,0,2,,,,,,,,,,2,,65,0
9840,note_on,5,0,4,,,,,,,,,,4,,50,57
9840,note_on,5,0,3,,,,,,,,,,3,,62,57
9840,note_on,5,0,5,,,,,,,,,,5,,50,57
9840,note_on,5,0,6,,,,,,,,,,6,,38,57
9840,note_on,5,0,2,,,,,,,,,,2,,62,57
9862,note_on,22,0,2,,,,,,,,,,2,,62,0
9862,note_on,22,0,5,,,,,,,,,,5,,50,0
9862,note_on,22,0,6,,,,,,,,,,6,,38,0
9862,note_on,22,0,3,,,,,,,,,,3,,62,0
