tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity,data
219344,note_on,240,0,7,,,,,,,,,,,,,,,6,,66,70,
219348,note_on,240,0,8,,,,,,,,,,,,,,,7,,62,70,
219360,note_on,120,0,5,,,,,,,,,,,,,,,4,,83,0,
219360,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,0,
219360,note_on,0,0,5,,,,,,,,,,,,,,,4,,84,105,
219360,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,105,
219480,note_on,120,0,5,,,,,,,,,,,,,,,4,,84,0,
219480,note_on,0,0,5,,,,,,,,,,,,,,,4,,81,105,
219580,note_on,240,0,6,,,,,,,,,,,,,,,5,,81,0,
219584,note_on,240,0,7,,,,,,,,,,,,,,,6,,66,0,
219588,note_on,240,0,8,,,,,,,,,,,,,,,7,,62,0,
219600,note_on,0,0,5,,,,,,,,,,,,,,,4,,84,105,
219600,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,105,
219600,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,0,
219600,note_on,120,0,5,,,,,,,,,,,,,,,4,,81,0,
219720,note_on,120,0,5,,,,,,,,,,,,,,,4,,84,0,
219720,note_on,0,0,5,,,,,,,,,,,,,,,4,,81,105,
219820,note_on,240,0,6,,,,,,,,,,,,,,,5,,83,70,
219824,note_on,240,0,7,,,,,,,,,,,,,,,6,,74,70,
219828,note_on,240,0,8,,,,,,,,,,,,,,,7,,67,70,
219840,note_on,120,0,5,,,,,,,,,,,,,,,4,,81,0,
219840,note_on,0,0,5,,,,,,,,,,,,,,,4,,83,105,
219840,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,105,
219840,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,0,
219960,note_on,120,0,5,,,,,,,,,,,,,,,4,,83,0,
219960,note_on,0,0,5,,,,,,,,,,,,,,,4,,79,105,
220060,note_on,240,0,6,,,,,,,,,,,,,,,5,,83,0,
220064,note_on,240,0,7,,,,,,,,,,,,,,,6,,74,0,
220068,note_on,240,0,8,,,,,,,,,,,,,,,7,,67,0,
220080,note_on,120,0,5,,,,,,,,,,,,,,,4,,79,0,
220080,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,0,
220080,note_on,0,0,5,,,,,,,,,,,,,,,4,,83,105,
220080,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,105,
220200,note_on,0,0,5,,,,,,,,,,,,,,,4,,79,105,
220200,note_on,120,0,5,,,,,,,,,,,,,,,4,,83,0,
220300,note_on,240,0,6,,,,,,,,,,,,,,,5,,81,70,
220304,note_on,240,0,7,,,,,,,,,,,,,,,6,,72,70,
220308,note_on,240,0,8,,,,,,,,,,,,,,,7,,62,70,
220320,note_on,0,0,5,,,,,,,,,,,,,,,4,,81,105,
220320,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,0,
220320,note_on,120,0,5,,,,,,,,,,,,,,,4,,79,0,
220320,note_on,0,0,5,,,,,,,,,,,,,,,4,,66,105,
220440,note_on,120,0,5,,,,,,,,,,,,,,,4,,81,0,
220440,note_on,0,0,5,,,,,,,,,,,,,,,4,,78,105,
220540,note_on,240,0,6,,,,,,,,,,,,,,,5,,81,0,
220544,note_on,240,0,7,,,,,,,,,,,,,,,6,,72,0,
220548,note_on,240,0,8,,,,,,,,,,,,,,,7,,62,0,
220560,note_on,120,0,5,,,,,,,,,,,,,,,4,,78,0,
220560,note_on,0,0,5,,,,,,,,,,,,,,,4,,81,105,
220560,note_on,0,0,5,,,,,,,,,,,,,,,4,,66,0,
220560,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,105,
220680,note_on,120,0,5,,,,,,,,,,,,,,,4,,81,0,
220680,note_on,0,0,5,,,,,,,,,,,,,,,4,,78,105,
220780,note_on,240,0,6,,,,,,,,,,,,,,,5,,79,70,
220784,note_on,240,0,7,,,,,,,,,,,,,,,6,,71,70,
220788,note_on,240,0,8,,,,,,,,,,,,,,,7,,55,70,
220800,note_on,120,0,5,,,,,,,,,,,,,,,4,,78,0,
220800,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,0,
220800,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,105,
220800,note_on,0,0,5,,,,,,,,,,,,,,,4,,47,105,
220920,note_on,0,0,5,,,,,,,,,,,,,,,4,,50,105,
220920,note_on,120,0,5,,,,,,,,,,,,,,,4,,47,0,
220920,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,0,
220920,note_on,0,0,5,,,,,,,,,,,,,,,4,,79,105,
221040,note_on,120,0,5,,,,,,,,,,,,,,,4,,50,0,
221040,note_on,0,0,5,,,,,,,,,,,,,,,4,,79,0,
221040,note_on,0,0,5,,,,,,,,,,,,,,,4,,83,105,
221040,note_on,0,0,5,,,,,,,,,,,,,,,4,,55,105,
221104,note_on,7024,0,4,,,,,,,,,,,,,,,3,,86,0,
221160,note_on,0,0,5,,,,,,,,,,,,,,,4,,86,105,
221160,note_on,0,0,5,,,,,,,,,,,,,,,4,,59,105,
221160,note_on,0,0,5,,,,,,,,,,,,,,,4,,83,0,
221160,note_on,120,0,5,,,,,,,,,,,,,,,4,,55,0,
221260,note_on,480,0,6,,,,,,,,,,,,,,,5,,79,0,
221264,note_on,480,0,7,,,,,,,,,,,,,,,6,,71,0,
221268,note_on,480,0,8,,,,,,,,,,,,,,,7,,55,0,
221280,note_on,176,0,4,,,,,,,,,,,,,,,3,,71,105,
221280,note_on,0,0,5,,,,,,,,,,,,,,,4,,84,105,
221280,note_on,0,0,5,,,,,,,,,,,,,,,4,,86,0,
221280,note_on,120,0,5,,,,,,,,,,,,,,,4,,59,0,
221400,note_on,0,0,5,,,,,,,,,,,,,,,4,,83,105,
221400,note_on,120,0,5,,,,,,,,,,,,,,,4,,84,0,
221520,note_on,0,0,5,,,,,,,,,,,,,,,4,,81,105,
221520,note_on,120,0,5,,,,,,,,,,,,,,,4,,83,0,
221640,note_on,0,0,5,,,,,,,,,,,,,,,4,,79,105,
221640,note_on,120,0,5,,,,,,,,,,,,,,,4,,81,0,
221729,note_on,449,0,4,,,,,,,,,,,,,,,3,,71,0,
221740,note_on,480,0,6,,,,,,,,,,,,,,,5,,76,70,
221744,note_on,0,0,7,,,,,,,,,,,,,,,6,,67,70,
221744,note_on,480,0,7,,,,,,,,,,,,,,,6,,69,70,
221748,note_on,480,0,8,,,,,,,,,,,,,,,7,,60,70,
221748,note_on,0,0,8,,,,,,,,,,,,,,,7,,64,70,
221760,note_on,120,0,5,,,,,,,,,,,,,,,4,,79,0,
221760,note_on,0,0,5,,,,,,,,,,,,,,,4,,48,105,
221760,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,105,
221760,note_on,31,0,4,,,,,,,,,,,,,,,3,,72,105,
221880,note_on,0,0,5,,,,,,,,,,,,,,,4,,52,105,
221880,note_on,0,0,5,,,,,,,,,,,,,,,4,,81,105,
221880,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,0,
221880,note_on,120,0,5,,,,,,,,,,,,,,,4,,48,0,
222000,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,105,
222000,note_on,0,0,5,,,,,,,,,,,,,,,4,,84,105,
222000,note_on,0,0,5,,,,,,,,,,,,,,,4,,81,0,
222000,note_on,120,0,5,,,,,,,,,,,,,,,4,,52,0,
222120,note_on,120,0,5,,,,,,,,,,,,,,,4,,57,0,
222120,note_on,0,0,5,,,,,,,,,,,,,,,4,,84,0,
222120,note_on,0,0,5,,,,,,,,,,,,,,,4,,88,105,
222120,note_on,0,0,5,,,,,,,,,,,,,,,4,,60,105,
222220,note_on,480,0,6,,,,,,,,,,,,,,,5,,76,0,
222224,note_on,464,0,4,,,,,,,,,,,,,,,3,,72,0,
222224,note_on,480,0,7,,,,,,,,,,,,,,,6,,67,0,
222224,note_on,0,0,7,,,,,,,,,,,,,,,6,,69,0,
222228,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,0,
222228,note_on,480,0,8,,,,,,,,,,,,,,,7,,64,0,
222240,note_on,0,0,5,,,,,,,,,,,,,,,4,,86,105,
222240,note_on,16,0,4,,,,,,,,,,,,,,,3,,88,105,
222240,note_on,120,0,5,,,,,,,,,,,,,,,4,,60,0,
222240,note_on,0,0,5,,,,,,,,,,,,,,,4,,88,0,
222360,note_on,120,0,5,,,,,,,,,,,,,,,4,,86,0,
222360,note_on,0,0,5,,,,,,,,,,,,,,,4,,84,105,
222480,note_on,0,0,5,,,,,,,,,,,,,,,4,,83,105,
222480,note_on,120,0,5,,,,,,,,,,,,,,,4,,84,0,
222600,note_on,0,0,5,,,,,,,,,,,,,,,4,,81,105,
222600,note_on,120,0,5,,,,,,,,,,,,,,,4,,83,0,
222689,note_on,449,0,4,,,,,,,,,,,,,,,3,,88,0,
222700,note_on,480,0,6,,,,,,,,,,,,,,,5,,74,70,
222704,note_on,480,0,7,,,,,,,,,,,,,,,6,,71,70,
222708,note_on,480,0,8,,,,,,,,,,,,,,,7,,62,70,
222720,note_on,31,0,4,,,,,,,,,,,,,,,3,,86,105,
222720,note_on,0,0,5,,,,,,,,,,,,,,,4,,50,105,
222720,note_on,120,0,5,,,,,,,,,,,,,,,4,,81,0,
222840,note_on,120,0,5,,,,,,,,,,,,,,,4,,83,105,
222940,note_on,240,0,6,,,,,,,,,,,,,,,5,,74,0,
222944,note_on,240,0,7,,,,,,,,,,,,,,,6,,71,0,
222960,note_on,0,0,4,,,,,,,,,,,,,,,3,,83,105,
222960,note_on,0,0,5,,,,,,,,,,,,,,,4,,86,105,
222960,note_on,0,0,5,,,,,,,,,,,,,,,4,,50,0,
222960,note_on,120,0,5,,,,,,,,,,,,,,,4,,83,0,
222960,note_on,240,0,4,,,,,,,,,,,,,,,3,,86,0,
223080,note_on,120,0,5,,,,,,,,,,,,,,,4,,86,0,
223080,note_on,0,0,5,,,,,,,,,,,,,,,4,,83,105,
223180,note_on,240,0,6,,,,,,,,,,,,,,,5,,71,70,
223184,note_on,240,0,7,,,,,,,,,,,,,,,6,,67,70,
223188,note_on,480,0,8,,,,,,,,,,,,,,,7,,62,0,
223200,note_on,0,0,5,,,,,,,,,,,,,,,4,,71,105,
223200,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,105,
223200,note_on,120,0,5,,,,,,,,,,,,,,,4,,83,0,
223320,note_on,120,0,5,,,,,,,,,,,,,,,4,,79,105,
223420,note_on,240,0,6,,,,,,,,,,,,,,,5,,71,0,
223424,note_on,240,0,7,,,,,,,,,,,,,,,6,,67,0,
223440,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,0,
223440,note_on,0,0,5,,,,,,,,,,,,,,,4,,83,105,
223440,note_on,0,0,5,,,,,,,,,,,,,,,4,,71,0,
223440,note_on,120,0,5,,,,,,,,,,,,,,,4,,79,0,
223440,note_on,480,0,4,,,,,,,,,,,,,,,3,,79,105,
223524,note_on,84,0,4,,,,,,,,,,,,,,,3,,83,0,
223560,note_on,0,0,5,,,,,,,,,,,,,,,4,,79,105,
223560,note_on,120,0,5,,,,,,,,,,,,,,,4,,83,0,
223644,note_on,120,0,4,,,,,,,,,,,,,,,3,,79,0,
223660,note_on,240,0,6,,,,,,,,,,,,,,,5,,69,70,
223664,note_on,240,0,7,,,,,,,,,,,,,,,6,,66,70,
223668,note_on,480,0,8,,,,,,,,,,,,,,,7,,62,70,
223680,note_on,36,0,4,,,,,,,,,,,,,,,3,,84,105,
223680,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,105,
223680,note_on,120,0,5,,,,,,,,,,,,,,,4,,79,0,
223680,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,105,
223800,note_on,120,0,5,,,,,,,,,,,,,,,4,,81,105,
223900,note_on,240,0,6,,,,,,,,,,,,,,,5,,69,0,
223904,note_on,240,0,7,,,,,,,,,,,,,,,6,,66,0,
223909,note_on,229,0,4,,,,,,,,,,,,,,,3,,84,0,
223920,note_on,0,0,5,,,,,,,,,,,,,,,4,,84,105,
223920,note_on,11,0,4,,,,,,,,,,,,,,,3,,81,105,
223920,note_on,120,0,5,,,,,,,,,,,,,,,4,,81,0,
223920,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,0,
223920,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,0,
224040,note_on,0,0,5,,,,,,,,,,,,,,,4,,81,105,
224040,note_on,120,0,5,,,,,,,,,,,,,,,4,,84,0,
224140,note_on,240,0,6,,,,,,,,,,,,,,,5,,72,70,
224144,note_on,240,0,7,,,,,,,,,,,,,,,6,,66,70,
224148,note_on,480,0,8,,,,,,,,,,,,,,,7,,62,0,
224160,note_on,120,0,5,,,,,,,,,,,,,,,4,,81,0,
224160,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,105,
224160,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,105,
224267,control_change,119,0,8,,,,,,,,,,,,,0,0,7,,,,
224268,program_change,1,0,8,,,,,,,,,,,,,,,7,48,,,
224280,note_on,120,0,5,,,,,,,,,,,,,,,4,,78,105,
224380,note_on,240,0,6,,,,,,,,,,,,,,,5,,72,0,
224384,note_on,240,0,7,,,,,,,,,,,,,,,6,,66,0,
224400,note_on,480,0,4,,,,,,,,,,,,,,,3,,78,105,
224400,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,0,
224400,note_on,120,0,5,,,,,,,,,,,,,,,4,,78,0,
224400,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,0,
224400,note_on,0,0,5,,,,,,,,,,,,,,,4,,81,105,
224484,note_on,84,0,4,,,,,,,,,,,,,,,3,,81,0,
224520,note_on,120,0,5,,,,,,,,,,,,,,,4,,81,0,
224520,note_on,0,0,5,,,,,,,,,,,,,,,4,,78,105,
224548,note_on,0,0,5,,,,,,,,,,,,,,,4,,47,105,
224548,note_on,28,0,5,,,,,,,,,,,,,,,4,,67,105,
224549,note_on,65,0,4,,,,,,,,,,,,,,,3,,78,0,
224580,note_on,0,0,5,,,,,,,,,,,,,,,4,,50,105,
224580,note_on,32,0,5,,,,,,,,,,,,,,,4,,71,105,
224608,note_on,0,0,5,,,,,,,,,,,,,,,4,,55,105,
224608,note_on,28,0,5,,,,,,,,,,,,,,,4,,74,105,
224628,note_on,360,0,8,,,,,,,,,,,,,,,7,,59,70,
224632,note_on,25440,0,9,,,,,,,,,,,,,,,8,,47,70,
224640,note_on,0,0,5,,,,,,,,,,,,,,,4,,59,105,
224640,note_on,91,0,4,,,,,,,,,,,,,,,3,,86,116,
224640,note_on,25440,0,10,,,,,,,,,,,,,,,10,,35,70,
224640,note_on,32,0,5,,,,,,,,,,,,,,,4,,78,0,
224640,note_on,0,0,5,,,,,,,,,,,,,,,4,,79,105,
224760,note_on,120,0,4,,,,,,,,,,,,,,,3,,86,0,
224760,note_on,0,0,4,,,,,,,,,,,,,,,3,,84,110,
224880,note_on,120,0,4,,,,,,,,,,,,,,,3,,84,0,
224880,note_on,0,0,4,,,,,,,,,,,,,,,3,,83,106,
225000,note_on,120,0,4,,,,,,,,,,,,,,,3,,83,0,
225000,note_on,0,0,4,,,,,,,,,,,,,,,3,,81,101,
225120,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,0,
225120,note_on,0,0,5,,,,,,,,,,,,,,,4,,55,0,
225120,note_on,480,0,5,,,,,,,,,,,,,,,4,,59,0,
225120,note_on,0,0,5,,,,,,,,,,,,,,,4,,71,0,
225120,note_on,0,0,5,,,,,,,,,,,,,,,4,,50,0,
225120,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,0,
225120,note_on,0,0,5,,,,,,,,,,,,,,,4,,79,0,
225120,note_on,0,0,5,,,,,,,,,,,,,,,4,,47,0,
225120,note_on,120,0,4,,,,,,,,,,,,,,,3,,81,0,
225120,note_on,0,0,4,,,,,,,,,,,,,,,3,,79,101,
225240,note_on,0,0,4,,,,,,,,,,,,,,,3,,78,98,
225240,note_on,120,0,4,,,,,,,,,,,,,,,3,,79,0,
225360,note_on,120,0,4,,,,,,,,,,,,,,,3,,78,0,
225360,note_on,0,0,4,,,,,,,,,,,,,,,3,,76,99,
225480,note_on,120,0,4,,,,,,,,,,,,,,,3,,76,0,
225480,note_on,0,0,4,,,,,,,,,,,,,,,3,,74,99,
225508,note_on,0,0,5,,,,,,,,,,,,,,,4,,48,105,
225508,note_on,388,0,5,,,,,,,,,,,,,,,4,,67,105,
225540,note_on,0,0,5,,,,,,,,,,,,,,,4,,52,105,
225540,note_on,32,0,5,,,,,,,,,,,,,,,4,,72,105,
225568,note_on,28,0,5,,,,,,,,,,,,,,,4,,76,105,
225568,note_on,0,0,5,,,,,,,,,,,,,,,4,,55,105,
225588,note_on,960,0,8,,,,,,,,,,,,,,,7,,60,70,
225592,note_on,960,0,9,,,,,,,,,,,,,,,8,,48,70,
225600,note_on,0,0,4,,,,,,,,,,,,,,,3,,76,93,
225600,note_on,120,0,4,,,,,,,,,,,,,,,3,,74,0,
225600,note_on,0,0,5,,,,,,,,,,,,,,,4,,60,105,
225600,note_on,960,0,10,,,,,,,,,,,,,,,10,,36,70,
225600,note_on,32,0,5,,,,,,,,,,,,,,,4,,79,105,
225667,note_on,79,0,8,,,,,,,,,,,,,,,7,,59,0,
225686,note_on,94,0,9,,,,,,,,,,,,,,,8,,47,0,
225694,note_on,94,0,10,,,,,,,,,,,,,,,10,,35,0,
225720,note_on,120,0,4,,,,,,,,,,,,,,,3,,76,0,
225720,note_on,0,0,4,,,,,,,,,,,,,,,3,,78,95,
225840,note_on,0,0,4,,,,,,,,,,,,,,,3,,79,100,
225840,note_on,120,0,4,,,,,,,,,,,,,,,3,,78,0,
225960,note_on,0,0,4,,,,,,,,,,,,,,,3,,81,105,
225960,note_on,120,0,4,,,,,,,,,,,,,,,3,,79,0,
226080,note_on,0,0,5,,,,,,,,,,,,,,,4,,79,0,
226080,note_on,120,0,4,,,,,,,,,,,,,,,3,,81,0,
226080,note_on,0,0,4,,,,,,,,,,,,,,,3,,83,109,
226080,note_on,0,0,5,,,,,,,,,,,,,,,4,,52,0,
226080,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,0,
226080,note_on,0,0,5,,,,,,,,,,,,,,,4,,48,0,
226080,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,0,
226080,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,0,
226080,note_on,480,0,5,,,,,,,,,,,,,,,4,,60,0,
226080,note_on,0,0,5,,,,,,,,,,,,,,,4,,55,0,
226200,note_on,0,0,4,,,,,,,,,,,,,,,3,,84,111,
226200,note_on,120,0,4,,,,,,,,,,,,,,,3,,83,0,
226320,note_on,120,0,4,,,,,,,,,,,,,,,3,,84,0,
226320,note_on,0,0,4,,,,,,,,,,,,,,,3,,86,114,
226440,note_on,0,0,4,,,,,,,,,,,,,,,3,,88,117,
226440,note_on,120,0,4,,,,,,,,,,,,,,,3,,86,0,
226482,note_on,815,0,8,,,,,,,,,,,,,,,7,,60,0,
226486,note_on,800,0,9,,,,,,,,,,,,,,,8,,48,0,
226494,note_on,800,0,10,,,,,,,,,,,,,,,10,,36,0,
226539,control_change,2159,0,6,,,,,,,,,,,,,0,0,5,,,,
226540,program_change,1,0,6,,,,,,,,,,,,,,,5,48,,,
226543,control_change,2159,0,7,,,,,,,,,,,,,0,0,6,,,,
226544,program_change,1,0,7,,,,,,,,,,,,,,,6,48,,,
226548,note_on,66,0,8,,,,,,,,,,,,,,,7,,62,70,
226552,note_on,66,0,9,,,,,,,,,,,,,,,8,,50,70,
226560,note_on,120,0,4,,,,,,,,,,,,,,,3,,88,0,
226560,note_on,66,0,10,,,,,,,,,,,,,,,10,,38,70,
226560,note_on,480,0,5,,,,,,,,,,,,,,,4,,47,105,
226560,note_on,0,0,4,,,,,,,,,,,,,,,3,,62,91,
226680,note_on,120,0,5,,,,,,,,,,,,,,,4,,47,0,
226680,note_on,0,0,5,,,,,,,,,,,,,,,4,,55,105,
226716,note_on,0,0,4,,,,,,,,,,,,,,,3,,67,98,
226716,note_on,156,0,4,,,,,,,,,,,,,,,3,,62,0,
226716,note_on,168,0,8,,,,,,,,,,,,,,,7,,62,0,
226780,note_on,240,0,6,,,,,,,,,,,,,,,5,,71,70,
226784,note_on,240,0,7,,,,,,,,,,,,,,,6,,67,70,
226788,note_on,72,0,8,,,,,,,,,,,,,,,7,,62,70,
226800,note_on,0,0,5,,,,,,,,,,,,,,,4,,59,105,
226800,note_on,120,0,5,,,,,,,,,,,,,,,4,,55,0,
226880,note_on,0,0,4,,,,,,,,,,,,,,,3,,71,103,
226880,note_on,164,0,4,,,,,,,,,,,,,,,3,,67,0,
226920,note_on,120,0,5,,,,,,,,,,,,,,,4,,59,0,
226920,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,105,
226948,note_on,168,0,6,,,,,,,,,,,,,,,5,,71,0,
226952,note_on,168,0,7,,,,,,,,,,,,,,,6,,67,0,
226956,note_on,168,0,8,,,,,,,,,,,,,,,7,,62,0,
227020,note_on,72,0,6,,,,,,,,,,,,,,,5,,71,70,
227024,note_on,72,0,7,,,,,,,,,,,,,,,6,,67,70,
227028,note_on,72,0,8,,,,,,,,,,,,,,,7,,62,70,
227032,note_on,480,0,9,,,,,,,,,,,,,,,8,,50,0,
227040,note_on,160,0,4,,,,,,,,,,,,,,,3,,71,0,
227040,note_on,0,0,4,,,,,,,,,,,,,,,3,,74,103,
227040,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,105,
227040,note_on,480,0,10,,,,,,,,,,,,,,,10,,38,0,
227040,note_on,120,0,5,,,,,,,,,,,,,,,4,,62,0,
227160,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,105,
227160,note_on,120,0,5,,,,,,,,,,,,,,,4,,62,0,
227188,note_on,168,0,6,,,,,,,,,,,,,,,5,,71,0,
227192,note_on,168,0,7,,,,,,,,,,,,,,,6,,67,0,
227196,note_on,156,0,4,,,,,,,,,,,,,,,3,,74,0,
227196,note_on,0,0,4,,,,,,,,,,,,,,,3,,79,100,
227196,note_on,168,0,8,,,,,,,,,,,,,,,7,,62,0,
227260,note_on,72,0,6,,,,,,,,,,,,,,,5,,71,70,
227264,note_on,72,0,7,,,,,,,,,,,,,,,6,,67,70,
227268,note_on,72,0,8,,,,,,,,,,,,,,,7,,62,70,
227280,note_on,120,0,5,,,,,,,,,,,,,,,4,,67,0,
227280,note_on,0,0,5,,,,,,,,,,,,,,,4,,71,105,
227360,note_on,0,0,4,,,,,,,,,,,,,,,3,,83,103,
227360,note_on,164,0,4,,,,,,,,,,,,,,,3,,79,0,
227400,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,105,
227400,note_on,120,0,5,,,,,,,,,,,,,,,4,,71,0,
227428,note_on,168,0,6,,,,,,,,,,,,,,,5,,71,0,
227432,note_on,168,0,7,,,,,,,,,,,,,,,6,,67,0,
227436,note_on,168,0,8,,,,,,,,,,,,,,,7,,62,0,
227500,note_on,72,0,6,,,,,,,,,,,,,,,5,,71,70,
227504,note_on,72,0,7,,,,,,,,,,,,,,,6,,67,70,
227508,note_on,72,0,8,,,,,,,,,,,,,,,7,,62,70,
227512,note_on,480,0,9,,,,,,,,,,,,,,,8,,50,70,
227520,note_on,160,0,4,,,,,,,,,,,,,,,3,,83,0,
227520,note_on,480,0,10,,,,,,,,,,,,,,,10,,38,70,
227520,note_on,0,0,4,,,,,,,,,,,,,,,3,,86,115,
227520,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,105,
227520,note_on,120,0,5,,,,,,,,,,,,,,,4,,74,0,
227640,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,105,
227640,note_on,120,0,5,,,,,,,,,,,,,,,4,,62,0,
227668,note_on,168,0,6,,,,,,,,,,,,,,,5,,71,0,
227672,note_on,168,0,7,,,,,,,,,,,,,,,6,,67,0,
227676,note_on,168,0,8,,,,,,,,,,,,,,,7,,62,0,
227740,note_on,72,0,6,,,,,,,,,,,,,,,5,,71,70,
227744,note_on,72,0,7,,,,,,,,,,,,,,,6,,67,70,
227748,note_on,72,0,8,,,,,,,,,,,,,,,7,,62,70,
227760,note_on,120,0,5,,,,,,,,,,,,,,,4,,67,0,
227760,note_on,0,0,5,,,,,,,,,,,,,,,4,,71,105,
227880,note_on,120,0,5,,,,,,,,,,,,,,,4,,71,0,
227880,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,105,
227908,note_on,168,0,6,,,,,,,,,,,,,,,5,,71,0,
227912,note_on,168,0,7,,,,,,,,,,,,,,,6,,67,0,
227916,note_on,168,0,8,,,,,,,,,,,,,,,7,,62,0,
227980,note_on,72,0,6,,,,,,,,,,,,,,,5,,71,70,
227984,note_on,72,0,7,,,,,,,,,,,,,,,6,,67,70,
227988,note_on,72,0,8,,,,,,,,,,,,,,,7,,62,70,
227992,note_on,480,0,9,,,,,,,,,,,,,,,8,,50,0,
228000,note_on,480,0,4,,,,,,,,,,,,,,,3,,86,0,
228000,note_on,0,0,4,,,,,,,,,,,,,,,3,,84,104,
228000,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,105,
228000,note_on,120,0,5,,,,,,,,,,,,,,,4,,74,0,
228000,note_on,480,0,10,,,,,,,,,,,,,,,10,,38,0,
228120,note_on,120,0,5,,,,,,,,,,,,,,,4,,74,0,
228120,note_on,120,0,4,,,,,,,,,,,,,,,3,,84,0,
228120,note_on,0,0,5,,,,,,,,,,,,,,,4,,79,105,
228120,note_on,0,0,4,,,,,,,,,,,,,,,3,,83,112,
228148,note_on,168,0,6,,,,,,,,,,,,,,,5,,71,0,
228152,note_on,168,0,7,,,,,,,,,,,,,,,6,,67,0,
228156,note_on,168,0,8,,,,,,,,,,,,,,,7,,62,0,
228220,note_on,72,0,6,,,,,,,,,,,,,,,5,,71,70,
228224,note_on,72,0,7,,,,,,,,,,,,,,,6,,67,70,
228228,note_on,72,0,8,,,,,,,,,,,,,,,7,,62,70,
228240,note_on,120,0,4,,,,,,,,,,,,,,,3,,83,0,
228240,note_on,0,0,5,,,,,,,,,,,,,,,4,,83,105,
228240,note_on,120,0,5,,,,,,,,,,,,,,,4,,79,0,
228240,note_on,0,0,4,,,,,,,,,,,,,,,3,,81,114,
228360,note_on,0,0,5,,,,,,,,,,,,,,,4,,86,105,
228360,note_on,0,0,4,,,,,,,,,,,,,,,3,,79,105,
228360,note_on,120,0,4,,,,,,,,,,,,,,,3,,81,0,
228360,note_on,120,0,5,,,,,,,,,,,,,,,4,,83,0,
228388,note_on,168,0,6,,,,,,,,,,,,,,,5,,71,0,
228392,note_on,168,0,7,,,,,,,,,,,,,,,6,,67,0,
228396,note_on,168,0,8,,,,,,,,,,,,,,,7,,62,0,
228460,note_on,72,0,6,,,,,,,,,,,,,,,5,,69,73,
228464,note_on,72,0,7,,,,,,,,,,,,,,,6,,66,71,
228468,note_on,72,0,8,,,,,,,,,,,,,,,7,,62,70,
228469,note_on,109,0,4,,,,,,,,,,,,,,,3,,79,0,
228472,note_on,480,0,9,,,,,,,,,,,,,,,8,,50,70,
228480,note_on,480,0,10,,,,,,,,,,,,,,,10,,38,70,
228480,note_on,11,0,4,,,,,,,,,,,,,,,3,,83,103,
228480,note_on,120,0,5,,,,,,,,,,,,,,,4,,86,0,
228480,note_on,0,0,5,,,,,,,,,,,,,,,4,,84,105,
228580,note_on,0,0,6,,,,,,,,,,,,,,,5,,69,74,
228580,note_on,120,0,6,,,,,,,,,,,,,,,5,,69,0,
228584,note_on,120,0,7,,,,,,,,,,,,,,,6,,66,0,
228584,note_on,0,0,7,,,,,,,,,,,,,,,6,,66,73,
228600,note_on,0,0,5,,,,,,,,,,,,,,,4,,81,105,
228600,note_on,120,0,5,,,,,,,,,,,,,,,4,,84,0,
