tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity,pitch
46701,note_on,45,0,11,,,,,,,,3,,,46,0,
46701,note_on,45,0,4,,,,,,,,1,,,62,0,
46701,note_on,45,0,1,,,,,,,,0,,,82,0,
46701,note_on,45,0,3,,,,,,,,1,,,70,0,
46704,note_on,28,0,8,,,,,,,,3,,,70,49,
46704,note_on,14,0,9,,,,,,,,3,,,58,49,
46704,note_on,3,0,1,,,,,,,,0,,,77,49,
46714,note_on,10,0,9,,,,,,,,3,,,58,0,
46724,note_on,20,0,8,,,,,,,,3,,,70,0,
46728,note_on,14,0,9,,,,,,,,3,,,65,49,
46738,note_on,10,0,9,,,,,,,,3,,,65,0,
46745,note_on,89,0,10,,,,,,,,3,,,62,0,
46745,note_on,89,0,2,,,,,,,,0,,,74,0,
46752,note_on,51,0,4,,,,,,,,1,,,65,49,
46752,note_on,7,0,10,,,,,,,,3,,,63,49,
46752,note_on,51,0,3,,,,,,,,1,,,72,49,
46752,note_on,28,0,8,,,,,,,,3,,,72,49,
46752,note_on,51,0,11,,,,,,,,3,,,41,49,
46752,note_on,14,0,9,,,,,,,,3,,,57,49,
46752,note_on,7,0,2,,,,,,,,0,,,75,49,
46762,note_on,10,0,9,,,,,,,,3,,,57,0,
46775,note_on,23,0,8,,,,,,,,3,,,72,0,
46776,note_on,14,0,9,,,,,,,,3,,,65,49,
46776,note_on,1,0,8,,,,,,,,3,,,75,49,
46786,note_on,10,0,9,,,,,,,,3,,,65,0,
46793,note_on,89,0,1,,,,,,,,0,,,77,0,
46797,note_on,45,0,4,,,,,,,,1,,,65,0,
46797,note_on,45,0,11,,,,,,,,3,,,41,0,
46797,note_on,45,0,3,,,,,,,,1,,,72,0,
46799,note_on,23,0,8,,,,,,,,3,,,75,0,
46800,note_on,7,0,1,,,,,,,,0,,,81,49,
46800,note_on,1,0,8,,,,,,,,3,,,74,49,
46800,note_on,14,0,9,,,,,,,,3,,,57,49,
46810,note_on,10,0,9,,,,,,,,3,,,57,0,
46823,note_on,23,0,8,,,,,,,,3,,,74,0,
46824,note_on,1,0,8,,,,,,,,3,,,72,49,
46824,note_on,14,0,9,,,,,,,,3,,,65,49,
46834,note_on,10,0,9,,,,,,,,3,,,65,0,
46841,note_on,89,0,2,,,,,,,,0,,,75,0,
46841,note_on,89,0,10,,,,,,,,3,,,63,0,
46845,note_on,45,0,1,,,,,,,,0,,,81,0,
46847,note_on,23,0,8,,,,,,,,3,,,72,0,
46848,note_on,3,0,1,,,,,,,,0,,,82,49,
46848,note_on,7,0,10,,,,,,,,3,,,62,49,
46848,note_on,51,0,3,,,,,,,,1,,,70,49,
46848,note_on,14,0,9,,,,,,,,3,,,58,49,
46848,note_on,1,0,8,,,,,,,,3,,,70,49,
46848,note_on,51,0,11,,,,,,,,3,,,34,49,
46848,note_on,7,0,2,,,,,,,,0,,,74,49,
46848,note_on,487,0,5,,,,,,,,2,,,70,85,
46848,note_on,487,0,7,,,,,,,,2,,,58,64,
46848,note_on,51,0,4,,,,,,,,1,,,62,49,
46871,note_on,23,0,7,,,,,,,,2,,,58,0,
46872,note_on,1,0,7,,,,,,,,2,,,65,64,
46895,note_on,23,0,7,,,,,,,,2,,,65,0,
46896,note_on,1,0,7,,,,,,,,2,,,62,64,
46919,note_on,23,0,7,,,,,,,,2,,,62,0,
46920,note_on,1,0,7,,,,,,,,2,,,65,64,
46937,note_on,89,0,1,,,,,,,,0,,,82,0,
46937,note_on,89,0,11,,,,,,,,3,,,34,0,
46937,note_on,89,0,5,,,,,,,,2,,,70,0,
46937,note_on,89,0,10,,,,,,,,3,,,62,0,
46937,note_on,89,0,3,,,,,,,,1,,,70,0,
46937,note_on,89,0,2,,,,,,,,0,,,74,0,
46937,note_on,89,0,9,,,,,,,,3,,,58,0,
46937,note_on,89,0,8,,,,,,,,3,,,70,0,
46937,note_on,89,0,4,,,,,,,,1,,,62,0,
46943,note_on,23,0,7,,,,,,,,2,,,65,0,
46944,note_on,1,0,7,,,,,,,,2,,,62,64,
46944,note_on,7,0,5,,,,,,,,2,,,80,85,
46967,note_on,23,0,5,,,,,,,,2,,,80,0,
46967,note_on,23,0,7,,,,,,,,2,,,62,0,
46968,note_on,1,0,5,,,,,,,,2,,,84,85,
46968,note_on,1,0,7,,,,,,,,2,,,70,64,
46991,note_on,23,0,7,,,,,,,,2,,,70,0,
46991,note_on,23,0,5,,,,,,,,2,,,84,0,
46992,note_on,1,0,7,,,,,,,,2,,,65,64,
46992,note_on,1,0,5,,,,,,,,2,,,82,85,
47015,note_on,23,0,7,,,,,,,,2,,,65,0,
47015,note_on,23,0,5,,,,,,,,2,,,82,0,
47016,note_on,1,0,7,,,,,,,,2,,,70,64,
47016,note_on,1,0,5,,,,,,,,2,,,80,85,
47039,note_on,23,0,7,,,,,,,,2,,,70,0,
47039,note_on,23,0,5,,,,,,,,2,,,80,0,
47040,note_on,1,0,5,,,,,,,,2,,,80,85,
47040,note_on,1,0,7,,,,,,,,2,,,63,64,
47063,note_on,23,0,5,,,,,,,,2,,,80,0,
47063,note_on,23,0,7,,,,,,,,2,,,63,0,
47064,note_on,1,0,7,,,,,,,,2,,,70,64,
47064,note_on,1,0,5,,,,,,,,2,,,79,85,
47087,note_on,23,0,5,,,,,,,,2,,,79,0,
47087,note_on,23,0,7,,,,,,,,2,,,70,0,
47088,note_on,1,0,5,,,,,,,,2,,,78,85,
47088,note_on,1,0,7,,,,,,,,2,,,67,64,
47111,note_on,23,0,7,,,,,,,,2,,,67,0,
47111,note_on,23,0,5,,,,,,,,2,,,78,0,
47112,note_on,1,0,5,,,,,,,,2,,,79,85,
47112,note_on,1,0,7,,,,,,,,2,,,70,64,
47135,note_on,23,0,7,,,,,,,,2,,,70,0,
47135,note_on,23,0,5,,,,,,,,2,,,79,0,
47136,note_on,1,0,5,,,,,,,,2,,,77,85,
47136,note_on,1,0,7,,,,,,,,2,,,59,64,
47159,note_on,23,0,7,,,,,,,,2,,,59,0,
47159,note_on,23,0,5,,,,,,,,2,,,77,0,
47160,note_on,1,0,5,,,,,,,,2,,,80,85,
47160,note_on,1,0,7,,,,,,,,2,,,67,64,
47183,note_on,23,0,5,,,,,,,,2,,,80,0,
47183,note_on,23,0,7,,,,,,,,2,,,67,0,
47184,note_on,1,0,5,,,,,,,,2,,,79,85,
47184,note_on,1,0,7,,,,,,,,2,,,62,64,
47207,note_on,23,0,7,,,,,,,,2,,,62,0,
47207,note_on,23,0,5,,,,,,,,2,,,79,0,
47208,note_on,1,0,5,,,,,,,,2,,,77,85,
47208,note_on,1,0,7,,,,,,,,2,,,67,64,
47231,note_on,23,0,5,,,,,,,,2,,,77,0,
47231,note_on,23,0,7,,,,,,,,2,,,67,0,
47232,note_on,1,0,5,,,,,,,,2,,,77,85,
47232,note_on,1,0,7,,,,,,,,2,,,60,64,
47255,note_on,23,0,5,,,,,,,,2,,,77,0,
47255,note_on,23,0,7,,,,,,,,2,,,60,0,
47256,note_on,1,0,7,,,,,,,,2,,,67,64,
47256,note_on,1,0,5,,,,,,,,2,,,75,85,
47279,note_on,23,0,5,,,,,,,,2,,,75,0,
47279,note_on,23,0,7,,,,,,,,2,,,67,0,
47280,note_on,1,0,7,,,,,,,,2,,,63,64,
47280,note_on,1,0,5,,,,,,,,2,,,74,85,
47303,note_on,23,0,5,,,,,,,,2,,,74,0,
47303,note_on,23,0,7,,,,,,,,2,,,63,0,
47304,note_on,1,0,5,,,,,,,,2,,,75,85,
47304,note_on,1,0,7,,,,,,,,2,,,67,64,
47327,note_on,23,0,5,,,,,,,,2,,,75,0,
47327,note_on,23,0,7,,,,,,,,2,,,67,0,
47328,note_on,1,0,5,,,,,,,,2,,,74,85,
47328,note_on,1,0,7,,,,,,,,2,,,50,64,
47351,note_on,23,0,7,,,,,,,,2,,,50,0,
47351,note_on,23,0,5,,,,,,,,2,,,74,0,
47352,note_on,1,0,7,,,,,,,,2,,,59,64,
47352,note_on,1,0,5,,,,,,,,2,,,77,85,
47375,note_on,23,0,5,,,,,,,,2,,,77,0,
47375,note_on,23,0,7,,,,,,,,2,,,59,0,
47376,note_on,1,0,5,,,,,,,,2,,,75,85,
47376,note_on,1,0,7,,,,,,,,2,,,53,64,
47399,note_on,23,0,5,,,,,,,,2,,,75,0,
47399,note_on,23,0,7,,,,,,,,2,,,53,0,
47400,note_on,1,0,5,,,,,,,,2,,,74,85,
47400,note_on,1,0,7,,,,,,,,2,,,59,64,
47423,note_on,23,0,5,,,,,,,,2,,,74,0,
47423,note_on,23,0,7,,,,,,,,2,,,59,0,
47424,note_on,1,0,5,,,,,,,,2,,,74,85,
47424,note_on,1,0,7,,,,,,,,2,,,51,64,
47447,note_on,23,0,5,,,,,,,,2,,,74,0,
47447,note_on,23,0,7,,,,,,,,2,,,51,0,
47448,note_on,1,0,7,,,,,,,,2,,,60,64,
47448,note_on,1,0,5,,,,,,,,2,,,72,85,
47471,note_on,23,0,5,,,,,,,,2,,,72,0,
47471,note_on,23,0,7,,,,,,,,2,,,60,0,
47472,note_on,1,0,5,,,,,,,,2,,,71,85,
47472,note_on,1,0,7,,,,,,,,2,,,55,64,
47495,note_on,23,0,7,,,,,,,,2,,,55,0,
47495,note_on,23,0,5,,,,,,,,2,,,71,0,
47496,note_on,1,0,7,,,,,,,,2,,,60,64,
47496,note_on,1,0,5,,,,,,,,2,,,72,85,
47519,note_on,23,0,5,,,,,,,,2,,,72,0,
47519,note_on,23,0,7,,,,,,,,2,,,60,0,
47520,note_on,1,0,5,,,,,,,,2,,,70,85,
47520,note_on,1,0,7,,,,,,,,2,,,52,64,
47543,note_on,23,0,7,,,,,,,,2,,,52,0,
47543,note_on,23,0,5,,,,,,,,2,,,70,0,
47544,note_on,1,0,7,,,,,,,,2,,,60,64,
47544,note_on,1,0,5,,,,,,,,2,,,74,85,
47567,note_on,23,0,7,,,,,,,,2,,,60,0,
47567,note_on,23,0,5,,,,,,,,2,,,74,0,
47568,note_on,1,0,5,,,,,,,,2,,,72,85,
47568,note_on,1,0,7,,,,,,,,2,,,55,64,
47591,note_on,23,0,5,,,,,,,,2,,,72,0,
47591,note_on,23,0,7,,,,,,,,2,,,55,0,
47592,note_on,1,0,7,,,,,,,,2,,,60,64,
47592,note_on,1,0,5,,,,,,,,2,,,70,85,
47615,note_on,23,0,7,,,,,,,,2,,,60,0,
47615,note_on,23,0,5,,,,,,,,2,,,70,0,
47616,note_on,1,0,7,,,,,,,,2,,,53,64,
47616,note_on,1,0,5,,,,,,,,2,,,69,85,
47639,note_on,23,0,5,,,,,,,,2,,,69,0,
47640,note_on,1,0,5,,,,,,,,2,,,77,85,
47663,note_on,23,0,5,,,,,,,,2,,,77,0,
47664,note_on,1,0,5,,,,,,,,2,,,76,85,
47687,note_on,23,0,5,,,,,,,,2,,,76,0,
47688,note_on,1,0,5,,,,,,,,2,,,77,85,
47705,note_on,89,0,7,,,,,,,,2,,,53,0,
47711,note_on,23,0,5,,,,,,,,2,,,77,0,
47712,note_on,1,0,5,,,,,,,,2,,,79,85,
47735,note_on,23,0,5,,,,,,,,2,,,79,0,
47736,note_on,1,0,5,,,,,,,,2,,,77,85,
47759,note_on,23,0,5,,,,,,,,2,,,77,0,
47760,note_on,823,0,10,,,,,,,,3,,,65,49,
47760,note_on,55,0,7,,,,,,,,2,,,65,64,
47760,note_on,1,0,5,,,,,,,,2,,,69,85,
47760,note_on,823,0,8,,,,,,,,3,,,77,49,
47760,note_on,823,0,9,,,,,,,,3,,,69,49,
47783,note_on,23,0,5,,,,,,,,2,,,69,0,
47784,note_on,1,0,5,,,,,,,,2,,,77,85,
47805,note_on,45,0,10,,,,,,,,3,,,65,0,
47805,note_on,45,0,7,,,,,,,,2,,,65,0,
47805,note_on,45,0,8,,,,,,,,3,,,77,0,
47805,note_on,45,0,9,,,,,,,,3,,,69,0,
47807,note_on,23,0,5,,,,,,,,2,,,77,0,
47808,note_on,3,0,7,,,,,,,,2,,,67,64,
47808,note_on,3,0,9,,,,,,,,3,,,70,49,
47808,note_on,1,0,5,,,,,,,,2,,,70,85,
47808,note_on,3,0,10,,,,,,,,3,,,67,49,
47808,note_on,3,0,8,,,,,,,,3,,,77,49,
47828,note_on,20,0,7,,,,,,,,2,,,67,0,
47828,note_on,20,0,9,,,,,,,,3,,,70,0,
47828,note_on,20,0,10,,,,,,,,3,,,67,0,
47831,note_on,23,0,5,,,,,,,,2,,,70,0,
47832,note_on,1,0,5,,,,,,,,2,,,77,85,
47853,note_on,45,0,8,,,,,,,,3,,,77,0,
47855,note_on,23,0,5,,,,,,,,2,,,77,0,
47856,note_on,28,0,7,,,,,,,,2,,,69,64,
47856,note_on,28,0,9,,,,,,,,3,,,72,49,
47856,note_on,3,0,8,,,,,,,,3,,,77,49,
47856,note_on,28,0,10,,,,,,,,3,,,69,49,
47856,note_on,1,0,5,,,,,,,,2,,,72,85,
47876,note_on,20,0,7,,,,,,,,2,,,69,0,
47876,note_on,20,0,9,,,,,,,,3,,,72,0,
47876,note_on,20,0,10,,,,,,,,3,,,69,0,
47879,note_on,23,0,5,,,,,,,,2,,,72,0,
47880,note_on,1,0,5,,,,,,,,2,,,77,85,
47901,note_on,45,0,8,,,,,,,,3,,,77,0,
47903,note_on,23,0,5,,,,,,,,2,,,77,0,
47904,note_on,1,0,5,,,,,,,,2,,,74,85,
47904,note_on,28,0,10,,,,,,,,3,,,70,49,
47904,note_on,3,0,8,,,,,,,,3,,,77,49,
47904,note_on,28,0,9,,,,,,,,3,,,74,49,
47904,note_on,28,0,7,,,,,,,,2,,,70,64,
47924,note_on,20,0,10,,,,,,,,3,,,70,0,
47924,note_on,20,0,9,,,,,,,,3,,,74,0,
47924,note_on,20,0,7,,,,,,,,2,,,70,0,
47927,note_on,23,0,5,,,,,,,,2,,,74,0,
47928,note_on,1,0,5,,,,,,,,2,,,77,85,
47949,note_on,45,0,8,,,,,,,,3,,,77,0,
47951,note_on,23,0,5,,,,,,,,2,,,77,0,
47952,note_on,1,0,5,,,,,,,,2,,,75,85,
47952,note_on,28,0,9,,,,,,,,3,,,75,49,
47952,note_on,28,0,10,,,,,,,,3,,,72,49,
47952,note_on,28,0,7,,,,,,,,2,,,72,64,
47952,note_on,3,0,8,,,,,,,,3,,,77,49,
47972,note_on,20,0,10,,,,,,,,3,,,72,0,
47972,note_on,20,0,9,,,,,,,,3,,,75,0,
47972,note_on,20,0,7,,,,,,,,2,,,72,0,
47975,note_on,23,0,5,,,,,,,,2,,,75,0,
47976,note_on,1,0,5,,,,,,,,2,,,77,85,
47997,note_on,45,0,8,,,,,,,,3,,,77,0,
47999,note_on,23,0,5,,,,,,,,2,,,77,0,
48000,note_on,28,0,7,,,,,,,,2,,,70,64,
48000,note_on,28,0,9,,,,,,,,3,,,74,49,
48000,note_on,1,0,5,,,,,,,,2,,,74,85,
48000,note_on,3,0,8,,,,,,,,3,,,77,49,
48023,note_on,23,0,5,,,,,,,,2,,,74,0,
48024,note_on,1,0,5,,,,,,,,2,,,77,85,
48047,note_on,23,0,5,,,,,,,,2,,,77,0,
48048,note_on,1,0,5,,,,,,,,2,,,76,85,
48071,note_on,23,0,5,,,,,,,,2,,,76,0,
48072,note_on,1,0,5,,,,,,,,2,,,77,85,
48089,note_on,89,0,8,,,,,,,,3,,,77,0,
48089,note_on,89,0,9,,,,,,,,3,,,74,0,
48089,note_on,89,0,7,,,,,,,,2,,,70,0,
48095,note_on,23,0,5,,,,,,,,2,,,77,0,
48096,note_on,1,0,5,,,,,,,,2,,,79,85,
48119,note_on,23,0,5,,,,,,,,2,,,79,0,
48120,note_on,1,0,5,,,,,,,,2,,,77,85,
48143,note_on,23,0,5,,,,,,,,2,,,77,0,
48144,note_on,172,0,10,,,,,,,,3,,,74,49,
48144,note_on,55,0,7,,,,,,,,2,,,82,64,
48144,note_on,1,0,5,,,,,,,,2,,,74,85,
48144,note_on,55,0,8,,,,,,,,3,,,82,49,
48144,note_on,55,0,9,,,,,,,,3,,,77,49,
48167,note_on,23,0,5,,,,,,,,2,,,74,0,
48168,note_on,1,0,5,,,,,,,,2,,,77,85,
48189,note_on,45,0,8,,,,,,,,3,,,82,0,
48189,note_on,45,0,10,,,,,,,,3,,,74,0,
48189,note_on,45,0,9,,,,,,,,3,,,77,0,
48189,note_on,45,0,7,,,,,,,,2,,,82,0,
48191,note_on,23,0,5,,,,,,,,2,,,77,0,
48192,note_on,1,0,5,,,,,,,,2,,,72,85,
48192,note_on,3,0,7,,,,,,,,2,,,81,64,
48192,note_on,3,0,10,,,,,,,,3,,,72,49,
48192,note_on,3,0,9,,,,,,,,3,,,77,49,
48192,note_on,3,0,8,,,,,,,,3,,,81,49,
48212,note_on,20,0,7,,,,,,,,2,,,81,0,
48212,note_on,20,0,10,,,,,,,,3,,,72,0,
48212,note_on,20,0,8,,,,,,,,3,,,81,0,
48215,note_on,23,0,5,,,,,,,,2,,,72,0,
48216,note_on,1,0,5,,,,,,,,2,,,77,85,
48237,note_on,45,0,9,,,,,,,,3,,,77,0,
48239,note_on,23,0,5,,,,,,,,2,,,77,0,
48240,note_on,28,0,8,,,,,,,,3,,,82,49,
48240,note_on,3,0,9,,,,,,,,3,,,77,49,
48240,note_on,1,0,5,,,,,,,,2,,,74,85,
48240,note_on,28,0,10,,,,,,,,3,,,74,49,
48240,note_on,28,0,7,,,,,,,,2,,,82,64,
48260,note_on,20,0,10,,,,,,,,3,,,74,0,
48260,note_on,20,0,7,,,,,,,,2,,,82,0,
48260,note_on,20,0,8,,,,,,,,3,,,82,0,
48263,note_on,23,0,5,,,,,,,,2,,,74,0,
48264,note_on,1,0,5,,,,,,,,2,,,77,85,
48285,note_on,45,0,9,,,,,,,,3,,,77,0,
48287,note_on,23,0,5,,,,,,,,2,,,77,0,
48288,note_on,28,0,10,,,,,,,,3,,,72,49,
48288,note_on,28,0,7,,,,,,,,2,,,81,64,
48288,note_on,3,0,9,,,,,,,,3,,,77,49,
48288,note_on,1,0,5,,,,,,,,2,,,72,85,
48288,note_on,28,0,8,,,,,,,,3,,,81,49,
48308,note_on,20,0,7,,,,,,,,2,,,81,0,
48308,note_on,20,0,8,,,,,,,,3,,,81,0,
48308,note_on,20,0,10,,,,,,,,3,,,72,0,
48311,note_on,23,0,5,,,,,,,,2,,,72,0,
48312,note_on,1,0,5,,,,,,,,2,,,77,85,
48333,note_on,45,0,9,,,,,,,,3,,,77,0,
48335,note_on,23,0,5,,,,,,,,2,,,77,0,
48336,note_on,28,0,10,,,,,,,,3,,,70,49,
48336,note_on,1,0,5,,,,,,,,2,,,70,85,
48336,note_on,28,0,7,,,,,,,,2,,,79,64,
48336,note_on,28,0,8,,,,,,,,3,,,79,49,
48336,note_on,3,0,9,,,,,,,,3,,,77,49,
48356,note_on,20,0,8,,,,,,,,3,,,79,0,
48356,note_on,20,0,7,,,,,,,,2,,,79,0,
48356,note_on,20,0,10,,,,,,,,3,,,70,0,
48359,note_on,23,0,5,,,,,,,,2,,,70,0,
48360,note_on,1,0,5,,,,,,,,2,,,77,85,
48381,note_on,45,0,9,,,,,,,,3,,,77,0,
48383,note_on,23,0,5,,,,,,,,2,,,77,0,
48384,note_on,28,0,10,,,,,,,,3,,,69,49,
48384,note_on,28,0,7,,,,,,,,2,,,77,64,
48384,note_on,28,0,8,,,,,,,,3,,,77,49,
48384,note_on,3,0,9,,,,,,,,3,,,77,49,
48384,note_on,1,0,5,,,,,,,,2,,,69,85,
48407,note_on,23,0,5,,,,,,,,2,,,69,0,
48408,note_on,1,0,5,,,,,,,,2,,,65,85,
48431,note_on,23,0,5,,,,,,,,2,,,65,0,
48432,note_on,1,0,5,,,,,,,,2,,,64,85,
48455,note_on,23,0,5,,,,,,,,2,,,64,0,
48456,note_on,1,0,5,,,,,,,,2,,,65,85,
48473,note_on,89,0,7,,,,,,,,2,,,77,0,
48473,note_on,89,0,8,,,,,,,,3,,,77,0,
48473,note_on,89,0,9,,,,,,,,3,,,77,0,
48473,note_on,89,0,10,,,,,,,,3,,,69,0,
48479,note_on,23,0,5,,,,,,,,2,,,65,0,
48480,note_on,1,0,5,,,,,,,,2,,,67,85,
48503,note_on,23,0,5,,,,,,,,2,,,67,0,
48504,note_on,1,0,5,,,,,,,,2,,,65,85,
48527,note_on,23,0,5,,,,,,,,2,,,65,0,
48528,note_on,1,0,5,,,,,,,,2,,,57,85,
48528,note_on,55,0,10,,,,,,,,3,,,53,49,
48528,note_on,55,0,8,,,,,,,,3,,,77,49,
48528,note_on,55,0,7,,,,,,,,2,,,53,64,
48528,note_on,55,0,9,,,,,,,,3,,,57,49,
48551,note_on,23,0,5,,,,,,,,2,,,57,0,
48552,note_on,1,0,5,,,,,,,,2,,,65,85,
48573,note_on,45,0,8,,,,,,,,3,,,77,0,
48573,note_on,45,0,9,,,,,,,,3,,,57,0,
48573,note_on,45,0,7,,,,,,,,2,,,53,0,
48573,note_on,45,0,10,,,,,,,,3,,,53,0,
48575,note_on,23,0,5,,,,,,,,2,,,65,0,
48576,note_on,1,0,5,,,,,,,,2,,,58,85,
48576,note_on,3,0,10,,,,,,,,3,,,55,49,
48576,note_on,3,0,7,,,,,,,,2,,,55,64,
48576,note_on,3,0,9,,,,,,,,3,,,58,49,
48576,note_on,3,0,8,,,,,,,,3,,,77,49,
48596,note_on,20,0,10,,,,,,,,3,,,55,0,
48596,note_on,20,0,7,,,,,,,,2,,,55,0,
48596,note_on,20,0,9,,,,,,,,3,,,58,0,
48599,note_on,23,0,5,,,,,,,,2,,,58,0,
48600,note_on,1,0,5,,,,,,,,2,,,65,85,
48621,note_on,45,0,8,,,,,,,,3,,,77,0,
48623,note_on,23,0,5,,,,,,,,2,,,65,0,
48624,note_on,28,0,10,,,,,,,,3,,,57,49,
48624,note_on,28,0,7,,,,,,,,2,,,57,64,
48624,note_on,28,0,9,,,,,,,,3,,,60,49,
48624,note_on,3,0,8,,,,,,,,3,,,77,49,
48624,note_on,1,0,5,,,,,,,,2,,,60,85,
48644,note_on,20,0,7,,,,,,,,2,,,57,0,
48644,note_on,20,0,10,,,,,,,,3,,,57,0,
48644,note_on,20,0,9,,,,,,,,3,,,60,0,
48647,note_on,23,0,5,,,,,,,,2,,,60,0,
48648,note_on,1,0,5,,,,,,,,2,,,65,85,
48669,note_on,45,0,8,,,,,,,,3,,,77,0,
48671,note_on,23,0,5,,,,,,,,2,,,65,0,
48672,note_on,1,0,5,,,,,,,,2,,,62,85,
48672,note_on,3,0,8,,,,,,,,3,,,77,49,
48672,note_on,28,0,9,,,,,,,,3,,,62,49,
48672,note_on,28,0,7,,,,,,,,2,,,58,64,
48672,note_on,28,0,10,,,,,,,,3,,,58,49,
48692,note_on,20,0,9,,,,,,,,3,,,62,0,
48692,note_on,20,0,7,,,,,,,,2,,,58,0,
48692,note_on,20,0,10,,,,,,,,3,,,58,0,
48695,note_on,23,0,5,,,,,,,,2,,,62,0,
48696,note_on,1,0,5,,,,,,,,2,,,65,85,
48717,note_on,45,0,8,,,,,,,,3,,,77,0,
48719,note_on,23,0,5,,,,,,,,2,,,65,0,
48720,note_on,28,0,10,,,,,,,,3,,,60,49,
48720,note_on,3,0,8,,,,,,,,3,,,77,49,
48720,note_on,28,0,7,,,,,,,,2,,,60,64,
48720,note_on,1,0,5,,,,,,,,2,,,63,85,
48720,note_on,28,0,9,,,,,,,,3,,,63,49,
48740,note_on,20,0,9,,,,,,,,3,,,63,0,
48740,note_on,20,0,7,,,,,,,,2,,,60,0,
48740,note_on,20,0,10,,,,,,,,3,,,60,0,
48743,note_on,23,0,5,,,,,,,,2,,,63,0,
48744,note_on,1,0,5,,,,,,,,2,,,65,85,
48765,note_on,45,0,8,,,,,,,,3,,,77,0,
48767,note_on,23,0,5,,,,,,,,2,,,65,0,
48768,note_on,3,0,8,,,,,,,,3,,,77,49,
48768,note_on,28,0,10,,,,,,,,3,,,58,49,
48768,note_on,28,0,9,,,,,,,,3,,,62,49,
48768,note_on,28,0,7,,,,,,,,2,,,58,64,
48768,note_on,1,0,5,,,,,,,,2,,,62,85,
48791,note_on,23,0,5,,,,,,,,2,,,62,0,
48792,note_on,1,0,5,,,,,,,,2,,,65,85,
48815,note_on,23,0,5,,,,,,,,2,,,65,0,
48816,note_on,1,0,5,,,,,,,,2,,,64,85,
48839,note_on,23,0,5,,,,,,,,2,,,64,0,
48840,note_on,1,0,5,,,,,,,,2,,,65,85,
48857,note_on,89,0,10,,,,,,,,3,,,58,0,
48857,note_on,89,0,8,,,,,,,,3,,,77,0,
48857,note_on,89,0,7,,,,,,,,2,,,58,0,
48857,note_on,89,0,9,,,,,,,,3,,,62,0,
48863,note_on,23,0,5,,,,,,,,2,,,65,0,
48864,note_on,1,0,5,,,,,,,,2,,,67,85,
48887,note_on,23,0,5,,,,,,,,2,,,67,0,
48888,note_on,1,0,5,,,,,,,,2,,,65,85,
48911,note_on,23,0,5,,,,,,,,2,,,65,0,
48912,note_on,1,0,5,,,,,,,,2,,,62,85,
48912,note_on,55,0,10,,,,,,,,3,,,62,49,
48912,note_on,55,0,8,,,,,,,,3,,,70,49,
48912,note_on,55,0,9,,,,,,,,3,,,77,49,
48935,note_on,23,0,5,,,,,,,,2,,,62,0,
48936,note_on,1,0,5,,,,,,,,2,,,65,85,
48957,note_on,45,0,10,,,,,,,,3,,,62,0,
48957,note_on,45,0,9,,,,,,,,3,,,77,0,
48957,note_on,45,0,8,,,,,,,,3,,,70,0,
48959,note_on,23,0,5,,,,,,,,2,,,65,0,
48960,note_on,3,0,10,,,,,,,,3,,,60,49,
48960,note_on,1,0,5,,,,,,,,2,,,60,85,
48960,note_on,3,0,9,,,,,,,,3,,,77,49,
48960,note_on,3,0,8,,,,,,,,3,,,69,49,
48980,note_on,20,0,8,,,,,,,,3,,,69,0,
48980,note_on,20,0,10,,,,,,,,3,,,60,0,
48983,note_on,23,0,5,,,,,,,,2,,,60,0,
48984,note_on,1,0,5,,,,,,,,2,,,65,85,
49005,note_on,45,0,9,,,,,,,,3,,,77,0,
49007,note_on,23,0,5,,,,,,,,2,,,65,0,
49008,note_on,3,0,9,,,,,,,,3,,,77,49,
49008,note_on,1,0,5,,,,,,,,2,,,62,85,
49008,note_on,28,0,8,,,,,,,,3,,,70,49,
49008,note_on,28,0,10,,,,,,,,3,,,62,49,
49028,note_on,20,0,10,,,,,,,,3,,,62,0,
49028,note_on,20,0,8,,,,,,,,3,,,70,0,
49031,note_on,23,0,5,,,,,,,,2,,,62,0,
49032,note_on,1,0,5,,,,,,,,2,,,65,85,
49053,note_on,45,0,9,,,,,,,,3,,,77,0,
49055,note_on,23,0,5,,,,,,,,2,,,65,0,
49056,note_on,3,0,9,,,,,,,,3,,,77,49,
49056,note_on,28,0,10,,,,,,,,3,,,60,49,
49056,note_on,28,0,8,,,,,,,,3,,,69,49,
49056,note_on,1,0,5,,,,,,,,2,,,60,85,
49076,note_on,20,0,8,,,,,,,,3,,,69,0,
49076,note_on,20,0,10,,,,,,,,3,,,60,0,
49079,note_on,23,0,5,,,,,,,,2,,,60,0,
49080,note_on,1,0,5,,,,,,,,2,,,65,85,
49101,note_on,45,0,9,,,,,,,,3,,,77,0,
49103,note_on,23,0,5,,,,,,,,2,,,65,0,
49104,note_on,28,0,8,,,,,,,,3,,,67,49,
49104,note_on,28,0,10,,,,,,,,3,,,58,49,
49104,note_on,3,0,9,,,,,,,,3,,,77,49,
49104,note_on,1,0,5,,,,,,,,2,,,58,85,
49124,note_on,20,0,10,,,,,,,,3,,,58,0,
49124,note_on,20,0,8,,,,,,,,3,,,67,0,
49127,note_on,23,0,5,,,,,,,,2,,,58,0,
49128,note_on,1,0,5,,,,,,,,2,,,65,85,
