tick,type,time,meta,track,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,program,channel,control,value,note,velocity
20544,note_on,48,0,10,,,,,,,,6,,,72,0
20544,note_on,0,0,10,,,,,,,,6,,,72,100
20544,note_on,48,0,13,,,,,,,,6,,,57,0
20592,note_on,0,0,13,,,,,,,,6,,,57,100
20592,note_on,48,0,11,,,,,,,,6,,,69,0
20592,note_on,0,0,11,,,,,,,,6,,,69,100
20592,note_on,48,0,13,,,,,,,,6,,,57,0
20592,note_on,0,0,10,,,,,,,,6,,,72,100
20592,note_on,48,0,10,,,,,,,,6,,,72,0
20628,note_on,0,0,11,,,,,,,,6,,,71,100
20628,note_on,36,0,11,,,,,,,,6,,,69,0
20628,note_on,0,0,10,,,,,,,,6,,,71,100
20628,note_on,36,0,10,,,,,,,,6,,,72,0
20640,note_on,0,0,14,,,,,,,,7,,,69,100
20640,note_on,48,0,13,,,,,,,,6,,,57,0
20640,note_on,1536,0,14,,,,,,,,7,,,69,100
20640,note_on,96,0,1,,,,,,,,0,,,69,100
20640,note_on,1536,0,15,,,,,,,,7,,,45,100
20640,note_on,0,0,15,,,,,,,,7,,,33,100
20640,note_on,96,0,2,,,,,,,,0,,,69,100
20640,note_on,96,0,4,,,,,,,,0,,,45,100
20640,note_on,0,0,14,,,,,,,,7,,,64,100
20640,note_on,0,0,10,,,,,,,,6,,,69,100
20640,note_on,12,0,10,,,,,,,,6,,,71,0
20640,note_on,96,0,12,,,,,,,,6,,,60,100
20640,note_on,0,0,14,,,,,,,,7,,,60,100
20640,note_on,0,0,13,,,,,,,,6,,,57,100
20640,note_on,96,0,3,,,,,,,,0,,,60,100
20640,note_on,0,0,11,,,,,,,,6,,,69,100
20640,note_on,12,0,11,,,,,,,,6,,,71,0
20688,note_on,48,0,13,,,,,,,,6,,,57,0
20688,note_on,0,0,11,,,,,,,,6,,,68,100
20688,note_on,48,0,11,,,,,,,,6,,,69,0
20688,note_on,48,0,10,,,,,,,,6,,,69,0
20688,note_on,0,0,10,,,,,,,,6,,,68,100
20688,note_on,0,0,13,,,,,,,,6,,,57,100
20712,note_on,0,0,11,,,,,,,,6,,,69,100
20712,note_on,24,0,11,,,,,,,,6,,,68,0
20712,note_on,24,0,10,,,,,,,,6,,,68,0
20712,note_on,0,0,10,,,,,,,,6,,,69,100
20736,note_on,0,0,15,,,,,,,,7,,,45,100
20736,note_on,48,0,13,,,,,,,,6,,,57,0
20736,note_on,0,0,13,,,,,,,,6,,,57,100
20736,note_on,0,0,1,,,,,,,,0,,,77,100
20736,note_on,0,0,15,,,,,,,,7,,,45,0
20736,note_on,96,0,15,,,,,,,,7,,,33,0
20736,note_on,0,0,12,,,,,,,,6,,,65,100
20736,note_on,0,0,3,,,,,,,,0,,,60,100
20736,note_on,96,0,3,,,,,,,,0,,,60,0
20736,note_on,96,0,1,,,,,,,,0,,,69,0
20736,note_on,0,0,11,,,,,,,,6,,,72,100
20736,note_on,0,0,15,,,,,,,,7,,,57,100
20736,note_on,0,0,2,,,,,,,,0,,,69,100
20736,note_on,96,0,12,,,,,,,,6,,,60,0
20736,note_on,24,0,11,,,,,,,,6,,,69,0
20736,note_on,0,0,14,,,,,,,,7,,,72,100
20736,note_on,0,0,14,,,,,,,,7,,,69,100
20736,note_on,0,0,14,,,,,,,,7,,,77,100
20736,note_on,0,0,14,,,,,,,,7,,,69,0
20736,note_on,0,0,14,,,,,,,,7,,,69,0
20736,note_on,96,0,2,,,,,,,,0,,,69,0
20736,note_on,96,0,4,,,,,,,,0,,,45,0
20736,note_on,96,0,14,,,,,,,,7,,,60,0
20736,note_on,0,0,10,,,,,,,,6,,,77,100
20736,note_on,24,0,10,,,,,,,,6,,,69,0
20736,note_on,192,0,9,,,,,,,,5,,,45,100
20736,note_on,0,0,4,,,,,,,,0,,,57,100
20736,note_on,0,0,14,,,,,,,,7,,,64,0
20784,note_on,48,0,12,,,,,,,,6,,,65,0
20784,note_on,48,0,10,,,,,,,,6,,,77,0
20784,note_on,0,0,12,,,,,,,,6,,,65,100
20784,note_on,0,0,10,,,,,,,,6,,,77,100
20784,note_on,0,0,13,,,,,,,,6,,,45,100
20784,note_on,48,0,13,,,,,,,,6,,,57,0
20832,note_on,48,0,13,,,,,,,,6,,,45,0
20832,note_on,0,0,13,,,,,,,,6,,,57,100
20832,note_on,96,0,9,,,,,,,,5,,,45,0
20880,note_on,144,0,15,,,,,,,,7,,,57,0
20880,note_on,144,0,1,,,,,,,,0,,,77,0
20880,note_on,0,0,2,,,,,,,,0,,,71,100
20880,note_on,0,0,11,,,,,,,,6,,,71,100
20880,note_on,144,0,11,,,,,,,,6,,,72,0
20880,note_on,0,0,15,,,,,,,,7,,,45,0
20880,note_on,0,0,14,,,,,,,,7,,,69,0
20880,note_on,0,0,14,,,,,,,,7,,,71,100
20880,note_on,0,0,14,,,,,,,,7,,,71,100
20880,note_on,0,0,14,,,,,,,,7,,,76,100
20880,note_on,0,0,14,,,,,,,,7,,,77,0
20880,note_on,0,0,10,,,,,,,,6,,,76,100
20880,note_on,0,0,3,,,,,,,,0,,,59,100
20880,note_on,144,0,2,,,,,,,,0,,,69,0
20880,note_on,0,0,1,,,,,,,,0,,,76,100
20880,note_on,144,0,14,,,,,,,,7,,,72,0
20880,note_on,0,0,15,,,,,,,,7,,,56,100
20880,note_on,0,0,4,,,,,,,,0,,,56,100
20880,note_on,0,0,13,,,,,,,,6,,,56,100
20880,note_on,144,0,3,,,,,,,,0,,,60,0
20880,note_on,48,0,13,,,,,,,,6,,,57,0
20880,note_on,96,0,12,,,,,,,,6,,,65,0
20880,note_on,0,0,12,,,,,,,,6,,,64,100
20880,note_on,144,0,4,,,,,,,,0,,,57,0
20880,note_on,96,0,10,,,,,,,,6,,,77,0
20880,note_on,0,0,15,,,,,,,,7,,,44,100
20928,note_on,0,0,11,,,,,,,,6,,,72,100
20928,note_on,48,0,13,,,,,,,,6,,,56,0
20928,note_on,0,0,14,,,,,,,,7,,,76,0
20928,note_on,48,0,15,,,,,,,,7,,,56,0
20928,note_on,0,0,4,,,,,,,,0,,,57,100
20928,note_on,0,0,3,,,,,,,,0,,,60,100
20928,note_on,48,0,3,,,,,,,,0,,,59,0
20928,note_on,0,0,15,,,,,,,,7,,,44,0
20928,note_on,0,0,14,,,,,,,,7,,,77,100
20928,note_on,0,0,14,,,,,,,,7,,,69,100
20928,note_on,0,0,14,,,,,,,,7,,,72,100
20928,note_on,48,0,4,,,,,,,,0,,,56,0
20928,note_on,0,0,13,,,,,,,,6,,,57,100
20928,note_on,0,0,15,,,,,,,,7,,,57,100
20928,note_on,0,0,15,,,,,,,,7,,,45,100
20928,note_on,48,0,10,,,,,,,,6,,,76,0
20928,note_on,48,0,14,,,,,,,,7,,,71,0
20928,note_on,0,0,12,,,,,,,,6,,,65,100
20928,note_on,48,0,2,,,,,,,,0,,,71,0
20928,note_on,48,0,12,,,,,,,,6,,,64,0
20928,note_on,0,0,2,,,,,,,,0,,,69,100
20928,note_on,48,0,1,,,,,,,,0,,,76,0
20928,note_on,0,0,1,,,,,,,,0,,,77,100
20928,note_on,48,0,11,,,,,,,,6,,,71,0
20928,note_on,0,0,10,,,,,,,,6,,,77,100
20928,note_on,0,0,14,,,,,,,,7,,,71,0
20976,note_on,0,0,15,,,,,,,,7,,,44,100
20976,note_on,0,0,12,,,,,,,,6,,,64,100
20976,note_on,0,0,3,,,,,,,,0,,,59,100
20976,note_on,48,0,3,,,,,,,,0,,,60,0
20976,note_on,48,0,12,,,,,,,,6,,,65,0
20976,note_on,48,0,15,,,,,,,,7,,,57,0
20976,note_on,48,0,11,,,,,,,,6,,,72,0
20976,note_on,0,0,11,,,,,,,,6,,,71,100
20976,note_on,0,0,13,,,,,,,,6,,,56,100
20976,note_on,48,0,13,,,,,,,,6,,,57,0
20976,note_on,0,0,15,,,,,,,,7,,,56,100
20976,note_on,0,0,15,,,,,,,,7,,,45,0
20976,note_on,48,0,4,,,,,,,,0,,,57,0
20976,note_on,0,0,10,,,,,,,,6,,,76,100
20976,note_on,48,0,14,,,,,,,,7,,,72,0
20976,note_on,0,0,14,,,,,,,,7,,,69,0
20976,note_on,0,0,14,,,,,,,,7,,,77,0
20976,note_on,0,0,14,,,,,,,,7,,,76,100
20976,note_on,0,0,14,,,,,,,,7,,,71,100
20976,note_on,0,0,14,,,,,,,,7,,,71,100
20976,note_on,48,0,2,,,,,,,,0,,,69,0
20976,note_on,0,0,2,,,,,,,,0,,,71,100
20976,note_on,0,0,1,,,,,,,,0,,,76,100
20976,note_on,48,0,1,,,,,,,,0,,,77,0
20976,note_on,48,0,10,,,,,,,,6,,,77,0
20976,note_on,0,0,4,,,,,,,,0,,,56,100
21024,note_on,48,0,1,,,,,,,,0,,,76,0
21024,note_on,0,0,14,,,,,,,,7,,,69,100
21024,note_on,0,0,15,,,,,,,,7,,,45,100
21024,note_on,48,0,15,,,,,,,,7,,,56,0
21024,note_on,0,0,15,,,,,,,,7,,,44,0
21024,note_on,0,0,1,,,,,,,,0,,,77,100
21024,note_on,0,0,15,,,,,,,,7,,,57,100
21024,note_on,0,0,14,,,,,,,,7,,,72,100
21024,note_on,48,0,11,,,,,,,,6,,,71,0
21024,note_on,48,0,12,,,,,,,,6,,,64,0
21024,note_on,0,0,13,,,,,,,,6,,,57,100
21024,note_on,48,0,13,,,,,,,,6,,,56,0
21024,note_on,0,0,12,,,,,,,,6,,,65,100
21024,note_on,48,0,3,,,,,,,,0,,,59,0
21024,note_on,0,0,4,,,,,,,,0,,,57,100
21024,note_on,48,0,4,,,,,,,,0,,,56,0
21024,note_on,0,0,14,,,,,,,,7,,,76,0
21024,note_on,0,0,14,,,,,,,,7,,,71,0
21024,note_on,48,0,14,,,,,,,,7,,,71,0
21024,note_on,0,0,2,,,,,,,,0,,,69,100
21024,note_on,48,0,2,,,,,,,,0,,,71,0
21024,note_on,0,0,11,,,,,,,,6,,,72,100
21024,note_on,0,0,3,,,,,,,,0,,,60,100
21024,note_on,0,0,14,,,,,,,,7,,,77,100
21024,note_on,192,0,9,,,,,,,,5,,,45,100
21024,note_on,48,0,10,,,,,,,,6,,,76,0
21024,note_on,0,0,10,,,,,,,,6,,,77,100
21072,note_on,0,0,13,,,,,,,,6,,,45,100
21072,note_on,0,0,10,,,,,,,,6,,,77,100
21072,note_on,48,0,10,,,,,,,,6,,,77,0
21072,note_on,48,0,13,,,,,,,,6,,,57,0
21072,note_on,0,0,12,,,,,,,,6,,,65,100
21072,note_on,48,0,12,,,,,,,,6,,,65,0
21120,note_on,96,0,9,,,,,,,,5,,,45,0
21120,note_on,48,0,13,,,,,,,,6,,,45,0
21120,note_on,0,0,13,,,,,,,,6,,,57,100
21168,note_on,0,0,14,,,,,,,,7,,,71,100
21168,note_on,0,0,10,,,,,,,,6,,,76,100
21168,note_on,0,0,14,,,,,,,,7,,,76,100
21168,note_on,0,0,14,,,,,,,,7,,,77,0
21168,note_on,0,0,14,,,,,,,,7,,,69,0
21168,note_on,144,0,14,,,,,,,,7,,,72,0
21168,note_on,144,0,4,,,,,,,,0,,,57,0
21168,note_on,48,0,13,,,,,,,,6,,,57,0
21168,note_on,0,0,11,,,,,,,,6,,,71,100
21168,note_on,144,0,11,,,,,,,,6,,,72,0
21168,note_on,144,0,1,,,,,,,,0,,,77,0
21168,note_on,0,0,1,,,,,,,,0,,,76,100
21168,note_on,144,0,15,,,,,,,,7,,,57,0
21168,note_on,0,0,13,,,,,,,,6,,,56,100
21168,note_on,96,0,12,,,,,,,,6,,,65,0
21168,note_on,0,0,12,,,,,,,,6,,,64,100
21168,note_on,0,0,4,,,,,,,,0,,,56,100
21168,note_on,0,0,15,,,,,,,,7,,,45,0
21168,note_on,0,0,14,,,,,,,,7,,,71,100
21168,note_on,0,0,15,,,,,,,,7,,,56,100
21168,note_on,0,0,15,,,,,,,,7,,,44,100
21168,note_on,144,0,2,,,,,,,,0,,,69,0
21168,note_on,0,0,2,,,,,,,,0,,,71,100
21168,note_on,144,0,3,,,,,,,,0,,,60,0
21168,note_on,0,0,3,,,,,,,,0,,,59,100
21168,note_on,96,0,10,,,,,,,,6,,,77,0
21216,note_on,0,0,15,,,,,,,,7,,,45,100
21216,note_on,0,0,14,,,,,,,,7,,,76,0
21216,note_on,0,0,14,,,,,,,,7,,,77,100
21216,note_on,48,0,13,,,,,,,,6,,,56,0
21216,note_on,0,0,13,,,,,,,,6,,,57,100
21216,note_on,48,0,11,,,,,,,,6,,,71,0
21216,note_on,0,0,14,,,,,,,,7,,,69,100
21216,note_on,48,0,1,,,,,,,,0,,,76,0
21216,note_on,48,0,14,,,,,,,,7,,,71,0
21216,note_on,0,0,14,,,,,,,,7,,,72,100
21216,note_on,48,0,12,,,,,,,,6,,,64,0
21216,note_on,0,0,3,,,,,,,,0,,,60,100
21216,note_on,0,0,12,,,,,,,,6,,,65,100
21216,note_on,0,0,4,,,,,,,,0,,,57,100
21216,note_on,48,0,10,,,,,,,,6,,,76,0
21216,note_on,0,0,14,,,,,,,,7,,,71,0
21216,note_on,48,0,15,,,,,,,,7,,,56,0
21216,note_on,0,0,11,,,,,,,,6,,,72,100
21216,note_on,48,0,2,,,,,,,,0,,,71,0
21216,note_on,0,0,2,,,,,,,,0,,,69,100
21216,note_on,48,0,3,,,,,,,,0,,,59,0
21216,note_on,0,0,1,,,,,,,,0,,,77,100
21216,note_on,0,0,15,,,,,,,,7,,,44,0
21216,note_on,0,0,15,,,,,,,,7,,,57,100
21216,note_on,48,0,4,,,,,,,,0,,,56,0
21216,note_on,0,0,10,,,,,,,,6,,,77,100
21264,note_on,0,0,14,,,,,,,,7,,,71,100
21264,note_on,48,0,11,,,,,,,,6,,,72,0
21264,note_on,48,0,4,,,,,,,,0,,,57,0
21264,note_on,48,0,2,,,,,,,,0,,,69,0
21264,note_on,0,0,14,,,,,,,,7,,,71,100
21264,note_on,0,0,2,,,,,,,,0,,,71,100
21264,note_on,48,0,14,,,,,,,,7,,,72,0
21264,note_on,0,0,14,,,,,,,,7,,,76,100
21264,note_on,0,0,14,,,,,,,,7,,,77,0
21264,note_on,0,0,14,,,,,,,,7,,,69,0
21264,note_on,0,0,4,,,,,,,,0,,,56,100
21264,note_on,48,0,12,,,,,,,,6,,,65,0
21264,note_on,0,0,3,,,,,,,,0,,,59,100
21264,note_on,0,0,12,,,,,,,,6,,,64,100
21264,note_on,48,0,15,,,,,,,,7,,,57,0
21264,note_on,48,0,3,,,,,,,,0,,,60,0
21264,note_on,0,0,1,,,,,,,,0,,,76,100
21264,note_on,48,0,1,,,,,,,,0,,,77,0
21264,note_on,0,0,10,,,,,,,,6,,,76,100
21264,note_on,48,0,10,,,,,,,,6,,,77,0
21264,note_on,48,0,13,,,,,,,,6,,,57,0
21264,note_on,0,0,11,,,,,,,,6,,,71,100
21264,note_on,0,0,15,,,,,,,,7,,,45,0
21264,note_on,0,0,13,,,,,,,,6,,,56,100
21264,note_on,0,0,15,,,,,,,,7,,,44,100
21264,note_on,0,0,15,,,,,,,,7,,,56,100
21312,note_on,0,0,2,,,,,,,,0,,,69,100
21312,note_on,48,0,2,,,,,,,,0,,,71,0
21312,note_on,48,0,12,,,,,,,,6,,,64,0
21312,note_on,0,0,15,,,,,,,,7,,,44,0
21312,note_on,0,0,15,,,,,,,,7,,,45,100
21312,note_on,48,0,11,,,,,,,,6,,,71,0
21312,note_on,0,0,10,,,,,,,,6,,,77,100
21312,note_on,48,0,10,,,,,,,,6,,,76,0
21312,note_on,0,0,3,,,,,,,,0,,,60,100
21312,note_on,0,0,11,,,,,,,,6,,,72,100
21312,note_on,48,0,15,,,,,,,,7,,,56,0
21312,note_on,0,0,15,,,,,,,,7,,,57,100
21312,note_on,48,0,13,,,,,,,,6,,,56,0
21312,note_on,0,0,1,,,,,,,,0,,,77,100
21312,note_on,0,0,12,,,,,,,,6,,,65,100
21312,note_on,48,0,1,,,,,,,,0,,,76,0
21312,note_on,0,0,14,,,,,,,,7,,,71,0
21312,note_on,48,0,14,,,,,,,,7,,,71,0
21312,note_on,0,0,14,,,,,,,,7,,,76,0
21312,note_on,0,0,13,,,,,,,,6,,,57,100
21312,note_on,0,0,4,,,,,,,,0,,,57,100
21312,note_on,0,0,14,,,,,,,,7,,,72,100
21312,note_on,48,0,3,,,,,,,,0,,,59,0
21312,note_on,0,0,14,,,,,,,,7,,,69,100
21312,note_on,0,0,14,,,,,,,,7,,,77,100
21312,note_on,192,0,9,,,,,,,,5,,,45,100
21312,note_on,48,0,4,,,,,,,,0,,,56,0
21360,note_on,0,0,10,,,,,,,,6,,,77,100
21360,note_on,48,0,10,,,,,,,,6,,,77,0
21360,note_on,0,0,12,,,,,,,,6,,,65,100
21360,note_on,48,0,12,,,,,,,,6,,,65,0
21360,note_on,0,0,13,,,,,,,,6,,,57,100
21360,note_on,48,0,13,,,,,,,,6,,,57,0
21408,note_on,0,0,10,,,,,,,,6,,,77,100
21408,note_on,48,0,10,,,,,,,,6,,,77,0
21408,note_on,96,0,9,,,,,,,,5,,,45,0
21408,note_on,0,0,13,,,,,,,,6,,,57,100
21408,note_on,0,0,12,,,,,,,,6,,,65,100
21408,note_on,48,0,12,,,,,,,,6,,,65,0
21408,note_on,48,0,13,,,,,,,,6,,,57,0
21456,note_on,48,0,12,,,,,,,,6,,,65,0
21456,note_on,0,0,12,,,,,,,,6,,,65,100
21456,note_on,48,0,13,,,,,,,,6,,,57,0
21456,note_on,0,0,13,,,,,,,,6,,,57,100
21456,note_on,48,0,10,,,,,,,,6,,,77,0
21456,note_on,0,0,10,,,,,,,,6,,,77,100
21504,note_on,0,0,2,,,,,,,,0,,,67,100
21504,note_on,192,0,4,,,,,,,,0,,,57,0
21504,note_on,0,0,4,,,,,,,,0,,,59,100
21504,note_on,192,0,1,,,,,,,,0,,,77,0
21504,note_on,192,0,2,,,,,,,,0,,,69,0
21504,note_on,0,0,15,,,,,,,,7,,,59,100
21504,note_on,0,0,15,,,,,,,,7,,,47,100
21504,note_on,0,0,1,,,,,,,,0,,,76,100
21504,note_on,0,0,11,,,,,,,,6,,,71,100
21504,note_on,0,0,10,,,,,,,,6,,,76,100
21504,note_on,0,0,15,,,,,,,,7,,,57,0
21504,note_on,192,0,11,,,,,,,,6,,,72,0
21504,note_on,192,0,14,,,,,,,,7,,,72,0
21504,note_on,0,0,14,,,,,,,,7,,,77,0
21504,note_on,0,0,14,,,,,,,,7,,,69,0
21504,note_on,0,0,14,,,,,,,,7,,,76,100
21504,note_on,0,0,14,,,,,,,,7,,,71,100
21504,note_on,0,0,14,,,,,,,,7,,,67,100
21504,note_on,0,0,3,,,,,,,,0,,,59,100
21504,note_on,192,0,3,,,,,,,,0,,,60,0
21504,note_on,0,0,13,,,,,,,,6,,,59,100
21504,note_on,48,0,13,,,,,,,,6,,,57,0
21504,note_on,48,0,10,,,,,,,,6,,,77,0
21504,note_on,192,0,15,,,,,,,,7,,,45,0
21504,note_on,0,0,12,,,,,,,,6,,,67,100
21504,note_on,48,0,12,,,,,,,,6,,,65,0
21552,note_on,0,0,10,,,,,,,,6,,,76,100
21552,note_on,48,0,13,,,,,,,,6,,,59,0
21552,note_on,0,0,12,,,,,,,,6,,,67,100
21552,note_on,48,0,12,,,,,,,,6,,,67,0
21552,note_on,48,0,10,,,,,,,,6,,,76,0
21552,note_on,0,0,13,,,,,,,,6,,,59,100
21600,control_change,0,0,2,,,,,,,,0,7,127,,
21600,note_on,0,0,11,,,,,,,,6,,,75,100
21600,control_change,192,0,9,,,,,,,,5,7,127,,
21600,note_on,0,0,9,,,,,,,,5,,,48,100
21600,control_change,0,0,11,,,,,,,,6,7,127,,
21600,note_on,96,0,11,,,,,,,,6,,,71,0
21600,note_on,48,0,12,,,,,,,,6,,,67,0
21600,note_on,0,0,14,,,,,,,,7,,,69,100
21600,note_on,96,0,2,,,,,,,,0,,,67,0
21600,note_on,0,0,2,,,,,,,,0,,,66,100
21600,note_on,0,0,14,,,,,,,,7,,,66,100
21600,note_on,0,0,13,,,,,,,,6,,,60,100
21600,note_on,96,0,4,,,,,,,,0,,,59,0
21600,control_change,0,0,4,,,,,,,,0,7,127,,
21600,note_on,0,0,4,,,,,,,,0,,,60,100
21600,note_on,0,0,1,,,,,,,,0,,,75,100
21600,control_change,0,0,1,,,,,,,,0,7,127,,
21600,note_on,96,0,1,,,,,,,,0,,,76,0
21600,control_change,0,0,12,,,,,,,,6,7,127,,
21600,note_on,0,0,12,,,,,,,,6,,,60,100
21600,note_on,96,0,3,,,,,,,,0,,,59,0
21600,control_change,0,0,3,,,,,,,,0,7,127,,
21600,note_on,0,0,3,,,,,,,,0,,,57,100
21600,control_change,0,0,13,,,,,,,,6,7,127,,
21600,note_on,48,0,13,,,,,,,,6,,,59,0
21600,note_on,0,0,14,,,,,,,,7,,,75,100
21600,note_on,0,0,15,,,,,,,,7,,,47,0
21600,note_on,0,0,14,,,,,,,,7,,,76,0
21600,note_on,0,0,14,,,,,,,,7,,,71,0
21600,note_on,96,0,14,,,,,,,,7,,,67,0
21600,note_on,96,0,15,,,,,,,,7,,,59,0
21600,note_on,48,0,10,,,,,,,,6,,,76,0
21600,control_change,0,0,10,,,,,,,,6,7,127,,
21600,note_on,0,0,10,,,,,,,,6,,,87,100
21600,note_on,0,0,15,,,,,,,,7,,,60,100
21600,note_on,0,0,15,,,,,,,,7,,,48,100
21600,control_change,0,0,15,,,,,,,,7,7,127,,
21636,control_change,36,0,15,,,,,,,,7,7,80,,
21636,control_change,36,0,4,,,,,,,,0,7,95,,
21636,control_change,36,0,11,,,,,,,,6,7,80,,
21636,control_change,36,0,9,,,,,,,,5,7,95,,
21636,control_change,36,0,1,,,,,,,,0,7,95,,
21636,control_change,36,0,13,,,,,,,,6,7,80,,
21636,control_change,36,0,2,,,,,,,,0,7,95,,
21636,control_change,36,0,10,,,,,,,,6,7,80,,
21636,control_change,36,0,12,,,,,,,,6,7,80,,
21636,control_change,36,0,3,,,,,,,,0,7,95,,
21648,note_on,12,0,11,,,,,,,,6,,,75,0
21648,note_on,0,0,10,,,,,,,,6,,,75,100
21648,note_on,12,0,10,,,,,,,,6,,,87,0
21648,note_on,0,0,11,,,,,,,,6,,,75,100
21648,note_on,12,0,15,,,,,,,,7,,,60,0
21648,note_on,0,0,15,,,,,,,,7,,,48,0
21648,note_on,0,0,12,,,,,,,,6,,,63,100
21648,note_on,12,0,12,,,,,,,,6,,,60,0
21648,note_on,12,0,13,,,,,,,,6,,,60,0
21648,note_on,0,0,15,,,,,,,,7,,,48,100
21648,note_on,0,0,15,,,,,,,,7,,,60,100
21648,note_on,0,0,13,,,,,,,,6,,,60,100
21696,note_on,48,0,13,,,,,,,,6,,,60,0
21696,note_on,0,0,12,,,,,,,,6,,,63,100
21696,note_on,48,0,12,,,,,,,,6,,,63,0
21696,note_on,0,0,10,,,,,,,,6,,,75,100
21696,note_on,0,0,11,,,,,,,,6,,,75,100
21696,note_on,60,0,9,,,,,,,,5,,,48,0
21696,note_on,48,0,11,,,,,,,,6,,,75,0
21696,note_on,48,0,15,,,,,,,,7,,,60,0
21696,note_on,0,0,13,,,,,,,,6,,,60,100
21696,note_on,0,0,15,,,,,,,,7,,,48,100
21696,note_on,48,0,10,,,,,,,,6,,,75,0
21696,note_on,0,0,15,,,,,,,,7,,,48,0
21696,note_on,0,0,15,,,,,,,,7,,,60,100
21744,note_on,48,0,13,,,,,,,,6,,,60,0
21744,note_on,0,0,13,,,,,,,,6,,,60,100
21744,note_on,48,0,12,,,,,,,,6,,,63,0
21744,note_on,0,0,15,,,,,,,,7,,,60,100
21744,note_on,0,0,10,,,,,,,,6,,,75,100
21744,note_on,48,0,10,,,,,,,,6,,,75,0
21744,note_on,48,0,15,,,,,,,,7,,,60,0
21744,note_on,0,0,15,,,,,,,,7,,,48,100
21744,note_on,0,0,11,,,,,,,,6,,,75,100
21744,note_on,48,0,11,,,,,,,,6,,,75,0
21744,note_on,0,0,15,,,,,,,,7,,,48,0
21744,note_on,0,0,12,,,,,,,,6,,,63,100
21792,note_on,48,0,11,,,,,,,,6,,,75,0
21792,note_on,0,0,12,,,,,,,,6,,,63,100
21792,note_on,0,0,10,,,,,,,,6,,,75,100
21792,note_on,48,0,10,,,,,,,,6,,,75,0
21792,note_on,0,0,11,,,,,,,,6,,,75,100
21792,note_on,48,0,12,,,,,,,,6,,,63,0
21792,note_on,0,0,15,,,,,,,,7,,,60,100
21792,note_on,48,0,13,,,,,,,,6,,,60,0
21792,note_on,0,0,13,,,,,,,,6,,,60,100
21792,note_on,48,0,15,,,,,,,,7,,,60,0
21792,note_on,0,0,15,,,,,,,,7,,,48,0
21792,note_on,0,0,15,,,,,,,,7,,,48,100
21840,note_on,48,0,10,,,,,,,,6,,,75,0
21840,note_on,0,0,10,,,,,,,,6,,,75,100
21840,note_on,48,0,13,,,,,,,,6,,,60,0
21840,note_on,0,0,13,,,,,,,,6,,,60,100
21840,note_on,0,0,11,,,,,,,,6,,,75,100
21840,note_on,48,0,11,,,,,,,,6,,,75,0
21840,note_on,48,0,12,,,,,,,,6,,,63,0
21840,note_on,0,0,12,,,,,,,,6,,,63,100
21840,note_on,0,0,15,,,,,,,,7,,,48,0
21840,note_on,0,0,15,,,,,,,,7,,,48,100
21840,note_on,0,0,15,,,,,,,,7,,,60,100
21840,note_on,48,0,15,,,,,,,,7,,,60,0
21888,note_on,0,0,14,,,,,,,,7,,,74,100
21888,note_on,0,0,9,,,,,,,,5,,,44,100
21888,note_on,0,0,12,,,,,,,,6,,,56,100
21888,note_on,48,0,13,,,,,,,,6,,,60,0
21888,note_on,0,0,14,,,,,,,,7,,,71,100
21888,note_on,0,0,4,,,,,,,,0,,,56,100
21888,control_change,0,0,11,,,,,,,,6,7,127,,
21888,note_on,48,0,11,,,,,,,,6,,,75,0
21888,control_change,0,0,4,,,,,,,,0,7,127,,
21888,note_on,252,0,4,,,,,,,,0,,,60,0
21888,note_on,252,0,1,,,,,,,,0,,,75,0
21888,control_change,192,0,9,,,,,,,,5,7,127,,
21888,note_on,0,0,14,,,,,,,,7,,,65,100
21888,note_on,0,0,11,,,,,,,,6,,,74,100
21888,control_change,0,0,1,,,,,,,,0,7,127,,
21888,control_change,0,0,3,,,,,,,,0,7,127,,
21888,note_on,0,0,14,,,,,,,,7,,,66,0
21888,note_on,48,0,15,,,,,,,,7,,,60,0
21888,note_on,0,0,15,,,,,,,,7,,,48,0
21888,control_change,0,0,15,,,,,,,,7,7,127,,
21888,note_on,0,0,15,,,,,,,,7,,,44,100
21888,note_on,0,0,14,,,,,,,,7,,,75,0
21888,note_on,0,0,3,,,,,,,,0,,,59,100
21888,note_on,0,0,15,,,,,,,,7,,,56,100
21888,note_on,48,0,12,,,,,,,,6,,,63,0
21888,note_on,252,0,2,,,,,,,,0,,,66,0
21888,note_on,0,0,1,,,,,,,,0,,,74,100
21888,control_change,0,0,2,,,,,,,,0,7,127,,
21888,note_on,0,0,10,,,,,,,,6,,,86,100
21888,control_change,0,0,10,,,,,,,,6,7,127,,
21888,note_on,48,0,10,,,,,,,,6,,,75,0
21888,note_on,288,0,14,,,,,,,,7,,,69,0
21888,control_change,0,0,12,,,,,,,,6,7,127,,
21888,control_change,0,0,13,,,,,,,,6,7,127,,
21888,note_on,252,0,3,,,,,,,,0,,,57,0
21888,note_on,0,0,2,,,,,,,,0,,,65,100
21888,note_on,0,0,13,,,,,,,,6,,,56,100
21924,control_change,36,0,2,,,,,,,,0,7,95,,
21924,control_change,36,0,15,,,,,,,,7,7,80,,
21924,control_change,36,0,12,,,,,,,,6,7,80,,
21924,control_change,36,0,4,,,,,,,,0,7,95,,
21924,control_change,36,0,9,,,,,,,,5,7,95,,
