tick,type,key,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,note,velocity
19200,note_on,,0,0,1,,,,,,,,0,,69,0
19200,note_on,,0,0,2,,,,,,,,1,,43,95
19200,note_on,,30,0,1,,,,,,,,0,,67,100
19200,note_on,,1,0,2,,,,,,,,1,,55,95
19439,note_on,,239,0,2,,,,,,,,1,,43,0
19439,note_on,,0,0,2,,,,,,,,1,,55,0
19439,note_on,,239,0,1,,,,,,,,0,,67,0
19440,note_on,,1,0,2,,,,,,,,1,,55,60
19440,note_on,,1,0,1,,,,,,,,0,,71,64
19440,note_on,,0,0,1,,,,,,,,0,,67,64
19559,note_on,,119,0,1,,,,,,,,0,,67,0
19559,note_on,,0,0,1,,,,,,,,0,,71,0
19559,note_on,,119,0,2,,,,,,,,1,,55,0
19560,note_on,,1,0,2,,,,,,,,1,,49,60
19560,note_on,,1,0,1,,,,,,,,0,,71,64
19560,note_on,,0,0,1,,,,,,,,0,,67,64
19679,note_on,,119,0,1,,,,,,,,0,,67,0
19679,note_on,,119,0,2,,,,,,,,1,,49,0
19679,note_on,,0,0,1,,,,,,,,0,,71,0
19680,note_on,,1,0,2,,,,,,,,1,,50,60
19680,note_on,,0,0,1,,,,,,,,0,,67,64
19680,note_on,,1,0,1,,,,,,,,0,,71,64
19799,note_on,,119,0,2,,,,,,,,1,,50,0
19799,note_on,,0,0,1,,,,,,,,0,,71,0
19799,note_on,,119,0,1,,,,,,,,0,,67,0
19800,note_on,,0,0,1,,,,,,,,0,,66,64
19800,note_on,,1,0,1,,,,,,,,0,,69,64
19800,polytouch,,1,0,2,,,,,,,64,1,,50,
19859,note_on,,0,0,1,,,,,,,,0,,69,0
19859,note_on,,59,0,1,,,,,,,,0,,66,0
19860,note_on,,0,0,1,,,,,,,,0,,67,64
19860,note_on,,1,0,1,,,,,,,,0,,71,64
19919,note_on,,59,0,1,,,,,,,,0,,67,0
19919,note_on,,0,0,1,,,,,,,,0,,71,0
19920,note_on,,1,0,1,,,,,,,,0,,72,64
19920,note_on,,0,0,1,,,,,,,,0,,69,64
19920,note_on,,120,0,2,,,,,,,,1,,62,60
20039,note_on,,119,0,2,,,,,,,,1,,62,0
20039,note_on,,119,0,1,,,,,,,,0,,69,0
20039,note_on,,0,0,1,,,,,,,,0,,72,0
20040,note_on,,1,0,1,,,,,,,,0,,72,64
20040,note_on,,0,0,1,,,,,,,,0,,69,64
20040,note_on,,1,0,2,,,,,,,,1,,54,60
20159,note_on,,119,0,2,,,,,,,,1,,54,0
20159,note_on,,119,0,1,,,,,,,,0,,69,0
20159,note_on,,0,0,1,,,,,,,,0,,72,0
20160,note_on,,1,0,1,,,,,,,,0,,72,64
20160,note_on,,0,0,1,,,,,,,,0,,69,64
20160,note_on,,1,0,2,,,,,,,,1,,55,60
20279,note_on,,119,0,2,,,,,,,,1,,55,0
20280,polytouch,,1,0,2,,,,,,,64,1,,54,
20280,note_on,,0,0,1,,,,,,,,0,,72,0
20280,note_on,,0,0,1,,,,,,,,0,,69,0
20280,note_on,,0,0,1,,,,,,,,0,,67,64
20280,note_on,,120,0,1,,,,,,,,0,,71,64
20397,note_on,,0,0,1,,,,,,,,0,,67,0
20397,note_on,,117,0,1,,,,,,,,0,,71,0
20400,note_on,,3,0,1,,,,,,,,0,,74,100
20400,note_on,,0,0,1,,,,,,,,0,,71,100
20400,note_on,,120,0,2,,,,,,,,1,,55,95
20459,note_on,,59,0,2,,,,,,,,1,,55,0
20460,note_on,,1,0,2,,,,,,,,1,,54,95
20519,note_on,,59,0,2,,,,,,,,1,,54,0
20519,note_on,,0,0,1,,,,,,,,0,,74,0
20519,note_on,,119,0,1,,,,,,,,0,,71,0
20520,note_on,,1,0,2,,,,,,,,1,,55,95
20520,note_on,,0,0,1,,,,,,,,0,,71,100
20520,note_on,,1,0,1,,,,,,,,0,,74,100
20579,note_on,,59,0,2,,,,,,,,1,,55,0
20580,note_on,,1,0,2,,,,,,,,1,,54,95
20639,note_on,,59,0,2,,,,,,,,1,,54,0
20639,note_on,,0,0,1,,,,,,,,0,,74,0
20639,note_on,,119,0,1,,,,,,,,0,,71,0
20640,note_on,,0,0,1,,,,,,,,0,,72,100
20640,note_on,,1,0,2,,,,,,,,1,,55,95
20640,note_on,,1,0,1,,,,,,,,0,,76,100
20700,note_on,,0,0,1,,,,,,,,0,,72,0
20700,note_on,,0,0,1,,,,,,,,0,,71,100
20700,note_on,,60,0,1,,,,,,,,0,,74,100
20700,note_on,,0,0,1,,,,,,,,0,,76,0
20757,note_on,,57,0,1,,,,,,,,0,,74,0
20757,note_on,,0,0,1,,,,,,,,0,,71,0
20759,note_on,,119,0,2,,,,,,,,1,,55,0
20760,note_on,,3,0,1,,,,,,,,0,,72,100
20760,note_on,,0,0,1,,,,,,,,0,,69,100
20760,note_on,,1,0,2,,,,,,,,1,,55,95
20819,note_on,,0,0,1,,,,,,,,0,,72,0
20819,note_on,,59,0,1,,,,,,,,0,,69,0
20820,note_on,,0,0,1,,,,,,,,0,,67,100
20820,note_on,,1,0,1,,,,,,,,0,,71,100
20879,note_on,,119,0,2,,,,,,,,1,,55,0
20879,note_on,,59,0,1,,,,,,,,0,,67,0
20879,note_on,,0,0,1,,,,,,,,0,,71,0
20880,note_on,,0,0,1,,,,,,,,0,,66,100
20880,note_on,,1,0,2,,,,,,,,1,,62,95
20880,note_on,,1,0,1,,,,,,,,0,,69,100
20999,note_on,,119,0,1,,,,,,,,0,,66,0
20999,note_on,,0,0,1,,,,,,,,0,,69,0
20999,note_on,,119,0,2,,,,,,,,1,,62,0
21000,note_on,,0,0,1,,,,,,,,0,,67,100
21000,note_on,,1,0,2,,,,,,,,1,,61,95
21000,note_on,,1,0,1,,,,,,,,0,,71,100
21119,note_on,,119,0,2,,,,,,,,1,,61,0
21119,note_on,,119,0,1,,,,,,,,0,,67,0
21119,note_on,,0,0,1,,,,,,,,0,,71,0
21120,note_on,,1,0,2,,,,,,,,1,,62,95
21120,note_on,,0,0,1,,,,,,,,0,,67,100
21120,note_on,,1,0,1,,,,,,,,0,,71,100
21240,note_on,,0,0,1,,,,,,,,0,,67,0
21240,note_on,,120,0,1,,,,,,,,0,,69,100
21240,note_on,,0,0,1,,,,,,,,0,,66,100
21240,note_on,,0,0,1,,,,,,,,0,,71,0
21357,note_on,,117,0,1,,,,,,,,0,,69,0
21357,note_on,,0,0,1,,,,,,,,0,,66,0
21359,note_on,,239,0,2,,,,,,,,1,,62,0
21360,note_on,,1,0,2,,,,,,,,1,,62,60
21360,note_on,,0,0,2,,,,,,,,1,,55,60
21360,note_on,,3,0,1,,,,,,,,0,,71,64
21479,note_on,,119,0,1,,,,,,,,0,,71,0
21479,note_on,,119,0,2,,,,,,,,1,,55,0
21479,note_on,,0,0,2,,,,,,,,1,,62,0
21480,note_on,,1,0,2,,,,,,,,1,,62,60
21480,note_on,,1,0,1,,,,,,,,0,,71,64
21480,note_on,,0,0,2,,,,,,,,1,,55,60
21599,note_on,,119,0,1,,,,,,,,0,,71,0
21599,note_on,,0,0,2,,,,,,,,1,,62,0
21599,note_on,,119,0,2,,,,,,,,1,,55,0
21600,note_on,,1,0,1,,,,,,,,0,,72,64
21600,note_on,,0,0,2,,,,,,,,1,,55,60
21600,note_on,,1,0,2,,,,,,,,1,,62,60
21660,note_on,,0,0,1,,,,,,,,0,,72,0
21660,note_on,,60,0,1,,,,,,,,0,,71,64
21717,note_on,,57,0,1,,,,,,,,0,,71,0
21719,note_on,,0,0,2,,,,,,,,1,,62,0
21719,note_on,,119,0,2,,,,,,,,1,,55,0
21720,polytouch,,1,0,2,,,,,,,64,1,,62,
21720,note_on,,3,0,1,,,,,,,,0,,69,64
21779,note_on,,59,0,1,,,,,,,,0,,69,0
21780,note_on,,1,0,1,,,,,,,,0,,67,64
21839,note_on,,59,0,1,,,,,,,,0,,67,0
21840,note_on,,0,0,2,,,,,,,,1,,55,60
21840,note_on,,120,0,2,,,,,,,,1,,59,60
21840,note_on,,1,0,1,,,,,,,,0,,74,64
21959,note_on,,0,0,2,,,,,,,,1,,59,0
21959,note_on,,119,0,1,,,,,,,,0,,74,0
21959,note_on,,119,0,2,,,,,,,,1,,55,0
21960,note_on,,0,0,1,,,,,,,,0,,71,64
21960,note_on,,1,0,1,,,,,,,,0,,74,64
21960,note_on,,0,0,2,,,,,,,,1,,55,60
21960,note_on,,1,0,2,,,,,,,,1,,59,60
22079,note_on,,119,0,2,,,,,,,,1,,55,0
22079,note_on,,0,0,1,,,,,,,,0,,74,0
22079,note_on,,0,0,2,,,,,,,,1,,59,0
22079,note_on,,119,0,1,,,,,,,,0,,71,0
22080,note_on,,1,0,2,,,,,,,,1,,59,60
22080,note_on,,1,0,1,,,,,,,,0,,76,64
22080,note_on,,0,0,2,,,,,,,,1,,55,60
22140,note_on,,0,0,1,,,,,,,,0,,76,0
22140,note_on,,60,0,1,,,,,,,,0,,74,64
22197,note_on,,57,0,1,,,,,,,,0,,74,0
22199,note_on,,119,0,2,,,,,,,,1,,55,0
22199,note_on,,0,0,2,,,,,,,,1,,59,0
22200,polytouch,,1,0,2,,,,,,,64,1,,59,
22200,note_on,,3,0,1,,,,,,,,0,,72,64
22259,note_on,,59,0,1,,,,,,,,0,,72,0
22260,note_on,,1,0,1,,,,,,,,0,,71,64
22319,note_on,,59,0,1,,,,,,,,0,,71,0
22320,note_on,,1,0,1,,,,,,,,0,,76,100
22320,note_on,,0,0,2,,,,,,,,1,,48,95
22320,note_on,,120,0,2,,,,,,,,1,,55,95
22439,note_on,,119,0,2,,,,,,,,1,,48,0
22439,note_on,,119,0,1,,,,,,,,0,,76,0
22439,note_on,,0,0,2,,,,,,,,1,,55,0
22440,note_on,,1,0,1,,,,,,,,0,,76,100
22440,note_on,,1,0,2,,,,,,,,1,,55,95
22440,note_on,,0,0,2,,,,,,,,1,,55,95
22559,note_on,,119,0,1,,,,,,,,0,,76,0
22559,note_on,,119,0,2,,,,,,,,1,,55,0
22559,note_on,,0,0,2,,,,,,,,1,,55,0
22560,note_on,,1,0,1,,,,,,,,0,,76,100
22560,note_on,,0,0,2,,,,,,,,1,,48,95
22560,note_on,,1,0,2,,,,,,,,1,,55,95
22619,note_on,,59,0,1,,,,,,,,0,,76,0
22620,note_on,,1,0,1,,,,,,,,0,,78,100
22679,note_on,,59,0,1,,,,,,,,0,,78,0
22679,note_on,,119,0,2,,,,,,,,1,,48,0
22680,note_on,,1,0,2,,,,,,,,1,,52,95
22680,note_on,,1,0,1,,,,,,,,0,,79,100
22739,note_on,,59,0,1,,,,,,,,0,,79,0
22740,note_on,,1,0,1,,,,,,,,0,,72,100
22799,note_on,,119,0,2,,,,,,,,1,,52,0
22799,note_on,,59,0,1,,,,,,,,0,,72,0
22800,note_on,,1,0,2,,,,,,,,1,,50,95
22800,note_on,,1,0,1,,,,,,,,0,,71,100
22919,note_on,,119,0,1,,,,,,,,0,,71,0
22919,note_on,,0,0,2,,,,,,,,1,,55,0
22919,note_on,,119,0,2,,,,,,,,1,,50,0
22920,note_on,,1,0,2,,,,,,,,1,,54,95
22920,note_on,,1,0,1,,,,,,,,0,,71,100
22920,note_on,,0,0,2,,,,,,,,1,,50,95
22935,note_on,,15,0,1,,,,,,,,0,,69,100
22935,note_on,,0,0,1,,,,,,,,0,,71,0
22950,note_on,,15,0,1,,,,,,,,0,,71,100
22950,note_on,,0,0,1,,,,,,,,0,,69,0
22965,note_on,,15,0,1,,,,,,,,0,,69,100
22965,note_on,,0,0,1,,,,,,,,0,,71,0
22980,note_on,,0,0,1,,,,,,,,0,,69,0
22980,note_on,,15,0,1,,,,,,,,0,,67,100
23010,note_on,,0,0,1,,,,,,,,0,,67,0
23010,note_on,,30,0,1,,,,,,,,0,,69,100
23039,note_on,,0,0,2,,,,,,,,1,,54,0
23039,note_on,,119,0,2,,,,,,,,1,,50,0
23040,note_on,,1,0,2,,,,,,,,1,,55,95
23040,note_on,,0,0,1,,,,,,,,0,,69,0
23040,note_on,,30,0,1,,,,,,,,0,,67,100
23040,note_on,,0,0,2,,,,,,,,1,,43,95
23279,note_on,,239,0,1,,,,,,,,0,,67,0
23279,note_on,,239,0,2,,,,,,,,1,,43,0
23279,note_on,,0,0,2,,,,,,,,1,,55,0
23280,note_on,,1,0,2,,,,,,,,1,,43,95
23280,note_on,,1,0,1,,,,,,,,0,,67,100
23339,note_on,,59,0,2,,,,,,,,1,,43,0
23340,note_on,,1,0,2,,,,,,,,1,,47,95
23399,note_on,,119,0,1,,,,,,,,0,,67,0
23399,note_on,,59,0,2,,,,,,,,1,,47,0
23400,note_on,,1,0,1,,,,,,,,0,,67,100
23400,note_on,,1,0,2,,,,,,,,1,,50,95
23459,note_on,,59,0,2,,,,,,,,1,,50,0
23460,note_on,,1,0,2,,,,,,,,1,,55,95
23519,note_on,,59,0,2,,,,,,,,1,,55,0
23519,note_on,,119,0,1,,,,,,,,0,,67,0
23520,note_on,,1,0,1,,,,,,,,0,,67,100
23520,note_on,,1,0,2,,,,,,,,1,,43,95
23579,note_on,,59,0,1,,,,,,,,0,,67,0
23580,note_on,,1,0,1,,,,,,,,0,,62,100
23639,note_on,,59,0,1,,,,,,,,0,,62,0
23639,note_on,,119,0,2,,,,,,,,1,,43,0
23640,note_on,,1,0,1,,,,,,,,0,,59,100
23640,polytouch,,1,0,2,,,,,,,64,1,,43,
23699,note_on,,59,0,1,,,,,,,,0,,59,0
23700,note_on,,1,0,1,,,,,,,,0,,55,100
23759,note_on,,59,0,1,,,,,,,,0,,55,0
23760,note_on,,1,0,1,,,,,,,,0,,71,100
23760,note_on,,120,0,2,,,,,,,,1,,43,95
23819,note_on,,59,0,2,,,,,,,,1,,43,0
23820,note_on,,1,0,2,,,,,,,,1,,47,95
23879,note_on,,59,0,2,,,,,,,,1,,47,0
23879,note_on,,119,0,1,,,,,,,,0,,71,0
23880,note_on,,1,0,2,,,,,,,,1,,50,95
23880,note_on,,1,0,1,,,,,,,,0,,71,100
23939,note_on,,59,0,2,,,,,,,,1,,50,0
23940,note_on,,1,0,2,,,,,,,,1,,55,95
23999,note_on,,59,0,2,,,,,,,,1,,55,0
23999,note_on,,119,0,1,,,,,,,,0,,71,0
24000,note_on,,1,0,2,,,,,,,,1,,43,95
24000,note_on,,1,0,1,,,,,,,,0,,71,100
24059,note_on,,59,0,1,,,,,,,,0,,71,0
24060,note_on,,1,0,1,,,,,,,,0,,67,100
24119,note_on,,59,0,1,,,,,,,,0,,67,0
24119,note_on,,119,0,2,,,,,,,,1,,43,0
24120,note_on,,1,0,1,,,,,,,,0,,62,100
24120,polytouch,,1,0,2,,,,,,,64,1,,43,
24179,note_on,,59,0,1,,,,,,,,0,,62,0
24180,note_on,,1,0,1,,,,,,,,0,,59,100
24239,note_on,,59,0,1,,,,,,,,0,,59,0
24240,note_on,,1,0,1,,,,,,,,0,,74,100
24240,note_on,,120,0,2,,,,,,,,1,,43,95
24299,note_on,,59,0,2,,,,,,,,1,,43,0
24300,note_on,,1,0,2,,,,,,,,1,,47,95
24359,note_on,,119,0,1,,,,,,,,0,,74,0
24359,note_on,,59,0,2,,,,,,,,1,,47,0
24360,note_on,,1,0,1,,,,,,,,0,,74,100
24360,note_on,,1,0,2,,,,,,,,1,,50,95
24419,note_on,,59,0,2,,,,,,,,1,,50,0
24420,note_on,,1,0,2,,,,,,,,1,,55,95
24479,note_on,,59,0,2,,,,,,,,1,,55,0
24479,note_on,,119,0,1,,,,,,,,0,,74,0
24480,note_on,,1,0,2,,,,,,,,1,,43,95
24480,note_on,,1,0,1,,,,,,,,0,,74,100
24539,note_on,,59,0,2,,,,,,,,1,,43,0
24539,note_on,,59,0,1,,,,,,,,0,,74,0
24540,note_on,,1,0,1,,,,,,,,0,,71,100
24540,note_on,,1,0,2,,,,,,,,1,,47,95
24599,note_on,,59,0,1,,,,,,,,0,,71,0
24599,note_on,,59,0,2,,,,,,,,1,,47,0
24600,note_on,,1,0,1,,,,,,,,0,,67,100
24600,note_on,,1,0,2,,,,,,,,1,,50,95
24659,note_on,,59,0,1,,,,,,,,0,,67,0
24659,note_on,,59,0,2,,,,,,,,1,,50,0
24660,note_on,,1,0,2,,,,,,,,1,,55,95
24660,note_on,,1,0,1,,,,,,,,0,,62,100
24719,note_on,,59,0,2,,,,,,,,1,,55,0
24719,note_on,,59,0,1,,,,,,,,0,,62,0
24720,note_on,,1,0,1,,,,,,,,0,,79,100
24720,note_on,,1,0,2,,,,,,,,1,,43,95
24779,note_on,,59,0,2,,,,,,,,1,,43,0
24780,note_on,,1,0,2,,,,,,,,1,,47,95
24839,note_on,,119,0,1,,,,,,,,0,,79,0
24839,note_on,,59,0,2,,,,,,,,1,,47,0
24840,note_on,,0,0,1,,,,,,,,0,,71,100
24840,note_on,,1,0,1,,,,,,,,0,,79,100
24840,note_on,,1,0,2,,,,,,,,1,,50,95
24899,note_on,,59,0,2,,,,,,,,1,,50,0
24900,note_on,,1,0,2,,,,,,,,1,,55,95
24959,note_on,,119,0,1,,,,,,,,0,,71,0
24959,note_on,,0,0,1,,,,,,,,0,,79,0
24959,note_on,,59,0,2,,,,,,,,1,,55,0
24960,note_on,,1,0,2,,,,,,,,1,,43,95
24960,note_on,,1,0,1,,,,,,,,0,,79,100
24960,note_on,,0,0,1,,,,,,,,0,,71,100
25199,note_on,,239,0,2,,,,,,,,1,,43,0
25199,note_on,,239,0,1,,,,,,,,0,,71,0
25199,note_on,,0,0,1,,,,,,,,0,,79,0
25200,note_on,,0,0,1,,,,,,,,0,,67,100
25200,note_on,,1,0,1,,,,,,,,0,,71,100
25200,polytouch,,1,0,2,,,,,,,64,1,,43,
25259,note_on,,59,0,1,,,,,,,,0,,67,0
25260,note_on,,1,0,1,,,,,,,,0,,62,100
25319,note_on,,59,0,1,,,,,,,,0,,62,0
25319,note_on,,0,0,1,,,,,,,,0,,71,0
25320,note_on,,1,0,1,,,,,,,,0,,72,100
25320,note_on,,0,0,1,,,,,,,,0,,69,100
25379,note_on,,59,0,1,,,,,,,,0,,69,0
25380,note_on,,1,0,1,,,,,,,,0,,62,100
25439,note_on,,59,0,1,,,,,,,,0,,62,0
25439,note_on,,0,0,1,,,,,,,,0,,72,0
25440,note_on,,0,0,2,,,,,,,,1,,38,95
25440,note_on,,240,0,2,,,,,,,,1,,50,95
25440,note_on,,1,0,1,,,,,,,,0,,74,100
25440,note_on,,0,0,1,,,,,,,,0,,71,100
25499,note_on,,59,0,1,,,,,,,,0,,71,0
25500,note_on,,1,0,1,,,,,,,,0,,62,100
25559,note_on,,59,0,1,,,,,,,,0,,62,0
25560,note_on,,1,0,1,,,,,,,,0,,76,100
25560,note_on,,0,0,1,,,,,,,,0,,74,0
25560,note_on,,0,0,1,,,,,,,,0,,72,100
25619,note_on,,59,0,1,,,,,,,,0,,72,0
25620,note_on,,1,0,1,,,,,,,,0,,62,100
25677,note_on,,57,0,1,,,,,,,,0,,76,0
25679,note_on,,2,0,1,,,,,,,,0,,62,0
25679,note_on,,0,0,2,,,,,,,,1,,50,0
25679,note_on,,239,0,2,,,,,,,,1,,38,0
25680,note_on,,1,0,1,,,,,,,,0,,69,100
25680,note_on,,0,0,1,,,,,,,,0,,66,100
25680,polytouch,,1,0,2,,,,,,,64,1,,43,
25739,note_on,,59,0,1,,,,,,,,0,,66,0
25740,note_on,,1,0,1,,,,,,,,0,,62,100
25799,note_on,,0,0,1,,,,,,,,0,,69,0
25799,note_on,,59,0,1,,,,,,,,0,,62,0
25800,note_on,,1,0,1,,,,,,,,0,,71,100
25800,note_on,,0,0,1,,,,,,,,0,,67,100
25859,note_on,,59,0,1,,,,,,,,0,,67,0
25860,note_on,,1,0,1,,,,,,,,0,,62,100
25919,note_on,,0,0,1,,,,,,,,0,,71,0
25919,note_on,,59,0,1,,,,,,,,0,,62,0
25920,note_on,,0,0,1,,,,,,,,0,,69,100
25920,note_on,,0,0,2,,,,,,,,1,,38,95
25920,note_on,,240,0,2,,,,,,,,1,,50,95
25920,note_on,,1,0,1,,,,,,,,0,,72,100
25979,note_on,,59,0,1,,,,,,,,0,,69,0
25980,note_on,,1,0,1,,,,,,,,0,,62,100
26039,note_on,,59,0,1,,,,,,,,0,,62,0
26040,note_on,,0,0,1,,,,,,,,0,,71,100
26040,note_on,,0,0,1,,,,,,,,0,,72,0
26040,note_on,,1,0,1,,,,,,,,0,,74,100
26099,note_on,,59,0,1,,,,,,,,0,,71,0
26100,note_on,,1,0,1,,,,,,,,0,,62,100
26157,note_on,,57,0,1,,,,,,,,0,,74,0
26159,note_on,,239,0,2,,,,,,,,1,,38,0
26159,note_on,,0,0,2,,,,,,,,1,,50,0
26159,note_on,,2,0,1,,,,,,,,0,,62,0
26160,note_on,,1,0,1,,,,,,,,0,,67,100
26160,note_on,,0,0,1,,,,,,,,0,,64,100
26160,polytouch,,1,0,2,,,,,,,64,1,,43,
26219,note_on,,59,0,1,,,,,,,,0,,64,0
26220,note_on,,1,0,1,,,,,,,,0,,62,100
26279,note_on,,59,0,1,,,,,,,,0,,62,0
26279,note_on,,0,0,1,,,,,,,,0,,67,0
26280,note_on,,1,0,1,,,,,,,,0,,69,100
26280,note_on,,120,0,2,,,,,,,,1,,50,95
26280,note_on,,0,0,1,,,,,,,,0,,66,100
26339,note_on,,59,0,1,,,,,,,,0,,66,0
26340,note_on,,1,0,1,,,,,,,,0,,62,100
26399,note_on,,59,0,1,,,,,,,,0,,62,0
26399,note_on,,119,0,2,,,,,,,,1,,50,0
26399,note_on,,0,0,1,,,,,,,,0,,69,0
26400,note_on,,1,0,1,,,,,,,,0,,71,100
26400,note_on,,1,0,2,,,,,,,,1,,43,95
26459,note_on,,59,0,1,,,,,,,,0,,71,0
26460,note_on,,1,0,1,,,,,,,,0,,74,100
26519,note_on,,59,0,1,,,,,,,,0,,74,0
26519,note_on,,119,0,2,,,,,,,,1,,43,0
26520,note_on,,1,0,1,,,,,,,,0,,71,100
26520,note_on,,1,0,2,,,,,,,,1,,52,95
26579,note_on,,59,0,1,,,,,,,,0,,71,0
26580,note_on,,1,0,1,,,,,,,,0,,67,100
26639,note_on,,59,0,1,,,,,,,,0,,67,0
26639,note_on,,119,0,2,,,,,,,,1,,52,0
26640,note_on,,1,0,1,,,,,,,,0,,74,100
26640,note_on,,1,0,2,,,,,,,,1,,48,95
26700,note_on,,60,0,1,,,,,,,,0,,72,100
26700,note_on,,0,0,1,,,,,,,,0,,74,0
26757,note_on,,57,0,1,,,,,,,,0,,72,0
26759,note_on,,119,0,2,,,,,,,,1,,48,0
26760,note_on,,1,0,2,,,,,,,,1,,50,95
26760,note_on,,3,0,1,,,,,,,,0,,69,100
26819,note_on,,59,0,1,,,,,,,,0,,69,0
26820,note_on,,1,0,1,,,,,,,,0,,66,100
26879,note_on,,59,0,1,,,,,,,,0,,66,0
26879,note_on,,119,0,2,,,,,,,,1,,50,0
26880,note_on,,1,0,2,,,,,,,,1,,43,95
26880,note_on,,1,0,1,,,,,,,,0,,67,100
27119,note_on,,239,0,2,,,,,,,,1,,43,0
27119,note_on,,239,0,1,,,,,,,,0,,67,0
27120,note_on,,1,0,1,,,,,,,,0,,67,100
27120,note_on,,1,0,2,,,,,,,,1,,43,95
27179,note_on,,59,0,2,,,,,,,,1,,43,0
27180,note_on,,1,0,2,,,,,,,,1,,47,95
27239,note_on,,119,0,1,,,,,,,,0,,67,0
27239,note_on,,59,0,2,,,,,,,,1,,47,0
27240,note_on,,1,0,1,,,,,,,,0,,67,100
27240,note_on,,1,0,2,,,,,,,,1,,50,95
27299,note_on,,59,0,2,,,,,,,,1,,50,0
27300,note_on,,1,0,2,,,,,,,,1,,55,95
27359,note_on,,59,0,2,,,,,,,,1,,55,0
27359,note_on,,119,0,1,,,,,,,,0,,67,0
27360,note_on,,1,0,1,,,,,,,,0,,67,100
27360,note_on,,1,0,2,,,,,,,,1,,43,95
27419,note_on,,59,0,1,,,,,,,,0,,67,0
27420,note_on,,1,0,1,,,,,,,,0,,62,100
27479,note_on,,119,0,2,,,,,,,,1,,43,0
27479,note_on,,59,0,1,,,,,,,,0,,62,0
27480,polytouch,,1,0,2,,,,,,,64,1,,43,
27480,note_on,,1,0,1,,,,,,,,0,,59,100
27539,note_on,,59,0,1,,,,,,,,0,,59,0
27540,note_on,,1,0,1,,,,,,,,0,,55,100
27599,note_on,,59,0,1,,,,,,,,0,,55,0
27600,note_on,,120,0,2,,,,,,,,1,,43,95
27600,note_on,,1,0,1,,,,,,,,0,,71,100
27659,note_on,,59,0,2,,,,,,,,1,,43,0
27660,note_on,,1,0,2,,,,,,,,1,,47,95
27719,note_on,,59,0,2,,,,,,,,1,,47,0
27719,note_on,,119,0,1,,,,,,,,0,,71,0
27720,note_on,,1,0,2,,,,,,,,1,,50,95
27720,note_on,,1,0,1,,,,,,,,0,,71,100
27779,note_on,,59,0,2,,,,,,,,1,,50,0
27780,note_on,,1,0,2,,,,,,,,1,,55,95
27839,note_on,,59,0,2,,,,,,,,1,,55,0
27839,note_on,,119,0,1,,,,,,,,0,,71,0
27840,note_on,,1,0,1,,,,,,,,0,,71,100
27840,note_on,,1,0,2,,,,,,,,1,,43,95
27899,note_on,,59,0,1,,,,,,,,0,,71,0
27900,note_on,,1,0,1,,,,,,,,0,,67,100
27959,note_on,,59,0,1,,,,,,,,0,,67,0
27959,note_on,,119,0,2,,,,,,,,1,,43,0
27960,note_on,,1,0,1,,,,,,,,0,,62,100
27960,polytouch,,1,0,2,,,,,,,64,1,,43,
28019,note_on,,59,0,1,,,,,,,,0,,62,0
28020,note_on,,1,0,1,,,,,,,,0,,59,100
28079,note_on,,59,0,1,,,,,,,,0,,59,0
28080,note_on,,120,0,2,,,,,,,,1,,43,95
28080,note_on,,1,0,1,,,,,,,,0,,74,100
28139,note_on,,59,0,2,,,,,,,,1,,43,0
28140,note_on,,1,0,2,,,,,,,,1,,47,95
28199,note_on,,119,0,1,,,,,,,,0,,74,0
28199,note_on,,59,0,2,,,,,,,,1,,47,0
28200,note_on,,1,0,1,,,,,,,,0,,74,100
28200,note_on,,1,0,2,,,,,,,,1,,50,95
28259,note_on,,59,0,2,,,,,,,,1,,50,0
28260,note_on,,1,0,2,,,,,,,,1,,55,95
28319,note_on,,59,0,2,,,,,,,,1,,55,0
28319,note_on,,119,0,1,,,,,,,,0,,74,0
28320,note_on,,1,0,1,,,,,,,,0,,74,100
28320,note_on,,1,0,2,,,,,,,,1,,43,95
28379,note_on,,59,0,1,,,,,,,,0,,74,0
28379,note_on,,59,0,2,,,,,,,,1,,43,0
28380,note_on,,1,0,2,,,,,,,,1,,47,95
28380,note_on,,1,0,1,,,,,,,,0,,71,100
28439,note_on,,59,0,2,,,,,,,,1,,47,0
28439,note_on,,59,0,1,,,,,,,,0,,71,0
28440,note_on,,1,0,2,,,,,,,,1,,50,95
28440,note_on,,1,0,1,,,,,,,,0,,67,100
28499,note_on,,59,0,2,,,,,,,,1,,50,0
28499,note_on,,59,0,1,,,,,,,,0,,67,0
28500,note_on,,1,0,2,,,,,,,,1,,55,95
28500,note_on,,1,0,1,,,,,,,,0,,62,100
28559,note_on,,59,0,2,,,,,,,,1,,55,0
28559,note_on,,59,0,1,,,,,,,,0,,62,0
28560,note_on,,1,0,1,,,,,,,,0,,79,100
28560,note_on,,1,0,2,,,,,,,,1,,43,95
28619,note_on,,59,0,2,,,,,,,,1,,43,0
28620,note_on,,1,0,2,,,,,,,,1,,47,95
28679,note_on,,59,0,2,,,,,,,,1,,47,0
28679,note_on,,119,0,1,,,,,,,,0,,79,0
28680,note_on,,1,0,2,,,,,,,,1,,50,95
28680,note_on,,1,0,1,,,,,,,,0,,79,100
28680,note_on,,0,0,1,,,,,,,,0,,71,100
