tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,channel,control,value,program,note,velocity
71616,note_off,,24,0,1,,,,,,0,,,,79,0
71616,note_on,,0,0,1,,,,,,0,,,,77,32
71640,note_off,,24,0,1,,,,,,0,,,,77,0
71640,note_on,,0,0,1,,,,,,0,,,,79,32
71664,note_on,,0,0,1,,,,,,0,,,,76,32
71664,note_off,,24,0,1,,,,,,0,,,,79,0
71712,note_off,,48,0,1,,,,,,0,,,,76,0
71712,note_on,,0,0,1,,,,,,0,,,,77,32
71740,note_off,,0,0,2,,,,,,1,,,,57,0
71740,note_off,,172,0,2,,,,,,1,,,,65,0
71760,note_on,,20,0,2,,,,,,1,,,,60,60
71760,note_on,,0,0,2,,,,,,1,,,,67,60
71760,note_on,,0,0,2,,,,,,1,,,,64,60
71760,note_on,,0,0,1,,,,,,0,,,,84,32
71760,note_off,,48,0,1,,,,,,0,,,,77,0
71784,note_off,,24,0,1,,,,,,0,,,,84,0
71784,note_on,,0,0,1,,,,,,0,,,,86,32
71808,note_off,,24,0,1,,,,,,0,,,,86,0
71808,note_on,,0,0,1,,,,,,0,,,,84,32
71832,note_on,,0,0,1,,,,,,0,,,,86,32
71832,note_off,,24,0,1,,,,,,0,,,,84,0
71856,note_off,,24,0,1,,,,,,0,,,,86,0
71856,note_on,,0,0,1,,,,,,0,,,,84,32
71880,note_off,,24,0,1,,,,,,0,,,,84,0
71880,note_on,,0,0,1,,,,,,0,,,,86,32
71904,note_on,,0,0,1,,,,,,0,,,,84,32
71904,note_off,,24,0,1,,,,,,0,,,,86,0
71928,note_off,,24,0,1,,,,,,0,,,,84,0
71928,note_on,,0,0,1,,,,,,0,,,,86,32
71932,note_off,,0,0,2,,,,,,1,,,,60,0
71932,note_off,,0,0,2,,,,,,1,,,,64,0
71932,note_off,,172,0,2,,,,,,1,,,,67,0
71952,note_on,,0,0,2,,,,,,1,,,,67,60
71952,note_on,,0,0,2,,,,,,1,,,,64,60
71952,note_on,,20,0,2,,,,,,1,,,,60,60
71952,note_on,,0,0,1,,,,,,0,,,,84,32
71952,note_off,,24,0,1,,,,,,0,,,,86,0
71976,note_on,,0,0,1,,,,,,0,,,,86,32
71976,note_off,,24,0,1,,,,,,0,,,,84,0
72000,note_off,,24,0,1,,,,,,0,,,,86,0
72000,note_on,,0,0,1,,,,,,0,,,,84,32
72024,note_off,,24,0,1,,,,,,0,,,,84,0
72024,note_on,,0,0,1,,,,,,0,,,,86,32
72048,note_on,,0,0,1,,,,,,0,,,,84,32
72048,note_off,,24,0,1,,,,,,0,,,,86,0
72072,note_off,,24,0,1,,,,,,0,,,,84,0
72072,note_on,,0,0,1,,,,,,0,,,,86,32
72096,note_off,,24,0,1,,,,,,0,,,,86,0
72096,note_on,,0,0,1,,,,,,0,,,,84,32
72120,note_off,,24,0,1,,,,,,0,,,,84,0
72120,note_on,,0,0,1,,,,,,0,,,,86,32
72124,note_off,,172,0,2,,,,,,1,,,,67,0
72124,note_off,,0,0,2,,,,,,1,,,,64,0
72124,note_off,,0,0,2,,,,,,1,,,,60,0
72144,note_off,,24,0,1,,,,,,0,,,,86,0
72144,note_on,,0,0,1,,,,,,0,,,,84,32
72144,note_on,,0,0,2,,,,,,1,,,,64,60
72144,note_on,,0,0,2,,,,,,1,,,,67,60
72144,note_on,,20,0,2,,,,,,1,,,,60,60
72168,note_on,,0,0,1,,,,,,0,,,,86,32
72168,note_off,,24,0,1,,,,,,0,,,,84,0
72192,note_on,,0,0,1,,,,,,0,,,,84,32
72192,note_off,,24,0,1,,,,,,0,,,,86,0
72216,note_on,,0,0,1,,,,,,0,,,,86,32
72216,note_off,,24,0,1,,,,,,0,,,,84,0
72240,note_off,,24,0,1,,,,,,0,,,,86,0
72240,note_on,,0,0,1,,,,,,0,,,,84,32
72264,note_on,,0,0,1,,,,,,0,,,,86,32
72264,note_off,,24,0,1,,,,,,0,,,,84,0
72288,note_on,,0,0,1,,,,,,0,,,,84,32
72288,note_off,,24,0,1,,,,,,0,,,,86,0
72312,note_on,,0,0,1,,,,,,0,,,,86,32
72312,note_off,,24,0,1,,,,,,0,,,,84,0
72316,note_off,,172,0,2,,,,,,1,,,,67,0
72316,note_off,,0,0,2,,,,,,1,,,,64,0
72316,note_off,,0,0,2,,,,,,1,,,,60,0
72336,note_on,,20,0,2,,,,,,1,,,,69,60
72336,note_on,,0,0,2,,,,,,1,,,,65,60
72336,note_off,,24,0,1,,,,,,0,,,,86,0
72336,note_on,,0,0,1,,,,,,0,,,,84,32
72360,note_off,,24,0,1,,,,,,0,,,,84,0
72360,note_on,,0,0,1,,,,,,0,,,,86,32
72384,note_off,,24,0,1,,,,,,0,,,,86,0
72384,note_on,,0,0,1,,,,,,0,,,,84,32
72408,note_off,,24,0,1,,,,,,0,,,,84,0
72408,note_on,,0,0,1,,,,,,0,,,,86,32
72432,note_on,,0,0,1,,,,,,0,,,,84,32
72432,note_off,,24,0,1,,,,,,0,,,,86,0
72456,note_on,,0,0,1,,,,,,0,,,,86,32
72456,note_off,,24,0,1,,,,,,0,,,,84,0
72480,note_on,,0,0,1,,,,,,0,,,,84,32
72480,note_off,,24,0,1,,,,,,0,,,,86,0
72504,note_on,,0,0,1,,,,,,0,,,,86,32
72504,note_off,,24,0,1,,,,,,0,,,,84,0
72528,note_on,,0,0,1,,,,,,0,,,,84,32
72528,note_off,,24,0,1,,,,,,0,,,,86,0
72552,note_off,,24,0,1,,,,,,0,,,,84,0
72552,note_on,,0,0,1,,,,,,0,,,,86,32
72576,note_on,,0,0,1,,,,,,0,,,,84,32
72576,note_off,,24,0,1,,,,,,0,,,,86,0
72600,note_on,,0,0,1,,,,,,0,,,,86,32
72600,note_off,,24,0,1,,,,,,0,,,,84,0
72624,note_on,,0,0,2,,,,,,1,,,,64,60
72624,note_on,,0,0,2,,,,,,1,,,,68,60
72624,note_off,,24,0,1,,,,,,0,,,,86,0
72624,note_on,,0,0,1,,,,,,0,,,,84,32
72624,note_off,,288,0,2,,,,,,1,,,,65,0
72624,note_off,,0,0,2,,,,,,1,,,,69,0
72648,note_on,,0,0,1,,,,,,0,,,,86,32
72648,note_off,,24,0,1,,,,,,0,,,,84,0
72672,note_on,,0,0,1,,,,,,0,,,,84,32
72672,note_off,,24,0,1,,,,,,0,,,,86,0
72696,note_on,,0,0,1,,,,,,0,,,,86,32
72696,note_off,,24,0,1,,,,,,0,,,,84,0
72720,note_off,,0,0,2,,,,,,1,,,,68,0
72720,note_on,,0,0,2,,,,,,1,,,,65,60
72720,note_on,,0,0,1,,,,,,0,,,,84,32
72720,note_off,,24,0,1,,,,,,0,,,,86,0
72720,note_on,,0,0,2,,,,,,1,,,,69,60
72720,note_off,,96,0,2,,,,,,1,,,,64,0
72744,note_on,,0,0,1,,,,,,0,,,,86,32
72744,note_off,,24,0,1,,,,,,0,,,,84,0
72768,note_on,,0,0,1,,,,,,0,,,,84,32
72768,note_off,,24,0,1,,,,,,0,,,,86,0
72792,note_on,,0,0,1,,,,,,0,,,,86,32
72792,note_off,,24,0,1,,,,,,0,,,,84,0
72816,note_on,,0,0,1,,,,,,0,,,,84,32
72816,note_off,,24,0,1,,,,,,0,,,,86,0
72840,note_on,,0,0,1,,,,,,0,,,,86,32
72840,note_off,,24,0,1,,,,,,0,,,,84,0
72864,note_off,,24,0,1,,,,,,0,,,,86,0
72864,note_on,,0,0,1,,,,,,0,,,,84,32
72888,note_off,,24,0,1,,,,,,0,,,,84,0
72888,note_on,,0,0,1,,,,,,0,,,,86,32
72892,note_off,,172,0,2,,,,,,1,,,,65,0
72892,note_off,,0,0,2,,,,,,1,,,,69,0
72912,note_on,,0,0,2,,,,,,1,,,,69,60
72912,note_off,,24,0,1,,,,,,0,,,,86,0
72912,note_on,,0,0,1,,,,,,0,,,,84,32
72912,note_on,,20,0,2,,,,,,1,,,,60,60
72912,note_on,,0,0,2,,,,,,1,,,,65,60
72936,note_on,,0,0,1,,,,,,0,,,,86,32
72936,note_off,,24,0,1,,,,,,0,,,,84,0
72960,note_off,,24,0,1,,,,,,0,,,,86,0
72960,note_on,,0,0,1,,,,,,0,,,,84,32
72984,note_off,,24,0,1,,,,,,0,,,,84,0
72984,note_on,,0,0,1,,,,,,0,,,,86,32
73008,note_off,,24,0,1,,,,,,0,,,,86,0
73008,note_on,,0,0,1,,,,,,0,,,,84,32
73032,note_off,,24,0,1,,,,,,0,,,,84,0
73032,note_on,,0,0,1,,,,,,0,,,,86,32
73056,note_off,,24,0,1,,,,,,0,,,,86,0
73056,note_on,,0,0,1,,,,,,0,,,,84,32
73080,note_off,,24,0,1,,,,,,0,,,,84,0
73080,note_on,,0,0,1,,,,,,0,,,,86,32
73084,note_off,,0,0,2,,,,,,1,,,,60,0
73084,note_off,,172,0,2,,,,,,1,,,,69,0
73084,note_off,,0,0,2,,,,,,1,,,,65,0
73104,note_on,,0,0,2,,,,,,1,,,,69,60
73104,note_on,,0,0,2,,,,,,1,,,,65,60
73104,note_on,,20,0,2,,,,,,1,,,,60,60
73104,note_off,,24,0,1,,,,,,0,,,,86,0
73104,note_on,,0,0,1,,,,,,0,,,,84,32
73128,note_off,,24,0,1,,,,,,0,,,,84,0
73128,note_on,,0,0,1,,,,,,0,,,,86,32
73152,note_off,,24,0,1,,,,,,0,,,,86,0
73152,note_on,,0,0,1,,,,,,0,,,,84,32
73176,note_off,,24,0,1,,,,,,0,,,,84,0
73176,note_on,,0,0,1,,,,,,0,,,,86,32
73200,note_off,,24,0,1,,,,,,0,,,,86,0
73200,note_on,,0,0,1,,,,,,0,,,,84,32
73224,note_on,,0,0,1,,,,,,0,,,,86,32
73224,note_off,,24,0,1,,,,,,0,,,,84,0
73248,note_off,,24,0,1,,,,,,0,,,,86,0
73248,note_on,,0,0,1,,,,,,0,,,,84,32
73272,note_on,,0,0,1,,,,,,0,,,,86,32
73272,note_off,,24,0,1,,,,,,0,,,,84,0
73276,note_off,,0,0,2,,,,,,1,,,,65,0
73276,note_off,,172,0,2,,,,,,1,,,,69,0
73276,note_off,,0,0,2,,,,,,1,,,,60,0
73296,note_off,,24,0,1,,,,,,0,,,,86,0
73296,note_on,,0,0,1,,,,,,0,,,,84,32
73296,note_on,,0,0,2,,,,,,1,,,,69,60
73296,note_on,,0,0,2,,,,,,1,,,,66,60
73296,note_on,,20,0,2,,,,,,1,,,,60,60
73320,note_on,,0,0,1,,,,,,0,,,,86,32
73320,note_off,,24,0,1,,,,,,0,,,,84,0
73344,note_on,,0,0,1,,,,,,0,,,,84,32
73344,note_off,,24,0,1,,,,,,0,,,,86,0
73368,note_on,,0,0,1,,,,,,0,,,,86,32
73368,note_off,,24,0,1,,,,,,0,,,,84,0
73392,note_on,,0,0,1,,,,,,0,,,,84,32
73392,note_off,,24,0,1,,,,,,0,,,,86,0
73416,note_off,,24,0,1,,,,,,0,,,,84,0
73416,note_on,,0,0,1,,,,,,0,,,,86,32
73440,note_off,,24,0,1,,,,,,0,,,,86,0
73440,note_on,,0,0,1,,,,,,0,,,,84,32
73464,note_on,,0,0,1,,,,,,0,,,,86,32
73464,note_off,,24,0,1,,,,,,0,,,,84,0
73468,note_off,,172,0,2,,,,,,1,,,,69,0
73468,note_off,,0,0,2,,,,,,1,,,,66,0
73468,note_off,,0,0,2,,,,,,1,,,,60,0
73488,note_off,,24,0,1,,,,,,0,,,,86,0
73488,note_on,,0,0,1,,,,,,0,,,,84,32
73488,note_on,,20,0,2,,,,,,1,,,,67,60
73488,note_on,,0,0,2,,,,,,1,,,,70,60
73512,note_off,,24,0,1,,,,,,0,,,,84,0
73512,note_on,,0,0,1,,,,,,0,,,,86,32
73536,note_off,,24,0,1,,,,,,0,,,,86,0
73536,note_on,,0,0,1,,,,,,0,,,,84,32
73560,note_off,,24,0,1,,,,,,0,,,,84,0
73560,note_on,,0,0,1,,,,,,0,,,,86,32
73584,note_off,,24,0,1,,,,,,0,,,,86,0
73584,note_on,,0,0,1,,,,,,0,,,,84,32
73608,note_off,,24,0,1,,,,,,0,,,,84,0
73608,note_on,,0,0,1,,,,,,0,,,,86,32
73632,note_off,,24,0,1,,,,,,0,,,,86,0
73632,note_on,,0,0,1,,,,,,0,,,,84,32
73656,note_off,,24,0,1,,,,,,0,,,,84,0
73656,note_on,,0,0,1,,,,,,0,,,,86,32
73680,note_on,,0,0,1,,,,,,0,,,,84,32
73680,note_off,,24,0,1,,,,,,0,,,,86,0
73704,note_on,,0,0,1,,,,,,0,,,,86,32
73704,note_off,,24,0,1,,,,,,0,,,,84,0
73728,note_on,,0,0,1,,,,,,0,,,,84,32
73728,note_off,,24,0,1,,,,,,0,,,,86,0
73752,note_on,,0,0,1,,,,,,0,,,,86,32
73752,note_off,,24,0,1,,,,,,0,,,,84,0
73776,note_off,,0,0,2,,,,,,1,,,,67,0
73776,note_on,,0,0,2,,,,,,1,,,,66,60
73776,note_on,,0,0,2,,,,,,1,,,,69,60
73776,note_on,,0,0,1,,,,,,0,,,,84,32
73776,note_off,,24,0,1,,,,,,0,,,,86,0
73776,note_off,,288,0,2,,,,,,1,,,,70,0
73800,note_on,,0,0,1,,,,,,0,,,,86,32
73800,note_off,,24,0,1,,,,,,0,,,,84,0
73824,note_off,,24,0,1,,,,,,0,,,,86,0
73824,note_on,,0,0,1,,,,,,0,,,,84,32
73848,note_off,,24,0,1,,,,,,0,,,,84,0
73848,note_on,,0,0,1,,,,,,0,,,,86,32
73872,note_off,,96,0,2,,,,,,1,,,,69,0
73872,note_off,,0,0,2,,,,,,1,,,,66,0
73872,note_on,,0,0,2,,,,,,1,,,,67,60
73872,note_on,,0,0,2,,,,,,1,,,,70,60
73872,note_off,,24,0,1,,,,,,0,,,,86,0
73872,note_on,,0,0,1,,,,,,0,,,,84,32
73896,note_on,,0,0,1,,,,,,0,,,,86,32
73896,note_off,,24,0,1,,,,,,0,,,,84,0
73920,note_on,,0,0,1,,,,,,0,,,,84,32
73920,note_off,,24,0,1,,,,,,0,,,,86,0
73944,note_off,,24,0,1,,,,,,0,,,,84,0
73944,note_on,,0,0,1,,,,,,0,,,,86,32
73968,note_on,,0,0,1,,,,,,0,,,,84,32
73968,note_off,,24,0,1,,,,,,0,,,,86,0
73992,note_off,,24,0,1,,,,,,0,,,,84,0
73992,note_on,,0,0,1,,,,,,0,,,,86,32
74016,note_off,,24,0,1,,,,,,0,,,,86,0
74016,note_on,,0,0,1,,,,,,0,,,,84,32
74040,note_on,,0,0,1,,,,,,0,,,,86,32
74040,note_off,,24,0,1,,,,,,0,,,,84,0
74044,note_off,,0,0,2,,,,,,1,,,,67,0
74044,note_off,,172,0,2,,,,,,1,,,,70,0
74064,note_on,,20,0,2,,,,,,1,,,,65,60
74064,note_on,,0,0,2,,,,,,1,,,,69,60
74064,note_off,,24,0,1,,,,,,0,,,,86,0
74064,note_on,,0,0,1,,,,,,0,,,,84,32
74088,note_on,,0,0,1,,,,,,0,,,,86,32
74088,note_off,,24,0,1,,,,,,0,,,,84,0
74112,note_on,,0,0,1,,,,,,0,,,,84,32
74112,note_off,,24,0,1,,,,,,0,,,,86,0
74136,note_on,,0,0,1,,,,,,0,,,,86,32
74136,note_off,,24,0,1,,,,,,0,,,,84,0
74160,note_on,,0,0,1,,,,,,0,,,,84,32
74160,note_off,,24,0,1,,,,,,0,,,,86,0
74184,note_off,,24,0,1,,,,,,0,,,,84,0
74184,note_on,,0,0,1,,,,,,0,,,,86,32
74208,note_off,,24,0,1,,,,,,0,,,,86,0
74208,note_on,,0,0,1,,,,,,0,,,,84,32
74208,note_on,,0,0,2,,,,,,1,,,,72,60
74208,note_off,,144,0,2,,,,,,1,,,,69,0
74232,note_off,,24,0,1,,,,,,0,,,,84,0
74232,note_on,,0,0,1,,,,,,0,,,,86,32
74236,note_off,,28,0,2,,,,,,1,,,,65,0
74251,note_off,,15,0,2,,,,,,1,,,,72,0
74256,note_on,,0,0,2,,,,,,1,,,,65,60
74256,note_on,,5,0,2,,,,,,1,,,,57,60
74256,note_on,,0,0,1,,,,,,0,,,,84,32
74256,note_off,,24,0,1,,,,,,0,,,,86,0
74280,note_off,,24,0,1,,,,,,0,,,,84,0
74280,note_on,,0,0,1,,,,,,0,,,,86,32
74299,note_off,,0,0,2,,,,,,1,,,,57,0
74299,note_off,,43,0,2,,,,,,1,,,,65,0
74304,note_off,,24,0,1,,,,,,0,,,,86,0
74304,note_on,,0,0,1,,,,,,0,,,,84,32
74328,note_on,,0,0,1,,,,,,0,,,,86,32
74328,note_off,,24,0,1,,,,,,0,,,,84,0
74352,note_off,,24,0,1,,,,,,0,,,,86,0
74352,note_on,,53,0,2,,,,,,1,,,,57,60
74352,note_on,,0,0,2,,,,,,1,,,,65,60
74352,note_on,,0,0,1,,,,,,0,,,,84,32
74376,note_off,,24,0,1,,,,,,0,,,,84,0
74376,note_on,,0,0,1,,,,,,0,,,,86,32
74395,note_off,,43,0,2,,,,,,1,,,,65,0
74395,note_off,,0,0,2,,,,,,1,,,,57,0
74400,note_off,,24,0,1,,,,,,0,,,,86,0
74400,note_on,,0,0,1,,,,,,0,,,,84,32
74424,note_off,,24,0,1,,,,,,0,,,,84,0
74424,note_on,,0,0,1,,,,,,0,,,,86,32
74448,note_on,,53,0,2,,,,,,1,,,,60,60
74448,note_off,,24,0,1,,,,,,0,,,,86,0
74448,note_on,,0,0,1,,,,,,0,,,,84,32
74448,note_on,,0,0,2,,,,,,1,,,,67,60
74472,note_on,,0,0,1,,,,,,0,,,,86,32
74472,note_off,,24,0,1,,,,,,0,,,,84,0
74491,note_off,,0,0,2,,,,,,1,,,,60,0
74491,note_off,,43,0,2,,,,,,1,,,,67,0
74496,note_on,,0,0,1,,,,,,0,,,,84,32
74496,note_off,,24,0,1,,,,,,0,,,,86,0
74520,note_off,,24,0,1,,,,,,0,,,,84,0
74520,note_on,,0,0,1,,,,,,0,,,,86,32
74544,note_on,,0,0,1,,,,,,0,,,,84,32
74544,note_on,,53,0,2,,,,,,1,,,,60,60
74544,note_on,,0,0,2,,,,,,1,,,,67,60
74544,note_off,,24,0,1,,,,,,0,,,,86,0
74568,note_off,,24,0,1,,,,,,0,,,,84,0
74568,note_on,,0,0,1,,,,,,0,,,,86,32
74587,note_off,,43,0,2,,,,,,1,,,,67,0
74587,note_off,,0,0,2,,,,,,1,,,,60,0
74592,note_on,,0,0,1,,,,,,0,,,,84,32
74592,note_off,,24,0,1,,,,,,0,,,,86,0
74616,note_on,,0,0,1,,,,,,0,,,,86,32
74616,note_off,,24,0,1,,,,,,0,,,,84,0
74640,note_off,,24,0,1,,,,,,0,,,,86,0
74640,note_on,,0,0,1,,,,,,0,,,,84,32
74640,note_on,,53,0,2,,,,,,1,,,,69,60
74640,note_on,,0,0,2,,,,,,1,,,,65,60
74664,note_off,,24,0,1,,,,,,0,,,,84,0
74664,note_on,,0,0,1,,,,,,0,,,,86,32
74688,note_off,,24,0,1,,,,,,0,,,,86,0
74688,note_on,,0,0,1,,,,,,0,,,,84,32
74712,note_on,,0,0,1,,,,,,0,,,,86,32
74712,note_off,,24,0,1,,,,,,0,,,,84,0
74736,note_on,,0,0,1,,,,,,0,,,,84,32
74736,note_off,,24,0,1,,,,,,0,,,,86,0
74760,note_on,,0,0,1,,,,,,0,,,,86,32
74760,note_off,,24,0,1,,,,,,0,,,,84,0
74784,note_on,,0,0,1,,,,,,0,,,,84,32
74784,note_off,,144,0,2,,,,,,1,,,,69,0
74784,note_off,,24,0,1,,,,,,0,,,,86,0
74784,note_on,,0,0,2,,,,,,1,,,,72,60
74808,note_on,,0,0,1,,,,,,0,,,,86,32
74808,note_off,,24,0,1,,,,,,0,,,,84,0
74812,note_off,,28,0,2,,,,,,1,,,,65,0
74827,note_off,,15,0,2,,,,,,1,,,,72,0
74832,note_off,,24,0,1,,,,,,0,,,,86,0
74832,note_on,,0,0,1,,,,,,0,,,,84,32
74832,note_on,,0,0,2,,,,,,1,,,,65,60
74832,note_on,,5,0,2,,,,,,1,,,,57,60
74856,note_off,,24,0,1,,,,,,0,,,,84,0
74856,note_on,,0,0,1,,,,,,0,,,,86,32
74875,note_off,,0,0,2,,,,,,1,,,,57,0
74875,note_off,,43,0,2,,,,,,1,,,,65,0
74880,note_off,,24,0,1,,,,,,0,,,,86,0
74880,note_on,,0,0,1,,,,,,0,,,,84,32
74904,note_off,,24,0,1,,,,,,0,,,,84,0
74904,note_on,,0,0,1,,,,,,0,,,,86,32
74928,note_off,,24,0,1,,,,,,0,,,,86,0
74928,note_on,,0,0,1,,,,,,0,,,,84,32
74928,note_on,,53,0,2,,,,,,1,,,,57,60
74928,note_on,,0,0,2,,,,,,1,,,,65,60
74952,note_on,,0,0,1,,,,,,0,,,,86,32
74952,note_off,,24,0,1,,,,,,0,,,,84,0
74971,note_off,,0,0,2,,,,,,1,,,,57,0
74971,note_off,,43,0,2,,,,,,1,,,,65,0
74976,note_off,,24,0,1,,,,,,0,,,,86,0
74976,note_on,,0,0,1,,,,,,0,,,,84,32
75000,note_on,,0,0,1,,,,,,0,,,,86,32
75000,note_off,,24,0,1,,,,,,0,,,,84,0
75024,note_on,,53,0,2,,,,,,1,,,,60,60
75024,note_on,,0,0,2,,,,,,1,,,,67,60
75024,note_on,,0,0,1,,,,,,0,,,,84,32
75024,note_off,,24,0,1,,,,,,0,,,,86,0
75048,note_on,,0,0,1,,,,,,0,,,,86,32
75048,note_off,,24,0,1,,,,,,0,,,,84,0
75067,note_off,,43,0,2,,,,,,1,,,,67,0
75067,note_off,,0,0,2,,,,,,1,,,,60,0
75072,note_off,,24,0,1,,,,,,0,,,,86,0
75072,note_on,,0,0,1,,,,,,0,,,,84,32
75096,note_on,,0,0,1,,,,,,0,,,,86,32
75096,note_off,,24,0,1,,,,,,0,,,,84,0
75120,note_on,,0,0,2,,,,,,1,,,,67,60
75120,note_on,,53,0,2,,,,,,1,,,,60,60
75120,note_off,,24,0,1,,,,,,0,,,,86,0
75120,note_on,,0,0,1,,,,,,0,,,,84,32
75144,note_off,,24,0,1,,,,,,0,,,,84,0
75144,note_on,,0,0,1,,,,,,0,,,,86,36
75163,note_off,,0,0,2,,,,,,1,,,,60,0
75163,note_off,,43,0,2,,,,,,1,,,,67,0
75168,note_on,,0,0,1,,,,,,0,,,,84,36
75168,note_off,,24,0,1,,,,,,0,,,,86,0
75189,note_off,,21,0,1,,,,,,0,,,,84,0
75192,note_on,,3,0,1,,,,,,0,,,,83,41
75213,note_off,,21,0,1,,,,,,0,,,,83,0
75216,note_on,,53,0,2,,,,,,1,,,,65,60
75216,note_on,,0,0,2,,,,,,1,,,,69,60
75216,note_on,,3,0,1,,,,,,0,,,,84,45
75240,note_off,,24,0,1,,,,,,0,,,,84,0
75240,note_on,,0,0,1,,,,,,0,,,,86,55
75264,note_on,,0,0,1,,,,,,0,,,,88,62
75264,note_off,,24,0,1,,,,,,0,,,,86,0
75288,note_on,,0,0,1,,,,,,0,,,,89,64
75288,note_off,,24,0,1,,,,,,0,,,,88,0
75312,note_on,,0,0,1,,,,,,0,,,,88,67
75312,note_off,,24,0,1,,,,,,0,,,,89,0
75336,note_on,,0,0,1,,,,,,0,,,,86,67
75336,note_off,,24,0,1,,,,,,0,,,,88,0
75360,note_on,,0,0,1,,,,,,0,,,,84,62
75360,note_off,,24,0,1,,,,,,0,,,,86,0
75384,note_on,,0,0,1,,,,,,0,,,,82,55
75384,note_off,,24,0,1,,,,,,0,,,,84,0
75388,note_off,,0,0,2,,,,,,1,,,,65,0
75388,note_off,,172,0,2,,,,,,1,,,,69,0
75408,note_off,,24,0,1,,,,,,0,,,,82,0
75408,note_on,,0,0,1,,,,,,0,,,,81,50
75408,note_on,,20,0,2,,,,,,1,,,,55,60
75408,note_on,,0,0,2,,,,,,1,,,,48,60
75432,note_off,,24,0,1,,,,,,0,,,,81,0
75432,note_on,,0,0,1,,,,,,0,,,,79,49
75456,note_off,,24,0,1,,,,,,0,,,,79,0
75456,note_on,,0,0,1,,,,,,0,,,,77,47
75480,note_off,,24,0,1,,,,,,0,,,,77,0
75480,note_on,,0,0,1,,,,,,0,,,,76,44
75504,note_off,,24,0,1,,,,,,0,,,,76,0
75504,note_on,,0,0,1,,,,,,0,,,,74,41
75528,note_off,,24,0,1,,,,,,0,,,,74,0
75528,note_on,,0,0,1,,,,,,0,,,,72,37
75552,note_off,,24,0,1,,,,,,0,,,,72,0
75552,note_on,,0,0,1,,,,,,0,,,,70,36
75576,note_off,,24,0,1,,,,,,0,,,,70,0
75576,note_on,,0,0,1,,,,,,0,,,,69,36
75580,note_off,,172,0,2,,,,,,1,,,,48,0
75580,note_off,,0,0,2,,,,,,1,,,,55,0
75600,note_off,,24,0,1,,,,,,0,,,,69,0
75600,note_on,,0,0,2,,,,,,1,,,,48,60
75600,note_on,,0,0,1,,,,,,0,,,,67,36
75600,note_on,,20,0,2,,,,,,1,,,,52,60
75624,note_off,,24,0,1,,,,,,0,,,,67,0
75624,note_on,,0,0,1,,,,,,0,,,,65,36
75648,note_off,,24,0,1,,,,,,0,,,,65,0
75648,note_on,,0,0,1,,,,,,0,,,,64,39
75672,note_off,,24,0,1,,,,,,0,,,,64,0
75672,note_on,,0,0,1,,,,,,0,,,,62,41
75696,note_off,,24,0,1,,,,,,0,,,,62,0
75696,note_on,,0,0,1,,,,,,0,,,,60,44
75720,note_off,,24,0,1,,,,,,0,,,,60,0
75720,note_on,,0,0,1,,,,,,0,,,,58,54
75744,note_off,,24,0,1,,,,,,0,,,,58,0
75744,note_on,,0,0,1,,,,,,0,,,,57,57
75768,note_off,,24,0,1,,,,,,0,,,,57,0
75768,note_on,,0,0,1,,,,,,0,,,,55,67
75772,note_off,,0,0,2,,,,,,1,,,,52,0
75772,note_off,,172,0,2,,,,,,1,,,,48,0
75789,note_off,,21,0,1,,,,,,0,,,,55,0
75792,note_on,,3,0,1,,,,,,0,,,,69,96
75792,note_on,,0,0,1,,,,,,0,,,,72,96
75792,note_on,,20,0,2,,,,,,1,,,,53,50
75792,set_tempo,652164,6336,1,0,,,,,,,,,,,
75816,note_on,,0,0,2,,,,,,1,,,,55,50
75816,note_off,,24,0,2,,,,,,1,,,,53,0
75840,note_on,,0,0,2,,,,,,1,,,,53,50
75840,note_off,,24,0,2,,,,,,1,,,,55,0
75864,note_on,,0,0,2,,,,,,1,,,,55,50
75864,note_off,,24,0,2,,,,,,1,,,,53,0
75888,note_off,,24,0,2,,,,,,1,,,,55,0
75888,note_on,,0,0,2,,,,,,1,,,,53,50
75912,note_off,,24,0,2,,,,,,1,,,,53,0
75912,note_on,,0,0,2,,,,,,1,,,,55,50
75936,note_off,,24,0,2,,,,,,1,,,,55,0
75936,note_on,,0,0,2,,,,,,1,,,,53,50
75960,note_on,,0,0,2,,,,,,1,,,,55,50
75960,note_off,,24,0,2,,,,,,1,,,,53,0
75964,note_off,,172,0,1,,,,,,0,,,,72,0
75964,note_off,,0,0,1,,,,,,0,,,,69,0
75984,note_on,,0,0,1,,,,,,0,,,,72,96
75984,note_on,,20,0,1,,,,,,0,,,,69,96
75984,note_off,,24,0,2,,,,,,1,,,,55,0
75984,note_on,,0,0,2,,,,,,1,,,,53,50
76008,note_off,,24,0,2,,,,,,1,,,,53,0
76008,note_on,,0,0,2,,,,,,1,,,,55,50
76032,note_on,,0,0,2,,,,,,1,,,,53,50
76032,note_off,,24,0,2,,,,,,1,,,,55,0
76056,note_on,,0,0,2,,,,,,1,,,,55,50
76056,note_off,,24,0,2,,,,,,1,,,,53,0
76080,note_on,,0,0,2,,,,,,1,,,,53,50
76080,note_off,,24,0,2,,,,,,1,,,,55,0
76104,note_on,,0,0,2,,,,,,1,,,,55,50
76104,note_off,,24,0,2,,,,,,1,,,,53,0
