tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,control,value,channel,program,note,velocity,data
140510,control_change,,2,0,7,,,,,,,1,17,6,,,,
140511,control_change,,2,0,10,,,,,,,1,11,10,,,,
140511,control_change,,2,0,8,,,,,,,1,12,7,,,,
140512,control_change,,2,0,7,,,,,,,1,18,6,,,,
140512,control_change,,3,0,9,,,,,,,1,11,8,,,,
140513,control_change,,2,0,8,,,,,,,1,13,7,,,,
140514,control_change,,3,0,10,,,,,,,1,12,10,,,,
140515,control_change,,3,0,9,,,,,,,1,12,8,,,,
140516,control_change,,4,0,7,,,,,,,1,19,6,,,,
140516,control_change,,3,0,8,,,,,,,1,14,7,,,,
140517,control_change,,3,0,10,,,,,,,1,13,10,,,,
140518,control_change,,3,0,9,,,,,,,1,13,8,,,,
140520,control_change,,4,0,8,,,,,,,1,15,7,,,,
140521,control_change,,4,0,10,,,,,,,1,14,10,,,,
140522,control_change,,6,0,7,,,,,,,1,20,6,,,,
140523,control_change,,5,0,9,,,,,,,1,14,8,,,,
140524,control_change,,4,0,8,,,,,,,1,16,7,,,,
140526,control_change,,5,0,10,,,,,,,1,15,10,,,,
140529,control_change,,6,0,9,,,,,,,1,15,8,,,,
140530,control_change,,4,0,10,,,,,,,11,78,10,,,,
140530,control_change,,8,0,7,,,,,,,11,78,6,,,,
140530,control_change,,6,0,8,,,,,,,1,17,7,,,,
140532,control_change,,2,0,10,,,,,,,1,16,10,,,,
140540,control_change,,11,0,9,,,,,,,1,16,8,,,,
140541,control_change,,11,0,8,,,,,,,1,18,7,,,,
140542,control_change,,1,0,8,,,,,,,11,77,7,,,,
140542,control_change,,2,0,9,,,,,,,11,77,8,,,,
140544,control_change,,12,0,10,,,,,,,1,17,10,,,,
140544,note_on,,0,0,7,,,,,,,,,6,,78,120,
140544,note_on,,14,0,7,,,,,,,,,6,,79,0,
140580,control_change,,36,0,7,,,,,,,11,79,6,,,,
140580,control_change,,36,0,10,,,,,,,11,79,10,,,,
140584,control_change,,42,0,8,,,,,,,11,78,7,,,,
140584,control_change,,42,0,9,,,,,,,11,78,8,,,,
140591,set_tempo,357142,479,1,0,,,,,,,,,,,,,
140592,note_on,,0,0,7,,,,,,,,,6,,79,120,
140592,note_on,,12,0,7,,,,,,,,,6,,78,0,
140626,control_change,,42,0,8,,,,,,,11,79,7,,,,
140626,control_change,,42,0,9,,,,,,,11,79,8,,,,
140630,control_change,,38,0,7,,,,,,,11,80,6,,,,
140630,control_change,,50,0,10,,,,,,,11,80,10,,,,
140640,note_on,,0,0,7,,,,,,,,,6,,76,120,
140640,note_on,,10,0,7,,,,,,,,,6,,79,0,
140668,control_change,,42,0,8,,,,,,,11,80,7,,,,
140668,control_change,,42,0,9,,,,,,,11,80,8,,,,
140680,control_change,,50,0,10,,,,,,,11,81,10,,,,
140680,control_change,,40,0,7,,,,,,,11,81,6,,,,
140684,note_on,,16,0,9,,,,,,,,,8,,67,0,
140684,note_on,,0,0,9,,,,,,,,,8,,58,0,
140684,note_on,,16,0,8,,,,,,,,,7,,76,0,
140684,note_on,,4,0,10,,,,,,,,,10,,64,0,
140685,note_on,,5,0,7,,,,,,,,,6,,76,0,
140688,note_on,,0,0,7,,,,,,,,,6,,79,120,
140688,control_change,,3,0,7,,,,,,,1,0,6,,,,
140688,control_change,,4,0,10,,,,,,,1,0,10,,,,
140688,note_on,,0,0,8,,,,,,,,,7,,76,120,
140688,note_on,,0,0,10,,,,,,,,,10,,64,120,
140688,control_change,,4,0,8,,,,,,,1,0,7,,,,
140688,control_change,,4,0,9,,,,,,,1,0,8,,,,
140688,note_on,,0,0,9,,,,,,,,,8,,60,120,
140688,note_on,,0,0,9,,,,,,,,,8,,67,120,
140689,control_change,,1,0,7,,,,,,,1,3,6,,,,
140689,control_change,,1,0,9,,,,,,,1,2,8,,,,
140689,control_change,,1,0,8,,,,,,,1,2,7,,,,
140689,control_change,,1,0,10,,,,,,,1,2,10,,,,
140690,control_change,,1,0,10,,,,,,,1,3,10,,,,
140690,control_change,,1,0,7,,,,,,,1,5,6,,,,
140691,control_change,,1,0,7,,,,,,,1,7,6,,,,
140691,control_change,,1,0,10,,,,,,,1,4,10,,,,
140691,control_change,,2,0,9,,,,,,,1,3,8,,,,
140691,control_change,,2,0,8,,,,,,,1,3,7,,,,
140692,control_change,,1,0,8,,,,,,,1,4,7,,,,
140692,control_change,,1,0,7,,,,,,,1,8,6,,,,
140692,control_change,,1,0,9,,,,,,,1,4,8,,,,
140693,control_change,,2,0,10,,,,,,,1,5,10,,,,
140693,control_change,,1,0,9,,,,,,,1,5,8,,,,
140693,control_change,,1,0,8,,,,,,,1,5,7,,,,
140693,control_change,,1,0,7,,,,,,,1,10,6,,,,
140694,control_change,,1,0,8,,,,,,,1,6,7,,,,
140694,control_change,,1,0,10,,,,,,,1,6,10,,,,
140694,control_change,,1,0,7,,,,,,,1,11,6,,,,
140695,control_change,,2,0,9,,,,,,,1,6,8,,,,
140695,control_change,,1,0,7,,,,,,,1,12,6,,,,
140696,control_change,,1,0,9,,,,,,,1,7,8,,,,
140696,control_change,,2,0,10,,,,,,,1,7,10,,,,
140696,control_change,,1,0,7,,,,,,,1,13,6,,,,
140696,control_change,,2,0,8,,,,,,,1,7,7,,,,
140697,control_change,,1,0,10,,,,,,,1,8,10,,,,
140697,control_change,,1,0,7,,,,,,,1,14,6,,,,
140698,control_change,,2,0,8,,,,,,,1,8,7,,,,
140698,control_change,,2,0,9,,,,,,,1,8,8,,,,
140699,control_change,,2,0,7,,,,,,,1,15,6,,,,
140699,control_change,,1,0,8,,,,,,,1,9,7,,,,
140699,control_change,,2,0,10,,,,,,,1,9,10,,,,
140700,control_change,,2,0,9,,,,,,,1,9,8,,,,
140700,control_change,,1,0,7,,,,,,,1,16,6,,,,
140701,control_change,,2,0,10,,,,,,,1,10,10,,,,
140702,control_change,,3,0,8,,,,,,,1,10,7,,,,
140702,control_change,,2,0,7,,,,,,,1,17,6,,,,
140703,control_change,,3,0,9,,,,,,,1,10,8,,,,
140703,control_change,,2,0,10,,,,,,,1,11,10,,,,
140704,control_change,,2,0,8,,,,,,,1,11,7,,,,
140704,control_change,,2,0,7,,,,,,,1,18,6,,,,
140705,control_change,,2,0,9,,,,,,,1,11,8,,,,
140706,control_change,,3,0,10,,,,,,,1,12,10,,,,
140706,control_change,,2,0,8,,,,,,,1,12,7,,,,
140708,control_change,,3,0,9,,,,,,,1,12,8,,,,
140708,control_change,,4,0,7,,,,,,,1,19,6,,,,
140709,control_change,,3,0,10,,,,,,,1,13,10,,,,
140709,control_change,,3,0,8,,,,,,,1,13,7,,,,
140711,control_change,,2,0,8,,,,,,,11,81,7,,,,
140711,control_change,,3,0,9,,,,,,,11,81,8,,,,
140712,control_change,,1,0,9,,,,,,,1,13,8,,,,
140713,control_change,,2,0,8,,,,,,,1,14,7,,,,
140713,control_change,,4,0,10,,,,,,,1,14,10,,,,
140714,control_change,,6,0,7,,,,,,,1,20,6,,,,
140717,control_change,,4,0,8,,,,,,,1,15,7,,,,
140717,control_change,,5,0,9,,,,,,,1,14,8,,,,
140718,control_change,,5,0,10,,,,,,,1,15,10,,,,
140722,control_change,,5,0,8,,,,,,,1,16,7,,,,
140724,control_change,,7,0,9,,,,,,,1,15,8,,,,
140724,control_change,,6,0,10,,,,,,,1,16,10,,,,
140730,control_change,,16,0,7,,,,,,,11,82,6,,,,
140730,control_change,,8,0,8,,,,,,,1,17,7,,,,
140730,control_change,,6,0,10,,,,,,,11,82,10,,,,
140736,control_change,,6,0,10,,,,,,,1,17,10,,,,
140736,note_on,,6,0,7,,,,,,,,,6,,79,0,
140736,note_on,,0,0,7,,,,,,,,,6,,78,120,
140736,control_change,,12,0,9,,,,,,,1,16,8,,,,
140742,control_change,,12,0,8,,,,,,,1,18,7,,,,
140753,control_change,,17,0,9,,,,,,,11,82,8,,,,
140753,control_change,,11,0,8,,,,,,,11,82,7,,,,
140780,control_change,,44,0,7,,,,,,,11,83,6,,,,
140780,control_change,,44,0,10,,,,,,,11,83,10,,,,
140784,note_on,,0,0,7,,,,,,,,,6,,79,120,
140784,note_on,,4,0,7,,,,,,,,,6,,78,0,
140795,control_change,,42,0,8,,,,,,,11,83,7,,,,
140795,control_change,,42,0,9,,,,,,,11,83,8,,,,
140830,control_change,,50,0,10,,,,,,,11,84,10,,,,
140830,control_change,,46,0,7,,,,,,,11,84,6,,,,
140832,note_on,,0,0,7,,,,,,,,,6,,76,120,
140832,note_on,,2,0,7,,,,,,,,,6,,79,0,
140837,control_change,,42,0,8,,,,,,,11,84,7,,,,
140837,control_change,,42,0,9,,,,,,,11,84,8,,,,
140876,note_on,,39,0,9,,,,,,,,,8,,67,0,
140876,note_on,,0,0,9,,,,,,,,,8,,60,0,
140876,note_on,,46,0,10,,,,,,,,,10,,64,0,
140876,note_on,,39,0,8,,,,,,,,,7,,76,0,
140877,note_on,,45,0,7,,,,,,,,,6,,76,0,
140879,control_change,,3,0,8,,,,,,,11,85,7,,,,
140879,control_change,,2,0,7,,,,,,,11,85,6,,,,
140879,control_change,,3,0,10,,,,,,,11,85,10,,,,
140879,control_change,,3,0,9,,,,,,,1,0,8,,,,
140879,control_change,,0,0,9,,,,,,,11,85,8,,,,
140880,control_change,,1,0,8,,,,,,,1,0,7,,,,
140880,control_change,,1,0,7,,,,,,,11,60,6,,,,
140880,control_change,,0,0,7,,,,,,,1,1,6,,,,
140880,note_on,,0,0,7,,,,,,,,,6,,79,120,
140880,note_on,,0,0,8,,,,,,,,,7,,76,120,
140880,control_change,,1,0,10,,,,,,,11,60,10,,,,
140880,control_change,,1,0,9,,,,,,,11,60,8,,,,
140880,note_on,,0,0,9,,,,,,,,,8,,60,120,
140880,note_on,,0,0,9,,,,,,,,,8,,67,120,
140880,control_change,,0,0,9,,,,,,,1,2,8,,,,
140880,note_on,,0,0,10,,,,,,,,,10,,64,120,
140880,control_change,,0,0,10,,,,,,,1,0,10,,,,
140881,control_change,,1,0,8,,,,,,,1,1,7,,,,
140881,control_change,,1,0,10,,,,,,,1,1,10,,,,
140881,control_change,,1,0,7,,,,,,,1,4,6,,,,
140882,control_change,,2,0,9,,,,,,,1,3,8,,,,
140882,control_change,,1,0,10,,,,,,,1,2,10,,,,
140882,control_change,,1,0,7,,,,,,,1,6,6,,,,
140882,control_change,,1,0,8,,,,,,,1,2,7,,,,
140883,control_change,,1,0,9,,,,,,,1,4,8,,,,
140883,control_change,,1,0,7,,,,,,,1,7,6,,,,
140884,control_change,,2,0,8,,,,,,,1,3,7,,,,
140884,control_change,,1,0,9,,,,,,,1,5,8,,,,
140884,control_change,,1,0,7,,,,,,,1,9,6,,,,
140884,control_change,,2,0,10,,,,,,,1,3,10,,,,
140885,control_change,,1,0,7,,,,,,,1,10,6,,,,
140886,control_change,,1,0,7,,,,,,,1,11,6,,,,
140886,control_change,,2,0,9,,,,,,,1,6,8,,,,
140886,control_change,,2,0,8,,,,,,,1,4,7,,,,
140886,control_change,,2,0,10,,,,,,,1,4,10,,,,
140887,control_change,,1,0,7,,,,,,,1,12,6,,,,
140887,control_change,,1,0,9,,,,,,,1,7,8,,,,
140888,control_change,,1,0,7,,,,,,,1,13,6,,,,
140889,control_change,,2,0,9,,,,,,,1,8,8,,,,
140889,control_change,,3,0,8,,,,,,,1,5,7,,,,
140889,control_change,,1,0,7,,,,,,,1,14,6,,,,
140889,control_change,,3,0,10,,,,,,,1,5,10,,,,
140890,control_change,,1,0,7,,,,,,,1,15,6,,,,
140891,control_change,,2,0,8,,,,,,,1,6,7,,,,
140892,control_change,,3,0,10,,,,,,,1,6,10,,,,
140892,control_change,,2,0,7,,,,,,,1,16,6,,,,
140892,control_change,,3,0,9,,,,,,,1,9,8,,,,
140894,control_change,,2,0,9,,,,,,,1,10,8,,,,
140894,control_change,,2,0,7,,,,,,,1,17,6,,,,
140894,control_change,,3,0,8,,,,,,,1,7,7,,,,
140895,control_change,,3,0,10,,,,,,,1,7,10,,,,
140896,control_change,,2,0,9,,,,,,,1,11,8,,,,
140896,control_change,,2,0,7,,,,,,,1,18,6,,,,
140897,control_change,,3,0,8,,,,,,,1,8,7,,,,
140898,control_change,,3,0,10,,,,,,,1,8,10,,,,
140899,control_change,,3,0,9,,,,,,,1,12,8,,,,
140899,control_change,,3,0,7,,,,,,,1,19,6,,,,
140900,control_change,,3,0,8,,,,,,,1,9,7,,,,
140902,control_change,,4,0,10,,,,,,,1,9,10,,,,
140904,control_change,,4,0,8,,,,,,,1,10,7,,,,
140904,control_change,,5,0,9,,,,,,,1,13,8,,,,
140905,control_change,,6,0,7,,,,,,,1,20,6,,,,
140906,control_change,,4,0,10,,,,,,,1,10,10,,,,
140908,control_change,,4,0,9,,,,,,,1,14,8,,,,
140908,control_change,,4,0,8,,,,,,,1,11,7,,,,
140910,control_change,,4,0,10,,,,,,,1,11,10,,,,
140913,control_change,,5,0,8,,,,,,,1,12,7,,,,
140916,control_change,,6,0,10,,,,,,,1,12,10,,,,
140916,control_change,,8,0,9,,,,,,,1,15,8,,,,
140918,control_change,,5,0,8,,,,,,,1,13,7,,,,
140922,control_change,,6,0,10,,,,,,,1,13,10,,,,
140924,control_change,,6,0,8,,,,,,,1,14,7,,,,
140928,note_on,,0,0,7,,,,,,,,,6,,78,120,
140928,control_change,,12,0,9,,,,,,,1,16,8,,,,
140928,note_on,,23,0,7,,,,,,,,,6,,79,0,
140930,control_change,,8,0,10,,,,,,,1,14,10,,,,
140932,control_change,,8,0,8,,,,,,,1,15,7,,,,
140939,control_change,,9,0,10,,,,,,,1,15,10,,,,
140942,control_change,,10,0,8,,,,,,,1,16,7,,,,
140953,control_change,,14,0,10,,,,,,,1,16,10,,,,
140955,control_change,,13,0,8,,,,,,,1,17,7,,,,
140976,note_on,,48,0,7,,,,,,,,,6,,78,0,
140976,note_on,,0,0,7,,,,,,,,,6,,79,120,
140976,control_change,,23,0,10,,,,,,,1,17,10,,,,
140977,control_change,,22,0,8,,,,,,,1,18,7,,,,
141024,set_tempo,363636,433,1,0,,,,,,,,,,,,,
141024,note_on,,0,0,7,,,,,,,,,6,,74,120,
141024,note_on,,48,0,7,,,,,,,,,6,,79,0,
141072,note_on,,0,0,9,,,,,,,,,8,,64,120,
141072,note_on,,0,0,9,,,,,,,,,8,,60,120,
141072,note_on,,0,0,9,,,,,,,,,8,,60,0,
141072,note_on,,144,0,9,,,,,,,,,8,,67,0,
141072,note_on,,96,0,10,,,,,,,,,10,,64,0,
141072,note_on,,0,0,10,,,,,,,,,10,,60,120,
141072,note_on,,48,0,7,,,,,,,,,6,,74,0,
141072,note_on,,0,0,7,,,,,,,,,6,,72,120,
141072,note_on,,0,0,8,,,,,,,,,7,,67,120,
141072,note_on,,95,0,8,,,,,,,,,7,,76,0,
141120,note_on,,48,0,7,,,,,,,,,6,,72,0,
141120,note_on,,0,0,7,,,,,,,,,6,,70,120,
141168,note_on,,48,0,7,,,,,,,,,6,,70,0,
141168,note_on,,0,0,7,,,,,,,,,6,,69,120,
141168,note_on,,96,0,8,,,,,,,,,7,,69,120,
141168,note_on,,96,0,9,,,,,,,,,8,,65,120,
141169,note_on,,1,0,8,,,,,,,,,7,,67,0,
141169,note_on,,1,0,9,,,,,,,,,8,,64,0,
141213,note_on,,45,0,7,,,,,,,,,6,,69,0,
141216,control_change,,3,0,7,,,,,,,1,0,6,,,,
141216,note_on,,0,0,7,,,,,,,,,6,,77,120,
141217,control_change,,1,0,7,,,,,,,1,3,6,,,,
141218,control_change,,1,0,7,,,,,,,1,5,6,,,,
141219,control_change,,1,0,7,,,,,,,1,7,6,,,,
141220,control_change,,1,0,7,,,,,,,1,8,6,,,,
141221,control_change,,1,0,7,,,,,,,1,10,6,,,,
141222,control_change,,1,0,7,,,,,,,1,11,6,,,,
141223,control_change,,1,0,7,,,,,,,1,12,6,,,,
141224,control_change,,1,0,7,,,,,,,1,13,6,,,,
141225,control_change,,1,0,7,,,,,,,1,14,6,,,,
141227,control_change,,2,0,7,,,,,,,1,15,6,,,,
141228,control_change,,1,0,7,,,,,,,1,16,6,,,,
141230,control_change,,2,0,7,,,,,,,1,17,6,,,,
141232,control_change,,2,0,7,,,,,,,1,18,6,,,,
141236,control_change,,4,0,7,,,,,,,1,19,6,,,,
141242,control_change,,6,0,7,,,,,,,1,20,6,,,,
141264,control_change,,0,0,10,,,,,,,11,60,10,,,,
141264,note_on,,22,0,7,,,,,,,,,6,,77,0,
141264,control_change,,0,0,7,,,,,,,11,60,6,,,,
141264,note_on,,0,0,7,,,,,,,,,6,,79,120,
141264,set_tempo,368098,240,1,0,,,,,,,,,,,,,
141264,note_on,,0,0,8,,,,,,,,,7,,67,120,
141264,note_on,,0,0,9,,,,,,,,,8,,60,120,
141264,control_change,,0,0,8,,,,,,,11,60,7,,,,
141264,note_on,,95,0,8,,,,,,,,,7,,69,0,
141264,note_on,,0,0,10,,,,,,,,,10,,60,120,
141264,note_on,,192,0,10,,,,,,,,,10,,60,0,
141264,note_on,,0,0,9,,,,,,,,,8,,60,0,
141264,note_on,,95,0,9,,,,,,,,,8,,65,0,
141264,note_on,,0,0,9,,,,,,,,,8,,64,120,
141264,control_change,,0,0,9,,,,,,,11,60,8,,,,
141274,control_change,,10,0,9,,,,,,,11,61,8,,,,
141276,control_change,,12,0,7,,,,,,,11,61,6,,,,
141276,control_change,,12,0,10,,,,,,,11,61,10,,,,
141276,control_change,,12,0,8,,,,,,,11,61,7,,,,
141284,control_change,,10,0,9,,,,,,,11,62,8,,,,
141287,control_change,,11,0,7,,,,,,,11,62,6,,,,
141287,control_change,,11,0,10,,,,,,,11,62,10,,,,
141287,control_change,,11,0,8,,,,,,,11,62,7,,,,
141293,control_change,,9,0,9,,,,,,,11,63,8,,,,
141299,control_change,,12,0,8,,,,,,,11,63,7,,,,
141299,control_change,,12,0,10,,,,,,,11,63,10,,,,
141299,control_change,,12,0,7,,,,,,,11,63,6,,,,
141303,control_change,,10,0,9,,,,,,,11,64,8,,,,
141310,control_change,,11,0,7,,,,,,,11,64,6,,,,
141310,control_change,,11,0,10,,,,,,,11,64,10,,,,
141310,control_change,,11,0,8,,,,,,,11,64,7,,,,
141312,note_on,,2,0,7,,,,,,,,,6,,79,0,
141312,note_on,,0,0,7,,,,,,,,,6,,77,120,
141312,control_change,,9,0,9,,,,,,,11,65,8,,,,
141322,control_change,,12,0,10,,,,,,,11,65,10,,,,
141322,control_change,,12,0,8,,,,,,,11,65,7,,,,
141322,control_change,,10,0,7,,,,,,,11,65,6,,,,
141322,control_change,,10,0,9,,,,,,,11,66,8,,,,
141331,control_change,,9,0,9,,,,,,,11,67,8,,,,
141333,control_change,,11,0,7,,,,,,,11,66,6,,,,
141333,control_change,,11,0,10,,,,,,,11,66,10,,,,
141333,control_change,,11,0,8,,,,,,,11,66,7,,,,
141341,control_change,,10,0,9,,,,,,,11,68,8,,,,
141345,control_change,,12,0,10,,,,,,,11,67,10,,,,
141345,control_change,,12,0,8,,,,,,,11,67,7,,,,
141345,control_change,,12,0,7,,,,,,,11,67,6,,,,
141351,control_change,,10,0,9,,,,,,,11,69,8,,,,
141356,control_change,,11,0,8,,,,,,,11,68,7,,,,
141356,control_change,,11,0,10,,,,,,,11,68,10,,,,
141356,control_change,,11,0,7,,,,,,,11,68,6,,,,
141360,control_change,,9,0,9,,,,,,,11,70,8,,,,
141360,note_on,,4,0,10,,,,,,,,,10,,64,120,
141360,note_on,,0,0,7,,,,,,,,,6,,79,120,
141360,note_on,,4,0,7,,,,,,,,,6,,77,0,
141360,note_on,,4,0,8,,,,,,,,,7,,64,120,
141361,note_on,,1,0,10,,,,,,,,,10,,60,0,
141368,control_change,,7,0,10,,,,,,,11,69,10,,,,
141368,control_change,,8,0,7,,,,,,,11,69,6,,,,
141368,control_change,,8,0,8,,,,,,,11,69,7,,,,
141370,control_change,,10,0,9,,,,,,,11,71,8,,,,
141379,control_change,,11,0,10,,,,,,,11,70,10,,,,
141379,control_change,,11,0,7,,,,,,,11,70,6,,,,
141379,control_change,,9,0,9,,,,,,,11,72,8,,,,
141379,control_change,,11,0,8,,,,,,,11,70,7,,,,
141389,control_change,,10,0,9,,,,,,,11,73,8,,,,
141391,control_change,,12,0,10,,,,,,,11,71,10,,,,
141391,control_change,,12,0,8,,,,,,,11,71,7,,,,
141391,control_change,,12,0,7,,,,,,,11,71,6,,,,
141398,control_change,,9,0,9,,,,,,,11,74,8,,,,
141402,control_change,,11,0,10,,,,,,,11,72,10,,,,
141402,control_change,,11,0,7,,,,,,,11,72,6,,,,
141402,control_change,,11,0,8,,,,,,,11,72,7,,,,
141408,control_change,,10,0,9,,,,,,,11,75,8,,,,
141408,note_on,,6,0,8,,,,,,,,,7,,67,0,
141408,note_on,,0,0,8,,,,,,,,,7,,67,120,
141408,note_on,,0,0,8,,,,,,,,,7,,76,120,
141408,note_on,,6,0,7,,,,,,,,,6,,79,0,
141408,note_on,,0,0,7,,,,,,,,,6,,70,120,
141408,note_on,,0,0,8,,,,,,,,,7,,64,0,
141414,control_change,,6,0,8,,,,,,,11,73,7,,,,
141414,control_change,,12,0,10,,,,,,,11,73,10,,,,
141414,control_change,,6,0,7,,,,,,,11,73,6,,,,
141418,control_change,,10,0,9,,,,,,,11,76,8,,,,
141425,control_change,,11,0,8,,,,,,,11,74,7,,,,
141425,control_change,,11,0,10,,,,,,,11,74,10,,,,
141425,control_change,,11,0,7,,,,,,,11,74,6,,,,
141427,control_change,,9,0,9,,,,,,,11,77,8,,,,
141437,control_change,,12,0,10,,,,,,,11,75,10,,,,
141437,control_change,,12,0,7,,,,,,,11,75,6,,,,
141437,control_change,,12,0,8,,,,,,,11,75,7,,,,
141437,control_change,,10,0,9,,,,,,,11,78,8,,,,
141446,control_change,,9,0,9,,,,,,,11,79,8,,,,
141448,control_change,,11,0,7,,,,,,,11,76,6,,,,
141448,control_change,,11,0,8,,,,,,,11,76,7,,,,
141448,control_change,,11,0,10,,,,,,,11,76,10,,,,
141456,note_on,,0,0,9,,,,,,,,,8,,60,0,
141456,note_on,,10,0,9,,,,,,,,,8,,64,0,
141456,note_on,,8,0,10,,,,,,,,,10,,64,0,
141456,note_on,,8,0,7,,,,,,,,,6,,70,0,
141456,note_on,,0,0,10,,,,,,,,,10,,69,120,
141456,control_change,,0,0,9,,,,,,,11,80,8,,,,
141456,note_on,,0,0,9,,,,,,,,,8,,64,120,
141456,note_on,,0,0,7,,,,,,,,,6,,69,120,
141456,note_on,,0,0,9,,,,,,,,,8,,61,120,
141460,control_change,,4,0,7,,,,,,,11,77,6,,,,
141460,control_change,,4,0,10,,,,,,,11,77,10,,,,
141460,control_change,,12,0,8,,,,,,,11,77,7,,,,
141465,control_change,,9,0,9,,,,,,,11,81,8,,,,
141471,control_change,,11,0,8,,,,,,,11,78,7,,,,
141471,control_change,,11,0,10,,,,,,,11,78,10,,,,
141471,control_change,,11,0,7,,,,,,,11,78,6,,,,
141475,control_change,,10,0,9,,,,,,,11,82,8,,,,
141483,control_change,,12,0,7,,,,,,,11,79,6,,,,
141483,control_change,,12,0,10,,,,,,,11,79,10,,,,
141483,control_change,,12,0,8,,,,,,,11,79,7,,,,
141485,control_change,,10,0,9,,,,,,,11,83,8,,,,
141494,control_change,,11,0,8,,,,,,,11,80,7,,,,
141494,control_change,,11,0,10,,,,,,,11,80,10,,,,
141494,control_change,,11,0,7,,,,,,,11,80,6,,,,
141494,control_change,,9,0,9,,,,,,,11,84,8,,,,
141504,note_on,,0,0,8,,,,,,,,,7,,74,120,
141504,note_on,,0,0,8,,,,,,,,,7,,66,120,
141504,note_on,,0,0,8,,,,,,,,,7,,67,0,
141504,note_on,,10,0,7,,,,,,,,,6,,69,0,
141504,note_on,,0,0,9,,,,,,,,,8,,66,120,
141504,note_on,,0,0,9,,,,,,,,,8,,62,120,
141504,note_on,,0,0,9,,,,,,,,,8,,61,0,
141504,note_on,,10,0,9,,,,,,,,,8,,64,0,
141504,set_tempo,375000,240,1,0,,,,,,,,,,,,,
141504,control_change,,0,0,9,,,,,,,11,85,8,,,,
141504,note_on,,10,0,8,,,,,,,,,7,,76,0,
141504,note_on,,0,0,7,,,,,,,,,6,,81,120,
141506,control_change,,2,0,7,,,,,,,11,81,6,,,,
141506,control_change,,2,0,8,,,,,,,11,81,7,,,,
141506,control_change,,12,0,10,,,,,,,11,81,10,,,,
141513,control_change,,9,0,9,,,,,,,11,86,8,,,,
141517,control_change,,11,0,7,,,,,,,11,82,6,,,,
141517,control_change,,11,0,8,,,,,,,11,82,7,,,,
141517,control_change,,11,0,10,,,,,,,11,82,10,,,,
141523,control_change,,10,0,9,,,,,,,11,87,8,,,,
141529,control_change,,12,0,7,,,,,,,11,83,6,,,,
141529,control_change,,12,0,10,,,,,,,11,83,10,,,,
141529,control_change,,12,0,8,,,,,,,11,83,7,,,,
141532,control_change,,9,0,9,,,,,,,11,88,8,,,,
141540,control_change,,11,0,7,,,,,,,11,84,6,,,,
141540,control_change,,11,0,10,,,,,,,11,84,10,,,,
141540,control_change,,11,0,8,,,,,,,11,84,7,,,,
141542,control_change,,10,0,9,,,,,,,11,89,8,,,,
141549,note_on,,9,0,7,,,,,,,,,6,,81,0,
141551,control_change,,11,0,10,,,,,,,11,85,10,,,,
141551,control_change,,2,0,7,,,,,,,11,85,6,,,,
141551,control_change,,9,0,9,,,,,,,11,90,8,,,,
141551,control_change,,11,0,8,,,,,,,11,85,7,,,,
141552,note_on,,0,0,6,,,,,,,,,5,,86,120,
141552,control_change,,1,0,7,,,,,,,11,100,6,,,,
141552,control_change,,7248,0,5,,,,,,,11,120,4,,,,
141552,note_on,,0,0,5,,,,,,,,,4,,38,100,
141552,control_change,,0,0,7,,,,,,,1,0,6,,,,
141552,note_on,,0,0,7,,,,,,,,,6,,81,120,
141552,set_tempo,382165,48,1,0,,,,,,,,,,,,,
141552,control_change,,10152,0,14,,,,,,,1,0,14,,,,
141552,note_on,,0,0,2,,,,,,,,,1,,62,120,
141552,control_change,,0,0,14,,,,,,,11,120,14,,,,
141552,note_on,,0,0,14,,,,,,,,,14,,50,100,
141552,note_on,,4680,0,3,,,,,,,,,2,,54,100,
141552,control_change,,0,0,6,,,,,,,11,90,5,,,,
141552,control_change,,4008,0,2,,,,,,,11,90,1,,,,
141552,control_change,,1,0,9,,,,,,,11,100,8,,,,
141552,control_change,,0,0,10,,,,,,,11,95,10,,,,
141552,note_on,,0,0,12,,,,,,,,,12,,62,100,
141552,note_on,,0,0,10,,,,,,,,,10,,69,120,
141552,control_change,,10152,0,12,,,,,,,11,120,12,,,,
141552,note_on,,0,0,1,,,,,,,,,0,,74,120,
141552,control_change,,7152,0,6,,,,,,,1,0,5,,,,
141552,control_change,,0,0,10,,,,,,,1,0,10,,,,
141552,note_on,,0,0,12,,,,,,,,,12,,74,100,
141552,note_on,,1,0,10,,,,,,,,,10,,69,0,
141552,note_on,,1,0,8,,,,,,,,,7,,74,0,
141552,note_on,,0,0,8,,,,,,,,,7,,66,0,
141552,note_on,,0,0,8,,,,,,,,,7,,66,120,
141552,note_on,,0,0,8,,,,,,,,,7,,74,120,
141552,control_change,,4008,0,1,,,,,,,11,90,0,,,,
141552,note_on,,2589,0,4,,,,,,,,,3,,50,100,
141553,control_change,,1,0,1,,,,,,,11,86,0,,,,
141553,control_change,,0,0,7,,,,,,,1,2,6,,,,
141553,control_change,,1,0,7,,,,,,,11,95,6,,,,
141553,control_change,,1,0,6,,,,,,,11,86,5,,,,
141553,control_change,,0,0,10,,,,,,,1,1,10,,,,
141553,control_change,,1,0,2,,,,,,,11,86,1,,,,
141553,control_change,,1,0,9,,,,,,,11,95,8,,,,
