tick,type,key,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,channel,note,velocity,control,value,program,data
334110,note_on,,30,0,1,,,,,,,,,,,,0,82,0,,,,
334312,note_on,,240,0,8,,,,,,,,,,,,7,57,60,,,,
334320,note_on,,240,0,11,,,,,,,,,,,,11,45,20,,,,
334342,note_on,,30,0,8,,,,,,,,,,,,7,58,0,,,,
334350,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
334552,note_on,,210,0,8,,,,,,,,,,,,7,58,61,,,,
334560,note_on,,210,0,11,,,,,,,,,,,,11,46,21,,,,
334582,note_on,,30,0,8,,,,,,,,,,,,7,57,0,,,,
334590,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
334792,note_on,,210,0,8,,,,,,,,,,,,7,57,62,,,,
334800,note_on,,210,0,11,,,,,,,,,,,,11,45,22,,,,
334822,note_on,,30,0,8,,,,,,,,,,,,7,58,0,,,,
334830,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
335032,note_on,,210,0,8,,,,,,,,,,,,7,58,63,,,,
335040,note_on,,930,0,1,,,,,,,,,,,,0,82,62,,,,
335040,note_on,,0,0,4,,,,,,,,,,,,3,58,62,,,,
335040,note_on,,0,0,3,,,,,,,,,,,,2,70,62,,,,
335040,note_on,,930,0,3,,,,,,,,,,,,2,62,62,,,,
335040,note_on,,210,0,11,,,,,,,,,,,,11,46,23,,,,
335040,note_on,,930,0,4,,,,,,,,,,,,3,50,62,,,,
335040,note_on,,930,0,2,,,,,,,,,,,,1,74,64,,,,
335062,note_on,,30,0,8,,,,,,,,,,,,7,57,0,,,,
335070,note_on,,30,0,1,,,,,,,,,,,,0,86,0,,,,
335070,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
335070,note_on,,0,0,3,,,,,,,,,,,,2,74,0,,,,
335070,note_on,,30,0,3,,,,,,,,,,,,2,65,0,,,,
335070,note_on,,30,0,4,,,,,,,,,,,,3,53,0,,,,
335070,note_on,,0,0,4,,,,,,,,,,,,3,62,0,,,,
335070,note_on,,30,0,2,,,,,,,,,,,,1,77,0,,,,
335107,control_change,,1030,0,9,,,,,,,,,,,,8,,,11,81,,
335272,note_on,,210,0,8,,,,,,,,,,,,7,57,63,,,,
335280,note_on,,210,0,11,,,,,,,,,,,,11,45,23,,,,
335302,note_on,,30,0,8,,,,,,,,,,,,7,58,0,,,,
335310,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
335512,note_on,,210,0,8,,,,,,,,,,,,7,58,64,,,,
335520,note_on,,210,0,11,,,,,,,,,,,,11,46,24,,,,
335520,note_on,,450,0,1,,,,,,,,,,,,0,84,63,,,,
335520,note_on,,450,0,2,,,,,,,,,,,,1,75,65,,,,
335520,note_on,,0,0,4,,,,,,,,,,,,3,60,63,,,,
335520,note_on,,450,0,4,,,,,,,,,,,,3,51,63,,,,
335520,note_on,,450,0,3,,,,,,,,,,,,2,63,63,,,,
335520,note_on,,0,0,3,,,,,,,,,,,,2,72,63,,,,
335542,note_on,,30,0,8,,,,,,,,,,,,7,57,0,,,,
335550,note_on,,30,0,4,,,,,,,,,,,,3,50,0,,,,
335550,note_on,,30,0,1,,,,,,,,,,,,0,82,0,,,,
335550,note_on,,30,0,3,,,,,,,,,,,,2,62,0,,,,
335550,note_on,,0,0,3,,,,,,,,,,,,2,70,0,,,,
335550,note_on,,30,0,2,,,,,,,,,,,,1,74,0,,,,
335550,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
335550,note_on,,0,0,4,,,,,,,,,,,,3,58,0,,,,
335752,note_on,,210,0,8,,,,,,,,,,,,7,57,65,,,,
335760,note_on,,210,0,11,,,,,,,,,,,,11,45,25,,,,
335782,note_on,,30,0,8,,,,,,,,,,,,7,58,0,,,,
335790,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
335992,note_on,,210,0,8,,,,,,,,,,,,7,58,66,,,,
336000,note_on,,210,0,11,,,,,,,,,,,,11,46,26,,,,
336022,note_on,,30,0,8,,,,,,,,,,,,7,57,0,,,,
336030,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
336137,control_change,,1030,0,9,,,,,,,,,,,,8,,,11,82,,
336232,note_on,,210,0,8,,,,,,,,,,,,7,57,66,,,,
336240,note_on,,210,0,11,,,,,,,,,,,,11,45,27,,,,
336262,note_on,,30,0,8,,,,,,,,,,,,7,58,0,,,,
336270,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
336472,note_on,,210,0,8,,,,,,,,,,,,7,58,67,,,,
336480,note_on,,930,0,4,,,,,,,,,,,,3,55,65,,,,
336480,note_on,,930,0,1,,,,,,,,,,,,0,87,66,,,,
336480,note_on,,210,0,11,,,,,,,,,,,,11,46,27,,,,
336480,note_on,,930,0,3,,,,,,,,,,,,2,67,66,,,,
336480,note_on,,0,0,3,,,,,,,,,,,,2,75,66,,,,
336480,note_on,,0,0,4,,,,,,,,,,,,3,63,65,,,,
336480,note_on,,930,0,2,,,,,,,,,,,,1,79,68,,,,
336502,note_on,,30,0,8,,,,,,,,,,,,7,57,0,,,,
336510,note_on,,30,0,1,,,,,,,,,,,,0,84,0,,,,
336510,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
336510,note_on,,0,0,3,,,,,,,,,,,,2,72,0,,,,
336510,note_on,,30,0,3,,,,,,,,,,,,2,63,0,,,,
336510,note_on,,30,0,4,,,,,,,,,,,,3,51,0,,,,
336510,note_on,,0,0,4,,,,,,,,,,,,3,60,0,,,,
336510,note_on,,30,0,2,,,,,,,,,,,,1,75,0,,,,
336712,note_on,,210,0,8,,,,,,,,,,,,7,57,68,,,,
336720,note_on,,210,0,11,,,,,,,,,,,,11,45,28,,,,
336742,note_on,,30,0,8,,,,,,,,,,,,7,58,0,,,,
336750,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
336952,note_on,,210,0,8,,,,,,,,,,,,7,58,69,,,,
336960,note_on,,210,0,11,,,,,,,,,,,,11,46,29,,,,
336960,note_on,,0,0,4,,,,,,,,,,,,3,60,66,,,,
336960,note_on,,450,0,1,,,,,,,,,,,,0,84,67,,,,
336960,note_on,,450,0,4,,,,,,,,,,,,3,51,66,,,,
336960,note_on,,450,0,3,,,,,,,,,,,,2,63,67,,,,
336960,note_on,,0,0,3,,,,,,,,,,,,2,72,67,,,,
336960,note_on,,450,0,2,,,,,,,,,,,,1,75,69,,,,
336982,note_on,,30,0,8,,,,,,,,,,,,7,57,0,,,,
336990,note_on,,0,0,4,,,,,,,,,,,,3,63,0,,,,
336990,note_on,,30,0,4,,,,,,,,,,,,3,55,0,,,,
336990,note_on,,30,0,3,,,,,,,,,,,,2,67,0,,,,
336990,note_on,,0,0,3,,,,,,,,,,,,2,75,0,,,,
336990,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
336990,note_on,,30,0,2,,,,,,,,,,,,1,79,0,,,,
336990,note_on,,30,0,1,,,,,,,,,,,,0,87,0,,,,
337167,control_change,,1030,0,9,,,,,,,,,,,,8,,,11,83,,
337197,note_on,,30,0,9,,,,,,,,,,,,8,57,69,,,,
337200,note_on,,210,0,11,,,,,,,,,,,,11,45,30,,,,
337222,note_on,,240,0,8,,,,,,,,,,,,7,58,0,,,,
337230,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
337342,note_on,,120,0,8,,,,,,,,,,,,7,71,70,,,,
337432,note_on,,90,0,8,,,,,,,,,,,,7,72,70,,,,
337437,note_on,,240,0,9,,,,,,,,,,,,8,58,70,,,,
337440,note_on,,210,0,11,,,,,,,,,,,,11,46,30,,,,
337462,note_on,,30,0,8,,,,,,,,,,,,7,71,0,,,,
337467,note_on,,30,0,9,,,,,,,,,,,,8,57,0,,,,
337470,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
337642,note_on,,180,0,8,,,,,,,,,,,,7,72,0,,,,
337677,note_on,,210,0,9,,,,,,,,,,,,8,57,71,,,,
337680,note_on,,210,0,11,,,,,,,,,,,,11,45,31,,,,
337680,note_on,,4080,0,5,,,,,,,,,,,,4,46,0,,,,
337680,note_on,,0,0,5,,,,,,,,,,,,4,58,0,,,,
337680,note_on,,690,0,2,,,,,,,,,,,,1,82,0,,,,
337707,note_on,,30,0,9,,,,,,,,,,,,8,58,0,,,,
337710,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
337740,note_on,,750,0,4,,,,,,,,,,,,3,51,0,,,,
337740,note_on,,60,0,2,,,,,,,,,,,,1,75,0,,,,
337740,note_on,,0,0,4,,,,,,,,,,,,3,60,0,,,,
337740,note_on,,750,0,3,,,,,,,,,,,,2,63,0,,,,
337740,note_on,,0,0,3,,,,,,,,,,,,2,72,0,,,,
337740,note_on,,750,0,1,,,,,,,,,,,,0,84,0,,,,
337822,note_on,,180,0,8,,,,,,,,,,,,7,74,71,,,,
337912,note_on,,90,0,8,,,,,,,,,,,,7,75,72,,,,
337917,note_on,,210,0,9,,,,,,,,,,,,8,58,71,,,,
337920,note_on,,210,0,11,,,,,,,,,,,,11,46,32,,,,
337942,note_on,,30,0,8,,,,,,,,,,,,7,74,0,,,,
337947,note_on,,30,0,9,,,,,,,,,,,,8,57,0,,,,
337950,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
338122,note_on,,180,0,8,,,,,,,,,,,,7,75,0,,,,
338157,note_on,,210,0,9,,,,,,,,,,,,8,57,72,,,,
338160,note_on,,210,0,11,,,,,,,,,,,,11,45,33,,,,
338187,note_on,,30,0,9,,,,,,,,,,,,8,58,0,,,,
338190,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
338197,control_change,,10,0,9,,,,,,,,,,,,8,,,11,84,,
338392,note_on,,270,0,8,,,,,,,,,,,,7,79,100,,,,
338397,note_on,,200,0,9,,,,,,,,,,,,8,58,73,,,,
338400,note_on,,210,0,11,,,,,,,,,,,,11,46,34,,,,
338427,note_on,,30,0,9,,,,,,,,,,,,8,57,0,,,,
338430,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
338637,note_on,,210,0,9,,,,,,,,,,,,8,57,74,,,,
338640,note_on,,210,0,11,,,,,,,,,,,,11,45,34,,,,
338667,note_on,,30,0,9,,,,,,,,,,,,8,58,0,,,,
338670,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
338877,note_on,,210,0,9,,,,,,,,,,,,8,58,74,,,,
338880,note_on,,210,0,11,,,,,,,,,,,,11,46,35,,,,
338907,note_on,,30,0,9,,,,,,,,,,,,8,57,0,,,,
338910,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
339117,note_on,,210,0,9,,,,,,,,,,,,8,57,75,,,,
339120,note_on,,210,0,11,,,,,,,,,,,,11,45,36,,,,
339147,note_on,,30,0,9,,,,,,,,,,,,8,58,0,,,,
339150,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
339227,control_change,,80,0,9,,,,,,,,,,,,8,,,11,85,,
339352,note_on,,960,0,8,,,,,,,,,,,,7,75,82,,,,
339357,note_on,,130,0,9,,,,,,,,,,,,8,58,76,,,,
339360,note_on,,0,0,5,,,,,,,,,,,,4,58,41,,,,
339360,note_on,,0,0,3,,,,,,,,,,,,2,72,74,,,,
339360,note_on,,1620,0,3,,,,,,,,,,,,2,63,74,,,,
339360,note_on,,0,0,4,,,,,,,,,,,,3,60,71,,,,
339360,note_on,,1620,0,4,,,,,,,,,,,,3,51,71,,,,
339360,note_on,,0,0,2,,,,,,,,,,,,1,82,76,,,,
339360,note_on,,210,0,11,,,,,,,,,,,,11,46,37,,,,
339360,note_on,,1620,0,1,,,,,,,,,,,,0,84,74,,,,
339360,note_on,,1680,0,5,,,,,,,,,,,,4,46,41,,,,
339360,note_on,,1620,0,2,,,,,,,,,,,,1,75,76,,,,
339382,note_on,,30,0,8,,,,,,,,,,,,7,79,0,,,,
339387,note_on,,30,0,9,,,,,,,,,,,,8,57,0,,,,
339390,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
339592,note_on,,210,0,8,,,,,,,,,,,,7,72,77,,,,
339597,note_on,,210,0,9,,,,,,,,,,,,8,57,77,,,,
339600,note_on,,210,0,11,,,,,,,,,,,,11,45,37,,,,
339622,note_on,,30,0,8,,,,,,,,,,,,7,75,0,,,,
339627,note_on,,30,0,9,,,,,,,,,,,,8,58,0,,,,
339630,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
339747,note_on,,120,0,9,,,,,,,,,,,,8,57,0,,,,
339750,note_on,,120,0,11,,,,,,,,,,,,11,45,0,,,,
339837,note_on,,90,0,9,,,,,,,,,,,,8,58,77,,,,
339840,note_on,,480,0,3,,,,,,,,,,,,2,67,75,,,,
339840,note_on,,0,0,4,,,,,,,,,,,,3,63,72,,,,
339840,note_on,,480,0,4,,,,,,,,,,,,3,55,72,,,,
339840,note_on,,480,0,1,,,,,,,,,,,,0,87,75,,,,
339840,note_on,,90,0,11,,,,,,,,,,,,11,46,38,,,,
339840,note_on,,0,0,3,,,,,,,,,,,,2,75,75,,,,
339840,note_on,,480,0,2,,,,,,,,,,,,1,79,77,,,,
339870,note_on,,30,0,1,,,,,,,,,,,,0,84,0,,,,
339870,note_on,,0,0,3,,,,,,,,,,,,2,72,0,,,,
339870,note_on,,30,0,3,,,,,,,,,,,,2,63,0,,,,
339870,note_on,,30,0,2,,,,,,,,,,,,1,75,0,,,,
339870,note_on,,30,0,4,,,,,,,,,,,,3,51,0,,,,
339870,note_on,,0,0,4,,,,,,,,,,,,3,60,0,,,,
339982,note_on,,360,0,8,,,,,,,,,,,,7,72,0,,,,
340077,note_on,,240,0,9,,,,,,,,,,,,8,57,78,,,,
340080,note_on,,240,0,11,,,,,,,,,,,,11,45,39,,,,
340107,note_on,,30,0,9,,,,,,,,,,,,8,58,0,,,,
340110,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
340257,control_change,,150,0,9,,,,,,,,,,,,8,,,11,86,,
340317,note_on,,60,0,9,,,,,,,,,,,,8,58,79,,,,
340320,note_on,,210,0,11,,,,,,,,,,,,11,46,40,,,,
340347,note_on,,30,0,9,,,,,,,,,,,,8,57,0,,,,
340350,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
340557,note_on,,210,0,9,,,,,,,,,,,,8,57,80,,,,
340560,note_on,,210,0,11,,,,,,,,,,,,11,45,41,,,,
340587,note_on,,30,0,9,,,,,,,,,,,,8,58,0,,,,
340590,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
340797,note_on,,210,0,9,,,,,,,,,,,,8,58,80,,,,
340800,note_on,,930,0,3,,,,,,,,,,,,2,63,77,,,,
340800,note_on,,930,0,2,,,,,,,,,,,,1,75,80,,,,
340800,note_on,,0,0,3,,,,,,,,,,,,2,72,77,,,,
340800,note_on,,0,0,4,,,,,,,,,,,,3,60,74,,,,
340800,note_on,,210,0,11,,,,,,,,,,,,11,46,41,,,,
340800,note_on,,930,0,1,,,,,,,,,,,,0,84,77,,,,
340800,note_on,,930,0,4,,,,,,,,,,,,3,51,74,,,,
340827,note_on,,30,0,9,,,,,,,,,,,,8,57,0,,,,
340830,note_on,,0,0,4,,,,,,,,,,,,3,63,0,,,,
340830,note_on,,30,0,4,,,,,,,,,,,,3,55,0,,,,
340830,note_on,,30,0,1,,,,,,,,,,,,0,87,0,,,,
340830,note_on,,0,0,3,,,,,,,,,,,,2,75,0,,,,
340830,note_on,,30,0,2,,,,,,,,,,,,1,79,0,,,,
340830,note_on,,30,0,3,,,,,,,,,,,,2,67,0,,,,
340830,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
341037,note_on,,210,0,9,,,,,,,,,,,,8,57,81,,,,
341040,note_on,,210,0,11,,,,,,,,,,,,11,45,42,,,,
341067,note_on,,30,0,9,,,,,,,,,,,,8,58,0,,,,
341070,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
341277,note_on,,210,0,9,,,,,,,,,,,,8,58,82,,,,
341277,control_change,,0,0,9,,,,,,,,,,,,8,,,11,87,,
341280,note_on,,0,0,3,,,,,,,,,,,,2,74,79,,,,
341280,note_on,,450,0,3,,,,,,,,,,,,2,65,79,,,,
341280,note_on,,0,0,4,,,,,,,,,,,,3,62,75,,,,
341280,note_on,,450,0,2,,,,,,,,,,,,1,77,81,,,,
341280,note_on,,210,0,11,,,,,,,,,,,,11,46,43,,,,
341280,note_on,,450,0,1,,,,,,,,,,,,0,86,79,,,,
341280,note_on,,450,0,4,,,,,,,,,,,,3,53,75,,,,
341307,note_on,,30,0,9,,,,,,,,,,,,8,57,0,,,,
341310,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
341310,note_on,,30,0,2,,,,,,,,,,,,1,75,0,,,,
341310,note_on,,0,0,3,,,,,,,,,,,,2,72,0,,,,
341310,note_on,,30,0,1,,,,,,,,,,,,0,84,0,,,,
341310,note_on,,30,0,4,,,,,,,,,,,,3,51,0,,,,
341310,note_on,,30,0,3,,,,,,,,,,,,2,63,0,,,,
341310,note_on,,0,0,4,,,,,,,,,,,,3,60,0,,,,
341517,note_on,,210,0,9,,,,,,,,,,,,8,57,83,,,,
341520,note_on,,210,0,11,,,,,,,,,,,,11,45,44,,,,
341547,note_on,,30,0,9,,,,,,,,,,,,8,58,0,,,,
341550,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
341757,note_on,,210,0,9,,,,,,,,,,,,8,58,83,,,,
341760,note_on,,210,0,11,,,,,,,,,,,,11,46,44,,,,
341787,note_on,,30,0,9,,,,,,,,,,,,8,57,0,,,,
341790,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
341997,note_on,,210,0,9,,,,,,,,,,,,8,57,84,,,,
342000,note_on,,210,0,11,,,,,,,,,,,,11,45,45,,,,
342027,note_on,,30,0,9,,,,,,,,,,,,8,58,0,,,,
342030,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
342237,note_on,,210,0,9,,,,,,,,,,,,8,58,85,,,,
342240,note_on,,210,0,11,,,,,,,,,,,,11,46,46,,,,
342240,note_on,,930,0,3,,,,,,,,,,,,2,68,81,,,,
342240,note_on,,930,0,4,,,,,,,,,,,,3,56,78,,,,
342240,note_on,,0,0,4,,,,,,,,,,,,3,65,78,,,,
342240,note_on,,930,0,2,,,,,,,,,,,,1,80,84,,,,
342240,note_on,,930,0,1,,,,,,,,,,,,0,89,81,,,,
342240,note_on,,0,0,3,,,,,,,,,,,,2,77,81,,,,
342267,note_on,,30,0,9,,,,,,,,,,,,8,57,0,,,,
342270,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
342270,note_on,,0,0,3,,,,,,,,,,,,2,74,0,,,,
342270,note_on,,30,0,3,,,,,,,,,,,,2,65,0,,,,
342270,note_on,,30,0,1,,,,,,,,,,,,0,86,0,,,,
342270,note_on,,30,0,4,,,,,,,,,,,,3,53,0,,,,
342270,note_on,,30,0,2,,,,,,,,,,,,1,77,0,,,,
342270,note_on,,0,0,4,,,,,,,,,,,,3,62,0,,,,
342307,control_change,,40,0,9,,,,,,,,,,,,8,,,11,88,,
342477,note_on,,170,0,9,,,,,,,,,,,,8,57,86,,,,
342480,note_on,,210,0,11,,,,,,,,,,,,11,45,47,,,,
342507,note_on,,30,0,9,,,,,,,,,,,,8,58,0,,,,
342510,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
342717,note_on,,210,0,9,,,,,,,,,,,,8,58,86,,,,
342720,note_on,,0,0,3,,,,,,,,,,,,2,74,82,,,,
342720,note_on,,450,0,3,,,,,,,,,,,,2,65,82,,,,
342720,note_on,,0,0,4,,,,,,,,,,,,3,62,79,,,,
342720,note_on,,450,0,4,,,,,,,,,,,,3,53,79,,,,
342720,note_on,,210,0,11,,,,,,,,,,,,11,46,48,,,,
342720,note_on,,450,0,1,,,,,,,,,,,,0,86,82,,,,
342720,note_on,,450,0,2,,,,,,,,,,,,1,77,86,,,,
342747,note_on,,30,0,9,,,,,,,,,,,,8,57,0,,,,
342750,note_on,,0,0,4,,,,,,,,,,,,3,65,0,,,,
342750,note_on,,0,0,3,,,,,,,,,,,,2,77,0,,,,
342750,note_on,,30,0,3,,,,,,,,,,,,2,68,0,,,,
342750,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
342750,note_on,,30,0,2,,,,,,,,,,,,1,80,0,,,,
342750,note_on,,30,0,4,,,,,,,,,,,,3,56,0,,,,
342750,note_on,,30,0,1,,,,,,,,,,,,0,89,0,,,,
342867,note_on,,120,0,9,,,,,,,,,,,,8,58,0,,,,
342957,note_on,,90,0,9,,,,,,,,,,,,8,69,87,,,,
342960,note_on,,210,0,11,,,,,,,,,,,,11,45,48,,,,
342960,note_on,,12930,0,10,,,,,,,,,,,,10,57,87,,,,
342990,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
343102,note_on,,3120,0,8,,,,,,,,,,,,7,73,88,,,,
343192,note_on,,90,0,8,,,,,,,,,,,,7,74,89,,,,
343197,note_on,,240,0,9,,,,,,,,,,,,8,70,88,,,,
343200,note_on,,240,0,10,,,,,,,,,,,,10,58,88,,,,
343200,note_on,,210,0,11,,,,,,,,,,,,11,46,49,,,,
343222,note_on,,30,0,8,,,,,,,,,,,,7,73,0,,,,
343227,note_on,,30,0,9,,,,,,,,,,,,8,69,0,,,,
343230,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
343230,note_on,,30,0,10,,,,,,,,,,,,10,57,0,,,,
343337,control_change,,110,0,9,,,,,,,,,,,,8,,,11,89,,
343402,note_on,,180,0,8,,,,,,,,,,,,7,74,0,,,,
343437,note_on,,100,0,9,,,,,,,,,,,,8,69,89,,,,
343440,note_on,,210,0,10,,,,,,,,,,,,10,57,89,,,,
343440,note_on,,690,0,2,,,,,,,,,,,,1,82,0,,,,
343440,note_on,,4080,0,5,,,,,,,,,,,,4,46,0,,,,
343440,note_on,,210,0,11,,,,,,,,,,,,11,45,50,,,,
343440,note_on,,0,0,5,,,,,,,,,,,,4,58,0,,,,
343467,note_on,,30,0,9,,,,,,,,,,,,8,70,0,,,,
343470,note_on,,30,0,10,,,,,,,,,,,,10,58,0,,,,
343470,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
343500,note_on,,0,0,4,,,,,,,,,,,,3,62,0,,,,
343500,note_on,,750,0,4,,,,,,,,,,,,3,53,0,,,,
343500,note_on,,750,0,1,,,,,,,,,,,,0,86,0,,,,
343500,note_on,,0,0,3,,,,,,,,,,,,2,74,0,,,,
343500,note_on,,60,0,2,,,,,,,,,,,,1,77,0,,,,
343500,note_on,,750,0,3,,,,,,,,,,,,2,65,0,,,,
343582,note_on,,180,0,8,,,,,,,,,,,,7,76,90,,,,
343672,note_on,,90,0,8,,,,,,,,,,,,7,77,90,,,,
343677,note_on,,210,0,9,,,,,,,,,,,,8,70,89,,,,
343680,note_on,,210,0,10,,,,,,,,,,,,10,58,89,,,,
343680,note_on,,210,0,11,,,,,,,,,,,,11,46,51,,,,
343702,note_on,,30,0,8,,,,,,,,,,,,7,76,0,,,,
343707,note_on,,30,0,9,,,,,,,,,,,,8,69,0,,,,
343710,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
343710,note_on,,30,0,10,,,,,,,,,,,,10,57,0,,,,
343882,note_on,,180,0,8,,,,,,,,,,,,7,77,0,,,,
343917,note_on,,210,0,9,,,,,,,,,,,,8,69,90,,,,
343920,note_on,,210,0,10,,,,,,,,,,,,10,57,90,,,,
343920,note_on,,210,0,11,,,,,,,,,,,,11,45,51,,,,
343947,note_on,,30,0,9,,,,,,,,,,,,8,70,0,,,,
343950,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
343950,note_on,,30,0,10,,,,,,,,,,,,10,58,0,,,,
344152,note_on,,270,0,8,,,,,,,,,,,,7,80,127,,,,
344157,note_on,,210,0,9,,,,,,,,,,,,8,70,91,,,,
344160,note_on,,210,0,10,,,,,,,,,,,,10,58,91,,,,
344160,note_on,,210,0,11,,,,,,,,,,,,11,46,52,,,,
344187,note_on,,30,0,9,,,,,,,,,,,,8,69,0,,,,
344190,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
344190,note_on,,30,0,10,,,,,,,,,,,,10,57,0,,,,
344367,control_change,,180,0,9,,,,,,,,,,,,8,,,11,90,,
344397,note_on,,30,0,9,,,,,,,,,,,,8,69,92,,,,
344400,note_on,,210,0,11,,,,,,,,,,,,11,45,53,,,,
344400,note_on,,210,0,10,,,,,,,,,,,,10,57,92,,,,
344427,note_on,,30,0,9,,,,,,,,,,,,8,70,0,,,,
344430,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
344430,note_on,,30,0,10,,,,,,,,,,,,10,58,0,,,,
344637,note_on,,210,0,9,,,,,,,,,,,,8,70,92,,,,
344640,note_on,,210,0,10,,,,,,,,,,,,10,58,92,,,,
344640,note_on,,210,0,11,,,,,,,,,,,,11,46,54,,,,
344667,note_on,,30,0,9,,,,,,,,,,,,8,69,0,,,,
344670,note_on,,30,0,10,,,,,,,,,,,,10,57,0,,,,
344670,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
344877,note_on,,210,0,9,,,,,,,,,,,,8,69,93,,,,
344880,note_on,,210,0,11,,,,,,,,,,,,11,45,55,,,,
344880,note_on,,210,0,10,,,,,,,,,,,,10,57,93,,,,
344907,note_on,,30,0,9,,,,,,,,,,,,8,70,0,,,,
344910,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
344910,note_on,,30,0,10,,,,,,,,,,,,10,58,0,,,,
345112,note_on,,960,0,8,,,,,,,,,,,,7,77,102,,,,
345117,note_on,,210,0,9,,,,,,,,,,,,8,70,94,,,,
345120,note_on,,210,0,11,,,,,,,,,,,,11,46,55,,,,
345120,note_on,,210,0,10,,,,,,,,,,,,10,58,94,,,,
345120,note_on,,1680,0,5,,,,,,,,,,,,4,46,54,,,,
345120,note_on,,0,0,3,,,,,,,,,,,,2,74,89,,,,
345120,note_on,,1620,0,3,,,,,,,,,,,,2,70,89,,,,
345120,note_on,,1620,0,1,,,,,,,,,,,,0,86,89,,,,
345120,note_on,,0,0,4,,,,,,,,,,,,3,62,84,,,,
345120,note_on,,1620,0,4,,,,,,,,,,,,3,58,84,,,,
345120,note_on,,0,0,5,,,,,,,,,,,,4,58,54,,,,
345142,note_on,,30,0,8,,,,,,,,,,,,7,80,0,,,,
345147,note_on,,30,0,9,,,,,,,,,,,,8,69,0,,,,
345150,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
345150,note_on,,30,0,10,,,,,,,,,,,,10,57,0,,,,
345352,note_on,,210,0,8,,,,,,,,,,,,7,74,95,,,,
345357,note_on,,210,0,9,,,,,,,,,,,,8,69,94,,,,
345360,note_on,,210,0,11,,,,,,,,,,,,11,45,56,,,,
345360,note_on,,210,0,10,,,,,,,,,,,,10,57,94,,,,
345382,note_on,,30,0,8,,,,,,,,,,,,7,77,0,,,,
345387,note_on,,30,0,9,,,,,,,,,,,,8,70,0,,,,
345390,note_on,,30,0,11,,,,,,,,,,,,11,46,0,,,,
345390,note_on,,30,0,10,,,,,,,,,,,,10,58,0,,,,
345397,control_change,,10,0,9,,,,,,,,,,,,8,,,11,91,,
345507,note_on,,110,0,9,,,,,,,,,,,,8,69,0,,,,
345510,note_on,,120,0,11,,,,,,,,,,,,11,45,0,,,,
345510,note_on,,120,0,10,,,,,,,,,,,,10,57,0,,,,
345597,note_on,,90,0,9,,,,,,,,,,,,8,70,95,,,,
345600,note_on,,480,0,3,,,,,,,,,,,,2,77,90,,,,
345600,note_on,,480,0,4,,,,,,,,,,,,3,65,85,,,,
