tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,key,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,control,value,note,velocity
70440,note_on,,1,0,7,,,,,,,,,,,,,,,3,,,75,64
70440,note_on,,31,0,5,,,,,,,,,,,,,,,1,,,82,64
70499,note_on,,59,0,13,,,,,,,,,,,,,,,11,,,70,0
70499,note_on,,59,0,5,,,,,,,,,,,,,,,1,,,82,0
70500,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,69,64
70500,note_on,,121,0,17,,,,,,,,,,,,,,,15,,,41,48
70500,note_on,,1,0,5,,,,,,,,,,,,,,,1,,,81,64
70500,note_on,,121,0,15,,,,,,,,,,,,,,,13,,,63,64
70500,note_on,,121,0,14,,,,,,,,,,,,,,,12,,,72,48
70500,note_on,,121,0,16,,,,,,,,,,,,,,,14,,,53,48
70559,note_on,,59,0,16,,,,,,,,,,,,,,,14,,,53,0
70559,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,63,0
70559,note_on,,59,0,14,,,,,,,,,,,,,,,12,,,72,0
70559,note_on,,59,0,13,,,,,,,,,,,,,,,11,,,69,0
70559,note_on,,59,0,5,,,,,,,,,,,,,,,1,,,81,0
70559,note_on,,59,0,17,,,,,,,,,,,,,,,15,,,41,0
70560,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,72,64
70560,note_on,,1,0,16,,,,,,,,,,,,,,,14,,,41,48
70560,note_on,,1,0,17,,,,,,,,,,,,,,,15,,,29,48
70560,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,69,48
70560,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,60,64
70560,note_on,,1,0,5,,,,,,,,,,,,,,,1,,,84,64
70619,note_on,,59,0,17,,,,,,,,,,,,,,,15,,,29,0
70619,note_on,,59,0,5,,,,,,,,,,,,,,,1,,,84,0
70619,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,60,0
70619,note_on,,59,0,16,,,,,,,,,,,,,,,14,,,41,0
70619,note_on,,59,0,14,,,,,,,,,,,,,,,12,,,69,0
70619,note_on,,59,0,13,,,,,,,,,,,,,,,11,,,72,0
70620,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,60,64
70620,note_on,,0,0,15,,,,,,,,,,,,,,,13,,,57,64
70620,note_on,,1,0,5,,,,,,,,,,,,,,,1,,,87,64
70620,note_on,,0,0,14,,,,,,,,,,,,,,,12,,,63,48
70620,note_on,,1,0,16,,,,,,,,,,,,,,,14,,,53,48
70620,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,72,48
70620,note_on,,1,0,17,,,,,,,,,,,,,,,15,,,41,48
70620,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,65,64
70679,note_on,,239,0,10,,,,,,,,,,,,,,,6,,,60,0
70679,note_on,,239,0,7,,,,,,,,,,,,,,,3,,,75,0
70679,note_on,,59,0,5,,,,,,,,,,,,,,,1,,,87,0
70679,note_on,,239,0,8,,,,,,,,,,,,,,,4,,,63,0
70680,note_on,,1,0,5,,,,,,,,,,,,,,,1,,,86,64
70680,note_on,,1,0,8,,,,,,,,,,,,,,,4,,,62,48
70680,note_on,,1,0,7,,,,,,,,,,,,,,,3,,,74,64
70680,note_on,,1,0,10,,,,,,,,,,,,,,,6,,,65,64
70739,note_on,,0,0,15,,,,,,,,,,,,,,,13,,,57,0
70739,note_on,,59,0,8,,,,,,,,,,,,,,,4,,,62,0
70739,note_on,,59,0,10,,,,,,,,,,,,,,,6,,,65,0
70739,note_on,,119,0,16,,,,,,,,,,,,,,,14,,,53,0
70739,note_on,,59,0,7,,,,,,,,,,,,,,,3,,,74,0
70739,note_on,,119,0,15,,,,,,,,,,,,,,,13,,,60,0
70739,note_on,,0,0,14,,,,,,,,,,,,,,,12,,,63,0
70739,note_on,,59,0,5,,,,,,,,,,,,,,,1,,,86,0
70739,note_on,,119,0,14,,,,,,,,,,,,,,,12,,,72,0
70739,note_on,,119,0,17,,,,,,,,,,,,,,,15,,,41,0
70740,control_change,,1,0,16,,,,,,,,,,,,,,,14,11,96,,
70740,note_on,,1,0,5,,,,,,,,,,,,,,,1,,,84,64
70740,note_on,,1,0,7,,,,,,,,,,,,,,,3,,,72,64
70740,note_on,,1,0,8,,,,,,,,,,,,,,,4,,,60,48
70740,control_change,,1,0,17,,,,,,,,,,,,,,,15,11,96,,
70740,note_on,,1,0,10,,,,,,,,,,,,,,,6,,,65,64
70769,note_on,,29,0,8,,,,,,,,,,,,,,,4,,,60,0
70769,note_on,,29,0,10,,,,,,,,,,,,,,,6,,,65,0
70769,note_on,,29,0,5,,,,,,,,,,,,,,,1,,,84,0
70769,note_on,,29,0,7,,,,,,,,,,,,,,,3,,,72,0
70784,note_on,,164,0,13,,,,,,,,,,,,,,,11,,,65,0
70785,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,74,64
70799,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,65,0
70799,note_on,,719,0,9,,,,,,,,,,,,,,,5,,,53,0
70799,note_on,,14,0,13,,,,,,,,,,,,,,,11,,,74,0
70800,control_change,,0,0,7,,,,,,,,,,,,,,,3,11,96,,
70800,control_change,,0,0,5,,,,,,,,,,,,,,,1,11,96,,
70800,note_on,,31,0,5,,,,,,,,,,,,,,,1,,,84,64
70800,control_change,,0,0,10,,,,,,,,,,,,,,,6,11,96,,
70800,note_on,,31,0,10,,,,,,,,,,,,,,,6,,,65,64
70800,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,60,64
70800,control_change,,0,0,16,,,,,,,,,,,,,,,14,11,96,,
70800,note_on,,60,0,16,,,,,,,,,,,,,,,14,,,53,64
70800,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,53,64
70800,control_change,,0,0,9,,,,,,,,,,,,,,,5,11,96,,
70800,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,86,64
70800,note_on,,31,0,7,,,,,,,,,,,,,,,3,,,72,64
70800,control_change,,61,0,14,,,,,,,,,,,,,,,12,11,96,,
70800,control_change,,600,0,6,,,,,,,,,,,,,,,2,11,96,,
70800,control_change,,0,0,17,,,,,,,,,,,,,,,15,11,96,,
70800,note_on,,1,0,9,,,,,,,,,,,,,,,5,,,65,64
70800,control_change,,31,0,8,,,,,,,,,,,,,,,4,11,96,,
70800,control_change,,0,0,13,,,,,,,,,,,,,,,11,11,96,,
70800,note_on,,60,0,17,,,,,,,,,,,,,,,15,,,41,64
70800,control_change,,61,0,15,,,,,,,,,,,,,,,13,11,96,,
70830,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,99,,
70835,control_change,,35,0,8,,,,,,,,,,,,,,,4,11,99,,
70840,control_change,,40,0,13,,,,,,,,,,,,,,,11,11,99,,
70840,control_change,,40,0,10,,,,,,,,,,,,,,,6,11,99,,
70840,control_change,,40,0,6,,,,,,,,,,,,,,,2,11,99,,
70840,control_change,,40,0,9,,,,,,,,,,,,,,,5,11,99,,
70840,control_change,,40,0,5,,,,,,,,,,,,,,,1,11,99,,
70840,control_change,,40,0,16,,,,,,,,,,,,,,,14,11,99,,
70840,control_change,,40,0,15,,,,,,,,,,,,,,,13,11,99,,
70840,control_change,,40,0,17,,,,,,,,,,,,,,,15,11,99,,
70859,note_on,,29,0,7,,,,,,,,,,,,,,,3,,,72,0
70859,note_on,,19,0,5,,,,,,,,,,,,,,,1,,,84,0
70859,note_on,,24,0,8,,,,,,,,,,,,,,,4,,,60,0
70860,note_on,,1,0,5,,,,,,,,,,,,,,,1,,,82,64
70860,note_on,,1,0,8,,,,,,,,,,,,,,,4,,,58,64
70860,note_on,,60,0,14,,,,,,,,,,,,,,,12,,,74,64
70860,note_on,,20,0,15,,,,,,,,,,,,,,,13,,,70,64
70860,control_change,,0,0,14,,,,,,,,,,,,,,,12,11,96,,
70860,control_change,,1,0,7,,,,,,,,,,,,,,,3,11,101,,
70860,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,70,64
70870,control_change,,10,0,8,,,,,,,,,,,,,,,4,11,101,,
70880,control_change,,40,0,16,,,,,,,,,,,,,,,14,11,101,,
70880,control_change,,40,0,13,,,,,,,,,,,,,,,11,11,101,,
70880,control_change,,40,0,10,,,,,,,,,,,,,,,6,11,101,,
70880,control_change,,20,0,5,,,,,,,,,,,,,,,1,11,101,,
70880,control_change,,40,0,6,,,,,,,,,,,,,,,2,11,101,,
70880,control_change,,20,0,15,,,,,,,,,,,,,,,13,11,101,,
70880,control_change,,40,0,9,,,,,,,,,,,,,,,5,11,101,,
70880,control_change,,40,0,17,,,,,,,,,,,,,,,15,11,101,,
70890,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,104,,
70895,control_change,,35,0,14,,,,,,,,,,,,,,,12,11,99,,
70905,control_change,,35,0,8,,,,,,,,,,,,,,,4,11,104,,
70919,note_on,,24,0,14,,,,,,,,,,,,,,,12,,,74,0
70919,note_on,,39,0,17,,,,,,,,,,,,,,,15,,,41,0
70919,note_on,,29,0,7,,,,,,,,,,,,,,,3,,,70,0
70919,note_on,,39,0,16,,,,,,,,,,,,,,,14,,,53,0
70919,note_on,,39,0,15,,,,,,,,,,,,,,,13,,,70,0
70919,note_on,,39,0,5,,,,,,,,,,,,,,,1,,,82,0
70919,note_on,,14,0,8,,,,,,,,,,,,,,,4,,,58,0
70920,control_change,,0,0,5,,,,,,,,,,,,,,,1,11,104,,
70920,note_on,,1,0,5,,,,,,,,,,,,,,,1,,,86,64
70920,control_change,,40,0,9,,,,,,,,,,,,,,,5,11,104,,
70920,control_change,,40,0,6,,,,,,,,,,,,,,,2,11,104,,
70920,control_change,,1,0,17,,,,,,,,,,,,,,,15,11,104,,
70920,control_change,,40,0,13,,,,,,,,,,,,,,,11,11,104,,
70920,note_on,,0,0,14,,,,,,,,,,,,,,,12,,,70,64
70920,control_change,,40,0,10,,,,,,,,,,,,,,,6,11,104,,
70920,note_on,,1,0,7,,,,,,,,,,,,,,,3,,,74,64
70920,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,62,64
70920,note_on,,0,0,15,,,,,,,,,,,,,,,13,,,65,64
70920,control_change,,1,0,16,,,,,,,,,,,,,,,14,11,104,,
70920,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,58,64
70920,control_change,,0,0,7,,,,,,,,,,,,,,,3,11,106,,
70920,note_on,,1,0,8,,,,,,,,,,,,,,,4,,,62,64
70920,control_change,,0,0,15,,,,,,,,,,,,,,,13,11,104,,
70930,control_change,,10,0,14,,,,,,,,,,,,,,,12,11,101,,
70940,control_change,,20,0,8,,,,,,,,,,,,,,,4,11,106,,
70950,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,109,,
70960,control_change,,40,0,13,,,,,,,,,,,,,,,11,11,106,,
70960,control_change,,40,0,6,,,,,,,,,,,,,,,2,11,106,,
70960,control_change,,40,0,17,,,,,,,,,,,,,,,15,11,106,,
70960,control_change,,40,0,10,,,,,,,,,,,,,,,6,11,106,,
70960,control_change,,40,0,9,,,,,,,,,,,,,,,5,11,106,,
70960,control_change,,40,0,5,,,,,,,,,,,,,,,1,11,106,,
70960,control_change,,40,0,16,,,,,,,,,,,,,,,14,11,106,,
70960,control_change,,40,0,15,,,,,,,,,,,,,,,13,11,106,,
70965,control_change,,35,0,14,,,,,,,,,,,,,,,12,11,104,,
70975,control_change,,35,0,8,,,,,,,,,,,,,,,4,11,109,,
70979,note_on,,0,0,14,,,,,,,,,,,,,,,12,,,70,0
70979,note_on,,19,0,5,,,,,,,,,,,,,,,1,,,86,0
70979,note_on,,29,0,7,,,,,,,,,,,,,,,3,,,74,0
70979,note_on,,19,0,15,,,,,,,,,,,,,,,13,,,58,0
70979,note_on,,4,0,8,,,,,,,,,,,,,,,4,,,62,0
70979,note_on,,0,0,15,,,,,,,,,,,,,,,13,,,65,0
70979,note_on,,14,0,14,,,,,,,,,,,,,,,12,,,62,0
70980,note_on,,1,0,7,,,,,,,,,,,,,,,3,,,65,64
70980,control_change,,0,0,7,,,,,,,,,,,,,,,3,11,112,,
70980,note_on,,1,0,8,,,,,,,,,,,,,,,4,,,53,64
70980,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,58,64
70980,note_on,,0,0,15,,,,,,,,,,,,,,,13,,,65,64
70980,note_on,,0,0,14,,,,,,,,,,,,,,,12,,,74,64
70980,note_on,,1,0,5,,,,,,,,,,,,,,,1,,,77,64
70980,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,62,64
71000,control_change,,40,0,16,,,,,,,,,,,,,,,14,11,109,,
71000,control_change,,20,0,14,,,,,,,,,,,,,,,12,11,106,,
71000,control_change,,40,0,9,,,,,,,,,,,,,,,5,11,109,,
71000,control_change,,40,0,6,,,,,,,,,,,,,,,2,11,109,,
71000,control_change,,40,0,17,,,,,,,,,,,,,,,15,11,109,,
71000,control_change,,40,0,13,,,,,,,,,,,,,,,11,11,109,,
71000,control_change,,20,0,15,,,,,,,,,,,,,,,13,11,109,,
71000,control_change,,20,0,5,,,,,,,,,,,,,,,1,11,109,,
71000,control_change,,40,0,10,,,,,,,,,,,,,,,6,11,109,,
71009,note_on,,9,0,13,,,,,,,,,,,,,,,11,,,86,0
71010,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,114,,
71010,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,81,64
71010,control_change,,30,0,8,,,,,,,,,,,,,,,4,11,112,,
71035,control_change,,35,0,14,,,,,,,,,,,,,,,12,11,109,,
71039,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,81,0
71039,note_on,,39,0,10,,,,,,,,,,,,,,,6,,,65,0
71039,note_on,,39,0,6,,,,,,,,,,,,,,,2,,,77,0
71039,note_on,,29,0,7,,,,,,,,,,,,,,,3,,,65,0
71039,note_on,,39,0,5,,,,,,,,,,,,,,,1,,,77,0
71039,note_on,,29,0,8,,,,,,,,,,,,,,,4,,,53,0
71040,control_change,,40,0,9,,,,,,,,,,,,,,,5,11,112,,
71040,control_change,,40,0,16,,,,,,,,,,,,,,,14,11,112,,
71040,control_change,,0,0,17,,,,,,,,,,,,,,,15,11,112,,
71040,note_on,,0,0,16,,,,,,,,,,,,,,,14,,,53,64
71040,note_on,,1,0,8,,,,,,,,,,,,,,,4,,,58,64
71040,note_on,,0,0,6,,,,,,,,,,,,,,,2,,,74,64
71040,control_change,,1,0,6,,,,,,,,,,,,,,,2,11,112,,
71040,control_change,,0,0,5,,,,,,,,,,,,,,,1,11,112,,
71040,note_on,,40,0,17,,,,,,,,,,,,,,,15,,,41,64
71040,note_on,,1,0,5,,,,,,,,,,,,,,,1,,,82,64
71040,note_on,,0,0,10,,,,,,,,,,,,,,,6,,,58,64
71040,note_on,,0,0,13,,,,,,,,,,,,,,,11,,,82,64
71040,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,69,64
71040,control_change,,1,0,7,,,,,,,,,,,,,,,3,11,117,,
71040,control_change,,1,0,13,,,,,,,,,,,,,,,11,11,112,,
71040,control_change,,40,0,15,,,,,,,,,,,,,,,13,11,112,,
71040,control_change,,1,0,10,,,,,,,,,,,,,,,6,11,112,,
71045,control_change,,5,0,8,,,,,,,,,,,,,,,4,11,114,,
71069,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,82,0
71070,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,81,64
71070,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,119,,
71070,control_change,,35,0,14,,,,,,,,,,,,,,,12,11,112,,
71080,control_change,,40,0,9,,,,,,,,,,,,,,,5,11,114,,
71080,control_change,,40,0,15,,,,,,,,,,,,,,,13,11,114,,
71080,control_change,,40,0,5,,,,,,,,,,,,,,,1,11,114,,
71080,control_change,,40,0,17,,,,,,,,,,,,,,,15,11,114,,
71080,control_change,,40,0,6,,,,,,,,,,,,,,,2,11,114,,
71080,control_change,,40,0,16,,,,,,,,,,,,,,,14,11,114,,
71080,control_change,,10,0,13,,,,,,,,,,,,,,,11,11,114,,
71080,control_change,,35,0,8,,,,,,,,,,,,,,,4,11,117,,
71080,control_change,,40,0,10,,,,,,,,,,,,,,,6,11,114,,
71099,note_on,,19,0,5,,,,,,,,,,,,,,,1,,,82,0
71099,note_on,,0,0,14,,,,,,,,,,,,,,,12,,,74,0
71099,note_on,,19,0,8,,,,,,,,,,,,,,,4,,,58,0
71099,note_on,,29,0,14,,,,,,,,,,,,,,,12,,,62,0
71099,note_on,,19,0,13,,,,,,,,,,,,,,,11,,,81,0
71099,note_on,,19,0,10,,,,,,,,,,,,,,,6,,,58,0
71099,note_on,,19,0,15,,,,,,,,,,,,,,,13,,,58,0
71099,note_on,,29,0,7,,,,,,,,,,,,,,,3,,,69,0
71099,note_on,,0,0,15,,,,,,,,,,,,,,,13,,,65,0
71099,note_on,,19,0,6,,,,,,,,,,,,,,,2,,,74,0
71099,note_on,,19,0,16,,,,,,,,,,,,,,,14,,,53,0
71099,note_on,,19,0,17,,,,,,,,,,,,,,,15,,,41,0
71100,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,58,64
71100,note_on,,1,0,17,,,,,,,,,,,,,,,15,,,29,64
71100,note_on,,1,0,8,,,,,,,,,,,,,,,4,,,60,64
71100,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,84,64
71100,note_on,,1,0,16,,,,,,,,,,,,,,,14,,,41,64
71100,note_on,,1,0,6,,,,,,,,,,,,,,,2,,,75,64
71100,note_on,,1,0,5,,,,,,,,,,,,,,,1,,,84,64
71100,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,72,64
71100,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,74,64
71100,control_change,,1,0,7,,,,,,,,,,,,,,,3,11,122,,
71100,note_on,,1,0,10,,,,,,,,,,,,,,,6,,,58,64
71105,control_change,,5,0,14,,,,,,,,,,,,,,,12,11,114,,
71115,control_change,,15,0,8,,,,,,,,,,,,,,,4,11,119,,
71120,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,117,,
71120,control_change,,40,0,9,,,,,,,,,,,,,,,5,11,117,,
71120,control_change,,20,0,10,,,,,,,,,,,,,,,6,11,117,,
71120,control_change,,20,0,15,,,,,,,,,,,,,,,13,11,117,,
71120,control_change,,20,0,16,,,,,,,,,,,,,,,14,11,117,,
71120,control_change,,20,0,5,,,,,,,,,,,,,,,1,11,117,,
71120,control_change,,20,0,17,,,,,,,,,,,,,,,15,11,117,,
71120,control_change,,20,0,6,,,,,,,,,,,,,,,2,11,117,,
71129,note_on,,9,0,5,,,,,,,,,,,,,,,1,,,84,0
71129,note_on,,29,0,7,,,,,,,,,,,,,,,3,,,72,0
71129,note_on,,9,0,6,,,,,,,,,,,,,,,2,,,75,0
71129,note_on,,14,0,8,,,,,,,,,,,,,,,4,,,60,0
71129,note_on,,9,0,13,,,,,,,,,,,,,,,11,,,84,0
71130,note_on,,1,0,5,,,,,,,,,,,,,,,1,,,86,64
71130,note_on,,1,0,6,,,,,,,,,,,,,,,2,,,77,64
71130,control_change,,1,0,7,,,,,,,,,,,,,,,3,11,124,,
71130,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,74,64
71130,note_on,,1,0,8,,,,,,,,,,,,,,,4,,,62,64
71130,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,82,64
71140,control_change,,35,0,14,,,,,,,,,,,,,,,12,11,117,,
71150,control_change,,20,0,8,,,,,,,,,,,,,,,4,11,122,,
71159,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,82,0
71159,note_on,,39,0,17,,,,,,,,,,,,,,,15,,,29,0
71159,note_on,,29,0,6,,,,,,,,,,,,,,,2,,,77,0
71159,note_on,,39,0,10,,,,,,,,,,,,,,,6,,,58,0
71159,note_on,,39,0,16,,,,,,,,,,,,,,,14,,,41,0
71159,note_on,,19,0,14,,,,,,,,,,,,,,,12,,,74,0
71159,note_on,,9,0,8,,,,,,,,,,,,,,,4,,,62,0
71159,note_on,,39,0,15,,,,,,,,,,,,,,,13,,,58,0
71159,note_on,,29,0,5,,,,,,,,,,,,,,,1,,,86,0
71159,note_on,,29,0,7,,,,,,,,,,,,,,,3,,,74,0
71160,control_change,,0,0,10,,,,,,,,,,,,,,,6,11,119,,
71160,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,75,64
71160,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,82,64
71160,control_change,,0,0,13,,,,,,,,,,,,,,,11,11,119,,
71160,note_on,,0,0,17,,,,,,,,,,,,,,,15,,,41,64
71160,control_change,,1,0,17,,,,,,,,,,,,,,,15,11,119,,
71160,note_on,,1,0,8,,,,,,,,,,,,,,,4,,,63,64
71160,control_change,,1,0,5,,,,,,,,,,,,,,,1,11,119,,
71160,note_on,,0,0,15,,,,,,,,,,,,,,,13,,,60,64
71160,note_on,,1,0,6,,,,,,,,,,,,,,,2,,,79,64
71160,control_change,,0,0,6,,,,,,,,,,,,,,,2,11,119,,
71160,control_change,,0,0,16,,,,,,,,,,,,,,,14,11,119,,
71160,note_on,,1,0,16,,,,,,,,,,,,,,,14,,,53,64
71160,control_change,,1,0,15,,,,,,,,,,,,,,,13,11,119,,
71160,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,75,64
71160,control_change,,1,0,7,,,,,,,,,,,,,,,3,11,127,,
71160,note_on,,1,0,10,,,,,,,,,,,,,,,6,,,60,64
71160,note_on,,0,0,5,,,,,,,,,,,,,,,1,,,87,64
71160,control_change,,40,0,9,,,,,,,,,,,,,,,5,11,119,,
71175,control_change,,15,0,14,,,,,,,,,,,,,,,12,11,119,,
71185,control_change,,25,0,8,,,,,,,,,,,,,,,4,11,124,,
71189,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,82,0
71190,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,81,64
71200,control_change,,40,0,9,,,,,,,,,,,,,,,5,11,122,,
71200,control_change,,40,0,17,,,,,,,,,,,,,,,15,11,122,,
71200,control_change,,40,0,15,,,,,,,,,,,,,,,13,11,122,,
71200,control_change,,40,0,16,,,,,,,,,,,,,,,14,11,122,,
71200,control_change,,40,0,6,,,,,,,,,,,,,,,2,11,122,,
71200,control_change,,10,0,13,,,,,,,,,,,,,,,11,11,122,,
71200,control_change,,40,0,10,,,,,,,,,,,,,,,6,11,122,,
71200,control_change,,40,0,5,,,,,,,,,,,,,,,1,11,122,,
71210,control_change,,35,0,14,,,,,,,,,,,,,,,12,11,122,,
71219,note_on,,19,0,17,,,,,,,,,,,,,,,15,,,41,0
71219,note_on,,9,0,14,,,,,,,,,,,,,,,12,,,75,0
71219,note_on,,19,0,16,,,,,,,,,,,,,,,14,,,53,0
71219,note_on,,19,0,13,,,,,,,,,,,,,,,11,,,81,0
71219,note_on,,19,0,6,,,,,,,,,,,,,,,2,,,79,0
71219,note_on,,19,0,15,,,,,,,,,,,,,,,13,,,60,0
71220,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,60,64
71220,note_on,,1,0,16,,,,,,,,,,,,,,,14,,,53,64
71220,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,84,64
71220,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,75,64
71220,note_on,,1,0,17,,,,,,,,,,,,,,,15,,,41,64
71220,control_change,,35,0,8,,,,,,,,,,,,,,,4,11,127,,
71220,note_on,,1,0,6,,,,,,,,,,,,,,,2,,,81,64
71240,control_change,,20,0,13,,,,,,,,,,,,,,,11,11,124,,
71240,control_change,,20,0,17,,,,,,,,,,,,,,,15,11,124,,
71240,control_change,,20,0,6,,,,,,,,,,,,,,,2,11,124,,
71240,control_change,,40,0,9,,,,,,,,,,,,,,,5,11,124,,
71240,control_change,,40,0,5,,,,,,,,,,,,,,,1,11,124,,
71240,control_change,,20,0,16,,,,,,,,,,,,,,,14,11,124,,
71240,control_change,,40,0,10,,,,,,,,,,,,,,,6,11,124,,
71240,control_change,,20,0,15,,,,,,,,,,,,,,,13,11,124,,
71245,control_change,,25,0,14,,,,,,,,,,,,,,,12,11,124,,
71249,note_on,,9,0,13,,,,,,,,,,,,,,,11,,,84,0
71250,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,81,64
71279,note_on,,59,0,8,,,,,,,,,,,,,,,4,,,63,0
71279,note_on,,39,0,15,,,,,,,,,,,,,,,13,,,60,0
71279,note_on,,39,0,5,,,,,,,,,,,,,,,1,,,87,0
71279,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,53,0
71279,note_on,,39,0,9,,,,,,,,,,,,,,,5,,,65,0
71279,note_on,,34,0,14,,,,,,,,,,,,,,,12,,,75,0
71279,note_on,,39,0,6,,,,,,,,,,,,,,,2,,,81,0
71279,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,81,0
71279,note_on,,119,0,7,,,,,,,,,,,,,,,3,,,75,0
71279,note_on,,39,0,10,,,,,,,,,,,,,,,6,,,60,0
71279,note_on,,39,0,17,,,,,,,,,,,,,,,15,,,41,0
71279,note_on,,39,0,16,,,,,,,,,,,,,,,14,,,53,0
71280,note_on,,0,0,6,,,,,,,,,,,,,,,2,,,82,64
71280,control_change,,1,0,14,,,,,,,,,,,,,,,12,11,127,,
71280,note_on,,0,0,14,,,,,,,,,,,,,,,12,,,74,64
71280,control_change,,0,0,17,,,,,,,,,,,,,,,15,11,127,,
71280,note_on,,1,0,7,,,,,,,,,,,,,,,3,,,74,64
71280,note_on,,1,0,17,,,,,,,,,,,,,,,15,,,43,64
71280,control_change,,1,0,9,,,,,,,,,,,,,,,5,11,127,,
71280,note_on,,1,0,8,,,,,,,,,,,,,,,4,,,62,64
71280,control_change,,1,0,6,,,,,,,,,,,,,,,2,11,127,,
71280,note_on,,0,0,5,,,,,,,,,,,,,,,1,,,86,64
71280,control_change,,1,0,16,,,,,,,,,,,,,,,14,11,127,,
71280,control_change,,1,0,5,,,,,,,,,,,,,,,1,11,127,,
71280,note_on,,0,0,10,,,,,,,,,,,,,,,6,,,58,64
71280,control_change,,1,0,10,,,,,,,,,,,,,,,6,11,127,,
71280,note_on,,0,0,13,,,,,,,,,,,,,,,11,,,82,64
71280,control_change,,1,0,13,,,,,,,,,,,,,,,11,11,127,,
71280,note_on,,0,0,15,,,,,,,,,,,,,,,13,,,58,64
71280,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,70,64
71280,note_on,,0,0,16,,,,,,,,,,,,,,,14,,,55,64
71280,control_change,,1,0,15,,,,,,,,,,,,,,,13,11,127,,
71280,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,58,64
71309,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,82,0
71310,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,74,64
71339,note_on,,59,0,14,,,,,,,,,,,,,,,12,,,74,0
71339,note_on,,59,0,10,,,,,,,,,,,,,,,6,,,58,0
71339,note_on,,59,0,16,,,,,,,,,,,,,,,14,,,55,0
71339,note_on,,59,0,17,,,,,,,,,,,,,,,15,,,43,0
71339,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,74,0
71339,note_on,,59,0,15,,,,,,,,,,,,,,,13,,,58,0
71340,control_change,,0,0,13,,,,,,,,,,,,,,,11,11,127,,
71340,control_change,,0,0,14,,,,,,,,,,,,,,,12,11,127,,
71340,note_on,,0,0,14,,,,,,,,,,,,,,,12,,,67,64
71340,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,58,64
71340,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,74,64
71340,control_change,,60,0,5,,,,,,,,,,,,,,,1,11,127,,
71340,control_change,,60,0,6,,,,,,,,,,,,,,,2,11,127,,
71340,control_change,,0,0,15,,,,,,,,,,,,,,,13,11,127,,
71340,control_change,,0,0,17,,,,,,,,,,,,,,,15,11,127,,
71340,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,60,64
