tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,note,velocity
464736,note_on,,,,,0,0,1,,,,,1,,68,55
464736,note_on,,,,,0,0,2,,,,,2,,56,50
464832,note_off,,,,,96,0,1,,,,,1,,68,64
464832,note_on,,,,,0,0,1,,,,,1,,63,55
464832,note_on,,,,,0,0,2,,,,,2,,51,50
464832,note_off,,,,,96,0,2,,,,,2,,56,64
464928,note_on,,,,,0,0,2,,,,,2,,56,50
464928,note_off,,,,,96,0,1,,,,,1,,63,64
464928,note_on,,,,,0,0,1,,,,,1,,68,55
464928,note_off,,,,,96,0,2,,,,,2,,51,64
465024,note_on,,,,,0,0,1,,,,,1,,60,55
465024,note_off,,,,,96,0,2,,,,,2,,56,64
465024,note_off,,,,,96,0,1,,,,,1,,68,64
465024,note_on,,,,,0,0,2,,,,,2,,44,55
465120,note_on,,,,,96,0,1,,,,,1,,66,57
465120,note_on,,,,,96,0,2,,,,,2,,54,57
465216,note_off,,,,,96,0,2,,,,,2,,44,64
465216,note_on,,,,,0,0,2,,,,,2,,51,59
465216,note_on,,,,,0,0,1,,,,,1,,63,59
465216,note_off,,,,,96,0,1,,,,,1,,60,64
465312,note_off,,,,,96,0,2,,,,,2,,54,64
465312,note_on,,,,,0,0,1,,,,,1,,66,61
465312,note_off,,,,,96,0,1,,,,,1,,66,64
465312,note_on,,,,,0,0,2,,,,,2,,54,61
465408,note_on,,,,,0,0,2,,,,,2,,44,63
465408,note_off,,,,,96,0,2,,,,,2,,51,64
465408,note_on,,,,,0,0,1,,,,,1,,60,63
465408,note_off,,,,,96,0,1,,,,,1,,63,64
465504,note_off,,,,,96,0,1,,,,,1,,66,64
465504,note_off,,,,,96,0,2,,,,,2,,54,64
465504,note_on,,,,,0,0,1,,,,,1,,66,65
465504,note_on,,,,,0,0,2,,,,,2,,54,65
465600,note_on,,,,,0,0,2,,,,,2,,51,68
465600,note_off,,,,,96,0,2,,,,,2,,44,64
465600,note_on,,,,,0,0,1,,,,,1,,63,68
465600,note_off,,,,,96,0,1,,,,,1,,60,64
465696,note_on,,,,,0,0,2,,,,,2,,54,70
465696,note_on,,,,,0,0,1,,,,,1,,66,70
465696,note_off,,,,,96,0,2,,,,,2,,54,64
465696,note_off,,,,,96,0,1,,,,,1,,66,64
465792,note_on,,,,,0,0,2,,,,,2,,44,72
465792,note_on,,,,,0,0,1,,,,,1,,60,72
465792,note_off,,,,,96,0,1,,,,,1,,63,64
465792,note_off,,,,,96,0,2,,,,,2,,51,64
465888,note_off,,,,,96,0,2,,,,,2,,54,64
465888,note_on,,,,,0,0,2,,,,,2,,54,74
465888,note_on,,,,,0,0,1,,,,,1,,66,74
465888,note_off,,,,,96,0,1,,,,,1,,66,64
465984,note_on,,,,,0,0,2,,,,,2,,51,76
465984,note_off,,,,,96,0,2,,,,,2,,44,64
465984,note_on,,,,,0,0,1,,,,,1,,63,76
465984,note_off,,,,,96,0,1,,,,,1,,60,64
466080,note_off,,,,,96,0,2,,,,,2,,54,64
466080,note_on,,,,,0,0,1,,,,,1,,66,79
466080,note_off,,,,,96,0,1,,,,,1,,66,64
466080,note_on,,,,,0,0,2,,,,,2,,54,79
466176,note_off,,,,,96,0,2,,,,,2,,51,64
466176,note_on,,,,,0,0,2,,,,,2,,44,81
466176,note_on,,,,,0,0,1,,,,,1,,60,81
466176,note_off,,,,,96,0,1,,,,,1,,63,64
466272,note_off,,,,,96,0,2,,,,,2,,54,64
466272,note_on,,,,,0,0,1,,,,,1,,66,83
466272,note_on,,,,,0,0,2,,,,,2,,54,83
466272,note_off,,,,,96,0,1,,,,,1,,66,64
466368,note_off,,,,,96,0,1,,,,,1,,60,64
466368,note_on,,,,,0,0,1,,,,,1,,63,85
466368,note_off,,,,,96,0,2,,,,,2,,44,64
466368,note_on,,,,,0,0,2,,,,,2,,51,85
466464,note_on,,,,,0,0,1,,,,,1,,66,87
466464,note_off,,,,,96,0,2,,,,,2,,54,64
466464,note_on,,,,,0,0,2,,,,,2,,54,87
466464,note_off,,,,,96,0,1,,,,,1,,66,64
466560,note_on,,,,,0,0,1,,,,,1,,65,90
466560,note_on,,,,,0,0,1,,,,,1,,61,90
466560,note_on,,,,,0,0,1,,,,,1,,56,90
466560,note_off,,,,,96,0,1,,,,,1,,63,64
466560,note_on,,,,,0,0,1,,,,,1,,53,90
466560,note_on,,,,,0,0,2,,,,,2,,37,90
466560,note_off,,,,,0,0,2,,,,,2,,54,64
466560,note_off,,,,,96,0,2,,,,,2,,51,64
466560,note_off,,,,,0,0,1,,,,,1,,66,64
466656,note_on,,,,,96,0,1,,,,,1,,49,60
466752,note_on,,,,,0,0,2,,,,,2,,44,50
466752,note_off,,,,,192,0,2,,,,,2,,37,64
466752,note_off,,,,,96,0,1,,,,,1,,53,90
466752,note_off,,,,,0,0,1,,,,,1,,49,100
466752,note_on,,,,,0,0,1,,,,,1,,53,60
466848,note_off,,,,,96,0,1,,,,,1,,56,90
466848,note_off,,,,,0,0,1,,,,,1,,53,100
466848,note_on,,,,,0,0,1,,,,,1,,56,60
466944,note_off,,,,,0,0,1,,,,,1,,65,90
466944,note_off,,,,,0,0,1,,,,,1,,56,100
466944,note_on,,,,,0,0,1,,,,,1,,61,60
466944,note_off,,,,,192,0,2,,,,,2,,44,64
466944,note_on,,,,,0,0,2,,,,,2,,37,90
466944,note_off,,,,,96,0,1,,,,,1,,61,90
467040,note_off,,,,,96,0,1,,,,,1,,61,100
467040,note_on,,,,,0,0,1,,,,,1,,53,60
467136,note_off,,,,,96,0,1,,,,,1,,53,100
467136,note_on,,,,,0,0,1,,,,,1,,56,60
467136,note_off,,,,,192,0,2,,,,,2,,37,64
467136,note_on,,,,,0,0,2,,,,,2,,44,50
467232,note_on,,,,,0,0,1,,,,,1,,61,60
467232,note_off,,,,,96,0,1,,,,,1,,56,100
467328,note_off,,,,,96,0,1,,,,,1,,61,100
467328,note_off,,,,,192,0,2,,,,,2,,44,64
467328,note_on,,,,,0,0,2,,,,,2,,37,90
467328,note_on,,,,,0,0,1,,,,,1,,65,60
467424,note_off,,,,,96,0,1,,,,,1,,65,100
467424,note_on,,,,,0,0,1,,,,,1,,56,60
467520,note_on,,,,,0,0,1,,,,,1,,61,60
467520,note_off,,,,,192,0,2,,,,,2,,37,64
467520,note_on,,,,,0,0,2,,,,,2,,44,50
467520,note_off,,,,,96,0,1,,,,,1,,56,100
467616,note_off,,,,,96,0,1,,,,,1,,61,100
467616,note_on,,,,,0,0,1,,,,,1,,65,60
467712,note_off,,,,,96,0,1,,,,,1,,65,100
467712,note_on,,,,,0,0,1,,,,,1,,68,60
467712,note_off,,,,,192,0,2,,,,,2,,44,64
467712,note_on,,,,,0,0,2,,,,,2,,37,90
467808,note_on,,,,,0,0,1,,,,,1,,61,60
467808,note_off,,,,,96,0,1,,,,,1,,68,100
467904,note_on,,,,,0,0,2,,,,,2,,44,50
467904,note_off,,,,,192,0,2,,,,,2,,37,64
467904,note_on,,,,,0,0,1,,,,,1,,65,60
467904,note_off,,,,,96,0,1,,,,,1,,61,100
468000,note_off,,,,,96,0,1,,,,,1,,65,100
468000,note_on,,,,,0,0,1,,,,,1,,68,60
468096,note_off,,,,,96,0,1,,,,,1,,68,100
468096,note_on,,,,,0,0,1,,,,,1,,73,60
468096,note_off,,,,,192,0,2,,,,,2,,44,64
468096,note_on,,,,,0,0,2,,,,,2,,37,90
468192,note_on,,,,,0,0,1,,,,,1,,65,60
468192,note_off,,,,,96,0,1,,,,,1,,73,100
468288,note_on,,,,,0,0,1,,,,,1,,68,60
468288,note_off,,,,,96,0,1,,,,,1,,65,100
468288,note_off,,,,,192,0,2,,,,,2,,37,64
468288,note_on,,,,,0,0,2,,,,,2,,44,50
468384,note_on,,,,,0,0,1,,,,,1,,73,60
468384,note_off,,,,,96,0,1,,,,,1,,68,100
468480,note_off,,,,,192,0,2,,,,,2,,44,64
468480,note_on,,,,,0,0,2,,,,,2,,37,50
468480,note_on,,,,,0,0,1,,,,,1,,77,60
468480,note_off,,,,,96,0,1,,,,,1,,73,100
468576,note_off,,,,,96,0,1,,,,,1,,77,100
468576,note_on,,,,,0,0,1,,,,,1,,68,60
468672,note_off,,,,,192,0,2,,,,,2,,37,64
468672,note_on,,,,,0,0,2,,,,,2,,44,50
468672,note_off,,,,,96,0,1,,,,,1,,68,100
468672,note_on,,,,,0,0,1,,,,,1,,73,60
468768,note_off,,,,,96,0,1,,,,,1,,73,100
468768,note_on,,,,,0,0,1,,,,,1,,77,60
468864,note_off,,,,,96,0,1,,,,,1,,77,100
468864,note_on,,,,,0,0,1,,,,,1,,80,60
468864,note_off,,,,,192,0,2,,,,,2,,44,64
468864,note_on,,,,,0,0,2,,,,,2,,37,50
468960,note_on,,,,,0,0,1,,,,,1,,73,60
468960,note_off,,,,,96,0,1,,,,,1,,80,100
469056,note_off,,,,,96,0,1,,,,,1,,73,100
469056,note_on,,,,,0,0,1,,,,,1,,77,60
469056,note_off,,,,,192,0,2,,,,,2,,37,64
469056,note_on,,,,,0,0,2,,,,,2,,44,50
469152,note_off,,,,,96,0,1,,,,,1,,77,100
469152,note_on,,,,,0,0,1,,,,,1,,80,60
469248,note_off,,,,,96,0,1,,,,,1,,80,100
469248,note_on,,,,,0,0,1,,,,,1,,85,95
469248,note_on,,,,,0,0,1,,,,,1,,80,95
469248,note_on,,,,,0,0,1,,,,,1,,77,95
469248,note_on,,,,,0,0,1,,,,,1,,73,95
469248,note_on,,,,,0,0,2,,,,,2,,49,90
469248,note_on,,,,,0,0,2,,,,,2,,37,95
469248,note_off,,,,,192,0,2,,,,,2,,44,64
469440,note_on,,,,,192,0,2,,,,,2,,44,50
469440,note_off,,,,,192,0,1,,,,,1,,85,100
469440,note_off,,,,,0,0,1,,,,,1,,80,100
469440,note_off,,,,,0,0,1,,,,,1,,77,100
469440,note_off,,,,,0,0,1,,,,,1,,73,100
469440,note_on,,,,,0,0,1,,,,,1,,85,60
469440,note_on,,,,,0,0,1,,,,,1,,80,60
469440,note_on,,,,,0,0,1,,,,,1,,77,60
469440,note_on,,,,,0,0,1,,,,,1,,73,60
469632,note_off,,,,,192,0,2,,,,,2,,49,100
469632,note_off,,,,,0,0,2,,,,,2,,37,64
469632,note_off,,,,,0,0,2,,,,,2,,44,64
469632,note_off,,,,,192,0,1,,,,,1,,85,100
469632,note_off,,,,,0,0,1,,,,,1,,77,100
469632,note_off,,,,,0,0,1,,,,,1,,73,100
469632,note_off,,,,,0,0,1,,,,,1,,80,100
469728,note_on,,,,,96,0,1,,,,,1,,49,60
469804,note_on,,,,,172,0,2,,,,,2,,44,60
469824,note_off,,,,,96,0,1,,,,,1,,49,100
469824,note_on,,,,,0,0,1,,,,,1,,53,60
469920,note_off,,,,,96,0,1,,,,,1,,53,100
469920,note_on,,,,,0,0,1,,,,,1,,56,60
469996,note_off,,,,,192,0,2,,,,,2,,44,100
469996,note_on,,,,,0,0,2,,,,,2,,35,60
470016,note_on,,,,,0,0,1,,,,,1,,61,60
470016,note_off,,,,,96,0,1,,,,,1,,56,100
470112,note_off,,,,,96,0,1,,,,,1,,61,100
470112,note_on,,,,,0,0,1,,,,,1,,53,60
470188,note_off,,,,,192,0,2,,,,,2,,35,100
470188,note_on,,,,,0,0,2,,,,,2,,44,60
470208,note_off,,,,,96,0,1,,,,,1,,53,100
470208,note_on,,,,,0,0,1,,,,,1,,56,60
470304,note_on,,,,,0,0,1,,,,,1,,61,60
470304,note_off,,,,,96,0,1,,,,,1,,56,100
470380,note_on,,,,,0,0,2,,,,,2,,35,60
470380,note_off,,,,,192,0,2,,,,,2,,44,100
470400,note_on,,,,,0,0,1,,,,,1,,65,60
470400,note_off,,,,,96,0,1,,,,,1,,61,100
470496,note_off,,,,,96,0,1,,,,,1,,65,100
470496,note_on,,,,,0,0,1,,,,,1,,56,60
470572,note_off,,,,,192,0,2,,,,,2,,35,100
470572,note_on,,,,,0,0,2,,,,,2,,44,60
470592,note_on,,,,,0,0,1,,,,,1,,61,60
470592,note_off,,,,,96,0,1,,,,,1,,56,100
470688,note_off,,,,,96,0,1,,,,,1,,61,100
470688,note_on,,,,,0,0,1,,,,,1,,65,60
470764,note_on,,,,,0,0,2,,,,,2,,35,60
470764,note_off,,,,,192,0,2,,,,,2,,44,100
470784,note_off,,,,,96,0,1,,,,,1,,65,100
470784,note_on,,,,,0,0,1,,,,,1,,68,60
470880,note_off,,,,,96,0,1,,,,,1,,68,100
470880,note_on,,,,,0,0,1,,,,,1,,61,60
470956,note_on,,,,,0,0,2,,,,,2,,44,60
470956,note_off,,,,,192,0,2,,,,,2,,35,100
470976,note_off,,,,,96,0,1,,,,,1,,61,100
470976,note_on,,,,,0,0,1,,,,,1,,65,60
471072,note_off,,,,,96,0,1,,,,,1,,65,100
471072,note_on,,,,,0,0,1,,,,,1,,68,60
471148,note_off,,,,,192,0,2,,,,,2,,44,100
471148,note_on,,,,,0,0,2,,,,,2,,35,60
471168,note_off,,,,,96,0,1,,,,,1,,68,100
471168,note_on,,,,,0,0,1,,,,,1,,73,60
471264,note_off,,,,,96,0,1,,,,,1,,73,100
471264,note_on,,,,,0,0,1,,,,,1,,65,60
471340,note_on,,,,,0,0,2,,,,,2,,44,60
471340,note_off,,,,,192,0,2,,,,,2,,35,100
471360,note_on,,,,,0,0,1,,,,,1,,68,60
471360,note_off,,,,,96,0,1,,,,,1,,65,100
471456,note_on,,,,,0,0,1,,,,,1,,73,60
471456,note_off,,,,,96,0,1,,,,,1,,68,100
471532,note_off,,,,,192,0,2,,,,,2,,44,100
471532,note_on,,,,,0,0,2,,,,,2,,35,60
471552,note_off,,,,,96,0,1,,,,,1,,73,100
471552,note_on,,,,,0,0,1,,,,,1,,77,60
471648,note_off,,,,,96,0,1,,,,,1,,77,100
471648,note_on,,,,,0,0,1,,,,,1,,68,60
471724,note_on,,,,,0,0,2,,,,,2,,44,60
471724,note_off,,,,,192,0,2,,,,,2,,35,100
471744,note_on,,,,,0,0,1,,,,,1,,73,60
471744,note_off,,,,,96,0,1,,,,,1,,68,100
471840,note_on,,,,,0,0,1,,,,,1,,77,60
471840,note_off,,,,,96,0,1,,,,,1,,73,100
471916,note_off,,,,,192,0,2,,,,,2,,44,100
471916,note_on,,,,,0,0,2,,,,,2,,35,60
471936,note_on,,,,,0,0,1,,,,,1,,80,60
471936,note_off,,,,,96,0,1,,,,,1,,77,100
472032,note_on,,,,,0,0,1,,,,,1,,73,60
472032,note_off,,,,,96,0,1,,,,,1,,80,100
472108,note_off,,,,,192,0,2,,,,,2,,35,100
472108,note_on,,,,,0,0,2,,,,,2,,44,60
472128,note_off,,,,,96,0,1,,,,,1,,73,100
472128,note_on,,,,,0,0,1,,,,,1,,77,60
472224,note_on,,,,,0,0,1,,,,,1,,80,60
472224,note_off,,,,,96,0,1,,,,,1,,77,100
472300,note_on,,,,,0,0,2,,,,,2,,35,90
472300,note_on,,,,,0,0,2,,,,,2,,47,90
472300,note_off,,,,,192,0,2,,,,,2,,44,100
472320,note_on,,,,,0,0,1,,,,,1,,77,95
472320,note_off,,,,,96,0,1,,,,,1,,80,100
472320,note_on,,,,,0,0,1,,,,,1,,85,95
472320,note_on,,,,,0,0,1,,,,,1,,80,95
472320,note_on,,,,,0,0,1,,,,,1,,73,95
472492,note_on,,,,,192,0,2,,,,,2,,44,60
472512,note_off,,,,,192,0,1,,,,,1,,85,100
472512,note_off,,,,,0,0,1,,,,,1,,77,100
472512,note_off,,,,,0,0,1,,,,,1,,73,100
472512,note_on,,,,,0,0,1,,,,,1,,85,60
472512,note_on,,,,,0,0,1,,,,,1,,73,60
472512,note_on,,,,,0,0,1,,,,,1,,80,60
472512,note_on,,,,,0,0,1,,,,,1,,77,60
472512,note_off,,,,,0,0,1,,,,,1,,80,100
472684,note_off,,,,,0,0,2,,,,,2,,35,100
472684,note_off,,,,,0,0,2,,,,,2,,44,100
472684,note_off,,,,,192,0,2,,,,,2,,47,100
472704,note_on,,,,,20,0,2,,,,,2,,33,60
472704,note_off,,,,,0,0,1,,,,,1,,73,100
472704,note_off,,,,,0,0,1,,,,,1,,77,100
472704,note_off,,,,,0,0,1,,,,,1,,80,100
472704,note_off,,,,,192,0,1,,,,,1,,85,100
472800,note_on,,,,,96,0,1,,,,,1,,49,60
472896,note_off,,,,,192,0,2,,,,,2,,33,100
472896,note_on,,,,,0,0,2,,,,,2,,45,60
472896,note_on,,,,,0,0,1,,,,,1,,54,60
472896,note_off,,,,,96,0,1,,,,,1,,49,100
472992,note_on,,,,,0,0,1,,,,,1,,57,60
472992,note_off,,,,,96,0,1,,,,,1,,54,100
473088,note_off,,,,,96,0,1,,,,,1,,57,100
473088,note_on,,,,,0,0,1,,,,,1,,61,60
473088,note_off,,,,,192,0,2,,,,,2,,45,100
473088,note_on,,,,,0,0,2,,,,,2,,33,60
473184,note_on,,,,,0,0,1,,,,,1,,61,60
473184,note_off,,,,,96,0,1,,,,,1,,61,100
473280,note_off,,,,,192,0,2,,,,,2,,33,100
473280,note_on,,,,,0,0,2,,,,,2,,45,60
473280,note_on,,,,,0,0,1,,,,,1,,66,60
473280,note_off,,,,,96,0,1,,,,,1,,61,100
473376,note_on,,,,,0,0,1,,,,,1,,69,60
473376,note_off,,,,,96,0,1,,,,,1,,66,100
473472,note_on,,,,,0,0,1,,,,,1,,73,60
473472,note_off,,,,,96,0,1,,,,,1,,69,100
473472,note_on,,,,,0,0,2,,,,,2,,33,60
473472,note_off,,,,,192,0,2,,,,,2,,45,100
473568,note_on,,,,,0,0,1,,,,,1,,73,60
473568,note_off,,,,,96,0,1,,,,,1,,73,100
473664,note_on,,,,,0,0,2,,,,,2,,45,60
473664,note_off,,,,,192,0,2,,,,,2,,33,100
473664,note_on,,,,,0,0,1,,,,,1,,78,60
473664,note_off,,,,,96,0,1,,,,,1,,73,100
473760,note_on,,,,,0,0,1,,,,,1,,81,60
473760,note_off,,,,,96,0,1,,,,,1,,78,100
473856,note_off,,,,,192,0,2,,,,,2,,45,100
473856,note_on,,,,,0,0,1,,,,,1,,81,95
473856,note_off,,,,,96,0,1,,,,,1,,81,100
473856,note_on,,,,,0,0,1,,,,,1,,78,95
473856,note_on,,,,,0,0,1,,,,,1,,73,95
473856,note_on,,,,,0,0,1,,,,,1,,85,95
473856,note_on,,,,,0,0,2,,,,,2,,33,95
474048,note_off,,,,,0,0,1,,,,,1,,81,100
474048,note_on,,,,,192,0,2,,,,,2,,45,60
474048,note_off,,,,,192,0,1,,,,,1,,78,100
474048,note_off,,,,,0,0,1,,,,,1,,73,100
474048,note_off,,,,,0,0,1,,,,,1,,85,100
474048,note_on,,,,,0,0,1,,,,,1,,85,60
474048,note_on,,,,,0,0,1,,,,,1,,81,60
474048,note_on,,,,,0,0,1,,,,,1,,78,60
474048,note_on,,,,,0,0,1,,,,,1,,73,60
474240,note_off,,,,,0,0,1,,,,,1,,73,100
474240,note_off,,,,,0,0,1,,,,,1,,81,100
474240,note_off,,,,,0,0,1,,,,,1,,78,100
474240,note_off,,,,,192,0,1,,,,,1,,85,100
474240,note_off,,,,,192,0,2,,,,,2,,33,100
474240,note_off,,,,,0,0,2,,,,,2,,45,100
474240,note_on,,,,,0,0,2,,,,,2,,29,60
474336,note_on,,,,,96,0,1,,,,,1,,49,60
474432,note_on,,,,,0,0,1,,,,,1,,56,60
474432,note_off,,,,,96,0,1,,,,,1,,49,100
474432,note_off,,,,,192,0,2,,,,,2,,29,100
474432,note_on,,,,,0,0,2,,,,,2,,41,60
474528,note_on,,,,,0,0,1,,,,,1,,59,60
474528,note_off,,,,,96,0,1,,,,,1,,56,100
474624,note_off,,,,,96,0,1,,,,,1,,59,100
474624,note_off,,,,,192,0,2,,,,,2,,41,100
474624,note_on,,,,,0,0,2,,,,,2,,29,60
474624,note_on,,,,,0,0,1,,,,,1,,61,60
474720,note_on,,,,,0,0,1,,,,,1,,61,60
474720,note_off,,,,,96,0,1,,,,,1,,61,100
474816,note_off,,,,,96,0,1,,,,,1,,61,100
474816,note_on,,,,,0,0,1,,,,,1,,68,60
474816,note_on,,,,,0,0,2,,,,,2,,41,60
474816,note_off,,,,,192,0,2,,,,,2,,29,100
474912,note_off,,,,,96,0,1,,,,,1,,68,100
474912,note_on,,,,,0,0,1,,,,,1,,71,60
475008,note_on,,,,,0,0,1,,,,,1,,73,60
475008,note_on,,,,,0,0,2,,,,,2,,29,60
475008,note_off,,,,,192,0,2,,,,,2,,41,100
475008,note_off,,,,,96,0,1,,,,,1,,71,100
475104,note_off,,,,,96,0,1,,,,,1,,73,100
475104,note_on,,,,,0,0,1,,,,,1,,73,60
475200,note_off,,,,,192,0,2,,,,,2,,29,100
475200,note_off,,,,,96,0,1,,,,,1,,73,100
475200,note_on,,,,,0,0,1,,,,,1,,80,60
475200,note_on,,,,,0,0,2,,,,,2,,41,60
475296,note_off,,,,,96,0,1,,,,,1,,80,100
475296,note_on,,,,,0,0,1,,,,,1,,83,60
475392,note_off,,,,,96,0,1,,,,,1,,83,100
475392,note_on,,,,,0,0,1,,,,,1,,73,95
475392,note_on,,,,,0,0,1,,,,,1,,80,95
475392,note_on,,,,,0,0,1,,,,,1,,83,95
475392,note_on,,,,,0,0,1,,,,,1,,85,95
475392,note_off,,,,,192,0,2,,,,,2,,41,100
475392,note_on,,,,,0,0,2,,,,,2,,29,95
475584,note_on,,,,,192,0,2,,,,,2,,41,60
475584,note_on,,,,,0,0,1,,,,,1,,85,60
475584,note_on,,,,,0,0,1,,,,,1,,83,60
475584,note_on,,,,,0,0,1,,,,,1,,80,60
475584,note_on,,,,,0,0,1,,,,,1,,73,60
475584,note_off,,,,,0,0,1,,,,,1,,85,100
475584,note_off,,,,,0,0,1,,,,,1,,83,100
475584,note_off,,,,,0,0,1,,,,,1,,80,100
475584,note_off,,,,,192,0,1,,,,,1,,73,100
475776,note_on,,,,,0,0,1,,,,,1,,85,90
475776,note_off,,,,,0,0,1,,,,,1,,80,100
475776,note_off,,,,,192,0,1,,,,,1,,73,100
475776,note_on,,,,,0,0,1,,,,,1,,81,90
475776,note_on,,,,,0,0,1,,,,,1,,78,90
475776,note_off,,,,,0,0,1,,,,,1,,83,100
475776,note_on,,,,,0,0,2,,,,,2,,30,90
475776,note_on,,,,,0,0,2,,,,,2,,42,90
475776,note_off,,,,,0,0,2,,,,,2,,41,100
475776,note_off,,,,,192,0,2,,,,,2,,29,100
475776,note_on,,,,,0,0,1,,,,,1,,73,90
475776,note_off,,,,,0,0,1,,,,,1,,85,100
475872,note_on,,,,,0,0,2,,,,,2,,49,90
475872,note_off,,,,,96,0,2,,,,,2,,42,100
475968,note_on,,,,,0,0,2,,,,,2,,45,90
475968,note_off,,,,,96,0,2,,,,,2,,49,100
476064,note_on,,,,,0,0,2,,,,,2,,49,90
476064,note_off,,,,,96,0,2,,,,,2,,45,100
476160,note_off,,,,,0,0,1,,,,,1,,81,100
476160,note_off,,,,,0,0,1,,,,,1,,85,100
476160,note_on,,,,,0,0,1,,,,,1,,73,75
476160,note_off,,,,,0,0,1,,,,,1,,78,100
476160,note_on,,,,,0,0,2,,,,,2,,42,55
476160,note_off,,,,,96,0,2,,,,,2,,30,100
476160,note_off,,,,,0,0,2,,,,,2,,49,100
476160,note_off,,,,,384,0,1,,,,,1,,73,100
476256,note_off,,,,,96,0,2,,,,,2,,42,100
476256,note_on,,,,,0,0,2,,,,,2,,49,55
476352,note_on,,,,,0,0,2,,,,,2,,45,55
476352,note_off,,,,,96,0,2,,,,,2,,49,100
476448,note_on,,,,,0,0,2,,,,,2,,49,55
476448,note_off,,,,,96,0,2,,,,,2,,45,100
476544,note_on,,,,,0,0,2,,,,,2,,42,55
476544,note_off,,,,,96,0,2,,,,,2,,49,100
476640,note_off,,,,,96,0,2,,,,,2,,42,100
476640,note_on,,,,,0,0,2,,,,,2,,49,55
476736,note_off,,,,,96,0,2,,,,,2,,49,100
476736,note_on,,,,,0,0,2,,,,,2,,45,55
476832,note_off,,,,,96,0,2,,,,,2,,45,100
476832,note_on,,,,,0,0,2,,,,,2,,49,55
476928,note_on,,,,,0,0,1,,,,,1,,69,60
476928,note_off,,,,,768,0,1,,,,,1,,73,100
476928,note_off,,,,,96,0,2,,,,,2,,49,100
476928,note_on,,,,,0,0,2,,,,,2,,42,55
477024,note_on,,,,,0,0,2,,,,,2,,49,55
477024,note_off,,,,,96,0,2,,,,,2,,42,100
477120,note_on,,,,,0,0,2,,,,,2,,45,55
477120,note_off,,,,,96,0,2,,,,,2,,49,100
477216,note_on,,,,,0,0,1,,,,,1,,66,60
477216,note_off,,,,,288,0,1,,,,,1,,69,100
477216,note_on,,,,,0,0,2,,,,,2,,49,55
477216,note_off,,,,,96,0,2,,,,,2,,45,100
477312,note_off,,,,,96,0,1,,,,,1,,66,100
477312,note_off,,,,,96,0,2,,,,,2,,49,100
477312,note_on,,,,,0,0,1,,,,,1,,65,60
477312,note_on,,,,,0,0,2,,,,,2,,44,60
477344,note_on,,,,,0,0,1,,,,,1,,66,60
477344,note_off,,,,,32,0,1,,,,,1,,65,100
477376,note_on,,,,,0,0,1,,,,,1,,68,60
477376,note_off,,,,,32,0,1,,,,,1,,66,100
477408,note_off,,,,,96,0,2,,,,,2,,44,100
477408,note_on,,,,,0,0,2,,,,,2,,49,60
477408,note_on,,,,,0,0,1,,,,,1,,66,85
477408,note_off,,,,,32,0,1,,,,,1,,68,100
477504,note_off,,,,,96,0,2,,,,,2,,49,100
477504,note_on,,,,,0,0,2,,,,,2,,47,60
477600,note_off,,,,,96,0,2,,,,,2,,47,100
477600,note_on,,,,,0,0,2,,,,,2,,49,60
477696,note_on,,,,,0,0,1,,,,,1,,65,60
477696,note_off,,,,,288,0,1,,,,,1,,66,100
477696,note_off,,,,,96,0,2,,,,,2,,49,100
477696,note_on,,,,,0,0,2,,,,,2,,44,60
477792,note_off,,,,,96,0,2,,,,,2,,44,100
477792,note_on,,,,,0,0,2,,,,,2,,49,60
477888,note_on,,,,,0,0,2,,,,,2,,47,60
477888,note_off,,,,,96,0,2,,,,,2,,49,100
477984,note_on,,,,,0,0,2,,,,,2,,49,60
477984,note_off,,,,,96,0,2,,,,,2,,47,100
478080,note_off,,,,,96,0,2,,,,,2,,49,100
478080,note_on,,,,,0,0,2,,,,,2,,44,60
478176,note_off,,,,,96,0,2,,,,,2,,44,100
478176,note_on,,,,,0,0,2,,,,,2,,49,66
478272,note_off,,,,,576,0,1,,,,,1,,65,100
478272,note_on,,,,,0,0,1,,,,,1,,65,72
478272,note_off,,,,,96,0,2,,,,,2,,49,100
478272,note_on,,,,,0,0,2,,,,,2,,47,72
478368,note_off,,,,,96,0,2,,,,,2,,47,100
478368,note_on,,,,,0,0,2,,,,,2,,49,78
478464,note_on,,,,,192,0,1,,,,,1,,73,85
478464,note_off,,,,,96,0,2,,,,,2,,49,100
478464,note_on,,,,,0,0,2,,,,,2,,44,60
478560,note_on,,,,,0,0,2,,,,,2,,49,60
478560,note_off,,,,,96,0,2,,,,,2,,44,100
478656,note_on,,,,,0,0,2,,,,,2,,47,60
478656,note_off,,,,,96,0,2,,,,,2,,49,100
478752,note_on,,,,,0,0,2,,,,,2,,49,60
478752,note_off,,,,,288,0,1,,,,,1,,65,100
478752,note_on,,,,,0,0,1,,,,,1,,65,67
478752,note_off,,,,,96,0,2,,,,,2,,47,100
478752,note_off,,,,,0,0,1,,,,,1,,73,100
478848,note_on,,,,,0,0,1,,,,,1,,68,60
478848,note_off,,,,,96,0,2,,,,,2,,49,100
478848,note_on,,,,,0,0,2,,,,,2,,45,60
478848,note_off,,,,,96,0,1,,,,,1,,65,100
478944,note_on,,,,,0,0,2,,,,,2,,49,60
