tick,type,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
36209,note_on,29,0,1,,,,,,,,,,,0,,81,0
36210,note_on,1,0,1,,,,,,,,,,,0,,84,103
36239,note_on,59,0,2,,,,,,,,,,,1,,48,0
36239,note_on,29,0,1,,,,,,,,,,,0,,84,0
36240,note_on,1,0,2,,,,,,,,,,,1,,52,78
36240,note_on,1,0,1,,,,,,,,,,,0,,82,103
36240,note_on,0,0,2,,,,,,,,,,,1,,55,78
36299,note_on,59,0,2,,,,,,,,,,,1,,55,0
36299,note_on,0,0,2,,,,,,,,,,,1,,52,0
36299,note_on,59,0,1,,,,,,,,,,,0,,82,0
36300,note_on,1,0,2,,,,,,,,,,,1,,48,79
36300,note_on,1,0,1,,,,,,,,,,,0,,79,103
36329,note_on,29,0,1,,,,,,,,,,,0,,79,0
36330,note_on,1,0,1,,,,,,,,,,,0,,82,103
36359,note_on,29,0,1,,,,,,,,,,,0,,82,0
36359,note_on,59,0,2,,,,,,,,,,,1,,48,0
36360,note_on,0,0,2,,,,,,,,,,,1,,57,79
36360,note_on,1,0,1,,,,,,,,,,,0,,81,103
36360,note_on,1,0,2,,,,,,,,,,,1,,53,79
36419,note_on,59,0,1,,,,,,,,,,,0,,81,0
36419,note_on,0,0,2,,,,,,,,,,,1,,53,0
36419,note_on,59,0,2,,,,,,,,,,,1,,57,0
36420,note_on,1,0,1,,,,,,,,,,,0,,77,103
36420,note_on,1,0,2,,,,,,,,,,,1,,48,79
36449,note_on,29,0,1,,,,,,,,,,,0,,77,0
36450,note_on,1,0,1,,,,,,,,,,,0,,81,103
36479,note_on,29,0,1,,,,,,,,,,,0,,81,0
36480,note_on,0,0,2,,,,,,,,,,,1,,48,79
36480,note_on,1,0,1,,,,,,,,,,,0,,79,101
36480,note_on,60,0,2,,,,,,,,,,,1,,60,79
36480,note_on,0,0,2,,,,,,,,,,,1,,55,79
36480,note_on,0,0,2,,,,,,,,,,,1,,52,79
36482,note_on,2,0,2,,,,,,,,,,,1,,48,0
36539,note_on,59,0,1,,,,,,,,,,,0,,79,0
36540,note_on,1,0,1,,,,,,,,,,,0,,81,99
36569,note_on,29,0,1,,,,,,,,,,,0,,81,0
36570,note_on,1,0,1,,,,,,,,,,,0,,79,99
36599,note_on,29,0,1,,,,,,,,,,,0,,79,0
36600,note_on,0,0,2,,,,,,,,,,,1,,60,0
36600,note_on,0,0,2,,,,,,,,,,,1,,55,0
36600,note_on,0,0,2,,,,,,,,,,,1,,48,0
36600,note_on,1,0,1,,,,,,,,,,,0,,77,97
36600,note_on,118,0,2,,,,,,,,,,,1,,52,0
36629,note_on,29,0,1,,,,,,,,,,,0,,77,0
36630,note_on,1,0,1,,,,,,,,,,,0,,76,97
36659,note_on,29,0,1,,,,,,,,,,,0,,76,0
36660,note_on,1,0,1,,,,,,,,,,,0,,74,96
36689,note_on,29,0,1,,,,,,,,,,,0,,74,0
36690,note_on,1,0,1,,,,,,,,,,,0,,72,94
36719,note_on,29,0,1,,,,,,,,,,,0,,72,0
36720,note_on,120,0,2,,,,,,,,,,,1,,57,110
36720,note_on,1,0,1,,,,,,,,,,,0,,72,93
36776,note_on,56,0,2,,,,,,,,,,,1,,57,0
36776,note_on,56,0,1,,,,,,,,,,,0,,72,0
36780,note_on,4,0,1,,,,,,,,,,,0,,77,88
36780,note_on,4,0,2,,,,,,,,,,,1,,53,110
36836,note_on,56,0,2,,,,,,,,,,,1,,53,0
36836,note_on,56,0,1,,,,,,,,,,,0,,77,0
36840,note_on,4,0,2,,,,,,,,,,,1,,56,110
36840,note_on,4,0,1,,,,,,,,,,,0,,71,84
36896,note_on,56,0,2,,,,,,,,,,,1,,56,0
36896,note_on,56,0,1,,,,,,,,,,,0,,71,0
36900,note_on,4,0,1,,,,,,,,,,,0,,77,80
36900,note_on,4,0,2,,,,,,,,,,,1,,53,110
36956,note_on,56,0,1,,,,,,,,,,,0,,77,0
36956,note_on,56,0,2,,,,,,,,,,,1,,53,0
36960,note_on,4,0,1,,,,,,,,,,,0,,72,73
36960,note_on,4,0,2,,,,,,,,,,,1,,57,110
37016,note_on,56,0,2,,,,,,,,,,,1,,57,0
37020,note_on,4,0,2,,,,,,,,,,,1,,53,110
37076,note_on,56,0,2,,,,,,,,,,,1,,53,0
37080,note_on,4,0,2,,,,,,,,,,,1,,57,110
37136,note_on,56,0,2,,,,,,,,,,,1,,57,0
37140,note_on,4,0,2,,,,,,,,,,,1,,53,110
37140,note_on,180,0,1,,,,,,,,,,,0,,72,0
37140,note_on,0,0,1,,,,,,,,,,,0,,73,65
37196,note_on,56,0,2,,,,,,,,,,,1,,53,0
37200,note_on,60,0,1,,,,,,,,,,,0,,73,0
37200,note_on,4,0,2,,,,,,,,,,,1,,58,110
37200,note_on,0,0,1,,,,,,,,,,,0,,74,65
37256,note_on,56,0,2,,,,,,,,,,,1,,58,0
37256,note_on,56,0,1,,,,,,,,,,,0,,74,0
37260,note_on,4,0,2,,,,,,,,,,,1,,53,110
37260,note_on,4,0,1,,,,,,,,,,,0,,77,67
37316,note_on,56,0,2,,,,,,,,,,,1,,53,0
37316,note_on,56,0,1,,,,,,,,,,,0,,77,0
37320,note_on,4,0,2,,,,,,,,,,,1,,57,110
37320,note_on,4,0,1,,,,,,,,,,,0,,73,70
37376,note_on,56,0,2,,,,,,,,,,,1,,57,0
37376,note_on,56,0,1,,,,,,,,,,,0,,73,0
37380,note_on,4,0,2,,,,,,,,,,,1,,53,110
37380,note_on,4,0,1,,,,,,,,,,,0,,77,80
37436,note_on,56,0,1,,,,,,,,,,,0,,77,0
37436,note_on,56,0,2,,,,,,,,,,,1,,53,0
37440,note_on,4,0,1,,,,,,,,,,,0,,74,95
37440,note_on,4,0,2,,,,,,,,,,,1,,58,110
37496,note_on,56,0,2,,,,,,,,,,,1,,58,0
37500,note_on,4,0,2,,,,,,,,,,,1,,53,110
37556,note_on,56,0,2,,,,,,,,,,,1,,53,0
37560,note_on,4,0,2,,,,,,,,,,,1,,58,110
37616,note_on,56,0,2,,,,,,,,,,,1,,58,0
37620,note_on,0,0,1,,,,,,,,,,,0,,79,106
37620,note_on,4,0,2,,,,,,,,,,,1,,53,110
37620,note_on,180,0,1,,,,,,,,,,,0,,74,0
37634,note_on,14,0,1,,,,,,,,,,,0,,79,0
37635,note_on,1,0,1,,,,,,,,,,,0,,77,107
37649,note_on,14,0,1,,,,,,,,,,,0,,77,0
37650,note_on,1,0,1,,,,,,,,,,,0,,76,107
37664,note_on,14,0,1,,,,,,,,,,,0,,76,0
37665,note_on,1,0,1,,,,,,,,,,,0,,77,107
37679,note_on,14,0,1,,,,,,,,,,,0,,77,0
37679,note_on,59,0,2,,,,,,,,,,,1,,53,0
37680,note_on,1,0,1,,,,,,,,,,,0,,76,108
37680,note_on,0,0,2,,,,,,,,,,,1,,58,110
37680,note_on,1,0,2,,,,,,,,,,,1,,55,110
37739,note_on,59,0,1,,,,,,,,,,,0,,76,0
37739,note_on,0,0,2,,,,,,,,,,,1,,55,0
37739,note_on,59,0,2,,,,,,,,,,,1,,58,0
37740,note_on,1,0,2,,,,,,,,,,,1,,48,110
37740,note_on,1,0,1,,,,,,,,,,,0,,84,109
37799,note_on,59,0,2,,,,,,,,,,,1,,48,0
37799,note_on,59,0,1,,,,,,,,,,,0,,84,0
37800,note_on,1,0,1,,,,,,,,,,,0,,84,110
37800,note_on,0,0,2,,,,,,,,,,,1,,58,110
37800,note_on,1,0,2,,,,,,,,,,,1,,55,110
37856,note_on,56,0,1,,,,,,,,,,,0,,84,0
37859,note_on,0,0,2,,,,,,,,,,,1,,55,0
37859,note_on,59,0,2,,,,,,,,,,,1,,58,0
37860,note_on,1,0,2,,,,,,,,,,,1,,48,110
37860,note_on,4,0,1,,,,,,,,,,,0,,84,110
37916,note_on,56,0,1,,,,,,,,,,,0,,84,0
37919,note_on,59,0,2,,,,,,,,,,,1,,48,0
37920,note_on,1,0,2,,,,,,,,,,,1,,53,110
37920,note_on,0,0,2,,,,,,,,,,,1,,57,110
37920,note_on,4,0,1,,,,,,,,,,,0,,84,110
38040,note_on,120,0,1,,,,,,,,,,,0,,82,110
38041,note_on,121,0,2,,,,,,,,,,,1,,57,0
38043,note_on,3,0,1,,,,,,,,,,,0,,84,0
38045,note_on,4,0,2,,,,,,,,,,,1,,53,0
38069,note_on,26,0,1,,,,,,,,,,,0,,82,0
38070,note_on,1,0,1,,,,,,,,,,,0,,81,110
38099,note_on,29,0,1,,,,,,,,,,,0,,81,0
38100,note_on,1,0,1,,,,,,,,,,,0,,79,110
38129,note_on,29,0,1,,,,,,,,,,,0,,79,0
38130,note_on,1,0,1,,,,,,,,,,,0,,77,110
38159,note_on,29,0,1,,,,,,,,,,,0,,77,0
38160,note_on,115,0,2,,,,,,,,,,,1,,58,110
38160,note_on,1,0,1,,,,,,,,,,,0,,79,110
38219,note_on,59,0,2,,,,,,,,,,,1,,58,0
38219,note_on,59,0,1,,,,,,,,,,,0,,79,0
38220,note_on,1,0,2,,,,,,,,,,,1,,62,110
38220,note_on,1,0,1,,,,,,,,,,,0,,79,110
38249,note_on,29,0,1,,,,,,,,,,,0,,79,0
38250,note_on,1,0,1,,,,,,,,,,,0,,82,110
38279,note_on,59,0,2,,,,,,,,,,,1,,62,0
38279,note_on,29,0,1,,,,,,,,,,,0,,82,0
38280,note_on,0,0,2,,,,,,,,,,,1,,48,110
38280,note_on,1,0,2,,,,,,,,,,,1,,55,110
38280,note_on,1,0,1,,,,,,,,,,,0,,76,109
38339,note_on,0,0,2,,,,,,,,,,,1,,55,0
38339,note_on,59,0,2,,,,,,,,,,,1,,48,0
38339,note_on,59,0,1,,,,,,,,,,,0,,76,0
38340,note_on,1,0,1,,,,,,,,,,,0,,76,108
38340,note_on,1,0,2,,,,,,,,,,,1,,58,110
38369,note_on,29,0,1,,,,,,,,,,,0,,76,0
38370,note_on,1,0,1,,,,,,,,,,,0,,79,107
38399,note_on,29,0,1,,,,,,,,,,,0,,79,0
38399,note_on,59,0,2,,,,,,,,,,,1,,58,0
38400,note_on,1,0,2,,,,,,,,,,,1,,57,110
38400,note_on,0,0,2,,,,,,,,,,,1,,53,110
38400,note_on,1,0,1,,,,,,,,,,,0,,77,107
38459,note_on,59,0,2,,,,,,,,,,,1,,53,0
38459,note_on,0,0,2,,,,,,,,,,,1,,57,0
38460,note_on,1,0,2,,,,,,,,,,,1,,60,110
38519,note_on,59,0,2,,,,,,,,,,,1,,60,0
38520,note_on,1,0,2,,,,,,,,,,,1,,57,110
38520,note_on,0,0,2,,,,,,,,,,,1,,53,110
38521,note_on,121,0,1,,,,,,,,,,,0,,77,0
38579,note_on,0,0,2,,,,,,,,,,,1,,57,0
38579,note_on,59,0,2,,,,,,,,,,,1,,53,0
38580,set_tempo,3405,1,0,,,,,,,480000,,,,,,,
38640,note_on,119,0,1,,,,,,,,,,,0,,72,72
38640,note_on,61,0,2,,,,,,,,,,,1,,57,73
38700,note_on,60,0,2,,,,,,,,,,,1,,57,0
38700,note_on,0,0,2,,,,,,,,,,,1,,53,73
38700,note_on,0,0,1,,,,,,,,,,,0,,77,71
38700,note_on,60,0,1,,,,,,,,,,,0,,72,0
38760,note_on,0,0,1,,,,,,,,,,,0,,71,71
38760,note_on,60,0,1,,,,,,,,,,,0,,77,0
38760,note_on,0,0,2,,,,,,,,,,,1,,56,72
38760,note_on,60,0,2,,,,,,,,,,,1,,53,0
38820,note_on,0,0,1,,,,,,,,,,,0,,77,71
38820,note_on,60,0,1,,,,,,,,,,,0,,71,0
38820,note_on,0,0,2,,,,,,,,,,,1,,53,72
38820,note_on,60,0,2,,,,,,,,,,,1,,56,0
38880,note_on,0,0,1,,,,,,,,,,,0,,72,77
38880,note_on,60,0,1,,,,,,,,,,,0,,77,0
38880,note_on,0,0,2,,,,,,,,,,,1,,57,72
38880,note_on,60,0,2,,,,,,,,,,,1,,53,0
38936,note_on,56,0,2,,,,,,,,,,,1,,57,0
38940,note_on,4,0,2,,,,,,,,,,,1,,53,72
38996,note_on,56,0,2,,,,,,,,,,,1,,53,0
39000,note_on,4,0,2,,,,,,,,,,,1,,57,72
39056,note_on,56,0,2,,,,,,,,,,,1,,57,0
39059,note_on,179,0,1,,,,,,,,,,,0,,72,0
39060,note_on,4,0,2,,,,,,,,,,,1,,53,72
39060,note_on,1,0,1,,,,,,,,,,,0,,73,94
39116,note_on,56,0,2,,,,,,,,,,,1,,53,0
39119,note_on,59,0,1,,,,,,,,,,,0,,73,0
39120,note_on,4,0,2,,,,,,,,,,,1,,58,73
39120,note_on,1,0,1,,,,,,,,,,,0,,74,66
39176,note_on,56,0,2,,,,,,,,,,,1,,58,0
39176,note_on,56,0,1,,,,,,,,,,,0,,74,0
39180,note_on,4,0,2,,,,,,,,,,,1,,53,73
39180,note_on,4,0,1,,,,,,,,,,,0,,77,66
39195,set_tempo,615,1,0,,,,,,,476190,,,,,,,
39236,note_on,56,0,1,,,,,,,,,,,0,,77,0
39236,note_on,56,0,2,,,,,,,,,,,1,,53,0
39240,note_on,4,0,2,,,,,,,,,,,1,,57,74
39240,note_on,4,0,1,,,,,,,,,,,0,,73,66
39296,note_on,56,0,1,,,,,,,,,,,0,,73,0
39296,note_on,56,0,2,,,,,,,,,,,1,,57,0
39300,note_on,4,0,1,,,,,,,,,,,0,,77,67
39300,note_on,4,0,2,,,,,,,,,,,1,,53,75
39356,note_on,56,0,2,,,,,,,,,,,1,,53,0
39356,note_on,56,0,1,,,,,,,,,,,0,,77,0
39360,note_on,4,0,2,,,,,,,,,,,1,,58,75
39360,note_on,4,0,1,,,,,,,,,,,0,,74,68
39416,note_on,56,0,2,,,,,,,,,,,1,,58,0
39420,note_on,4,0,2,,,,,,,,,,,1,,53,76
39476,note_on,56,0,2,,,,,,,,,,,1,,53,0
39480,note_on,4,0,2,,,,,,,,,,,1,,58,76
39536,note_on,56,0,2,,,,,,,,,,,1,,58,0
39540,note_on,4,0,2,,,,,,,,,,,1,,53,76
39540,note_on,180,0,1,,,,,,,,,,,0,,79,97
39541,note_on,1,0,1,,,,,,,,,,,0,,74,0
39554,note_on,13,0,1,,,,,,,,,,,0,,79,0
39555,note_on,1,0,1,,,,,,,,,,,0,,77,97
39569,note_on,14,0,1,,,,,,,,,,,0,,77,0
39570,note_on,1,0,1,,,,,,,,,,,0,,76,97
39584,note_on,14,0,1,,,,,,,,,,,0,,76,0
39585,note_on,1,0,1,,,,,,,,,,,0,,77,97
39599,note_on,14,0,1,,,,,,,,,,,0,,77,0
39599,note_on,59,0,2,,,,,,,,,,,1,,53,0
39600,note_on,0,0,2,,,,,,,,,,,1,,58,76
39600,note_on,1,0,2,,,,,,,,,,,1,,55,76
39600,note_on,1,0,1,,,,,,,,,,,0,,76,98
39659,note_on,0,0,2,,,,,,,,,,,1,,55,0
39659,note_on,59,0,2,,,,,,,,,,,1,,58,0
39659,note_on,59,0,1,,,,,,,,,,,0,,76,0
39660,note_on,1,0,2,,,,,,,,,,,1,,48,76
39660,note_on,1,0,1,,,,,,,,,,,0,,84,100
39719,note_on,59,0,2,,,,,,,,,,,1,,48,0
39719,note_on,59,0,1,,,,,,,,,,,0,,84,0
39720,note_on,1,0,1,,,,,,,,,,,0,,84,101
39720,note_on,1,0,2,,,,,,,,,,,1,,58,76
39720,note_on,0,0,2,,,,,,,,,,,1,,55,76
39776,note_on,56,0,1,,,,,,,,,,,0,,84,0
39779,note_on,59,0,2,,,,,,,,,,,1,,55,0
39779,note_on,0,0,2,,,,,,,,,,,1,,58,0
39780,note_on,4,0,1,,,,,,,,,,,0,,84,103
39780,note_on,1,0,2,,,,,,,,,,,1,,48,76
39836,note_on,56,0,1,,,,,,,,,,,0,,84,0
39839,note_on,59,0,2,,,,,,,,,,,1,,48,0
39840,note_on,4,0,1,,,,,,,,,,,0,,84,107
39840,note_on,1,0,2,,,,,,,,,,,1,,53,76
39840,note_on,0,0,2,,,,,,,,,,,1,,57,76
39899,note_on,59,0,2,,,,,,,,,,,1,,57,0
39899,note_on,0,0,2,,,,,,,,,,,1,,53,0
39900,note_on,1,0,2,,,,,,,,,,,1,,48,76
39959,note_on,59,0,2,,,,,,,,,,,1,,48,0
39960,note_on,1,0,2,,,,,,,,,,,1,,53,77
39960,note_on,0,0,2,,,,,,,,,,,1,,57,77
39960,note_on,120,0,1,,,,,,,,,,,0,,84,0
39960,note_on,0,0,1,,,,,,,,,,,0,,81,104
39989,note_on,29,0,1,,,,,,,,,,,0,,81,0
39990,note_on,1,0,1,,,,,,,,,,,0,,77,103
40019,note_on,59,0,2,,,,,,,,,,,1,,57,0
40019,note_on,0,0,2,,,,,,,,,,,1,,53,0
40019,note_on,29,0,1,,,,,,,,,,,0,,77,0
40020,note_on,1,0,1,,,,,,,,,,,0,,81,103
40020,note_on,1,0,2,,,,,,,,,,,1,,48,78
40049,note_on,29,0,1,,,,,,,,,,,0,,81,0
40050,note_on,1,0,1,,,,,,,,,,,0,,84,103
40079,note_on,29,0,1,,,,,,,,,,,0,,84,0
40079,note_on,59,0,2,,,,,,,,,,,1,,48,0
40080,note_on,1,0,1,,,,,,,,,,,0,,82,103
40080,note_on,0,0,2,,,,,,,,,,,1,,55,78
40080,note_on,1,0,2,,,,,,,,,,,1,,52,78
40139,note_on,59,0,2,,,,,,,,,,,1,,55,0
40139,note_on,59,0,1,,,,,,,,,,,0,,82,0
40139,note_on,0,0,2,,,,,,,,,,,1,,52,0
40140,note_on,1,0,1,,,,,,,,,,,0,,79,103
40140,note_on,1,0,2,,,,,,,,,,,1,,48,79
40169,note_on,29,0,1,,,,,,,,,,,0,,79,0
40170,note_on,1,0,1,,,,,,,,,,,0,,82,103
40199,note_on,59,0,2,,,,,,,,,,,1,,48,0
40199,note_on,29,0,1,,,,,,,,,,,0,,82,0
40200,note_on,1,0,2,,,,,,,,,,,1,,53,79
40200,note_on,0,0,2,,,,,,,,,,,1,,57,79
40200,note_on,1,0,1,,,,,,,,,,,0,,81,103
40259,note_on,59,0,2,,,,,,,,,,,1,,57,0
40259,note_on,0,0,2,,,,,,,,,,,1,,53,0
40259,note_on,59,0,1,,,,,,,,,,,0,,81,0
40260,note_on,1,0,2,,,,,,,,,,,1,,48,79
40260,note_on,1,0,1,,,,,,,,,,,0,,77,103
40289,note_on,29,0,1,,,,,,,,,,,0,,77,0
40290,note_on,1,0,1,,,,,,,,,,,0,,81,103
40319,note_on,29,0,1,,,,,,,,,,,0,,81,0
40320,note_on,1,0,1,,,,,,,,,,,0,,79,101
40320,note_on,60,0,2,,,,,,,,,,,1,,60,79
40320,note_on,0,0,2,,,,,,,,,,,1,,55,79
40320,note_on,0,0,2,,,,,,,,,,,1,,52,79
40320,note_on,0,0,2,,,,,,,,,,,1,,48,79
40322,note_on,2,0,2,,,,,,,,,,,1,,48,0
40379,note_on,59,0,1,,,,,,,,,,,0,,79,0
40380,note_on,1,0,1,,,,,,,,,,,0,,81,99
40409,note_on,29,0,1,,,,,,,,,,,0,,81,0
40410,note_on,1,0,1,,,,,,,,,,,0,,79,99
40439,note_on,29,0,1,,,,,,,,,,,0,,79,0
40440,note_on,0,0,2,,,,,,,,,,,1,,60,0
40440,note_on,0,0,2,,,,,,,,,,,1,,48,0
40440,note_on,118,0,2,,,,,,,,,,,1,,52,0
40440,note_on,0,0,2,,,,,,,,,,,1,,55,0
40440,note_on,1,0,1,,,,,,,,,,,0,,77,97
40469,note_on,29,0,1,,,,,,,,,,,0,,77,0
40470,note_on,1,0,1,,,,,,,,,,,0,,76,97
40499,note_on,29,0,1,,,,,,,,,,,0,,76,0
40500,note_on,1,0,1,,,,,,,,,,,0,,74,96
40529,note_on,29,0,1,,,,,,,,,,,0,,74,0
40530,note_on,1,0,1,,,,,,,,,,,0,,72,94
40559,note_on,29,0,1,,,,,,,,,,,0,,72,0
40560,note_on,120,0,2,,,,,,,,,,,1,,57,79
40560,note_on,1,0,1,,,,,,,,,,,0,,72,93
40616,note_on,56,0,2,,,,,,,,,,,1,,57,0
40616,note_on,56,0,1,,,,,,,,,,,0,,72,0
40620,note_on,4,0,1,,,,,,,,,,,0,,77,88
40620,note_on,4,0,2,,,,,,,,,,,1,,53,79
40676,note_on,56,0,1,,,,,,,,,,,0,,77,0
40676,note_on,56,0,2,,,,,,,,,,,1,,53,0
40680,note_on,4,0,1,,,,,,,,,,,0,,71,84
40680,note_on,4,0,2,,,,,,,,,,,1,,56,79
40736,note_on,56,0,1,,,,,,,,,,,0,,71,0
40736,note_on,56,0,2,,,,,,,,,,,1,,56,0
40740,note_on,4,0,1,,,,,,,,,,,0,,77,80
40740,note_on,4,0,2,,,,,,,,,,,1,,53,79
40796,note_on,56,0,1,,,,,,,,,,,0,,77,0
40796,note_on,56,0,2,,,,,,,,,,,1,,53,0
40800,note_on,4,0,1,,,,,,,,,,,0,,72,73
40800,note_on,4,0,2,,,,,,,,,,,1,,57,79
40856,note_on,56,0,2,,,,,,,,,,,1,,57,0
40860,note_on,4,0,2,,,,,,,,,,,1,,53,79
40916,note_on,56,0,2,,,,,,,,,,,1,,53,0
40920,note_on,4,0,2,,,,,,,,,,,1,,57,79
40976,note_on,56,0,2,,,,,,,,,,,1,,57,0
40980,note_on,0,0,1,,,,,,,,,,,0,,73,65
40980,note_on,4,0,2,,,,,,,,,,,1,,53,79
40980,note_on,180,0,1,,,,,,,,,,,0,,72,0
41036,note_on,56,0,2,,,,,,,,,,,1,,53,0
41040,note_on,0,0,1,,,,,,,,,,,0,,74,65
41040,note_on,60,0,1,,,,,,,,,,,0,,73,0
41040,note_on,4,0,2,,,,,,,,,,,1,,58,79
41096,note_on,56,0,1,,,,,,,,,,,0,,74,0
41096,note_on,56,0,2,,,,,,,,,,,1,,58,0
41100,note_on,4,0,2,,,,,,,,,,,1,,53,79
41100,note_on,4,0,1,,,,,,,,,,,0,,77,67
41156,note_on,56,0,1,,,,,,,,,,,0,,77,0
41156,note_on,56,0,2,,,,,,,,,,,1,,53,0
41160,note_on,4,0,2,,,,,,,,,,,1,,57,79
41160,note_on,4,0,1,,,,,,,,,,,0,,73,70
41216,note_on,56,0,1,,,,,,,,,,,0,,73,0
41216,note_on,56,0,2,,,,,,,,,,,1,,57,0
41220,note_on,4,0,2,,,,,,,,,,,1,,53,79
41220,note_on,4,0,1,,,,,,,,,,,0,,77,80
41276,note_on,56,0,2,,,,,,,,,,,1,,53,0
41276,note_on,56,0,1,,,,,,,,,,,0,,77,0
41280,note_on,4,0,1,,,,,,,,,,,0,,74,95
41280,note_on,4,0,2,,,,,,,,,,,1,,58,79
41336,note_on,56,0,2,,,,,,,,,,,1,,58,0
41340,note_on,4,0,2,,,,,,,,,,,1,,53,79
41396,note_on,56,0,2,,,,,,,,,,,1,,53,0
41400,note_on,4,0,2,,,,,,,,,,,1,,58,80
41456,note_on,56,0,2,,,,,,,,,,,1,,58,0
41460,note_on,0,0,1,,,,,,,,,,,0,,79,106
41460,note_on,180,0,1,,,,,,,,,,,0,,74,0
41460,note_on,4,0,2,,,,,,,,,,,1,,53,80
41474,note_on,14,0,1,,,,,,,,,,,0,,79,0
41475,note_on,1,0,1,,,,,,,,,,,0,,77,107
41489,note_on,14,0,1,,,,,,,,,,,0,,77,0
41490,note_on,1,0,1,,,,,,,,,,,0,,76,107
41504,note_on,14,0,1,,,,,,,,,,,0,,76,0
41505,note_on,1,0,1,,,,,,,,,,,0,,77,107
41519,note_on,14,0,1,,,,,,,,,,,0,,77,0
41519,note_on,59,0,2,,,,,,,,,,,1,,53,0
41520,note_on,0,0,2,,,,,,,,,,,1,,58,80
41520,note_on,1,0,2,,,,,,,,,,,1,,55,80
41520,note_on,1,0,1,,,,,,,,,,,0,,76,108
41579,note_on,59,0,2,,,,,,,,,,,1,,58,0
41579,note_on,59,0,1,,,,,,,,,,,0,,76,0
41579,note_on,0,0,2,,,,,,,,,,,1,,55,0
41580,note_on,1,0,2,,,,,,,,,,,1,,48,80
41580,note_on,1,0,1,,,,,,,,,,,0,,84,109
41639,note_on,59,0,1,,,,,,,,,,,0,,84,0
41639,note_on,59,0,2,,,,,,,,,,,1,,48,0
41640,note_on,1,0,2,,,,,,,,,,,1,,55,80
41640,note_on,1,0,1,,,,,,,,,,,0,,84,110
41640,note_on,0,0,2,,,,,,,,,,,1,,58,80
41696,note_on,56,0,1,,,,,,,,,,,0,,84,0
41699,note_on,59,0,2,,,,,,,,,,,1,,58,0
41699,note_on,0,0,2,,,,,,,,,,,1,,55,0
41700,note_on,4,0,1,,,,,,,,,,,0,,84,110
41700,note_on,1,0,2,,,,,,,,,,,1,,48,80
41756,note_on,56,0,1,,,,,,,,,,,0,,84,0
41759,note_on,59,0,2,,,,,,,,,,,1,,48,0
41760,note_on,1,0,2,,,,,,,,,,,1,,53,80
41760,note_on,0,0,2,,,,,,,,,,,1,,57,80
41760,note_on,4,0,1,,,,,,,,,,,0,,84,110
41880,note_on,120,0,1,,,,,,,,,,,0,,82,110
41881,note_on,121,0,2,,,,,,,,,,,1,,57,0
41883,note_on,3,0,1,,,,,,,,,,,0,,84,0
41885,note_on,4,0,2,,,,,,,,,,,1,,53,0
41909,note_on,26,0,1,,,,,,,,,,,0,,82,0
41910,note_on,1,0,1,,,,,,,,,,,0,,81,110
41939,note_on,29,0,1,,,,,,,,,,,0,,81,0
41940,note_on,1,0,1,,,,,,,,,,,0,,79,110
41969,note_on,29,0,1,,,,,,,,,,,0,,79,0
41970,note_on,1,0,1,,,,,,,,,,,0,,77,110
41999,note_on,29,0,1,,,,,,,,,,,0,,77,0
42000,note_on,115,0,2,,,,,,,,,,,1,,58,68
42000,note_on,1,0,1,,,,,,,,,,,0,,79,110
42059,note_on,59,0,2,,,,,,,,,,,1,,58,0
42059,note_on,59,0,1,,,,,,,,,,,0,,79,0
42060,note_on,1,0,2,,,,,,,,,,,1,,62,68
42060,note_on,1,0,1,,,,,,,,,,,0,,79,110
42089,note_on,29,0,1,,,,,,,,,,,0,,79,0
42090,note_on,1,0,1,,,,,,,,,,,0,,82,110
42119,note_on,29,0,1,,,,,,,,,,,0,,82,0
42119,note_on,59,0,2,,,,,,,,,,,1,,62,0
42120,note_on,1,0,1,,,,,,,,,,,0,,76,109
42120,note_on,0,0,2,,,,,,,,,,,1,,48,68
42120,note_on,1,0,2,,,,,,,,,,,1,,55,68
42179,note_on,0,0,2,,,,,,,,,,,1,,55,0
42179,note_on,59,0,2,,,,,,,,,,,1,,48,0
42179,note_on,59,0,1,,,,,,,,,,,0,,76,0
42180,note_on,1,0,1,,,,,,,,,,,0,,76,108
42180,note_on,1,0,2,,,,,,,,,,,1,,58,68
42209,note_on,29,0,1,,,,,,,,,,,0,,76,0
42210,note_on,1,0,1,,,,,,,,,,,0,,79,107
42239,note_on,29,0,1,,,,,,,,,,,0,,79,0
42239,note_on,59,0,2,,,,,,,,,,,1,,58,0
42240,note_on,0,0,2,,,,,,,,,,,1,,53,68
42240,note_on,1,0,2,,,,,,,,,,,1,,57,68
42240,note_on,1,0,1,,,,,,,,,,,0,,77,107
42299,note_on,0,0,2,,,,,,,,,,,1,,57,0
42299,note_on,59,0,2,,,,,,,,,,,1,,53,0
42300,note_on,1,0,2,,,,,,,,,,,1,,60,68
42359,note_on,59,0,2,,,,,,,,,,,1,,60,0
42360,note_on,0,0,2,,,,,,,,,,,1,,53,68
42360,note_on,1,0,2,,,,,,,,,,,1,,57,68
42361,note_on,121,0,1,,,,,,,,,,,0,,77,0
42419,note_on,59,0,2,,,,,,,,,,,1,,53,0
42419,note_on,0,0,2,,,,,,,,,,,1,,57,0
42480,note_on,61,0,2,,,,,,,,,,,1,,60,68
42480,note_on,0,0,2,,,,,,,,,,,1,,64,68
