tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,pitch,note,velocity
61943,note_off,,171,0,1,,,,,,4,,52,127
61947,note_on,,0,0,1,,,,,,2,,50,127
61947,note_on,,4,0,1,,,,,,7,,67,127
62118,note_off,,171,0,1,,,,,,2,,50,127
62122,note_on,,4,0,1,,,,,,0,,48,127
62287,note_off,,165,0,1,,,,,,4,,64,127
62292,note_off,,5,0,1,,,,,,0,,48,127
62292,note_off,,0,0,1,,,,,,7,,67,127
62296,note_on,,4,0,1,,,,,,2,,62,127
62296,note_on,,0,0,1,,,,,,7,,67,127
62296,note_on,,0,0,1,,,,,,12,,47,127
62467,note_off,,171,0,1,,,,,,12,,47,127
62471,note_on,,4,0,1,,,,,,2,,50,127
62642,note_off,,171,0,1,,,,,,2,,50,127
62642,note_off,,0,0,1,,,,,,7,,67,127
62646,note_on,,4,0,1,,,,,,6,,66,127
62646,note_on,,0,0,1,,,,,,0,,48,127
62817,note_off,,171,0,1,,,,,,0,,48,127
62821,note_on,,4,0,1,,,,,,12,,47,127
62986,note_off,,165,0,1,,,,,,2,,62,127
62991,note_off,,5,0,1,,,,,,12,,47,127
62991,note_off,,0,0,1,,,,,,6,,66,127
62995,note_on,,0,0,1,,,,,,10,,45,127
62995,note_on,,4,0,1,,,,,,0,,60,127
62995,note_on,,0,0,1,,,,,,6,,66,127
63166,note_off,,171,0,1,,,,,,10,,45,127
63170,note_on,,4,0,1,,,,,,0,,48,127
63341,note_off,,171,0,1,,,,,,0,,48,127
63341,note_off,,0,0,1,,,,,,6,,66,127
63345,note_on,,4,0,1,,,,,,4,,64,127
63345,note_on,,0,0,1,,,,,,12,,47,127
63516,note_off,,171,0,1,,,,,,12,,47,127
63520,note_on,,4,0,1,,,,,,10,,45,127
63685,note_off,,165,0,1,,,,,,0,,60,127
63690,note_off,,5,0,1,,,,,,10,,45,127
63690,note_off,,0,0,1,,,,,,4,,64,127
63694,note_on,,0,0,1,,,,,,7,,43,127
63694,note_on,,0,0,1,,,,,,4,,64,127
63694,note_on,,4,0,1,,,,,,12,,59,127
63865,note_off,,171,0,1,,,,,,7,,43,127
63869,note_on,,4,0,1,,,,,,7,,55,127
64040,note_off,,171,0,1,,,,,,7,,55,127
64040,note_off,,0,0,1,,,,,,4,,64,127
64040,note_off,,0,0,1,,,,,,12,,59,127
64044,note_on,,4,0,1,,,,,,10,,69,127
64044,note_on,,0,0,1,,,,,,6,,54,127
64215,note_off,,171,0,1,,,,,,6,,54,127
64219,note_on,,4,0,1,,,,,,4,,52,127
64390,note_off,,171,0,1,,,,,,4,,52,127
64390,note_off,,0,0,1,,,,,,10,,69,127
64394,note_on,,0,0,1,,,,,,3,,51,127
64394,note_on,,0,0,1,,,,,,6,,66,127
64394,note_on,,4,0,1,,,,,,10,,69,127
64394,note_on,,0,0,1,,,,,,12,,59,127
64739,note_off,,0,0,1,,,,,,12,,59,127
64739,note_off,,0,0,1,,,,,,6,,66,127
64739,note_off,,0,0,1,,,,,,10,,69,127
64739,note_off,,345,0,1,,,,,,3,,51,127
64743,note_on,,4,0,1,,,,,,7,,67,127
64743,note_on,,0,0,1,,,,,,4,,64,127
64743,note_on,,0,0,1,,,,,,12,,59,127
64743,note_on,,0,0,1,,,,,,4,,52,127
65088,note_off,,0,0,1,,,,,,4,,64,127
65088,note_off,,0,0,1,,,,,,7,,67,127
65088,note_off,,345,0,1,,,,,,4,,52,127
65088,note_off,,0,0,1,,,,,,12,,59,127
65092,note_on,,0,0,1,,,,,,4,,64,127
65092,note_on,,0,0,1,,,,,,0,,60,127
65092,note_on,,0,0,1,,,,,,10,,45,127
65092,note_on,,4,0,1,,,,,,7,,67,127
65437,note_off,,345,0,1,,,,,,10,,45,127
65437,note_off,,0,0,1,,,,,,0,,60,127
65437,note_off,,0,0,1,,,,,,4,,64,127
65437,note_off,,0,0,1,,,,,,7,,67,127
65441,note_on,,0,0,1,,,,,,12,,59,127
65441,note_on,,4,0,1,,,,,,6,,66,127
65441,note_on,,0,0,1,,,,,,3,,63,127
65441,note_on,,0,0,1,,,,,,12,,47,127
65612,note_off,,0,0,1,,,,,,6,,66,127
65612,note_off,,171,0,1,,,,,,3,,63,127
65616,note_on,,4,0,1,,,,,,4,,64,127
65787,note_off,,171,0,1,,,,,,4,,64,127
65787,note_off,,0,0,1,,,,,,12,,59,127
65787,note_off,,0,0,1,,,,,,12,,47,127
65791,note_on,,4,0,1,,,,,,4,,64,127
65791,note_on,,0,0,1,,,,,,8,,56,127
65791,note_on,,0,0,1,,,,,,4,,52,127
65791,note_on,,0,0,1,,,,,,4,,40,127
66662,note_off,,871,0,1,,,,,,4,,40,127
66662,note_off,,0,0,1,,,,,,4,,52,127
66662,note_off,,0,0,1,,,,,,8,,56,127
66662,note_off,,0,0,1,,,,,,4,,64,127
66838,note_on,,0,0,1,,,,,,8,,56,127
66838,note_on,,176,0,1,,,,,,12,,71,127
66838,note_on,,0,0,1,,,,,,4,,64,127
67183,note_off,,345,0,1,,,,,,8,,56,127
67183,note_off,,0,0,1,,,,,,4,,64,127
67183,note_off,,0,0,1,,,,,,12,,71,127
67187,note_on,,4,0,1,,,,,,4,,64,127
67187,note_on,,0,0,1,,,,,,0,,72,127
67187,note_on,,0,0,1,,,,,,10,,57,127
67358,note_off,,171,0,1,,,,,,0,,72,127
67362,note_on,,4,0,1,,,,,,12,,71,127
67533,note_off,,171,0,1,,,,,,12,,71,127
67537,note_on,,4,0,1,,,,,,10,,69,127
67695,note_off,,158,0,1,,,,,,4,,64,127
67708,note_off,,13,0,1,,,,,,10,,69,127
67712,note_on,,4,0,1,,,,,,12,,71,127
67883,note_off,,171,0,1,,,,,,12,,71,127
67887,note_on,,4,0,1,,,,,,0,,72,127
68058,note_off,,171,0,1,,,,,,0,,72,127
68062,note_on,,4,0,1,,,,,,2,,74,127
68233,note_off,,0,0,1,,,,,,10,,57,127
68233,note_off,,171,0,1,,,,,,2,,74,127
68237,note_on,,0,0,1,,,,,,12,,71,127
68237,note_on,,0,0,1,,,,,,7,,55,127
68237,note_on,,4,0,1,,,,,,4,,64,127
68408,note_off,,171,0,1,,,,,,12,,71,127
68412,note_on,,4,0,1,,,,,,1,,73,127
68581,note_off,,169,0,1,,,,,,4,,64,127
68583,note_off,,2,0,1,,,,,,1,,73,127
68583,note_off,,0,0,1,,,,,,7,,55,127
68587,note_on,,0,0,1,,,,,,10,,57,127
68587,note_on,,0,0,1,,,,,,6,,54,127
68587,note_on,,4,0,1,,,,,,2,,74,127
68587,note_on,,0,0,1,,,,,,2,,62,127
68758,note_off,,171,0,1,,,,,,2,,74,127
68762,note_on,,4,0,1,,,,,,1,,73,127
68931,note_off,,169,0,1,,,,,,2,,62,127
68933,note_off,,2,0,1,,,,,,1,,73,127
68933,note_off,,0,0,1,,,,,,6,,54,127
68933,note_off,,0,0,1,,,,,,10,,57,127
68937,note_on,,4,0,1,,,,,,12,,71,127
68937,note_on,,0,0,1,,,,,,2,,62,127
68937,note_on,,0,0,1,,,,,,12,,59,127
69108,note_off,,171,0,1,,,,,,12,,71,127
69112,note_on,,4,0,1,,,,,,1,,73,127
69281,note_off,,169,0,1,,,,,,2,,62,127
69283,note_off,,2,0,1,,,,,,1,,73,127
69287,note_on,,4,0,1,,,,,,3,,75,127
69445,note_off,,158,0,1,,,,,,12,,59,127
69458,note_off,,13,0,1,,,,,,3,,75,127
69462,note_on,,4,0,1,,,,,,4,,76,127
69633,note_off,,171,0,1,,,,,,4,,76,127
69637,note_on,,4,0,1,,,,,,1,,73,127
69637,note_on,,0,0,1,,,,,,12,,59,127
69637,note_on,,0,0,1,,,,,,6,,66,127
69637,note_on,,0,0,1,,,,,,10,,57,127
69808,note_off,,171,0,1,,,,,,1,,73,127
69812,note_on,,4,0,1,,,,,,3,,75,127
69981,note_off,,0,0,1,,,,,,12,,59,127
69981,note_off,,169,0,1,,,,,,6,,66,127
69983,note_off,,0,0,1,,,,,,10,,57,127
69983,note_off,,2,0,1,,,,,,3,,75,127
69987,note_on,,4,0,1,,,,,,7,,67,127
69987,note_on,,0,0,1,,,,,,12,,71,127
69987,note_on,,0,0,1,,,,,,4,,76,127
69987,note_on,,0,0,1,,,,,,7,,55,127
70158,note_off,,171,0,1,,,,,,7,,55,127
70162,note_on,,4,0,1,,,,,,6,,54,127
70333,note_off,,171,0,1,,,,,,6,,54,127
70337,note_on,,4,0,1,,,,,,4,,52,127
70508,note_off,,171,0,1,,,,,,4,,52,127
70512,note_on,,4,0,1,,,,,,6,,54,127
70683,note_off,,171,0,1,,,,,,6,,54,127
70687,note_on,,4,0,1,,,,,,7,,55,127
70787,note_off,,0,0,1,,,,,,12,,71,127
70787,note_off,,100,0,1,,,,,,4,,76,127
70787,note_off,,0,0,1,,,,,,7,,67,127
70858,note_off,,71,0,1,,,,,,7,,55,127
70862,note_on,,4,0,1,,,,,,10,,57,127
71033,note_off,,171,0,1,,,,,,10,,57,127
71037,note_on,,4,0,1,,,,,,4,,76,127
71037,note_on,,0,0,1,,,,,,12,,71,127
71037,note_on,,0,0,1,,,,,,6,,54,127
71208,note_off,,171,0,1,,,,,,6,,54,127
71212,note_on,,4,0,1,,,,,,7,,55,127
71383,note_off,,0,0,1,,,,,,4,,76,127
71383,note_off,,171,0,1,,,,,,7,,55,127
71383,note_off,,0,0,1,,,,,,12,,71,127
71387,note_on,,0,0,1,,,,,,0,,72,127
71387,note_on,,0,0,1,,,,,,6,,78,127
71387,note_on,,0,0,1,,,,,,10,,57,127
71387,note_on,,4,0,1,,,,,,10,,69,127
71558,note_off,,171,0,1,,,,,,10,,57,127
71562,note_on,,4,0,1,,,,,,7,,55,127
71733,note_off,,171,0,1,,,,,,7,,55,127
71737,note_on,,4,0,1,,,,,,6,,54,127
71908,note_off,,171,0,1,,,,,,6,,54,127
71912,note_on,,4,0,1,,,,,,7,,55,127
72083,note_off,,171,0,1,,,,,,7,,55,127
72087,note_on,,4,0,1,,,,,,10,,57,127
72258,note_off,,171,0,1,,,,,,10,,57,127
72260,note_off,,0,0,1,,,,,,10,,69,127
72260,note_off,,2,0,1,,,,,,6,,78,127
72260,note_off,,0,0,1,,,,,,0,,72,127
72262,note_on,,2,0,1,,,,,,12,,59,127
72433,note_off,,171,0,1,,,,,,12,,59,127
72437,note_on,,4,0,1,,,,,,6,,78,127
72437,note_on,,0,0,1,,,,,,1,,73,127
72437,note_on,,0,0,1,,,,,,4,,76,127
72437,note_on,,0,0,1,,,,,,7,,55,127
72608,note_off,,171,0,1,,,,,,7,,55,127
72612,note_on,,4,0,1,,,,,,10,,57,127
72783,note_off,,0,0,1,,,,,,1,,73,127
72783,note_off,,171,0,1,,,,,,10,,57,127
72783,note_off,,0,0,1,,,,,,4,,76,127
72787,note_on,,4,0,1,,,,,,3,,75,127
72787,note_on,,0,0,1,,,,,,12,,71,127
72787,note_on,,0,0,1,,,,,,12,,59,127
72958,note_off,,171,0,1,,,,,,3,,75,127
72962,note_on,,4,0,1,,,,,,4,,76,127
73127,note_off,,165,0,1,,,,,,6,,78,127
73132,note_off,,5,0,1,,,,,,4,,76,127
73136,note_on,,4,0,1,,,,,,3,,75,127
73294,note_off,,158,0,1,,,,,,12,,71,127
73307,note_off,,13,0,1,,,,,,3,,75,127
73311,note_on,,4,0,1,,,,,,4,,76,127
73482,note_off,,171,0,1,,,,,,4,,76,127
73486,note_on,,4,0,1,,,,,,6,,78,127
73657,note_off,,171,0,1,,,,,,6,,78,127
73659,note_off,,2,0,1,,,,,,12,,59,127
73661,note_on,,2,0,1,,,,,,7,,79,127
73832,note_off,,171,0,1,,,,,,7,,79,127
73836,note_on,,0,0,1,,,,,,3,,63,127
73836,note_on,,4,0,1,,,,,,4,,76,127
74007,note_off,,171,0,1,,,,,,4,,76,127
74011,note_on,,4,0,1,,,,,,6,,78,127
74180,note_off,,169,0,1,,,,,,3,,63,127
74182,note_off,,2,0,1,,,,,,6,,78,127
74186,note_on,,4,0,1,,,,,,7,,79,127
74186,note_on,,0,0,1,,,,,,4,,64,127
74357,note_off,,171,0,1,,,,,,4,,64,127
74357,note_off,,0,0,1,,,,,,7,,79,127
74361,note_on,,0,0,1,,,,,,6,,66,127
74361,note_on,,4,0,1,,,,,,10,,81,127
74532,note_off,,171,0,1,,,,,,6,,66,127
74532,note_off,,0,0,1,,,,,,10,,81,127
74536,note_on,,4,0,1,,,,,,12,,83,127
74536,note_on,,0,0,1,,,,,,7,,67,127
74707,note_off,,171,0,1,,,,,,7,,67,127
74707,note_off,,0,0,1,,,,,,12,,83,127
74711,note_on,,4,0,1,,,,,,10,,81,127
74711,note_on,,0,0,1,,,,,,6,,66,127
74882,note_off,,171,0,1,,,,,,6,,66,127
74882,note_off,,0,0,1,,,,,,10,,81,127
74886,note_on,,0,0,1,,,,,,7,,79,127
74886,note_on,,4,0,1,,,,,,4,,64,127
75057,note_off,,171,0,1,,,,,,7,,79,127
75057,note_off,,0,0,1,,,,,,4,,64,127
75061,note_on,,4,0,1,,,,,,6,,78,127
75061,note_on,,0,0,1,,,,,,2,,62,127
75232,note_off,,171,0,1,,,,,,2,,62,127
75232,note_off,,0,0,1,,,,,,6,,78,127
75236,note_on,,4,0,1,,,,,,4,,76,127
75236,note_on,,0,0,1,,,,,,0,,60,127
75407,note_off,,171,0,1,,,,,,0,,60,127
75407,note_off,,0,0,1,,,,,,4,,76,127
75411,note_on,,4,0,1,,,,,,2,,74,127
75411,note_on,,0,0,1,,,,,,12,,59,127
75582,note_off,,0,0,1,,,,,,2,,74,127
75582,note_off,,171,0,1,,,,,,12,,59,127
75586,note_on,,4,0,1,,,,,,10,,69,127
75586,note_on,,0,0,1,,,,,,0,,72,127
75586,note_on,,0,0,1,,,,,,10,,57,127
75757,note_off,,171,0,1,,,,,,0,,72,127
75761,note_on,,4,0,1,,,,,,3,,75,127
75930,note_off,,169,0,1,,,,,,10,,69,127
75932,note_off,,2,0,1,,,,,,3,,75,127
75936,note_on,,4,0,1,,,,,,7,,67,127
75936,note_on,,0,0,1,,,,,,4,,76,127
76107,note_off,,171,0,1,,,,,,4,,76,127
76111,note_on,,4,0,1,,,,,,6,,78,127
76280,note_off,,169,0,1,,,,,,7,,67,127
76282,note_off,,0,0,1,,,,,,10,,57,127
76282,note_off,,2,0,1,,,,,,6,,78,127
76286,note_on,,0,0,1,,,,,,6,,66,127
76286,note_on,,4,0,1,,,,,,4,,76,127
76286,note_on,,0,0,1,,,,,,12,,59,127
76370,note_off,,84,0,1,,,,,,4,,76,127
76374,note_on,,4,0,1,,,,,,3,,75,127
76458,note_off,,84,0,1,,,,,,3,,75,127
76462,note_on,,4,0,1,,,,,,4,,76,127
76546,note_off,,84,0,1,,,,,,4,,76,127
76550,note_on,,4,0,1,,,,,,3,,75,127
76637,note_on,,87,0,1,,,,,,12,,47,127
76810,note_off,,173,0,1,,,,,,3,,75,127
76812,note_on,,2,0,1,,,,,,4,,76,127
76977,note_off,,0,0,1,,,,,,6,,66,127
76977,note_off,,165,0,1,,,,,,12,,59,127
76982,note_off,,0,0,1,,,,,,12,,47,127
76982,note_off,,5,0,1,,,,,,4,,76,127
76986,note_on,,4,0,1,,,,,,7,,67,127
76986,note_on,,0,0,1,,,,,,4,,76,127
76986,note_on,,0,0,1,,,,,,4,,52,127
77157,note_off,,171,0,1,,,,,,4,,52,127
77161,note_on,,4,0,1,,,,,,2,,50,127
77332,note_off,,171,0,1,,,,,,2,,50,127
77336,note_on,,4,0,1,,,,,,4,,52,127
77507,note_off,,171,0,1,,,,,,4,,52,127
77511,note_on,,4,0,1,,,,,,6,,54,127
77682,note_off,,171,0,1,,,,,,6,,54,127
77686,note_on,,4,0,1,,,,,,7,,55,127
77857,note_off,,171,0,1,,,,,,7,,55,127
77859,note_off,,0,0,1,,,,,,7,,67,127
77859,note_off,,2,0,1,,,,,,4,,76,127
77861,note_on,,2,0,1,,,,,,10,,57,127
78032,note_off,,171,0,1,,,,,,10,,57,127
78036,note_on,,4,0,1,,,,,,12,,71,127
78036,note_on,,0,0,1,,,,,,7,,67,127
78036,note_on,,0,0,1,,,,,,12,,59,127
78207,note_off,,171,0,1,,,,,,12,,59,127
78211,note_on,,4,0,1,,,,,,0,,60,127
78382,note_off,,0,0,1,,,,,,12,,71,127
78382,note_off,,171,0,1,,,,,,0,,60,127
78382,note_off,,0,0,1,,,,,,7,,67,127
78386,note_on,,0,0,1,,,,,,10,,69,127
78386,note_on,,0,0,1,,,,,,2,,62,127
78386,note_on,,4,0,1,,,,,,6,,66,127
78557,note_off,,171,0,1,,,,,,10,,69,127
78561,note_on,,4,0,1,,,,,,7,,67,127
78732,note_off,,171,0,1,,,,,,7,,67,127
78736,note_on,,4,0,1,,,,,,10,,69,127
78907,note_off,,171,0,1,,,,,,10,,69,127
78911,note_on,,4,0,1,,,,,,12,,71,127
79082,note_off,,171,0,1,,,,,,12,,71,127
79086,note_on,,4,0,1,,,,,,10,,69,127
79257,note_off,,171,0,1,,,,,,10,,69,127
79259,note_off,,2,0,1,,,,,,2,,62,127
79259,note_off,,0,0,1,,,,,,6,,66,127
79261,note_on,,2,0,1,,,,,,0,,72,127
79432,note_off,,171,0,1,,,,,,0,,72,127
79436,note_on,,0,0,1,,,,,,12,,47,127
79436,note_on,,4,0,1,,,,,,12,,71,127
79436,note_on,,0,0,1,,,,,,6,,66,127
79607,note_off,,171,0,1,,,,,,6,,66,127
79607,note_off,,0,0,1,,,,,,12,,71,127
79611,note_on,,4,0,1,,,,,,10,,69,127
79782,note_off,,0,0,1,,,,,,12,,47,127
79782,note_off,,171,0,1,,,,,,10,,69,127
79786,note_on,,4,0,1,,,,,,4,,64,127
79786,note_on,,0,0,1,,,,,,7,,67,127
79786,note_on,,0,0,1,,,,,,0,,48,127
79957,note_off,,171,0,1,,,,,,0,,48,127
79961,note_on,,4,0,1,,,,,,12,,47,127
80132,note_off,,171,0,1,,,,,,12,,47,127
80136,note_on,,4,0,1,,,,,,0,,48,127
80307,note_off,,171,0,1,,,,,,0,,48,127
80311,note_on,,4,0,1,,,,,,2,,50,127
80482,note_off,,171,0,1,,,,,,2,,50,127
80486,note_on,,4,0,1,,,,,,4,,52,127
80657,note_off,,171,0,1,,,,,,4,,52,127
80659,note_off,,2,0,1,,,,,,7,,67,127
80659,note_off,,0,0,1,,,,,,4,,64,127
80661,note_on,,2,0,1,,,,,,5,,53,127
80832,note_off,,171,0,1,,,,,,5,,53,127
80836,note_on,,4,0,1,,,,,,4,,64,127
80836,note_on,,0,0,1,,,,,,7,,67,127
80836,note_on,,0,0,1,,,,,,7,,55,127
81007,note_off,,171,0,1,,,,,,7,,55,127
81011,note_on,,4,0,1,,,,,,10,,57,127
81182,note_off,,0,0,1,,,,,,7,,67,127
81182,note_off,,171,0,1,,,,,,10,,57,127
81182,note_off,,0,0,1,,,,,,4,,64,127
81186,note_on,,4,0,1,,,,,,2,,62,127
81186,note_on,,0,0,1,,,,,,5,,65,127
81186,note_on,,0,0,1,,,,,,12,,59,127
81357,note_off,,171,0,1,,,,,,5,,65,127
81361,note_on,,4,0,1,,,,,,4,,64,127
81532,note_off,,171,0,1,,,,,,4,,64,127
81536,note_on,,4,0,1,,,,,,5,,65,127
81707,note_off,,171,0,1,,,,,,5,,65,127
81711,note_on,,4,0,1,,,,,,7,,67,127
81882,note_off,,171,0,1,,,,,,7,,67,127
81886,note_on,,4,0,1,,,,,,5,,65,127
82057,note_off,,171,0,1,,,,,,5,,65,127
82059,note_off,,2,0,1,,,,,,12,,59,127
82059,note_off,,0,0,1,,,,,,2,,62,127
82061,note_on,,2,0,1,,,,,,10,,69,127
82232,note_off,,171,0,1,,,,,,10,,69,127
82236,note_on,,4,0,1,,,,,,2,,62,127
82236,note_on,,0,0,1,,,,,,7,,67,127
82236,note_on,,0,0,1,,,,,,7,,43,127
82407,note_off,,171,0,1,,,,,,7,,67,127
82407,note_off,,0,0,1,,,,,,2,,62,127
82411,note_on,,4,0,1,,,,,,5,,65,127
82582,note_off,,0,0,1,,,,,,7,,43,127
82582,note_off,,171,0,1,,,,,,5,,65,127
82586,note_on,,0,0,1,,,,,,10,,45,127
82586,note_on,,4,0,1,,,,,,4,,64,127
82586,note_on,,0,0,1,,,,,,0,,60,127
82757,note_off,,171,0,1,,,,,,10,,45,127
82761,note_on,,4,0,1,,,,,,7,,43,127
82932,note_off,,171,0,1,,,,,,7,,43,127
82936,note_on,,4,0,1,,,,,,10,,45,127
83107,note_off,,171,0,1,,,,,,10,,45,127
83111,note_on,,4,0,1,,,,,,12,,47,127
83282,note_off,,171,0,1,,,,,,12,,47,127
83286,note_on,,4,0,1,,,,,,0,,48,127
83457,note_off,,171,0,1,,,,,,0,,48,127
83459,note_off,,0,0,1,,,,,,4,,64,127
83459,note_off,,2,0,1,,,,,,0,,60,127
83461,note_on,,2,0,1,,,,,,2,,50,127
83632,note_off,,171,0,1,,,,,,2,,50,127
83636,note_on,,4,0,1,,,,,,0,,72,127
83636,note_on,,0,0,1,,,,,,4,,64,127
83636,note_on,,0,0,1,,,,,,4,,52,127
83807,note_off,,171,0,1,,,,,,4,,52,127
83811,note_on,,4,0,1,,,,,,6,,54,127
83982,note_off,,171,0,1,,,,,,6,,54,127
83982,note_off,,0,0,1,,,,,,4,,64,127
83982,note_off,,0,0,1,,,,,,0,,72,127
83986,note_on,,0,0,1,,,,,,8,,56,127
83986,note_on,,4,0,1,,,,,,2,,62,127
83986,note_on,,0,0,1,,,,,,12,,71,127
84157,note_off,,171,0,1,,,,,,12,,71,127
84161,note_on,,4,0,1,,,,,,10,,69,127
84332,note_off,,171,0,1,,,,,,10,,69,127
84336,note_on,,4,0,1,,,,,,12,,71,127
84507,note_off,,171,0,1,,,,,,12,,71,127
84511,note_on,,4,0,1,,,,,,0,,72,127
84682,note_off,,171,0,1,,,,,,0,,72,127
84686,note_on,,4,0,1,,,,,,2,,74,127
84857,note_off,,171,0,1,,,,,,2,,74,127
84859,note_off,,2,0,1,,,,,,8,,56,127
84859,note_off,,0,0,1,,,,,,2,,62,127
84861,note_on,,2,0,1,,,,,,4,,76,127
85032,note_off,,171,0,1,,,,,,4,,76,127
85036,note_on,,0,0,1,,,,,,0,,60,127
85036,note_on,,0,0,1,,,,,,10,,57,127
85036,note_on,,4,0,1,,,,,,5,,77,127
85207,note_off,,171,0,1,,,,,,5,,77,127
85211,note_on,,4,0,1,,,,,,4,,76,127
85382,note_off,,171,0,1,,,,,,4,,76,127
85382,note_off,,0,0,1,,,,,,10,,57,127
85382,note_off,,0,0,1,,,,,,0,,60,127
85386,note_on,,4,0,1,,,,,,2,,74,127
85386,note_on,,0,0,1,,,,,,12,,59,127
85386,note_on,,0,0,1,,,,,,2,,62,127
85557,note_off,,171,0,1,,,,,,2,,74,127
85561,note_on,,4,0,1,,,,,,4,,76,127
85732,note_off,,0,0,1,,,,,,2,,62,127
85732,note_off,,171,0,1,,,,,,4,,76,127
85732,note_off,,0,0,1,,,,,,12,,59,127
85736,note_on,,0,0,1,,,,,,0,,60,127
85736,note_on,,4,0,1,,,,,,10,,69,127
85736,note_on,,0,0,1,,,,,,0,,72,127
85907,note_off,,171,0,1,,,,,,0,,72,127
85911,note_on,,4,0,1,,,,,,2,,74,127
86082,note_off,,171,0,1,,,,,,2,,74,127
86082,note_off,,0,0,1,,,,,,0,,60,127
86086,note_on,,4,0,1,,,,,,0,,72,127
86086,note_on,,0,0,1,,,,,,2,,62,127
86179,note_off,,93,0,1,,,,,,0,,72,127
86183,note_on,,4,0,1,,,,,,12,,71,127
86276,note_off,,93,0,1,,,,,,12,,71,127
86280,note_on,,4,0,1,,,,,,0,,72,127
86373,note_off,,93,0,1,,,,,,0,,72,127
86377,note_on,,4,0,1,,,,,,12,,71,127
86428,note_off,,51,0,1,,,,,,10,,69,127
86433,note_off,,5,0,1,,,,,,2,,62,127
86437,note_on,,4,0,1,,,,,,8,,68,127
86437,note_on,,0,0,1,,,,,,4,,64,127
86608,note_off,,171,0,1,,,,,,8,,68,127
86612,note_off,,4,0,1,,,,,,12,,71,127
86612,note_on,,0,0,1,,,,,,10,,69,127
86783,note_off,,171,0,1,,,,,,10,,69,127
86783,note_off,,0,0,1,,,,,,4,,64,127
86787,note_on,,0,0,1,,,,,,10,,57,127
86787,note_on,,4,0,1,,,,,,10,,69,127
86958,note_off,,171,0,1,,,,,,10,,57,127
86962,note_on,,4,0,1,,,,,,0,,60,127
87133,note_off,,171,0,1,,,,,,0,,60,127
87137,note_on,,4,0,1,,,,,,12,,59,127
87308,note_off,,171,0,1,,,,,,12,,59,127
87312,note_on,,4,0,1,,,,,,10,,57,127
87477,note_off,,165,0,1,,,,,,10,,69,127
87482,note_off,,5,0,1,,,,,,10,,57,127
87486,note_on,,4,0,1,,,,,,8,,56,127
87657,note_off,,171,0,1,,,,,,8,,56,127
87661,note_on,,4,0,1,,,,,,12,,59,127
87832,note_off,,171,0,1,,,,,,12,,59,127
87836,note_on,,0,0,1,,,,,,10,,57,127
87836,note_on,,0,0,1,,,,,,4,,76,127
87836,note_on,,4,0,1,,,,,,12,,71,127
88007,note_off,,171,0,1,,,,,,10,,57,127
88011,note_on,,4,0,1,,,,,,8,,56,127
88182,note_off,,171,0,1,,,,,,8,,56,127
88182,note_off,,0,0,1,,,,,,4,,76,127
88182,note_off,,0,0,1,,,,,,12,,71,127
88186,note_on,,4,0,1,,,,,,0,,72,127
88186,note_on,,0,0,1,,,,,,5,,77,127
88186,note_on,,0,0,1,,,,,,10,,57,127
88357,note_off,,171,0,1,,,,,,10,,57,127
88361,note_on,,4,0,1,,,,,,0,,60,127
88532,note_off,,0,0,1,,,,,,5,,77,127
88532,note_off,,171,0,1,,,,,,0,,60,127
88536,note_on,,4,0,1,,,,,,4,,76,127
88536,note_on,,0,0,1,,,,,,12,,59,127
88707,note_off,,171,0,1,,,,,,12,,59,127
88711,note_on,,4,0,1,,,,,,10,,57,127
88876,note_off,,165,0,1,,,,,,0,,72,127
88881,note_off,,5,0,1,,,,,,10,,57,127
88881,note_off,,0,0,1,,,,,,4,,76,127
88885,note_on,,4,0,1,,,,,,12,,71,127
88885,note_on,,0,0,1,,,,,,4,,76,127
88885,note_on,,0,0,1,,,,,,8,,56,127
89056,note_off,,171,0,1,,,,,,8,,56,127
89060,note_on,,4,0,1,,,,,,12,,59,127
89231,note_off,,171,0,1,,,,,,12,,59,127
89231,note_off,,0,0,1,,,,,,4,,76,127
89235,note_on,,0,0,1,,,,,,10,,57,127
89235,note_on,,4,0,1,,,,,,5,,77,127
89406,note_off,,171,0,1,,,,,,10,,57,127
89410,note_on,,4,0,1,,,,,,8,,56,127
89575,note_off,,165,0,1,,,,,,12,,71,127
89580,note_off,,5,0,1,,,,,,8,,56,127
89580,note_off,,0,0,1,,,,,,5,,77,127
89584,note_on,,4,0,1,,,,,,5,,77,127
89584,note_on,,0,0,1,,,,,,0,,72,127
89584,note_on,,0,0,1,,,,,,10,,57,127
89755,note_off,,171,0,1,,,,,,10,,57,127
89759,note_on,,4,0,1,,,,,,0,,60,127
89930,note_off,,0,0,1,,,,,,5,,77,127
89930,note_off,,171,0,1,,,,,,0,,60,127
89934,note_on,,4,0,1,,,,,,4,,76,127
89934,note_on,,0,0,1,,,,,,12,,59,127
90105,note_off,,171,0,1,,,,,,12,,59,127
90109,note_on,,4,0,1,,,,,,10,,57,127
90274,note_off,,165,0,1,,,,,,0,,72,127
90279,note_off,,5,0,1,,,,,,10,,57,127
90279,note_off,,0,0,1,,,,,,4,,76,127
90283,note_on,,4,0,1,,,,,,12,,71,127
90283,note_on,,0,0,1,,,,,,4,,76,127
90283,note_on,,0,0,1,,,,,,8,,56,127
90628,note_off,,345,0,1,,,,,,8,,56,127
