tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,note,velocity
240482,note_on,237,0,1,,,,,,,0,72,92
240485,note_off,3,0,2,,,,,,,0,64,64
240485,note_off,3,0,3,,,,,,,0,43,64
240542,note_on,60,0,1,,,,,,,0,71,92
240545,note_off,3,0,1,,,,,,,0,72,64
240602,note_on,117,0,2,,,,,,,0,64,97
240602,note_on,57,0,1,,,,,,,0,72,92
240605,note_off,3,0,2,,,,,,,0,57,64
240605,note_off,3,0,1,,,,,,,0,71,64
240722,note_on,117,0,2,,,,,,,0,63,97
240722,note_on,237,0,3,,,,,,,0,45,97
240725,note_off,3,0,2,,,,,,,0,64,64
240725,note_off,3,0,3,,,,,,,0,42,64
240842,note_on,237,0,1,,,,,,,0,75,92
240845,note_off,3,0,1,,,,,,,0,72,64
240962,note_on,237,0,3,,,,,,,0,48,97
240965,note_off,240,0,2,,,,,,,0,63,64
240965,note_off,3,0,3,,,,,,,0,45,64
241082,note_on,237,0,1,,,,,,,0,78,92
241085,note_off,3,0,1,,,,,,,0,75,64
241202,note_on,117,0,1,,,,,,,0,81,92
241202,note_on,237,0,2,,,,,,,0,66,97
241202,note_on,237,0,3,,,,,,,0,39,97
241205,note_off,3,0,1,,,,,,,0,78,64
241205,note_off,3,0,3,,,,,,,0,48,64
241322,note_on,120,0,2,,,,,,,0,57,97
241322,note_on,117,0,1,,,,,,,0,72,92
241325,note_off,3,0,2,,,,,,,0,66,64
241325,note_off,3,0,1,,,,,,,0,81,64
241442,note_on,117,0,1,,,,,,,0,71,92
241442,note_on,237,0,3,,,,,,,0,40,97
241442,note_on,117,0,2,,,,,,,0,55,97
241445,note_off,3,0,1,,,,,,,0,72,64
241445,note_off,3,0,3,,,,,,,0,39,64
241445,note_off,3,0,2,,,,,,,0,57,64
241562,note_on,117,0,2,,,,,,,0,59,97
241565,note_off,3,0,2,,,,,,,0,55,64
241682,note_on,117,0,2,,,,,,,0,63,97
241682,note_on,237,0,3,,,,,,,0,42,97
241685,note_off,3,0,3,,,,,,,0,40,64
241685,note_off,3,0,2,,,,,,,0,59,64
241802,note_on,357,0,1,,,,,,,0,70,92
241805,note_off,3,0,1,,,,,,,0,71,64
241922,note_on,117,0,1,,,,,,,0,71,92
241922,note_on,237,0,3,,,,,,,0,43,97
241925,note_off,3,0,1,,,,,,,0,70,64
241925,note_off,240,0,2,,,,,,,0,63,64
241925,note_off,3,0,3,,,,,,,0,42,64
241982,note_on,57,0,1,,,,,,,0,75,92
241985,note_off,3,0,1,,,,,,,0,71,64
242042,note_on,117,0,2,,,,,,,0,71,97
242042,note_on,57,0,1,,,,,,,0,76,92
242045,note_off,3,0,1,,,,,,,0,75,64
242162,note_on,117,0,1,,,,,,,0,64,92
242162,note_on,120,0,2,,,,,,,0,72,97
242162,note_on,237,0,3,,,,,,,0,45,97
242165,note_off,3,0,2,,,,,,,0,71,64
242165,note_off,3,0,3,,,,,,,0,43,64
242165,note_off,3,0,1,,,,,,,0,76,64
242282,note_on,117,0,2,,,,,,,0,69,97
242282,note_on,117,0,1,,,,,,,0,69,92
242285,note_off,3,0,2,,,,,,,0,72,64
242285,note_off,3,0,1,,,,,,,0,64,64
242402,note_on,117,0,2,,,,,,,0,66,97
242402,note_on,237,0,3,,,,,,,0,47,97
242405,note_off,3,0,3,,,,,,,0,45,64
242405,note_off,3,0,2,,,,,,,0,69,64
242522,note_on,117,0,2,,,,,,,0,75,97
242522,note_on,237,0,1,,,,,,,0,67,92
242525,note_off,3,0,2,,,,,,,0,66,64
242525,note_off,3,0,1,,,,,,,0,69,64
242582,note_on,57,0,1,,,,,,,0,66,92
242585,note_off,3,0,1,,,,,,,0,67,64
242642,note_on,117,0,2,,,,,,,0,76,97
242642,note_on,57,0,1,,,,,,,0,67,92
242642,note_on,237,0,3,,,,,,,0,40,97
242645,note_off,3,0,2,,,,,,,0,75,64
242645,note_off,3,0,1,,,,,,,0,66,64
242645,note_off,3,0,3,,,,,,,0,47,64
242762,note_on,117,0,2,,,,,,,0,64,97
242765,note_off,3,0,2,,,,,,,0,76,64
242882,note_on,237,0,3,,,,,,,0,41,97
242885,note_off,3,0,3,,,,,,,0,40,64
242885,note_off,240,0,1,,,,,,,0,67,64
243002,note_on,237,0,2,,,,,,,0,62,97
243005,note_off,3,0,2,,,,,,,0,64,64
243122,note_on,237,0,3,,,,,,,0,43,97
243122,note_on,237,0,1,,,,,,,0,82,92
243125,note_off,3,0,3,,,,,,,0,41,64
243182,note_on,177,0,2,,,,,,,0,61,97
243185,note_off,3,0,2,,,,,,,0,62,64
243242,note_on,57,0,2,,,,,,,0,62,97
243245,note_off,3,0,2,,,,,,,0,61,64
243362,note_on,117,0,2,,,,,,,0,61,97
243362,note_on,237,0,3,,,,,,,0,45,97
243365,note_off,3,0,3,,,,,,,0,43,64
243365,note_off,3,0,2,,,,,,,0,62,64
243422,note_on,57,0,2,,,,,,,0,62,97
243425,note_off,3,0,2,,,,,,,0,61,64
243482,note_on,57,0,2,,,,,,,0,64,97
243482,note_on,360,0,1,,,,,,,0,81,92
243485,note_off,3,0,1,,,,,,,0,82,64
243485,note_off,3,0,2,,,,,,,0,62,64
243602,note_on,237,0,3,,,,,,,0,47,97
243605,note_off,3,0,3,,,,,,,0,45,64
243605,note_off,120,0,2,,,,,,,0,64,64
243722,note_on,237,0,1,,,,,,,0,79,92
243725,note_off,3,0,1,,,,,,,0,81,64
243842,note_on,237,0,2,,,,,,,0,76,97
243842,note_on,237,0,3,,,,,,,0,49,97
243845,note_off,3,0,3,,,,,,,0,47,64
243902,note_on,177,0,1,,,,,,,0,77,92
243905,note_off,3,0,1,,,,,,,0,79,64
243962,note_on,57,0,1,,,,,,,0,76,92
243965,note_off,3,0,1,,,,,,,0,77,64
244082,note_on,237,0,3,,,,,,,0,50,97
244082,note_on,117,0,1,,,,,,,0,77,92
244085,note_off,3,0,1,,,,,,,0,76,64
244085,note_off,3,0,3,,,,,,,0,49,64
244142,note_on,57,0,1,,,,,,,0,79,92
244145,note_off,3,0,1,,,,,,,0,77,64
244202,note_on,57,0,1,,,,,,,0,81,92
244202,note_on,360,0,2,,,,,,,0,74,97
244205,note_off,3,0,2,,,,,,,0,76,64
244205,note_off,3,0,1,,,,,,,0,79,64
244322,note_on,237,0,3,,,,,,,0,52,97
244325,note_off,3,0,3,,,,,,,0,50,64
244325,note_off,120,0,1,,,,,,,0,81,64
244442,note_on,237,0,2,,,,,,,0,72,97
244445,note_off,3,0,2,,,,,,,0,74,64
244562,note_on,237,0,1,,,,,,,0,69,92
244562,note_on,237,0,3,,,,,,,0,53,97
244565,note_off,3,0,3,,,,,,,0,52,64
244622,note_on,177,0,2,,,,,,,0,71,97
244625,note_off,3,0,2,,,,,,,0,72,64
244682,note_on,57,0,2,,,,,,,0,69,97
244685,note_off,3,0,2,,,,,,,0,71,64
244802,note_on,237,0,3,,,,,,,0,55,97
244802,note_on,117,0,2,,,,,,,0,71,97
244805,note_off,3,0,2,,,,,,,0,69,64
244805,note_off,3,0,3,,,,,,,0,53,64
244862,note_on,57,0,2,,,,,,,0,72,97
244865,note_off,3,0,2,,,,,,,0,71,64
244922,note_on,57,0,2,,,,,,,0,74,97
244922,note_on,360,0,1,,,,,,,0,67,92
244925,note_off,3,0,1,,,,,,,0,69,64
244925,note_off,3,0,2,,,,,,,0,72,64
245042,note_on,237,0,3,,,,,,,0,57,97
245045,note_off,120,0,2,,,,,,,0,74,64
245045,note_off,3,0,3,,,,,,,0,55,64
245162,note_on,237,0,1,,,,,,,0,65,92
245165,note_off,3,0,1,,,,,,,0,67,64
245282,note_on,237,0,3,,,,,,,0,59,97
245282,note_on,237,0,2,,,,,,,0,62,97
245285,note_off,3,0,3,,,,,,,0,57,64
245342,note_on,177,0,1,,,,,,,0,64,92
245345,note_off,3,0,1,,,,,,,0,65,64
245402,note_on,57,0,1,,,,,,,0,62,92
245405,note_off,3,0,1,,,,,,,0,64,64
245522,note_on,237,0,3,,,,,,,0,48,97
245522,note_on,117,0,1,,,,,,,0,64,92
245525,note_off,3,0,1,,,,,,,0,62,64
245525,note_off,3,0,3,,,,,,,0,59,64
245582,note_on,57,0,1,,,,,,,0,65,92
245585,note_off,3,0,1,,,,,,,0,64,64
245642,note_on,57,0,1,,,,,,,0,67,92
245642,note_on,360,0,2,,,,,,,0,60,97
245645,note_off,3,0,2,,,,,,,0,62,64
245645,note_off,3,0,1,,,,,,,0,65,64
245762,note_on,237,0,3,,,,,,,0,50,97
245765,note_off,120,0,1,,,,,,,0,67,64
245765,note_off,3,0,3,,,,,,,0,48,64
245882,note_on,237,0,2,,,,,,,0,58,97
245885,note_off,3,0,2,,,,,,,0,60,64
246002,note_on,237,0,1,,,,,,,0,79,92
246002,note_on,237,0,3,,,,,,,0,52,97
246005,note_off,3,0,3,,,,,,,0,50,64
246062,note_on,177,0,2,,,,,,,0,57,97
246065,note_off,3,0,2,,,,,,,0,58,64
246122,note_on,57,0,2,,,,,,,0,55,97
246125,note_off,3,0,2,,,,,,,0,57,64
246242,note_on,117,0,2,,,,,,,0,57,97
246242,note_on,237,0,3,,,,,,,0,41,97
246245,note_off,3,0,2,,,,,,,0,55,64
246245,note_off,3,0,3,,,,,,,0,52,64
246302,note_on,300,0,1,,,,,,,0,77,92
246305,note_off,3,0,1,,,,,,,0,79,64
246362,note_on,57,0,1,,,,,,,0,76,92
246365,note_off,3,0,1,,,,,,,0,77,64
246482,note_on,117,0,1,,,,,,,0,77,92
246482,note_on,237,0,2,,,,,,,0,62,97
246485,note_off,3,0,2,,,,,,,0,57,64
246485,note_off,3,0,1,,,,,,,0,76,64
246512,note_on,27,0,2,,,,,,,0,60,97
246512,note_on,27,0,1,,,,,,,0,76,92
246515,note_off,3,0,2,,,,,,,0,62,64
246515,note_off,3,0,1,,,,,,,0,77,64
246542,note_on,27,0,1,,,,,,,0,77,92
246542,note_on,27,0,2,,,,,,,0,62,97
246545,note_off,3,0,1,,,,,,,0,76,64
246545,note_off,3,0,2,,,,,,,0,60,64
246602,note_on,357,0,3,,,,,,,0,40,97
246605,note_off,3,0,3,,,,,,,0,41,64
246722,note_on,117,0,3,,,,,,,0,38,97
246725,note_off,3,0,3,,,,,,,0,40,64
246962,note_on,237,0,3,,,,,,,0,44,97
246965,note_off,3,0,3,,,,,,,0,38,64
247022,note_on,477,0,2,,,,,,,0,60,97
247025,note_off,3,0,2,,,,,,,0,62,64
247082,note_on,57,0,2,,,,,,,0,59,97
247085,note_off,3,0,2,,,,,,,0,60,64
247202,note_on,237,0,3,,,,,,,0,45,97
247202,note_on,117,0,2,,,,,,,0,60,97
247205,note_off,3,0,3,,,,,,,0,44,64
247205,note_off,3,0,2,,,,,,,0,59,64
247322,note_on,777,0,1,,,,,,,0,76,92
247325,note_off,3,0,1,,,,,,,0,77,64
247382,note_on,57,0,1,,,,,,,0,78,92
247385,note_off,3,0,1,,,,,,,0,76,64
247442,note_on,57,0,1,,,,,,,0,80,92
247442,note_on,237,0,3,,,,,,,0,47,97
247442,note_on,237,0,2,,,,,,,0,74,97
247445,note_off,3,0,1,,,,,,,0,78,64
247445,note_off,3,0,3,,,,,,,0,45,64
247445,note_off,3,0,2,,,,,,,0,60,64
247502,note_on,57,0,1,,,,,,,0,81,92
247505,note_off,3,0,1,,,,,,,0,80,64
247562,note_on,57,0,1,,,,,,,0,83,92
247565,note_off,3,0,1,,,,,,,0,81,64
247682,note_on,237,0,3,,,,,,,0,48,97
247682,note_on,117,0,1,,,,,,,0,76,92
247685,note_off,3,0,3,,,,,,,0,47,64
247685,note_off,3,0,1,,,,,,,0,83,64
247742,note_on,297,0,2,,,,,,,0,72,97
247745,note_off,3,0,2,,,,,,,0,74,64
247802,note_on,57,0,2,,,,,,,0,71,97
247805,note_off,3,0,2,,,,,,,0,72,64
247922,note_on,237,0,1,,,,,,,0,81,92
247922,note_on,117,0,2,,,,,,,0,72,97
247925,note_off,3,0,1,,,,,,,0,76,64
247925,note_off,3,0,2,,,,,,,0,71,64
247952,note_on,27,0,1,,,,,,,0,79,92
247952,note_on,27,0,2,,,,,,,0,71,97
247955,note_off,3,0,1,,,,,,,0,81,64
247955,note_off,3,0,2,,,,,,,0,72,64
247982,note_on,27,0,1,,,,,,,0,81,92
247982,note_on,27,0,2,,,,,,,0,72,97
247985,note_off,3,0,1,,,,,,,0,79,64
247985,note_off,3,0,2,,,,,,,0,71,64
248042,note_on,357,0,3,,,,,,,0,47,97
248045,note_off,3,0,3,,,,,,,0,48,64
248162,note_on,117,0,3,,,,,,,0,45,97
248165,note_off,3,0,3,,,,,,,0,47,64
248402,note_on,237,0,3,,,,,,,0,51,97
248405,note_off,3,0,3,,,,,,,0,45,64
248462,note_on,477,0,1,,,,,,,0,79,92
248465,note_off,3,0,1,,,,,,,0,81,64
248522,note_on,57,0,1,,,,,,,0,78,92
248525,note_off,3,0,1,,,,,,,0,79,64
248642,note_on,117,0,1,,,,,,,0,79,92
248642,note_on,237,0,3,,,,,,,0,52,97
248645,note_off,3,0,3,,,,,,,0,51,64
248645,note_off,3,0,1,,,,,,,0,78,64
248672,note_on,27,0,1,,,,,,,0,78,92
248675,note_off,3,0,1,,,,,,,0,79,64
248702,note_on,27,0,1,,,,,,,0,79,92
248705,note_off,3,0,1,,,,,,,0,78,64
248762,note_on,777,0,2,,,,,,,0,71,97
248765,note_off,3,0,2,,,,,,,0,72,64
248822,note_on,57,0,2,,,,,,,0,69,97
248825,note_off,3,0,2,,,,,,,0,71,64
248882,note_on,237,0,3,,,,,,,0,54,97
248882,note_on,57,0,2,,,,,,,0,67,97
248882,note_on,177,0,1,,,,,,,0,69,92
248885,note_off,3,0,1,,,,,,,0,79,64
248885,note_off,3,0,3,,,,,,,0,52,64
248885,note_off,3,0,2,,,,,,,0,69,64
248942,note_on,57,0,2,,,,,,,0,66,97
248945,note_off,3,0,2,,,,,,,0,67,64
249002,note_on,57,0,2,,,,,,,0,64,97
249005,note_off,3,0,2,,,,,,,0,66,64
249122,note_on,117,0,2,,,,,,,0,63,97
249122,note_on,237,0,3,,,,,,,0,55,97
249125,note_off,3,0,2,,,,,,,0,64,64
249125,note_off,3,0,3,,,,,,,0,54,64
249182,note_on,297,0,1,,,,,,,0,67,92
249185,note_off,3,0,1,,,,,,,0,69,64
249242,note_on,57,0,1,,,,,,,0,66,92
249245,note_off,3,0,1,,,,,,,0,67,64
249362,note_on,237,0,2,,,,,,,0,64,97
249362,note_on,117,0,1,,,,,,,0,67,92
249365,note_off,3,0,1,,,,,,,0,66,64
249365,note_off,3,0,2,,,,,,,0,63,64
249392,note_on,27,0,1,,,,,,,0,66,92
249392,note_on,27,0,2,,,,,,,0,63,97
249395,note_off,3,0,2,,,,,,,0,64,64
249395,note_off,3,0,1,,,,,,,0,67,64
249422,note_on,27,0,1,,,,,,,0,67,92
249422,note_on,27,0,2,,,,,,,0,64,97
249425,note_off,3,0,1,,,,,,,0,66,64
249425,note_off,3,0,2,,,,,,,0,63,64
249482,note_on,357,0,3,,,,,,,0,54,97
249485,note_off,3,0,3,,,,,,,0,55,64
249602,note_on,117,0,3,,,,,,,0,52,97
249602,note_on,177,0,2,,,,,,,0,76,97
249605,note_off,3,0,2,,,,,,,0,64,64
249605,note_off,3,0,3,,,,,,,0,54,64
249842,note_on,237,0,3,,,,,,,0,58,97
249845,note_off,3,0,3,,,,,,,0,52,64
249902,note_on,297,0,2,,,,,,,0,75,97
249905,note_off,3,0,2,,,,,,,0,76,64
249962,note_on,57,0,2,,,,,,,0,73,97
249965,note_off,3,0,2,,,,,,,0,75,64
250082,note_on,117,0,2,,,,,,,0,75,97
250082,note_on,237,0,3,,,,,,,0,59,97
250085,note_off,3,0,3,,,,,,,0,58,64
250085,note_off,3,0,2,,,,,,,0,73,64
250202,note_on,777,0,1,,,,,,,0,66,92
250205,note_off,3,0,1,,,,,,,0,67,64
250262,note_on,57,0,1,,,,,,,0,64,92
250265,note_off,3,0,1,,,,,,,0,66,64
250322,note_on,57,0,1,,,,,,,0,66,92
250322,note_on,237,0,2,,,,,,,0,74,97
250325,note_off,3,0,2,,,,,,,0,75,64
250325,note_off,240,0,3,,,,,,,0,59,64
250325,note_off,3,0,1,,,,,,,0,64,64
250382,note_on,57,0,1,,,,,,,0,68,92
250385,note_off,3,0,1,,,,,,,0,66,64
250442,note_on,57,0,1,,,,,,,0,69,92
250445,note_off,3,0,1,,,,,,,0,68,64
250562,note_on,237,0,3,,,,,,,0,56,97
250562,note_on,117,0,1,,,,,,,0,71,92
250565,note_off,3,0,1,,,,,,,0,69,64
250622,note_on,297,0,2,,,,,,,0,73,97
250625,note_off,3,0,2,,,,,,,0,74,64
250682,note_on,57,0,2,,,,,,,0,71,97
250685,note_off,3,0,2,,,,,,,0,73,64
250802,note_on,117,0,2,,,,,,,0,73,97
250802,note_on,240,0,3,,,,,,,0,57,97
250805,note_off,3,0,2,,,,,,,0,71,64
250805,note_off,3,0,3,,,,,,,0,56,64
250922,note_on,357,0,1,,,,,,,0,69,92
250925,note_off,3,0,1,,,,,,,0,71,64
250982,note_on,57,0,1,,,,,,,0,68,92
250985,note_off,3,0,1,,,,,,,0,69,64
251042,note_on,237,0,2,,,,,,,0,72,97
251042,note_on,57,0,1,,,,,,,0,69,92
251045,note_off,3,0,1,,,,,,,0,68,64
251045,note_off,240,0,3,,,,,,,0,57,64
251045,note_off,3,0,2,,,,,,,0,73,64
251102,note_on,57,0,1,,,,,,,0,71,92
251105,note_off,3,0,1,,,,,,,0,69,64
251162,note_on,57,0,1,,,,,,,0,72,92
251165,note_off,3,0,1,,,,,,,0,71,64
251282,note_on,237,0,3,,,,,,,0,54,97
251282,note_on,117,0,1,,,,,,,0,75,92
251285,note_off,3,0,1,,,,,,,0,72,64
251342,note_on,297,0,2,,,,,,,0,71,97
251345,note_off,3,0,2,,,,,,,0,72,64
251402,note_on,57,0,2,,,,,,,0,70,97
251405,note_off,3,0,2,,,,,,,0,71,64
251522,note_on,117,0,2,,,,,,,0,71,97
251522,note_on,240,0,3,,,,,,,0,55,97
251525,note_off,3,0,3,,,,,,,0,54,64
251525,note_off,3,0,2,,,,,,,0,70,64
251642,note_on,357,0,1,,,,,,,0,76,92
251645,note_off,3,0,1,,,,,,,0,75,64
251702,note_on,57,0,1,,,,,,,0,75,92
251705,note_off,3,0,1,,,,,,,0,76,64
251762,note_on,57,0,1,,,,,,,0,76,92
251762,note_on,237,0,2,,,,,,,0,70,97
251765,note_off,3,0,2,,,,,,,0,71,64
251765,note_off,3,0,1,,,,,,,0,75,64
251765,note_off,240,0,3,,,,,,,0,55,64
251822,note_on,57,0,1,,,,,,,0,78,92
251825,note_off,3,0,1,,,,,,,0,76,64
251882,note_on,57,0,1,,,,,,,0,79,92
251885,note_off,3,0,1,,,,,,,0,78,64
252002,note_on,117,0,1,,,,,,,0,73,92
252002,note_on,237,0,3,,,,,,,0,52,97
252005,note_off,3,0,1,,,,,,,0,79,64
252062,note_on,297,0,2,,,,,,,0,69,97
252065,note_off,3,0,2,,,,,,,0,70,64
252122,note_on,57,0,2,,,,,,,0,68,97
252125,note_off,3,0,2,,,,,,,0,69,64
252242,note_on,117,0,2,,,,,,,0,69,97
252242,note_on,240,0,3,,,,,,,0,53,97
252245,note_off,3,0,3,,,,,,,0,52,64
252245,note_off,3,0,2,,,,,,,0,68,64
252362,note_on,357,0,1,,,,,,,0,74,92
252365,note_off,3,0,1,,,,,,,0,73,64
252422,note_on,57,0,1,,,,,,,0,76,92
252425,note_off,3,0,1,,,,,,,0,74,64
252482,note_on,237,0,2,,,,,,,0,57,97
252482,note_on,57,0,1,,,,,,,0,74,92
252485,note_off,3,0,1,,,,,,,0,76,64
252485,note_off,3,0,2,,,,,,,0,69,64
252485,note_off,240,0,3,,,,,,,0,53,64
252542,note_on,57,0,1,,,,,,,0,72,92
252545,note_off,3,0,1,,,,,,,0,74,64
252602,note_on,57,0,1,,,,,,,0,71,92
252605,note_off,3,0,1,,,,,,,0,72,64
252722,note_on,237,0,3,,,,,,,0,51,97
252722,note_on,117,0,1,,,,,,,0,72,92
252725,note_off,3,0,1,,,,,,,0,71,64
252782,note_on,297,0,2,,,,,,,0,55,97
252785,note_off,3,0,2,,,,,,,0,57,64
252842,note_on,57,0,2,,,,,,,0,54,97
252845,note_off,3,0,2,,,,,,,0,55,64
252962,note_on,117,0,2,,,,,,,0,55,97
252962,note_on,240,0,3,,,,,,,0,52,97
252965,note_off,3,0,2,,,,,,,0,54,64
252965,note_off,3,0,3,,,,,,,0,51,64
253082,note_on,357,0,1,,,,,,,0,71,92
253085,note_off,3,0,1,,,,,,,0,72,64
253142,note_on,57,0,1,,,,,,,0,70,92
253145,note_off,3,0,1,,,,,,,0,71,64
253202,note_on,57,0,1,,,,,,,0,71,92
253202,note_on,237,0,2,,,,,,,0,67,97
253205,note_off,3,0,2,,,,,,,0,55,64
253205,note_off,240,0,3,,,,,,,0,52,64
253205,note_off,3,0,1,,,,,,,0,70,64
253262,note_on,57,0,1,,,,,,,0,75,92
253265,note_off,3,0,1,,,,,,,0,71,64
253322,note_on,57,0,1,,,,,,,0,76,92
253325,note_off,3,0,1,,,,,,,0,75,64
253442,note_on,237,0,3,,,,,,,0,48,97
253442,note_on,117,0,1,,,,,,,0,64,92
253445,note_off,3,0,1,,,,,,,0,76,64
253502,note_on,297,0,2,,,,,,,0,66,97
253505,note_off,3,0,2,,,,,,,0,67,64
253562,note_on,57,0,2,,,,,,,0,64,97
253565,note_off,3,0,2,,,,,,,0,66,64
253682,note_on,117,0,2,,,,,,,0,66,97
253682,note_on,237,0,1,,,,,,,0,69,92
253682,note_on,240,0,3,,,,,,,0,45,97
253685,note_off,3,0,1,,,,,,,0,64,64
253685,note_off,3,0,3,,,,,,,0,48,64
253685,note_off,3,0,2,,,,,,,0,64,64
253922,note_on,237,0,2,,,,,,,0,63,97
253922,note_on,237,0,3,,,,,,,0,47,97
253922,note_on,237,0,1,,,,,,,0,66,92
253925,note_off,3,0,2,,,,,,,0,66,64
253925,note_off,3,0,1,,,,,,,0,69,64
253925,note_off,3,0,3,,,,,,,0,45,64
253952,note_on,27,0,2,,,,,,,0,64,97
253952,note_on,27,0,1,,,,,,,0,67,92
253955,note_off,3,0,2,,,,,,,0,63,64
253955,note_off,3,0,1,,,,,,,0,66,64
253982,note_on,27,0,1,,,,,,,0,66,92
253982,note_on,27,0,2,,,,,,,0,63,97
253985,note_off,3,0,1,,,,,,,0,67,64
253985,note_off,3,0,2,,,,,,,0,64,64
254162,note_on,177,0,2,,,,,,,0,64,97
254162,note_on,177,0,1,,,,,,,0,64,92
254162,note_on,237,0,3,,,,,,,0,52,97
254165,note_off,3,0,2,,,,,,,0,63,64
254165,note_off,3,0,1,,,,,,,0,66,64
254165,note_off,3,0,3,,,,,,,0,47,64
254402,note_on,237,0,3,,,,,,,0,55,97
254405,note_off,3,0,3,,,,,,,0,52,64
254405,note_off,240,0,2,,,,,,,0,64,64
254642,note_on,237,0,3,,,,,,,0,59,97
254642,note_on,237,0,2,,,,,,,0,66,97
254645,note_off,3,0,3,,,,,,,0,55,64
254645,note_off,480,0,1,,,,,,,0,64,64
254882,note_on,240,0,2,,,,,,,0,64,97
254882,note_on,237,0,3,,,,,,,0,57,97
254885,note_off,3,0,2,,,,,,,0,66,64
254885,note_off,3,0,3,,,,,,,0,59,64
255002,note_on,117,0,2,,,,,,,0,63,97
255005,note_off,3,0,2,,,,,,,0,64,64
255122,note_on,237,0,3,,,,,,,0,57,97
255125,note_off,3,0,3,,,,,,,0,57,64
255242,note_on,237,0,2,,,,,,,0,59,97
255245,note_off,3,0,2,,,,,,,0,63,64
255302,note_on,57,0,2,,,,,,,0,61,97
255305,note_off,3,0,2,,,,,,,0,59,64
255362,note_on,57,0,2,,,,,,,0,63,97
255362,note_on,237,0,3,,,,,,,0,57,97
255365,note_off,3,0,2,,,,,,,0,61,64
255365,note_off,3,0,3,,,,,,,0,57,64
255422,note_on,57,0,2,,,,,,,0,64,97
255425,note_off,3,0,2,,,,,,,0,63,64
255482,note_on,57,0,2,,,,,,,0,66,97
255485,note_off,3,0,2,,,,,,,0,64,64
255602,note_on,237,0,3,,,,,,,0,54,97
255602,note_on,117,0,2,,,,,,,0,69,97
255605,note_off,3,0,3,,,,,,,0,57,64
255605,note_off,3,0,2,,,,,,,0,66,64
255842,note_on,237,0,3,,,,,,,0,54,97
255845,note_off,3,0,3,,,,,,,0,54,64
255962,note_on,357,0,2,,,,,,,0,63,97
255965,note_off,3,0,2,,,,,,,0,69,64
256022,note_on,57,0,2,,,,,,,0,64,97
256025,note_off,3,0,2,,,,,,,0,63,64
256082,note_on,57,0,2,,,,,,,0,66,97
256082,note_on,237,0,3,,,,,,,0,54,97
256085,note_off,3,0,3,,,,,,,0,54,64
256085,note_off,3,0,2,,,,,,,0,64,64
256142,note_on,57,0,2,,,,,,,0,67,97
256145,note_off,3,0,2,,,,,,,0,66,64
256202,note_on,57,0,2,,,,,,,0,69,97
256205,note_off,3,0,2,,,,,,,0,67,64
256322,note_on,237,0,3,,,,,,,0,51,97
256322,note_on,117,0,2,,,,,,,0,72,97
256325,note_off,3,0,2,,,,,,,0,69,64
256325,note_off,3,0,3,,,,,,,0,54,64
256442,note_on,117,0,2,,,,,,,0,71,97
256445,note_off,3,0,2,,,,,,,0,72,64
256562,note_on,237,0,3,,,,,,,0,51,97
256565,note_off,3,0,3,,,,,,,0,51,64
256682,note_on,237,0,2,,,,,,,0,69,97
256685,note_off,3,0,2,,,,,,,0,71,64
256742,note_on,57,0,2,,,,,,,0,67,97
256745,note_off,3,0,2,,,,,,,0,69,64
256802,note_on,237,0,3,,,,,,,0,51,97
256802,note_on,57,0,2,,,,,,,0,66,97
256805,note_off,3,0,2,,,,,,,0,67,64
256805,note_off,3,0,3,,,,,,,0,51,64
256862,note_on,57,0,2,,,,,,,0,67,97
256865,note_off,3,0,2,,,,,,,0,66,64
256922,note_on,57,0,2,,,,,,,0,69,97
256925,note_off,3,0,2,,,,,,,0,67,64
257042,note_on,237,0,3,,,,,,,0,52,97
257045,note_off,3,0,3,,,,,,,0,51,64
257162,note_on,237,0,2,,,,,,,0,67,97
257165,note_off,3,0,2,,,,,,,0,69,64
257282,note_on,237,0,3,,,,,,,0,55,97
257285,note_off,3,0,3,,,,,,,0,52,64
257402,note_on,237,0,2,,,,,,,0,66,97
257405,note_off,3,0,2,,,,,,,0,67,64
257462,note_on,57,0,2,,,,,,,0,64,97
257465,note_off,3,0,2,,,,,,,0,66,64
257522,note_on,2877,0,1,,,,,,,0,71,92
257522,note_on,57,0,2,,,,,,,0,63,97
257522,note_on,237,0,3,,,,,,,0,59,97
257525,note_off,3,0,3,,,,,,,0,55,64
257525,note_off,3,0,2,,,,,,,0,64,64
257582,note_on,57,0,2,,,,,,,0,64,97
257585,note_off,3,0,2,,,,,,,0,63,64
257642,note_on,57,0,2,,,,,,,0,66,97
257645,note_off,3,0,2,,,,,,,0,64,64
257762,note_on,240,0,1,,,,,,,0,69,92
257762,note_on,237,0,3,,,,,,,0,62,97
257762,note_on,117,0,2,,,,,,,0,64,97
257765,note_off,3,0,1,,,,,,,0,71,64
257765,note_off,3,0,2,,,,,,,0,66,64
257765,note_off,3,0,3,,,,,,,0,59,64
257882,note_on,117,0,1,,,,,,,0,68,92
257882,note_on,117,0,2,,,,,,,0,68,97
257885,note_off,3,0,2,,,,,,,0,64,64
257885,note_off,3,0,1,,,,,,,0,69,64
258002,note_on,117,0,2,,,,,,,0,71,97
258002,note_on,237,0,3,,,,,,,0,62,97
258005,note_off,3,0,3,,,,,,,0,62,64
258005,note_off,3,0,2,,,,,,,0,68,64
