tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,number,port,control,value,channel,program,note,velocity,frame_rate,hours,minutes,seconds,frames,sub_frames
74034,note_on,54,0,5,,,,,,,,,,,4,,64,0,,,,,,
74040,note_on,6,0,5,,,,,,,,,,,4,,66,100,,,,,,
74040,note_on,12,0,10,,,,,,,,,,,10,,52,100,,,,,,
74040,note_on,12,0,11,,,,,,,,,,,10,,40,100,,,,,,
74094,note_on,54,0,5,,,,,,,,,,,4,,66,0,,,,,,
74100,note_on,6,0,5,,,,,,,,,,,4,,67,100,,,,,,
74136,note_on,1176,0,8,,,,,,,,,,,7,,64,0,,,,,,
74136,note_on,216,0,6,,,,,,,,,,,5,,42,0,,,,,,
74136,note_on,216,0,9,,,,,,,,,,,8,,60,0,,,,,,
74148,note_on,108,0,10,,,,,,,,,,,10,,52,0,,,,,,
74148,note_on,108,0,11,,,,,,,,,,,10,,40,0,,,,,,
74154,note_on,54,0,5,,,,,,,,,,,4,,67,0,,,,,,
74160,note_on,24,0,8,,,,,,,,,,,7,,61,100,,,,,,
74160,note_on,24,0,9,,,,,,,,,,,8,,54,100,,,,,,
74160,note_on,6,0,5,,,,,,,,,,,4,,69,100,,,,,,
74160,note_on,12,0,11,,,,,,,,,,,10,,42,100,,,,,,
74160,note_on,12,0,10,,,,,,,,,,,10,,54,100,,,,,,
74214,note_on,54,0,5,,,,,,,,,,,4,,69,0,,,,,,
74220,note_on,6,0,5,,,,,,,,,,,4,,67,100,,,,,,
74268,note_on,108,0,11,,,,,,,,,,,10,,42,0,,,,,,
74268,note_on,108,0,10,,,,,,,,,,,10,,54,0,,,,,,
74274,note_on,54,0,5,,,,,,,,,,,4,,67,0,,,,,,
74280,note_on,6,0,5,,,,,,,,,,,4,,66,100,,,,,,
74280,note_on,12,0,10,,,,,,,,,,,10,,55,100,,,,,,
74280,note_on,12,0,11,,,,,,,,,,,10,,43,100,,,,,,
74334,note_on,54,0,5,,,,,,,,,,,4,,66,0,,,,,,
74340,note_on,6,0,5,,,,,,,,,,,4,,64,100,,,,,,
74376,note_on,216,0,8,,,,,,,,,,,7,,61,0,,,,,,
74388,note_on,108,0,11,,,,,,,,,,,10,,43,0,,,,,,
74388,note_on,108,0,10,,,,,,,,,,,10,,55,0,,,,,,
74394,note_on,54,0,5,,,,,,,,,,,4,,64,0,,,,,,
74400,note_on,12,0,10,,,,,,,,,,,10,,54,100,,,,,,
74400,note_on,24,0,8,,,,,,,,,,,7,,66,100,,,,,,
74400,note_on,264,0,6,,,,,,,,,,,5,,54,100,,,,,,
74400,note_on,12,0,11,,,,,,,,,,,10,,42,100,,,,,,
74460,note_on,66,0,5,,,,,,,,,,,4,,64,100,,,,,,
74508,note_on,108,0,10,,,,,,,,,,,10,,54,0,,,,,,
74508,note_on,108,0,11,,,,,,,,,,,10,,42,0,,,,,,
74514,note_on,54,0,5,,,,,,,,,,,4,,64,0,,,,,,
74520,note_on,6,0,5,,,,,,,,,,,4,,66,100,,,,,,
74520,note_on,12,0,10,,,,,,,,,,,10,,52,100,,,,,,
74520,note_on,12,0,11,,,,,,,,,,,10,,40,100,,,,,,
74574,note_on,54,0,5,,,,,,,,,,,4,,66,0,,,,,,
74580,note_on,6,0,5,,,,,,,,,,,4,,67,100,,,,,,
74616,note_on,216,0,6,,,,,,,,,,,5,,54,0,,,,,,
74616,note_on,216,0,8,,,,,,,,,,,7,,66,0,,,,,,
74628,note_on,108,0,10,,,,,,,,,,,10,,52,0,,,,,,
74628,note_on,108,0,11,,,,,,,,,,,10,,40,0,,,,,,
74634,note_on,54,0,5,,,,,,,,,,,4,,67,0,,,,,,
74640,note_on,6,0,5,,,,,,,,,,,4,,69,100,,,,,,
74640,note_on,12,0,10,,,,,,,,,,,10,,51,100,,,,,,
74640,note_on,24,0,8,,,,,,,,,,,7,,64,100,,,,,,
74640,note_on,12,0,11,,,,,,,,,,,10,,39,100,,,,,,
74694,note_on,54,0,5,,,,,,,,,,,4,,69,0,,,,,,
74700,note_on,6,0,5,,,,,,,,,,,4,,67,100,,,,,,
74748,note_on,108,0,10,,,,,,,,,,,10,,51,0,,,,,,
74748,note_on,108,0,11,,,,,,,,,,,10,,39,0,,,,,,
74754,note_on,54,0,5,,,,,,,,,,,4,,67,0,,,,,,
74760,note_on,12,0,11,,,,,,,,,,,10,,37,100,,,,,,
74760,note_on,12,0,10,,,,,,,,,,,10,,49,100,,,,,,
74760,note_on,6,0,5,,,,,,,,,,,4,,66,100,,,,,,
74814,note_on,54,0,5,,,,,,,,,,,4,,66,0,,,,,,
74820,note_on,6,0,5,,,,,,,,,,,4,,64,100,,,,,,
74856,note_on,216,0,8,,,,,,,,,,,7,,64,0,,,,,,
74868,note_on,108,0,11,,,,,,,,,,,10,,37,0,,,,,,
74868,note_on,108,0,10,,,,,,,,,,,10,,49,0,,,,,,
74874,note_on,54,0,5,,,,,,,,,,,4,,64,0,,,,,,
74880,note_on,12,0,11,,,,,,,,,,,10,,35,100,,,,,,
74880,note_on,264,0,6,,,,,,,,,,,5,,59,100,,,,,,
74880,note_on,12,0,10,,,,,,,,,,,10,,47,100,,,,,,
74880,note_on,24,0,8,,,,,,,,,,,7,,63,100,,,,,,
74940,note_on,66,0,5,,,,,,,,,,,4,,63,100,,,,,,
74988,note_on,108,0,11,,,,,,,,,,,10,,35,0,,,,,,
74988,note_on,108,0,10,,,,,,,,,,,10,,47,0,,,,,,
74994,note_on,54,0,5,,,,,,,,,,,4,,63,0,,,,,,
75000,note_on,6,0,5,,,,,,,,,,,4,,64,100,,,,,,
75000,note_on,12,0,11,,,,,,,,,,,10,,33,100,,,,,,
75000,note_on,12,0,10,,,,,,,,,,,10,,45,100,,,,,,
75054,note_on,54,0,5,,,,,,,,,,,4,,64,0,,,,,,
75060,note_on,6,0,5,,,,,,,,,,,4,,66,100,,,,,,
75096,note_on,1176,0,7,,,,,,,,,,,6,,69,0,,,,,,
75096,note_on,216,0,6,,,,,,,,,,,5,,59,0,,,,,,
75096,note_on,936,0,9,,,,,,,,,,,8,,54,0,,,,,,
75108,note_on,108,0,11,,,,,,,,,,,10,,33,0,,,,,,
75108,note_on,108,0,10,,,,,,,,,,,10,,45,0,,,,,,
75114,note_on,54,0,5,,,,,,,,,,,4,,66,0,,,,,,
75120,note_on,24,0,9,,,,,,,,,,,8,,59,100,,,,,,
75120,note_on,12,0,10,,,,,,,,,,,10,,47,100,,,,,,
75120,note_on,6,0,5,,,,,,,,,,,4,,69,100,,,,,,
75120,note_on,12,0,11,,,,,,,,,,,10,,35,100,,,,,,
75120,note_on,24,0,7,,,,,,,,,,,6,,66,100,,,,,,
75174,note_on,54,0,5,,,,,,,,,,,4,,69,0,,,,,,
75180,note_on,6,0,5,,,,,,,,,,,4,,66,100,,,,,,
75228,note_on,108,0,11,,,,,,,,,,,10,,35,0,,,,,,
75228,note_on,108,0,10,,,,,,,,,,,10,,47,0,,,,,,
75234,note_on,54,0,5,,,,,,,,,,,4,,66,0,,,,,,
75240,note_on,6,0,5,,,,,,,,,,,4,,64,100,,,,,,
75240,note_on,12,0,10,,,,,,,,,,,10,,48,100,,,,,,
75240,note_on,12,0,11,,,,,,,,,,,10,,36,100,,,,,,
75294,note_on,54,0,5,,,,,,,,,,,4,,64,0,,,,,,
75300,note_on,6,0,5,,,,,,,,,,,4,,63,100,,,,,,
75336,note_on,216,0,7,,,,,,,,,,,6,,66,0,,,,,,
75348,note_on,108,0,11,,,,,,,,,,,10,,36,0,,,,,,
75348,note_on,108,0,10,,,,,,,,,,,10,,48,0,,,,,,
75354,note_on,54,0,5,,,,,,,,,,,4,,63,0,,,,,,
75360,note_on,12,0,11,,,,,,,,,,,10,,35,100,,,,,,
75360,note_on,12,0,10,,,,,,,,,,,10,,47,100,,,,,,
75360,note_on,264,0,6,,,,,,,,,,,5,,47,100,,,,,,
75360,note_on,24,0,7,,,,,,,,,,,6,,71,100,,,,,,
75420,note_on,66,0,5,,,,,,,,,,,4,,63,100,,,,,,
75468,note_on,108,0,11,,,,,,,,,,,10,,35,0,,,,,,
75468,note_on,108,0,10,,,,,,,,,,,10,,47,0,,,,,,
75474,note_on,54,0,5,,,,,,,,,,,4,,63,0,,,,,,
75480,note_on,12,0,11,,,,,,,,,,,10,,33,100,,,,,,
75480,note_on,6,0,5,,,,,,,,,,,4,,64,100,,,,,,
75480,note_on,12,0,10,,,,,,,,,,,10,,45,100,,,,,,
75534,note_on,54,0,5,,,,,,,,,,,4,,64,0,,,,,,
75540,note_on,6,0,5,,,,,,,,,,,4,,66,100,,,,,,
75576,note_on,216,0,6,,,,,,,,,,,5,,47,0,,,,,,
75576,note_on,216,0,7,,,,,,,,,,,6,,71,0,,,,,,
75588,note_on,108,0,10,,,,,,,,,,,10,,45,0,,,,,,
75588,note_on,108,0,11,,,,,,,,,,,10,,33,0,,,,,,
75594,note_on,54,0,5,,,,,,,,,,,4,,66,0,,,,,,
75600,note_on,12,0,10,,,,,,,,,,,10,,43,100,,,,,,
75600,note_on,24,0,7,,,,,,,,,,,6,,69,100,,,,,,
75600,note_on,12,0,11,,,,,,,,,,,10,,31,100,,,,,,
75600,note_on,6,0,5,,,,,,,,,,,4,,69,100,,,,,,
75654,note_on,54,0,5,,,,,,,,,,,4,,69,0,,,,,,
75660,note_on,6,0,5,,,,,,,,,,,4,,66,100,,,,,,
75708,note_on,108,0,10,,,,,,,,,,,10,,43,0,,,,,,
75708,note_on,108,0,11,,,,,,,,,,,10,,31,0,,,,,,
75714,note_on,54,0,5,,,,,,,,,,,4,,66,0,,,,,,
75720,note_on,12,0,11,,,,,,,,,,,10,,30,100,,,,,,
75720,note_on,12,0,10,,,,,,,,,,,10,,42,100,,,,,,
75720,note_on,6,0,5,,,,,,,,,,,4,,64,100,,,,,,
75744,note_on,864,0,8,,,,,,,,,,,7,,63,0,,,,,,
75774,note_on,54,0,5,,,,,,,,,,,4,,64,0,,,,,,
75780,note_on,6,0,5,,,,,,,,,,,4,,63,100,,,,,,
75816,note_on,216,0,7,,,,,,,,,,,6,,69,0,,,,,,
75828,note_on,108,0,10,,,,,,,,,,,10,,42,0,,,,,,
75828,note_on,108,0,11,,,,,,,,,,,10,,30,0,,,,,,
75834,note_on,54,0,5,,,,,,,,,,,4,,63,0,,,,,,
75840,note_on,264,0,6,,,,,,,,,,,5,,40,100,,,,,,
75840,note_on,6,0,5,,,,,,,,,,,4,,64,100,,,,,,
75840,note_on,96,0,8,,,,,,,,,,,7,,64,100,,,,,,
75840,note_on,12,0,10,,,,,,,,,,,10,,52,100,,,,,,
75840,note_on,24,0,7,,,,,,,,,,,6,,67,100,,,,,,
75840,note_on,12,0,11,,,,,,,,,,,10,,40,100,,,,,,
75948,note_on,828,0,9,,,,,,,,,,,8,,59,0,,,,,,
75960,note_on,12,0,9,,,,,,,,,,,8,,57,100,,,,,,
76056,note_on,216,0,8,,,,,,,,,,,7,,64,0,,,,,,
76056,note_on,216,0,6,,,,,,,,,,,5,,40,0,,,,,,
76056,note_on,216,0,5,,,,,,,,,,,4,,64,0,,,,,,
76056,note_on,216,0,7,,,,,,,,,,,6,,67,0,,,,,,
76068,note_on,108,0,9,,,,,,,,,,,8,,57,0,,,,,,
76080,note_on,24,0,6,,,,,,,,,,,5,,52,100,,,,,,
76080,note_on,24,0,7,,,,,,,,,,,6,,71,100,,,,,,
76080,note_on,24,0,5,,,,,,,,,,,4,,55,100,,,,,,
76080,note_on,13944,0,3,,,,,,,,,,,2,,67,100,,,,,,
76080,note_on,14424,0,2,,,,,,,,,,,1,,52,100,,,,,,
76080,note_on,24,0,8,,,,,,,,,,,7,,67,100,,,,,,
76080,note_on,14424,0,1,,,,,,,,,,,0,,71,100,,,,,,
76080,note_on,13944,0,4,,,,,,,,,,,3,,52,100,,,,,,
76080,note_on,12,0,9,,,,,,,,,,,8,,55,100,,,,,,
76188,note_on,108,0,6,,,,,,,,,,,5,,52,0,,,,,,
76188,note_on,108,0,4,,,,,,,,,,,3,,52,0,,,,,,
76188,note_on,108,0,9,,,,,,,,,,,8,,55,0,,,,,,
76188,note_on,108,0,2,,,,,,,,,,,1,,52,0,,,,,,
76188,note_on,108,0,5,,,,,,,,,,,4,,55,0,,,,,,
76200,note_on,12,0,2,,,,,,,,,,,1,,51,100,,,,,,
76200,note_on,12,0,6,,,,,,,,,,,5,,51,100,,,,,,
76200,note_on,12,0,9,,,,,,,,,,,8,,54,100,,,,,,
76200,note_on,12,0,5,,,,,,,,,,,4,,54,100,,,,,,
76200,note_on,12,0,4,,,,,,,,,,,3,,51,100,,,,,,
76296,note_on,216,0,3,,,,,,,,,,,2,,67,0,,,,,,
76296,note_on,216,0,1,,,,,,,,,,,0,,71,0,,,,,,
76296,note_on,216,0,8,,,,,,,,,,,7,,67,0,,,,,,
76296,note_on,216,0,7,,,,,,,,,,,6,,71,0,,,,,,
76308,note_on,108,0,6,,,,,,,,,,,5,,51,0,,,,,,
76308,note_on,108,0,4,,,,,,,,,,,3,,51,0,,,,,,
76308,note_on,108,0,9,,,,,,,,,,,8,,54,0,,,,,,
76308,note_on,108,0,2,,,,,,,,,,,1,,51,0,,,,,,
76308,note_on,108,0,5,,,,,,,,,,,4,,54,0,,,,,,
76320,note_on,12,0,5,,,,,,,,,,,4,,55,100,,,,,,
76320,note_on,24,0,3,,,,,,,,,,,2,,71,100,,,,,,
76320,note_on,12,0,9,,,,,,,,,,,8,,55,100,,,,,,
76320,note_on,12,0,4,,,,,,,,,,,3,,52,100,,,,,,
76320,note_on,12,0,6,,,,,,,,,,,5,,52,100,,,,,,
76320,note_on,12,0,2,,,,,,,,,,,1,,52,100,,,,,,
76320,note_on,24,0,1,,,,,,,,,,,0,,67,100,,,,,,
76320,note_on,24,0,7,,,,,,,,,,,6,,67,100,,,,,,
76320,note_on,24,0,8,,,,,,,,,,,7,,71,100,,,,,,
76428,note_on,108,0,6,,,,,,,,,,,5,,52,0,,,,,,
76428,note_on,108,0,4,,,,,,,,,,,3,,52,0,,,,,,
76428,note_on,108,0,2,,,,,,,,,,,1,,52,0,,,,,,
76428,note_on,108,0,5,,,,,,,,,,,4,,55,0,,,,,,
76428,note_on,108,0,9,,,,,,,,,,,8,,55,0,,,,,,
76440,note_on,12,0,4,,,,,,,,,,,3,,54,100,,,,,,
76440,note_on,12,0,2,,,,,,,,,,,1,,54,100,,,,,,
76440,note_on,12,0,5,,,,,,,,,,,4,,57,100,,,,,,
76440,note_on,12,0,9,,,,,,,,,,,8,,57,100,,,,,,
76440,note_on,12,0,6,,,,,,,,,,,5,,54,100,,,,,,
76536,note_on,216,0,8,,,,,,,,,,,7,,71,0,,,,,,
76536,note_on,216,0,7,,,,,,,,,,,6,,67,0,,,,,,
76536,note_on,216,0,3,,,,,,,,,,,2,,71,0,,,,,,
76536,note_on,216,0,1,,,,,,,,,,,0,,67,0,,,,,,
76548,note_on,108,0,4,,,,,,,,,,,3,,54,0,,,,,,
76548,note_on,108,0,2,,,,,,,,,,,1,,54,0,,,,,,
76548,note_on,108,0,6,,,,,,,,,,,5,,54,0,,,,,,
76548,note_on,108,0,9,,,,,,,,,,,8,,57,0,,,,,,
76548,note_on,108,0,5,,,,,,,,,,,4,,57,0,,,,,,
76560,note_on,24,0,3,,,,,,,,,,,2,,67,100,,,,,,
76560,note_on,12,0,6,,,,,,,,,,,5,,55,100,,,,,,
76560,note_on,12,0,9,,,,,,,,,,,8,,59,100,,,,,,
76560,note_on,12,0,2,,,,,,,,,,,1,,55,100,,,,,,
76560,note_on,12,0,5,,,,,,,,,,,4,,59,100,,,,,,
76560,note_on,12,0,4,,,,,,,,,,,3,,55,100,,,,,,
76560,note_on,24,0,7,,,,,,,,,,,6,,64,100,,,,,,
76560,note_on,24,0,1,,,,,,,,,,,0,,64,100,,,,,,
76560,note_on,24,0,8,,,,,,,,,,,7,,67,100,,,,,,
76668,note_on,108,0,6,,,,,,,,,,,5,,55,0,,,,,,
76668,note_on,108,0,5,,,,,,,,,,,4,,59,0,,,,,,
76668,note_on,108,0,4,,,,,,,,,,,3,,55,0,,,,,,
76668,note_on,108,0,9,,,,,,,,,,,8,,59,0,,,,,,
76668,note_on,108,0,2,,,,,,,,,,,1,,55,0,,,,,,
76680,note_on,12,0,9,,,,,,,,,,,8,,60,100,,,,,,
76680,note_on,12,0,4,,,,,,,,,,,3,,57,100,,,,,,
76680,note_on,12,0,2,,,,,,,,,,,1,,57,100,,,,,,
76680,note_on,12,0,5,,,,,,,,,,,4,,60,100,,,,,,
76680,note_on,12,0,6,,,,,,,,,,,5,,57,100,,,,,,
76704,note_on,864,0,10,,,,,,,,,,,10,,52,0,,,,,,
76704,note_on,864,0,11,,,,,,,,,,,10,,40,0,,,,,,
76776,note_on,216,0,7,,,,,,,,,,,6,,64,0,,,,,,
76776,note_on,216,0,1,,,,,,,,,,,0,,64,0,,,,,,
76776,note_on,216,0,3,,,,,,,,,,,2,,67,0,,,,,,
76776,note_on,216,0,8,,,,,,,,,,,7,,67,0,,,,,,
76788,note_on,108,0,9,,,,,,,,,,,8,,60,0,,,,,,
76788,note_on,108,0,5,,,,,,,,,,,4,,60,0,,,,,,
76788,note_on,108,0,4,,,,,,,,,,,3,,57,0,,,,,,
76788,note_on,108,0,6,,,,,,,,,,,5,,57,0,,,,,,
76788,note_on,108,0,2,,,,,,,,,,,1,,57,0,,,,,,
76800,note_on,12,0,6,,,,,,,,,,,5,,59,100,,,,,,
76800,note_on,12,0,2,,,,,,,,,,,1,,59,100,,,,,,
76800,note_on,24,0,3,,,,,,,,,,,2,,66,100,,,,,,
76800,note_on,96,0,10,,,,,,,,,,,10,,50,100,,,,,,
76800,note_on,12,0,9,,,,,,,,,,,8,,62,100,,,,,,
76800,note_on,12,0,5,,,,,,,,,,,4,,62,100,,,,,,
76800,note_on,96,0,11,,,,,,,,,,,10,,38,100,,,,,,
76800,note_on,12,0,4,,,,,,,,,,,3,,59,100,,,,,,
76800,note_on,24,0,8,,,,,,,,,,,7,,66,100,,,,,,
76908,note_on,108,0,4,,,,,,,,,,,3,,59,0,,,,,,
76908,note_on,108,0,6,,,,,,,,,,,5,,59,0,,,,,,
76908,note_on,108,0,9,,,,,,,,,,,8,,62,0,,,,,,
76908,note_on,108,0,2,,,,,,,,,,,1,,59,0,,,,,,
76908,note_on,108,0,5,,,,,,,,,,,4,,62,0,,,,,,
76920,note_on,12,0,6,,,,,,,,,,,5,,57,100,,,,,,
76920,note_on,12,0,9,,,,,,,,,,,8,,60,100,,,,,,
76920,note_on,12,0,5,,,,,,,,,,,4,,60,100,,,,,,
76920,note_on,12,0,4,,,,,,,,,,,3,,57,100,,,,,,
76920,note_on,12,0,2,,,,,,,,,,,1,,57,100,,,,,,
77016,note_on,216,0,8,,,,,,,,,,,7,,66,0,,,,,,
77016,note_on,216,0,3,,,,,,,,,,,2,,66,0,,,,,,
77028,note_on,108,0,2,,,,,,,,,,,1,,57,0,,,,,,
77028,note_on,108,0,5,,,,,,,,,,,4,,60,0,,,,,,
77028,note_on,108,0,6,,,,,,,,,,,5,,57,0,,,,,,
77028,note_on,108,0,9,,,,,,,,,,,8,,60,0,,,,,,
77028,note_on,108,0,4,,,,,,,,,,,3,,57,0,,,,,,
77040,note_on,12,0,4,,,,,,,,,,,3,,59,100,,,,,,
77040,note_on,12,0,6,,,,,,,,,,,5,,59,100,,,,,,
77040,note_on,24,0,8,,,,,,,,,,,7,,59,100,,,,,,
77040,note_on,12,0,5,,,,,,,,,,,4,,62,100,,,,,,
77040,note_on,24,0,3,,,,,,,,,,,2,,71,100,,,,,,
77040,note_on,12,0,9,,,,,,,,,,,8,,62,100,,,,,,
77040,note_on,12,0,2,,,,,,,,,,,1,,59,100,,,,,,
77040,note_on,264,0,1,,,,,,,,,,,0,,78,100,,,,,,
77040,note_on,264,0,7,,,,,,,,,,,6,,78,100,,,,,,
77148,note_on,108,0,5,,,,,,,,,,,4,,62,0,,,,,,
77148,note_on,108,0,4,,,,,,,,,,,3,,59,0,,,,,,
77148,note_on,108,0,9,,,,,,,,,,,8,,62,0,,,,,,
77148,note_on,108,0,3,,,,,,,,,,,2,,71,0,,,,,,
77148,note_on,108,0,6,,,,,,,,,,,5,,59,0,,,,,,
77148,note_on,108,0,2,,,,,,,,,,,1,,59,0,,,,,,
77160,note_on,12,0,6,,,,,,,,,,,5,,60,100,,,,,,
77160,note_on,12,0,5,,,,,,,,,,,4,,64,100,,,,,,
77160,note_on,12,0,9,,,,,,,,,,,8,,64,100,,,,,,
77160,note_on,12,0,3,,,,,,,,,,,2,,69,100,,,,,,
77160,note_on,12,0,2,,,,,,,,,,,1,,60,100,,,,,,
77160,note_on,12,0,4,,,,,,,,,,,3,,60,100,,,,,,
77256,note_on,216,0,1,,,,,,,,,,,0,,78,0,,,,,,
77256,note_on,216,0,8,,,,,,,,,,,7,,59,0,,,,,,
77256,note_on,216,0,7,,,,,,,,,,,6,,78,0,,,,,,
77268,note_on,108,0,6,,,,,,,,,,,5,,60,0,,,,,,
77268,note_on,108,0,2,,,,,,,,,,,1,,60,0,,,,,,
77268,note_on,108,0,9,,,,,,,,,,,8,,64,0,,,,,,
77268,note_on,108,0,3,,,,,,,,,,,2,,69,0,,,,,,
77268,note_on,108,0,5,,,,,,,,,,,4,,64,0,,,,,,
77268,note_on,108,0,4,,,,,,,,,,,3,,60,0,,,,,,
77280,note_on,12,0,5,,,,,,,,,,,4,,66,100,,,,,,
77280,note_on,12,0,9,,,,,,,,,,,8,,66,100,,,,,,
77280,note_on,24,0,8,,,,,,,,,,,7,,71,100,,,,,,
77280,note_on,12,0,4,,,,,,,,,,,3,,62,100,,,,,,
77280,note_on,12,0,2,,,,,,,,,,,1,,62,100,,,,,,
77280,note_on,24,0,7,,,,,,,,,,,6,,74,100,,,,,,
77280,note_on,12,0,6,,,,,,,,,,,5,,62,100,,,,,,
77280,note_on,24,0,1,,,,,,,,,,,0,,74,100,,,,,,
77280,note_on,12,0,3,,,,,,,,,,,2,,71,100,,,,,,
77388,note_on,108,0,5,,,,,,,,,,,4,,66,0,,,,,,
77388,note_on,108,0,2,,,,,,,,,,,1,,62,0,,,,,,
77388,note_on,108,0,9,,,,,,,,,,,8,,66,0,,,,,,
77388,note_on,108,0,6,,,,,,,,,,,5,,62,0,,,,,,
77388,note_on,108,0,4,,,,,,,,,,,3,,62,0,,,,,,
77400,note_on,12,0,9,,,,,,,,,,,8,,64,100,,,,,,
77400,note_on,12,0,6,,,,,,,,,,,5,,60,100,,,,,,
77400,note_on,12,0,2,,,,,,,,,,,1,,60,100,,,,,,
77400,note_on,12,0,5,,,,,,,,,,,4,,64,100,,,,,,
77400,note_on,12,0,4,,,,,,,,,,,3,,60,100,,,,,,
77496,note_on,216,0,7,,,,,,,,,,,6,,74,0,,,,,,
77496,note_on,216,0,1,,,,,,,,,,,0,,74,0,,,,,,
77508,note_on,108,0,9,,,,,,,,,,,8,,64,0,,,,,,
77508,note_on,108,0,4,,,,,,,,,,,3,,60,0,,,,,,
77508,note_on,108,0,5,,,,,,,,,,,4,,64,0,,,,,,
77508,note_on,108,0,2,,,,,,,,,,,1,,60,0,,,,,,
77508,note_on,108,0,6,,,,,,,,,,,5,,60,0,,,,,,
77520,note_on,12,0,5,,,,,,,,,,,4,,66,100,,,,,,
77520,note_on,24,0,1,,,,,,,,,,,0,,71,100,,,,,,
77520,note_on,12,0,9,,,,,,,,,,,8,,66,100,,,,,,
77520,note_on,12,0,4,,,,,,,,,,,3,,62,100,,,,,,
77520,note_on,12,0,6,,,,,,,,,,,5,,62,100,,,,,,
77520,note_on,24,0,7,,,,,,,,,,,6,,71,100,,,,,,
77520,note_on,12,0,2,,,,,,,,,,,1,,62,100,,,,,,
77628,note_on,108,0,5,,,,,,,,,,,4,,66,0,,,,,,
77628,note_on,108,0,2,,,,,,,,,,,1,,62,0,,,,,,
77628,note_on,108,0,4,,,,,,,,,,,3,,62,0,,,,,,
77628,note_on,108,0,9,,,,,,,,,,,8,,66,0,,,,,,
77628,note_on,108,0,6,,,,,,,,,,,5,,62,0,,,,,,
77640,note_on,12,0,9,,,,,,,,,,,8,,62,100,,,,,,
77640,note_on,12,0,6,,,,,,,,,,,5,,59,100,,,,,,
77640,note_on,12,0,4,,,,,,,,,,,3,,59,100,,,,,,
77640,note_on,12,0,5,,,,,,,,,,,4,,64,100,,,,,,
77640,note_on,12,0,2,,,,,,,,,,,1,,59,100,,,,,,
77664,note_on,864,0,11,,,,,,,,,,,10,,38,0,,,,,,
77664,note_on,864,0,10,,,,,,,,,,,10,,50,0,,,,,,
77736,note_on,216,0,1,,,,,,,,,,,0,,71,0,,,,,,
77736,note_on,216,0,7,,,,,,,,,,,6,,71,0,,,,,,
77748,note_on,108,0,5,,,,,,,,,,,4,,64,0,,,,,,
77748,note_on,108,0,9,,,,,,,,,,,8,,62,0,,,,,,
77748,note_on,108,0,6,,,,,,,,,,,5,,59,0,,,,,,
77748,note_on,108,0,4,,,,,,,,,,,3,,59,0,,,,,,
77748,note_on,108,0,2,,,,,,,,,,,1,,59,0,,,,,,
77760,note_on,12,0,2,,,,,,,,,,,1,,64,100,,,,,,
77760,note_on,12,0,6,,,,,,,,,,,5,,64,100,,,,,,
77760,note_on,12,0,5,,,,,,,,,,,4,,67,100,,,,,,
77760,note_on,12,0,9,,,,,,,,,,,8,,67,100,,,,,,
77760,note_on,12,0,4,,,,,,,,,,,3,,64,100,,,,,,
77760,note_on,96,0,11,,,,,,,,,,,10,,36,100,,,,,,
77760,note_on,96,0,10,,,,,,,,,,,10,,48,100,,,,,,
77868,note_on,108,0,9,,,,,,,,,,,8,,67,0,,,,,,
77868,note_on,588,0,3,,,,,,,,,,,2,,71,0,,,,,,
77868,note_on,108,0,4,,,,,,,,,,,3,,64,0,,,,,,
77868,note_on,108,0,5,,,,,,,,,,,4,,67,0,,,,,,
77868,note_on,108,0,6,,,,,,,,,,,5,,64,0,,,,,,
77868,note_on,108,0,2,,,,,,,,,,,1,,64,0,,,,,,
77880,note_on,12,0,9,,,,,,,,,,,8,,66,100,,,,,,
77880,note_on,12,0,6,,,,,,,,,,,5,,63,100,,,,,,
77880,note_on,12,0,4,,,,,,,,,,,3,,63,100,,,,,,
77880,note_on,12,0,5,,,,,,,,,,,4,,66,100,,,,,,
77880,note_on,12,0,2,,,,,,,,,,,1,,63,100,,,,,,
77880,note_on,12,0,3,,,,,,,,,,,2,,72,100,,,,,,
77976,note_on,696,0,8,,,,,,,,,,,7,,71,0,,,,,,
77988,note_on,108,0,2,,,,,,,,,,,1,,63,0,,,,,,
77988,note_on,108,0,3,,,,,,,,,,,2,,72,0,,,,,,
77988,note_on,108,0,5,,,,,,,,,,,4,,66,0,,,,,,
77988,note_on,108,0,4,,,,,,,,,,,3,,63,0,,,,,,
77988,note_on,108,0,6,,,,,,,,,,,5,,63,0,,,,,,
77988,note_on,108,0,9,,,,,,,,,,,8,,66,0,,,,,,
78000,note_on,12,0,9,,,,,,,,,,,8,,67,100,,,,,,
78000,note_on,12,0,5,,,,,,,,,,,4,,67,100,,,,,,
78000,note_on,264,0,1,,,,,,,,,,,0,,76,100,,,,,,
78000,note_on,12,0,3,,,,,,,,,,,2,,71,100,,,,,,
78000,note_on,12,0,2,,,,,,,,,,,1,,64,100,,,,,,
78000,note_on,12,0,4,,,,,,,,,,,3,,64,100,,,,,,
78000,note_on,24,0,8,,,,,,,,,,,7,,64,100,,,,,,
78000,note_on,12,0,6,,,,,,,,,,,5,,64,100,,,,,,
78000,note_on,264,0,7,,,,,,,,,,,6,,76,100,,,,,,
78108,note_on,108,0,4,,,,,,,,,,,3,,64,0,,,,,,
78108,note_on,108,0,7,,,,,,,,,,,6,,76,0,,,,,,
