tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,program,channel,control,value,note,velocity
70320,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,73,68
70320,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,55,68
70320,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,73,68
70320,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,76,76
70320,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,76
70439,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,73,0
70439,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,73,0
70440,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,71,68
70440,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,71,68
70544,note_on,,464,0,9,,,,,,,,,,,,,,,12,,,69,0
70544,note_on,,464,0,10,,,,,,,,,,,,,,,13,,,69,0
70544,note_on,,464,0,8,,,,,,,,,,,,,,,11,,,69,0
70559,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,71,0
70559,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,76,0
70559,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,73,0
70559,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,55,0
70559,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,71,0
70559,note_on,,239,0,7,,,,,,,,,,,,,,,2,,,55,0
70559,note_on,,239,0,11,,,,,,,,,,,,,,,14,,,55,0
70559,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,0
70560,note_on,,1,0,7,,,,,,,,,,,,,,,2,,,55,68
70560,note_on,,1,0,11,,,,,,,,,,,,,,,14,,,55,68
70560,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,73,68
70560,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,67,68
70560,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,67,68
70560,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,73,68
70560,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,67,68
70560,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,55,76
70560,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,76
70560,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,73,76
70560,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,76,76
70679,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,67,0
70679,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,73,0
70679,note_on,,119,0,9,,,,,,,,,,,,,,,12,,,67,0
70679,note_on,,119,0,10,,,,,,,,,,,,,,,13,,,67,0
70679,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,73,0
70680,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,74,68
70680,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,65,68
70680,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,74,68
70680,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,65,68
70680,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,65,68
70799,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,76,0
70799,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,74,0
70799,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,0
70799,note_on,,119,0,10,,,,,,,,,,,,,,,13,,,65,0
70799,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,73,0
70799,note_on,,119,0,9,,,,,,,,,,,,,,,12,,,65,0
70799,note_on,,239,0,11,,,,,,,,,,,,,,,14,,,55,0
70799,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,74,0
70799,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,65,0
70799,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,55,0
70799,note_on,,239,0,7,,,,,,,,,,,,,,,2,,,55,0
70800,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,64,68
70800,note_on,,1,0,7,,,,,,,,,,,,,,,2,,,55,68
70800,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,55,76
70800,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,64,68
70800,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,64,68
70800,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,76,68
70800,note_on,,1,0,11,,,,,,,,,,,,,,,14,,,55,68
70800,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,76,76
70800,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,73,76
70800,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,76
70800,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,76,68
70919,note_on,,119,0,10,,,,,,,,,,,,,,,13,,,64,0
70919,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,64,0
70919,note_on,,119,0,9,,,,,,,,,,,,,,,12,,,64,0
70919,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,76,0
70919,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,76,0
70920,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,62,68
70920,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,77,68
70920,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,77,68
70920,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,62,68
70920,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,62,68
71024,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,77,0
71024,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,55,0
71024,note_on,,224,0,11,,,,,,,,,,,,,,,14,,,55,0
71024,note_on,,104,0,10,,,,,,,,,,,,,,,13,,,62,0
71024,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,77,0
71024,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,62,0
71024,note_on,,104,0,9,,,,,,,,,,,,,,,12,,,62,0
71039,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,76,0
71039,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,73,0
71039,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,0
71039,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,55,0
71040,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,61,68
71040,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,61,68
71040,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,52,76
71040,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,64,76
71040,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,79,68
71040,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,61,68
71040,note_on,,16,0,11,,,,,,,,,,,,,,,14,,,52,68
71040,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,79,68
71040,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,52,68
71040,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,76
71040,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,73,76
71159,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,79,0
71159,note_on,,119,0,9,,,,,,,,,,,,,,,12,,,61,0
71159,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,79,0
71159,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,61,0
71159,note_on,,119,0,10,,,,,,,,,,,,,,,13,,,61,0
71160,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,62,68
71160,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,77,68
71160,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,77,68
71160,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,62,68
71160,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,62,68
71279,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,73,0
71279,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,52,0
71279,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,64,0
71279,note_on,,119,0,10,,,,,,,,,,,,,,,13,,,62,0
71279,note_on,,239,0,7,,,,,,,,,,,,,,,2,,,52,0
71279,note_on,,119,0,9,,,,,,,,,,,,,,,12,,,62,0
71279,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,77,0
71279,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,0
71279,note_on,,239,0,11,,,,,,,,,,,,,,,14,,,52,0
71279,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,62,0
71279,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,77,0
71280,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,64,68
71280,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,76
71280,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,52,76
71280,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,64,68
71280,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,79,68
71280,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,73,76
71280,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,79,68
71280,note_on,,1,0,11,,,,,,,,,,,,,,,14,,,52,68
71280,note_on,,1,0,7,,,,,,,,,,,,,,,2,,,52,68
71280,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,64,68
71280,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,64,76
71399,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,79,0
71399,note_on,,119,0,9,,,,,,,,,,,,,,,12,,,64,0
71399,note_on,,119,0,10,,,,,,,,,,,,,,,13,,,64,0
71399,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,64,0
71399,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,79,0
71400,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,65,68
71400,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,65,68
71400,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,65,68
71400,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,81,68
71400,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,81,68
71504,note_on,,104,0,10,,,,,,,,,,,,,,,13,,,65,0
71504,note_on,,104,0,9,,,,,,,,,,,,,,,12,,,65,0
71504,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,65,0
71519,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,81,0
71519,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,73,0
71519,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,81,0
71519,note_on,,239,0,7,,,,,,,,,,,,,,,2,,,52,0
71519,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,0
71519,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,52,0
71519,note_on,,239,0,11,,,,,,,,,,,,,,,14,,,52,0
71519,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,64,0
71520,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,82,68
71520,note_on,,1,0,11,,,,,,,,,,,,,,,14,,,52,68
71520,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,73,76
71520,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,52,76
71520,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,76
71520,note_on,,1,0,7,,,,,,,,,,,,,,,2,,,52,68
71520,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,64,76
71520,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,82,68
71520,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,67,68
71520,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,67,68
71520,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,67,68
71639,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,82,0
71639,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,82,0
71640,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,79,68
71640,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,79,68
71744,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,52,0
71744,note_on,,224,0,11,,,,,,,,,,,,,,,14,,,52,0
71744,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,79,0
71744,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,79,0
71759,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,0
71759,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,73,0
71759,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,52,0
71759,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,64,0
71760,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,69,76
71760,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,49,76
71760,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,64,76
71760,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,76
71760,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,81,68
71760,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,81,68
71760,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,49,68
71760,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,61,76
71760,note_on,,16,0,11,,,,,,,,,,,,,,,14,,,49,68
71879,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,81,0
71879,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,81,0
71880,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,82,68
71880,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,82,68
71984,note_on,,464,0,10,,,,,,,,,,,,,,,13,,,67,0
71984,note_on,,464,0,8,,,,,,,,,,,,,,,11,,,67,0
71984,note_on,,464,0,9,,,,,,,,,,,,,,,12,,,67,0
71999,note_on,,239,0,7,,,,,,,,,,,,,,,2,,,49,0
71999,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,82,0
71999,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,64,0
71999,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,69,0
71999,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,49,0
71999,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,0
71999,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,61,0
71999,note_on,,239,0,11,,,,,,,,,,,,,,,14,,,49,0
71999,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,82,0
72000,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,65,68
72000,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,65,76
72000,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,65,68
72000,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,65,68
72000,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,81,68
72000,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,81,68
72000,note_on,,1,0,11,,,,,,,,,,,,,,,14,,,47,68
72000,note_on,,1,0,7,,,,,,,,,,,,,,,2,,,47,68
72000,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,62,76
72000,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,59,76
72000,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,47,76
72119,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,65,0
72119,note_on,,119,0,9,,,,,,,,,,,,,,,12,,,65,0
72119,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,81,0
72119,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,81,0
72119,note_on,,119,0,10,,,,,,,,,,,,,,,13,,,65,0
72120,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,79,68
72120,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,64,68
72120,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,64,68
72120,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,64,68
72120,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,79,68
72239,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,64,0
72239,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,47,0
72239,note_on,,239,0,7,,,,,,,,,,,,,,,2,,,47,0
72239,note_on,,239,0,11,,,,,,,,,,,,,,,14,,,47,0
72239,note_on,,119,0,9,,,,,,,,,,,,,,,12,,,64,0
72239,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,65,0
72239,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,62,0
72239,note_on,,119,0,10,,,,,,,,,,,,,,,13,,,64,0
72239,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,79,0
72239,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,79,0
72239,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,59,0
72240,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,62,68
72240,note_on,,1,0,11,,,,,,,,,,,,,,,14,,,45,68
72240,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,62,68
72240,note_on,,1,0,7,,,,,,,,,,,,,,,2,,,45,68
72240,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,64,76
72240,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,77,68
72240,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,62,68
72240,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,57,76
72240,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,61,76
72240,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,45,76
72240,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,77,68
72359,note_on,,119,0,9,,,,,,,,,,,,,,,12,,,62,0
72359,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,77,0
72359,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,62,0
72359,note_on,,119,0,10,,,,,,,,,,,,,,,13,,,62,0
72359,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,77,0
72360,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,61,68
72360,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,76,68
72360,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,61,68
72360,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,76,68
72360,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,61,68
72464,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,76,0
72464,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,61,0
72464,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,45,0
72464,note_on,,104,0,10,,,,,,,,,,,,,,,13,,,61,0
72464,note_on,,224,0,11,,,,,,,,,,,,,,,14,,,45,0
72464,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,76,0
72464,note_on,,104,0,9,,,,,,,,,,,,,,,12,,,61,0
72479,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,64,0
72479,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,61,0
72479,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,45,0
72479,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,57,0
72480,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,62,68
72480,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,62,68
72480,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,62,76
72480,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,50,76
72480,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,65,76
72480,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,69,76
72480,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,50,68
72480,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,77,68
72480,note_on,,16,0,11,,,,,,,,,,,,,,,14,,,50,68
72480,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,77,68
72480,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,62,68
72584,note_on,,104,0,9,,,,,,,,,,,,,,,12,,,62,0
72584,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,62,0
72584,note_on,,104,0,10,,,,,,,,,,,,,,,13,,,62,0
72600,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,57,68
72600,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,57,68
72600,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,57,68
72704,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,57,0
72704,note_on,,104,0,9,,,,,,,,,,,,,,,12,,,57,0
72704,note_on,,104,0,10,,,,,,,,,,,,,,,13,,,57,0
72719,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,69,0
72719,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,65,0
72719,note_on,,239,0,7,,,,,,,,,,,,,,,2,,,50,0
72719,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,62,0
72719,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,50,0
72719,note_on,,239,0,11,,,,,,,,,,,,,,,14,,,50,0
72720,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,65,68
72720,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,65,68
72720,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,65,68
72720,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,52,76
72720,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,76
72720,note_on,,1,0,7,,,,,,,,,,,,,,,2,,,52,68
72720,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,71,76
72720,note_on,,1,0,11,,,,,,,,,,,,,,,14,,,52,68
72720,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,64,76
72839,note_on,,119,0,10,,,,,,,,,,,,,,,13,,,65,0
72839,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,65,0
72839,note_on,,119,0,9,,,,,,,,,,,,,,,12,,,65,0
72840,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,64,68
72840,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,64,68
72840,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,64,68
72959,note_on,,119,0,10,,,,,,,,,,,,,,,13,,,64,0
72959,note_on,,119,0,9,,,,,,,,,,,,,,,12,,,64,0
72959,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,0
72959,note_on,,239,0,7,,,,,,,,,,,,,,,2,,,52,0
72959,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,71,0
72959,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,64,0
72959,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,52,0
72959,note_on,,239,0,11,,,,,,,,,,,,,,,14,,,52,0
72959,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,64,0
72960,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,62,68
72960,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,53,76
72960,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,72,76
72960,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,62,68
72960,note_on,,1,0,7,,,,,,,,,,,,,,,2,,,53,68
72960,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,65,76
72960,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,69,76
72960,note_on,,1,0,11,,,,,,,,,,,,,,,14,,,53,68
72960,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,62,68
73079,note_on,,119,0,9,,,,,,,,,,,,,,,12,,,62,0
73079,note_on,,119,0,10,,,,,,,,,,,,,,,13,,,62,0
73079,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,62,0
73080,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,60,68
73080,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,60,68
73080,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,60,68
73184,note_on,,104,0,10,,,,,,,,,,,,,,,13,,,60,0
73184,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,60,0
73184,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,53,0
73184,note_on,,104,0,9,,,,,,,,,,,,,,,12,,,60,0
73184,note_on,,224,0,11,,,,,,,,,,,,,,,14,,,53,0
73199,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,53,0
73199,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,72,0
73199,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,65,0
73199,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,69,0
73200,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,76
73200,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,58,68
73200,note_on,,16,0,11,,,,,,,,,,,,,,,14,,,55,68
73200,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,58,68
73200,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,70,76
73200,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,77,76
73200,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,58,68
73200,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,55,68
73200,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,74,76
73200,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,55,76
73304,note_on,,824,0,5,,,,,,,,,,,,,,,0,,,77,0
73304,note_on,,824,0,6,,,,,,,,,,,,,,,1,,,77,0
73319,note_on,,119,0,10,,,,,,,,,,,,,,,13,,,58,0
73319,note_on,,119,0,9,,,,,,,,,,,,,,,12,,,58,0
73319,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,58,0
73320,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,62,68
73320,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,62,68
73320,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,77,68
73320,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,77,68
73320,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,62,68
73439,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,0
73439,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,74,0
73439,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,77,0
73439,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,77,0
73439,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,70,0
73439,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,77,0
73439,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,55,0
73439,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,62,0
73439,note_on,,119,0,10,,,,,,,,,,,,,,,13,,,62,0
73439,note_on,,239,0,7,,,,,,,,,,,,,,,2,,,55,0
73439,note_on,,119,0,9,,,,,,,,,,,,,,,12,,,62,0
73439,note_on,,239,0,11,,,,,,,,,,,,,,,14,,,55,0
73440,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,67,68
73440,note_on,,1,0,10,,,,,,,,,,,,,,,13,,,67,68
73440,note_on,,1,0,7,,,,,,,,,,,,,,,2,,,55,68
73440,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,77,76
73440,note_on,,1,0,9,,,,,,,,,,,,,,,12,,,67,68
73440,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,76
73440,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,70,76
73440,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,74,76
73440,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,55,76
73440,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,76,68
73440,note_on,,1,0,11,,,,,,,,,,,,,,,14,,,55,68
73440,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,76,68
73544,note_on,,104,0,10,,,,,,,,,,,,,,,13,,,67,0
73544,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,67,0
73544,note_on,,104,0,9,,,,,,,,,,,,,,,12,,,67,0
73559,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,76,0
73559,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,76,0
73560,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,64,68
73560,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,64,68
73560,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,73,68
