tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,note,velocity,channel,program
208224,note_off,96,0,2,,,,,,55,64,0,
208224,note_off,96,0,1,,,,,,70,64,0,
208320,note_on,0,0,2,,,,,,55,97,0,
208320,note_off,96,0,1,,,,,,69,64,0,
208320,note_on,0,0,1,,,,,,70,92,0,
208320,note_off,96,0,2,,,,,,54,64,0,
208416,note_off,96,0,1,,,,,,70,64,0,
208416,note_on,0,0,2,,,,,,54,97,0,
208416,note_on,0,0,1,,,,,,69,92,0,
208416,note_off,96,0,2,,,,,,55,64,0,
208512,note_off,96,0,2,,,,,,54,64,0,
208512,note_on,0,0,2,,,,,,55,97,0,
208512,note_off,96,0,1,,,,,,69,64,0,
208512,note_on,0,0,1,,,,,,70,92,0,
208512,note_on,0,0,3,,,,,,38,102,0,
208512,note_off,384,0,3,,,,,,50,64,0,
208608,note_on,0,0,1,,,,,,69,92,0,
208608,note_off,96,0,1,,,,,,70,64,0,
208608,note_on,0,0,2,,,,,,54,97,0,
208608,note_off,96,0,2,,,,,,55,64,0,
208704,note_off,96,0,1,,,,,,69,64,0,
208704,note_on,0,0,1,,,,,,67,92,0,
208704,note_on,0,0,2,,,,,,55,97,0,
208704,note_off,96,0,2,,,,,,54,64,0,
208896,note_on,0,0,3,,,,,,43,102,0,
208896,note_on,0,0,1,,,,,,67,92,0,
208896,note_off,192,0,1,,,,,,67,64,0,
208896,note_on,0,0,2,,,,,,55,97,0,
208896,note_off,192,0,2,,,,,,55,64,0,
208896,note_off,384,0,3,,,,,,38,64,0,
209088,note_on,0,0,2,,,,,,58,97,0,
209088,note_off,192,0,2,,,,,,55,64,0,
209280,note_on,0,0,2,,,,,,63,97,0,
209280,note_off,192,0,2,,,,,,58,64,0,
209472,note_on,576,0,1,,,,,,70,92,0,
209664,note_on,0,0,1,,,,,,72,92,0,
209664,note_off,0,0,1,,,,,,67,64,0,
209664,note_off,192,0,1,,,,,,70,64,0,
209664,note_off,768,0,3,,,,,,43,64,0,
209664,note_on,0,0,1,,,,,,69,92,0,
209856,note_off,576,0,2,,,,,,63,64,0,
209856,note_on,0,0,2,,,,,,60,97,0,
210048,note_off,192,0,2,,,,,,60,64,0,
210048,note_on,0,0,2,,,,,,65,97,0,
210240,note_off,192,0,2,,,,,,65,64,0,
210240,note_on,0,0,2,,,,,,63,97,0,
210240,note_on,0,0,1,,,,,,72,92,0,
210240,note_off,576,0,1,,,,,,72,64,0,
210432,note_off,192,0,2,,,,,,63,64,0,
210432,note_on,0,0,2,,,,,,62,97,0,
210432,note_off,192,0,1,,,,,,72,64,0,
210432,note_off,0,0,1,,,,,,69,64,0,
210432,note_on,0,0,1,,,,,,74,92,0,
210432,note_on,0,0,1,,,,,,70,92,0,
210624,note_off,192,0,1,,,,,,74,64,0,
210624,note_on,0,0,1,,,,,,75,92,0,
210816,note_on,0,0,2,,,,,,58,97,0,
210816,note_off,192,0,1,,,,,,75,64,0,
210816,note_on,0,0,1,,,,,,74,92,0,
210816,note_off,384,0,2,,,,,,62,64,0,
211008,note_off,192,0,1,,,,,,74,64,0,
211008,note_on,0,0,1,,,,,,72,92,0,
211200,note_on,0,0,2,,,,,,63,97,0,
211200,note_on,0,0,1,,,,,,67,92,0,
211200,note_off,192,0,1,,,,,,72,64,0,
211200,note_off,0,0,1,,,,,,70,64,0,
211200,note_off,384,0,2,,,,,,58,64,0,
211200,note_on,0,0,1,,,,,,70,92,0,
211392,note_on,0,0,2,,,,,,65,97,0,
211392,note_off,192,0,2,,,,,,63,64,0,
211584,note_on,0,0,2,,,,,,63,97,0,
211584,note_off,384,0,1,,,,,,70,64,0,
211584,note_off,192,0,2,,,,,,65,64,0,
211584,note_on,0,0,1,,,,,,79,92,0,
211776,note_off,192,0,2,,,,,,63,64,0,
211776,note_on,0,0,2,,,,,,62,97,0,
211968,note_on,0,0,1,,,,,,75,92,0,
211968,note_off,384,0,1,,,,,,67,64,0,
211968,note_on,0,0,2,,,,,,60,97,0,
211968,note_off,192,0,2,,,,,,62,64,0,
212160,note_on,0,0,1,,,,,,79,92,0,
212160,note_off,192,0,1,,,,,,79,64,0,
212352,note_on,0,0,1,,,,,,75,92,0,
212352,note_off,0,0,1,,,,,,75,64,0,
212352,note_on,0,0,1,,,,,,81,92,0,
212352,note_off,192,0,1,,,,,,79,64,0,
212544,note_off,192,0,1,,,,,,81,64,0,
212544,note_on,0,0,1,,,,,,82,92,0,
212736,note_on,0,0,1,,,,,,84,92,0,
212736,note_on,0,0,1,,,,,,75,92,0,
212736,note_off,192,0,1,,,,,,82,64,0,
212736,note_off,0,0,1,,,,,,75,64,0,
212928,note_off,960,0,2,,,,,,60,64,0,
212928,note_on,0,0,1,,,,,,81,92,0,
212928,note_off,192,0,1,,,,,,84,64,0,
212928,note_on,0,0,2,,,,,,60,97,0,
213120,note_on,0,0,2,,,,,,58,97,0,
213120,note_off,192,0,1,,,,,,81,64,0,
213120,note_off,0,0,1,,,,,,75,64,0,
213120,note_on,0,0,1,,,,,,75,92,0,
213120,note_off,192,0,2,,,,,,60,64,0,
213120,note_on,0,0,1,,,,,,82,92,0,
213312,note_off,192,0,1,,,,,,82,64,0,
213312,note_off,192,0,2,,,,,,58,64,0,
213312,note_on,0,0,1,,,,,,84,92,0,
213312,note_on,0,0,2,,,,,,57,97,0,
213504,note_off,192,0,1,,,,,,84,64,0,
213504,note_on,0,0,1,,,,,,78,92,0,
213504,note_on,0,0,2,,,,,,62,97,0,
213504,note_off,192,0,2,,,,,,57,64,0,
213504,note_on,0,0,1,,,,,,69,92,0,
213504,note_off,0,0,1,,,,,,75,64,0,
213696,note_on,0,0,2,,,,,,60,97,0,
213696,note_off,192,0,2,,,,,,62,64,0,
213888,note_off,384,0,1,,,,,,78,64,0,
213888,note_on,0,0,1,,,,,,81,92,0,
213888,note_on,0,0,2,,,,,,62,97,0,
213888,note_off,192,0,2,,,,,,60,64,0,
214080,note_on,0,0,2,,,,,,63,97,0,
214080,note_off,192,0,2,,,,,,62,64,0,
214272,note_on,0,0,2,,,,,,62,97,0,
214272,note_off,192,0,2,,,,,,63,64,0,
214272,note_on,0,0,1,,,,,,74,92,0,
214272,note_off,0,0,1,,,,,,69,64,0,
214272,note_off,384,0,1,,,,,,81,64,0,
214464,note_on,0,0,2,,,,,,63,97,0,
214464,note_off,192,0,2,,,,,,62,64,0,
214656,note_on,0,0,2,,,,,,62,97,0,
214656,note_off,192,0,2,,,,,,63,64,0,
214656,note_on,384,0,1,,,,,,69,92,0,
214848,note_on,0,0,2,,,,,,60,97,0,
214848,note_off,192,0,2,,,,,,62,64,0,
215040,note_off,192,0,2,,,,,,60,64,0,
215040,note_on,0,0,2,,,,,,58,97,0,
215040,note_off,0,0,1,,,,,,74,64,0,
215040,note_on,0,0,1,,,,,,74,92,0,
215040,note_off,384,0,1,,,,,,69,64,0,
215232,note_on,192,0,1,,,,,,79,92,0,
215424,note_on,0,0,1,,,,,,74,92,0,
215424,note_on,0,0,1,,,,,,82,92,0,
215424,note_off,0,0,1,,,,,,74,64,0,
215424,note_off,192,0,1,,,,,,79,64,0,
215616,note_off,192,0,1,,,,,,82,64,0,
215616,note_on,0,0,1,,,,,,81,92,0,
215808,note_on,0,0,1,,,,,,74,92,0,
215808,note_on,0,0,1,,,,,,79,92,0,
215808,note_off,0,0,1,,,,,,74,64,0,
215808,note_off,192,0,1,,,,,,81,64,0,
216000,note_on,0,0,1,,,,,,81,92,0,
216000,note_off,192,0,1,,,,,,79,64,0,
216000,note_off,960,0,2,,,,,,58,64,0,
216000,note_on,0,0,2,,,,,,55,97,0,
216192,note_on,0,0,1,,,,,,79,92,0,
216192,note_on,0,0,1,,,,,,74,92,0,
216192,note_off,0,0,1,,,,,,74,64,0,
216192,note_off,192,0,1,,,,,,81,64,0,
216192,note_off,192,0,2,,,,,,55,64,0,
216192,note_on,0,0,2,,,,,,57,97,0,
216384,note_off,192,0,2,,,,,,57,64,0,
216384,note_on,0,0,2,,,,,,59,97,0,
216384,note_on,0,0,1,,,,,,77,92,0,
216384,note_off,192,0,1,,,,,,79,64,0,
216576,note_on,0,0,1,,,,,,75,92,0,
216576,note_on,0,0,1,,,,,,67,92,0,
216576,note_off,0,0,1,,,,,,74,64,0,
216576,note_off,192,0,1,,,,,,77,64,0,
216576,note_off,192,0,2,,,,,,59,64,0,
216576,note_on,0,0,2,,,,,,60,97,0,
216768,note_on,0,0,1,,,,,,74,92,0,
216768,note_off,192,0,1,,,,,,75,64,0,
216768,note_on,0,0,2,,,,,,62,97,0,
216768,note_off,192,0,2,,,,,,60,64,0,
216960,note_off,192,0,2,,,,,,62,64,0,
216960,note_on,0,0,2,,,,,,63,97,0,
216960,note_off,192,0,1,,,,,,74,64,0,
216960,note_on,0,0,1,,,,,,72,92,0,
217152,note_off,192,0,2,,,,,,63,64,0,
217152,note_on,0,0,2,,,,,,62,97,0,
217344,note_on,0,0,1,,,,,,81,92,0,
217344,note_off,192,0,2,,,,,,62,64,0,
217344,note_on,0,0,2,,,,,,60,97,0,
217344,note_off,0,0,1,,,,,,67,64,0,
217344,note_off,384,0,1,,,,,,72,64,0,
217536,note_off,192,0,2,,,,,,60,64,0,
217536,note_on,0,0,2,,,,,,58,97,0,
217728,note_off,192,0,2,,,,,,58,64,0,
217728,note_on,0,0,2,,,,,,60,97,0,
217728,note_on,384,0,1,,,,,,75,92,0,
217920,note_on,0,0,2,,,,,,57,97,0,
217920,note_off,192,0,2,,,,,,60,64,0,
218112,note_on,0,0,2,,,,,,58,97,0,
218112,note_off,384,0,1,,,,,,75,64,0,
218112,note_on,0,0,1,,,,,,74,92,0,
218112,note_off,192,0,2,,,,,,57,64,0,
218304,note_off,192,0,1,,,,,,74,64,0,
218304,note_on,0,0,1,,,,,,75,92,0,
218496,note_off,192,0,1,,,,,,75,64,0,
218496,note_on,0,0,2,,,,,,46,97,0,
218496,note_on,0,0,1,,,,,,74,92,0,
218496,note_off,384,0,2,,,,,,58,64,0,
218688,note_on,0,0,1,,,,,,75,92,0,
218688,note_off,192,0,1,,,,,,74,64,0,
218880,note_off,192,0,1,,,,,,75,64,0,
218880,note_off,0,0,1,,,,,,81,64,0,
218880,note_on,0,0,1,,,,,,74,92,0,
218880,note_on,0,0,1,,,,,,79,92,0,
218880,note_off,384,0,2,,,,,,46,64,0,
219072,note_on,192,0,2,,,,,,51,97,0,
219072,note_off,192,0,1,,,,,,74,64,0,
219072,note_on,0,0,1,,,,,,75,92,0,
219264,note_off,192,0,2,,,,,,51,64,0,
219264,note_off,192,0,1,,,,,,75,64,0,
219264,note_on,0,0,2,,,,,,53,97,0,
219264,note_on,0,0,1,,,,,,74,92,0,
219456,note_on,0,0,1,,,,,,75,92,0,
219456,note_on,0,0,2,,,,,,55,97,0,
219456,note_off,192,0,2,,,,,,53,64,0,
219456,note_off,192,0,1,,,,,,74,64,0,
219648,note_on,0,0,1,,,,,,72,92,0,
219648,note_off,192,0,1,,,,,,75,64,0,
219648,note_on,0,0,2,,,,,,45,97,0,
219648,note_off,192,0,2,,,,,,55,64,0,
219840,note_on,0,0,1,,,,,,74,92,0,
219840,note_off,192,0,2,,,,,,45,64,0,
219840,note_on,0,0,2,,,,,,46,97,0,
219840,note_off,192,0,1,,,,,,72,64,0,
220032,note_on,0,0,1,,,,,,72,92,0,
220032,note_off,192,0,2,,,,,,46,64,0,
220032,note_off,192,0,1,,,,,,74,64,0,
220032,note_on,0,0,2,,,,,,48,97,0,
220224,note_on,0,0,2,,,,,,45,97,0,
220224,note_off,192,0,2,,,,,,48,64,0,
220224,note_off,192,0,1,,,,,,72,64,0,
220224,note_on,0,0,1,,,,,,74,92,0,
220416,note_on,0,0,2,,,,,,50,97,0,
220416,note_off,192,0,1,,,,,,74,64,0,
220416,note_off,0,0,1,,,,,,79,64,0,
220416,note_on,0,0,1,,,,,,72,92,0,
220416,note_off,192,0,2,,,,,,45,64,0,
220416,note_on,0,0,1,,,,,,78,92,0,
220608,note_off,192,0,1,,,,,,72,64,0,
220608,note_on,0,0,1,,,,,,74,92,0,
220800,note_on,0,0,1,,,,,,72,92,0,
220800,note_on,0,0,2,,,,,,38,97,0,
220800,note_off,384,0,2,,,,,,50,64,0,
220800,note_off,192,0,1,,,,,,74,64,0,
220992,note_off,192,0,1,,,,,,72,64,0,
220992,note_on,0,0,1,,,,,,74,92,0,
221184,note_off,384,0,2,,,,,,38,64,0,
221184,note_on,0,0,2,,,,,,43,97,0,
221184,note_off,0,0,1,,,,,,78,64,0,
221184,note_on,0,0,1,,,,,,79,92,0,
221184,note_on,0,0,1,,,,,,70,92,0,
221184,note_off,192,0,1,,,,,,74,64,0,
221376,note_off,192,0,2,,,,,,43,64,0,
221376,note_on,0,0,2,,,,,,55,97,0,
221568,note_on,0,0,1,,,,,,74,92,0,
221568,note_off,384,0,1,,,,,,79,64,0,
221568,note_off,192,0,2,,,,,,55,64,0,
221568,note_on,0,0,2,,,,,,57,97,0,
221760,note_off,192,0,2,,,,,,57,64,0,
221760,note_on,0,0,2,,,,,,58,97,0,
221952,note_off,192,0,2,,,,,,58,64,0,
221952,note_off,384,0,1,,,,,,70,64,0,
221952,note_on,0,0,2,,,,,,54,97,0,
221952,note_on,0,0,1,,,,,,69,92,0,
222144,note_off,192,0,1,,,,,,74,64,0,
222144,note_on,0,0,1,,,,,,72,92,0,
222336,note_off,192,0,1,,,,,,72,64,0,
222336,note_on,0,0,2,,,,,,55,97,0,
222336,note_off,384,0,2,,,,,,54,64,0,
222336,note_off,0,0,1,,,,,,69,64,0,
222336,note_on,0,0,1,,,,,,67,92,0,
222336,note_on,0,0,1,,,,,,70,92,0,
222432,note_on,0,0,1,,,,,,69,92,0,
222432,note_off,96,0,1,,,,,,70,64,0,
222528,note_on,0,0,1,,,,,,70,92,0,
222528,note_off,96,0,1,,,,,,69,64,0,
222624,note_off,96,0,1,,,,,,70,64,0,
222624,note_off,0,0,1,,,,,,67,64,0,
222624,note_on,0,0,1,,,,,,67,92,0,
222720,note_off,96,0,1,,,,,,67,64,0,
222720,note_on,0,0,1,,,,,,72,92,0,
222720,note_off,384,0,2,,,,,,55,64,0,
222912,note_on,192,0,2,,,,,,51,97,0,
223104,note_on,384,0,1,,,,,,79,92,0,
223104,note_off,192,0,2,,,,,,51,64,0,
223104,note_on,0,0,2,,,,,,50,97,0,
223296,note_on,0,0,2,,,,,,48,97,0,
223296,note_off,192,0,2,,,,,,50,64,0,
223488,note_on,0,0,2,,,,,,47,97,0,
223488,note_off,192,0,2,,,,,,48,64,0,
223488,note_on,0,0,1,,,,,,74,92,0,
223488,note_off,384,0,1,,,,,,72,64,0,
223680,note_on,0,0,1,,,,,,80,92,0,
223680,note_off,192,0,1,,,,,,79,64,0,
223872,note_off,384,0,2,,,,,,47,64,0,
223872,note_on,0,0,1,,,,,,79,92,0,
223872,note_off,192,0,1,,,,,,80,64,0,
223872,note_on,0,0,2,,,,,,43,97,0,
224064,note_off,192,0,1,,,,,,79,64,0,
224064,note_on,0,0,1,,,,,,77,92,0,
224256,note_off,192,0,1,,,,,,77,64,0,
224256,note_off,384,0,2,,,,,,43,64,0,
224256,note_on,0,0,2,,,,,,48,97,0,
224256,note_on,0,0,1,,,,,,75,92,0,
224256,note_on,0,0,1,,,,,,67,92,0,
224256,note_off,0,0,1,,,,,,74,64,0,
224448,note_off,192,0,2,,,,,,48,64,0,
224448,note_on,0,0,2,,,,,,51,97,0,
224640,note_off,192,0,2,,,,,,51,64,0,
224640,note_on,0,0,2,,,,,,50,97,0,
224832,note_on,0,0,2,,,,,,53,97,0,
224832,note_off,192,0,2,,,,,,50,64,0,
225024,note_off,768,0,1,,,,,,75,64,0,
225024,note_off,0,0,1,,,,,,67,64,0,
225024,note_on,0,0,2,,,,,,51,97,0,
225024,note_off,192,0,2,,,,,,53,64,0,
225216,note_off,192,0,2,,,,,,51,64,0,
225216,note_on,0,0,2,,,,,,50,97,0,
225408,note_on,384,0,1,,,,,,75,92,0,
225408,note_off,192,0,2,,,,,,50,64,0,
225408,note_on,0,0,2,,,,,,51,97,0,
225408,note_on,0,0,1,,,,,,67,92,0,
225600,note_off,192,0,2,,,,,,51,64,0,
225600,note_on,0,0,2,,,,,,48,97,0,
225792,note_off,192,0,2,,,,,,48,64,0,
225792,note_on,0,0,2,,,,,,53,97,0,
225792,note_on,0,0,1,,,,,,69,92,0,
225792,note_on,0,0,1,,,,,,75,92,0,
225792,note_off,0,0,1,,,,,,75,64,0,
225792,note_off,384,0,1,,,,,,67,64,0,
225984,note_off,192,0,2,,,,,,53,64,0,
225984,note_on,0,0,1,,,,,,72,92,0,
225984,note_off,192,0,1,,,,,,69,64,0,
225984,note_on,0,0,2,,,,,,57,97,0,
226176,note_off,192,0,2,,,,,,57,64,0,
226176,note_on,0,0,1,,,,,,70,92,0,
226176,note_off,192,0,1,,,,,,72,64,0,
226176,note_on,0,0,2,,,,,,55,97,0,
226368,note_off,192,0,2,,,,,,55,64,0,
226368,note_on,0,0,2,,,,,,58,97,0,
226368,note_off,192,0,1,,,,,,70,64,0,
226368,note_on,0,0,1,,,,,,74,92,0,
226560,note_off,192,0,1,,,,,,74,64,0,
226560,note_on,0,0,1,,,,,,72,92,0,
226560,note_off,192,0,2,,,,,,58,64,0,
226560,note_on,0,0,2,,,,,,57,97,0,
226752,note_off,192,0,1,,,,,,72,64,0,
226752,note_on,0,0,1,,,,,,70,92,0,
226752,note_off,192,0,2,,,,,,57,64,0,
226752,note_on,0,0,2,,,,,,55,97,0,
226944,note_off,192,0,1,,,,,,70,64,0,
226944,note_on,0,0,1,,,,,,72,92,0,
226944,note_off,192,0,2,,,,,,55,64,0,
226944,note_on,0,0,2,,,,,,57,97,0,
227136,note_off,192,0,1,,,,,,72,64,0,
227136,note_on,0,0,2,,,,,,53,97,0,
227136,note_on,0,0,1,,,,,,69,92,0,
227136,note_off,192,0,2,,,,,,57,64,0,
227328,note_off,192,0,2,,,,,,53,64,0,
227328,note_on,0,0,2,,,,,,58,97,0,
227328,note_on,0,0,1,,,,,,74,92,0,
227328,note_on,0,0,1,,,,,,70,92,0,
227328,note_off,0,0,1,,,,,,75,64,0,
227328,note_off,192,0,1,,,,,,69,64,0,
227520,note_on,0,0,2,,,,,,62,97,0,
227520,note_off,192,0,2,,,,,,58,64,0,
227712,note_on,0,0,1,,,,,,65,92,0,
227712,note_off,384,0,1,,,,,,70,64,0,
227712,note_on,0,0,2,,,,,,60,97,0,
227712,note_off,192,0,2,,,,,,62,64,0,
227904,note_off,192,0,2,,,,,,60,64,0,
227904,note_on,0,0,2,,,,,,63,97,0,
228096,note_on,0,0,1,,,,,,70,92,0,
228096,note_off,0,0,1,,,,,,74,64,0,
228096,note_off,384,0,1,,,,,,65,64,0,
228096,note_on,0,0,2,,,,,,62,97,0,
228096,note_off,192,0,2,,,,,,63,64,0,
228288,note_on,0,0,2,,,,,,60,97,0,
228288,note_on,0,0,1,,,,,,72,92,0,
228288,note_off,192,0,1,,,,,,70,64,0,
228288,note_off,192,0,2,,,,,,62,64,0,
228480,note_off,192,0,1,,,,,,72,64,0,
228480,note_on,0,0,1,,,,,,70,92,0,
228480,note_on,0,0,2,,,,,,62,97,0,
228480,note_off,192,0,2,,,,,,60,64,0,
228672,note_on,0,0,2,,,,,,58,97,0,
228672,note_off,192,0,1,,,,,,70,64,0,
228672,note_on,0,0,1,,,,,,69,92,0,
228672,note_off,192,0,2,,,,,,62,64,0,
228864,note_off,192,0,2,,,,,,58,64,0,
228864,note_on,0,0,1,,,,,,67,92,0,
228864,note_off,192,0,1,,,,,,69,64,0,
228864,note_on,0,0,2,,,,,,63,97,0,
229056,note_on,0,0,2,,,,,,65,97,0,
229056,note_off,192,0,2,,,,,,63,64,0,
229248,note_on,0,0,1,,,,,,70,92,0,
229248,note_off,384,0,1,,,,,,67,64,0,
229248,note_off,192,0,2,,,,,,65,64,0,
229248,note_on,0,0,2,,,,,,63,97,0,
229440,note_on,0,0,2,,,,,,62,97,0,
229440,note_off,192,0,2,,,,,,63,64,0,
229632,note_off,384,0,1,,,,,,70,64,0,
229632,note_on,0,0,2,,,,,,61,97,0,
229632,note_off,192,0,2,,,,,,62,64,0,
229632,note_on,0,0,1,,,,,,69,92,0,
229824,note_off,192,0,2,,,,,,61,64,0,
229824,note_off,192,0,1,,,,,,69,64,0,
229824,note_on,0,0,1,,,,,,70,92,0,
229824,note_on,0,0,2,,,,,,62,97,0,
230016,note_on,0,0,2,,,,,,59,97,0,
230016,note_on,0,0,1,,,,,,67,92,0,
230016,note_off,192,0,2,,,,,,62,64,0,
230016,note_off,192,0,1,,,,,,70,64,0,
230208,note_on,0,0,1,,,,,,69,92,0,
230208,note_off,192,0,1,,,,,,67,64,0,
230208,note_off,192,0,2,,,,,,59,64,0,
230208,note_on,0,0,2,,,,,,61,97,0,
230400,note_on,0,0,1,,,,,,65,92,0,
230400,note_off,192,0,1,,,,,,69,64,0,
230400,note_off,192,0,2,,,,,,61,64,0,
230400,note_on,0,0,2,,,,,,62,97,0,
230400,note_on,0,0,1,,,,,,74,92,0,
230592,note_on,0,0,2,,,,,,60,97,0,
230592,note_off,192,0,1,,,,,,65,64,0,
230592,note_off,192,0,2,,,,,,62,64,0,
230592,note_on,0,0,1,,,,,,69,92,0,
230784,note_off,192,0,2,,,,,,60,64,0,
230784,note_on,0,0,2,,,,,,58,97,0,
230784,note_on,0,0,1,,,,,,62,92,0,
230784,note_off,192,0,1,,,,,,69,64,0,
230976,note_on,0,0,2,,,,,,57,97,0,
230976,note_off,192,0,2,,,,,,58,64,0,
231168,note_off,192,0,2,,,,,,57,64,0,
231168,note_on,0,0,2,,,,,,55,97,0,
231168,note_on,0,0,1,,,,,,76,92,0,
231168,note_off,384,0,1,,,,,,74,64,0,
231360,note_off,192,0,2,,,,,,55,64,0,
231360,note_on,0,0,2,,,,,,52,97,0,
231360,note_on,0,0,1,,,,,,74,92,0,
231360,note_off,192,0,1,,,,,,62,64,0,
231552,note_on,0,0,2,,,,,,57,97,0,
231552,note_off,192,0,2,,,,,,52,64,0,
231552,note_on,0,0,1,,,,,,73,92,0,
231552,note_off,192,0,1,,,,,,74,64,0,
231744,note_off,192,0,2,,,,,,57,64,0,
231744,note_on,0,0,2,,,,,,45,97,0,
231744,note_on,0,0,1,,,,,,71,92,0,
231744,note_off,192,0,1,,,,,,73,64,0,
231840,note_on,0,0,1,,,,,,73,92,0,
231840,note_off,96,0,1,,,,,,71,64,0,
231936,note_off,192,0,2,,,,,,45,64,0,
231936,note_on,0,0,2,,,,,,50,97,0,
231936,note_on,0,0,1,,,,,,74,92,0,
231936,note_off,96,0,1,,,,,,73,64,0,
231936,note_on,0,0,1,,,,,,77,92,0,
231936,note_off,0,0,1,,,,,,76,64,0,
232128,note_off,192,0,1,,,,,,74,64,0,
232128,note_on,0,0,1,,,,,,76,92,0,
232320,note_off,192,0,1,,,,,,76,64,0,
232320,note_on,0,0,1,,,,,,72,92,0,
232512,note_off,192,0,1,,,,,,72,64,0,
232512,note_on,0,0,1,,,,,,74,92,0,
232704,note_off,768,0,2,,,,,,50,64,0,
232704,note_off,192,0,1,,,,,,74,64,0,
232704,note_off,0,0,1,,,,,,77,64,0,
232704,note_on,0,0,1,,,,,,70,92,0,
232704,note_on,0,0,1,,,,,,74,92,0,
232896,note_on,0,0,1,,,,,,72,92,0,
232896,note_off,192,0,1,,,,,,70,64,0,
233088,note_off,192,0,1,,,,,,72,64,0,
233088,note_on,0,0,1,,,,,,69,92,0,
233280,note_off,192,0,1,,,,,,69,64,0,
233280,note_on,0,0,1,,,,,,70,92,0,
233472,note_off,192,0,1,,,,,,70,64,0,
233472,note_off,0,0,1,,,,,,74,64,0,
233472,note_on,0,0,1,,,,,,82,92,0,
233472,note_on,0,0,1,,,,,,67,92,0,
233664,note_on,0,0,1,,,,,,62,92,0,
233664,note_off,192,0,1,,,,,,67,64,0,
233856,note_on,0,0,1,,,,,,82,92,0,
233856,note_off,0,0,1,,,,,,82,64,0,
233856,note_on,0,0,1,,,,,,67,92,0,
233856,note_off,192,0,1,,,,,,62,64,0,
234048,note_off,192,0,1,,,,,,67,64,0,
234048,note_on,0,0,1,,,,,,70,92,0,
234240,note_off,192,0,1,,,,,,70,64,0,
234240,note_off,0,0,1,,,,,,82,64,0,
234240,note_on,0,0,1,,,,,,82,92,0,
234240,note_on,0,0,1,,,,,,74,92,0,
234432,note_on,0,0,1,,,,,,70,92,0,
234432,note_off,192,0,1,,,,,,74,64,0,
234624,note_off,192,0,1,,,,,,70,64,0,
234624,note_off,0,0,1,,,,,,82,64,0,
234624,note_on,0,0,1,,,,,,82,92,0,
234624,note_on,0,0,1,,,,,,67,92,0,
234816,note_off,192,0,1,,,,,,67,64,0,
234816,note_on,0,0,1,,,,,,70,92,0,
235008,note_off,0,0,1,,,,,,82,64,0,
235008,note_on,0,0,1,,,,,,76,92,0,
235008,note_on,0,0,1,,,,,,72,92,0,
235008,note_off,192,0,1,,,,,,70,64,0,
235200,note_off,192,0,1,,,,,,72,64,0,
235200,note_on,0,0,1,,,,,,67,92,0,
235392,note_off,192,0,1,,,,,,67,64,0,
235392,note_on,0,0,1,,,,,,64,92,0,
235584,note_off,192,0,1,,,,,,64,64,0,
235584,note_on,0,0,1,,,,,,67,92,0,
235776,note_off,0,0,1,,,,,,76,64,0,
235776,note_on,0,0,1,,,,,,60,92,0,
235776,note_off,192,0,1,,,,,,67,64,0,
235968,note_off,192,0,1,,,,,,60,64,0,
235968,note_on,0,0,1,,,,,,70,92,0,
236160,note_on,0,0,1,,,,,,76,92,0,
236160,note_off,192,0,1,,,,,,70,64,0,
236160,note_on,0,0,1,,,,,,69,92,0,
236352,note_off,192,0,1,,,,,,69,64,0,
236352,note_on,0,0,1,,,,,,67,92,0,
236544,note_off,192,0,1,,,,,,67,64,0,
236544,note_off,0,0,1,,,,,,76,64,0,
236544,note_on,0,0,1,,,,,,81,92,0,
236544,note_on,0,0,1,,,,,,65,92,0,
236736,note_off,192,0,1,,,,,,65,64,0,
236736,note_on,0,0,1,,,,,,60,92,0,
236928,note_off,0,0,1,,,,,,81,64,0,
236928,note_on,0,0,1,,,,,,65,92,0,
236928,note_on,0,0,1,,,,,,81,92,0,
236928,note_off,192,0,1,,,,,,60,64,0,
237120,note_off,192,0,1,,,,,,65,64,0,
237120,note_on,0,0,1,,,,,,69,92,0,
237312,note_off,0,0,1,,,,,,81,64,0,
237312,note_on,0,0,1,,,,,,81,92,0,
237312,note_on,0,0,1,,,,,,72,92,0,
237312,note_off,192,0,1,,,,,,69,64,0,
237504,note_on,0,0,1,,,,,,69,92,0,
237504,note_off,192,0,1,,,,,,72,64,0,
237696,note_off,192,0,1,,,,,,69,64,0,
237696,note_off,0,0,1,,,,,,81,64,0,
237696,note_on,0,0,1,,,,,,81,92,0,
237696,note_on,0,0,1,,,,,,65,92,0,
237888,note_off,192,0,1,,,,,,65,64,0,
237888,note_on,0,0,1,,,,,,69,92,0,
238080,note_off,192,0,1,,,,,,69,64,0,
238080,note_on,0,0,1,,,,,,74,92,0,
238080,note_on,0,0,1,,,,,,70,92,0,
238080,note_off,0,0,1,,,,,,81,64,0,
238272,note_off,192,0,1,,,,,,70,64,0,
238272,note_on,0,0,1,,,,,,65,92,0,
238464,note_off,192,0,1,,,,,,65,64,0,
238464,note_on,0,0,1,,,,,,62,92,0,
238656,note_off,192,0,1,,,,,,62,64,0,
238656,note_on,0,0,1,,,,,,65,92,0,
238848,note_off,0,0,1,,,,,,74,64,0,
238848,note_on,0,0,1,,,,,,58,92,0,
238848,note_off,192,0,1,,,,,,65,64,0,
239040,note_on,0,0,1,,,,,,70,92,0,
