tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,note,velocity,channel,program
141312,note_on,,0,0,1,,,,,68,92,0,
141504,note_off,,192,0,1,,,,,68,64,0,
141504,note_on,,0,0,2,,,,,52,92,0,
141504,note_off,,0,0,1,,,,,75,64,0,
141504,note_on,,0,0,1,,,,,68,92,0,
141504,note_off,,192,0,2,,,,,52,64,0,
141696,note_on,,192,0,1,,,,,73,92,0,
141696,note_off,,192,0,2,,,,,52,64,0,
141696,note_on,,0,0,2,,,,,52,92,0,
141792,note_on,,0,0,2,,,,,51,92,0,
141792,note_off,,96,0,2,,,,,52,64,0,
141888,note_off,,96,0,2,,,,,51,64,0,
141888,note_on,,0,0,1,,,,,68,92,0,
141888,note_off,,192,0,1,,,,,68,64,0,
141888,note_on,,0,0,2,,,,,52,92,0,
141984,note_on,,0,0,2,,,,,54,92,0,
141984,note_off,,96,0,2,,,,,52,64,0,
142080,note_on,,0,0,2,,,,,51,92,0,
142080,note_on,,0,0,1,,,,,66,92,0,
142080,note_off,,96,0,2,,,,,54,64,0,
142080,note_off,,192,0,1,,,,,68,64,0,
142272,note_off,,192,0,2,,,,,51,64,0,
142272,note_on,,0,0,2,,,,,51,92,0,
142272,note_off,,192,0,1,,,,,66,64,0,
142272,note_off,,0,0,1,,,,,73,64,0,
142272,note_on,,0,0,1,,,,,66,92,0,
142464,note_on,,0,0,2,,,,,51,92,0,
142464,note_on,,192,0,1,,,,,71,92,0,
142464,note_off,,192,0,2,,,,,51,64,0,
142560,note_on,,0,0,2,,,,,49,92,0,
142560,note_off,,96,0,2,,,,,51,64,0,
142560,note_on,,0,0,1,,,,,64,92,0,
142560,note_off,,96,0,1,,,,,66,64,0,
142656,note_off,,96,0,2,,,,,49,64,0,
142656,note_off,,96,0,1,,,,,64,64,0,
142656,note_on,,0,0,1,,,,,66,92,0,
142656,note_on,,0,0,2,,,,,51,92,0,
142752,note_on,,0,0,1,,,,,68,92,0,
142752,note_off,,96,0,1,,,,,66,64,0,
142752,note_on,,0,0,2,,,,,52,92,0,
142752,note_off,,96,0,2,,,,,51,64,0,
142848,note_on,,0,0,1,,,,,64,92,0,
142848,note_off,,96,0,1,,,,,68,64,0,
142848,note_on,,0,0,2,,,,,49,92,0,
142848,note_off,,96,0,2,,,,,52,64,0,
143040,note_off,,192,0,1,,,,,71,64,0,
143040,note_on,,0,0,2,,,,,49,92,0,
143040,note_off,,192,0,2,,,,,49,64,0,
143040,note_on,,0,0,1,,,,,73,92,0,
143136,note_off,,96,0,1,,,,,73,64,0,
143136,note_on,,0,0,1,,,,,71,92,0,
143232,note_off,,192,0,2,,,,,49,64,0,
143232,note_on,,0,0,2,,,,,49,92,0,
143232,note_off,,96,0,1,,,,,71,64,0,
143232,note_on,,0,0,1,,,,,70,92,0,
143328,note_off,,96,0,2,,,,,49,64,0,
143328,note_on,,0,0,2,,,,,47,92,0,
143424,note_on,,0,0,1,,,,,76,92,0,
143424,note_off,,96,0,2,,,,,47,64,0,
143424,note_on,,0,0,2,,,,,49,92,0,
143424,note_off,,192,0,1,,,,,64,64,0,
143520,note_off,,96,0,2,,,,,49,64,0,
143520,note_on,,0,0,2,,,,,51,92,0,
143520,note_on,,0,0,1,,,,,71,92,0,
143520,note_off,,96,0,1,,,,,70,64,0,
143616,note_on,,0,0,2,,,,,47,92,0,
143616,note_off,,96,0,2,,,,,51,64,0,
143616,note_off,,96,0,1,,,,,71,64,0,
143616,note_off,,0,0,1,,,,,76,64,0,
143616,note_on,,0,0,1,,,,,71,92,0,
143616,note_on,,0,0,1,,,,,75,92,0,
143712,note_off,,96,0,1,,,,,75,64,0,
143712,note_on,,0,0,1,,,,,73,92,0,
143808,note_on,,0,0,1,,,,,75,92,0,
143808,note_on,,0,0,1,,,,,66,92,0,
143808,note_off,,96,0,1,,,,,73,64,0,
143808,note_off,,0,0,1,,,,,71,64,0,
143904,note_on,,0,0,1,,,,,68,92,0,
143904,note_off,,0,0,1,,,,,66,64,0,
143904,note_off,,96,0,1,,,,,75,64,0,
143904,note_on,,0,0,1,,,,,76,92,0,
144000,note_off,,384,0,2,,,,,47,64,0,
144000,note_on,,0,0,2,,,,,54,92,0,
144000,note_on,,0,0,1,,,,,73,92,0,
144000,note_on,,0,0,1,,,,,69,92,0,
144000,note_off,,0,0,1,,,,,68,64,0,
144000,note_off,,96,0,1,,,,,76,64,0,
144096,note_on,,0,0,1,,,,,71,92,0,
144096,note_off,,96,0,1,,,,,73,64,0,
144192,note_off,,0,0,1,,,,,69,64,0,
144192,note_off,,96,0,1,,,,,71,64,0,
144192,note_on,,0,0,1,,,,,69,92,0,
144192,note_on,,0,0,1,,,,,73,92,0,
144192,note_off,,192,0,2,,,,,54,64,0,
144192,note_on,,0,0,2,,,,,49,92,0,
144288,note_on,,0,0,1,,,,,74,92,0,
144288,note_off,,96,0,1,,,,,73,64,0,
144384,note_off,,96,0,1,,,,,74,64,0,
144384,note_off,,192,0,2,,,,,49,64,0,
144384,note_on,,0,0,2,,,,,51,92,0,
144384,note_on,,0,0,1,,,,,71,92,0,
144480,note_on,,0,0,1,,,,,69,92,0,
144480,note_off,,0,0,1,,,,,69,64,0,
144480,note_off,,96,0,1,,,,,71,64,0,
144576,note_on,,0,0,2,,,,,53,92,0,
144576,note_on,,0,0,1,,,,,68,92,0,
144576,note_off,,96,0,1,,,,,69,64,0,
144576,note_off,,192,0,2,,,,,51,64,0,
144576,note_on,,0,0,1,,,,,71,92,0,
144672,note_on,,0,0,1,,,,,73,92,0,
144672,note_off,,96,0,1,,,,,71,64,0,
144768,note_on,,0,0,2,,,,,54,92,0,
144768,note_on,,0,0,1,,,,,69,92,0,
144768,note_off,,96,0,1,,,,,73,64,0,
144768,note_off,,192,0,2,,,,,53,64,0,
144864,note_off,,96,0,2,,,,,54,64,0,
144864,note_on,,0,0,2,,,,,56,92,0,
144960,note_off,,96,0,2,,,,,56,64,0,
144960,note_on,,0,0,1,,,,,66,92,0,
144960,note_on,,0,0,1,,,,,69,92,0,
144960,note_on,,0,0,2,,,,,57,92,0,
144960,note_off,,192,0,1,,,,,69,64,0,
144960,note_off,,0,0,1,,,,,68,64,0,
145056,note_on,,0,0,2,,,,,59,92,0,
145056,note_off,,96,0,2,,,,,57,64,0,
145152,note_off,,192,0,1,,,,,69,64,0,
145152,note_on,,0,0,1,,,,,68,92,0,
145152,note_on,,0,0,2,,,,,61,92,0,
145152,note_off,,96,0,2,,,,,59,64,0,
145248,note_off,,96,0,1,,,,,66,64,0,
145248,note_on,,0,0,1,,,,,66,92,0,
145344,note_off,,192,0,2,,,,,61,64,0,
145344,note_on,,0,0,1,,,,,64,92,0,
145344,note_off,,96,0,1,,,,,66,64,0,
145344,note_on,,0,0,2,,,,,56,92,0,
145440,note_on,,0,0,1,,,,,63,92,0,
145440,note_off,,96,0,1,,,,,64,64,0,
145536,note_on,,0,0,1,,,,,64,92,0,
145536,note_off,,96,0,1,,,,,63,64,0,
145536,note_on,,0,0,2,,,,,61,92,0,
145536,note_off,,192,0,2,,,,,56,64,0,
145632,note_off,,96,0,1,,,,,68,64,0,
145632,note_on,,0,0,1,,,,,68,92,0,
145728,note_off,,96,0,1,,,,,68,64,0,
145728,note_on,,0,0,1,,,,,73,92,0,
145824,note_on,,0,0,2,,,,,59,92,0,
145824,note_off,,288,0,2,,,,,61,64,0,
145920,note_on,,0,0,2,,,,,57,92,0,
145920,note_off,,96,0,2,,,,,59,64,0,
145920,note_off,,192,0,1,,,,,64,64,0,
145920,note_on,,0,0,1,,,,,66,92,0,
146016,note_on,,0,0,1,,,,,73,92,0,
146016,note_off,,96,0,1,,,,,73,64,0,
146112,note_on,,0,0,1,,,,,78,92,0,
146112,note_off,,96,0,1,,,,,73,64,0,
146208,note_off,,96,0,1,,,,,66,64,0,
146208,note_off,,288,0,2,,,,,57,64,0,
146208,note_on,,0,0,2,,,,,56,92,0,
146208,note_on,,0,0,1,,,,,68,92,0,
146304,note_off,,96,0,2,,,,,56,64,0,
146304,note_on,,0,0,2,,,,,54,92,0,
146304,note_on,,0,0,1,,,,,69,92,0,
146304,note_off,,96,0,1,,,,,68,64,0,
146400,note_on,,0,0,1,,,,,76,92,0,
146400,note_off,,96,0,1,,,,,78,64,0,
146496,note_on,,0,0,1,,,,,75,92,0,
146496,note_off,,96,0,1,,,,,76,64,0,
146592,note_on,,0,0,1,,,,,73,92,0,
146592,note_off,,96,0,1,,,,,75,64,0,
146688,note_off,,384,0,2,,,,,54,64,0,
146688,note_on,,0,0,2,,,,,56,92,0,
146688,note_off,,96,0,1,,,,,73,64,0,
146688,note_on,,0,0,1,,,,,72,92,0,
146784,note_off,,96,0,1,,,,,69,64,0,
146784,note_on,,0,0,1,,,,,68,92,0,
146880,note_off,,96,0,1,,,,,68,64,0,
146880,note_on,,0,0,1,,,,,66,92,0,
146976,note_on,,0,0,1,,,,,68,92,0,
146976,note_off,,96,0,1,,,,,66,64,0,
147072,note_off,,96,0,1,,,,,68,64,0,
147072,note_off,,384,0,2,,,,,56,64,0,
147072,note_on,,0,0,2,,,,,61,92,0,
147072,note_on,,0,0,1,,,,,64,92,0,
147168,note_off,,96,0,1,,,,,72,64,0,
147168,note_on,,0,0,1,,,,,68,92,0,
147264,note_off,,96,0,1,,,,,68,64,0,
147264,note_on,,0,0,1,,,,,73,92,0,
147360,note_on,,0,0,1,,,,,68,92,0,
147360,note_off,,96,0,1,,,,,73,64,0,
147456,note_on,,0,0,1,,,,,69,92,0,
147456,note_off,,96,0,1,,,,,68,64,0,
147552,note_off,,96,0,1,,,,,69,64,0,
147552,note_on,,0,0,1,,,,,71,92,0,
147648,note_on,,0,0,2,,,,,63,92,0,
147648,note_off,,576,0,2,,,,,61,64,0,
147648,note_off,,96,0,1,,,,,71,64,0,
147648,note_off,,0,0,1,,,,,64,64,0,
147648,note_on,,0,0,1,,,,,66,92,0,
147648,note_on,,0,0,1,,,,,69,92,0,
147744,note_off,,96,0,1,,,,,69,64,0,
147744,note_on,,0,0,1,,,,,71,92,0,
147840,note_off,,192,0,2,,,,,63,64,0,
147840,note_off,,96,0,1,,,,,71,64,0,
147840,note_on,,0,0,1,,,,,68,92,0,
147840,note_on,,0,0,2,,,,,60,92,0,
147936,note_on,,0,0,1,,,,,75,92,0,
147936,note_off,,96,0,1,,,,,68,64,0,
148032,note_off,,96,0,1,,,,,75,64,0,
148032,note_on,,0,0,1,,,,,73,92,0,
148128,note_off,,96,0,1,,,,,73,64,0,
148128,note_on,,0,0,1,,,,,75,92,0,
148224,note_off,,96,0,1,,,,,75,64,0,
148224,note_off,,0,0,1,,,,,66,64,0,
148224,note_on,,0,0,1,,,,,64,92,0,
148224,note_on,,0,0,1,,,,,76,92,0,
148224,note_on,,0,0,2,,,,,61,92,0,
148224,note_off,,384,0,2,,,,,60,64,0,
148320,note_off,,96,0,1,,,,,76,64,0,
148320,note_on,,0,0,1,,,,,66,92,0,
148416,note_off,,96,0,1,,,,,66,64,0,
148416,note_on,,0,0,1,,,,,68,92,0,
148512,note_off,,96,0,1,,,,,68,64,0,
148512,note_on,,0,0,1,,,,,69,92,0,
148608,note_on,,0,0,1,,,,,68,92,0,
148608,note_off,,0,0,1,,,,,64,64,0,
148608,note_on,,0,0,2,,,,,59,92,0,
148608,note_off,,384,0,2,,,,,61,64,0,
148608,note_off,,96,0,1,,,,,69,64,0,
148608,note_on,,0,0,1,,,,,63,92,0,
148704,note_off,,96,0,1,,,,,68,64,0,
148704,note_on,,0,0,1,,,,,76,92,0,
148800,note_off,,96,0,1,,,,,76,64,0,
148800,note_on,,0,0,1,,,,,75,92,0,
148896,note_off,,96,0,1,,,,,75,64,0,
148896,note_on,,0,0,1,,,,,76,92,0,
148992,note_off,,96,0,1,,,,,76,64,0,
148992,note_off,,0,0,1,,,,,63,64,0,
148992,note_on,,0,0,1,,,,,61,92,0,
148992,note_on,,0,0,1,,,,,78,92,0,
148992,note_off,,384,0,2,,,,,59,64,0,
148992,note_on,,0,0,2,,,,,57,92,0,
149088,note_on,,0,0,1,,,,,80,92,0,
149088,note_off,,96,0,1,,,,,78,64,0,
149184,note_on,,0,0,1,,,,,66,92,0,
149184,note_off,,96,0,1,,,,,80,64,0,
149184,note_on,,0,0,1,,,,,77,92,0,
149184,note_off,,0,0,1,,,,,61,64,0,
149280,note_off,,96,0,1,,,,,77,64,0,
149280,note_on,,0,0,1,,,,,78,92,0,
149376,note_on,,0,0,2,,,,,56,92,0,
149376,note_off,,384,0,2,,,,,57,64,0,
149376,note_on,,0,0,1,,,,,80,92,0,
149376,note_off,,96,0,1,,,,,78,64,0,
149472,note_on,,0,0,1,,,,,81,92,0,
149472,note_off,,96,0,1,,,,,80,64,0,
149568,note_on,,0,0,1,,,,,65,92,0,
149568,note_off,,0,0,1,,,,,66,64,0,
149568,note_off,,96,0,1,,,,,81,64,0,
149568,note_on,,0,0,1,,,,,78,92,0,
149664,note_off,,96,0,1,,,,,78,64,0,
149664,note_on,,0,0,1,,,,,80,92,0,
149760,note_off,,96,0,1,,,,,80,64,0,
149760,note_off,,0,0,1,,,,,65,64,0,
149760,note_on,,0,0,1,,,,,66,92,0,
149760,note_on,,0,0,1,,,,,81,92,0,
149760,note_off,,384,0,2,,,,,56,64,0,
149760,note_on,,0,0,2,,,,,54,92,0,
149856,note_off,,96,0,1,,,,,66,64,0,
149856,note_on,,0,0,1,,,,,68,92,0,
149952,note_off,,192,0,2,,,,,54,64,0,
149952,note_off,,96,0,1,,,,,68,64,0,
149952,note_off,,0,0,1,,,,,81,64,0,
149952,note_on,,0,0,1,,,,,65,92,0,
149952,note_on,,0,0,1,,,,,80,92,0,
150048,note_off,,96,0,1,,,,,80,64,0,
150048,note_off,,0,0,1,,,,,65,64,0,
150048,note_on,,0,0,1,,,,,66,92,0,
150048,note_on,,0,0,1,,,,,78,92,0,
150144,note_off,,96,0,1,,,,,78,64,0,
150144,note_on,,0,0,1,,,,,77,92,0,
150144,note_on,,0,0,1,,,,,68,92,0,
150144,note_off,,0,0,1,,,,,66,64,0,
150240,note_on,,0,0,1,,,,,78,92,0,
150240,note_on,,0,0,1,,,,,69,92,0,
150240,note_off,,0,0,1,,,,,68,64,0,
150240,note_off,,96,0,1,,,,,77,64,0,
150336,note_on,,0,0,1,,,,,75,92,0,
150336,note_off,,0,0,1,,,,,69,64,0,
150336,note_off,,96,0,1,,,,,78,64,0,
150336,note_on,,0,0,1,,,,,66,92,0,
150432,note_off,,0,0,1,,,,,66,64,0,
150432,note_on,,0,0,1,,,,,68,92,0,
150432,note_on,,0,0,1,,,,,77,92,0,
150432,note_off,,96,0,1,,,,,75,64,0,
150528,note_on,,0,0,1,,,,,78,92,0,
150528,note_off,,0,0,1,,,,,68,64,0,
150528,note_off,,96,0,1,,,,,77,64,0,
150528,note_on,,0,0,1,,,,,69,92,0,
150624,note_off,,96,0,1,,,,,78,64,0,
150624,note_on,,0,0,1,,,,,73,92,0,
150720,note_off,,96,0,1,,,,,73,64,0,
150720,note_on,,0,0,1,,,,,81,92,0,
150816,note_off,,96,0,1,,,,,81,64,0,
150816,note_on,,0,0,1,,,,,80,92,0,
150912,note_off,,96,0,1,,,,,80,64,0,
150912,note_off,,0,0,1,,,,,69,64,0,
150912,note_on,,0,0,1,,,,,78,92,0,
151104,note_on,,192,0,1,,,,,70,92,0,
151200,note_off,,96,0,1,,,,,78,64,0,
151200,note_on,,0,0,1,,,,,76,92,0,
151296,note_on,,0,0,1,,,,,75,92,0,
151296,note_on,,0,0,1,,,,,71,92,0,
151296,note_off,,96,0,1,,,,,76,64,0,
151296,note_off,,0,0,1,,,,,70,64,0,
151392,note_off,,96,0,1,,,,,75,64,0,
151392,note_on,,0,0,1,,,,,66,92,0,
151488,note_off,,96,0,1,,,,,66,64,0,
151488,note_off,,0,0,1,,,,,71,64,0,
151488,note_on,,0,0,1,,,,,71,92,0,
151584,note_on,,96,0,1,,,,,69,92,0,
151680,note_off,,96,0,1,,,,,69,64,0,
151680,note_off,,0,0,1,,,,,71,64,0,
151680,note_on,,0,0,1,,,,,68,92,0,
151872,note_on,,1920,0,2,,,,,59,92,0,
151968,note_off,,288,0,1,,,,,68,64,0,
151968,note_on,,0,0,1,,,,,66,92,0,
152064,note_off,,192,0,2,,,,,59,64,0,
152064,note_on,,0,0,2,,,,,61,92,0,
152064,note_on,,0,0,1,,,,,64,92,0,
152064,note_off,,96,0,1,,,,,66,64,0,
152160,note_on,,0,0,1,,,,,69,92,0,
152160,note_off,,96,0,1,,,,,64,64,0,
152256,note_off,,96,0,1,,,,,69,64,0,
152256,note_on,,0,0,1,,,,,73,92,0,
152352,note_on,,0,0,1,,,,,71,92,0,
152352,note_off,,96,0,1,,,,,73,64,0,
152448,note_on,,0,0,1,,,,,69,92,0,
152448,note_off,,384,0,2,,,,,61,64,0,
152448,note_off,,96,0,1,,,,,71,64,0,
152640,note_on,,192,0,2,,,,,61,92,0,
152736,note_on,,0,0,1,,,,,68,92,0,
152736,note_off,,288,0,1,,,,,69,64,0,
152832,note_on,,0,0,1,,,,,66,92,0,
152832,note_on,,0,0,2,,,,,63,92,0,
152832,note_off,,192,0,2,,,,,61,64,0,
152832,note_off,,96,0,1,,,,,68,64,0,
152928,note_off,,96,0,1,,,,,66,64,0,
152928,note_on,,0,0,1,,,,,71,92,0,
153024,note_on,,0,0,1,,,,,75,92,0,
153024,note_off,,96,0,1,,,,,71,64,0,
153120,note_on,,0,0,1,,,,,73,92,0,
153120,note_off,,96,0,1,,,,,75,64,0,
153216,note_off,,96,0,1,,,,,73,64,0,
153216,note_off,,384,0,2,,,,,63,64,0,
153216,note_on,,0,0,1,,,,,71,92,0,
153408,note_on,,192,0,2,,,,,63,92,0,
153504,note_off,,288,0,1,,,,,71,64,0,
153504,note_on,,0,0,1,,,,,69,92,0,
153600,note_off,,192,0,2,,,,,63,64,0,
153600,note_on,,0,0,1,,,,,68,92,0,
153600,note_on,,0,0,1,,,,,64,92,0,
153600,note_off,,96,0,1,,,,,69,64,0,
153600,note_on,,0,0,2,,,,,64,92,0,
153792,note_off,,192,0,2,,,,,64,64,0,
153792,note_on,,0,0,2,,,,,63,92,0,
153792,note_on,,0,0,1,,,,,64,92,0,
153792,note_off,,0,0,1,,,,,64,64,0,
153792,note_off,,192,0,1,,,,,68,64,0,
153792,note_on,,0,0,1,,,,,70,92,0,
153888,note_on,,0,0,1,,,,,71,92,0,
153888,note_off,,96,0,1,,,,,70,64,0,
153984,note_on,,0,0,1,,,,,70,92,0,
153984,note_on,,0,0,1,,,,,64,92,0,
153984,note_off,,96,0,1,,,,,71,64,0,
153984,note_off,,192,0,2,,,,,63,64,0,
153984,note_on,,0,0,2,,,,,61,92,0,
153984,note_off,,0,0,1,,,,,64,64,0,
154176,note_on,,0,0,1,,,,,64,92,0,
154176,note_off,,192,0,1,,,,,64,64,0,
154176,note_off,,192,0,2,,,,,61,64,0,
154176,note_on,,0,0,2,,,,,54,92,0,
154272,note_off,,96,0,1,,,,,70,64,0,
154272,note_on,,0,0,1,,,,,71,92,0,
154368,note_on,,0,0,2,,,,,59,92,0,
154368,note_off,,192,0,2,,,,,54,64,0,
154368,note_on,,0,0,1,,,,,63,92,0,
154368,note_off,,96,0,1,,,,,71,64,0,
154368,note_off,,0,0,1,,,,,64,64,0,
154368,note_on,,0,0,1,,,,,71,92,0,
154560,note_off,,192,0,2,,,,,59,64,0,
154560,note_off,,192,0,1,,,,,63,64,0,
154560,note_on,,0,0,1,,,,,63,92,0,
154560,note_on,,16704,0,3,,,,,47,102,0,
154560,note_on,,0,0,2,,,,,51,92,0,
154752,note_off,,192,0,1,,,,,63,64,0,
154752,note_off,,0,0,1,,,,,71,64,0,
154752,note_on,,0,0,1,,,,,59,92,0,
154752,note_off,,192,0,3,,,,,47,64,0,
154752,note_on,,0,0,3,,,,,52,102,0,
154752,note_off,,192,0,2,,,,,51,64,0,
154752,note_on,,0,0,2,,,,,56,92,0,
154944,note_on,,0,0,1,,,,,59,92,0,
154944,note_on,,0,0,1,,,,,68,92,0,
154944,note_off,,192,0,1,,,,,59,64,0,
155136,note_off,,0,0,1,,,,,59,64,0,
155136,note_off,,192,0,1,,,,,68,64,0,
155136,note_on,,0,0,1,,,,,76,92,0,
155136,note_on,,0,0,1,,,,,68,92,0,
155328,note_on,,0,0,1,,,,,68,92,0,
155328,note_off,,192,0,1,,,,,68,64,0,
155328,note_off,,576,0,3,,,,,52,64,0,
155328,note_on,,0,0,3,,,,,52,102,0,
155328,note_on,,0,0,2,,,,,56,92,0,
155328,note_off,,576,0,2,,,,,56,64,0,
155520,note_off,,192,0,1,,,,,68,64,0,
155520,note_on,,0,0,2,,,,,61,92,0,
155520,note_on,,0,0,1,,,,,64,92,0,
155520,note_off,,192,0,2,,,,,56,64,0,
155520,note_off,,0,0,1,,,,,76,64,0,
155520,note_off,,192,0,3,,,,,52,64,0,
155520,note_on,,0,0,3,,,,,57,102,0,
155712,note_on,,0,0,1,,,,,64,92,0,
155712,note_on,,0,0,1,,,,,73,92,0,
155712,note_off,,192,0,1,,,,,64,64,0,
155904,note_on,,0,0,3,,,,,56,102,0,
155904,note_on,,0,0,1,,,,,80,92,0,
155904,note_on,,0,0,1,,,,,71,92,0,
155904,note_off,,0,0,1,,,,,64,64,0,
155904,note_off,,192,0,1,,,,,73,64,0,
155904,note_off,,384,0,2,,,,,61,64,0,
155904,note_off,,384,0,3,,,,,57,64,0,
156000,note_on,,0,0,1,,,,,69,92,0,
156000,note_off,,96,0,1,,,,,71,64,0,
156096,note_off,,96,0,1,,,,,69,64,0,
156096,note_on,,192,0,2,,,,,63,92,0,
156096,note_on,,0,0,1,,,,,71,92,0,
156192,note_on,,0,0,2,,,,,64,92,0,
156192,note_off,,96,0,2,,,,,63,64,0,
156192,note_on,,0,0,1,,,,,73,92,0,
156192,note_off,,96,0,1,,,,,71,64,0,
156288,note_on,,0,0,3,,,,,54,102,0,
156288,note_off,,384,0,3,,,,,56,64,0,
156288,note_off,,96,0,1,,,,,73,64,0,
156288,note_off,,0,0,1,,,,,80,64,0,
156288,note_on,,0,0,1,,,,,69,92,0,
156288,note_on,,0,0,1,,,,,73,92,0,
156288,note_on,,0,0,2,,,,,66,92,0,
156288,note_off,,96,0,2,,,,,64,64,0,
156384,note_off,,96,0,1,,,,,69,64,0,
156384,note_on,,0,0,1,,,,,68,92,0,
156480,note_off,,96,0,1,,,,,68,64,0,
156480,note_off,,0,0,1,,,,,73,64,0,
156480,note_off,,192,0,2,,,,,66,64,0,
156480,note_on,,0,0,1,,,,,69,92,0,
156480,note_on,,0,0,1,,,,,78,92,0,
156480,note_on,,0,0,2,,,,,61,92,0,
156576,note_on,,0,0,1,,,,,71,92,0,
156576,note_off,,96,0,1,,,,,69,64,0,
156576,note_on,,0,0,2,,,,,63,92,0,
156576,note_off,,96,0,2,,,,,61,64,0,
156672,note_on,,0,0,2,,,,,64,92,0,
156672,note_on,,0,0,1,,,,,71,92,0,
156672,note_on,,0,0,1,,,,,68,92,0,
156672,note_off,,0,0,1,,,,,78,64,0,
156672,note_off,,96,0,1,,,,,71,64,0,
156672,note_off,,96,0,2,,,,,63,64,0,
156672,note_on,,0,0,3,,,,,52,102,0,
156672,note_off,,384,0,3,,,,,54,64,0,
156864,note_on,,0,0,1,,,,,68,92,0,
156864,note_on,,0,0,2,,,,,59,92,0,
156864,note_off,,192,0,2,,,,,64,64,0,
156864,note_off,,192,0,1,,,,,68,64,0,
157056,note_off,,192,0,1,,,,,68,64,0,
157056,note_on,,0,0,3,,,,,56,102,0,
157056,note_off,,192,0,2,,,,,59,64,0,
157056,note_off,,384,0,3,,,,,52,64,0,
157056,note_on,,0,0,2,,,,,64,92,0,
157056,note_on,,0,0,1,,,,,68,92,0,
157152,note_on,,0,0,1,,,,,69,92,0,
157152,note_off,,96,0,1,,,,,68,64,0,
157152,note_on,,0,0,1,,,,,66,92,0,
157152,note_off,,0,0,1,,,,,71,64,0,
157248,note_on,,0,0,3,,,,,52,102,0,
157248,note_off,,96,0,1,,,,,69,64,0,
157248,note_off,,0,0,1,,,,,66,64,0,
157248,note_on,,0,0,1,,,,,68,92,0,
157248,note_on,,0,0,1,,,,,71,92,0,
157248,note_off,,192,0,3,,,,,56,64,0,
157344,note_off,,96,0,1,,,,,71,64,0,
157344,note_off,,0,0,1,,,,,68,64,0,
157344,note_on,,0,0,1,,,,,69,92,0,
157344,note_on,,0,0,1,,,,,73,92,0,
157440,note_off,,192,0,3,,,,,52,64,0,
157440,note_on,,0,0,3,,,,,54,102,0,
157440,note_off,,96,0,1,,,,,73,64,0,
157440,note_on,,0,0,1,,,,,69,92,0,
157440,note_off,,0,0,1,,,,,69,64,0,
157440,note_on,,0,0,1,,,,,66,92,0,
157632,note_on,,0,0,2,,,,,57,92,0,
157632,note_off,,576,0,2,,,,,64,64,0,
157632,note_on,,0,0,1,,,,,66,92,0,
157632,note_off,,192,0,1,,,,,66,64,0,
157824,note_off,,384,0,3,,,,,54,64,0,
157824,note_on,,0,0,1,,,,,66,92,0,
157824,note_on,,0,0,3,,,,,59,102,0,
157824,note_off,,192,0,2,,,,,57,64,0,
157824,note_on,,0,0,2,,,,,63,92,0,
157824,note_off,,192,0,1,,,,,66,64,0,
157920,note_on,,0,0,1,,,,,64,92,0,
157920,note_off,,96,0,1,,,,,66,64,0,
157920,note_off,,0,0,1,,,,,69,64,0,
157920,note_on,,0,0,1,,,,,68,92,0,
158016,note_on,,0,0,1,,,,,69,92,0,
158016,note_on,,0,0,3,,,,,47,102,0,
158016,note_on,,0,0,1,,,,,66,92,0,
158016,note_off,,192,0,3,,,,,59,64,0,
158016,note_off,,0,0,1,,,,,64,64,0,
158016,note_off,,96,0,1,,,,,68,64,0,
158112,note_on,,0,0,1,,,,,71,92,0,
158112,note_on,,0,0,1,,,,,68,92,0,
158112,note_off,,0,0,1,,,,,66,64,0,
158112,note_off,,96,0,1,,,,,69,64,0,
158208,note_on,,0,0,3,,,,,52,102,0,
158208,note_off,,96,0,1,,,,,71,64,0,
158208,note_on,,0,0,1,,,,,64,92,0,
158208,note_on,,0,0,1,,,,,68,92,0,
158208,note_off,,192,0,3,,,,,47,64,0,
158208,note_off,,0,0,1,,,,,68,64,0,
158400,note_off,,192,0,1,,,,,64,64,0,
158400,note_on,,0,0,1,,,,,64,92,0,
158400,note_off,,576,0,2,,,,,63,64,0,
158400,note_on,,0,0,2,,,,,56,92,0,
158592,note_on,,0,0,2,,,,,61,92,0,
158592,note_off,,192,0,2,,,,,56,64,0,
158592,note_off,,192,0,1,,,,,64,64,0,
158592,note_on,,0,0,1,,,,,64,92,0,
158592,note_off,,384,0,3,,,,,52,64,0,
158592,note_on,,0,0,3,,,,,58,102,0,
158688,note_off,,96,0,1,,,,,64,64,0,
158688,note_off,,0,0,1,,,,,68,64,0,
158688,note_on,,0,0,1,,,,,63,92,0,
158688,note_on,,0,0,1,,,,,66,92,0,
158784,note_off,,192,0,3,,,,,58,64,0,
158784,note_on,,0,0,1,,,,,68,92,0,
158784,note_on,,0,0,3,,,,,46,102,0,
158784,note_on,,0,0,1,,,,,64,92,0,
158784,note_off,,96,0,1,,,,,66,64,0,
158784,note_off,,0,0,1,,,,,63,64,0,
158880,note_off,,96,0,1,,,,,68,64,0,
158880,note_off,,0,0,1,,,,,64,64,0,
158880,note_on,,0,0,1,,,,,66,92,0,
158880,note_on,,0,0,1,,,,,69,92,0,
158976,note_off,,192,0,3,,,,,46,64,0,
158976,note_on,,0,0,3,,,,,51,102,0,
158976,note_off,,0,0,1,,,,,66,64,0,
158976,note_on,,0,0,1,,,,,63,92,0,
158976,note_off,,96,0,1,,,,,69,64,0,
