tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,program,channel,control,value,note,velocity
44880,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,40,76
44880,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,71,76
44880,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,67,76
44880,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,76,76
44914,set_tempo,,34,1,0,,,,,,,,618556,,,,,,,,,,,
44949,set_tempo,,35,1,0,,,,,,,,625000,,,,,,,,,,,
44983,set_tempo,,34,1,0,,,,,,,,631578,,,,,,,,,,,
45017,set_tempo,,34,1,0,,,,,,,,638297,,,,,,,,,,,
45051,set_tempo,,34,1,0,,,,,,,,645161,,,,,,,,,,,
45086,set_tempo,,35,1,0,,,,,,,,652173,,,,,,,,,,,
45104,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,76,0
45104,note_on,,224,0,6,,,,,,,,,,,,,,,5,,,71,0
45104,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,40,0
45104,note_on,,224,0,5,,,,,,,,,,,,,,,4,,,76,0
45104,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,40,0
45104,note_on,,224,0,7,,,,,,,,,,,,,,,6,,,67,0
45104,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,67,0
45104,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,40,0
45104,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,71,0
45120,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,69,76
45120,set_tempo,,34,1,0,,,,,,,,659340,,,,,,,,,,,
45120,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,73,76
45120,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,64,76
45120,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,69,76
45120,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,64,76
45120,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,45,76
45120,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,73,76
45120,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,45,76
45120,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,45,76
45154,set_tempo,,34,1,0,,,,,,,,666666,,,,,,,,,,,
45189,set_tempo,,35,1,0,,,,,,,,674157,,,,,,,,,,,
45223,set_tempo,,34,1,0,,,,,,,,681818,,,,,,,,,,,
45257,set_tempo,,34,1,0,,,,,,,,689655,,,,,,,,,,,
45291,set_tempo,,34,1,0,,,,,,,,697674,,,,,,,,,,,
45326,set_tempo,,35,1,0,,,,,,,,705882,,,,,,,,,,,
45344,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,69,0
45344,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,45,0
45344,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,73,0
45344,note_on,,224,0,8,,,,,,,,,,,,,,,7,,,45,0
45344,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,64,0
45344,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,45,0
45344,note_on,,224,0,6,,,,,,,,,,,,,,,5,,,69,0
45344,note_on,,224,0,5,,,,,,,,,,,,,,,4,,,73,0
45344,note_on,,224,0,7,,,,,,,,,,,,,,,6,,,64,0
45360,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,66,76
45360,note_on,,16,0,5,,,,,,,,,,,,,,,4,,,74,76
45360,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,38,76
45360,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,69,76
45360,note_on,,16,0,8,,,,,,,,,,,,,,,7,,,38,76
45360,time_signature,,34,1,0,,,,,,,,,4,4,24,8,,,,,,,
45360,note_on,,16,0,6,,,,,,,,,,,,,,,5,,,69,76
45360,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,74,76
45360,set_tempo,,0,1,0,,,,,,,,714285,,,,,,,,,,,
45360,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,38,76
45360,note_on,,16,0,7,,,,,,,,,,,,,,,6,,,66,76
46079,note_on,,719,0,7,,,,,,,,,,,,,,,6,,,66,0
46079,note_on,,719,0,6,,,,,,,,,,,,,,,5,,,69,0
46079,note_on,,719,0,10,,,,,,,,,,,,,,,11,,,69,0
46079,note_on,,719,0,12,,,,,,,,,,,,,,,13,,,38,0
46079,note_on,,719,0,5,,,,,,,,,,,,,,,4,,,74,0
46079,note_on,,719,0,9,,,,,,,,,,,,,,,10,,,74,0
46079,note_on,,719,0,11,,,,,,,,,,,,,,,12,,,66,0
46079,note_on,,719,0,8,,,,,,,,,,,,,,,7,,,38,0
46079,note_on,,719,0,13,,,,,,,,,,,,,,,14,,,38,0
46080,set_tempo,,720,1,0,,,,,,,,3000000,,,,,,,,,,,
46320,note_on,,241,0,13,,,,,,,,,,,,,,,14,,,50,76
46320,note_on,,241,0,12,,,,,,,,,,,,,,,13,,,50,76
46320,note_on,,241,0,10,,,,,,,,,,,,,,,11,,,62,76
46320,set_tempo,,0,1,0,,,,,,,,571428,,,,,,,,,,,
46320,time_signature,,240,1,0,,,,,,,,,3,4,24,8,,,,,,,
46320,note_on,,241,0,9,,,,,,,,,,,,,,,10,,,66,76
46320,note_on,,241,0,11,,,,,,,,,,,,,,,12,,,57,76
46439,note_on,,119,0,12,,,,,,,,,,,,,,,13,,,50,0
46439,note_on,,119,0,13,,,,,,,,,,,,,,,14,,,50,0
46440,note_on,,1,0,12,,,,,,,,,,,,,,,13,,,52,76
46440,note_on,,1,0,13,,,,,,,,,,,,,,,14,,,52,76
46544,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,57,0
46544,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,62,0
46544,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,66,0
46559,note_on,,119,0,13,,,,,,,,,,,,,,,14,,,52,0
46559,note_on,,119,0,12,,,,,,,,,,,,,,,13,,,52,0
46560,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,57,76
46560,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,54,76
46560,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,62,76
46560,note_on,,1,0,12,,,,,,,,,,,,,,,13,,,54,76
46560,note_on,,1,0,13,,,,,,,,,,,,,,,14,,,54,76
46664,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,54,0
46679,note_on,,119,0,13,,,,,,,,,,,,,,,14,,,54,0
46679,note_on,,119,0,12,,,,,,,,,,,,,,,13,,,54,0
46680,note_on,,1,0,13,,,,,,,,,,,,,,,14,,,55,76
46680,note_on,,1,0,12,,,,,,,,,,,,,,,13,,,55,76
46680,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,52,76
46784,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,55,0
46784,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,55,0
46784,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,57,0
46784,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,52,0
46800,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,57,76
46800,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,57,76
46800,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,54,76
46800,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,57,76
46904,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,54,0
46904,note_on,,104,0,10,,,,,,,,,,,,,,,11,,,57,0
46904,note_on,,344,0,9,,,,,,,,,,,,,,,10,,,62,0
46920,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,59,76
46920,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,56,76
46920,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,61,76
46971,note_on,,51,0,9,,,,,,,,,,,,,,,10,,,61,0
46980,note_on,,9,0,9,,,,,,,,,,,,,,,10,,,62,76
47024,note_on,,104,0,10,,,,,,,,,,,,,,,11,,,59,0
47024,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,57,0
47024,note_on,,104,0,11,,,,,,,,,,,,,,,12,,,56,0
47024,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,57,0
47031,note_on,,51,0,9,,,,,,,,,,,,,,,10,,,62,0
47040,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,57,76
47040,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,61,76
47040,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,57,76
47040,note_on,,9,0,9,,,,,,,,,,,,,,,10,,,64,76
47040,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,57,76
47144,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,64,0
47160,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,66,76
47264,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,61,0
47264,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,66,0
47264,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,57,0
47280,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,62,76
47280,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,59,76
47280,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,67,76
47384,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,67,0
47400,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,64,76
47504,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,62,0
47504,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,64,0
47504,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,59,0
47520,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,61,76
47520,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,64,76
47520,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,69,76
47744,note_on,,704,0,12,,,,,,,,,,,,,,,13,,,57,0
47744,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,69,0
47744,note_on,,704,0,13,,,,,,,,,,,,,,,14,,,57,0
47744,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,64,0
47744,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,61,0
47760,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,62,76
47760,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,50,76
47760,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,50,76
47760,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,57,76
47760,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,66,76
47879,note_on,,119,0,13,,,,,,,,,,,,,,,14,,,50,0
47879,note_on,,119,0,12,,,,,,,,,,,,,,,13,,,50,0
47880,note_on,,1,0,12,,,,,,,,,,,,,,,13,,,52,76
47880,note_on,,1,0,13,,,,,,,,,,,,,,,14,,,52,76
47984,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,66,0
47984,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,62,0
47984,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,57,0
47999,note_on,,119,0,13,,,,,,,,,,,,,,,14,,,52,0
47999,note_on,,119,0,12,,,,,,,,,,,,,,,13,,,52,0
48000,note_on,,1,0,12,,,,,,,,,,,,,,,13,,,54,76
48000,note_on,,1,0,13,,,,,,,,,,,,,,,14,,,54,76
48000,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,61,76
48000,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,64,76
48000,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,55,76
48119,note_on,,119,0,12,,,,,,,,,,,,,,,13,,,54,0
48119,note_on,,119,0,13,,,,,,,,,,,,,,,14,,,54,0
48120,note_on,,1,0,13,,,,,,,,,,,,,,,14,,,55,76
48120,note_on,,1,0,12,,,,,,,,,,,,,,,13,,,55,76
48224,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,64,0
48224,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,55,0
48224,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,55,0
48224,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,61,0
48224,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,55,0
48240,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,62,76
48240,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,57,76
48240,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,54,76
48240,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,57,76
48240,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,57,76
48464,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,62,0
48464,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,54,0
48464,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,57,0
48464,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,57,0
48464,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,57,0
48480,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,52,76
48480,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,57,76
48480,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,61,76
48480,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,57,76
48480,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,57,76
48584,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,61,0
48600,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,62,76
48704,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,62,0
48720,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,64,76
48944,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,64,0
48960,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,57,76
49184,note_on,,704,0,12,,,,,,,,,,,,,,,13,,,57,0
49184,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,57,0
49184,note_on,,704,0,10,,,,,,,,,,,,,,,11,,,57,0
49184,note_on,,704,0,13,,,,,,,,,,,,,,,14,,,57,0
49184,note_on,,704,0,11,,,,,,,,,,,,,,,12,,,52,0
49200,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,71,76
49200,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,64,76
49200,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,55,76
49200,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,55,76
49200,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,55,76
49304,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,71,0
49319,note_on,,119,0,13,,,,,,,,,,,,,,,14,,,55,0
49319,note_on,,119,0,12,,,,,,,,,,,,,,,13,,,55,0
49320,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,73,76
49320,note_on,,1,0,13,,,,,,,,,,,,,,,14,,,54,76
49320,note_on,,1,0,12,,,,,,,,,,,,,,,13,,,54,76
49424,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,73,0
49424,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,54,0
49424,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,64,0
49424,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,54,0
49424,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,55,0
49440,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,57,76
49440,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,73,76
49440,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,54,76
49440,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,54,76
49440,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,64,76
49469,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,73,0
49470,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,74,76
49499,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,74,0
49500,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,73,76
49529,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,73,0
49530,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,74,76
49559,note_on,,119,0,13,,,,,,,,,,,,,,,14,,,54,0
49559,note_on,,119,0,12,,,,,,,,,,,,,,,13,,,54,0
49559,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,74,0
49560,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,73,76
49560,note_on,,1,0,13,,,,,,,,,,,,,,,14,,,52,76
49560,note_on,,1,0,12,,,,,,,,,,,,,,,13,,,52,76
49589,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,73,0
49590,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,74,76
49619,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,74,0
49620,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,73,76
49649,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,73,0
49650,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,74,76
49664,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,52,0
49664,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,52,0
49679,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,74,0
49680,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,52,76
49680,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,73,76
49680,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,52,76
49709,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,73,0
49710,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,74,76
49739,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,74,0
49740,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,73,76
49769,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,73,0
49770,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,74,76
49799,note_on,,119,0,13,,,,,,,,,,,,,,,14,,,52,0
49799,note_on,,29,0,9,,,,,,,,,,,,,,,10,,,74,0
49799,note_on,,119,0,12,,,,,,,,,,,,,,,13,,,52,0
49800,note_on,,1,0,12,,,,,,,,,,,,,,,13,,,54,76
49800,note_on,,1,0,13,,,,,,,,,,,,,,,14,,,54,76
49800,note_on,,1,0,9,,,,,,,,,,,,,,,10,,,71,76
49851,note_on,,51,0,9,,,,,,,,,,,,,,,10,,,71,0
49860,note_on,,9,0,9,,,,,,,,,,,,,,,10,,,73,76
49904,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,54,0
49904,note_on,,464,0,11,,,,,,,,,,,,,,,12,,,57,0
49904,note_on,,464,0,10,,,,,,,,,,,,,,,11,,,64,0
49904,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,54,0
49911,note_on,,51,0,9,,,,,,,,,,,,,,,10,,,73,0
49920,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,57,76
49920,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,66,76
49920,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,54,76
49920,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,54,76
49920,note_on,,9,0,9,,,,,,,,,,,,,,,10,,,74,76
50039,note_on,,119,0,13,,,,,,,,,,,,,,,14,,,54,0
50039,note_on,,119,0,12,,,,,,,,,,,,,,,13,,,54,0
50040,note_on,,1,0,12,,,,,,,,,,,,,,,13,,,56,76
50040,note_on,,1,0,13,,,,,,,,,,,,,,,14,,,56,76
50144,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,57,0
50144,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,56,0
50144,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,66,0
50144,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,74,0
50144,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,56,0
50160,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,64,76
50160,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,64,76
50160,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,56,76
50160,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,56,76
50160,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,73,76
50264,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,73,0
50279,note_on,,119,0,12,,,,,,,,,,,,,,,13,,,56,0
50279,note_on,,119,0,13,,,,,,,,,,,,,,,14,,,56,0
50280,note_on,,1,0,12,,,,,,,,,,,,,,,13,,,57,76
50280,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,71,76
50280,note_on,,1,0,13,,,,,,,,,,,,,,,14,,,57,76
50384,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,57,0
50384,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,64,0
50384,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,57,0
50384,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,71,0
50384,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,64,0
50400,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,73,76
50400,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,57,76
50400,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,57,76
50400,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,57,76
50400,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,62,76
50429,note_on,,29,0,13,,,,,,,,,,,,,,,14,,,57,0
50429,note_on,,29,0,12,,,,,,,,,,,,,,,13,,,57,0
50430,note_on,,1,0,13,,,,,,,,,,,,,,,14,,,59,76
50430,note_on,,1,0,12,,,,,,,,,,,,,,,13,,,59,76
50459,note_on,,29,0,13,,,,,,,,,,,,,,,14,,,59,0
50459,note_on,,29,0,12,,,,,,,,,,,,,,,13,,,59,0
50460,note_on,,1,0,13,,,,,,,,,,,,,,,14,,,57,76
50460,note_on,,1,0,12,,,,,,,,,,,,,,,13,,,57,76
50489,note_on,,29,0,12,,,,,,,,,,,,,,,13,,,57,0
50489,note_on,,29,0,13,,,,,,,,,,,,,,,14,,,57,0
50490,note_on,,1,0,13,,,,,,,,,,,,,,,14,,,59,76
50490,note_on,,1,0,12,,,,,,,,,,,,,,,13,,,59,76
50504,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,73,0
50519,note_on,,29,0,13,,,,,,,,,,,,,,,14,,,59,0
50519,note_on,,29,0,12,,,,,,,,,,,,,,,13,,,59,0
50520,note_on,,1,0,12,,,,,,,,,,,,,,,13,,,57,76
50520,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,74,76
50520,note_on,,1,0,13,,,,,,,,,,,,,,,14,,,57,76
50549,note_on,,29,0,12,,,,,,,,,,,,,,,13,,,57,0
50549,note_on,,29,0,13,,,,,,,,,,,,,,,14,,,57,0
50550,note_on,,1,0,12,,,,,,,,,,,,,,,13,,,59,76
50550,note_on,,1,0,13,,,,,,,,,,,,,,,14,,,59,76
50579,note_on,,29,0,12,,,,,,,,,,,,,,,13,,,59,0
50579,note_on,,29,0,13,,,,,,,,,,,,,,,14,,,59,0
50580,note_on,,1,0,12,,,,,,,,,,,,,,,13,,,56,76
50580,note_on,,1,0,13,,,,,,,,,,,,,,,14,,,56,76
50609,note_on,,29,0,12,,,,,,,,,,,,,,,13,,,56,0
50609,note_on,,29,0,13,,,,,,,,,,,,,,,14,,,56,0
50610,note_on,,1,0,12,,,,,,,,,,,,,,,13,,,57,76
50610,note_on,,1,0,13,,,,,,,,,,,,,,,14,,,57,76
50624,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,57,0
50624,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,74,0
50624,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,62,0
50639,note_on,,29,0,12,,,,,,,,,,,,,,,13,,,57,0
50639,note_on,,29,0,13,,,,,,,,,,,,,,,14,,,57,0
50640,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,76,76
50640,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,69,76
50640,note_on,,1,0,13,,,,,,,,,,,,,,,14,,,49,76
50640,note_on,,1,0,12,,,,,,,,,,,,,,,13,,,49,76
50640,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,61,76
50744,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,49,0
50744,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,49,0
50760,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,47,76
50760,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,47,76
50864,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,69,0
50864,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,76,0
50864,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,47,0
50864,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,61,0
50864,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,47,0
50880,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,69,76
50880,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,49,76
50880,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,61,76
50880,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,49,76
50880,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,64,76
50984,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,49,0
50984,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,49,0
51000,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,50,76
51000,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,50,76
51104,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,61,0
51104,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,69,0
51104,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,64,0
51104,note_on,,104,0,13,,,,,,,,,,,,,,,14,,,50,0
51104,note_on,,104,0,12,,,,,,,,,,,,,,,13,,,50,0
51120,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,52,76
51120,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,64,76
51120,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,52,76
51120,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,68,76
51120,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,59,76
51344,note_on,,224,0,9,,,,,,,,,,,,,,,10,,,68,0
51344,note_on,,224,0,10,,,,,,,,,,,,,,,11,,,64,0
51344,note_on,,224,0,12,,,,,,,,,,,,,,,13,,,52,0
51344,note_on,,224,0,11,,,,,,,,,,,,,,,12,,,59,0
51344,note_on,,224,0,13,,,,,,,,,,,,,,,14,,,52,0
51360,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,69,76
51360,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,61,76
51360,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,45,76
51360,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,64,76
51360,note_on,,16,0,13,,,,,,,,,,,,,,,14,,,45,76
51704,note_on,,344,0,9,,,,,,,,,,,,,,,10,,,69,0
51720,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,67,76
51824,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,67,0
51840,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,66,76
51944,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,66,0
51960,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,64,76
52064,note_on,,704,0,12,,,,,,,,,,,,,,,13,,,45,0
52064,note_on,,104,0,9,,,,,,,,,,,,,,,10,,,64,0
52064,note_on,,704,0,11,,,,,,,,,,,,,,,12,,,61,0
52064,note_on,,704,0,10,,,,,,,,,,,,,,,11,,,64,0
52064,note_on,,704,0,13,,,,,,,,,,,,,,,14,,,45,0
52080,note_on,,16,0,11,,,,,,,,,,,,,,,12,,,57,76
52080,note_on,,16,0,10,,,,,,,,,,,,,,,11,,,62,76
52080,note_on,,16,0,9,,,,,,,,,,,,,,,10,,,66,76
52080,note_on,,16,0,12,,,,,,,,,,,,,,,13,,,50,76
