tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
84089,note_on,89,0,6,,,,,,,,,,,,,,,5,,64,0
84099,note_on,99,0,9,,,,,,,,,,,,,,,8,,48,0
84099,note_on,99,0,10,,,,,,,,,,,,,,,10,,36,0
84240,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,0
84240,note_on,141,0,10,,,,,,,,,,,,,,,10,,29,0
84240,note_on,220,0,4,,,,,,,,,,,,,,,3,,81,0
84240,note_on,151,0,6,,,,,,,,,,,,,,,5,,65,0
84240,note_on,141,0,9,,,,,,,,,,,,,,,8,,41,0
84240,note_on,161,0,8,,,,,,,,,,,,,,,7,,53,0
84240,note_on,151,0,7,,,,,,,,,,,,,,,6,,57,0
84240,note_on,240,0,5,,,,,,,,,,,,,,,4,,53,0
84240,note_on,0,0,5,,,,,,,,,,,,,,,4,,60,0
84240,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,0
84240,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,0
84240,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,0
84388,note_on,148,0,5,,,,,,,,,,,,,,,4,,57,89
84420,note_on,32,0,5,,,,,,,,,,,,,,,4,,60,94
84420,note_on,0,0,5,,,,,,,,,,,,,,,4,,41,94
84448,note_on,28,0,5,,,,,,,,,,,,,,,4,,65,94
84480,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,96
84480,note_on,240,0,4,,,,,,,,,,,,,,,3,,81,92
84480,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,96
84480,note_on,32,0,5,,,,,,,,,,,,,,,4,,41,0
84720,note_on,240,0,5,,,,,,,,,,,,,,,4,,53,0
84720,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,0
84720,note_on,0,0,5,,,,,,,,,,,,,,,4,,60,0
84720,note_on,240,0,4,,,,,,,,,,,,,,,3,,81,0
84720,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,0
84720,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,0
84868,note_on,148,0,5,,,,,,,,,,,,,,,4,,57,83
84900,note_on,0,0,5,,,,,,,,,,,,,,,4,,41,84
84900,note_on,32,0,5,,,,,,,,,,,,,,,4,,60,84
84928,note_on,28,0,5,,,,,,,,,,,,,,,4,,65,84
84960,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,89
84960,note_on,32,0,5,,,,,,,,,,,,,,,4,,41,0
84960,note_on,240,0,4,,,,,,,,,,,,,,,3,,81,93
84960,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,89
85200,note_on,240,0,4,,,,,,,,,,,,,,,3,,81,0
85200,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,0
85200,note_on,0,0,5,,,,,,,,,,,,,,,4,,60,0
85200,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,0
85200,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,0
85200,note_on,240,0,5,,,,,,,,,,,,,,,4,,53,0
85344,note_on,144,0,5,,,,,,,,,,,,,,,4,,36,70
85348,note_on,4,0,5,,,,,,,,,,,,,,,4,,58,101
85368,note_on,20,0,5,,,,,,,,,,,,,,,4,,40,70
85380,note_on,12,0,5,,,,,,,,,,,,,,,4,,60,108
85392,note_on,12,0,5,,,,,,,,,,,,,,,4,,43,70
85408,note_on,16,0,5,,,,,,,,,,,,,,,4,,64,110
85416,note_on,8,0,5,,,,,,,,,,,,,,,4,,46,70
85440,note_on,0,0,5,,,,,,,,,,,,,,,4,,48,105
85440,note_on,24,0,5,,,,,,,,,,,,,,,4,,67,114
85440,note_on,240,0,4,,,,,,,,,,,,,,,3,,79,105
85920,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,0
85920,note_on,480,0,5,,,,,,,,,,,,,,,4,,64,0
85920,note_on,0,0,5,,,,,,,,,,,,,,,4,,60,0
86280,note_on,840,0,4,,,,,,,,,,,,,,,3,,76,105
86280,note_on,360,0,5,,,,,,,,,,,,,,,4,,67,0
86280,note_on,0,0,5,,,,,,,,,,,,,,,4,,64,105
86309,note_on,29,0,4,,,,,,,,,,,,,,,3,,79,0
86379,note_on,70,0,4,,,,,,,,,,,,,,,3,,76,0
86400,note_on,0,0,5,,,,,,,,,,,,,,,4,,43,0
86400,note_on,0,0,5,,,,,,,,,,,,,,,4,,48,0
86400,note_on,0,0,5,,,,,,,,,,,,,,,4,,40,0
86400,note_on,0,0,5,,,,,,,,,,,,,,,4,,46,0
86400,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,105
86400,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
86400,note_on,0,0,5,,,,,,,,,,,,,,,4,,41,105
86400,note_on,21,0,4,,,,,,,,,,,,,,,3,,77,105
86400,note_on,0,0,5,,,,,,,,,,,,,,,4,,36,0
86400,note_on,120,0,5,,,,,,,,,,,,,,,4,,64,0
86640,note_on,240,0,4,,,,,,,,,,,,,,,3,,77,0
86640,note_on,240,0,5,,,,,,,,,,,,,,,4,,41,0
86640,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,0
86640,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,0
86880,note_on,240,0,4,,,,,,,,,,,,,,,3,,77,84
86880,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,82
86880,note_on,240,0,5,,,,,,,,,,,,,,,4,,65,82
87000,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,0
87000,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,86
87000,note_on,0,0,5,,,,,,,,,,,,,,,4,,70,86
87000,note_on,120,0,5,,,,,,,,,,,,,,,4,,69,0
87120,note_on,120,0,5,,,,,,,,,,,,,,,4,,70,0
87120,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,0
87120,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,89
87120,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,89
87240,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,89
87240,note_on,120,0,5,,,,,,,,,,,,,,,4,,72,0
87240,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,0
87240,note_on,0,0,5,,,,,,,,,,,,,,,4,,70,89
87360,note_on,120,0,5,,,,,,,,,,,,,,,4,,74,0
87360,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,88
87360,note_on,0,0,5,,,,,,,,,,,,,,,4,,70,0
87360,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,88
87480,note_on,120,0,5,,,,,,,,,,,,,,,4,,72,0
87480,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,0
87480,note_on,0,0,5,,,,,,,,,,,,,,,4,,70,84
87480,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,84
87600,note_on,120,0,5,,,,,,,,,,,,,,,4,,74,0
87600,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,83
87600,note_on,0,0,5,,,,,,,,,,,,,,,4,,70,0
87600,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,83
87720,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,83
87720,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,83
87720,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,0
87720,note_on,120,0,5,,,,,,,,,,,,,,,4,,76,0
87840,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,0
87840,note_on,120,0,5,,,,,,,,,,,,,,,4,,77,0
87840,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,81
87840,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,81
87960,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,82
87960,note_on,120,0,5,,,,,,,,,,,,,,,4,,76,0
87960,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,0
87960,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,82
88080,note_on,0,0,5,,,,,,,,,,,,,,,4,,76,82
88080,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,82
88080,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,0
88080,note_on,120,0,5,,,,,,,,,,,,,,,4,,77,0
88200,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,0
88200,note_on,120,0,5,,,,,,,,,,,,,,,4,,76,0
88200,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,83
88200,note_on,0,0,5,,,,,,,,,,,,,,,4,,77,83
88320,note_on,1440,0,4,,,,,,,,,,,,,,,3,,77,0
88320,note_on,0,0,4,,,,,,,,,,,,,,,3,,82,97
88320,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,85
88320,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,0
88320,note_on,120,0,5,,,,,,,,,,,,,,,4,,77,0
88320,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,85
88320,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,85
88320,note_on,0,0,5,,,,,,,,,,,,,,,4,,70,85
88560,note_on,240,0,5,,,,,,,,,,,,,,,4,,62,0
88560,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,0
88800,note_on,240,0,5,,,,,,,,,,,,,,,4,,65,0
88800,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,88
88800,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,88
89040,note_on,240,0,5,,,,,,,,,,,,,,,4,,58,0
89040,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,0
89160,note_on,840,0,4,,,,,,,,,,,,,,,3,,84,89
89160,note_on,120,0,5,,,,,,,,,,,,,,,4,,70,0
89160,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,96
89189,note_on,29,0,4,,,,,,,,,,,,,,,3,,82,0
89220,note_on,31,0,4,,,,,,,,,,,,,,,3,,86,96
89220,note_on,60,0,5,,,,,,,,,,,,,,,4,,72,0
89220,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,96
89249,note_on,29,0,4,,,,,,,,,,,,,,,3,,84,0
89280,note_on,31,0,4,,,,,,,,,,,,,,,3,,84,99
89280,note_on,60,0,5,,,,,,,,,,,,,,,4,,74,0
89280,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,98
89280,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,98
89280,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,98
89309,note_on,29,0,4,,,,,,,,,,,,,,,3,,86,0
89520,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,0
89520,note_on,240,0,5,,,,,,,,,,,,,,,4,,57,0
89520,note_on,211,0,4,,,,,,,,,,,,,,,3,,84,0
89520,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,0
89700,note_on,180,0,4,,,,,,,,,,,,,,,3,,69,105
89760,note_on,0,0,8,,,,,,,,,,,,,,,7,,53,70
89760,note_on,5520,0,7,,,,,,,,,,,,,,,6,,65,70
89760,note_on,5520,0,8,,,,,,,,,,,,,,,7,,60,70
89760,note_on,5520,0,6,,,,,,,,,,,,,,,5,,69,70
89760,note_on,240,0,5,,,,,,,,,,,,,,,4,,41,105
89760,note_on,60,0,4,,,,,,,,,,,,,,,3,,81,105
89799,note_on,39,0,4,,,,,,,,,,,,,,,3,,69,0
89820,note_on,0,0,5,,,,,,,,,,,,,,,4,,53,105
89820,note_on,60,0,5,,,,,,,,,,,,,,,4,,41,0
89880,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,105
89880,note_on,60,0,5,,,,,,,,,,,,,,,4,,53,0
89940,note_on,60,0,5,,,,,,,,,,,,,,,4,,57,0
89940,note_on,0,0,5,,,,,,,,,,,,,,,4,,60,105
90000,note_on,60,0,5,,,,,,,,,,,,,,,4,,60,0
90000,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
90060,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,105
90060,note_on,60,0,5,,,,,,,,,,,,,,,4,,65,0
90120,note_on,60,0,5,,,,,,,,,,,,,,,4,,69,0
90120,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
90180,note_on,0,0,5,,,,,,,,,,,,,,,4,,60,105
90180,note_on,60,0,5,,,,,,,,,,,,,,,4,,65,0
90240,note_on,0,0,5,,,,,,,,,,,,,,,4,,38,105
90240,note_on,60,0,5,,,,,,,,,,,,,,,4,,60,0
90240,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,0
90240,note_on,0,0,8,,,,,,,,,,,,,,,7,,50,70
90240,note_on,480,0,8,,,,,,,,,,,,,,,7,,53,0
90240,note_on,0,0,8,,,,,,,,,,,,,,,7,,62,70
90300,note_on,60,0,5,,,,,,,,,,,,,,,4,,38,0
90300,note_on,0,0,5,,,,,,,,,,,,,,,4,,50,105
90360,note_on,60,0,5,,,,,,,,,,,,,,,4,,50,0
90360,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,105
90420,note_on,60,0,5,,,,,,,,,,,,,,,4,,57,0
90420,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,105
90449,note_on,650,0,4,,,,,,,,,,,,,,,3,,81,0
90480,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
90480,note_on,720,0,6,,,,,,,,,,,,,,,5,,70,70
90480,note_on,31,0,4,,,,,,,,,,,,,,,3,,82,105
90480,note_on,60,0,5,,,,,,,,,,,,,,,4,,62,0
90539,note_on,59,0,6,,,,,,,,,,,,,,,5,,69,0
90540,note_on,60,0,5,,,,,,,,,,,,,,,4,,65,0
90540,note_on,0,0,5,,,,,,,,,,,,,,,4,,69,105
90600,note_on,61,0,6,,,,,,,,,,,,,,,5,,72,70
90600,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
90600,note_on,60,0,5,,,,,,,,,,,,,,,4,,69,0
90600,note_on,120,0,4,,,,,,,,,,,,,,,3,,84,105
90626,note_on,26,0,4,,,,,,,,,,,,,,,3,,82,0
90649,note_on,49,0,6,,,,,,,,,,,,,,,5,,70,0
90660,note_on,60,0,5,,,,,,,,,,,,,,,4,,65,0
90660,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,105
90709,note_on,60,0,6,,,,,,,,,,,,,,,5,,72,0
90720,note_on,60,0,5,,,,,,,,,,,,,,,4,,62,0
90720,note_on,0,0,5,,,,,,,,,,,,,,,4,,46,105
90720,note_on,480,0,8,,,,,,,,,,,,,,,7,,50,0
90720,note_on,0,0,8,,,,,,,,,,,,,,,7,,58,70
90720,note_on,94,0,4,,,,,,,,,,,,,,,3,,88,105
90720,note_on,11,0,6,,,,,,,,,,,,,,,5,,76,70
90746,note_on,26,0,4,,,,,,,,,,,,,,,3,,84,0
90780,note_on,60,0,5,,,,,,,,,,,,,,,4,,46,0
90780,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,105
90840,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,105
90840,note_on,94,0,4,,,,,,,,,,,,,,,3,,86,105
90840,note_on,60,0,5,,,,,,,,,,,,,,,4,,58,0
90840,note_on,120,0,6,,,,,,,,,,,,,,,5,,74,70
90866,note_on,26,0,4,,,,,,,,,,,,,,,3,,88,0
90880,note_on,40,0,6,,,,,,,,,,,,,,,5,,76,0
90900,note_on,60,0,5,,,,,,,,,,,,,,,4,,62,0
90900,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
90960,note_on,80,0,6,,,,,,,,,,,,,,,5,,72,70
90960,note_on,94,0,4,,,,,,,,,,,,,,,3,,84,105
90960,note_on,60,0,5,,,,,,,,,,,,,,,4,,65,0
90960,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,105
90986,note_on,26,0,4,,,,,,,,,,,,,,,3,,86,0
91000,note_on,40,0,6,,,,,,,,,,,,,,,5,,74,0
91020,note_on,60,0,5,,,,,,,,,,,,,,,4,,67,0
91020,note_on,0,0,5,,,,,,,,,,,,,,,4,,74,105
91080,note_on,80,0,6,,,,,,,,,,,,,,,5,,70,70
91080,note_on,60,0,5,,,,,,,,,,,,,,,4,,74,0
91080,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,105
91080,note_on,94,0,4,,,,,,,,,,,,,,,3,,82,105
91106,note_on,26,0,4,,,,,,,,,,,,,,,3,,84,0
91120,note_on,40,0,6,,,,,,,,,,,,,,,5,,72,0
91140,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
91140,note_on,60,0,5,,,,,,,,,,,,,,,4,,67,0
91164,note_on,58,0,4,,,,,,,,,,,,,,,3,,82,0
91169,note_on,49,0,6,,,,,,,,,,,,,,,5,,70,0
91200,note_on,60,0,5,,,,,,,,,,,,,,,4,,65,0
91200,note_on,0,0,5,,,,,,,,,,,,,,,4,,36,105
91200,note_on,36,0,4,,,,,,,,,,,,,,,3,,81,105
91200,note_on,31,0,6,,,,,,,,,,,,,,,5,,69,70
91200,note_on,480,0,8,,,,,,,,,,,,,,,7,,58,0
91200,note_on,0,0,8,,,,,,,,,,,,,,,7,,62,0
91200,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,70
91200,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,70
91260,note_on,0,0,5,,,,,,,,,,,,,,,4,,48,105
91260,note_on,60,0,5,,,,,,,,,,,,,,,4,,36,0
91320,note_on,60,0,5,,,,,,,,,,,,,,,4,,48,0
91320,note_on,0,0,5,,,,,,,,,,,,,,,4,,60,105
91380,note_on,60,0,5,,,,,,,,,,,,,,,4,,60,0
91380,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
91440,note_on,60,0,5,,,,,,,,,,,,,,,4,,65,0
91440,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,105
91440,note_on,240,0,4,,,,,,,,,,,,,,,3,,79,105
91440,note_on,240,0,6,,,,,,,,,,,,,,,5,,67,70
91499,note_on,59,0,4,,,,,,,,,,,,,,,3,,81,0
91500,note_on,60,0,5,,,,,,,,,,,,,,,4,,67,0
91500,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,105
91524,note_on,84,0,6,,,,,,,,,,,,,,,5,,69,0
91560,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,105
91560,note_on,60,0,5,,,,,,,,,,,,,,,4,,72,0
91620,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
91620,note_on,60,0,5,,,,,,,,,,,,,,,4,,67,0
91680,note_on,480,0,8,,,,,,,,,,,,,,,7,,60,0
91680,note_on,0,0,8,,,,,,,,,,,,,,,7,,48,70
91680,note_on,60,0,5,,,,,,,,,,,,,,,4,,65,0
91680,note_on,0,0,5,,,,,,,,,,,,,,,4,,48,105
91680,note_on,1920,0,7,,,,,,,,,,,,,,,6,,65,0
91680,note_on,0,0,7,,,,,,,,,,,,,,,6,,64,70
91740,note_on,60,0,5,,,,,,,,,,,,,,,4,,48,0
91740,note_on,0,0,5,,,,,,,,,,,,,,,4,,60,105
91800,note_on,0,0,5,,,,,,,,,,,,,,,4,,60,105
91800,note_on,60,0,5,,,,,,,,,,,,,,,4,,60,0
91860,note_on,0,0,5,,,,,,,,,,,,,,,4,,64,105
91860,note_on,60,0,5,,,,,,,,,,,,,,,4,,60,0
91894,note_on,370,0,6,,,,,,,,,,,,,,,5,,67,0
91920,note_on,26,0,6,,,,,,,,,,,,,,,5,,69,70
91920,note_on,60,0,5,,,,,,,,,,,,,,,4,,64,0
91920,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,105
91920,note_on,421,0,4,,,,,,,,,,,,,,,3,,81,105
91949,note_on,29,0,4,,,,,,,,,,,,,,,3,,79,0
91980,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,105
91980,note_on,60,0,5,,,,,,,,,,,,,,,4,,67,0
92040,note_on,60,0,5,,,,,,,,,,,,,,,4,,72,0
92040,note_on,91,0,4,,,,,,,,,,,,,,,3,,82,105
92040,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,105
92040,note_on,120,0,6,,,,,,,,,,,,,,,5,,70,70
92066,note_on,26,0,4,,,,,,,,,,,,,,,3,,81,0
92084,note_on,44,0,6,,,,,,,,,,,,,,,5,,69,0
92100,note_on,60,0,5,,,,,,,,,,,,,,,4,,67,0
92100,note_on,0,0,5,,,,,,,,,,,,,,,4,,64,105
92149,note_on,65,0,6,,,,,,,,,,,,,,,5,,70,0
92160,note_on,0,0,8,,,,,,,,,,,,,,,7,,57,70
92160,note_on,94,0,4,,,,,,,,,,,,,,,3,,86,105
92160,note_on,480,0,8,,,,,,,,,,,,,,,7,,48,0
92160,note_on,11,0,6,,,,,,,,,,,,,,,5,,74,70
92160,note_on,0,0,5,,,,,,,,,,,,,,,4,,45,105
92160,note_on,60,0,5,,,,,,,,,,,,,,,4,,64,0
92186,note_on,26,0,4,,,,,,,,,,,,,,,3,,82,0
92220,note_on,0,0,5,,,,,,,,,,,,,,,4,,57,105
92220,note_on,60,0,5,,,,,,,,,,,,,,,4,,45,0
92280,note_on,120,0,6,,,,,,,,,,,,,,,5,,72,70
92280,note_on,0,0,5,,,,,,,,,,,,,,,4,,60,105
92280,note_on,94,0,4,,,,,,,,,,,,,,,3,,84,105
92280,note_on,60,0,5,,,,,,,,,,,,,,,4,,57,0
92306,note_on,26,0,4,,,,,,,,,,,,,,,3,,86,0
92320,note_on,40,0,6,,,,,,,,,,,,,,,5,,74,0
92340,note_on,60,0,5,,,,,,,,,,,,,,,4,,60,0
92340,note_on,0,0,5,,,,,,,,,,,,,,,4,,64,105
92400,note_on,94,0,4,,,,,,,,,,,,,,,3,,82,105
92400,note_on,60,0,5,,,,,,,,,,,,,,,4,,64,0
92400,note_on,80,0,6,,,,,,,,,,,,,,,5,,70,70
92400,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
92426,note_on,26,0,4,,,,,,,,,,,,,,,3,,84,0
92440,note_on,40,0,6,,,,,,,,,,,,,,,5,,72,0
92460,note_on,60,0,5,,,,,,,,,,,,,,,4,,65,0
92460,note_on,0,0,5,,,,,,,,,,,,,,,4,,72,105
92520,note_on,94,0,4,,,,,,,,,,,,,,,3,,81,105
92520,note_on,60,0,5,,,,,,,,,,,,,,,4,,72,0
92520,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
92520,note_on,80,0,6,,,,,,,,,,,,,,,5,,69,70
92546,note_on,26,0,4,,,,,,,,,,,,,,,3,,82,0
92560,note_on,40,0,6,,,,,,,,,,,,,,,5,,70,0
92580,note_on,0,0,5,,,,,,,,,,,,,,,4,,64,105
92580,note_on,60,0,5,,,,,,,,,,,,,,,4,,65,0
92604,note_on,58,0,4,,,,,,,,,,,,,,,3,,81,0
92629,note_on,69,0,6,,,,,,,,,,,,,,,5,,69,0
92640,note_on,0,0,7,,,,,,,,,,,,,,,6,,62,70
92640,note_on,960,0,7,,,,,,,,,,,,,,,6,,64,0
92640,note_on,11,0,6,,,,,,,,,,,,,,,5,,67,70
92640,note_on,480,0,8,,,,,,,,,,,,,,,7,,57,0
92640,note_on,36,0,4,,,,,,,,,,,,,,,3,,79,105
92640,note_on,0,0,8,,,,,,,,,,,,,,,7,,58,70
92640,note_on,0,0,5,,,,,,,,,,,,,,,4,,46,105
92640,note_on,0,0,8,,,,,,,,,,,,,,,7,,60,0
92640,note_on,60,0,5,,,,,,,,,,,,,,,4,,64,0
92700,note_on,60,0,5,,,,,,,,,,,,,,,4,,46,0
92700,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,105
92760,note_on,60,0,5,,,,,,,,,,,,,,,4,,58,0
92760,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,105
92820,note_on,60,0,5,,,,,,,,,,,,,,,4,,58,0
92820,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,105
92880,note_on,60,0,5,,,,,,,,,,,,,,,4,,62,0
92880,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
92880,note_on,240,0,4,,,,,,,,,,,,,,,3,,77,105
92880,note_on,240,0,6,,,,,,,,,,,,,,,5,,65,70
92924,note_on,44,0,4,,,,,,,,,,,,,,,3,,79,0
92934,note_on,54,0,6,,,,,,,,,,,,,,,5,,67,0
92940,note_on,0,0,5,,,,,,,,,,,,,,,4,,70,105
92940,note_on,60,0,5,,,,,,,,,,,,,,,4,,65,0
93000,note_on,0,0,5,,,,,,,,,,,,,,,4,,65,105
93000,note_on,60,0,5,,,,,,,,,,,,,,,4,,70,0
93060,note_on,60,0,5,,,,,,,,,,,,,,,4,,65,0
93060,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,105
93120,note_on,0,0,5,,,,,,,,,,,,,,,4,,46,105
93120,note_on,60,0,5,,,,,,,,,,,,,,,4,,62,0
93180,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,105
93180,note_on,60,0,5,,,,,,,,,,,,,,,4,,46,0
93240,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,105
93240,note_on,60,0,5,,,,,,,,,,,,,,,4,,58,0
93300,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,105
93300,note_on,60,0,5,,,,,,,,,,,,,,,4,,58,0
93309,note_on,385,0,4,,,,,,,,,,,,,,,3,,77,0
93319,note_on,385,0,6,,,,,,,,,,,,,,,5,,65,0
93360,note_on,720,0,7,,,,,,,,,,,,,,,6,,62,0
93360,note_on,60,0,5,,,,,,,,,,,,,,,4,,62,0
93360,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,105
93360,note_on,41,0,6,,,,,,,,,,,,,,,5,,67,70
93360,note_on,0,0,7,,,,,,,,,,,,,,,6,,64,70
93360,note_on,51,0,4,,,,,,,,,,,,,,,3,,79,105
93420,note_on,60,0,5,,,,,,,,,,,,,,,4,,67,0
93420,note_on,0,0,5,,,,,,,,,,,,,,,4,,70,105
93480,note_on,120,0,4,,,,,,,,,,,,,,,3,,81,105
93480,note_on,120,0,7,,,,,,,,,,,,,,,6,,65,70
93480,note_on,120,0,6,,,,,,,,,,,,,,,5,,69,70
93480,note_on,60,0,5,,,,,,,,,,,,,,,4,,70,0
93480,note_on,0,0,5,,,,,,,,,,,,,,,4,,67,105
93506,note_on,26,0,4,,,,,,,,,,,,,,,3,,79,0
93519,note_on,39,0,6,,,,,,,,,,,,,,,5,,67,0
93529,note_on,49,0,7,,,,,,,,,,,,,,,6,,64,0
93540,note_on,0,0,5,,,,,,,,,,,,,,,4,,62,105
93540,note_on,60,0,5,,,,,,,,,,,,,,,4,,67,0
93574,note_on,45,0,7,,,,,,,,,,,,,,,6,,65,0
93579,note_on,60,0,6,,,,,,,,,,,,,,,5,,69,0
93600,note_on,60,0,5,,,,,,,,,,,,,,,4,,62,0
93600,note_on,21,0,6,,,,,,,,,,,,,,,5,,70,70
93600,note_on,94,0,4,,,,,,,,,,,,,,,3,,82,105
93600,note_on,960,0,8,,,,,,,,,,,,,,,7,,58,0
93600,note_on,0,0,8,,,,,,,,,,,,,,,7,,62,70
93600,note_on,0,0,8,,,,,,,,,,,,,,,7,,55,70
93600,note_on,0,0,5,,,,,,,,,,,,,,,4,,46,105
93600,note_on,26,0,7,,,,,,,,,,,,,,,6,,67,70
93626,note_on,26,0,4,,,,,,,,,,,,,,,3,,81,0
93660,note_on,60,0,5,,,,,,,,,,,,,,,4,,46,0
93660,note_on,0,0,5,,,,,,,,,,,,,,,4,,55,105
93720,note_on,120,0,7,,,,,,,,,,,,,,,6,,69,70
93720,note_on,120,0,6,,,,,,,,,,,,,,,5,,72,70
93720,note_on,60,0,5,,,,,,,,,,,,,,,4,,55,0
93720,note_on,94,0,4,,,,,,,,,,,,,,,3,,84,105
93720,note_on,0,0,5,,,,,,,,,,,,,,,4,,58,105
93746,note_on,26,0,4,,,,,,,,,,,,,,,3,,82,0
93760,note_on,40,0,6,,,,,,,,,,,,,,,5,,70,0
93760,note_on,40,0,7,,,,,,,,,,,,,,,6,,67,0
93780,note_on,60,0,5,,,,,,,,,,,,,,,4,,58,0
