tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,channel,control,value,program,note,velocity
51792,note_on,,11,0,2,,,,,,1,,,,59,94
51820,note_off,,76,0,1,,,,,,0,,,,71,0
51829,note_off,,37,0,2,,,,,,1,,,,59,0
51840,note_on,,20,0,1,,,,,,0,,,,68,94
51840,note_on,,11,0,2,,,,,,1,,,,50,94
51845,note_off,,5,0,1,,,,,,0,,,,68,0
51864,note_on,,19,0,1,,,,,,0,,,,69,94
51877,note_off,,37,0,2,,,,,,1,,,,50,0
51888,note_on,,24,0,1,,,,,,0,,,,60,94
51925,note_off,,37,0,1,,,,,,0,,,,60,0
51936,note_on,,59,0,2,,,,,,1,,,,54,94
51973,note_off,,37,0,2,,,,,,1,,,,54,0
51984,note_on,,59,0,1,,,,,,0,,,,60,94
52016,note_off,,32,0,1,,,,,,0,,,,69,0
52021,note_off,,5,0,1,,,,,,0,,,,60,0
52032,note_on,,59,0,2,,,,,,1,,,,50,94
52069,note_off,,37,0,2,,,,,,1,,,,50,0
52080,note_on,,59,0,1,,,,,,0,,,,60,94
52117,note_off,,37,0,1,,,,,,0,,,,60,0
52128,note_on,,59,0,2,,,,,,1,,,,54,94
52165,note_off,,37,0,2,,,,,,1,,,,54,0
52176,note_on,,59,0,1,,,,,,0,,,,60,94
52213,note_off,,37,0,1,,,,,,0,,,,60,0
52224,note_on,,59,0,2,,,,,,1,,,,55,94
52224,note_on,,11,0,1,,,,,,0,,,,67,94
52261,note_off,,37,0,2,,,,,,1,,,,55,0
52272,note_on,,48,0,1,,,,,,0,,,,62,94
52300,note_off,,28,0,1,,,,,,0,,,,67,0
52309,note_off,,9,0,1,,,,,,0,,,,62,0
52320,note_on,,11,0,1,,,,,,0,,,,79,94
52320,note_on,,59,0,2,,,,,,1,,,,59,94
52357,note_off,,37,0,1,,,,,,0,,,,79,0
52357,note_off,,37,0,2,,,,,,1,,,,59,0
52368,note_on,,0,0,1,,,,,,0,,,,79,94
52368,note_on,,11,0,1,,,,,,0,,,,62,94
52405,note_off,,37,0,1,,,,,,0,,,,79,0
52405,note_off,,0,0,1,,,,,,0,,,,62,0
52416,note_on,,11,0,1,,,,,,0,,,,79,94
52416,note_on,,59,0,2,,,,,,1,,,,55,94
52453,note_off,,37,0,1,,,,,,0,,,,79,0
52464,note_on,,11,0,1,,,,,,0,,,,74,94
52492,note_off,,76,0,2,,,,,,1,,,,55,0
52501,note_off,,37,0,1,,,,,,0,,,,74,0
52512,note_on,,11,0,1,,,,,,0,,,,71,94
52549,note_off,,37,0,1,,,,,,0,,,,71,0
52560,note_on,,11,0,1,,,,,,0,,,,67,94
52597,note_off,,37,0,1,,,,,,0,,,,67,0
52608,note_on,,116,0,2,,,,,,1,,,,54,94
52608,note_on,,11,0,1,,,,,,0,,,,69,94
52645,note_off,,37,0,2,,,,,,1,,,,54,0
52656,note_on,,48,0,1,,,,,,0,,,,62,94
52684,note_off,,28,0,1,,,,,,0,,,,69,0
52693,note_off,,9,0,1,,,,,,0,,,,62,0
52704,note_on,,11,0,1,,,,,,0,,,,81,94
52704,note_on,,59,0,2,,,,,,1,,,,57,94
52741,note_off,,37,0,2,,,,,,1,,,,57,0
52741,note_off,,37,0,1,,,,,,0,,,,81,0
52752,note_on,,0,0,1,,,,,,0,,,,62,94
52752,note_on,,11,0,1,,,,,,0,,,,81,94
52789,note_off,,0,0,1,,,,,,0,,,,81,0
52789,note_off,,37,0,1,,,,,,0,,,,62,0
52800,note_on,,11,0,1,,,,,,0,,,,81,94
52800,note_on,,59,0,2,,,,,,1,,,,54,94
52837,note_off,,37,0,1,,,,,,0,,,,81,0
52848,note_on,,11,0,1,,,,,,0,,,,78,94
52876,note_off,,76,0,2,,,,,,1,,,,54,0
52885,note_off,,37,0,1,,,,,,0,,,,78,0
52896,note_on,,11,0,1,,,,,,0,,,,74,94
52933,note_off,,37,0,1,,,,,,0,,,,74,0
52944,note_on,,11,0,1,,,,,,0,,,,69,94
52981,note_off,,37,0,1,,,,,,0,,,,69,0
52992,note_on,,11,0,1,,,,,,0,,,,71,94
52992,note_on,,116,0,2,,,,,,1,,,,55,94
53029,note_off,,37,0,2,,,,,,1,,,,55,0
53040,note_on,,48,0,1,,,,,,0,,,,62,94
53068,note_off,,28,0,1,,,,,,0,,,,71,0
53077,note_off,,9,0,1,,,,,,0,,,,62,0
53088,note_on,,59,0,2,,,,,,1,,,,59,94
53088,note_on,,11,0,1,,,,,,0,,,,83,94
53125,note_off,,37,0,2,,,,,,1,,,,59,0
53125,note_off,,37,0,1,,,,,,0,,,,83,0
53136,note_on,,11,0,1,,,,,,0,,,,83,94
53136,note_on,,0,0,1,,,,,,0,,,,62,94
53173,note_off,,37,0,1,,,,,,0,,,,62,0
53173,note_off,,0,0,1,,,,,,0,,,,83,0
53184,note_on,,11,0,1,,,,,,0,,,,83,94
53184,note_on,,59,0,2,,,,,,1,,,,55,94
53221,note_off,,37,0,1,,,,,,0,,,,83,0
53232,note_on,,11,0,1,,,,,,0,,,,79,94
53260,note_off,,76,0,2,,,,,,1,,,,55,0
53269,note_off,,37,0,1,,,,,,0,,,,79,0
53280,note_on,,11,0,1,,,,,,0,,,,74,94
53317,note_off,,37,0,1,,,,,,0,,,,74,0
53328,note_on,,11,0,1,,,,,,0,,,,71,94
53365,note_off,,37,0,1,,,,,,0,,,,71,0
53376,note_on,,0,0,2,,,,,,1,,,,52,94
53376,note_on,,11,0,1,,,,,,0,,,,75,94
53376,note_on,,0,0,2,,,,,,1,,,,57,94
53376,note_on,,116,0,2,,,,,,1,,,,48,94
53413,note_off,,37,0,1,,,,,,0,,,,75,0
53424,note_on,,11,0,1,,,,,,0,,,,76,94
53461,note_off,,37,0,1,,,,,,0,,,,76,0
53472,note_on,,11,0,1,,,,,,0,,,,72,94
53509,note_off,,37,0,1,,,,,,0,,,,72,0
53520,note_on,,11,0,1,,,,,,0,,,,69,94
53528,note_off,,0,0,2,,,,,,1,,,,48,0
53528,note_off,,152,0,2,,,,,,1,,,,52,0
53528,note_off,,0,0,2,,,,,,1,,,,57,0
53557,note_off,,37,0,1,,,,,,0,,,,69,0
53568,note_on,,0,0,2,,,,,,1,,,,57,94
53568,note_on,,40,0,2,,,,,,1,,,,50,94
53568,note_on,,11,0,1,,,,,,0,,,,60,94
53568,note_on,,0,0,1,,,,,,0,,,,71,94
53605,note_off,,37,0,1,,,,,,0,,,,71,0
53616,note_on,,11,0,1,,,,,,0,,,,72,94
53653,note_off,,37,0,1,,,,,,0,,,,72,0
53664,note_on,,11,0,1,,,,,,0,,,,69,94
53701,note_off,,37,0,1,,,,,,0,,,,69,0
53712,note_on,,11,0,1,,,,,,0,,,,66,94
53720,note_off,,152,0,2,,,,,,1,,,,57,0
53720,note_off,,8,0,1,,,,,,0,,,,60,0
53720,note_off,,0,0,2,,,,,,1,,,,50,0
53749,note_off,,29,0,1,,,,,,0,,,,66,0
53760,note_on,,40,0,2,,,,,,1,,,,55,94
53760,note_on,,0,0,2,,,,,,1,,,,59,94
53760,note_on,,11,0,1,,,,,,0,,,,67,94
53797,note_off,,37,0,1,,,,,,0,,,,67,0
53808,note_on,,11,0,1,,,,,,0,,,,78,94
53836,note_off,,0,0,2,,,,,,1,,,,55,0
53836,note_off,,76,0,2,,,,,,1,,,,59,0
53845,note_off,,37,0,1,,,,,,0,,,,78,0
53856,note_on,,11,0,1,,,,,,0,,,,79,94
53893,note_off,,37,0,1,,,,,,0,,,,79,0
53904,note_on,,11,0,1,,,,,,0,,,,78,94
53941,note_off,,37,0,1,,,,,,0,,,,78,0
53952,note_on,,116,0,2,,,,,,1,,,,43,94
53952,note_on,,11,0,1,,,,,,0,,,,79,94
53989,note_off,,37,0,1,,,,,,0,,,,79,0
53989,note_off,,37,0,2,,,,,,1,,,,43,0
54000,note_on,,11,0,2,,,,,,1,,,,55,94
54000,note_on,,11,0,1,,,,,,0,,,,74,94
54037,note_off,,37,0,2,,,,,,1,,,,55,0
54037,note_off,,37,0,1,,,,,,0,,,,74,0
54048,note_on,,11,0,2,,,,,,1,,,,54,94
54048,note_on,,11,0,1,,,,,,0,,,,71,94
54085,note_off,,37,0,2,,,,,,1,,,,54,0
54085,note_off,,37,0,1,,,,,,0,,,,71,0
54096,note_on,,11,0,2,,,,,,1,,,,55,94
54096,note_on,,11,0,1,,,,,,0,,,,67,94
54133,note_off,,37,0,1,,,,,,0,,,,67,0
54133,note_off,,37,0,2,,,,,,1,,,,55,0
54144,note_on,,11,0,2,,,,,,1,,,,54,94
54144,note_on,,11,0,1,,,,,,0,,,,69,94
54181,note_off,,37,0,1,,,,,,0,,,,69,0
54192,note_on,,11,0,1,,,,,,0,,,,80,94
54220,note_off,,76,0,2,,,,,,1,,,,54,0
54229,note_off,,37,0,1,,,,,,0,,,,80,0
54240,note_on,,11,0,1,,,,,,0,,,,81,94
54277,note_off,,37,0,1,,,,,,0,,,,81,0
54288,note_on,,11,0,1,,,,,,0,,,,80,94
54325,note_off,,37,0,1,,,,,,0,,,,80,0
54336,note_on,,116,0,2,,,,,,1,,,,42,94
54336,note_on,,11,0,1,,,,,,0,,,,81,94
54373,note_off,,37,0,1,,,,,,0,,,,81,0
54373,note_off,,37,0,2,,,,,,1,,,,42,0
54384,note_on,,11,0,2,,,,,,1,,,,54,94
54384,note_on,,11,0,1,,,,,,0,,,,78,94
54421,note_off,,37,0,2,,,,,,1,,,,54,0
54421,note_off,,37,0,1,,,,,,0,,,,78,0
54432,note_on,,11,0,1,,,,,,0,,,,74,94
54432,note_on,,11,0,2,,,,,,1,,,,52,94
54469,note_off,,37,0,2,,,,,,1,,,,52,0
54469,note_off,,37,0,1,,,,,,0,,,,74,0
54480,note_on,,11,0,2,,,,,,1,,,,54,94
54480,note_on,,11,0,1,,,,,,0,,,,69,94
54517,note_off,,37,0,2,,,,,,1,,,,54,0
54517,note_off,,37,0,1,,,,,,0,,,,69,0
54528,note_on,,11,0,1,,,,,,0,,,,71,94
54528,note_on,,11,0,2,,,,,,1,,,,55,94
54565,note_off,,37,0,1,,,,,,0,,,,71,0
54576,note_on,,11,0,1,,,,,,0,,,,82,94
54604,note_off,,76,0,2,,,,,,1,,,,55,0
54613,note_off,,37,0,1,,,,,,0,,,,82,0
54624,note_on,,11,0,1,,,,,,0,,,,83,94
54661,note_off,,37,0,1,,,,,,0,,,,83,0
54672,note_on,,11,0,1,,,,,,0,,,,82,94
54709,note_off,,37,0,1,,,,,,0,,,,82,0
54720,note_on,,11,0,1,,,,,,0,,,,83,94
54720,note_on,,116,0,2,,,,,,1,,,,43,94
54757,note_off,,37,0,2,,,,,,1,,,,43,0
54757,note_off,,37,0,1,,,,,,0,,,,83,0
54768,note_on,,11,0,2,,,,,,1,,,,55,94
54768,note_on,,11,0,1,,,,,,0,,,,79,94
54805,note_off,,37,0,2,,,,,,1,,,,55,0
54805,note_off,,37,0,1,,,,,,0,,,,79,0
54816,note_on,,11,0,2,,,,,,1,,,,54,94
54816,note_on,,11,0,1,,,,,,0,,,,74,94
54853,note_off,,37,0,1,,,,,,0,,,,74,0
54853,note_off,,37,0,2,,,,,,1,,,,54,0
54864,note_on,,11,0,2,,,,,,1,,,,55,94
54864,note_on,,11,0,1,,,,,,0,,,,71,94
54901,note_off,,37,0,2,,,,,,1,,,,55,0
54901,note_off,,37,0,1,,,,,,0,,,,71,0
54912,note_on,,11,0,1,,,,,,0,,,,75,94
54912,note_on,,0,0,2,,,,,,1,,,,48,94
54912,note_on,,11,0,2,,,,,,1,,,,57,94
54912,note_on,,0,0,2,,,,,,1,,,,52,94
54949,note_off,,37,0,1,,,,,,0,,,,75,0
54960,note_on,,11,0,1,,,,,,0,,,,76,94
54997,note_off,,37,0,1,,,,,,0,,,,76,0
55008,note_on,,11,0,1,,,,,,0,,,,72,94
55045,note_off,,37,0,1,,,,,,0,,,,72,0
55056,note_on,,11,0,1,,,,,,0,,,,69,94
55064,note_off,,0,0,2,,,,,,1,,,,48,0
55064,note_off,,0,0,2,,,,,,1,,,,57,0
55064,note_off,,152,0,2,,,,,,1,,,,52,0
55093,note_off,,37,0,1,,,,,,0,,,,69,0
55104,note_on,,40,0,2,,,,,,1,,,,57,94
55104,note_on,,11,0,1,,,,,,0,,,,60,94
55104,note_on,,0,0,2,,,,,,1,,,,50,94
55104,note_on,,0,0,1,,,,,,0,,,,71,94
55141,note_off,,37,0,1,,,,,,0,,,,71,0
55152,note_on,,11,0,1,,,,,,0,,,,72,94
55189,note_off,,37,0,1,,,,,,0,,,,72,0
55200,note_on,,11,0,1,,,,,,0,,,,69,94
55237,note_off,,37,0,1,,,,,,0,,,,69,0
55248,note_on,,11,0,1,,,,,,0,,,,66,94
55256,note_off,,8,0,1,,,,,,0,,,,60,0
55256,note_off,,152,0,2,,,,,,1,,,,50,0
55256,note_off,,0,0,2,,,,,,1,,,,57,0
55285,note_off,,29,0,1,,,,,,0,,,,66,0
55296,note_on,,0,0,2,,,,,,1,,,,59,94
55296,note_on,,11,0,1,,,,,,0,,,,67,94
55296,note_on,,40,0,2,,,,,,1,,,,55,94
55333,note_off,,37,0,1,,,,,,0,,,,67,0
55344,note_on,,11,0,1,,,,,,0,,,,79,94
55381,note_off,,37,0,1,,,,,,0,,,,79,0
55392,note_on,,11,0,1,,,,,,0,,,,83,94
55429,note_off,,37,0,1,,,,,,0,,,,83,0
55440,note_on,,11,0,1,,,,,,0,,,,81,94
55448,note_off,,0,0,2,,,,,,1,,,,55,0
55448,note_off,,152,0,2,,,,,,1,,,,59,0
55477,note_off,,37,0,1,,,,,,0,,,,81,0
55488,note_on,,11,0,1,,,,,,0,,,,79,94
55525,note_off,,37,0,1,,,,,,0,,,,79,0
55536,note_on,,11,0,1,,,,,,0,,,,78,94
55573,note_off,,37,0,1,,,,,,0,,,,78,0
55584,note_on,,11,0,1,,,,,,0,,,,76,94
55621,note_off,,37,0,1,,,,,,0,,,,76,0
55632,note_on,,11,0,1,,,,,,0,,,,74,94
55669,note_off,,37,0,1,,,,,,0,,,,74,0
55680,note_on,,11,0,1,,,,,,0,,,,72,94
55717,note_off,,37,0,1,,,,,,0,,,,72,0
55728,note_on,,11,0,1,,,,,,0,,,,71,94
55765,note_off,,37,0,1,,,,,,0,,,,71,0
55776,note_on,,11,0,1,,,,,,0,,,,69,94
55813,note_off,,37,0,1,,,,,,0,,,,69,0
55824,note_on,,11,0,1,,,,,,0,,,,67,94
55861,note_off,,37,0,1,,,,,,0,,,,67,0
55872,note_on,,11,0,1,,,,,,0,,,,66,94
55909,note_off,,37,0,1,,,,,,0,,,,66,0
55920,note_on,,11,0,1,,,,,,0,,,,64,94
55957,note_off,,37,0,1,,,,,,0,,,,64,0
55968,note_on,,11,0,1,,,,,,0,,,,62,94
56005,note_off,,37,0,1,,,,,,0,,,,62,0
56016,note_on,,11,0,1,,,,,,0,,,,61,94
56053,note_off,,37,0,1,,,,,,0,,,,61,0
56064,note_on,,11,0,1,,,,,,0,,,,60,94
56256,note_on,,0,0,2,,,,,,1,,,,45,94
56256,note_on,,808,0,2,,,,,,1,,,,57,94
56408,note_off,,0,0,2,,,,,,1,,,,57,0
56408,note_off,,152,0,2,,,,,,1,,,,45,0
56448,note_on,,0,0,2,,,,,,1,,,,54,94
56448,note_on,,40,0,2,,,,,,1,,,,42,94
56485,note_off,,421,0,1,,,,,,0,,,,60,0
56496,note_on,,11,0,1,,,,,,0,,,,62,94
56533,note_off,,37,0,1,,,,,,0,,,,62,0
56544,note_on,,11,0,1,,,,,,0,,,,64,94
56581,note_off,,37,0,1,,,,,,0,,,,64,0
56592,note_on,,11,0,1,,,,,,0,,,,62,94
56600,note_off,,152,0,2,,,,,,1,,,,54,0
56600,note_off,,0,0,2,,,,,,1,,,,42,0
56628,note_on,,36,0,1,,,,,,0,,,,66,94
56629,note_off,,1,0,1,,,,,,0,,,,62,0
56640,note_on,,40,0,2,,,,,,1,,,,38,94
56640,note_on,,0,0,2,,,,,,1,,,,50,94
56640,note_off,,11,0,1,,,,,,0,,,,66,0
56640,note_on,,0,0,1,,,,,,0,,,,64,94
56716,note_off,,76,0,1,,,,,,0,,,,64,0
56736,note_on,,20,0,1,,,,,,0,,,,62,94
56773,note_off,,37,0,1,,,,,,0,,,,62,0
56792,note_off,,0,0,2,,,,,,1,,,,38,0
56792,note_off,,152,0,2,,,,,,1,,,,50,0
56832,note_on,,0,0,2,,,,,,1,,,,43,94
56832,note_on,,59,0,1,,,,,,0,,,,60,94
56832,note_on,,40,0,2,,,,,,1,,,,57,94
56869,note_off,,37,0,2,,,,,,1,,,,43,0
56880,note_on,,11,0,2,,,,,,1,,,,55,94
56917,note_off,,37,0,2,,,,,,1,,,,55,0
56928,note_on,,11,0,2,,,,,,1,,,,54,94
56965,note_off,,37,0,2,,,,,,1,,,,54,0
56976,note_on,,11,0,2,,,,,,1,,,,55,94
57013,note_off,,37,0,2,,,,,,1,,,,55,0
57024,note_on,,11,0,2,,,,,,1,,,,54,94
57061,note_off,,37,0,2,,,,,,1,,,,54,0
57072,note_on,,11,0,2,,,,,,1,,,,55,94
57109,note_off,,37,0,2,,,,,,1,,,,55,0
57120,note_on,,11,0,2,,,,,,1,,,,54,94
57137,note_off,,305,0,1,,,,,,0,,,,60,0
57137,note_off,,17,0,2,,,,,,1,,,,57,0
57157,note_off,,20,0,2,,,,,,1,,,,54,0
57168,note_on,,11,0,2,,,,,,1,,,,55,94
57205,note_off,,37,0,2,,,,,,1,,,,55,0
57216,note_on,,0,0,2,,,,,,1,,,,43,94
57216,note_on,,0,0,2,,,,,,1,,,,59,94
57216,note_on,,11,0,2,,,,,,1,,,,55,94
57260,note_off,,0,0,2,,,,,,1,,,,55,0
57260,note_off,,44,0,2,,,,,,1,,,,59,0
57264,note_on,,127,0,1,,,,,,0,,,,67,94
57301,note_off,,37,0,1,,,,,,0,,,,67,0
57312,note_on,,11,0,1,,,,,,0,,,,66,94
57349,note_off,,37,0,1,,,,,,0,,,,66,0
57360,note_on,,11,0,1,,,,,,0,,,,67,94
57368,note_off,,108,0,2,,,,,,1,,,,43,0
57397,note_off,,37,0,1,,,,,,0,,,,67,0
57408,note_on,,11,0,1,,,,,,0,,,,62,94
57445,note_off,,37,0,1,,,,,,0,,,,62,0
57456,note_on,,11,0,1,,,,,,0,,,,74,94
57493,note_off,,37,0,1,,,,,,0,,,,74,0
57504,note_on,,11,0,1,,,,,,0,,,,73,94
57541,note_off,,37,0,1,,,,,,0,,,,73,0
57552,note_on,,11,0,1,,,,,,0,,,,74,94
57589,note_off,,37,0,1,,,,,,0,,,,74,0
57600,note_on,,11,0,1,,,,,,0,,,,71,94
57637,note_off,,37,0,1,,,,,,0,,,,71,0
57648,note_on,,11,0,1,,,,,,0,,,,79,94
57685,note_off,,37,0,1,,,,,,0,,,,79,0
57696,note_on,,11,0,1,,,,,,0,,,,78,94
57733,note_off,,37,0,1,,,,,,0,,,,78,0
57744,note_on,,11,0,1,,,,,,0,,,,79,94
57781,note_off,,37,0,1,,,,,,0,,,,79,0
57792,note_on,,11,0,1,,,,,,0,,,,74,94
57829,note_off,,37,0,1,,,,,,0,,,,74,0
57840,note_on,,11,0,1,,,,,,0,,,,83,94
57877,note_off,,37,0,1,,,,,,0,,,,83,0
57888,note_on,,11,0,1,,,,,,0,,,,81,94
57925,note_off,,37,0,1,,,,,,0,,,,81,0
57936,note_on,,11,0,1,,,,,,0,,,,83,94
57973,note_off,,37,0,1,,,,,,0,,,,83,0
57984,note_on,,11,0,1,,,,,,0,,,,79,94
58060,note_off,,76,0,1,,,,,,0,,,,79,0
58368,note_on,,308,0,1,,,,,,0,,,,67,94
58368,note_on,,0,0,1,,,,,,0,,,,62,94
58368,note_on,,1000,0,2,,,,,,1,,,,43,94
58368,note_on,,0,0,2,,,,,,1,,,,58,94
58405,note_off,,37,0,2,,,,,,1,,,,43,0
58416,note_on,,11,0,2,,,,,,1,,,,55,94
58453,note_off,,37,0,2,,,,,,1,,,,55,0
58464,note_on,,11,0,2,,,,,,1,,,,54,94
58501,note_off,,37,0,2,,,,,,1,,,,54,0
58512,note_on,,11,0,2,,,,,,1,,,,55,94
58520,note_off,,8,0,2,,,,,,1,,,,58,0
58520,note_off,,0,0,1,,,,,,0,,,,67,0
58520,note_off,,152,0,1,,,,,,0,,,,62,0
58549,note_off,,29,0,2,,,,,,1,,,,55,0
58560,note_on,,11,0,2,,,,,,1,,,,43,94
58636,note_off,,76,0,2,,,,,,1,,,,43,0
58656,note_on,,136,0,1,,,,,,0,,,,67,94
58693,note_off,,37,0,1,,,,,,0,,,,67,0
58704,note_on,,11,0,1,,,,,,0,,,,62,94
58741,note_off,,37,0,1,,,,,,0,,,,62,0
58752,note_on,,11,0,1,,,,,,0,,,,70,94
58789,note_off,,37,0,1,,,,,,0,,,,70,0
58800,note_on,,11,0,1,,,,,,0,,,,67,94
58837,note_off,,37,0,1,,,,,,0,,,,67,0
58848,note_on,,11,0,1,,,,,,0,,,,74,94
58885,note_off,,37,0,1,,,,,,0,,,,74,0
58896,note_on,,11,0,1,,,,,,0,,,,70,94
58933,note_off,,37,0,1,,,,,,0,,,,70,0
58944,note_on,,11,0,1,,,,,,0,,,,79,94
58981,note_off,,37,0,1,,,,,,0,,,,79,0
58992,note_on,,11,0,1,,,,,,0,,,,74,94
59029,note_off,,37,0,1,,,,,,0,,,,74,0
59040,note_on,,11,0,1,,,,,,0,,,,70,94
59077,note_off,,37,0,1,,,,,,0,,,,70,0
59088,note_on,,11,0,1,,,,,,0,,,,67,94
59125,note_off,,37,0,1,,,,,,0,,,,67,0
59136,note_on,,500,0,2,,,,,,1,,,,43,94
59136,note_on,,11,0,1,,,,,,0,,,,64,94
59136,note_on,,0,0,1,,,,,,0,,,,73,94
59136,note_on,,0,0,1,,,,,,0,,,,69,94
59173,note_off,,37,0,2,,,,,,1,,,,43,0
59184,note_on,,11,0,2,,,,,,1,,,,55,94
59221,note_off,,37,0,2,,,,,,1,,,,55,0
59232,note_on,,11,0,2,,,,,,1,,,,54,94
59269,note_off,,37,0,2,,,,,,1,,,,54,0
59280,note_on,,11,0,2,,,,,,1,,,,55,94
59288,note_off,,0,0,1,,,,,,0,,,,69,0
59288,note_off,,0,0,1,,,,,,0,,,,64,0
59288,note_off,,152,0,1,,,,,,0,,,,73,0
59317,note_off,,37,0,2,,,,,,1,,,,55,0
59328,note_on,,11,0,2,,,,,,1,,,,43,94
59404,note_off,,76,0,2,,,,,,1,,,,43,0
59424,note_on,,136,0,1,,,,,,0,,,,69,94
59461,note_off,,37,0,1,,,,,,0,,,,69,0
59472,note_on,,11,0,1,,,,,,0,,,,64,94
59509,note_off,,37,0,1,,,,,,0,,,,64,0
59520,note_on,,11,0,1,,,,,,0,,,,72,94
59557,note_off,,37,0,1,,,,,,0,,,,72,0
59568,note_on,,11,0,1,,,,,,0,,,,69,94
59605,note_off,,37,0,1,,,,,,0,,,,69,0
59616,note_on,,11,0,1,,,,,,0,,,,76,94
59653,note_off,,37,0,1,,,,,,0,,,,76,0
59664,note_on,,11,0,1,,,,,,0,,,,72,94
59701,note_off,,37,0,1,,,,,,0,,,,72,0
59712,note_on,,11,0,1,,,,,,0,,,,81,94
59749,note_off,,37,0,1,,,,,,0,,,,81,0
59760,note_on,,11,0,1,,,,,,0,,,,76,94
59797,note_off,,37,0,1,,,,,,0,,,,76,0
59808,note_on,,11,0,1,,,,,,0,,,,72,94
59845,note_off,,37,0,1,,,,,,0,,,,72,0
59856,note_on,,11,0,1,,,,,,0,,,,69,94
59893,note_off,,37,0,1,,,,,,0,,,,69,0
59904,note_on,,0,0,1,,,,,,0,,,,65,94
59904,note_on,,0,0,1,,,,,,0,,,,69,94
59904,note_on,,11,0,1,,,,,,0,,,,74,94
59904,note_on,,500,0,2,,,,,,1,,,,41,94
59941,note_off,,37,0,2,,,,,,1,,,,41,0
59952,note_on,,11,0,2,,,,,,1,,,,53,94
59989,note_off,,37,0,2,,,,,,1,,,,53,0
60000,note_on,,11,0,2,,,,,,1,,,,52,94
60037,note_off,,37,0,2,,,,,,1,,,,52,0
60048,note_on,,11,0,2,,,,,,1,,,,53,94
60056,note_off,,152,0,1,,,,,,0,,,,65,0
60056,note_off,,0,0,1,,,,,,0,,,,69,0
60056,note_off,,0,0,1,,,,,,0,,,,74,0
60085,note_off,,37,0,2,,,,,,1,,,,53,0
60096,note_on,,11,0,2,,,,,,1,,,,41,94
60172,note_off,,76,0,2,,,,,,1,,,,41,0
60192,note_on,,136,0,1,,,,,,0,,,,69,94
60229,note_off,,37,0,1,,,,,,0,,,,69,0
60240,note_on,,11,0,1,,,,,,0,,,,65,94
60277,note_off,,37,0,1,,,,,,0,,,,65,0
60288,note_on,,11,0,1,,,,,,0,,,,74,94
60325,note_off,,37,0,1,,,,,,0,,,,74,0
60336,note_on,,11,0,1,,,,,,0,,,,69,94
60373,note_off,,37,0,1,,,,,,0,,,,69,0
60384,note_on,,11,0,1,,,,,,0,,,,77,94
60421,note_off,,37,0,1,,,,,,0,,,,77,0
60432,note_on,,11,0,1,,,,,,0,,,,74,94
60469,note_off,,37,0,1,,,,,,0,,,,74,0
60480,note_on,,11,0,1,,,,,,0,,,,81,94
60517,note_off,,37,0,1,,,,,,0,,,,81,0
60528,note_on,,11,0,1,,,,,,0,,,,77,94
60565,note_off,,37,0,1,,,,,,0,,,,77,0
60576,note_on,,11,0,1,,,,,,0,,,,74,94
60613,note_off,,37,0,1,,,,,,0,,,,74,0
60624,note_on,,11,0,1,,,,,,0,,,,69,94
60661,note_off,,37,0,1,,,,,,0,,,,69,0
60672,note_on,,0,0,1,,,,,,0,,,,71,94
60672,note_on,,11,0,1,,,,,,0,,,,62,94
60672,note_on,,0,0,1,,,,,,0,,,,67,94
60672,note_on,,500,0,2,,,,,,1,,,,41,94
60709,note_off,,37,0,2,,,,,,1,,,,41,0
60720,note_on,,11,0,2,,,,,,1,,,,53,94
60757,note_off,,37,0,2,,,,,,1,,,,53,0
60768,note_on,,11,0,2,,,,,,1,,,,52,94
60805,note_off,,37,0,2,,,,,,1,,,,52,0
60816,note_on,,11,0,2,,,,,,1,,,,53,94
60824,note_off,,0,0,1,,,,,,0,,,,67,0
60824,note_off,,152,0,1,,,,,,0,,,,71,0
60824,note_off,,0,0,1,,,,,,0,,,,62,0
60853,note_off,,37,0,2,,,,,,1,,,,53,0
60864,note_on,,11,0,2,,,,,,1,,,,41,94
60940,note_off,,76,0,2,,,,,,1,,,,41,0
60960,note_on,,136,0,1,,,,,,0,,,,67,94
60997,note_off,,37,0,1,,,,,,0,,,,67,0
61008,note_on,,11,0,1,,,,,,0,,,,62,94
61045,note_off,,37,0,1,,,,,,0,,,,62,0
61056,note_on,,11,0,1,,,,,,0,,,,71,94
61093,note_off,,37,0,1,,,,,,0,,,,71,0
61104,note_on,,11,0,1,,,,,,0,,,,67,94
61141,note_off,,37,0,1,,,,,,0,,,,67,0
61152,note_on,,11,0,1,,,,,,0,,,,74,94
61189,note_off,,37,0,1,,,,,,0,,,,74,0
61200,note_on,,11,0,1,,,,,,0,,,,71,94
61237,note_off,,37,0,1,,,,,,0,,,,71,0
61248,note_on,,11,0,1,,,,,,0,,,,79,94
61285,note_off,,37,0,1,,,,,,0,,,,79,0
61296,note_on,,11,0,1,,,,,,0,,,,74,94
61333,note_off,,37,0,1,,,,,,0,,,,74,0
61344,note_on,,11,0,1,,,,,,0,,,,71,94
61381,note_off,,37,0,1,,,,,,0,,,,71,0
61392,note_on,,11,0,1,,,,,,0,,,,67,94
61429,note_off,,37,0,1,,,,,,0,,,,67,0
61440,note_on,,11,0,1,,,,,,0,,,,64,94
61440,note_on,,0,0,1,,,,,,0,,,,67,94
