tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,pitch,note,velocity
27551,note_on,,,,,0,0,3,,,,,2,,,,65,0
27552,note_on,,,,,16,0,5,,,,,4,,,,76,0
27552,note_on,,,,,0,0,5,,,,,4,,,,77,45
27553,note_on,,,,,0,0,7,,,,,6,,,,62,45
27553,note_on,,,,,24,0,7,,,,,6,,,,56,0
27553,note_on,,,,,94,0,4,,,,,3,,,,39,0
27555,note_on,,,,,2,0,4,,,,,3,,,,51,75
27557,note_on,,,,,16,0,6,,,,,5,,,,72,0
27557,note_on,,,,,0,0,6,,,,,5,,,,74,45
27577,note_on,,,,,0,0,7,,,,,6,,,,58,45
27577,note_on,,,,,24,0,7,,,,,6,,,,62,0
27601,note_on,,,,,0,0,7,,,,,6,,,,56,45
27601,note_on,,,,,24,0,7,,,,,6,,,,58,0
27622,note_on,,,,,70,0,5,,,,,4,,,,77,0
27624,note_on,,,,,2,0,5,,,,,4,,,,79,45
27625,note_on,,,,,24,0,7,,,,,6,,,,56,0
27625,note_on,,,,,0,0,7,,,,,6,,,,58,45
27627,note_on,,,,,70,0,6,,,,,5,,,,74,0
27629,note_on,,,,,2,0,6,,,,,5,,,,75,45
27646,note_on,,,,,22,0,5,,,,,4,,,,79,0
27648,note_on,,,,,2,0,5,,,,,4,,,,80,30
27649,note_on,,,,,94,0,4,,,,,3,,,,51,0
27649,note_on,,,,,98,0,3,,,,,2,,,,65,92
27649,note_on,,,,,0,0,3,,,,,2,,,,68,127
27649,note_on,,,,,24,0,7,,,,,6,,,,58,0
27649,note_on,,,,,0,0,7,,,,,6,,,,53,45
27651,note_on,,,,,2,0,4,,,,,3,,,,39,75
27651,note_on,,,,,22,0,6,,,,,5,,,,75,0
27653,note_on,,,,,2,0,6,,,,,5,,,,77,30
27673,note_on,,,,,24,0,7,,,,,6,,,,53,0
27673,note_on,,,,,0,0,7,,,,,6,,,,56,45
27697,note_on,,,,,24,0,7,,,,,6,,,,56,0
27697,note_on,,,,,0,0,7,,,,,6,,,,58,45
27721,note_on,,,,,24,0,7,,,,,6,,,,58,0
27721,note_on,,,,,0,0,7,,,,,6,,,,56,45
27742,note_on,,,,,94,0,5,,,,,4,,,,80,0
27744,set_tempo,,,,,672,1,0,,1463415,,,,,,,,
27745,note_on,,,,,94,0,4,,,,,3,,,,39,0
27745,note_on,,,,,0,0,7,,,,,6,,,,62,45
27745,note_on,,,,,24,0,7,,,,,6,,,,56,0
27745,note_on,,,,,96,0,3,,,,,2,,,,68,0
27745,note_on,,,,,0,0,3,,,,,2,,,,70,92
27747,note_on,,,,,94,0,6,,,,,5,,,,77,0
27747,note_on,,,,,2,0,4,,,,,3,,,,51,75
27757,note_on,,,,,12,0,3,,,,,2,,,,70,0
27757,note_on,,,,,0,0,3,,,,,2,,,,68,92
27769,note_on,,,,,0,0,3,,,,,2,,,,67,92
27769,note_on,,,,,0,0,7,,,,,6,,,,58,45
27769,note_on,,,,,24,0,7,,,,,6,,,,62,0
27769,note_on,,,,,12,0,3,,,,,2,,,,68,0
27781,note_on,,,,,0,0,3,,,,,2,,,,68,92
27781,note_on,,,,,12,0,3,,,,,2,,,,67,0
27793,note_on,,,,,24,0,7,,,,,6,,,,58,0
27793,note_on,,,,,0,0,7,,,,,6,,,,56,45
27793,note_on,,,,,12,0,3,,,,,2,,,,68,0
27793,note_on,,,,,0,0,3,,,,,2,,,,70,92
27809,note_on,,,,,16,0,3,,,,,2,,,,65,0
27817,note_on,,,,,0,0,7,,,,,6,,,,58,45
27817,note_on,,,,,24,0,7,,,,,6,,,,56,0
27817,note_on,,,,,0,0,3,,,,,2,,,,72,92
27817,note_on,,,,,8,0,3,,,,,2,,,,70,0
27839,note_on,,,,,22,0,3,,,,,2,,,,72,0
27840,set_tempo,,,,,96,1,0,,1538462,,,,,,,,
27841,note_on,,,,,94,0,4,,,,,3,,,,51,0
27841,note_on,,,,,0,0,7,,,,,6,,,,53,45
27841,note_on,,,,,0,0,3,,,,,2,,,,72,127
27841,note_on,,,,,24,0,7,,,,,6,,,,58,0
27841,note_on,,,,,2,0,3,,,,,2,,,,68,127
27843,note_on,,,,,2,0,4,,,,,3,,,,39,75
27865,note_on,,,,,0,0,7,,,,,6,,,,56,45
27865,note_on,,,,,24,0,7,,,,,6,,,,53,0
27889,note_on,,,,,24,0,7,,,,,6,,,,56,0
27889,note_on,,,,,0,0,7,,,,,6,,,,58,45
27889,note_on,,,,,48,0,3,,,,,2,,,,72,0
27889,note_on,,,,,0,0,3,,,,,2,,,,67,92
27889,note_on,,,,,0,0,3,,,,,2,,,,70,92
27889,note_on,,,,,0,0,3,,,,,2,,,,68,0
27913,note_on,,,,,24,0,7,,,,,6,,,,58,0
27913,note_on,,,,,0,0,7,,,,,6,,,,56,45
27935,note_on,,,,,0,0,3,,,,,2,,,,67,0
27935,note_on,,,,,46,0,3,,,,,2,,,,70,0
27937,note_on,,,,,94,0,4,,,,,3,,,,39,0
27937,note_on,,,,,24,0,7,,,,,6,,,,56,0
27937,note_on,,,,,0,0,7,,,,,6,,,,62,45
27937,note_on,,,,,0,0,3,,,,,2,,,,70,92
27937,note_on,,,,,2,0,3,,,,,2,,,,67,92
27939,note_on,,,,,2,0,4,,,,,3,,,,51,75
27961,note_on,,,,,24,0,7,,,,,6,,,,62,0
27961,note_on,,,,,0,0,7,,,,,6,,,,58,45
27985,note_on,,,,,0,0,3,,,,,2,,,,67,0
27985,note_on,,,,,24,0,7,,,,,6,,,,58,0
27985,note_on,,,,,48,0,3,,,,,2,,,,70,0
27985,note_on,,,,,0,0,3,,,,,2,,,,65,92
27985,note_on,,,,,0,0,7,,,,,6,,,,56,45
27985,note_on,,,,,0,0,3,,,,,2,,,,68,92
28009,note_on,,,,,0,0,7,,,,,6,,,,58,45
28009,note_on,,,,,24,0,7,,,,,6,,,,56,0
28031,note_on,,,,,46,0,3,,,,,2,,,,68,0
28031,note_on,,,,,0,0,3,,,,,2,,,,65,0
28033,note_on,,,,,94,0,4,,,,,3,,,,51,0
28033,note_on,,,,,0,0,3,,,,,2,,,,67,127
28033,note_on,,,,,2,0,3,,,,,2,,,,63,92
28033,note_on,,,,,24,0,7,,,,,6,,,,58,0
28033,note_on,,,,,0,0,7,,,,,6,,,,55,45
28035,note_on,,,,,2,0,4,,,,,3,,,,39,75
28057,note_on,,,,,24,0,7,,,,,6,,,,55,0
28057,note_on,,,,,0,0,7,,,,,6,,,,61,45
28081,note_on,,,,,48,0,3,,,,,2,,,,67,0
28081,note_on,,,,,24,0,7,,,,,6,,,,61,0
28081,note_on,,,,,0,0,7,,,,,6,,,,58,45
28081,note_on,,,,,0,0,3,,,,,2,,,,68,92
28097,note_on,,,,,0,0,3,,,,,2,,,,67,92
28097,note_on,,,,,16,0,3,,,,,2,,,,68,0
28105,note_on,,,,,24,0,7,,,,,6,,,,58,0
28105,note_on,,,,,0,0,7,,,,,6,,,,61,45
28113,note_on,,,,,16,0,3,,,,,2,,,,67,0
28113,note_on,,,,,0,0,3,,,,,2,,,,65,92
28127,note_on,,,,,14,0,3,,,,,2,,,,63,0
28129,note_on,,,,,94,0,4,,,,,3,,,,39,0
28129,note_on,,,,,0,0,7,,,,,6,,,,63,45
28129,note_on,,,,,24,0,7,,,,,6,,,,61,0
28129,note_on,,,,,2,0,3,,,,,2,,,,65,0
28129,note_on,,,,,0,0,3,,,,,2,,,,67,127
28129,note_on,,,,,0,0,3,,,,,2,,,,63,127
28131,note_on,,,,,2,0,4,,,,,3,,,,51,75
28153,note_on,,,,,0,0,7,,,,,6,,,,61,45
28153,note_on,,,,,24,0,7,,,,,6,,,,63,0
28177,note_on,,,,,24,0,7,,,,,6,,,,61,0
28177,note_on,,,,,0,0,7,,,,,6,,,,58,45
28199,note_on,,,,,70,0,3,,,,,2,,,,67,0
28199,note_on,,,,,0,0,3,,,,,2,,,,63,0
28201,note_on,,,,,2,0,3,,,,,2,,,,65,92
28201,note_on,,,,,0,0,3,,,,,2,,,,68,92
28201,note_on,,,,,24,0,7,,,,,6,,,,58,0
28201,note_on,,,,,0,0,7,,,,,6,,,,61,45
28223,note_on,,,,,22,0,3,,,,,2,,,,68,0
28223,note_on,,,,,0,0,3,,,,,2,,,,65,0
28225,note_on,,,,,0,0,7,,,,,6,,,,55,45
28225,note_on,,,,,94,0,4,,,,,3,,,,51,0
28225,note_on,,,,,24,0,7,,,,,6,,,,61,0
28225,note_on,,,,,0,0,3,,,,,2,,,,70,92
28225,note_on,,,,,2,0,3,,,,,2,,,,67,92
28227,note_on,,,,,2,0,4,,,,,3,,,,39,75
28249,note_on,,,,,0,0,7,,,,,6,,,,61,45
28249,note_on,,,,,24,0,7,,,,,6,,,,55,0
28272,note_on,,,,,530,0,5,,,,,4,,,,80,45
28273,note_on,,,,,0,0,7,,,,,6,,,,58,45
28273,note_on,,,,,24,0,7,,,,,6,,,,61,0
28277,note_on,,,,,530,0,6,,,,,5,,,,77,45
28288,note_on,,,,,0,0,5,,,,,4,,,,79,45
28288,note_on,,,,,16,0,5,,,,,4,,,,80,0
28293,note_on,,,,,0,0,6,,,,,5,,,,75,45
28293,note_on,,,,,16,0,6,,,,,5,,,,77,0
28297,note_on,,,,,0,0,7,,,,,6,,,,61,45
28297,note_on,,,,,24,0,7,,,,,6,,,,58,0
28304,note_on,,,,,16,0,5,,,,,4,,,,79,0
28304,note_on,,,,,0,0,5,,,,,4,,,,77,45
28309,note_on,,,,,0,0,6,,,,,5,,,,74,45
28309,note_on,,,,,16,0,6,,,,,5,,,,75,0
28319,note_on,,,,,0,0,3,,,,,2,,,,67,0
28319,note_on,,,,,94,0,3,,,,,2,,,,70,0
28320,note_on,,,,,0,0,5,,,,,4,,,,79,45
28320,note_on,,,,,16,0,5,,,,,4,,,,77,0
28321,note_on,,,,,24,0,7,,,,,6,,,,61,0
28321,note_on,,,,,94,0,4,,,,,3,,,,39,0
28321,note_on,,,,,0,0,7,,,,,6,,,,63,45
28323,note_on,,,,,2,0,4,,,,,3,,,,51,75
28325,note_on,,,,,16,0,6,,,,,5,,,,74,0
28325,note_on,,,,,0,0,6,,,,,5,,,,75,45
28345,note_on,,,,,24,0,7,,,,,6,,,,63,0
28345,note_on,,,,,0,0,7,,,,,6,,,,61,45
28369,note_on,,,,,24,0,7,,,,,6,,,,61,0
28369,note_on,,,,,0,0,7,,,,,6,,,,58,45
28370,note_on,,,,,1488,0,1,,,,,0,,,,72,0
28370,note_on,,,,,0,0,1,,,,,0,,,,60,0
28390,note_on,,,,,70,0,5,,,,,4,,,,79,0
28392,note_on,,,,,2,0,5,,,,,4,,,,80,45
28393,note_on,,,,,24,0,7,,,,,6,,,,58,0
28393,note_on,,,,,0,0,7,,,,,6,,,,61,45
28395,note_on,,,,,70,0,6,,,,,5,,,,75,0
28397,note_on,,,,,2,0,6,,,,,5,,,,77,45
28414,note_on,,,,,22,0,5,,,,,4,,,,80,0
28416,note_on,,,,,2,0,5,,,,,4,,,,82,30
28417,note_on,,,,,94,0,4,,,,,3,,,,51,0
28417,note_on,,,,,0,0,7,,,,,6,,,,61,30
28417,note_on,,,,,24,0,7,,,,,6,,,,61,0
28417,note_on,,,,,0,0,3,,,,,2,,,,67,92
28417,note_on,,,,,0,0,3,,,,,2,,,,70,127
28417,control_change,,,,,98,0,3,,,,,2,64,127,,,
28419,note_on,,,,,22,0,6,,,,,5,,,,77,0
28419,note_on,,,,,0,0,4,,,,,3,,,,52,75
28419,control_change,,,,,2,0,4,,,,,3,64,127,,,
28421,note_on,,,,,2,0,6,,,,,5,,,,79,30
28443,note_on,,,,,0,0,4,,,,,3,,,,55,75
28443,note_on,,,,,24,0,4,,,,,3,,,,52,0
28467,note_on,,,,,0,0,4,,,,,3,,,,58,75
28467,note_on,,,,,24,0,4,,,,,3,,,,55,0
28491,note_on,,,,,0,0,4,,,,,3,,,,61,75
28491,note_on,,,,,24,0,4,,,,,3,,,,58,0
28512,note_on,,,,,0,0,5,,,,,4,,,,61,42
28512,note_on,,,,,96,0,5,,,,,4,,,,82,0
28512,set_tempo,,,,,672,1,0,,1463415,,,,,,,,
28513,note_on,,,,,1630,0,9,,,,,8,,,,28,0
28513,note_on,,,,,0,0,3,,,,,2,,,,72,92
28513,control_change,,,,,0,0,3,,,,,2,64,0,,,
28513,note_on,,,,,0,0,7,,,,,6,,,,52,42
28513,note_on,,,,,0,0,7,,,,,6,,,,55,42
28513,note_on,,,,,96,0,3,,,,,2,,,,70,0
28513,note_on,,,,,96,0,7,,,,,6,,,,61,0
28514,note_on,,,,,1630,0,8,,,,,7,,,,40,0
28515,note_on,,,,,24,0,4,,,,,3,,,,61,0
28515,note_on,,,,,0,0,4,,,,,3,,,,58,75
28517,note_on,,,,,96,0,6,,,,,5,,,,79,0
28517,note_on,,,,,0,0,6,,,,,5,,,,58,42
28525,note_on,,,,,0,0,3,,,,,2,,,,70,92
28525,note_on,,,,,12,0,3,,,,,2,,,,72,0
28537,note_on,,,,,12,0,3,,,,,2,,,,70,0
28537,note_on,,,,,0,0,3,,,,,2,,,,69,92
28539,note_on,,,,,24,0,4,,,,,3,,,,58,0
28539,note_on,,,,,0,0,4,,,,,3,,,,55,75
28549,note_on,,,,,0,0,3,,,,,2,,,,70,92
28549,note_on,,,,,12,0,3,,,,,2,,,,69,0
28561,note_on,,,,,12,0,3,,,,,2,,,,70,0
28561,note_on,,,,,0,0,3,,,,,2,,,,72,92
28563,note_on,,,,,24,0,4,,,,,3,,,,55,0
28563,note_on,,,,,0,0,4,,,,,3,,,,58,75
28577,note_on,,,,,16,0,3,,,,,2,,,,67,0
28585,note_on,,,,,8,0,3,,,,,2,,,,72,0
28585,note_on,,,,,0,0,3,,,,,2,,,,73,92
28587,note_on,,,,,24,0,4,,,,,3,,,,58,0
28587,note_on,,,,,0,0,4,,,,,3,,,,55,75
28607,note_on,,,,,22,0,3,,,,,2,,,,73,0
28608,set_tempo,,,,,96,1,0,,1538462,,,,,,,,
28609,note_on,,,,,2,0,3,,,,,2,,,,73,127
28611,note_on,,,,,24,0,4,,,,,3,,,,55,0
28611,note_on,,,,,0,0,4,,,,,3,,,,52,75
28635,note_on,,,,,0,0,4,,,,,3,,,,55,75
28635,note_on,,,,,24,0,4,,,,,3,,,,52,0
28657,note_on,,,,,48,0,3,,,,,2,,,,73,0
28657,note_on,,,,,0,0,3,,,,,2,,,,72,92
28659,note_on,,,,,24,0,4,,,,,3,,,,55,0
28659,note_on,,,,,0,0,4,,,,,3,,,,58,75
28683,note_on,,,,,24,0,4,,,,,3,,,,58,0
28683,note_on,,,,,0,0,4,,,,,3,,,,61,75
28703,note_on,,,,,46,0,3,,,,,2,,,,72,0
28704,note_on,,,,,0,0,5,,,,,4,,,,61,30
28704,note_on,,,,,192,0,5,,,,,4,,,,61,0
28705,note_on,,,,,2,0,3,,,,,2,,,,72,92
28705,note_on,,,,,192,0,7,,,,,6,,,,55,0
28705,note_on,,,,,0,0,7,,,,,6,,,,52,0
28705,note_on,,,,,0,0,7,,,,,6,,,,52,30
28705,note_on,,,,,0,0,7,,,,,6,,,,55,30
28707,note_on,,,,,24,0,4,,,,,3,,,,61,0
28707,note_on,,,,,0,0,4,,,,,3,,,,58,75
28709,note_on,,,,,192,0,6,,,,,5,,,,58,0
28709,note_on,,,,,0,0,6,,,,,5,,,,58,30
28731,note_on,,,,,24,0,4,,,,,3,,,,58,0
28731,note_on,,,,,0,0,4,,,,,3,,,,55,75
28753,note_on,,,,,0,0,3,,,,,2,,,,70,92
28753,note_on,,,,,48,0,3,,,,,2,,,,72,0
28755,note_on,,,,,24,0,4,,,,,3,,,,55,0
28755,note_on,,,,,0,0,4,,,,,3,,,,58,75
28779,note_on,,,,,24,0,4,,,,,3,,,,58,0
28779,note_on,,,,,0,0,4,,,,,3,,,,55,75
28799,note_on,,,,,46,0,3,,,,,2,,,,70,0
28800,note_on,,,,,96,0,5,,,,,4,,,,61,0
28801,note_on,,,,,96,0,7,,,,,6,,,,55,0
28801,note_on,,,,,0,0,3,,,,,2,,,,77,92
28801,note_on,,,,,0,0,3,,,,,2,,,,73,92
28801,note_on,,,,,0,0,3,,,,,2,,,,70,127
28801,note_on,,,,,0,0,3,,,,,2,,,,65,127
28801,control_change,,,,,2,0,3,,,,,2,64,127,,,
28801,note_on,,,,,0,0,7,,,,,6,,,,52,0
28803,note_on,,,,,0,0,4,,,,,3,,,,53,75
28803,note_on,,,,,290,0,9,,,,,8,,,,29,30
28803,note_on,,,,,24,0,4,,,,,3,,,,55,0
28804,note_on,,,,,290,0,8,,,,,7,,,,41,30
28805,note_on,,,,,96,0,6,,,,,5,,,,58,0
28827,note_on,,,,,24,0,4,,,,,3,,,,53,0
28827,note_on,,,,,0,0,4,,,,,3,,,,58,75
28851,note_on,,,,,24,0,4,,,,,3,,,,58,0
28851,note_on,,,,,0,0,4,,,,,3,,,,61,75
28875,note_on,,,,,24,0,4,,,,,3,,,,61,0
28875,note_on,,,,,0,0,4,,,,,3,,,,65,75
28896,note_on,,,,,96,0,5,,,,,4,,,,61,42
28897,note_on,,,,,96,0,7,,,,,6,,,,53,42
28897,note_on,,,,,94,0,9,,,,,8,,,,29,0
28898,note_on,,,,,94,0,8,,,,,7,,,,41,0
28899,note_on,,,,,0,0,4,,,,,3,,,,61,75
28899,note_on,,,,,24,0,4,,,,,3,,,,65,0
28901,note_on,,,,,96,0,6,,,,,5,,,,58,42
28923,note_on,,,,,24,0,4,,,,,3,,,,61,0
28923,note_on,,,,,0,0,4,,,,,3,,,,58,75
28943,note_on,,,,,0,0,3,,,,,2,,,,73,0
28943,note_on,,,,,142,0,3,,,,,2,,,,77,0
28945,note_on,,,,,0,0,3,,,,,2,,,,75,92
28945,control_change,,,,,0,0,3,,,,,2,64,0,,,
28945,note_on,,,,,0,0,3,,,,,2,,,,65,0
28945,note_on,,,,,2,0,3,,,,,2,,,,70,0
28947,note_on,,,,,0,0,4,,,,,3,,,,61,75
28947,note_on,,,,,24,0,4,,,,,3,,,,58,0
28961,note_on,,,,,0,0,3,,,,,2,,,,73,92
28961,note_on,,,,,16,0,3,,,,,2,,,,75,0
28971,note_on,,,,,0,0,4,,,,,3,,,,58,75
28971,note_on,,,,,24,0,4,,,,,3,,,,61,0
28977,note_on,,,,,0,0,3,,,,,2,,,,72,92
28977,note_on,,,,,16,0,3,,,,,2,,,,73,0
28993,note_on,,,,,16,0,3,,,,,2,,,,72,0
28993,note_on,,,,,0,0,3,,,,,2,,,,70,92
28995,note_on,,,,,24,0,4,,,,,3,,,,58,0
28995,note_on,,,,,0,0,4,,,,,3,,,,53,75
29019,note_on,,,,,24,0,4,,,,,3,,,,53,0
29019,note_on,,,,,0,0,4,,,,,3,,,,58,75
29043,note_on,,,,,24,0,4,,,,,3,,,,58,0
29043,note_on,,,,,0,0,4,,,,,3,,,,61,75
29067,note_on,,,,,24,0,4,,,,,3,,,,61,0
29067,note_on,,,,,0,0,4,,,,,3,,,,65,75
29087,note_on,,,,,94,0,3,,,,,2,,,,70,0
29088,note_on,,,,,0,0,5,,,,,4,,,,61,30
29088,note_on,,,,,192,0,5,,,,,4,,,,61,0
29089,note_on,,,,,192,0,7,,,,,6,,,,53,0
29089,note_on,,,,,0,0,7,,,,,6,,,,53,30
29091,note_on,,,,,24,0,4,,,,,3,,,,65,0
29091,note_on,,,,,0,0,4,,,,,3,,,,61,75
29093,note_on,,,,,0,0,6,,,,,5,,,,58,30
29093,note_on,,,,,192,0,6,,,,,5,,,,58,0
29115,note_on,,,,,24,0,4,,,,,3,,,,61,0
29115,note_on,,,,,0,0,4,,,,,3,,,,58,75
29139,note_on,,,,,0,0,4,,,,,3,,,,61,75
29139,note_on,,,,,24,0,4,,,,,3,,,,58,0
29163,note_on,,,,,24,0,4,,,,,3,,,,61,0
29163,note_on,,,,,0,0,4,,,,,3,,,,58,75
29184,note_on,,,,,96,0,5,,,,,4,,,,61,0
29185,note_on,,,,,0,0,3,,,,,2,,,,70,127
29185,control_change,,,,,98,0,3,,,,,2,64,127,,,
29185,note_on,,,,,96,0,7,,,,,6,,,,53,0
29187,note_on,,,,,290,0,9,,,,,8,,,,30,30
29187,note_on,,,,,0,0,4,,,,,3,,,,54,75
29187,note_on,,,,,24,0,4,,,,,3,,,,58,0
29188,note_on,,,,,290,0,8,,,,,7,,,,42,30
29189,note_on,,,,,96,0,6,,,,,5,,,,58,0
29211,note_on,,,,,0,0,4,,,,,3,,,,58,75
29211,note_on,,,,,24,0,4,,,,,3,,,,54,0
29235,note_on,,,,,0,0,4,,,,,3,,,,61,75
29235,note_on,,,,,24,0,4,,,,,3,,,,58,0
29259,note_on,,,,,0,0,4,,,,,3,,,,64,75
29259,note_on,,,,,24,0,4,,,,,3,,,,61,0
29280,note_on,,,,,96,0,5,,,,,4,,,,61,42
29280,note_on,,,,,0,0,5,,,,,4,,,,64,42
29281,note_on,,,,,94,0,9,,,,,8,,,,30,0
29281,note_on,,,,,96,0,7,,,,,6,,,,54,42
29281,note_on,,,,,96,0,3,,,,,2,,,,70,0
29281,control_change,,,,,0,0,3,,,,,2,64,0,,,
29281,note_on,,,,,0,0,3,,,,,2,,,,71,92
29282,note_on,,,,,94,0,8,,,,,7,,,,42,0
29283,note_on,,,,,24,0,4,,,,,3,,,,64,0
29283,note_on,,,,,0,0,4,,,,,3,,,,61,75
29285,note_on,,,,,96,0,6,,,,,5,,,,58,42
29293,note_on,,,,,12,0,3,,,,,2,,,,71,0
29293,note_on,,,,,0,0,3,,,,,2,,,,70,92
29305,note_on,,,,,12,0,3,,,,,2,,,,70,0
29305,note_on,,,,,0,0,3,,,,,2,,,,68,92
29307,note_on,,,,,0,0,4,,,,,3,,,,58,75
29307,note_on,,,,,24,0,4,,,,,3,,,,61,0
29317,note_on,,,,,12,0,3,,,,,2,,,,68,0
29317,note_on,,,,,0,0,3,,,,,2,,,,70,92
29329,note_on,,,,,12,0,3,,,,,2,,,,70,0
29329,note_on,,,,,0,0,3,,,,,2,,,,71,92
29331,note_on,,,,,24,0,4,,,,,3,,,,58,0
29331,note_on,,,,,0,0,4,,,,,3,,,,61,75
29353,note_on,,,,,0,0,3,,,,,2,,,,73,92
29353,note_on,,,,,24,0,3,,,,,2,,,,71,0
29355,note_on,,,,,0,0,4,,,,,3,,,,58,75
29355,note_on,,,,,24,0,4,,,,,3,,,,61,0
29375,note_on,,,,,22,0,3,,,,,2,,,,73,0
29377,note_on,,,,,2,0,3,,,,,2,,,,73,127
29379,note_on,,,,,24,0,4,,,,,3,,,,58,0
29379,note_on,,,,,0,0,4,,,,,3,,,,54,75
29403,note_on,,,,,0,0,4,,,,,3,,,,58,75
29403,note_on,,,,,24,0,4,,,,,3,,,,54,0
29425,note_on,,,,,48,0,3,,,,,2,,,,73,0
29425,note_on,,,,,0,0,3,,,,,2,,,,71,92
29427,note_on,,,,,0,0,4,,,,,3,,,,61,75
29427,note_on,,,,,24,0,4,,,,,3,,,,58,0
29451,note_on,,,,,0,0,4,,,,,3,,,,64,75
29451,note_on,,,,,24,0,4,,,,,3,,,,61,0
29471,note_on,,,,,46,0,3,,,,,2,,,,71,0
29472,note_on,,,,,192,0,5,,,,,4,,,,64,0
29472,note_on,,,,,0,0,5,,,,,4,,,,61,0
29472,note_on,,,,,0,0,5,,,,,4,,,,61,30
29472,note_on,,,,,0,0,5,,,,,4,,,,64,30
29473,note_on,,,,,192,0,7,,,,,6,,,,54,0
29473,note_on,,,,,2,0,3,,,,,2,,,,71,92
29473,note_on,,,,,0,0,7,,,,,6,,,,54,30
29475,note_on,,,,,24,0,4,,,,,3,,,,64,0
29475,note_on,,,,,0,0,4,,,,,3,,,,61,75
29477,note_on,,,,,0,0,6,,,,,5,,,,58,30
29477,note_on,,,,,192,0,6,,,,,5,,,,58,0
29499,note_on,,,,,24,0,4,,,,,3,,,,61,0
29499,note_on,,,,,0,0,4,,,,,3,,,,58,75
29521,note_on,,,,,0,0,3,,,,,2,,,,70,92
29521,note_on,,,,,48,0,3,,,,,2,,,,71,0
29523,note_on,,,,,24,0,4,,,,,3,,,,58,0
29523,note_on,,,,,0,0,4,,,,,3,,,,61,75
29547,note_on,,,,,24,0,4,,,,,3,,,,61,0
29547,note_on,,,,,0,0,4,,,,,3,,,,58,75
29567,note_on,,,,,46,0,3,,,,,2,,,,70,0
29568,note_on,,,,,0,0,5,,,,,4,,,,61,0
29568,note_on,,,,,96,0,5,,,,,4,,,,64,0
29569,note_on,,,,,0,0,3,,,,,2,,,,71,127
29569,control_change,,,,,2,0,3,,,,,2,64,127,,,
29569,note_on,,,,,0,0,3,,,,,2,,,,74,127
29569,note_on,,,,,0,0,3,,,,,2,,,,78,127
29569,note_on,,,,,96,0,7,,,,,6,,,,54,0
29569,note_on,,,,,0,0,3,,,,,2,,,,66,127
29571,note_on,,,,,290,0,9,,,,,8,,,,30,30
29571,note_on,,,,,24,0,4,,,,,3,,,,58,0
29571,note_on,,,,,0,0,4,,,,,3,,,,54,75
29572,note_on,,,,,290,0,8,,,,,7,,,,42,30
29573,note_on,,,,,96,0,6,,,,,5,,,,58,0
29595,note_on,,,,,24,0,4,,,,,3,,,,54,0
29595,note_on,,,,,0,0,4,,,,,3,,,,59,75
29619,note_on,,,,,24,0,4,,,,,3,,,,59,0
29619,note_on,,,,,0,0,4,,,,,3,,,,62,75
29643,note_on,,,,,24,0,4,,,,,3,,,,62,0
29643,note_on,,,,,0,0,4,,,,,3,,,,66,75
29664,note_on,,,,,96,0,5,,,,,4,,,,62,42
29665,note_on,,,,,94,0,9,,,,,8,,,,30,0
29665,note_on,,,,,96,0,7,,,,,6,,,,54,42
29666,note_on,,,,,94,0,8,,,,,7,,,,42,0
29667,note_on,,,,,24,0,4,,,,,3,,,,66,0
29667,note_on,,,,,0,0,4,,,,,3,,,,62,75
29669,note_on,,,,,96,0,6,,,,,5,,,,59,42
29691,note_on,,,,,24,0,4,,,,,3,,,,62,0
29691,note_on,,,,,0,0,4,,,,,3,,,,59,75
29713,note_on,,,,,0,0,3,,,,,2,,,,74,0
29713,note_on,,,,,0,0,3,,,,,2,,,,71,0
29713,note_on,,,,,0,0,3,,,,,2,,,,66,0
29713,note_on,,,,,144,0,3,,,,,2,,,,78,0
29713,control_change,,,,,0,0,3,,,,,2,64,0,,,
29713,note_on,,,,,0,0,3,,,,,2,,,,76,92
29715,note_on,,,,,0,0,4,,,,,3,,,,62,75
29715,note_on,,,,,24,0,4,,,,,3,,,,59,0
29729,note_on,,,,,16,0,3,,,,,2,,,,76,0
29729,note_on,,,,,0,0,3,,,,,2,,,,74,92
29739,note_on,,,,,24,0,4,,,,,3,,,,62,0
29739,note_on,,,,,0,0,4,,,,,3,,,,59,75
29745,note_on,,,,,16,0,3,,,,,2,,,,74,0
29745,note_on,,,,,0,0,3,,,,,2,,,,73,92
29761,note_on,,,,,0,0,3,,,,,2,,,,71,92
29761,note_on,,,,,16,0,3,,,,,2,,,,73,0
29763,note_on,,,,,0,0,4,,,,,3,,,,54,75
29763,note_on,,,,,24,0,4,,,,,3,,,,59,0
29787,note_on,,,,,0,0,4,,,,,3,,,,59,75
29787,note_on,,,,,24,0,4,,,,,3,,,,54,0
29793,note_on,,,,,32,0,3,,,,,2,,,,71,0
29809,note_on,,,,,16,0,3,,,,,2,,,,71,92
29811,note_on,,,,,24,0,4,,,,,3,,,,59,0
29811,note_on,,,,,0,0,4,,,,,3,,,,62,75
29835,note_on,,,,,0,0,4,,,,,3,,,,66,75
29835,note_on,,,,,24,0,4,,,,,3,,,,62,0
29841,note_on,,,,,32,0,3,,,,,2,,,,71,0
29856,note_on,,,,,192,0,5,,,,,4,,,,62,0
