tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,pitch,note,velocity
161160,note_on,0,0,4,,,,,,,,,3,,,62,64
161160,note_on,120,0,6,,,,,,,,,5,,,65,0
161160,note_on,0,0,6,,,,,,,,,5,,,62,64
161280,note_on,0,0,8,,,,,,,,,7,,,36,64
161280,note_on,120,0,6,,,,,,,,,5,,,62,0
161280,note_on,120,0,4,,,,,,,,,3,,,62,0
161280,note_on,0,0,4,,,,,,,,,3,,,60,64
161280,note_on,120,0,5,,,,,,,,,4,,,62,0
161280,note_on,0,0,6,,,,,,,,,5,,,60,64
161280,note_on,0,0,5,,,,,,,,,4,,,60,64
161280,note_on,18720,0,3,,,,,,,,,2,,,67,79
161280,note_on,0,0,7,,,,,,,,,6,,,48,64
161280,note_on,120,0,7,,,,,,,,,6,,,50,0
161280,note_on,120,0,8,,,,,,,,,7,,,38,0
161480,note_on,200,0,5,,,,,,,,,4,,,60,0
161480,note_on,200,0,4,,,,,,,,,3,,,60,0
161480,note_on,200,0,6,,,,,,,,,5,,,60,0
161520,note_on,40,0,5,,,,,,,,,4,,,60,64
161520,note_on,40,0,4,,,,,,,,,3,,,60,64
161520,note_on,40,0,6,,,,,,,,,5,,,51,64
161680,note_on,400,0,7,,,,,,,,,6,,,48,0
161680,note_on,400,0,8,,,,,,,,,7,,,36,0
161720,note_on,200,0,4,,,,,,,,,3,,,60,0
161720,note_on,200,0,6,,,,,,,,,5,,,51,0
161720,note_on,200,0,5,,,,,,,,,4,,,60,0
161760,note_on,40,0,6,,,,,,,,,5,,,51,64
161760,note_on,40,0,5,,,,,,,,,4,,,60,64
161760,note_on,40,0,4,,,,,,,,,3,,,60,64
161960,note_on,200,0,6,,,,,,,,,5,,,51,0
161960,note_on,200,0,5,,,,,,,,,4,,,60,0
161960,note_on,200,0,4,,,,,,,,,3,,,60,0
162000,note_on,40,0,5,,,,,,,,,4,,,60,64
162000,note_on,40,0,6,,,,,,,,,5,,,51,64
162000,note_on,40,0,4,,,,,,,,,3,,,60,64
162090,note_on,810,0,3,,,,,,,,,2,,,67,0
162200,note_on,200,0,5,,,,,,,,,4,,,60,0
162200,note_on,200,0,4,,,,,,,,,3,,,60,0
162200,note_on,200,0,6,,,,,,,,,5,,,51,0
162240,note_on,150,0,3,,,,,,,,,2,,,65,79
162240,note_on,40,0,6,,,,,,,,,5,,,51,64
162240,note_on,40,0,4,,,,,,,,,3,,,60,64
162240,note_on,40,0,5,,,,,,,,,4,,,60,64
162440,note_on,200,0,4,,,,,,,,,3,,,60,0
162440,note_on,200,0,6,,,,,,,,,5,,,51,0
162440,note_on,200,0,5,,,,,,,,,4,,,60,0
162480,note_on,240,0,3,,,,,,,,,2,,,65,0
162480,note_on,0,0,3,,,,,,,,,2,,,63,79
162480,note_on,40,0,4,,,,,,,,,3,,,60,64
162480,note_on,40,0,5,,,,,,,,,4,,,60,64
162480,note_on,40,0,6,,,,,,,,,5,,,51,64
162680,note_on,200,0,6,,,,,,,,,5,,,51,0
162680,note_on,200,0,5,,,,,,,,,4,,,60,0
162680,note_on,200,0,4,,,,,,,,,3,,,60,0
162720,note_on,40,0,6,,,,,,,,,5,,,51,64
162720,note_on,40,0,5,,,,,,,,,4,,,60,64
162720,note_on,40,0,4,,,,,,,,,3,,,60,64
162720,note_on,0,0,3,,,,,,,,,2,,,62,79
162720,note_on,240,0,3,,,,,,,,,2,,,63,0
162920,note_on,200,0,4,,,,,,,,,3,,,60,0
162920,note_on,200,0,6,,,,,,,,,5,,,51,0
162920,note_on,200,0,5,,,,,,,,,4,,,60,0
162960,note_on,40,0,4,,,,,,,,,3,,,60,64
162960,note_on,40,0,6,,,,,,,,,5,,,51,64
162960,note_on,240,0,3,,,,,,,,,2,,,62,0
162960,note_on,0,0,3,,,,,,,,,2,,,60,79
162960,note_on,40,0,5,,,,,,,,,4,,,60,64
163160,note_on,200,0,5,,,,,,,,,4,,,60,0
163160,note_on,200,0,4,,,,,,,,,3,,,60,0
163160,note_on,200,0,6,,,,,,,,,5,,,51,0
163160,note_on,200,0,3,,,,,,,,,2,,,60,0
163200,note_on,40,0,4,,,,,,,,,3,,,68,64
163200,note_on,1520,0,7,,,,,,,,,6,,,50,64
163200,note_on,1520,0,8,,,,,,,,,7,,,38,64
163200,note_on,40,0,3,,,,,,,,,2,,,60,79
163440,note_on,280,0,5,,,,,,,,,4,,,55,64
163440,note_on,280,0,6,,,,,,,,,5,,,53,64
163600,note_on,400,0,8,,,,,,,,,7,,,38,0
163600,note_on,400,0,7,,,,,,,,,6,,,50,0
163640,note_on,200,0,6,,,,,,,,,5,,,53,0
163640,note_on,200,0,5,,,,,,,,,4,,,55,0
163680,note_on,40,0,5,,,,,,,,,4,,,55,64
163680,note_on,40,0,6,,,,,,,,,5,,,53,64
163810,note_on,610,0,4,,,,,,,,,3,,,68,0
163880,note_on,200,0,6,,,,,,,,,5,,,53,0
163880,note_on,200,0,5,,,,,,,,,4,,,55,0
163920,note_on,110,0,4,,,,,,,,,3,,,67,64
163920,note_on,40,0,6,,,,,,,,,5,,,53,64
163920,note_on,40,0,5,,,,,,,,,4,,,55,64
164010,note_on,810,0,3,,,,,,,,,2,,,60,0
164120,note_on,200,0,5,,,,,,,,,4,,,55,0
164120,note_on,200,0,6,,,,,,,,,5,,,53,0
164120,note_on,200,0,4,,,,,,,,,3,,,67,0
164160,note_on,40,0,4,,,,,,,,,3,,,65,64
164160,note_on,40,0,5,,,,,,,,,4,,,55,64
164160,note_on,150,0,3,,,,,,,,,2,,,59,79
164160,note_on,40,0,6,,,,,,,,,5,,,53,64
164360,note_on,200,0,6,,,,,,,,,5,,,53,0
164360,note_on,200,0,5,,,,,,,,,4,,,55,0
164400,note_on,40,0,6,,,,,,,,,5,,,53,64
164400,note_on,240,0,4,,,,,,,,,3,,,65,0
164400,note_on,0,0,4,,,,,,,,,3,,,63,64
164400,note_on,40,0,5,,,,,,,,,4,,,55,64
164560,note_on,400,0,3,,,,,,,,,2,,,59,0
164600,note_on,200,0,6,,,,,,,,,5,,,53,0
164600,note_on,200,0,5,,,,,,,,,4,,,55,0
164640,note_on,40,0,5,,,,,,,,,4,,,55,64
164640,note_on,0,0,4,,,,,,,,,3,,,62,64
164640,note_on,240,0,4,,,,,,,,,3,,,63,0
164640,note_on,40,0,6,,,,,,,,,5,,,53,64
164840,note_on,200,0,6,,,,,,,,,5,,,53,0
164840,note_on,200,0,5,,,,,,,,,4,,,55,0
164880,note_on,0,0,4,,,,,,,,,3,,,60,64
164880,note_on,240,0,4,,,,,,,,,3,,,62,0
164880,note_on,40,0,5,,,,,,,,,4,,,55,64
164880,note_on,40,0,6,,,,,,,,,5,,,53,64
165080,note_on,200,0,6,,,,,,,,,5,,,53,0
165080,note_on,200,0,5,,,,,,,,,4,,,55,0
165120,note_on,1520,0,8,,,,,,,,,7,,,31,64
165120,note_on,1520,0,7,,,,,,,,,6,,,43,64
165120,note_on,560,0,3,,,,,,,,,2,,,68,79
165120,note_on,240,0,4,,,,,,,,,3,,,60,0
165360,note_on,240,0,4,,,,,,,,,3,,,60,64
165360,note_on,280,0,5,,,,,,,,,4,,,55,64
165360,note_on,280,0,6,,,,,,,,,5,,,50,64
165520,note_on,400,0,8,,,,,,,,,7,,,31,0
165520,note_on,400,0,7,,,,,,,,,6,,,43,0
165560,note_on,200,0,5,,,,,,,,,4,,,55,0
165560,note_on,200,0,6,,,,,,,,,5,,,50,0
165560,note_on,200,0,4,,,,,,,,,3,,,60,0
165600,note_on,40,0,4,,,,,,,,,3,,,59,64
165600,note_on,40,0,6,,,,,,,,,5,,,50,64
165600,note_on,40,0,5,,,,,,,,,4,,,55,64
165800,note_on,200,0,5,,,,,,,,,4,,,55,0
165800,note_on,200,0,4,,,,,,,,,3,,,59,0
165800,note_on,200,0,6,,,,,,,,,5,,,50,0
165840,note_on,40,0,6,,,,,,,,,5,,,50,64
165840,note_on,40,0,5,,,,,,,,,4,,,55,64
165840,note_on,40,0,4,,,,,,,,,3,,,59,64
165930,note_on,810,0,3,,,,,,,,,2,,,68,0
166040,note_on,200,0,6,,,,,,,,,5,,,50,0
166040,note_on,200,0,4,,,,,,,,,3,,,59,0
166040,note_on,200,0,5,,,,,,,,,4,,,55,0
166080,note_on,40,0,5,,,,,,,,,4,,,55,64
166080,note_on,40,0,4,,,,,,,,,3,,,59,64
166080,note_on,40,0,6,,,,,,,,,5,,,50,64
166080,note_on,150,0,3,,,,,,,,,2,,,67,79
166280,note_on,200,0,5,,,,,,,,,4,,,55,0
166280,note_on,200,0,4,,,,,,,,,3,,,59,0
166280,note_on,200,0,6,,,,,,,,,5,,,50,0
166320,note_on,40,0,4,,,,,,,,,3,,,59,64
166320,note_on,0,0,3,,,,,,,,,2,,,65,79
166320,note_on,240,0,3,,,,,,,,,2,,,67,0
166320,note_on,40,0,6,,,,,,,,,5,,,50,64
166320,note_on,40,0,5,,,,,,,,,4,,,55,64
166520,note_on,200,0,6,,,,,,,,,5,,,50,0
166520,note_on,200,0,5,,,,,,,,,4,,,55,0
166520,note_on,200,0,4,,,,,,,,,3,,,59,0
166560,note_on,40,0,4,,,,,,,,,3,,,59,64
166560,note_on,40,0,6,,,,,,,,,5,,,53,64
166560,note_on,0,0,3,,,,,,,,,2,,,63,79
166560,note_on,240,0,3,,,,,,,,,2,,,65,0
166560,note_on,40,0,5,,,,,,,,,4,,,55,64
166760,note_on,200,0,4,,,,,,,,,3,,,59,0
166760,note_on,200,0,5,,,,,,,,,4,,,55,0
166760,note_on,200,0,6,,,,,,,,,5,,,53,0
166800,note_on,0,0,3,,,,,,,,,2,,,62,79
166800,note_on,40,0,6,,,,,,,,,5,,,53,64
166800,note_on,240,0,3,,,,,,,,,2,,,63,0
166800,note_on,40,0,5,,,,,,,,,4,,,55,64
166800,note_on,40,0,4,,,,,,,,,3,,,59,64
167000,note_on,200,0,5,,,,,,,,,4,,,55,0
167000,note_on,200,0,4,,,,,,,,,3,,,59,0
167000,note_on,200,0,6,,,,,,,,,5,,,53,0
167040,note_on,240,0,3,,,,,,,,,2,,,62,0
167040,note_on,1520,0,7,,,,,,,,,6,,,48,64
167040,note_on,0,0,3,,,,,,,,,2,,,62,79
167040,note_on,1520,0,8,,,,,,,,,7,,,36,64
167280,note_on,280,0,4,,,,,,,,,3,,,59,64
167280,note_on,280,0,5,,,,,,,,,4,,,55,64
167280,note_on,280,0,6,,,,,,,,,5,,,53,64
167440,note_on,400,0,7,,,,,,,,,6,,,48,0
167440,note_on,400,0,8,,,,,,,,,7,,,36,0
167480,note_on,200,0,6,,,,,,,,,5,,,53,0
167480,note_on,200,0,4,,,,,,,,,3,,,59,0
167480,note_on,200,0,5,,,,,,,,,4,,,55,0
167520,note_on,40,0,6,,,,,,,,,5,,,53,64
167520,note_on,40,0,5,,,,,,,,,4,,,55,64
167520,note_on,40,0,4,,,,,,,,,3,,,59,64
167720,note_on,200,0,5,,,,,,,,,4,,,55,0
167720,note_on,200,0,4,,,,,,,,,3,,,59,0
167720,note_on,200,0,6,,,,,,,,,5,,,53,0
167760,note_on,720,0,3,,,,,,,,,2,,,62,0
167760,note_on,40,0,4,,,,,,,,,3,,,59,64
167760,note_on,40,0,6,,,,,,,,,5,,,53,64
167760,note_on,0,0,3,,,,,,,,,2,,,63,79
167760,note_on,40,0,5,,,,,,,,,4,,,55,64
167880,note_on,0,0,3,,,,,,,,,2,,,62,79
167880,note_on,120,0,3,,,,,,,,,2,,,63,0
167960,note_on,200,0,4,,,,,,,,,3,,,59,0
167960,note_on,200,0,6,,,,,,,,,5,,,53,0
167960,note_on,200,0,5,,,,,,,,,4,,,55,0
168000,note_on,40,0,4,,,,,,,,,3,,,60,64
168000,note_on,0,0,3,,,,,,,,,2,,,60,79
168000,note_on,40,0,5,,,,,,,,,4,,,55,64
168000,note_on,40,0,6,,,,,,,,,5,,,51,64
168000,note_on,120,0,3,,,,,,,,,2,,,62,0
168200,note_on,200,0,5,,,,,,,,,4,,,55,0
168200,note_on,200,0,6,,,,,,,,,5,,,51,0
168200,note_on,200,0,4,,,,,,,,,3,,,60,0
168240,note_on,40,0,6,,,,,,,,,5,,,51,64
168240,note_on,40,0,5,,,,,,,,,4,,,55,64
168240,note_on,40,0,4,,,,,,,,,3,,,60,64
168400,note_on,400,0,3,,,,,,,,,2,,,60,0
168440,note_on,200,0,6,,,,,,,,,5,,,51,0
168440,note_on,200,0,5,,,,,,,,,4,,,55,0
168440,note_on,200,0,4,,,,,,,,,3,,,60,0
168480,note_on,40,0,5,,,,,,,,,4,,,55,64
168480,note_on,40,0,4,,,,,,,,,3,,,60,64
168480,note_on,40,0,6,,,,,,,,,5,,,51,64
168680,note_on,200,0,5,,,,,,,,,4,,,55,0
168680,note_on,200,0,6,,,,,,,,,5,,,51,0
168680,note_on,200,0,4,,,,,,,,,3,,,60,0
168720,note_on,40,0,4,,,,,,,,,3,,,60,64
168720,note_on,40,0,5,,,,,,,,,4,,,55,64
168720,note_on,320,0,3,,,,,,,,,2,,,60,79
168720,note_on,40,0,6,,,,,,,,,5,,,51,64
168920,note_on,200,0,5,,,,,,,,,4,,,55,0
168920,note_on,200,0,3,,,,,,,,,2,,,60,0
168920,note_on,200,0,6,,,,,,,,,5,,,51,0
168920,note_on,200,0,4,,,,,,,,,3,,,60,0
168960,note_on,40,0,3,,,,,,,,,2,,,61,79
168960,note_on,1520,0,7,,,,,,,,,6,,,53,64
168960,note_on,1520,0,8,,,,,,,,,7,,,41,64
169200,note_on,280,0,5,,,,,,,,,4,,,56,64
169200,note_on,280,0,4,,,,,,,,,3,,,61,64
169200,note_on,280,0,6,,,,,,,,,5,,,53,64
169360,note_on,400,0,8,,,,,,,,,7,,,41,0
169360,note_on,400,0,7,,,,,,,,,6,,,53,0
169400,note_on,200,0,5,,,,,,,,,4,,,56,0
169400,note_on,200,0,6,,,,,,,,,5,,,53,0
169400,note_on,200,0,4,,,,,,,,,3,,,61,0
169440,note_on,40,0,5,,,,,,,,,4,,,56,64
169440,note_on,40,0,6,,,,,,,,,5,,,53,64
169440,note_on,40,0,4,,,,,,,,,3,,,61,64
169640,note_on,200,0,5,,,,,,,,,4,,,56,0
169640,note_on,200,0,6,,,,,,,,,5,,,53,0
169640,note_on,200,0,4,,,,,,,,,3,,,61,0
169680,note_on,40,0,5,,,,,,,,,4,,,56,64
169680,note_on,40,0,6,,,,,,,,,5,,,53,64
169680,note_on,40,0,4,,,,,,,,,3,,,61,64
169770,note_on,810,0,3,,,,,,,,,2,,,61,0
169880,note_on,200,0,6,,,,,,,,,5,,,53,0
169880,note_on,200,0,4,,,,,,,,,3,,,61,0
169880,note_on,200,0,5,,,,,,,,,4,,,56,0
169920,note_on,560,0,7,,,,,,,,,6,,,55,64
169920,note_on,150,0,3,,,,,,,,,2,,,64,79
169920,note_on,560,0,8,,,,,,,,,7,,,43,64
170160,note_on,280,0,5,,,,,,,,,4,,,61,64
170160,note_on,280,0,6,,,,,,,,,5,,,58,64
170160,note_on,280,0,4,,,,,,,,,3,,,64,64
170320,note_on,400,0,7,,,,,,,,,6,,,55,0
170320,note_on,400,0,8,,,,,,,,,7,,,43,0
170360,note_on,200,0,5,,,,,,,,,4,,,61,0
170360,note_on,200,0,6,,,,,,,,,5,,,58,0
170360,note_on,200,0,4,,,,,,,,,3,,,64,0
170400,note_on,40,0,4,,,,,,,,,3,,,64,64
170400,note_on,40,0,6,,,,,,,,,5,,,58,64
170400,note_on,40,0,5,,,,,,,,,4,,,61,64
170600,note_on,200,0,4,,,,,,,,,3,,,64,0
170600,note_on,200,0,6,,,,,,,,,5,,,58,0
170600,note_on,200,0,5,,,,,,,,,4,,,61,0
170640,note_on,40,0,4,,,,,,,,,3,,,64,64
170640,note_on,40,0,6,,,,,,,,,5,,,58,64
170640,note_on,40,0,5,,,,,,,,,4,,,61,64
170730,note_on,810,0,3,,,,,,,,,2,,,64,0
170840,note_on,200,0,6,,,,,,,,,5,,,58,0
170840,note_on,200,0,5,,,,,,,,,4,,,61,0
170840,note_on,200,0,4,,,,,,,,,3,,,64,0
170880,note_on,560,0,8,,,,,,,,,7,,,44,64
170880,note_on,150,0,3,,,,,,,,,2,,,65,79
170880,note_on,560,0,7,,,,,,,,,6,,,56,64
171120,note_on,280,0,4,,,,,,,,,3,,,65,64
171120,note_on,280,0,5,,,,,,,,,4,,,60,64
171120,note_on,280,0,6,,,,,,,,,5,,,56,64
171320,note_on,200,0,4,,,,,,,,,3,,,65,0
171320,note_on,200,0,6,,,,,,,,,5,,,56,0
171320,note_on,200,0,5,,,,,,,,,4,,,60,0
171360,note_on,40,0,5,,,,,,,,,4,,,62,64
171360,note_on,40,0,6,,,,,,,,,5,,,56,64
171360,note_on,40,0,4,,,,,,,,,3,,,65,64
171490,note_on,610,0,3,,,,,,,,,2,,,65,0
171560,note_on,680,0,7,,,,,,,,,6,,,56,0
171560,note_on,680,0,8,,,,,,,,,7,,,44,0
171600,note_on,0,0,4,,,,,,,,,3,,,67,64
171600,note_on,240,0,5,,,,,,,,,4,,,62,0
171600,note_on,0,0,5,,,,,,,,,4,,,64,64
171600,note_on,40,0,7,,,,,,,,,6,,,55,64
171600,note_on,110,0,3,,,,,,,,,2,,,67,79
171600,note_on,240,0,6,,,,,,,,,5,,,56,0
171600,note_on,0,0,6,,,,,,,,,5,,,58,64
171600,note_on,40,0,8,,,,,,,,,7,,,43,64
171600,note_on,240,0,4,,,,,,,,,3,,,65,0
171800,note_on,200,0,7,,,,,,,,,6,,,55,0
171800,note_on,200,0,8,,,,,,,,,7,,,43,0
171800,note_on,200,0,3,,,,,,,,,2,,,67,0
171840,note_on,240,0,6,,,,,,,,,5,,,58,0
171840,note_on,0,0,6,,,,,,,,,5,,,60,64
171840,note_on,40,0,8,,,,,,,,,7,,,41,64
171840,note_on,240,0,5,,,,,,,,,4,,,64,0
171840,note_on,40,0,3,,,,,,,,,2,,,68,79
171840,note_on,0,0,5,,,,,,,,,4,,,65,64
171840,note_on,0,0,4,,,,,,,,,3,,,68,64
171840,note_on,240,0,4,,,,,,,,,3,,,67,0
171840,note_on,40,0,7,,,,,,,,,6,,,53,64
172040,note_on,200,0,4,,,,,,,,,3,,,68,0
172040,note_on,200,0,6,,,,,,,,,5,,,60,0
172040,note_on,200,0,5,,,,,,,,,4,,,65,0
172080,note_on,40,0,5,,,,,,,,,4,,,65,64
172080,note_on,40,0,4,,,,,,,,,3,,,68,64
172080,note_on,40,0,6,,,,,,,,,5,,,60,64
172240,note_on,400,0,3,,,,,,,,,2,,,68,0
172280,note_on,200,0,4,,,,,,,,,3,,,68,0
172280,note_on,200,0,5,,,,,,,,,4,,,65,0
172280,note_on,200,0,6,,,,,,,,,5,,,60,0
172320,note_on,40,0,5,,,,,,,,,4,,,62,64
172320,note_on,40,0,6,,,,,,,,,5,,,56,64
172320,note_on,40,0,4,,,,,,,,,3,,,65,64
172320,note_on,80,0,3,,,,,,,,,2,,,65,79
172520,note_on,200,0,6,,,,,,,,,5,,,56,0
172520,note_on,200,0,5,,,,,,,,,4,,,62,0
172520,note_on,200,0,4,,,,,,,,,3,,,65,0
172560,note_on,40,0,6,,,,,,,,,5,,,56,64
172560,note_on,40,0,5,,,,,,,,,4,,,62,64
172560,note_on,40,0,4,,,,,,,,,3,,,65,64
172650,note_on,810,0,7,,,,,,,,,6,,,53,0
172650,note_on,810,0,8,,,,,,,,,7,,,41,0
172720,note_on,400,0,3,,,,,,,,,2,,,65,0
172760,note_on,200,0,6,,,,,,,,,5,,,56,0
172760,note_on,200,0,4,,,,,,,,,3,,,65,0
172760,note_on,200,0,5,,,,,,,,,4,,,62,0
172800,note_on,80,0,3,,,,,,,,,2,,,63,79
172800,note_on,150,0,7,,,,,,,,,6,,,55,64
172800,note_on,40,0,6,,,,,,,,,5,,,55,64
172800,note_on,150,0,8,,,,,,,,,7,,,43,64
173040,note_on,280,0,5,,,,,,,,,4,,,60,64
173040,note_on,280,0,4,,,,,,,,,3,,,63,64
173200,note_on,400,0,3,,,,,,,,,2,,,63,0
173280,note_on,80,0,3,,,,,,,,,2,,,67,79
173280,note_on,0,0,4,,,,,,,,,3,,,67,64
173280,note_on,240,0,4,,,,,,,,,3,,,63,0
173280,note_on,0,0,5,,,,,,,,,4,,,63,64
173280,note_on,240,0,5,,,,,,,,,4,,,60,0
173520,note_on,240,0,5,,,,,,,,,4,,,63,0
173520,note_on,0,0,5,,,,,,,,,4,,,63,64
173520,note_on,240,0,4,,,,,,,,,3,,,67,0
173520,note_on,0,0,4,,,,,,,,,3,,,67,64
173610,note_on,810,0,7,,,,,,,,,6,,,55,0
173610,note_on,810,0,8,,,,,,,,,7,,,43,0
173720,note_on,200,0,5,,,,,,,,,4,,,63,0
173720,note_on,200,0,4,,,,,,,,,3,,,67,0
173760,note_on,150,0,7,,,,,,,,,6,,,43,64
173760,note_on,150,0,8,,,,,,,,,7,,,31,64
173760,note_on,40,0,5,,,,,,,,,4,,,63,64
173760,note_on,40,0,4,,,,,,,,,3,,,67,64
173890,note_on,610,0,3,,,,,,,,,2,,,67,0
174000,note_on,1200,0,6,,,,,,,,,5,,,55,0
174000,note_on,110,0,3,,,,,,,,,2,,,65,79
174000,note_on,240,0,5,,,,,,,,,4,,,63,0
174000,note_on,0,0,5,,,,,,,,,4,,,62,64
174000,note_on,0,0,6,,,,,,,,,5,,,56,64
174000,note_on,0,0,4,,,,,,,,,3,,,65,64
174000,note_on,240,0,4,,,,,,,,,3,,,67,0
174200,note_on,200,0,3,,,,,,,,,2,,,65,0
174240,note_on,240,0,6,,,,,,,,,5,,,56,0
174240,note_on,240,0,4,,,,,,,,,3,,,65,0
174240,note_on,0,0,4,,,,,,,,,3,,,63,64
174240,note_on,0,0,5,,,,,,,,,4,,,60,64
174240,note_on,0,0,6,,,,,,,,,5,,,55,64
174240,note_on,240,0,5,,,,,,,,,4,,,62,0
174240,note_on,40,0,3,,,,,,,,,2,,,63,79
174440,note_on,200,0,3,,,,,,,,,2,,,63,0
174480,note_on,0,0,6,,,,,,,,,5,,,53,64
174480,note_on,240,0,6,,,,,,,,,5,,,55,0
174480,note_on,0,0,4,,,,,,,,,3,,,62,64
174480,note_on,240,0,4,,,,,,,,,3,,,63,0
174480,note_on,0,0,5,,,,,,,,,4,,,59,64
174480,note_on,240,0,5,,,,,,,,,4,,,60,0
174480,note_on,40,0,3,,,,,,,,,2,,,62,79
174570,note_on,810,0,7,,,,,,,,,6,,,43,0
174570,note_on,810,0,8,,,,,,,,,7,,,31,0
174680,note_on,200,0,3,,,,,,,,,2,,,62,0
174720,note_on,40,0,3,,,,,,,,,2,,,60,79
174720,note_on,240,0,6,,,,,,,,,5,,,53,0
174720,note_on,240,0,5,,,,,,,,,4,,,59,0
174720,note_on,0,0,5,,,,,,,,,4,,,60,64
174720,note_on,0,0,6,,,,,,,,,5,,,51,64
174720,note_on,240,0,4,,,,,,,,,3,,,62,0
174720,note_on,150,0,7,,,,,,,,,6,,,48,64
174720,note_on,0,0,4,,,,,,,,,3,,,60,64
174720,note_on,150,0,8,,,,,,,,,7,,,36,64
175120,note_on,400,0,7,,,,,,,,,6,,,48,0
175120,note_on,400,0,4,,,,,,,,,3,,,60,0
175120,note_on,400,0,3,,,,,,,,,2,,,60,0
175120,note_on,400,0,5,,,,,,,,,4,,,60,0
175120,note_on,400,0,8,,,,,,,,,7,,,36,0
175120,note_on,400,0,6,,,,,,,,,5,,,51,0
175200,note_on,80,0,4,,,,,,,,,3,,,75,64
175200,note_on,80,0,5,,,,,,,,,4,,,72,64
175400,note_on,200,0,4,,,,,,,,,3,,,75,0
175400,note_on,200,0,5,,,,,,,,,4,,,72,0
175440,note_on,40,0,4,,,,,,,,,3,,,75,64
175440,note_on,40,0,5,,,,,,,,,4,,,72,64
175640,note_on,200,0,4,,,,,,,,,3,,,75,0
175640,note_on,200,0,5,,,,,,,,,4,,,72,0
175680,note_on,40,0,4,,,,,,,,,3,,,73,64
175680,note_on,40,0,5,,,,,,,,,4,,,70,64
175880,note_on,200,0,4,,,,,,,,,3,,,73,0
175880,note_on,200,0,5,,,,,,,,,4,,,70,0
175920,note_on,40,0,5,,,,,,,,,4,,,70,64
175920,note_on,40,0,4,,,,,,,,,3,,,73,64
176120,note_on,200,0,5,,,,,,,,,4,,,70,0
176120,note_on,200,0,4,,,,,,,,,3,,,73,0
176160,note_on,40,0,5,,,,,,,,,4,,,68,64
176160,note_on,1040,0,3,,,,,,,,,2,,,63,79
176160,note_on,40,0,4,,,,,,,,,3,,,72,64
176360,note_on,200,0,5,,,,,,,,,4,,,68,0
176360,note_on,200,0,4,,,,,,,,,3,,,72,0
176400,note_on,40,0,4,,,,,,,,,3,,,72,64
176400,note_on,40,0,5,,,,,,,,,4,,,68,64
176560,note_on,400,0,3,,,,,,,,,2,,,63,0
176600,note_on,200,0,4,,,,,,,,,3,,,72,0
176600,note_on,200,0,5,,,,,,,,,4,,,68,0
176640,note_on,1520,0,6,,,,,,,,,5,,,61,64
176640,note_on,80,0,3,,,,,,,,,2,,,63,79
176640,note_on,1520,0,8,,,,,,,,,7,,,39,64
176640,note_on,1520,0,7,,,,,,,,,6,,,51,64
176880,note_on,280,0,4,,,,,,,,,3,,,58,64
176880,note_on,280,0,5,,,,,,,,,4,,,55,64
177040,note_on,400,0,7,,,,,,,,,6,,,51,0
177040,note_on,400,0,8,,,,,,,,,7,,,39,0
177120,note_on,0,0,5,,,,,,,,,4,,,58,64
177120,note_on,0,0,4,,,,,,,,,3,,,61,64
177120,note_on,240,0,4,,,,,,,,,3,,,58,0
177120,note_on,480,0,6,,,,,,,,,5,,,61,0
177120,note_on,240,0,5,,,,,,,,,4,,,55,0
177120,note_on,0,0,6,,,,,,,,,5,,,51,64
177360,note_on,240,0,5,,,,,,,,,4,,,58,0
177360,note_on,0,0,4,,,,,,,,,3,,,58,64
177360,note_on,240,0,4,,,,,,,,,3,,,61,0
177360,note_on,0,0,5,,,,,,,,,4,,,55,64
177450,note_on,810,0,3,,,,,,,,,2,,,63,0
177600,note_on,240,0,4,,,,,,,,,3,,,58,0
177600,note_on,0,0,5,,,,,,,,,4,,,58,64
177600,note_on,240,0,5,,,,,,,,,4,,,55,0
177600,note_on,150,0,3,,,,,,,,,2,,,67,79
177600,note_on,0,0,4,,,,,,,,,3,,,61,64
177800,note_on,200,0,5,,,,,,,,,4,,,58,0
177800,note_on,200,0,4,,,,,,,,,3,,,61,0
177840,note_on,40,0,5,,,,,,,,,4,,,58,64
177840,note_on,0,0,3,,,,,,,,,2,,,63,79
177840,note_on,240,0,3,,,,,,,,,2,,,67,0
177840,note_on,40,0,4,,,,,,,,,3,,,61,64
178040,note_on,200,0,4,,,,,,,,,3,,,61,0
178040,note_on,200,0,5,,,,,,,,,4,,,58,0
178080,note_on,40,0,4,,,,,,,,,3,,,61,64
178080,note_on,40,0,5,,,,,,,,,4,,,58,64
178080,note_on,240,0,3,,,,,,,,,2,,,63,0
178080,note_on,0,0,3,,,,,,,,,2,,,67,79
178280,note_on,200,0,4,,,,,,,,,3,,,61,0
178280,note_on,200,0,5,,,,,,,,,4,,,58,0
178320,note_on,240,0,3,,,,,,,,,2,,,67,0
178320,note_on,40,0,5,,,,,,,,,4,,,58,64
178320,note_on,0,0,3,,,,,,,,,2,,,63,79
178320,note_on,40,0,4,,,,,,,,,3,,,61,64
178520,note_on,200,0,4,,,,,,,,,3,,,61,0
178520,note_on,200,0,5,,,,,,,,,4,,,58,0
178560,note_on,240,0,3,,,,,,,,,2,,,63,0
178560,note_on,0,0,3,,,,,,,,,2,,,68,79
178560,note_on,0,0,6,,,,,,,,,5,,,60,64
