tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,pitch,note,velocity
253968,note_off,,,,,0,0,1,,,,,0,,,,60,100
254016,note_on,,,,,48,0,1,,,,,0,,,,69,51
254160,note_off,,,,,144,0,1,,,,,0,,,,69,100
254208,note_on,,,,,0,0,1,,,,,0,,,,60,51
254208,note_on,,,,,48,0,1,,,,,0,,,,63,51
254352,note_off,,,,,0,0,1,,,,,0,,,,60,100
254352,note_off,,,,,144,0,1,,,,,0,,,,63,100
254400,note_on,,,,,48,0,1,,,,,0,,,,69,51
254544,note_off,,,,,144,0,1,,,,,0,,,,69,100
254588,note_off,,,,,44,0,1,,,,,0,,,,87,100
254592,note_on,,,,,0,0,1,,,,,0,,,,78,51
254592,note_on,,,,,0,0,1,,,,,0,,,,60,51
254592,note_on,,,,,4,0,1,,,,,0,,,,63,51
254736,note_off,,,,,144,0,1,,,,,0,,,,63,100
254736,note_off,,,,,0,0,1,,,,,0,,,,60,100
254784,note_on,,,,,48,0,1,,,,,0,,,,69,51
254928,note_off,,,,,144,0,1,,,,,0,,,,69,100
254972,note_off,,,,,44,0,1,,,,,0,,,,78,100
254976,note_on,,,,,0,0,1,,,,,0,,,,62,41
254976,note_on,,,,,4,0,1,,,,,0,,,,81,41
254976,note_on,,,,,0,0,1,,,,,0,,,,59,41
255120,note_off,,,,,144,0,1,,,,,0,,,,81,100
255168,note_on,,,,,48,0,1,,,,,0,,,,79,41
255312,note_off,,,,,144,0,1,,,,,0,,,,79,100
255356,note_off,,,,,44,0,1,,,,,0,,,,62,100
255356,note_off,,,,,0,0,1,,,,,0,,,,59,100
255360,note_on,,,,,4,0,1,,,,,0,,,,78,41
255504,note_off,,,,,144,0,1,,,,,0,,,,78,100
255552,note_on,,,,,48,0,1,,,,,0,,,,79,41
255696,note_off,,,,,144,0,1,,,,,0,,,,79,100
255744,note_on,,,,,48,0,1,,,,,0,,,,78,41
255888,note_off,,,,,144,0,1,,,,,0,,,,78,100
255936,note_on,,,,,48,0,1,,,,,0,,,,79,41
256080,note_off,,,,,144,0,1,,,,,0,,,,79,100
256128,note_on,,,,,48,0,1,,,,,0,,,,78,41
256272,note_off,,,,,144,0,1,,,,,0,,,,78,100
256320,note_on,,,,,48,0,1,,,,,0,,,,79,41
256464,note_off,,,,,144,0,1,,,,,0,,,,79,100
256512,note_on,,,,,48,0,1,,,,,0,,,,77,46
256656,note_off,,,,,144,0,1,,,,,0,,,,77,100
256704,note_on,,,,,48,0,1,,,,,0,,,,79,51
256704,note_on,,,,,0,0,1,,,,,0,,,,67,51
256848,note_off,,,,,144,0,1,,,,,0,,,,79,100
256848,note_off,,,,,0,0,1,,,,,0,,,,67,100
256896,note_on,,,,,0,0,1,,,,,0,,,,66,55
256896,note_on,,,,,48,0,1,,,,,0,,,,77,55
257040,note_off,,,,,144,0,1,,,,,0,,,,77,100
257040,note_off,,,,,0,0,1,,,,,0,,,,66,100
257088,note_on,,,,,0,0,1,,,,,0,,,,67,57
257088,note_on,,,,,48,0,1,,,,,0,,,,79,57
257232,note_off,,,,,0,0,1,,,,,0,,,,67,100
257232,note_off,,,,,144,0,1,,,,,0,,,,79,100
257280,note_on,,,,,48,0,1,,,,,0,,,,80,61
257280,note_on,,,,,0,0,1,,,,,0,,,,68,61
257424,note_off,,,,,144,0,1,,,,,0,,,,80,100
257424,note_off,,,,,0,0,1,,,,,0,,,,68,100
257472,note_on,,,,,48,0,1,,,,,0,,,,81,66
257472,note_on,,,,,0,0,1,,,,,0,,,,69,66
257616,note_off,,,,,144,0,1,,,,,0,,,,81,100
257616,note_off,,,,,0,0,1,,,,,0,,,,69,100
257664,note_on,,,,,48,0,1,,,,,0,,,,82,67
257664,note_on,,,,,0,0,1,,,,,0,,,,70,67
257808,note_off,,,,,144,0,1,,,,,0,,,,82,100
257808,note_off,,,,,0,0,1,,,,,0,,,,70,100
257856,note_on,,,,,48,0,1,,,,,0,,,,83,70
257856,note_on,,,,,0,0,1,,,,,0,,,,71,70
258000,note_off,,,,,144,0,1,,,,,0,,,,83,100
258000,note_off,,,,,0,0,1,,,,,0,,,,71,100
258048,note_on,,,,,11140,0,2,,,,,1,,,,57,72
258048,note_on,,,,,48,0,1,,,,,0,,,,84,72
258048,note_on,,,,,0,0,1,,,,,0,,,,72,72
258192,note_off,,,,,144,0,1,,,,,0,,,,84,100
258192,note_off,,,,,0,0,1,,,,,0,,,,72,100
258192,note_off,,,,,144,0,2,,,,,1,,,,57,100
258240,note_on,,,,,48,0,1,,,,,0,,,,84,72
258240,note_on,,,,,0,0,1,,,,,0,,,,72,72
258240,note_on,,,,,48,0,2,,,,,1,,,,60,72
258384,note_off,,,,,144,0,1,,,,,0,,,,84,100
258384,note_off,,,,,144,0,2,,,,,1,,,,60,100
258384,note_off,,,,,0,0,1,,,,,0,,,,72,100
258432,note_on,,,,,0,0,1,,,,,0,,,,72,72
258432,note_on,,,,,48,0,1,,,,,0,,,,84,72
258432,note_on,,,,,48,0,2,,,,,1,,,,57,72
258576,note_off,,,,,144,0,2,,,,,1,,,,57,100
258624,note_on,,,,,48,0,2,,,,,1,,,,60,72
258768,note_off,,,,,144,0,2,,,,,1,,,,60,100
258816,note_on,,,,,48,0,2,,,,,1,,,,53,51
258960,note_off,,,,,144,0,2,,,,,1,,,,53,100
259008,note_on,,,,,48,0,2,,,,,1,,,,60,51
259152,note_off,,,,,144,0,2,,,,,1,,,,60,100
259196,note_off,,,,,0,0,1,,,,,0,,,,72,100
259196,note_off,,,,,764,0,1,,,,,0,,,,84,100
259200,note_on,,,,,4,0,1,,,,,0,,,,83,51
259200,note_on,,,,,48,0,2,,,,,1,,,,53,51
259344,note_off,,,,,144,0,2,,,,,1,,,,53,100
259344,note_off,,,,,144,0,1,,,,,0,,,,83,100
259392,note_on,,,,,48,0,1,,,,,0,,,,81,51
259392,note_on,,,,,48,0,2,,,,,1,,,,60,51
259536,note_off,,,,,144,0,2,,,,,1,,,,60,100
259536,note_off,,,,,144,0,1,,,,,0,,,,81,100
259584,note_on,,,,,48,0,2,,,,,1,,,,52,72
259584,note_on,,,,,0,0,1,,,,,0,,,,72,72
259584,note_on,,,,,48,0,1,,,,,0,,,,79,72
259728,note_off,,,,,144,0,2,,,,,1,,,,52,100
259728,note_off,,,,,0,0,1,,,,,0,,,,72,100
259728,note_off,,,,,144,0,1,,,,,0,,,,79,100
259776,note_on,,,,,48,0,2,,,,,1,,,,60,72
259776,note_on,,,,,0,0,1,,,,,0,,,,72,72
259776,note_on,,,,,48,0,1,,,,,0,,,,79,72
259920,note_off,,,,,144,0,1,,,,,0,,,,79,100
259920,note_off,,,,,0,0,1,,,,,0,,,,72,100
259920,note_off,,,,,144,0,2,,,,,1,,,,60,100
259968,note_on,,,,,48,0,2,,,,,1,,,,52,72
259968,note_on,,,,,48,0,1,,,,,0,,,,79,72
259968,note_on,,,,,0,0,1,,,,,0,,,,72,72
260112,note_off,,,,,144,0,2,,,,,1,,,,52,100
260160,note_on,,,,,48,0,2,,,,,1,,,,60,72
260304,note_off,,,,,144,0,2,,,,,1,,,,60,100
260352,note_on,,,,,48,0,2,,,,,1,,,,48,51
260496,note_off,,,,,144,0,2,,,,,1,,,,48,100
260544,note_on,,,,,48,0,2,,,,,1,,,,60,51
260688,note_off,,,,,144,0,2,,,,,1,,,,60,100
260732,note_off,,,,,0,0,1,,,,,0,,,,72,100
260732,note_off,,,,,764,0,1,,,,,0,,,,79,100
260736,note_on,,,,,4,0,1,,,,,0,,,,77,51
260736,note_on,,,,,48,0,2,,,,,1,,,,48,51
260880,note_off,,,,,144,0,1,,,,,0,,,,77,100
260880,note_off,,,,,144,0,2,,,,,1,,,,48,100
260928,note_on,,,,,48,0,2,,,,,1,,,,60,51
260928,note_on,,,,,48,0,1,,,,,0,,,,76,51
261072,note_off,,,,,144,0,1,,,,,0,,,,76,100
261072,note_off,,,,,144,0,2,,,,,1,,,,60,100
261120,note_on,,,,,48,0,1,,,,,0,,,,76,51
261120,note_on,,,,,48,0,2,,,,,1,,,,53,51
261212,note_off,,,,,92,0,1,,,,,0,,,,76,100
261216,note_on,,,,,4,0,1,,,,,0,,,,74,51
261264,note_off,,,,,144,0,2,,,,,1,,,,53,100
261308,note_off,,,,,92,0,1,,,,,0,,,,74,100
261312,note_on,,,,,4,0,1,,,,,0,,,,77,51
261312,note_on,,,,,48,0,2,,,,,1,,,,57,51
261404,note_off,,,,,92,0,1,,,,,0,,,,77,100
261408,note_on,,,,,4,0,1,,,,,0,,,,76,51
261456,note_off,,,,,144,0,2,,,,,1,,,,57,100
261500,note_off,,,,,92,0,1,,,,,0,,,,76,100
261504,note_on,,,,,4,0,1,,,,,0,,,,79,51
261504,note_on,,,,,48,0,2,,,,,1,,,,53,51
261548,note_off,,,,,44,0,1,,,,,0,,,,79,100
261552,note_on,,,,,4,0,1,,,,,0,,,,77,51
261648,note_off,,,,,144,0,2,,,,,1,,,,53,100
261692,note_off,,,,,140,0,1,,,,,0,,,,77,100
261696,note_on,,,,,48,0,2,,,,,1,,,,62,51
261696,note_on,,,,,4,0,1,,,,,0,,,,76,51
261788,note_off,,,,,92,0,1,,,,,0,,,,76,100
261792,note_on,,,,,4,0,1,,,,,0,,,,74,51
261840,note_off,,,,,144,0,2,,,,,1,,,,62,100
261884,note_off,,,,,92,0,1,,,,,0,,,,74,100
261888,note_on,,,,,48,0,2,,,,,1,,,,55,51
261888,note_on,,,,,4,0,1,,,,,0,,,,72,51
262032,note_off,,,,,144,0,2,,,,,1,,,,55,100
262080,note_on,,,,,48,0,2,,,,,1,,,,64,51
262224,note_off,,,,,144,0,2,,,,,1,,,,64,100
262268,note_off,,,,,380,0,1,,,,,0,,,,72,100
262272,note_on,,,,,4,0,1,,,,,0,,,,71,51
262272,note_on,,,,,48,0,2,,,,,1,,,,55,51
262316,note_off,,,,,44,0,1,,,,,0,,,,71,0
262320,note_on,,,,,4,0,1,,,,,0,,,,72,51
262364,note_off,,,,,44,0,1,,,,,0,,,,72,0
262368,note_on,,,,,4,0,1,,,,,0,,,,71,51
262412,note_off,,,,,44,0,1,,,,,0,,,,71,0
262416,note_off,,,,,144,0,2,,,,,1,,,,55,100
262416,note_on,,,,,4,0,1,,,,,0,,,,72,51
262460,note_off,,,,,44,0,1,,,,,0,,,,72,0
262464,note_on,,,,,4,0,1,,,,,0,,,,69,51
262464,note_on,,,,,48,0,2,,,,,1,,,,62,51
262556,note_off,,,,,92,0,1,,,,,0,,,,69,0
262560,note_on,,,,,4,0,1,,,,,0,,,,71,51
262608,note_off,,,,,144,0,2,,,,,1,,,,62,100
262652,note_off,,,,,92,0,1,,,,,0,,,,71,0
262656,note_on,,,,,48,0,2,,,,,1,,,,57,72
262656,note_on,,,,,0,0,1,,,,,0,,,,72,72
262656,note_on,,,,,4,0,1,,,,,0,,,,84,72
262800,note_off,,,,,144,0,2,,,,,1,,,,57,100
262800,note_off,,,,,0,0,1,,,,,0,,,,72,100
262800,note_off,,,,,144,0,1,,,,,0,,,,84,100
262848,note_on,,,,,48,0,1,,,,,0,,,,84,72
262848,note_on,,,,,48,0,2,,,,,1,,,,60,72
262848,note_on,,,,,0,0,1,,,,,0,,,,72,72
262992,note_off,,,,,144,0,2,,,,,1,,,,60,100
262992,note_off,,,,,0,0,1,,,,,0,,,,72,100
262992,note_off,,,,,144,0,1,,,,,0,,,,84,100
263040,note_on,,,,,48,0,2,,,,,1,,,,57,72
263040,note_on,,,,,48,0,1,,,,,0,,,,84,72
263040,note_on,,,,,0,0,1,,,,,0,,,,72,72
263184,note_off,,,,,144,0,2,,,,,1,,,,57,100
263232,note_on,,,,,48,0,2,,,,,1,,,,60,72
263376,note_off,,,,,144,0,2,,,,,1,,,,60,100
263424,note_on,,,,,48,0,2,,,,,1,,,,53,51
263568,note_off,,,,,144,0,2,,,,,1,,,,53,100
263612,note_off,,,,,0,0,1,,,,,0,,,,72,100
263612,note_off,,,,,572,0,1,,,,,0,,,,84,100
263616,note_on,,,,,4,0,1,,,,,0,,,,86,51
263616,note_on,,,,,48,0,2,,,,,1,,,,60,51
263708,note_off,,,,,92,0,1,,,,,0,,,,86,100
263712,note_on,,,,,4,0,1,,,,,0,,,,84,51
263760,note_off,,,,,144,0,2,,,,,1,,,,60,100
263804,note_off,,,,,92,0,1,,,,,0,,,,84,100
263808,note_on,,,,,48,0,2,,,,,1,,,,53,51
263808,note_on,,,,,4,0,1,,,,,0,,,,83,51
263952,note_off,,,,,144,0,2,,,,,1,,,,53,100
263996,note_off,,,,,188,0,1,,,,,0,,,,83,100
264000,note_on,,,,,4,0,1,,,,,0,,,,81,51
264000,note_on,,,,,48,0,2,,,,,1,,,,60,51
264144,note_off,,,,,144,0,2,,,,,1,,,,60,100
264188,note_off,,,,,188,0,1,,,,,0,,,,81,100
264192,note_on,,,,,48,0,2,,,,,1,,,,52,72
264192,note_on,,,,,0,0,1,,,,,0,,,,72,72
264192,note_on,,,,,4,0,1,,,,,0,,,,79,72
264336,note_off,,,,,144,0,1,,,,,0,,,,79,100
264336,note_off,,,,,144,0,2,,,,,1,,,,52,100
264336,note_off,,,,,0,0,1,,,,,0,,,,72,100
264384,note_on,,,,,0,0,1,,,,,0,,,,72,72
264384,note_on,,,,,48,0,1,,,,,0,,,,79,72
264384,note_on,,,,,48,0,2,,,,,1,,,,60,72
264528,note_off,,,,,0,0,1,,,,,0,,,,72,100
264528,note_off,,,,,144,0,1,,,,,0,,,,79,100
264528,note_off,,,,,144,0,2,,,,,1,,,,60,100
264576,note_on,,,,,0,0,1,,,,,0,,,,72,72
264576,note_on,,,,,48,0,1,,,,,0,,,,79,72
264576,note_on,,,,,48,0,2,,,,,1,,,,52,72
264720,note_off,,,,,144,0,2,,,,,1,,,,52,100
264768,note_on,,,,,48,0,2,,,,,1,,,,62,72
264912,note_off,,,,,144,0,2,,,,,1,,,,62,100
264960,note_on,,,,,48,0,2,,,,,1,,,,48,51
265104,note_off,,,,,144,0,2,,,,,1,,,,48,100
265148,note_off,,,,,0,0,1,,,,,0,,,,72,100
265148,note_off,,,,,572,0,1,,,,,0,,,,79,100
265152,note_on,,,,,48,0,2,,,,,1,,,,60,51
265152,note_on,,,,,4,0,1,,,,,0,,,,81,51
265244,note_off,,,,,92,0,1,,,,,0,,,,81,100
265248,note_on,,,,,4,0,1,,,,,0,,,,79,51
265296,note_off,,,,,144,0,2,,,,,1,,,,60,100
265340,note_off,,,,,92,0,1,,,,,0,,,,79,100
265344,note_on,,,,,48,0,2,,,,,1,,,,48,51
265344,note_on,,,,,4,0,1,,,,,0,,,,77,51
265488,note_off,,,,,144,0,2,,,,,1,,,,48,100
265532,note_off,,,,,188,0,1,,,,,0,,,,77,100
265536,note_on,,,,,48,0,2,,,,,1,,,,60,51
265536,note_on,,,,,4,0,1,,,,,0,,,,76,51
265680,note_off,,,,,144,0,2,,,,,1,,,,60,100
265724,note_off,,,,,188,0,1,,,,,0,,,,76,100
265728,note_on,,,,,4,0,1,,,,,0,,,,76,51
265728,note_on,,,,,48,0,2,,,,,1,,,,53,51
265820,note_off,,,,,92,0,1,,,,,0,,,,76,100
265824,note_on,,,,,4,0,1,,,,,0,,,,74,51
265872,note_off,,,,,144,0,2,,,,,1,,,,53,100
265916,note_off,,,,,92,0,1,,,,,0,,,,74,100
265920,note_on,,,,,48,0,2,,,,,1,,,,60,51
265920,note_on,,,,,4,0,1,,,,,0,,,,81,51
266012,note_off,,,,,92,0,1,,,,,0,,,,81,100
266016,note_on,,,,,4,0,1,,,,,0,,,,80,51
266064,note_off,,,,,144,0,2,,,,,1,,,,60,100
266108,note_off,,,,,92,0,1,,,,,0,,,,80,100
266112,note_on,,,,,48,0,2,,,,,1,,,,53,51
266112,note_on,,,,,4,0,1,,,,,0,,,,83,51
266156,note_off,,,,,44,0,1,,,,,0,,,,83,100
266160,note_on,,,,,4,0,1,,,,,0,,,,81,51
266256,note_off,,,,,144,0,2,,,,,1,,,,53,100
266300,note_off,,,,,140,0,1,,,,,0,,,,81,100
266304,note_on,,,,,48,0,2,,,,,1,,,,60,51
266304,note_on,,,,,4,0,1,,,,,0,,,,79,51
266396,note_off,,,,,92,0,1,,,,,0,,,,79,100
266400,note_on,,,,,4,0,1,,,,,0,,,,77,51
266448,note_off,,,,,144,0,2,,,,,1,,,,60,100
266492,note_off,,,,,92,0,1,,,,,0,,,,77,100
266496,note_on,,,,,4,0,1,,,,,0,,,,76,51
266496,note_on,,,,,48,0,2,,,,,1,,,,55,51
266640,note_off,,,,,144,0,2,,,,,1,,,,55,100
266688,note_on,,,,,48,0,2,,,,,1,,,,60,51
266832,note_off,,,,,144,0,2,,,,,1,,,,60,100
266876,note_off,,,,,380,0,1,,,,,0,,,,76,100
266880,note_on,,,,,4,0,1,,,,,0,,,,74,51
266880,note_on,,,,,48,0,2,,,,,1,,,,55,51
266924,note_off,,,,,44,0,1,,,,,0,,,,74,0
266928,note_on,,,,,4,0,1,,,,,0,,,,76,51
266972,note_off,,,,,44,0,1,,,,,0,,,,76,0
266976,note_on,,,,,4,0,1,,,,,0,,,,74,51
267020,note_off,,,,,44,0,1,,,,,0,,,,74,0
267024,note_off,,,,,144,0,2,,,,,1,,,,55,100
267024,note_on,,,,,4,0,1,,,,,0,,,,76,51
267068,note_off,,,,,44,0,1,,,,,0,,,,76,0
267072,note_on,,,,,4,0,1,,,,,0,,,,72,51
267072,note_on,,,,,48,0,2,,,,,1,,,,60,51
267164,note_off,,,,,92,0,1,,,,,0,,,,72,0
267168,note_on,,,,,4,0,1,,,,,0,,,,74,51
267216,note_off,,,,,144,0,2,,,,,1,,,,60,100
267260,note_off,,,,,92,0,1,,,,,0,,,,74,0
267264,note_on,,,,,0,0,2,,,,,1,,,,60,51
267264,note_on,,,,,48,0,2,,,,,1,,,,64,51
267264,note_on,,,,,4,0,1,,,,,0,,,,72,72
267408,note_off,,,,,0,0,2,,,,,1,,,,60,100
267408,note_off,,,,,144,0,2,,,,,1,,,,64,100
267456,note_on,,,,,0,0,2,,,,,1,,,,60,51
267456,note_on,,,,,48,0,2,,,,,1,,,,64,51
267504,note_off,,,,,240,0,1,,,,,0,,,,72,100
267600,note_off,,,,,144,0,2,,,,,1,,,,64,100
267600,note_off,,,,,0,0,2,,,,,1,,,,60,100
267648,note_on,,,,,48,0,2,,,,,1,,,,60,51
267648,note_on,,,,,0,0,2,,,,,1,,,,64,51
267792,note_off,,,,,144,0,2,,,,,1,,,,60,100
267792,note_on,,,,,288,0,1,,,,,0,,,,74,51
267792,note_off,,,,,0,0,2,,,,,1,,,,64,100
267836,note_off,,,,,44,0,1,,,,,0,,,,74,0
267840,note_on,,,,,4,0,1,,,,,0,,,,72,51
267840,note_on,,,,,48,0,2,,,,,1,,,,64,51
267840,note_on,,,,,0,0,2,,,,,1,,,,60,51
267932,note_off,,,,,92,0,1,,,,,0,,,,72,100
267936,note_on,,,,,4,0,1,,,,,0,,,,71,51
267984,note_off,,,,,0,0,2,,,,,1,,,,60,100
267984,note_off,,,,,144,0,2,,,,,1,,,,64,100
268028,note_off,,,,,92,0,1,,,,,0,,,,71,100
268032,note_on,,,,,48,0,2,,,,,1,,,,64,51
268032,note_on,,,,,0,0,2,,,,,1,,,,60,51
268032,note_on,,,,,4,0,1,,,,,0,,,,72,51
268176,note_off,,,,,144,0,1,,,,,0,,,,72,100
268176,note_off,,,,,144,0,2,,,,,1,,,,64,100
268176,note_off,,,,,0,0,2,,,,,1,,,,60,100
268224,note_on,,,,,0,0,2,,,,,1,,,,60,51
268224,note_on,,,,,48,0,1,,,,,0,,,,75,51
268224,note_on,,,,,48,0,2,,,,,1,,,,64,51
268368,note_off,,,,,0,0,2,,,,,1,,,,60,100
268368,note_off,,,,,144,0,2,,,,,1,,,,64,100
268368,note_off,,,,,144,0,1,,,,,0,,,,75,100
268416,note_on,,,,,48,0,1,,,,,0,,,,76,51
268416,note_on,,,,,48,0,2,,,,,1,,,,64,51
268416,note_on,,,,,0,0,2,,,,,1,,,,60,51
268560,note_off,,,,,144,0,2,,,,,1,,,,64,100
268560,note_off,,,,,0,0,2,,,,,1,,,,60,100
268560,note_off,,,,,144,0,1,,,,,0,,,,76,100
268608,note_on,,,,,0,0,2,,,,,1,,,,64,51
268608,note_on,,,,,48,0,2,,,,,1,,,,60,51
268608,note_on,,,,,48,0,1,,,,,0,,,,78,51
268752,note_off,,,,,144,0,2,,,,,1,,,,60,100
268752,note_off,,,,,144,0,1,,,,,0,,,,78,100
268752,note_off,,,,,0,0,2,,,,,1,,,,64,100
268800,note_on,,,,,48,0,2,,,,,1,,,,60,51
268800,note_on,,,,,0,0,2,,,,,1,,,,64,51
268800,note_on,,,,,48,0,1,,,,,0,,,,79,51
268944,note_off,,,,,144,0,2,,,,,1,,,,60,100
268944,note_off,,,,,0,0,2,,,,,1,,,,64,100
268944,note_off,,,,,144,0,1,,,,,0,,,,79,100
268992,note_on,,,,,48,0,1,,,,,0,,,,83,51
268992,note_on,,,,,0,0,2,,,,,1,,,,60,51
268992,note_on,,,,,48,0,2,,,,,1,,,,64,51
269136,note_on,,,,,0,0,1,,,,,0,,,,84,51
269136,note_off,,,,,144,0,1,,,,,0,,,,83,100
269136,note_off,,,,,0,0,2,,,,,1,,,,60,100
269136,note_off,,,,,144,0,2,,,,,1,,,,64,100
269184,note_on,,,,,0,0,2,,,,,1,,,,60,51
269184,note_on,,,,,48,0,2,,,,,1,,,,64,51
269280,note_off,,,,,144,0,1,,,,,0,,,,84,100
269328,note_off,,,,,0,0,2,,,,,1,,,,60,100
269328,note_off,,,,,144,0,2,,,,,1,,,,64,100
269376,note_on,,,,,96,0,1,,,,,0,,,,87,51
269376,note_on,,,,,0,0,2,,,,,1,,,,60,51
269376,note_on,,,,,48,0,2,,,,,1,,,,64,51
269520,note_off,,,,,144,0,2,,,,,1,,,,64,100
269520,note_off,,,,,144,0,1,,,,,0,,,,87,100
269520,note_off,,,,,0,0,2,,,,,1,,,,60,100
269568,note_on,,,,,48,0,2,,,,,1,,,,64,51
269568,note_on,,,,,0,0,2,,,,,1,,,,60,51
269568,note_on,,,,,48,0,1,,,,,0,,,,88,51
269712,note_off,,,,,0,0,2,,,,,1,,,,60,100
269712,note_off,,,,,144,0,2,,,,,1,,,,64,100
269760,note_on,,,,,48,0,2,,,,,1,,,,64,51
269760,note_on,,,,,0,0,2,,,,,1,,,,60,51
269904,note_off,,,,,144,0,2,,,,,1,,,,64,100
269904,note_off,,,,,0,0,2,,,,,1,,,,60,100
269948,note_off,,,,,380,0,1,,,,,0,,,,88,100
269952,note_on,,,,,48,0,2,,,,,1,,,,60,51
269952,note_on,,,,,0,0,2,,,,,1,,,,64,51
270096,note_off,,,,,144,0,2,,,,,1,,,,60,100
270096,note_off,,,,,0,0,2,,,,,1,,,,64,100
270144,note_on,,,,,48,0,2,,,,,1,,,,64,51
270144,note_on,,,,,0,0,2,,,,,1,,,,60,51
270288,note_off,,,,,144,0,2,,,,,1,,,,64,100
270288,note_off,,,,,0,0,2,,,,,1,,,,60,100
270336,note_on,,,,,388,0,1,,,,,0,,,,74,72
270336,note_on,,,,,48,0,2,,,,,1,,,,59,51
270336,note_on,,,,,0,0,2,,,,,1,,,,62,51
270352,note_on,,,,,16,0,1,,,,,0,,,,79,72
270372,note_on,,,,,20,0,1,,,,,0,,,,86,72
270480,note_off,,,,,0,0,2,,,,,1,,,,62,100
270480,note_off,,,,,144,0,2,,,,,1,,,,59,100
270528,note_on,,,,,48,0,2,,,,,1,,,,59,51
270528,note_on,,,,,0,0,2,,,,,1,,,,62,51
270672,note_off,,,,,144,0,2,,,,,1,,,,59,100
270672,note_off,,,,,0,0,2,,,,,1,,,,62,100
270716,note_off,,,,,344,0,1,,,,,0,,,,74,100
270720,note_on,,,,,0,0,2,,,,,1,,,,62,51
270720,note_on,,,,,48,0,2,,,,,1,,,,59,51
270732,note_off,,,,,16,0,1,,,,,0,,,,79,100
270752,note_off,,,,,20,0,1,,,,,0,,,,86,100
270864,note_on,,,,,112,0,1,,,,,0,,,,72,51
270864,note_off,,,,,0,0,2,,,,,1,,,,62,100
270864,note_off,,,,,144,0,2,,,,,1,,,,59,100
270908,note_off,,,,,44,0,1,,,,,0,,,,72,100
270912,note_on,,,,,0,0,2,,,,,1,,,,62,51
270912,note_on,,,,,48,0,2,,,,,1,,,,59,51
270912,note_on,,,,,4,0,1,,,,,0,,,,71,51
271004,note_off,,,,,92,0,1,,,,,0,,,,71,100
271008,note_on,,,,,4,0,1,,,,,0,,,,69,51
271056,note_off,,,,,0,0,2,,,,,1,,,,62,100
271056,note_off,,,,,144,0,2,,,,,1,,,,59,100
271100,note_off,,,,,92,0,1,,,,,0,,,,69,100
271104,note_on,,,,,48,0,2,,,,,1,,,,59,51
271104,note_on,,,,,0,0,2,,,,,1,,,,62,51
271104,note_on,,,,,4,0,1,,,,,0,,,,71,51
271248,note_off,,,,,144,0,1,,,,,0,,,,71,100
271248,note_off,,,,,144,0,2,,,,,1,,,,59,100
271248,note_off,,,,,0,0,2,,,,,1,,,,62,100
271296,note_on,,,,,0,0,2,,,,,1,,,,62,51
271296,note_on,,,,,48,0,1,,,,,0,,,,73,51
271296,note_on,,,,,48,0,2,,,,,1,,,,59,51
271440,note_off,,,,,144,0,1,,,,,0,,,,73,100
271440,note_off,,,,,144,0,2,,,,,1,,,,59,100
271440,note_off,,,,,0,0,2,,,,,1,,,,62,100
271488,note_on,,,,,48,0,2,,,,,1,,,,59,51
271488,note_on,,,,,0,0,2,,,,,1,,,,62,51
271488,note_on,,,,,48,0,1,,,,,0,,,,74,51
271632,note_off,,,,,144,0,2,,,,,1,,,,59,100
271632,note_off,,,,,0,0,2,,,,,1,,,,62,100
271632,note_off,,,,,144,0,1,,,,,0,,,,74,100
271680,note_on,,,,,48,0,1,,,,,0,,,,78,51
271680,note_on,,,,,48,0,2,,,,,1,,,,59,51
271680,note_on,,,,,0,0,2,,,,,1,,,,62,51
271824,note_off,,,,,144,0,1,,,,,0,,,,78,100
271824,note_off,,,,,144,0,2,,,,,1,,,,59,100
271824,note_off,,,,,0,0,2,,,,,1,,,,62,100
271872,note_on,,,,,0,0,2,,,,,1,,,,62,51
271872,note_on,,,,,48,0,2,,,,,1,,,,59,51
271872,note_on,,,,,48,0,1,,,,,0,,,,79,51
272016,note_off,,,,,144,0,2,,,,,1,,,,59,100
272016,note_off,,,,,0,0,2,,,,,1,,,,62,100
272016,note_off,,,,,144,0,1,,,,,0,,,,79,100
272064,note_on,,,,,0,0,2,,,,,1,,,,62,51
272064,note_on,,,,,48,0,2,,,,,1,,,,59,51
272064,note_on,,,,,48,0,1,,,,,0,,,,81,51
272208,note_off,,,,,0,0,2,,,,,1,,,,62,100
272208,note_off,,,,,144,0,2,,,,,1,,,,59,100
272208,note_off,,,,,144,0,1,,,,,0,,,,81,100
272256,note_on,,,,,48,0,1,,,,,0,,,,83,51
272256,note_on,,,,,48,0,2,,,,,1,,,,59,51
272256,note_on,,,,,0,0,2,,,,,1,,,,62,51
272400,note_off,,,,,0,0,2,,,,,1,,,,62,100
272400,note_off,,,,,144,0,1,,,,,0,,,,83,100
272400,note_off,,,,,144,0,2,,,,,1,,,,59,100
272448,note_on,,,,,48,0,2,,,,,1,,,,59,51
272448,note_on,,,,,0,0,2,,,,,1,,,,62,51
272448,note_on,,,,,48,0,1,,,,,0,,,,85,51
272592,note_off,,,,,144,0,1,,,,,0,,,,85,100
272592,note_off,,,,,144,0,2,,,,,1,,,,59,100
272592,note_off,,,,,0,0,2,,,,,1,,,,62,100
272640,note_on,,,,,48,0,2,,,,,1,,,,59,51
272640,note_on,,,,,0,0,2,,,,,1,,,,62,51
