tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,pitch,note,velocity
66329,note_on,89,0,9,,,,,,,,3,,,,57,0
66333,note_on,45,0,5,,,,,,,,2,,,,79,0
66333,note_on,45,0,6,,,,,,,,2,,,,58,0
66336,note_on,3,0,5,,,,,,,,2,,,,75,85
66336,note_on,3,0,6,,,,,,,,2,,,,60,85
66336,note_on,7,0,8,,,,,,,,3,,,,69,49
66336,note_on,7,0,9,,,,,,,,3,,,,60,49
66381,note_on,45,0,5,,,,,,,,2,,,,75,0
66381,note_on,45,0,6,,,,,,,,2,,,,60,0
66384,note_on,3,0,5,,,,,,,,2,,,,77,85
66384,note_on,3,0,6,,,,,,,,2,,,,62,85
66425,note_on,89,0,8,,,,,,,,3,,,,69,0
66425,note_on,89,0,9,,,,,,,,3,,,,60,0
66429,note_on,45,0,5,,,,,,,,2,,,,77,0
66429,note_on,45,0,6,,,,,,,,2,,,,62,0
66432,note_on,295,0,11,,,,,,,,3,,,,46,49
66432,note_on,207,0,10,,,,,,,,3,,,,58,49
66432,note_on,3,0,6,,,,,,,,2,,,,58,85
66432,note_on,3,0,5,,,,,,,,2,,,,74,85
66521,note_on,89,0,11,,,,,,,,3,,,,46,0
66521,note_on,89,0,6,,,,,,,,2,,,,58,0
66521,note_on,89,0,5,,,,,,,,2,,,,74,0
66528,note_on,103,0,8,,,,,,,,3,,,,65,49
66528,note_on,103,0,9,,,,,,,,3,,,,62,49
66567,note_on,39,0,9,,,,,,,,3,,,,62,0
66567,note_on,39,0,8,,,,,,,,3,,,,65,0
66624,note_on,103,0,6,,,,,,,,2,,,,65,85
66624,note_on,57,0,9,,,,,,,,3,,,,62,49
66624,note_on,57,0,8,,,,,,,,3,,,,65,49
66624,note_on,103,0,5,,,,,,,,2,,,,74,85
66669,note_on,45,0,5,,,,,,,,2,,,,74,0
66669,note_on,45,0,6,,,,,,,,2,,,,65,0
66672,note_on,3,0,6,,,,,,,,2,,,,67,85
66672,note_on,3,0,5,,,,,,,,2,,,,75,85
66713,note_on,89,0,9,,,,,,,,3,,,,62,0
66713,note_on,89,0,8,,,,,,,,3,,,,65,0
66717,note_on,45,0,5,,,,,,,,2,,,,75,0
66717,note_on,45,0,6,,,,,,,,2,,,,67,0
66720,note_on,3,0,5,,,,,,,,2,,,,72,85
66720,note_on,3,0,6,,,,,,,,2,,,,63,85
66720,note_on,7,0,9,,,,,,,,3,,,,65,49
66720,note_on,7,0,8,,,,,,,,3,,,,70,49
66765,note_on,45,0,6,,,,,,,,2,,,,63,0
66765,note_on,45,0,5,,,,,,,,2,,,,72,0
66768,note_on,3,0,6,,,,,,,,2,,,,65,85
66768,note_on,3,0,5,,,,,,,,2,,,,74,85
66786,note_on,354,0,10,,,,,,,,3,,,,58,0
66809,note_on,89,0,8,,,,,,,,3,,,,70,0
66809,note_on,89,0,9,,,,,,,,3,,,,65,0
66813,note_on,45,0,6,,,,,,,,2,,,,65,0
66813,note_on,45,0,5,,,,,,,,2,,,,74,0
66816,note_on,3,0,5,,,,,,,,2,,,,70,85
66816,note_on,3,0,6,,,,,,,,2,,,,62,85
66816,note_on,295,0,11,,,,,,,,3,,,,34,49
66816,note_on,30,0,10,,,,,,,,3,,,,70,49
66905,note_on,89,0,6,,,,,,,,2,,,,62,0
66905,note_on,89,0,5,,,,,,,,2,,,,70,0
66905,note_on,89,0,11,,,,,,,,3,,,,34,0
66912,note_on,103,0,9,,,,,,,,3,,,,62,49
66912,note_on,103,0,8,,,,,,,,3,,,,70,49
66951,note_on,39,0,9,,,,,,,,3,,,,62,0
66951,note_on,39,0,8,,,,,,,,3,,,,70,0
67008,note_on,57,0,8,,,,,,,,3,,,,70,49
67008,note_on,103,0,5,,,,,,,,2,,,,70,85
67008,note_on,57,0,9,,,,,,,,3,,,,62,49
67053,note_on,45,0,5,,,,,,,,2,,,,70,0
67056,note_on,3,0,5,,,,,,,,2,,,,72,85
67097,note_on,89,0,8,,,,,,,,3,,,,70,0
67097,note_on,89,0,9,,,,,,,,3,,,,62,0
67101,note_on,45,0,5,,,,,,,,2,,,,72,0
67104,note_on,3,0,5,,,,,,,,2,,,,69,85
67104,note_on,7,0,9,,,,,,,,3,,,,65,49
67104,note_on,7,0,8,,,,,,,,3,,,,74,49
67104,note_on,199,0,6,,,,,,,,2,,,,58,85
67104,note_on,967,0,7,,,,,,,,2,,,,46,85
67149,note_on,45,0,5,,,,,,,,2,,,,69,0
67152,note_on,3,0,5,,,,,,,,2,,,,70,85
67170,note_on,354,0,10,,,,,,,,3,,,,70,0
67193,note_on,89,0,7,,,,,,,,2,,,,46,0
67193,note_on,89,0,8,,,,,,,,3,,,,74,0
67193,note_on,89,0,9,,,,,,,,3,,,,65,0
67197,note_on,45,0,5,,,,,,,,2,,,,70,0
67200,note_on,7,0,7,,,,,,,,2,,,,51,85
67200,note_on,30,0,10,,,,,,,,3,,,,58,49
67200,note_on,295,0,11,,,,,,,,3,,,,39,49
67200,note_on,3,0,5,,,,,,,,2,,,,67,85
67245,note_on,45,0,5,,,,,,,,2,,,,67,0
67248,note_on,3,0,5,,,,,,,,2,,,,72,85
67289,note_on,185,0,6,,,,,,,,2,,,,58,0
67289,note_on,89,0,10,,,,,,,,3,,,,58,0
67293,note_on,45,0,5,,,,,,,,2,,,,72,0
67296,note_on,7,0,10,,,,,,,,3,,,,60,49
67296,note_on,103,0,8,,,,,,,,3,,,,75,49
67296,note_on,103,0,9,,,,,,,,3,,,,67,49
67296,note_on,3,0,5,,,,,,,,2,,,,75,85
67296,note_on,7,0,6,,,,,,,,2,,,,60,85
67341,note_on,45,0,5,,,,,,,,2,,,,75,0
67344,note_on,3,0,5,,,,,,,,2,,,,72,85
67377,note_on,177,0,11,,,,,,,,3,,,,39,0
67377,note_on,177,0,7,,,,,,,,2,,,,51,0
67385,note_on,89,0,8,,,,,,,,3,,,,75,0
67385,note_on,89,0,9,,,,,,,,3,,,,67,0
67389,note_on,45,0,5,,,,,,,,2,,,,72,0
67392,note_on,15,0,11,,,,,,,,3,,,,41,49
67392,note_on,15,0,7,,,,,,,,2,,,,53,85
67392,note_on,3,0,5,,,,,,,,2,,,,70,85
67398,note_on,0,0,5,,,,,,,,2,,,,69,85
67398,note_on,6,0,5,,,,,,,,2,,,,70,0
67473,note_on,177,0,6,,,,,,,,2,,,,60,0
67473,note_on,177,0,10,,,,,,,,3,,,,60,0
67481,note_on,83,0,5,,,,,,,,2,,,,69,0
67488,note_on,103,0,9,,,,,,,,3,,,,63,49
67488,note_on,15,0,10,,,,,,,,3,,,,60,49
67488,note_on,15,0,6,,,,,,,,2,,,,63,85
67488,note_on,103,0,8,,,,,,,,3,,,,65,49
67488,note_on,7,0,5,,,,,,,,2,,,,67,85
67533,note_on,45,0,5,,,,,,,,2,,,,67,0
67536,note_on,3,0,5,,,,,,,,2,,,,69,85
67569,note_on,177,0,7,,,,,,,,2,,,,53,0
67569,note_on,177,0,11,,,,,,,,3,,,,41,0
67577,note_on,89,0,6,,,,,,,,2,,,,63,0
67577,note_on,89,0,9,,,,,,,,3,,,,63,0
67577,note_on,89,0,8,,,,,,,,3,,,,65,0
67577,note_on,89,0,10,,,,,,,,3,,,,60,0
67581,note_on,45,0,5,,,,,,,,2,,,,69,0
67584,note_on,7,0,10,,,,,,,,3,,,,58,49
67584,note_on,3,0,5,,,,,,,,2,,,,70,85
67584,note_on,7,0,9,,,,,,,,3,,,,62,49
67584,note_on,0,0,6,,,,,,,,2,,,,58,85
67584,note_on,7,0,6,,,,,,,,2,,,,62,85
67584,note_on,15,0,11,,,,,,,,3,,,,34,49
67584,note_on,7,0,8,,,,,,,,3,,,,67,49
67673,note_on,89,0,10,,,,,,,,3,,,,58,0
67673,note_on,89,0,9,,,,,,,,3,,,,62,0
67673,note_on,0,0,6,,,,,,,,2,,,,62,0
67673,note_on,89,0,6,,,,,,,,2,,,,58,0
67673,note_on,89,0,11,,,,,,,,3,,,,34,0
67673,note_on,89,0,5,,,,,,,,2,,,,70,0
67673,note_on,89,0,8,,,,,,,,3,,,,67,0
67680,note_on,7,0,8,,,,,,,,3,,,,58,49
67680,note_on,7,0,6,,,,,,,,2,,,,46,85
67769,note_on,89,0,8,,,,,,,,3,,,,58,0
67769,note_on,89,0,6,,,,,,,,2,,,,46,0
67776,note_on,7,0,8,,,,,,,,3,,,,77,64
67776,note_on,103,0,9,,,,,,,,3,,,,74,64
67821,note_on,45,0,9,,,,,,,,3,,,,74,0
67821,note_on,45,0,8,,,,,,,,3,,,,77,0
67824,note_on,3,0,8,,,,,,,,3,,,,79,64
67824,note_on,3,0,9,,,,,,,,3,,,,75,64
67869,note_on,45,0,9,,,,,,,,3,,,,75,0
67869,note_on,45,0,8,,,,,,,,3,,,,79,0
67872,note_on,3,0,8,,,,,,,,3,,,,75,64
67872,note_on,3,0,9,,,,,,,,3,,,,72,64
67917,note_on,45,0,8,,,,,,,,3,,,,75,0
67917,note_on,45,0,9,,,,,,,,3,,,,72,0
67920,note_on,3,0,9,,,,,,,,3,,,,74,64
67920,note_on,3,0,8,,,,,,,,3,,,,77,64
67965,note_on,45,0,9,,,,,,,,3,,,,74,0
67965,note_on,45,0,8,,,,,,,,3,,,,77,0
67968,note_on,3,0,9,,,,,,,,3,,,,70,64
67968,note_on,0,0,3,,,,,,,,1,,,,58,64
67968,note_on,3367,0,2,,,,,,,,0,,,,74,64
67968,note_on,3,0,8,,,,,,,,3,,,,74,64
67968,note_on,295,0,11,,,,,,,,3,,,,34,64
67968,note_on,15463,0,3,,,,,,,,1,,,,70,64
67968,note_on,3367,0,1,,,,,,,,0,,,,77,49
67968,note_on,295,0,10,,,,,,,,3,,,,58,64
68013,note_on,45,0,1,,,,,,,,0,,,,77,0
68013,note_on,45,0,2,,,,,,,,0,,,,74,0
68016,note_on,3,0,1,,,,,,,,0,,,,79,49
68016,note_on,3,0,2,,,,,,,,0,,,,75,64
68057,note_on,89,0,11,,,,,,,,3,,,,34,0
68057,note_on,89,0,9,,,,,,,,3,,,,70,0
68057,note_on,89,0,8,,,,,,,,3,,,,74,0
68057,note_on,89,0,10,,,,,,,,3,,,,58,0
68061,note_on,45,0,2,,,,,,,,0,,,,75,0
68061,note_on,45,0,1,,,,,,,,0,,,,79,0
68064,note_on,7,0,10,,,,,,,,3,,,,70,64
68064,note_on,3,0,2,,,,,,,,0,,,,72,64
68064,note_on,7,0,11,,,,,,,,3,,,,46,64
68064,note_on,3,0,1,,,,,,,,0,,,,75,49
68109,note_on,45,0,1,,,,,,,,0,,,,75,0
68109,note_on,45,0,2,,,,,,,,0,,,,72,0
68112,note_on,3,0,1,,,,,,,,0,,,,77,49
68112,note_on,3,0,2,,,,,,,,0,,,,74,64
68153,note_on,89,0,11,,,,,,,,3,,,,46,0
68153,note_on,89,0,10,,,,,,,,3,,,,70,0
68157,note_on,45,0,1,,,,,,,,0,,,,77,0
68157,note_on,45,0,2,,,,,,,,0,,,,74,0
68160,note_on,103,0,9,,,,,,,,3,,,,65,64
68160,note_on,3,0,1,,,,,,,,0,,,,74,49
68160,note_on,103,0,8,,,,,,,,3,,,,74,64
68160,note_on,7,0,11,,,,,,,,3,,,,46,64
68160,note_on,3,0,2,,,,,,,,0,,,,70,64
68160,note_on,7,0,10,,,,,,,,3,,,,70,64
68205,note_on,45,0,8,,,,,,,,3,,,,74,0
68205,note_on,45,0,9,,,,,,,,3,,,,65,0
68208,note_on,3,0,8,,,,,,,,3,,,,75,64
68208,note_on,3,0,9,,,,,,,,3,,,,67,64
68249,note_on,89,0,10,,,,,,,,3,,,,70,0
68249,note_on,89,0,1,,,,,,,,0,,,,74,0
68249,note_on,89,0,11,,,,,,,,3,,,,46,0
68249,note_on,89,0,2,,,,,,,,0,,,,70,0
68253,note_on,45,0,8,,,,,,,,3,,,,75,0
68253,note_on,45,0,9,,,,,,,,3,,,,67,0
68256,note_on,7,0,10,,,,,,,,3,,,,70,64
68256,note_on,3,0,8,,,,,,,,3,,,,72,64
68256,note_on,3,0,9,,,,,,,,3,,,,63,64
68256,note_on,7,0,11,,,,,,,,3,,,,46,64
68301,note_on,45,0,8,,,,,,,,3,,,,72,0
68301,note_on,45,0,9,,,,,,,,3,,,,63,0
68304,note_on,3,0,8,,,,,,,,3,,,,74,64
68304,note_on,3,0,9,,,,,,,,3,,,,65,64
68345,note_on,89,0,11,,,,,,,,3,,,,46,0
68345,note_on,89,0,10,,,,,,,,3,,,,70,0
68349,note_on,45,0,8,,,,,,,,3,,,,74,0
68349,note_on,45,0,9,,,,,,,,3,,,,65,0
68352,note_on,103,0,1,,,,,,,,0,,,,74,49
68352,note_on,3,0,8,,,,,,,,3,,,,70,64
68352,note_on,103,0,2,,,,,,,,0,,,,65,64
68352,note_on,3,0,9,,,,,,,,3,,,,62,64
68352,note_on,7,0,10,,,,,,,,3,,,,58,64
68352,note_on,7,0,11,,,,,,,,3,,,,34,64
68397,note_on,45,0,2,,,,,,,,0,,,,65,0
68397,note_on,45,0,1,,,,,,,,0,,,,74,0
68400,note_on,3,0,2,,,,,,,,0,,,,67,64
68400,note_on,3,0,1,,,,,,,,0,,,,75,49
68441,note_on,89,0,10,,,,,,,,3,,,,58,0
68441,note_on,89,0,9,,,,,,,,3,,,,62,0
68441,note_on,89,0,11,,,,,,,,3,,,,34,0
68441,note_on,89,0,8,,,,,,,,3,,,,70,0
68445,note_on,45,0,2,,,,,,,,0,,,,67,0
68445,note_on,45,0,1,,,,,,,,0,,,,75,0
68448,note_on,3,0,2,,,,,,,,0,,,,63,64
68448,note_on,3,0,1,,,,,,,,0,,,,72,49
68448,note_on,7,0,10,,,,,,,,3,,,,70,64
68448,note_on,7,0,11,,,,,,,,3,,,,46,64
68493,note_on,45,0,1,,,,,,,,0,,,,72,0
68493,note_on,45,0,2,,,,,,,,0,,,,63,0
68496,note_on,3,0,1,,,,,,,,0,,,,74,49
68496,note_on,3,0,2,,,,,,,,0,,,,65,64
68537,note_on,89,0,10,,,,,,,,3,,,,70,0
68537,note_on,89,0,11,,,,,,,,3,,,,46,0
68541,note_on,45,0,1,,,,,,,,0,,,,74,0
68541,note_on,45,0,2,,,,,,,,0,,,,65,0
68544,note_on,3,0,2,,,,,,,,0,,,,62,64
68544,note_on,3,0,1,,,,,,,,0,,,,70,49
68544,note_on,103,0,9,,,,,,,,3,,,,62,64
68544,note_on,7,0,11,,,,,,,,3,,,,46,64
68544,note_on,103,0,8,,,,,,,,3,,,,70,64
68544,note_on,7,0,10,,,,,,,,3,,,,70,64
68589,note_on,45,0,8,,,,,,,,3,,,,70,0
68589,note_on,45,0,9,,,,,,,,3,,,,62,0
68592,note_on,3,0,8,,,,,,,,3,,,,72,64
68592,note_on,3,0,9,,,,,,,,3,,,,63,64
68633,note_on,89,0,2,,,,,,,,0,,,,62,0
68633,note_on,89,0,11,,,,,,,,3,,,,46,0
68633,note_on,89,0,10,,,,,,,,3,,,,70,0
68633,note_on,89,0,1,,,,,,,,0,,,,70,0
68637,note_on,45,0,8,,,,,,,,3,,,,72,0
68637,note_on,45,0,9,,,,,,,,3,,,,63,0
68640,note_on,3,0,8,,,,,,,,3,,,,69,64
68640,note_on,3,0,9,,,,,,,,3,,,,65,64
68640,note_on,7,0,11,,,,,,,,3,,,,46,64
68640,note_on,7,0,10,,,,,,,,3,,,,58,64
68685,note_on,45,0,9,,,,,,,,3,,,,65,0
68685,note_on,45,0,8,,,,,,,,3,,,,69,0
68688,note_on,3,0,9,,,,,,,,3,,,,67,64
68688,note_on,3,0,8,,,,,,,,3,,,,70,64
68706,note_on,738,0,3,,,,,,,,1,,,,58,0
68706,note_on,0,0,3,,,,,,,,1,,,,70,0
68729,note_on,89,0,10,,,,,,,,3,,,,58,0
68729,note_on,89,0,11,,,,,,,,3,,,,46,0
68733,note_on,45,0,9,,,,,,,,3,,,,67,0
68733,note_on,45,0,8,,,,,,,,3,,,,70,0
68736,note_on,3,0,9,,,,,,,,3,,,,63,64
68736,note_on,3,0,8,,,,,,,,3,,,,67,64
68736,note_on,7,0,11,,,,,,,,3,,,,39,64
68736,note_on,7,0,10,,,,,,,,3,,,,58,64
68825,note_on,89,0,10,,,,,,,,3,,,,58,0
68825,note_on,89,0,9,,,,,,,,3,,,,63,0
68825,note_on,89,0,8,,,,,,,,3,,,,67,0
68832,note_on,7,0,9,,,,,,,,3,,,,65,64
68832,note_on,199,0,1,,,,,,,,0,,,,72,49
68832,note_on,199,0,2,,,,,,,,0,,,,67,64
68832,note_on,7,0,8,,,,,,,,3,,,,75,64
68832,note_on,7,0,10,,,,,,,,3,,,,60,64
68913,note_on,177,0,11,,,,,,,,3,,,,39,0
68921,note_on,89,0,2,,,,,,,,0,,,,67,0
68921,note_on,89,0,1,,,,,,,,0,,,,72,0
68928,note_on,15,0,11,,,,,,,,3,,,,36,64
68928,note_on,7,0,2,,,,,,,,0,,,,75,64
68928,note_on,7,0,1,,,,,,,,0,,,,79,49
69009,note_on,177,0,8,,,,,,,,3,,,,75,0
69009,note_on,177,0,9,,,,,,,,3,,,,65,0
69009,note_on,177,0,10,,,,,,,,3,,,,60,0
69017,note_on,89,0,1,,,,,,,,0,,,,79,0
69024,note_on,7,0,1,,,,,,,,0,,,,84,49
69024,note_on,15,0,8,,,,,,,,3,,,,72,64
69024,note_on,15,0,9,,,,,,,,3,,,,65,64
69024,note_on,15,0,10,,,,,,,,3,,,,60,64
69105,note_on,177,0,2,,,,,,,,0,,,,75,0
69105,note_on,177,0,11,,,,,,,,3,,,,36,0
69113,note_on,89,0,10,,,,,,,,3,,,,60,0
69113,note_on,89,0,9,,,,,,,,3,,,,65,0
69113,note_on,89,0,8,,,,,,,,3,,,,72,0
69113,note_on,89,0,1,,,,,,,,0,,,,84,0
69120,note_on,7,0,9,,,,,,,,3,,,,70,64
69120,note_on,15,0,2,,,,,,,,0,,,,74,64
69120,note_on,7,0,10,,,,,,,,3,,,,65,64
69120,note_on,7,0,8,,,,,,,,3,,,,70,64
69120,note_on,7,0,1,,,,,,,,0,,,,82,49
69120,note_on,15,0,11,,,,,,,,3,,,,41,64
69126,note_on,6,0,1,,,,,,,,0,,,,82,0
69126,note_on,0,0,2,,,,,,,,0,,,,72,64
69126,note_on,0,0,1,,,,,,,,0,,,,81,49
69126,note_on,6,0,2,,,,,,,,0,,,,74,0
69126,note_on,0,0,8,,,,,,,,3,,,,69,64
69126,note_on,6,0,8,,,,,,,,3,,,,70,0
69159,note_on,33,0,2,,,,,,,,0,,,,72,0
69159,note_on,33,0,1,,,,,,,,0,,,,81,0
69209,note_on,89,0,9,,,,,,,,3,,,,70,0
69209,note_on,83,0,8,,,,,,,,3,,,,69,0
69209,note_on,89,0,10,,,,,,,,3,,,,65,0
69216,note_on,57,0,1,,,,,,,,0,,,,77,49
69216,note_on,16711,0,4,,,,,,,,1,,,,65,64
69216,note_on,7,0,9,,,,,,,,3,,,,58,64
69216,note_on,7,0,8,,,,,,,,3,,,,72,64
69216,note_on,510,0,3,,,,,,,,1,,,,65,64
69216,note_on,57,0,2,,,,,,,,0,,,,69,64
69216,note_on,7,0,10,,,,,,,,3,,,,53,64
69255,note_on,39,0,2,,,,,,,,0,,,,69,0
69255,note_on,39,0,1,,,,,,,,0,,,,77,0
69261,note_on,45,0,8,,,,,,,,3,,,,72,0
69264,note_on,3,0,8,,,,,,,,3,,,,69,64
69297,note_on,177,0,11,,,,,,,,3,,,,41,0
69305,note_on,89,0,9,,,,,,,,3,,,,58,0
69305,note_on,89,0,10,,,,,,,,3,,,,53,0
69305,note_on,89,0,4,,,,,,,,1,,,,65,0
69305,note_on,89,0,3,,,,,,,,1,,,,65,0
69309,note_on,45,0,8,,,,,,,,3,,,,69,0
69312,note_on,7,0,3,,,,,,,,1,,,,65,64
69312,note_on,3,0,8,,,,,,,,3,,,,77,64
69312,note_on,7,0,4,,,,,,,,1,,,,65,64
69357,note_on,45,0,8,,,,,,,,3,,,,77,0
69360,note_on,3,0,8,,,,,,,,3,,,,79,64
69401,note_on,89,0,4,,,,,,,,1,,,,65,0
69401,note_on,89,0,3,,,,,,,,1,,,,65,0
69405,note_on,45,0,8,,,,,,,,3,,,,79,0
69408,note_on,7,0,4,,,,,,,,1,,,,65,64
69408,note_on,3,0,8,,,,,,,,3,,,,75,64
69408,note_on,7,0,3,,,,,,,,1,,,,72,64
69453,note_on,45,0,8,,,,,,,,3,,,,75,0
69453,note_on,45,0,3,,,,,,,,1,,,,72,0
69453,note_on,45,0,4,,,,,,,,1,,,,65,0
69456,note_on,3,0,4,,,,,,,,1,,,,65,64
69456,note_on,3,0,8,,,,,,,,3,,,,77,64
69456,note_on,3,0,3,,,,,,,,1,,,,72,64
69501,note_on,45,0,4,,,,,,,,1,,,,65,0
69501,note_on,45,0,3,,,,,,,,1,,,,72,0
69501,note_on,45,0,8,,,,,,,,3,,,,77,0
69504,note_on,3,0,8,,,,,,,,3,,,,74,64
69504,note_on,199,0,10,,,,,,,,3,,,,58,64
69504,note_on,207,0,11,,,,,,,,3,,,,46,64
69504,note_on,249,0,2,,,,,,,,0,,,,70,64
69504,note_on,249,0,1,,,,,,,,0,,,,82,49
69504,note_on,199,0,9,,,,,,,,3,,,,58,64
69549,note_on,45,0,1,,,,,,,,0,,,,82,0
69549,note_on,45,0,10,,,,,,,,3,,,,58,0
69549,note_on,45,0,2,,,,,,,,0,,,,70,0
69549,note_on,45,0,11,,,,,,,,3,,,,46,0
69552,note_on,3,0,10,,,,,,,,3,,,,57,64
69552,note_on,3,0,2,,,,,,,,0,,,,69,64
69552,note_on,3,0,1,,,,,,,,0,,,,81,49
69552,note_on,3,0,11,,,,,,,,3,,,,45,64
69593,note_on,89,0,9,,,,,,,,3,,,,58,0
69593,note_on,89,0,8,,,,,,,,3,,,,74,0
69597,note_on,45,0,11,,,,,,,,3,,,,45,0
69597,note_on,45,0,10,,,,,,,,3,,,,57,0
69597,note_on,45,0,1,,,,,,,,0,,,,81,0
69597,note_on,45,0,2,,,,,,,,0,,,,69,0
69600,note_on,3,0,10,,,,,,,,3,,,,58,64
69600,note_on,3,0,1,,,,,,,,0,,,,82,49
69600,note_on,3,0,2,,,,,,,,0,,,,70,64
69600,note_on,3,0,11,,,,,,,,3,,,,46,64
69645,note_on,45,0,11,,,,,,,,3,,,,46,0
69645,note_on,45,0,2,,,,,,,,0,,,,70,0
69645,note_on,45,0,1,,,,,,,,0,,,,82,0
69645,note_on,45,0,10,,,,,,,,3,,,,58,0
69648,note_on,3,0,1,,,,,,,,0,,,,81,49
69648,note_on,3,0,11,,,,,,,,3,,,,45,64
69648,note_on,3,0,2,,,,,,,,0,,,,69,64
69648,note_on,3,0,10,,,,,,,,3,,,,57,64
69693,note_on,45,0,10,,,,,,,,3,,,,57,0
69693,note_on,45,0,11,,,,,,,,3,,,,45,0
69693,note_on,45,0,2,,,,,,,,0,,,,69,0
69693,note_on,45,0,1,,,,,,,,0,,,,81,0
69696,note_on,103,0,8,,,,,,,,3,,,,74,64
69696,note_on,3,0,10,,,,,,,,3,,,,58,64
69696,note_on,3,0,1,,,,,,,,0,,,,82,49
69696,note_on,3,0,11,,,,,,,,3,,,,46,64
69696,note_on,3,0,2,,,,,,,,0,,,,70,64
69696,note_on,103,0,9,,,,,,,,3,,,,65,64
69735,note_on,39,0,2,,,,,,,,0,,,,70,0
69735,note_on,39,0,1,,,,,,,,0,,,,82,0
69741,note_on,45,0,9,,,,,,,,3,,,,65,0
69741,note_on,45,0,8,,,,,,,,3,,,,74,0
69744,note_on,3,0,9,,,,,,,,3,,,,67,64
69744,note_on,3,0,8,,,,,,,,3,,,,75,64
69785,note_on,89,0,11,,,,,,,,3,,,,46,0
69785,note_on,89,0,10,,,,,,,,3,,,,58,0
69789,note_on,45,0,9,,,,,,,,3,,,,67,0
69789,note_on,45,0,8,,,,,,,,3,,,,75,0
69792,note_on,3,0,9,,,,,,,,3,,,,63,64
69792,note_on,3,0,8,,,,,,,,3,,,,72,64
69837,note_on,45,0,8,,,,,,,,3,,,,72,0
69837,note_on,45,0,9,,,,,,,,3,,,,63,0
69840,note_on,3,0,9,,,,,,,,3,,,,65,64
69840,note_on,3,0,8,,,,,,,,3,,,,74,64
69885,note_on,45,0,9,,,,,,,,3,,,,65,0
69885,note_on,45,0,8,,,,,,,,3,,,,74,0
69888,note_on,153,0,2,,,,,,,,0,,,,70,64
69888,note_on,3,0,9,,,,,,,,3,,,,62,64
69888,note_on,103,0,10,,,,,,,,3,,,,58,64
69888,note_on,103,0,11,,,,,,,,3,,,,46,64
69888,note_on,153,0,1,,,,,,,,0,,,,82,49
69888,note_on,3,0,8,,,,,,,,3,,,,70,64
69933,note_on,45,0,11,,,,,,,,3,,,,46,0
69933,note_on,45,0,1,,,,,,,,0,,,,82,0
69933,note_on,45,0,2,,,,,,,,0,,,,70,0
69933,note_on,45,0,10,,,,,,,,3,,,,58,0
69936,note_on,3,0,10,,,,,,,,3,,,,57,64
69936,note_on,3,0,1,,,,,,,,0,,,,81,49
69936,note_on,3,0,2,,,,,,,,0,,,,69,64
69936,note_on,3,0,11,,,,,,,,3,,,,45,64
69977,note_on,89,0,9,,,,,,,,3,,,,62,0
69977,note_on,89,0,8,,,,,,,,3,,,,70,0
69981,note_on,45,0,2,,,,,,,,0,,,,69,0
69981,note_on,45,0,10,,,,,,,,3,,,,57,0
69981,note_on,45,0,1,,,,,,,,0,,,,81,0
69981,note_on,45,0,11,,,,,,,,3,,,,45,0
69984,note_on,3,0,11,,,,,,,,3,,,,46,64
69984,note_on,3,0,2,,,,,,,,0,,,,70,64
69984,note_on,3,0,1,,,,,,,,0,,,,82,49
69984,note_on,3,0,10,,,,,,,,3,,,,58,64
70029,note_on,45,0,1,,,,,,,,0,,,,82,0
70029,note_on,45,0,2,,,,,,,,0,,,,70,0
70029,note_on,45,0,11,,,,,,,,3,,,,46,0
70029,note_on,45,0,10,,,,,,,,3,,,,58,0
70032,note_on,3,0,10,,,,,,,,3,,,,57,64
70032,note_on,3,0,1,,,,,,,,0,,,,81,49
70032,note_on,3,0,11,,,,,,,,3,,,,45,64
70032,note_on,3,0,2,,,,,,,,0,,,,69,64
70077,note_on,45,0,11,,,,,,,,3,,,,45,0
70077,note_on,45,0,2,,,,,,,,0,,,,69,0
70077,note_on,45,0,1,,,,,,,,0,,,,81,0
70077,note_on,45,0,10,,,,,,,,3,,,,57,0
70080,note_on,3,0,1,,,,,,,,0,,,,82,49
70080,note_on,3,0,11,,,,,,,,3,,,,46,64
70080,note_on,103,0,9,,,,,,,,3,,,,67,64
70080,note_on,3,0,2,,,,,,,,0,,,,70,64
70080,note_on,3,0,10,,,,,,,,3,,,,58,64
70080,note_on,103,0,8,,,,,,,,3,,,,70,64
70100,note_on,20,0,8,,,,,,,,3,,,,70,0
70100,note_on,20,0,9,,,,,,,,3,,,,67,0
70119,note_on,39,0,1,,,,,,,,0,,,,82,0
70119,note_on,39,0,2,,,,,,,,0,,,,70,0
70128,note_on,28,0,9,,,,,,,,3,,,,70,64
70128,note_on,28,0,8,,,,,,,,3,,,,74,64
70148,note_on,20,0,8,,,,,,,,3,,,,74,0
70148,note_on,20,0,9,,,,,,,,3,,,,70,0
70169,note_on,89,0,10,,,,,,,,3,,,,58,0
70169,note_on,89,0,11,,,,,,,,3,,,,46,0
70176,note_on,7,0,11,,,,,,,,3,,,,38,64
70176,note_on,7,0,10,,,,,,,,3,,,,62,64
70176,note_on,28,0,8,,,,,,,,3,,,,77,64
70176,note_on,28,0,9,,,,,,,,3,,,,74,64
70196,note_on,20,0,8,,,,,,,,3,,,,77,0
70196,note_on,20,0,9,,,,,,,,3,,,,74,0
70224,note_on,28,0,8,,,,,,,,3,,,,82,64
